team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
CBJ,2021,CBJ,CBJ,Team Level,all,19,0.48,0.49,0.48,69317.0,584.13,58.19,40.19,130.3,18.74,320.45,240.14,56.47,57.87,56.19,583.0,225.0,281.0,1089.0,65.0,38.0,8.0,140.0,22.0,242.0,301.0,518.0,743.0,67.0,145.0,539.0,283.0,160.0,118.0,581.0,172.0,55.0,17.79,20.5,19.89,24.0,17.0,24.0,1086.76,808.0,806.12,42.0,8.84,8.27,8.27,58.75,58.49,57.36,627.83,63.56,44.76,138.44,20.34,351.98,252.92,61.15,63.96,61.53,651.0,221.0,252.0,1124.0,59.0,44.0,2.0,143.0,13.0,258.0,355.0,592.0,813.0,69.0,147.0,507.0,368.0,136.0,114.0,641.0,171.0,60.0,20.21,20.86,22.49,25.0,22.0,12.0,1131.56,872.0,879.73,54.0,9.89,9.75,9.75,63.7,64.08,62.43
CBJ,2021,CBJ,CBJ,Team Level,5on5,19,0.49,0.49,0.48,56308.0,458.56,39.52,30.6,106.77,14.79,252.94,189.38,38.34,39.21,38.06,462.0,172.0,222.0,856.0,40.0,32.0,8.0,120.0,19.0,180.0,243.0,422.0,594.0,60.0,131.0,419.0,261.0,126.0,102.0,468.0,133.0,33.0,14.32,15.64,9.56,19.0,13.0,8.0,853.76,634.0,632.12,41.0,6.32,7.46,7.46,38.38,38.13,37.57,493.69,41.45,34.21,112.44,15.9,280.28,206.72,40.19,41.85,40.57,514.0,177.0,210.0,901.0,44.0,33.0,2.0,121.0,8.0,203.0,282.0,470.0,647.0,64.0,137.0,375.0,334.0,104.0,98.0,527.0,139.0,25.0,17.11,16.95,7.4,22.0,19.0,3.0,908.56,691.0,698.73,49.0,7.0,7.27,7.47,40.99,41.36,40.63
CBJ,2021,CBJ,CBJ,Team Level,4on5,19,0.12,0.19,0.19,5507.0,21.17,2.12,1.15,2.87,0.58,6.57,14.71,1.97,2.12,1.97,21.0,7.0,7.0,35.0,2.0,0.0,0.0,3.0,0.0,6.0,17.0,19.0,26.0,5.0,10.0,48.0,16.0,20.0,1.0,20.0,6.0,2.0,0.79,0.74,0.59,0.0,1.0,1.0,35.0,28.0,28.0,1.0,0.27,0.0,0.0,2.39,2.39,2.22,89.95,14.9,7.84,18.94,3.12,50.68,25.52,13.94,14.9,13.94,87.0,34.0,31.0,152.0,8.0,11.0,0.0,17.0,1.0,42.0,42.0,79.0,113.0,4.0,8.0,53.0,12.0,5.0,10.0,78.0,15.0,28.0,1.84,1.82,11.23,1.0,1.0,6.0,152.0,121.0,121.0,2.0,2.14,2.48,2.28,14.75,14.75,14.05
CBJ,2021,CBJ,CBJ,Team Level,5on4,19,0.85,0.88,0.85,5626.0,76.25,9.27,6.54,15.98,2.48,47.44,25.28,8.96,9.27,8.96,74.0,33.0,40.0,147.0,11.0,5.0,0.0,13.0,1.0,42.0,35.0,63.0,96.0,1.0,2.0,45.0,3.0,7.0,13.0,75.0,22.0,10.0,2.08,2.64,4.55,3.0,2.0,6.0,147.0,107.0,107.0,0.0,1.7,0.62,0.62,10.35,10.35,10.0,15.17,1.67,0.72,2.12,0.41,4.22,9.85,1.67,1.67,1.67,17.0,2.0,2.0,21.0,1.0,0.0,0.0,1.0,0.0,2.0,15.0,16.0,18.0,1.0,2.0,49.0,14.0,21.0,3.0,13.0,4.0,2.0,0.4,0.57,0.7,0.0,0.0,1.0,21.0,19.0,19.0,3.0,0.17,0.0,0.0,1.84,1.84,1.84
DET,2021,DET,DET,Team Level,other,22,0.34,0.36,0.35,2979.0,28.28,7.79,1.75,4.73,0.9,13.37,10.45,7.67,7.79,7.67,33.0,6.0,16.0,55.0,14.0,1.0,0.0,4.0,0.0,9.0,11.0,19.0,25.0,2.0,4.0,35.0,6.0,6.0,4.0,16.0,14.0,9.0,0.54,1.67,5.59,3.0,4.0,7.0,55.0,39.0,39.0,2.0,0.53,0.03,0.03,8.29,8.29,8.15,56.09,15.33,4.36,9.2,1.72,26.67,14.72,13.25,15.33,13.25,60.0,12.0,25.0,97.0,11.0,9.0,0.0,12.0,3.0,24.0,13.0,49.0,61.0,1.0,2.0,49.0,6.0,6.0,6.0,25.0,22.0,25.0,1.08,3.01,11.24,0.0,2.0,9.0,97.0,72.0,72.0,5.0,1.42,3.15,3.15,13.6,13.6,12.5
DET,2021,DET,DET,Team Level,all,22,0.49,0.46,0.47,79986.0,630.94,67.3,44.72,139.57,20.1,338.49,251.82,64.05,67.23,63.98,651.0,211.0,251.0,1113.0,61.0,55.0,12.0,113.0,14.0,290.0,329.0,590.0,801.0,78.0,170.0,589.0,384.0,130.0,204.0,601.0,179.0,82.0,17.26,22.46,27.58,14.0,17.0,30.0,1108.45,862.0,861.59,121.0,9.8,14.27,14.27,62.84,62.69,61.16,713.63,70.75,51.24,159.1,22.73,393.33,281.85,67.0,71.16,67.4,742.0,237.0,326.0,1305.0,71.0,44.0,7.0,164.0,21.0,317.0,362.0,671.0,908.0,73.0,158.0,600.0,383.0,106.0,140.0,699.0,217.0,63.0,21.06,26.73,22.96,27.0,22.0,22.0,1321.88,979.0,987.05,88.0,11.44,9.3,9.3,72.89,73.33,71.03
DET,2021,DET,DET,Team Level,5on5,22,0.52,0.47,0.48,65663.0,516.37,49.35,35.98,118.31,16.49,279.94,207.92,46.87,49.28,46.81,536.0,172.0,204.0,912.0,40.0,45.0,12.0,101.0,13.0,240.0,269.0,496.0,668.0,66.0,146.0,459.0,354.0,105.0,174.0,514.0,136.0,58.0,15.12,17.05,17.18,10.0,11.0,19.0,907.45,708.0,707.59,111.0,7.48,12.5,12.5,44.33,44.18,43.25,565.67,45.75,38.51,132.58,17.97,315.36,231.83,44.59,46.15,44.99,581.0,201.0,257.0,1039.0,46.0,30.0,5.0,130.0,18.0,251.0,307.0,535.0,736.0,65.0,140.0,451.0,348.0,92.0,121.0,584.0,171.0,27.0,17.42,20.72,7.61,21.0,16.0,9.0,1055.88,782.0,790.05,75.0,7.95,5.34,5.34,48.35,48.8,47.96
DET,2021,DET,DET,Team Level,4on5,22,0.2,0.18,0.2,5810.0,20.17,1.97,0.93,2.77,0.57,6.03,13.74,1.96,1.97,1.96,21.0,5.0,5.0,31.0,0.0,2.0,0.0,2.0,0.0,5.0,17.0,21.0,26.0,4.0,8.0,47.0,14.0,15.0,7.0,19.0,3.0,4.0,0.45,0.38,1.14,0.0,0.0,0.0,31.0,26.0,26.0,7.0,0.22,0.39,0.39,1.79,1.79,1.79,74.13,7.62,7.36,14.87,2.52,45.74,23.89,7.18,7.62,7.18,83.0,19.0,43.0,145.0,13.0,4.0,1.0,21.0,0.0,38.0,26.0,70.0,89.0,2.0,6.0,59.0,4.0,0.0,6.0,76.0,18.0,8.0,2.24,2.15,3.23,6.0,4.0,3.0,145.0,102.0,102.0,1.0,1.84,0.53,0.53,8.94,8.94,8.57
DET,2021,DET,DET,Team Level,5on4,22,0.8,0.83,0.79,5534.0,66.11,8.2,6.05,13.76,2.13,39.15,19.7,7.55,8.2,7.55,61.0,28.0,26.0,115.0,7.0,7.0,0.0,6.0,1.0,36.0,32.0,54.0,82.0,6.0,12.0,48.0,10.0,4.0,19.0,52.0,26.0,11.0,1.16,3.37,3.66,1.0,2.0,4.0,115.0,89.0,89.0,1.0,1.57,1.34,1.34,8.42,8.42,7.97,17.73,2.05,1.02,2.45,0.51,5.55,11.42,1.98,2.05,1.98,18.0,5.0,1.0,24.0,1.0,1.0,1.0,1.0,0.0,4.0,16.0,17.0,22.0,5.0,10.0,41.0,25.0,8.0,7.0,14.0,6.0,3.0,0.32,0.85,0.88,0.0,0.0,1.0,24.0,23.0,23.0,7.0,0.24,0.28,0.28,2.0,2.0,2.0
NYI,2021,NYI,NYI,Team Level,other,17,0.31,0.39,0.41,1774.0,14.99,2.25,0.95,3.01,0.46,8.26,7.08,2.03,2.25,2.03,14.0,8.0,6.0,28.0,1.0,0.0,0.0,2.0,2.0,5.0,12.0,13.0,21.0,1.0,2.0,17.0,8.0,4.0,3.0,15.0,5.0,2.0,0.58,0.65,1.02,0.0,1.0,0.0,28.0,22.0,22.0,1.0,0.26,0.0,0.0,2.5,2.5,2.28,23.14,5.11,1.66,3.82,0.75,12.16,8.51,4.94,5.11,4.94,27.0,5.0,11.0,43.0,8.0,2.0,0.0,5.0,1.0,11.0,5.0,19.0,24.0,3.0,6.0,22.0,4.0,2.0,4.0,14.0,11.0,7.0,0.53,1.39,3.19,1.0,3.0,4.0,43.0,32.0,32.0,3.0,0.44,0.56,0.56,4.99,4.99,4.85
NYI,2021,NYI,NYI,Team Level,all,17,0.47,0.46,0.46,61609.0,483.04,43.92,33.58,110.24,15.56,266.11,197.59,41.82,45.04,42.89,495.0,172.0,209.0,876.0,32.0,30.0,5.0,113.0,24.0,208.0,260.0,463.0,635.0,63.0,150.0,472.0,517.0,123.0,161.0,495.0,120.0,52.0,13.67,14.16,16.09,8.0,8.0,16.0,887.82,667.0,679.1,96.0,7.34,6.61,6.61,44.65,45.68,44.05,551.62,49.77,37.94,125.2,17.59,314.7,224.82,48.49,49.47,48.2,554.0,216.0,272.0,1042.0,51.0,26.0,6.0,107.0,17.0,270.0,299.0,503.0,719.0,67.0,155.0,454.0,371.0,114.0,199.0,585.0,139.0,46.0,17.99,17.04,14.74,17.0,18.0,16.0,1038.35,770.0,766.69,108.0,8.16,4.83,4.83,53.1,52.71,51.73
NYI,2021,NYI,NYI,Team Level,5on5,17,0.48,0.46,0.46,50089.0,390.66,33.26,26.21,91.95,12.42,214.29,159.87,32.26,34.38,33.33,401.0,137.0,171.0,709.0,26.0,27.0,5.0,96.0,18.0,169.0,202.0,375.0,512.0,54.0,129.0,380.0,488.0,104.0,141.0,398.0,104.0,36.0,11.56,12.24,9.46,8.0,7.0,11.0,720.82,538.0,550.1,89.0,5.41,6.18,6.18,32.5,33.53,33.04,446.37,36.21,29.77,104.51,14.11,256.6,182.8,35.35,35.92,35.07,439.0,185.0,221.0,845.0,34.0,20.0,6.0,85.0,14.0,220.0,251.0,405.0,590.0,58.0,134.0,344.0,348.0,96.0,178.0,488.0,107.0,29.0,14.87,13.21,8.14,15.0,11.0,8.0,841.35,624.0,620.69,100.0,6.11,3.49,3.49,38.83,38.44,37.79
NYI,2021,NYI,NYI,Team Level,4on5,17,0.13,0.12,0.14,4612.0,11.61,1.08,0.45,1.5,0.32,3.3,8.35,1.06,1.08,1.06,11.0,4.0,3.0,18.0,0.0,1.0,0.0,1.0,0.0,2.0,11.0,11.0,15.0,1.0,2.0,35.0,10.0,10.0,5.0,12.0,1.0,2.0,0.3,0.15,0.64,0.0,0.0,0.0,18.0,15.0,15.0,4.0,0.11,0.39,0.39,0.8,0.8,0.8,65.6,7.01,5.7,14.67,2.23,40.65,21.73,6.76,7.01,6.76,69.0,23.0,36.0,128.0,7.0,4.0,0.0,15.0,2.0,37.0,27.0,62.0,85.0,3.0,6.0,40.0,6.0,4.0,11.0,66.0,19.0,7.0,2.16,2.22,2.63,1.0,3.0,3.0,128.0,92.0,92.0,0.0,1.42,0.79,0.79,7.65,7.65,7.47
NYI,2021,NYI,NYI,Team Level,5on4,17,0.84,0.82,0.81,5134.0,65.77,7.34,5.97,13.78,2.36,40.26,22.29,6.47,7.34,6.47,69.0,23.0,29.0,121.0,5.0,2.0,0.0,14.0,4.0,32.0,35.0,64.0,87.0,7.0,17.0,40.0,11.0,5.0,12.0,70.0,10.0,12.0,1.23,1.12,4.98,0.0,0.0,5.0,121.0,92.0,92.0,2.0,1.56,0.04,0.04,8.85,8.85,7.93,16.5,1.44,0.8,2.2,0.5,5.3,11.77,1.43,1.44,1.43,19.0,3.0,4.0,26.0,2.0,0.0,0.0,2.0,0.0,2.0,16.0,17.0,20.0,3.0,9.0,48.0,13.0,12.0,6.0,17.0,2.0,3.0,0.42,0.23,0.78,0.0,1.0,1.0,26.0,22.0,22.0,5.0,0.19,0.0,0.0,1.63,1.63,1.63
NSH,2021,NSH,NSH,Team Level,other,21,0.4,0.45,0.48,3293.0,34.14,6.94,2.56,6.11,1.5,19.51,11.38,6.57,6.94,6.57,32.0,16.0,12.0,60.0,9.0,1.0,0.0,5.0,2.0,21.0,10.0,23.0,39.0,1.0,2.0,41.0,7.0,5.0,5.0,24.0,15.0,9.0,1.0,1.71,4.24,3.0,3.0,3.0,60.0,48.0,48.0,2.0,0.75,0.67,0.67,7.02,7.02,6.72,37.32,10.26,2.68,5.43,1.15,20.03,12.44,9.81,10.26,9.81,40.0,12.0,22.0,74.0,8.0,1.0,0.0,10.0,2.0,14.0,17.0,32.0,44.0,4.0,8.0,35.0,8.0,3.0,9.0,25.0,13.0,14.0,1.01,1.33,7.93,0.0,1.0,7.0,74.0,52.0,52.0,6.0,0.81,0.24,0.24,10.83,10.83,10.33
NSH,2021,NSH,NSH,Team Level,all,21,0.49,0.48,0.49,76155.0,601.69,59.61,42.5,135.05,20.55,341.99,243.3,57.9,59.72,58.0,597.0,246.0,240.0,1083.0,57.0,42.0,7.0,161.0,27.0,257.0,299.0,540.0,786.0,86.0,202.0,622.0,440.0,122.0,175.0,617.0,176.0,50.0,19.28,20.83,19.49,21.0,19.0,17.0,1079.15,843.0,841.48,90.0,9.47,8.4,8.4,60.67,60.77,59.61,632.92,62.91,44.55,140.09,20.7,359.87,255.88,60.57,63.02,60.68,648.0,236.0,292.0,1176.0,63.0,39.0,5.0,162.0,37.0,244.0,339.0,585.0,821.0,78.0,184.0,630.0,379.0,140.0,183.0,647.0,178.0,59.0,20.17,20.94,21.8,17.0,26.0,20.0,1180.13,884.0,886.57,103.0,9.86,8.51,8.51,64.27,64.51,62.61
NSH,2021,NSH,NSH,Team Level,5on5,21,0.49,0.48,0.49,61272.0,470.65,37.85,32.22,110.43,15.85,267.91,196.74,36.86,37.96,36.97,459.0,202.0,190.0,851.0,34.0,35.0,5.0,128.0,23.0,196.0,245.0,425.0,627.0,78.0,186.0,450.0,423.0,109.0,140.0,506.0,130.0,25.0,15.64,15.5,6.72,15.0,14.0,5.0,847.15,661.0,659.48,77.0,6.69,6.1,6.1,38.43,38.53,37.99,488.32,40.01,33.3,113.95,15.93,278.28,201.53,38.93,40.12,39.03,497.0,186.0,222.0,905.0,39.0,29.0,3.0,134.0,26.0,183.0,272.0,458.0,644.0,64.0,153.0,508.0,356.0,123.0,147.0,522.0,128.0,33.0,15.89,15.17,8.95,13.0,20.0,6.0,909.13,683.0,685.57,86.0,6.9,6.78,6.78,40.13,40.37,39.76
NSH,2021,NSH,NSH,Team Level,4on5,21,0.08,0.1,0.13,6217.0,13.43,1.03,0.7,1.98,0.42,4.6,10.29,1.02,1.03,1.02,14.0,5.0,1.0,20.0,0.0,0.0,0.0,3.0,0.0,2.0,14.0,14.0,19.0,5.0,10.0,64.0,7.0,7.0,9.0,16.0,2.0,1.0,0.5,0.18,0.34,0.0,0.0,0.0,20.0,19.0,19.0,9.0,0.16,0.0,0.0,1.19,1.19,1.18,90.91,11.62,7.85,18.4,3.0,55.89,29.24,10.81,11.62,10.81,90.0,36.0,47.0,173.0,15.0,9.0,2.0,15.0,8.0,44.0,35.0,75.0,111.0,8.0,19.0,49.0,4.0,4.0,14.0,81.0,33.0,12.0,2.66,4.04,4.93,3.0,5.0,7.0,173.0,126.0,126.0,1.0,1.99,1.49,1.49,12.12,12.12,11.33
NSH,2021,NSH,NSH,Team Level,5on4,21,0.93,0.86,0.83,5373.0,83.48,13.79,7.03,16.54,2.78,49.97,24.89,13.44,13.79,13.44,92.0,23.0,37.0,152.0,14.0,6.0,2.0,25.0,2.0,38.0,30.0,78.0,101.0,2.0,4.0,67.0,3.0,1.0,21.0,71.0,29.0,15.0,2.15,3.44,8.2,3.0,2.0,9.0,152.0,115.0,115.0,2.0,1.87,1.64,1.64,14.03,14.03,13.72,16.37,1.02,0.72,2.32,0.62,5.67,12.66,1.02,1.02,1.02,21.0,2.0,1.0,24.0,1.0,0.0,0.0,3.0,1.0,3.0,15.0,20.0,22.0,2.0,4.0,38.0,11.0,10.0,13.0,19.0,4.0,0.0,0.62,0.41,0.0,1.0,0.0,0.0,24.0,23.0,23.0,10.0,0.17,0.0,0.0,1.19,1.19,1.19
STL,2021,STL,STL,Team Level,other,21,0.56,0.55,0.57,2324.0,35.34,7.27,2.58,6.27,1.22,19.48,12.18,7.01,7.27,7.01,41.0,8.0,15.0,64.0,6.0,5.0,0.0,10.0,1.0,16.0,11.0,35.0,43.0,2.0,6.0,30.0,6.0,2.0,2.0,26.0,13.0,10.0,1.08,1.59,4.6,1.0,1.0,4.0,64.0,49.0,49.0,1.0,0.75,1.44,1.44,6.58,6.58,6.42,26.46,5.75,1.84,4.46,0.86,14.11,9.99,5.66,5.75,5.66,26.0,11.0,16.0,53.0,8.0,0.0,0.0,7.0,1.0,7.0,14.0,18.0,29.0,0.0,0.0,31.0,3.0,5.0,3.0,18.0,13.0,6.0,0.72,1.62,3.41,3.0,2.0,3.0,53.0,37.0,37.0,2.0,0.51,0.0,0.0,6.26,6.26,6.15
STL,2021,STL,STL,Team Level,all,21,0.52,0.51,0.51,76408.0,663.1,65.33,47.82,145.31,21.12,376.8,267.62,63.13,65.91,63.71,710.0,214.0,257.0,1181.0,70.0,52.0,9.0,149.0,21.0,281.0,351.0,640.0,854.0,65.0,153.0,602.0,368.0,134.0,162.0,659.0,214.0,51.0,21.58,25.1,18.65,28.0,24.0,18.0,1202.01,924.0,936.61,86.0,10.51,11.28,11.28,64.55,65.16,63.69,643.11,61.14,44.54,148.13,21.36,353.93,264.9,58.43,60.72,58.03,643.0,251.0,238.0,1132.0,58.0,60.0,8.0,153.0,13.0,273.0,337.0,585.0,836.0,68.0,151.0,604.0,354.0,185.0,170.0,663.0,177.0,54.0,20.74,21.53,18.87,20.0,21.0,17.0,1116.93,894.0,885.19,90.0,9.75,12.84,12.9,57.99,57.62,56.58
STL,2021,STL,STL,Team Level,5on5,21,0.49,0.5,0.5,63112.0,512.86,42.41,35.37,116.54,16.19,293.79,213.71,41.48,42.99,42.06,543.0,175.0,211.0,929.0,45.0,35.0,6.0,112.0,19.0,228.0,279.0,498.0,673.0,57.0,137.0,469.0,351.0,123.0,140.0,539.0,156.0,23.0,18.2,18.43,5.78,21.0,19.0,5.0,950.01,718.0,730.61,77.0,7.27,5.49,5.49,44.19,44.79,44.26,519.28,44.24,35.16,124.07,17.25,289.1,214.18,42.13,43.82,41.73,517.0,207.0,189.0,913.0,37.0,48.0,7.0,123.0,10.0,232.0,274.0,480.0,687.0,62.0,139.0,458.0,337.0,158.0,137.0,548.0,138.0,38.0,17.32,16.05,10.88,16.0,14.0,7.0,897.93,724.0,715.19,80.0,7.27,10.88,10.94,40.57,40.2,39.55
STL,2021,STL,STL,Team Level,4on5,21,0.16,0.14,0.18,5460.0,16.5,1.67,0.85,2.18,0.49,5.18,11.63,1.65,1.67,1.65,20.0,2.0,0.0,22.0,2.0,1.0,0.0,1.0,0.0,1.0,17.0,18.0,20.0,1.0,0.0,42.0,10.0,8.0,7.0,16.0,3.0,3.0,0.41,0.41,0.85,1.0,1.0,0.0,22.0,22.0,22.0,7.0,0.2,0.27,0.27,1.6,1.6,1.59,74.5,9.0,6.46,16.59,2.63,43.54,23.79,8.49,9.0,8.49,77.0,25.0,33.0,135.0,10.0,12.0,1.0,21.0,2.0,28.0,29.0,67.0,92.0,4.0,8.0,64.0,5.0,5.0,21.0,76.0,16.0,10.0,1.89,2.52,4.59,1.0,2.0,7.0,135.0,102.0,102.0,1.0,1.72,1.96,1.96,8.76,8.76,8.49
STL,2021,STL,STL,Team Level,5on4,21,0.87,0.84,0.81,5512.0,98.4,13.98,9.02,20.32,3.23,58.35,30.11,12.98,13.98,12.98,106.0,29.0,31.0,166.0,17.0,11.0,3.0,26.0,1.0,36.0,44.0,89.0,118.0,5.0,10.0,61.0,1.0,1.0,13.0,78.0,42.0,15.0,1.89,4.67,7.41,5.0,3.0,9.0,166.0,135.0,135.0,1.0,2.29,4.09,4.09,12.18,12.18,11.42,22.87,2.15,1.09,3.01,0.63,7.19,16.94,2.15,2.15,2.15,23.0,8.0,0.0,31.0,3.0,0.0,0.0,2.0,0.0,6.0,20.0,20.0,28.0,2.0,4.0,51.0,9.0,17.0,9.0,21.0,10.0,0.0,0.81,1.34,0.0,0.0,3.0,0.0,31.0,31.0,31.0,7.0,0.25,0.0,0.0,2.4,2.4,2.4
OTT,2021,OTT,OTT,Team Level,other,19,0.35,0.48,0.5,4364.0,29.77,4.23,1.97,5.75,0.9,16.81,11.33,4.14,4.23,4.14,28.0,13.0,14.0,55.0,3.0,1.0,0.0,7.0,0.0,17.0,13.0,25.0,38.0,3.0,6.0,34.0,13.0,7.0,10.0,27.0,9.0,5.0,0.87,1.16,2.2,1.0,0.0,2.0,55.0,41.0,41.0,5.0,0.54,0.25,0.25,4.52,4.52,4.45,29.92,7.76,1.98,5.06,0.88,16.06,9.26,7.57,7.76,7.57,26.0,15.0,19.0,60.0,10.0,1.0,0.0,3.0,1.0,14.0,12.0,16.0,31.0,6.0,12.0,36.0,11.0,9.0,9.0,21.0,10.0,10.0,0.85,1.32,5.59,1.0,3.0,6.0,60.0,41.0,41.0,5.0,0.57,0.24,0.24,8.09,8.09,7.89
OTT,2021,OTT,OTT,Team Level,all,19,0.46,0.46,0.46,68522.0,552.16,53.4,40.24,121.14,17.64,310.4,220.19,51.58,52.94,51.14,556.0,207.0,238.0,1001.0,46.0,28.0,5.0,121.0,16.0,259.0,293.0,510.0,717.0,80.0,187.0,511.0,569.0,119.0,209.0,545.0,176.0,42.0,16.34,21.26,15.8,14.0,18.0,14.0,990.23,763.0,754.22,130.0,8.85,6.42,6.42,55.83,55.3,54.15,634.31,63.48,45.18,140.9,20.38,356.22,253.85,61.24,64.2,61.94,652.0,228.0,297.0,1177.0,73.0,41.0,7.0,141.0,22.0,308.0,295.0,579.0,807.0,79.0,195.0,559.0,478.0,132.0,197.0,628.0,189.0,63.0,18.31,22.51,22.66,21.0,28.0,24.0,1195.02,880.0,892.15,120.0,10.0,9.45,9.45,64.03,64.76,63.04
OTT,2021,OTT,OTT,Team Level,5on5,19,0.45,0.45,0.46,53693.0,416.59,34.89,28.69,96.0,13.34,233.87,170.21,34.18,34.44,33.74,419.0,158.0,192.0,769.0,32.0,20.0,4.0,93.0,10.0,191.0,231.0,387.0,545.0,64.0,149.0,386.0,536.0,90.0,165.0,425.0,128.0,24.0,13.4,15.11,6.38,11.0,15.0,6.0,758.23,577.0,568.22,110.0,5.93,4.04,4.04,36.79,36.26,35.79,491.14,42.48,33.19,113.67,15.72,275.87,203.08,41.24,43.19,41.94,505.0,179.0,242.0,926.0,48.0,27.0,5.0,112.0,16.0,243.0,238.0,457.0,636.0,66.0,163.0,415.0,442.0,102.0,162.0,500.0,149.0,35.0,14.79,17.7,9.98,20.0,18.0,10.0,944.03,684.0,696.15,104.0,6.85,5.94,6.18,43.15,43.89,43.04
OTT,2021,OTT,OTT,Team Level,4on5,19,0.1,0.11,0.13,4991.0,14.36,1.25,0.81,2.07,0.47,5.12,10.28,1.23,1.25,1.23,15.0,5.0,1.0,21.0,0.0,0.0,0.0,1.0,2.0,4.0,13.0,15.0,20.0,3.0,6.0,37.0,12.0,19.0,15.0,13.0,7.0,0.0,0.34,0.91,0.0,0.0,0.0,0.0,21.0,20.0,20.0,14.0,0.18,0.0,0.0,1.43,1.43,1.42,97.81,11.51,9.14,20.08,3.28,59.33,30.65,10.73,11.51,10.73,105.0,29.0,31.0,165.0,15.0,12.0,2.0,24.0,4.0,46.0,33.0,90.0,119.0,3.0,6.0,60.0,7.0,3.0,17.0,93.0,26.0,15.0,2.32,3.04,6.16,0.0,7.0,8.0,165.0,134.0,134.0,2.0,2.37,3.01,2.77,11.11,11.11,10.45
OTT,2021,OTT,OTT,Team Level,5on4,19,0.88,0.86,0.86,5474.0,91.44,13.03,8.77,17.32,2.93,54.59,28.36,12.03,13.03,12.03,94.0,31.0,31.0,156.0,11.0,7.0,1.0,20.0,4.0,47.0,36.0,83.0,114.0,10.0,26.0,54.0,8.0,3.0,19.0,80.0,32.0,13.0,1.74,4.08,7.22,2.0,3.0,6.0,156.0,125.0,125.0,1.0,2.19,2.13,2.13,13.09,13.09,12.49,15.43,1.73,0.87,2.09,0.49,4.95,10.86,1.7,1.73,1.7,16.0,5.0,5.0,26.0,0.0,1.0,0.0,2.0,1.0,5.0,12.0,16.0,21.0,4.0,14.0,48.0,18.0,18.0,9.0,14.0,4.0,3.0,0.35,0.44,0.94,0.0,0.0,0.0,26.0,21.0,21.0,9.0,0.2,0.27,0.27,1.66,1.66,1.65
