DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,Pass Att,Completions,Pass Yds,Pass TD,Pass Int,Rec,Rec Yds,Rec TD,Rush Att,Rush Yds,Rush TD
30500493,Trevor Lawrence,QB,JAX,PIT,Q,6200,,16.78,16.78,2.706451612903226,5.280000000000048,5.282058552526609,0,100,21.2808,41.020799999999994,16.781,11.855,16.06,20.86,23.86,29.3,35.9012,16.3822,11.835,15.92,20.28,22.84,27.583,33.6824,16.3822,11.835,15.92,20.28,22.84,27.583,33.6824,16.781,11.855,16.06,20.86,23.86,29.3,35.9012,6.79471,6.30839,6.30839,6.79471,36.6705,22.4344,234.123,1.37894,0.7625,0,0,0,3.68984,16.3526,0.127813
30500490,Kirk Cousins,QB,MIN,GB,,6900,,16.67,16.67,2.4159420289855076,1.9999999999999933,1.9999999999999936,0,100,21.5715,41.957,16.6652,11.82,15.9,20.66,23.64,28.968,35.8814,16.1694,11.795,15.68,19.9,22.483,27.2405,33.761,16.1694,11.795,15.68,19.9,22.483,27.2405,33.761,16.6652,11.82,15.9,20.66,23.64,28.968,35.8814,6.81661,6.25055,6.25055,6.81661,36.4627,24.4951,244.345,1.50072,0.763125,0,0,0,2.52072,6.43026,0.109687
30500567,Saquon Barkley,RB,NYG,NYJ,,8000,,16.65,16.65,2.08125,3.94000000000001,3.8092054463446208,0,100,16.335,35.4005,16.6492,10.9,15.3,21.05,24.5,31.1,38.75,14.3514,9.5,13.2,18.1,21,26.6,33.701,14.3514,9.5,13.2,18.1,21,26.6,33.701,16.6492,10.9,15.3,21.05,24.5,31.1,38.75,7.58352,6.53835,6.53835,7.58352,0,0,0,0,0,3.39172,24.4099,0.0663056,20.0329,75.5109,0.407083
30500504,Russell Wilson,QB,DEN,KC,,5300,,16.54,16.54,3.120754716981132,1.749999999999995,1.7363406207971428,0,100,19.1308,45.4656,16.5364,11.64,15.72,20.6,23.6615,29.061,35.8807,16.2906,11.62,15.64,20.325,23.02,27.74,33.9602,16.2906,11.62,15.64,20.325,23.02,27.74,33.9602,16.5364,11.64,15.72,20.6,23.6615,29.061,35.8807,6.86117,6.50895,6.50895,6.86117,33.58,19.4092,213.473,1.27283,0.740639,0,0,0,4.39158,26.273,0.162417
30500587,Isiah Pacheco,RB,KC,DEN,,6100,,16.31,16.5,2.7049180327868854,18.779999999999564,20.27989260698053,0,100,26.3348,45.4656,16.3094,10.1,15,21.0125,24.8,32.0025,40.9505,14.4911,8.9,13.4,18.8,22.1,28.4,36.1005,14.4911,8.9,13.4,18.8,22.1,28.4,36.1005,16.3094,10.1,15,21.0125,24.8,32.0025,40.9505,8.28544,7.38293,7.38293,8.28544,0,0,0,0,0,2.79431,26.8352,0.129889,15.6786,65.9,0.544528
30501355,T.J. Hockenson,TE,MIN,GB,,6200,,16.34,16.34,2.635483870967742,12.500000000000256,13.194274056726247,0,100,21.5715,41.957,16.3434,10.3,14.9,21.1,25.1,32.7,40.601,12.4927,7.5,11.325,16.5,19.5,25.1,32.201,12.4927,7.5,11.325,16.5,19.5,25.1,32.201,16.3434,10.3,14.9,21.1,25.1,32.7,40.601,8.32896,6.67732,6.67732,8.32896,0,0,0,0,0,6.75469,66.3951,0.416031,0,0,0
30500500,Derek Carr,QB,NO,IND,,5500,,16.08,16.08,2.9236363636363634,4.560000000000028,4.56030534217277,0,100,22.9565,43.8473,16.0783,11.46,15.4175,19.8125,22.783,27.9705,33.5006,15.6223,11.42,15.23,19.24,21.7,26.221,31.5604,15.6223,11.42,15.23,19.24,21.7,26.221,31.5604,16.0783,11.46,15.4175,19.8125,22.783,27.9705,33.5006,6.4789,5.94199,5.94199,6.4789,33.3029,22.3809,239.434,1.44329,0.7819,0,0,0,2.20481,7.29562,0.0772375
30500569,Raheem Mostert,RB,MIA,NE,Q,7700,,16.05,16.05,2.0844155844155847,2.4999999999999902,2.260444031538126,0,100,28.1202,47.135999999999996,16.0537,9.8,14.775,20.8,24.6,31.35,39.4505,14.3067,8.7,13.2,18.6,22,27.8025,35.2,14.3067,8.7,13.2,18.6,22,27.8025,35.2,16.0537,9.8,14.775,20.8,24.6,31.35,39.4505,8.15527,7.3151,7.3151,8.15527,0,0,0,0,0,2.5836,20.075,0.139933,15.8537,67.6278,0.601778
30500873,Jaylen Waddle,WR,MIA,NE,,7500,,15.82,15.82,2.1093333333333333,2.029999999999993,1.7642424550157967,0,100,28.1202,47.135999999999996,15.8242,9.2,14.1,21.125,25.5,32.3525,40.5,12.6711,7.2,11.6,16.9625,20.1,25.7525,33.1005,12.6711,7.2,11.6,16.9625,20.1,25.7525,33.1005,15.8242,9.2,14.1,21.125,25.5,32.3525,40.5,8.82986,7.13265,7.13265,8.82986,0,0,0,0,0,4.97849,71.6952,0.478022,0.232578,1.11379,0.00933333
30500585,Jonathan Taylor,RB,IND,NO,,6200,,15.75,15.75,2.540322580645161,12.73000000000023,13.26436018778567,0,100,20.8908,43.8473,15.7474,9.9,14.4,20.1,23.9,30.8,40.102,13.7608,8.5,12.6,17.7,21,27,35.101,13.7608,8.5,12.6,17.7,21,27,35.101,15.7474,9.9,14.4,20.1,23.9,30.8,40.102,7.91708,7.01002,7.01002,7.91708,0,0,0,0,0,3.14575,24.5946,0.092775,14.2495,64.8004,0.47855
30500506,Sam Howell,QB,WAS,PHI,,5200,,15.55,15.55,2.990384615384616,3.790000000000006,3.7659837899993325,0,100,18.0358,43.268299999999996,15.5531,10.64,14.72,19.66,22.72,28.08,34.581,15.2186,10.64,14.64,19.225,21.8,26.5,32.3208,15.2186,10.64,14.64,19.225,21.8,26.5,32.3208,15.5531,10.64,14.72,19.66,22.72,28.08,34.581,6.81511,6.36837,6.36837,6.81511,36.4215,21.4985,226.154,1.25066,0.944969,0,0,0,3.20919,15.4415,0.131969
30500511,Kenny Pickett,QB,PIT,JAX,,4900,,15.49,15.49,3.1612244897959183,6.660000000000088,6.686673581297882,0,100,19.74,41.020799999999994,15.4903,10.84,14.72,19.34,22.183,27.6825,33.78,15.1464,10.8,14.58,18.89,21.4215,26.061,31.8606,15.1464,10.8,14.58,18.89,21.4215,26.061,31.8606,15.4903,10.84,14.72,19.34,22.183,27.6825,33.78,6.52147,6.08307,6.08307,6.52147,34.794,21.0052,228.2,1.17109,0.779625,0,0,0,3.87956,14.3211,0.136156
30500909,Nico Collins,WR,HOU,CAR,,5500,,15.31,15.31,2.7836363636363637,13.190000000000179,14.20148048605706,0,100,23.7102,43.7292,15.3129,9.2,13.8,20.5,24.2,31,38.601,11.9777,7.1,11,16,18.8,24.1,31.001,11.9777,7.1,11,16,18.8,24.1,31.001,15.3129,9.2,13.8,20.5,24.2,31,38.601,8.28062,6.54975,6.54975,8.28062,0,0,0,0,0,5.45412,70.458,0.36985,0,0,0
30500589,Bijan Robinson,RB,ATL,TEN,,6000,,15.3,15.3,2.5500000000000003,13.020000000000199,13.465076332450376,0,100,19.589,35.84,15.3045,9.9,14,19.3,22.8,29.205,38.1,13.2578,8.4,12.1,16.8625,19.8575,25.505,32.702,13.2578,8.4,12.1,16.8625,19.8575,25.505,32.702,15.3045,9.9,14,19.3,22.8,29.205,38.1,7.37262,6.50337,6.50337,7.37262,0,0,0,0,0,3.52,30.8601,0.127889,15.4103,58.4751,0.325194
30500510,Mac Jones,QB,NE,MIA,,5000,,15.15,15.15,3.0300000000000002,4.61000000000003,4.608127463831393,0,100,19.0158,47.135999999999996,15.1514,10.28,14.28,19.045,22.22,27.8,33.8404,14.7696,10.28,14.18,18.6125,21.2015,25.8,31.5002,14.7696,10.28,14.18,18.6125,21.2015,25.8,31.5002,15.1514,10.28,14.28,19.045,22.22,27.8,33.8404,6.746,6.21453,6.21453,6.746,36.8086,21.8976,230.339,1.28816,0.960133,0,0,0,2.88818,10.7005,0.0735556
30500903,Zay Flowers,WR,BAL,ARI,,5600,,15.11,15.11,2.6982142857142857,19.87999999999944,22.29669417051334,0,100,27.2778,44.4257,15.111,9.1,13.7,20,23.7575,30.4,38.001,11.9069,7.1,11,15.7,18.8,24.1,30.4505,11.9069,7.1,11,15.7,18.8,24.1,30.4505,15.111,9.1,13.7,20,23.7575,30.4,38.001,8.07709,6.47335,6.47335,8.07709,0,0,0,0,0,5.36286,66.6665,0.329106,0.875875,3.87737,0.036575
30500579,Kenneth Walker III,RB,SEA,CLE,,7000,,15,15,2.142857142857143,2.179999999999992,1.8977096087109937,0,100,21.0473,37.979299999999995,14.9964,8.7,13.5,19.6,23.4037,30.705,39.003,13.5162,7.9,12.2,17.6,20.9788,27.4263,35.003,13.5162,7.9,12.2,17.6,20.9788,27.4263,35.003,14.9964,8.7,13.5,19.6,23.4037,30.705,39.003,8.12273,7.22064,7.22064,8.12273,0,0,0,0,0,1.82244,15.0448,0.0493611,19.5412,72.9647,0.599111
30500498,Jordan Love,QB,GB,MIN,,5700,,14.98,14.98,2.6280701754385967,1.8699999999999943,1.8502795926278586,0,100,20.3855,41.957,14.9795,10.52,14.26,18.79,21.546,26.801,33.2404,14.774,10.52,14.19,18.505,21.023,25.66,31.8602,14.774,10.52,14.19,18.505,21.023,25.66,31.8602,14.9795,10.52,14.26,18.79,21.546,26.801,33.2404,6.40327,6.10531,6.10531,6.40327,33.4399,20.2914,214.142,1.28516,1.00103,0,0,0,3.46084,14.8853,0.123313
30500491,Matthew Stafford,QB,LAR,DAL,,6600,,14.94,14.94,2.2636363636363637,1.2999999999999976,1.2334831373962813,0,100,19.267,45.732299999999995,14.9426,10.12,13.98,18.82,22.143,27.361,33.2808,14.4063,10.12,13.84,18.065,20.56,25.1,30.7036,14.4063,10.12,13.84,18.065,20.56,25.1,30.7036,14.9426,10.12,13.98,18.82,22.143,27.361,33.2808,6.62236,5.9715,5.9715,6.62236,34.074,20.5001,243.712,1.26858,0.85275,0,0,0,1.66936,3.25262,0.0479167
30500496,Geno Smith,QB,SEA,CLE,,5900,,14.93,14.93,2.530508474576271,0.3699999999999998,0.3691191149606189,0,100,21.0473,37.979299999999995,14.9266,10.6,14.2,18.56,21.24,26.24,32.4806,14.6716,10.6,14.12,18.24,20.64,25.22,30.4606,14.6716,10.6,14.12,18.24,20.64,25.22,30.4606,14.9266,10.6,14.2,18.56,21.24,26.24,32.4806,6.19953,5.8439,5.8439,6.19953,32.2044,19.4886,219.027,1.26842,0.743444,0,0,0,3.29011,13.7286,0.0655278
30500502,Gardner Minshew II,QB,IND,NO,,5400,,14.82,14.82,2.7444444444444445,3.1499999999999875,3.135155494368274,0,100,20.8908,43.8473,14.8164,10.4,14.02,18.565,21.32,26.101,32.4402,14.5273,10.36,13.96,18.16,20.58,24.92,30.4604,14.5273,10.36,13.96,18.16,20.58,24.92,30.4604,14.8164,10.4,14.02,18.565,21.32,26.101,32.4402,6.27113,5.87209,5.87209,6.27113,33.615,21.289,223.671,1.22872,0.863494,0,0,0,2.84159,10.6358,0.101144
30500509,Bryce Young,QB,CAR,HOU,,5100,,14.67,14.67,2.876470588235294,5.33000000000005,5.3507409321407735,0,100,20.019,43.7292,14.6723,10.08,13.88,18.46,21.443,26.84,32.5208,14.3618,10.08,13.81,18.2,20.76,25.16,30.2214,14.3618,10.08,13.81,18.2,20.76,25.16,30.2214,14.6723,10.08,13.88,18.46,21.443,26.84,32.5208,6.48185,6.02909,6.02909,6.48185,35.6708,23.3651,225.25,1.3113,0.925525,0,0,0,1.88112,8.62167,0.052475
30500507,Joshua Dobbs,QB,ARI,BAL,,5200,,14.53,14.53,2.794230769230769,4.8000000000000345,4.806572668146675,0,100,17.1479,44.4257,14.5342,9.695,13.74,18.66,21.52,26.921,33.7009,14.413,9.695,13.74,18.58,21.263,26.261,32.1604,14.413,9.695,13.74,18.58,21.263,26.261,32.1604,14.5342,9.695,13.74,18.66,21.52,26.921,33.7009,6.64181,6.4178,6.4178,6.64181,35.3548,19.9872,190.388,0.964994,0.719094,0,0,0,5.42744,25.7462,0.208281
30500885,Chris Olave,WR,NO,IND,,6400,,14.35,14.35,2.2421875,5.780000000000063,5.704774205457745,0,100,22.9565,43.8473,14.3474,8.6,12.9,18.9,22.6,29.55,36.9,11.2168,6.6,10.2,14.8,17.7,23,29.4,11.2168,6.6,10.2,14.8,17.7,23,29.4,14.3474,8.6,12.9,18.9,22.6,29.55,36.9,7.92525,6.29419,6.29419,7.92525,0,0,0,0,0,5.30673,65.59,0.336431,0,0,0
30500905,George Pickens,WR,PIT,JAX,,5600,,14.27,14.27,2.5482142857142858,11.760000000000234,12.665188303624472,0,100,19.74,41.020799999999994,14.2749,8.1,12.7,19.3,23.0575,30.2,37.804,11.3136,6.3,10.3,15.3,18.3,24,30.601,11.3136,6.3,10.3,15.3,18.3,24,30.601,14.2749,8.1,12.7,19.3,23.0575,30.2,37.804,8.29342,6.64824,6.64824,8.29342,0,0,0,0,0,4.82366,67.0326,0.36775,0,0,0
30500583,D'Andre Swift,RB,PHI,WAS,,6300,,14.22,14.22,2.257142857142857,7.920000000000124,7.948943787395665,0,100,25.2325,43.268299999999996,14.2173,9,13,18.1,21.4075,27.8,35.2005,12.5046,7.8,11.3,16.1,19,24.405,31.1505,12.5046,7.8,11.3,16.1,19,24.405,31.1505,14.2173,9,13,18.1,21.4075,27.8,35.2005,7.03611,6.26574,6.26574,7.03611,0,0,0,0,0,2.824,21.8431,0.101938,15.1753,61.5826,0.376531
30501353,Mark Andrews,TE,BAL,ARI,,6400,,14.21,14.21,2.2203125,3.23999999999999,2.9692374721770403,0,100,27.2778,44.4257,14.2083,8,12.775,19.0625,22.8,30.205,38.4,11.4258,6.175,10.3,15.5625,18.7,24.4,31.002,11.4258,6.175,10.3,15.5625,18.7,24.4,31.002,14.2083,8,12.775,19.0625,22.8,30.205,38.4,8.37621,6.92177,6.92177,8.37621,0,0,0,0,0,4.74655,60.7397,0.498475,0,0,0
30500897,Christian Kirk,WR,JAX,PIT,,5900,,14.15,14.15,2.398305084745763,10.19000000000019,10.758395317658579,0,100,21.2808,41.020799999999994,14.1521,8.1,12.6,18.7125,22.7,30.1,38.402,11.2114,6.2,10,15.1,18.2,23.8,30.802,11.2114,6.2,10,15.1,18.2,23.8,30.802,14.1521,8.1,12.6,18.7125,22.7,30.1,38.402,8.2287,6.7048,6.7048,8.2287,0,0,0,0,0,5.02859,62.1531,0.407781,0.09275,0.467887,0.00309375
30500883,Michael Pittman Jr.,WR,IND,NO,,6500,,14.01,14.01,2.1553846153846155,4.510000000000026,4.351852464567108,0,100,20.8908,43.8473,14.0116,8.6,12.7,18,21.9,29,36.201,10.7696,6.3,9.7,14.2,17,22.105,29.101,10.7696,6.3,9.7,14.2,17,22.105,29.101,14.0116,8.6,12.7,18,21.9,29,36.201,7.5614,6.02862,6.02862,7.5614,0,0,0,0,0,5.7771,60.6026,0.309431,0,0,0
