team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
OTT,2021,OTT,OTT,Team Level,other,63,0.37,0.46,0.45,8952.0,95.55,16.25,7.26,17.68,3.17,52.46,32.2,15.42,16.25,15.42,97.0,32.0,49.0,178.0,14.0,8.0,1.0,17.0,5.0,46.0,39.0,83.0,115.0,6.0,14.0,94.0,27.0,18.0,23.0,70.0,36.0,23.0,2.35,4.59,9.31,4.0,3.0,7.0,178.0,129.0,129.0,9.0,2.08,2.0,2.37,15.95,15.95,15.26,116.68,27.28,8.52,20.17,3.81,61.72,38.51,26.19,27.28,26.19,110.0,50.0,47.0,207.0,28.0,11.0,1.0,17.0,5.0,48.0,51.0,82.0,132.0,12.0,24.0,96.0,32.0,19.0,23.0,80.0,43.0,37.0,3.39,5.16,18.73,4.0,8.0,16.0,207.0,160.0,160.0,11.0,2.44,2.76,3.06,26.67,26.67,25.79
OTT,2021,OTT,OTT,Team Level,all,63,0.47,0.48,0.48,228319.0,1906.04,185.07,135.56,427.09,62.28,1056.55,764.46,177.7,185.16,177.79,1901.0,730.0,840.0,3471.0,161.0,148.0,22.0,440.0,70.0,826.0,986.0,1740.0,2470.0,252.0,589.0,1704.0,1860.0,429.0,633.0,1885.0,560.0,186.0,56.41,68.01,60.66,48.0,61.0,52.0,3465.77,2631.0,2626.13,381.0,29.83,29.66,30.04,184.86,184.65,180.21,2071.09,207.57,148.67,456.05,66.18,1158.5,829.05,200.01,209.39,201.77,2091.0,775.0,950.0,3816.0,206.0,154.0,32.0,456.0,74.0,971.0,1005.0,1885.0,2660.0,241.0,570.0,1826.0,1563.0,406.0,610.0,2006.0,670.0,190.0,60.33,79.68,67.54,51.0,85.0,70.0,3846.41,2866.0,2889.63,362.0,32.95,32.87,33.17,207.35,209.0,203.73
OTT,2021,OTT,OTT,Team Level,5on5,63,0.47,0.48,0.48,184470.0,1495.08,125.02,100.59,351.53,49.06,834.09,614.69,121.82,125.11,121.91,1486.0,589.0,679.0,2754.0,110.0,109.0,16.0,364.0,54.0,631.0,807.0,1376.0,1965.0,221.0,519.0,1306.0,1767.0,337.0,504.0,1564.0,400.0,111.0,47.15,48.28,29.59,40.0,46.0,24.0,2748.77,2075.0,2070.13,333.0,20.77,20.17,20.4,125.39,125.18,123.56,1594.71,138.35,108.68,363.93,50.55,892.84,661.65,134.58,140.18,136.34,1598.0,618.0,767.0,2983.0,137.0,101.0,24.0,358.0,56.0,755.0,809.0,1461.0,2079.0,206.0,496.0,1382.0,1446.0,323.0,515.0,1597.0,520.0,99.0,48.5,62.11,27.74,45.0,60.0,32.0,3013.41,2216.0,2239.63,328.0,22.47,21.55,21.79,139.03,140.68,138.2
OTT,2021,OTT,OTT,Team Level,4on5,63,0.15,0.13,0.14,17963.0,54.36,6.59,2.96,6.85,1.57,16.75,37.28,6.33,6.59,6.33,57.0,15.0,9.0,81.0,5.0,4.0,0.0,4.0,2.0,11.0,46.0,52.0,67.0,12.0,24.0,140.0,43.0,57.0,38.0,43.0,20.0,9.0,1.37,2.57,2.65,2.0,1.0,2.0,81.0,72.0,72.0,34.0,0.68,1.16,1.16,6.11,6.11,6.07,317.22,37.47,29.23,66.01,10.51,190.53,99.27,34.85,37.47,34.85,336.0,97.0,124.0,557.0,38.0,40.0,7.0,71.0,12.0,154.0,118.0,298.0,395.0,14.0,26.0,208.0,23.0,16.0,53.0,291.0,94.0,48.0,7.3,10.72,19.45,1.0,15.0,22.0,557.0,433.0,433.0,5.0,7.53,8.14,7.9,37.1,37.1,35.22
OTT,2021,OTT,OTT,Team Level,5on4,63,0.89,0.87,0.86,16934.0,261.05,37.21,24.74,51.03,8.48,153.24,80.29,34.13,37.21,34.13,261.0,94.0,103.0,458.0,32.0,27.0,5.0,55.0,9.0,138.0,94.0,229.0,323.0,13.0,32.0,164.0,23.0,17.0,68.0,208.0,104.0,43.0,5.54,12.57,19.11,2.0,11.0,19.0,458.0,355.0,355.0,5.0,6.3,6.34,6.11,37.41,37.41,35.32,42.48,4.46,2.24,5.94,1.3,13.42,29.63,4.4,4.46,4.4,47.0,10.0,12.0,69.0,3.0,2.0,0.0,10.0,1.0,14.0,27.0,44.0,54.0,9.0,24.0,140.0,62.0,48.0,19.0,38.0,13.0,6.0,1.15,1.69,1.62,1.0,2.0,0.0,69.0,57.0,57.0,18.0,0.51,0.42,0.42,4.55,4.55,4.52
COL,2021,COL,COL,Team Level,other,63,0.54,0.5,0.5,9997.0,138.85,35.1,10.11,24.75,4.79,70.12,46.13,33.29,35.1,33.29,145.0,46.0,60.0,251.0,41.0,11.0,1.0,29.0,10.0,48.0,52.0,104.0,150.0,5.0,10.0,137.0,26.0,33.0,21.0,95.0,47.0,49.0,3.93,6.09,25.08,8.0,7.0,26.0,251.0,191.0,191.0,8.0,2.93,2.84,2.84,35.18,35.18,33.76,140.66,30.31,11.1,25.64,4.99,80.98,39.98,25.06,30.31,25.06,146.0,47.0,61.0,254.0,25.0,19.0,4.0,27.0,8.0,66.0,48.0,121.0,168.0,11.0,22.0,131.0,38.0,20.0,12.0,102.0,46.0,45.0,3.55,5.84,20.92,6.0,4.0,15.0,254.0,193.0,193.0,7.0,3.27,6.61,6.61,26.98,26.98,23.84
COL,2021,COL,COL,Team Level,all,63,0.54,0.53,0.52,228880.0,2081.84,214.65,146.95,468.87,67.52,1163.89,840.09,206.24,216.82,208.33,2200.0,702.0,1051.0,3953.0,241.0,162.0,29.0,501.0,79.0,828.0,1091.0,1959.0,2661.0,233.0,522.0,1761.0,1307.0,473.0,437.0,2147.0,527.0,228.0,65.02,64.13,85.5,83.0,78.0,80.0,4029.47,2902.0,2950.57,213.0,32.64,37.77,37.77,209.52,211.63,206.09,1900.85,186.07,135.34,436.46,64.08,1069.8,755.26,174.17,184.6,172.74,1979.0,668.0,839.0,3486.0,174.0,160.0,31.0,495.0,72.0,776.0,970.0,1805.0,2473.0,267.0,595.0,2003.0,1296.0,451.0,398.0,1949.0,502.0,196.0,54.3,61.7,70.07,60.0,47.0,67.0,3436.19,2647.0,2616.8,241.0,30.39,36.63,36.63,179.83,178.33,171.78
COL,2021,COL,COL,Team Level,5on5,63,0.53,0.53,0.52,181518.0,1568.13,130.99,104.99,371.31,50.76,876.19,652.76,127.35,133.15,129.43,1669.0,518.0,845.0,3032.0,147.0,118.0,20.0,398.0,53.0,609.0,862.0,1522.0,2040.0,207.0,467.0,1299.0,1198.0,378.0,346.0,1686.0,381.0,120.0,50.78,46.03,34.17,64.0,59.0,24.0,3108.47,2187.0,2235.57,179.0,21.66,26.16,26.36,126.28,128.4,126.33,1446.56,115.2,95.46,347.99,47.88,808.15,599.32,111.09,113.73,109.65,1512.0,502.0,663.0,2677.0,108.0,107.0,17.0,394.0,50.0,577.0,778.0,1404.0,1906.0,230.0,521.0,1505.0,1185.0,377.0,328.0,1548.0,366.0,100.0,43.05,44.95,27.21,47.0,38.0,23.0,2627.19,2014.0,1983.8,207.0,19.73,21.76,21.83,113.1,111.59,109.68
COL,2021,COL,COL,Team Level,4on5,63,0.13,0.14,0.16,17527.0,54.38,5.24,2.95,7.27,1.52,17.18,37.83,5.23,5.24,5.23,68.0,4.0,9.0,81.0,6.0,0.0,0.0,8.0,1.0,12.0,45.0,62.0,66.0,5.0,10.0,143.0,59.0,44.0,21.0,53.0,14.0,5.0,1.89,2.07,1.28,3.0,1.0,2.0,81.0,72.0,72.0,20.0,0.68,0.0,0.0,5.92,5.92,5.9,269.01,36.18,26.21,56.2,9.67,165.12,83.61,33.73,36.18,33.73,269.0,108.0,102.0,479.0,37.0,32.0,10.0,67.0,13.0,122.0,106.0,232.0,340.0,13.0,26.0,181.0,17.0,11.0,37.0,255.0,77.0,45.0,6.6,9.26,20.32,6.0,5.0,26.0,479.0,377.0,377.0,7.0,6.81,8.06,7.99,35.01,35.01,33.54
COL,2021,COL,COL,Team Level,5on4,63,0.91,0.89,0.88,19838.0,320.48,43.33,28.91,65.54,10.45,200.41,103.36,40.38,43.33,40.38,318.0,134.0,137.0,589.0,47.0,33.0,8.0,66.0,15.0,159.0,132.0,271.0,405.0,16.0,35.0,182.0,24.0,18.0,49.0,313.0,85.0,54.0,8.42,9.94,24.97,8.0,11.0,28.0,589.0,452.0,452.0,6.0,7.38,8.77,8.57,42.14,42.14,40.11,44.62,4.37,2.56,6.63,1.54,15.55,32.35,4.31,4.37,4.31,52.0,11.0,13.0,76.0,4.0,2.0,0.0,7.0,1.0,11.0,38.0,48.0,59.0,13.0,26.0,186.0,56.0,43.0,21.0,44.0,13.0,6.0,1.1,1.65,1.62,1.0,0.0,3.0,76.0,63.0,63.0,20.0,0.58,0.2,0.2,4.75,4.75,4.73
TOR,2021,TOR,TOR,Team Level,other,62,0.53,0.51,0.51,7185.0,105.83,23.58,7.82,17.87,3.38,54.88,36.46,22.17,23.58,22.17,104.0,40.0,43.0,187.0,23.0,8.0,2.0,16.0,2.0,49.0,46.0,81.0,121.0,3.0,6.0,86.0,14.0,15.0,27.0,64.0,45.0,35.0,2.85,5.71,15.02,3.0,4.0,16.0,187.0,144.0,144.0,17.0,2.25,2.63,2.63,23.2,23.2,22.24,100.53,21.25,7.74,17.01,3.13,56.12,33.74,19.46,21.25,19.46,112.0,27.0,38.0,177.0,19.0,8.0,1.0,25.0,2.0,48.0,37.0,93.0,120.0,4.0,8.0,73.0,38.0,17.0,17.0,74.0,42.0,23.0,3.35,5.28,12.62,4.0,5.0,10.0,177.0,139.0,139.0,10.0,2.29,2.72,2.82,20.72,20.72,19.75
TOR,2021,TOR,TOR,Team Level,all,62,0.56,0.54,0.54,225161.0,2156.23,217.86,156.46,476.18,69.3,1189.32,854.88,208.01,219.41,209.51,2144.0,820.0,924.0,3888.0,227.0,150.0,28.0,481.0,74.0,940.0,1092.0,1917.0,2737.0,194.0,406.0,1999.0,1200.0,557.0,660.0,2060.0,694.0,210.0,62.32,84.83,70.72,72.0,79.0,76.0,3931.81,2964.0,2990.82,398.0,34.47,34.31,34.31,218.02,219.5,213.39,1856.22,173.89,129.9,423.02,60.53,1028.5,758.15,167.01,173.72,166.86,1920.0,654.0,720.0,3294.0,188.0,132.0,30.0,481.0,68.0,754.0,951.0,1732.0,2386.0,192.0,402.0,1593.0,1603.0,533.0,700.0,1878.0,540.0,156.0,56.26,65.44,52.2,60.0,75.0,53.0,3258.77,2574.0,2553.11,462.0,28.64,29.13,29.13,173.4,173.0,169.55
TOR,2021,TOR,TOR,Team Level,5on5,62,0.55,0.54,0.53,186648.0,1714.9,154.98,119.5,395.59,54.94,947.43,685.57,149.44,156.53,150.93,1705.0,653.0,781.0,3139.0,155.0,110.0,20.0,404.0,52.0,748.0,889.0,1550.0,2203.0,175.0,368.0,1610.0,1126.0,488.0,561.0,1678.0,554.0,126.0,52.37,67.71,34.9,61.0,59.0,35.0,3182.81,2358.0,2384.82,335.0,24.85,24.65,24.65,155.18,156.66,153.52,1507.59,127.72,100.82,353.99,49.16,832.2,627.12,123.43,127.55,123.29,1544.0,547.0,612.0,2703.0,141.0,98.0,26.0,401.0,53.0,614.0,784.0,1403.0,1950.0,173.0,364.0,1226.0,1503.0,461.0,588.0,1566.0,416.0,109.0,46.98,50.19,30.54,51.0,58.0,32.0,2667.77,2091.0,2070.11,411.0,20.88,21.56,21.46,127.14,126.74,124.79
TOR,2021,TOR,TOR,Team Level,4on5,62,0.28,0.23,0.25,16765.0,72.68,8.02,3.92,9.98,2.22,22.14,49.72,7.86,8.02,7.86,73.0,23.0,10.0,106.0,7.0,3.0,0.0,4.0,2.0,14.0,66.0,66.0,89.0,4.0,8.0,138.0,47.0,45.0,44.0,61.0,25.0,10.0,1.84,3.24,2.94,1.0,2.0,4.0,106.0,96.0,96.0,43.0,0.89,0.78,0.78,8.14,8.14,8.03,206.18,21.08,19.27,45.63,6.79,126.86,67.37,20.4,21.08,20.4,216.0,71.0,64.0,351.0,26.0,24.0,3.0,50.0,13.0,81.0,93.0,190.0,261.0,7.0,14.0,171.0,30.0,20.0,60.0,198.0,69.0,20.0,4.63,8.4,8.06,4.0,12.0,10.0,351.0,287.0,287.0,7.0,5.0,4.45,4.45,21.63,21.63,21.19
TOR,2021,TOR,TOR,Team Level,5on4,62,0.89,0.88,0.87,14563.0,262.82,31.28,25.23,52.74,8.76,164.86,83.13,28.54,31.28,28.54,262.0,104.0,90.0,456.0,42.0,29.0,6.0,57.0,18.0,129.0,91.0,220.0,324.0,12.0,24.0,165.0,13.0,9.0,28.0,257.0,70.0,39.0,5.26,8.17,17.85,7.0,14.0,21.0,456.0,366.0,366.0,3.0,6.48,6.27,6.27,31.5,31.5,29.6,41.93,3.84,2.08,6.4,1.44,13.32,29.92,3.72,3.84,3.72,48.0,9.0,6.0,63.0,2.0,2.0,0.0,5.0,0.0,11.0,37.0,46.0,55.0,8.0,16.0,123.0,32.0,35.0,35.0,40.0,13.0,4.0,1.31,1.56,0.97,1.0,0.0,1.0,63.0,57.0,57.0,34.0,0.48,0.4,0.4,3.92,3.92,3.82
PIT,2021,PIT,PIT,Team Level,other,64,0.55,0.48,0.49,8057.0,120.94,30.41,7.83,20.43,3.93,60.51,43.9,29.59,30.41,29.59,129.0,38.0,35.0,202.0,36.0,5.0,3.0,20.0,5.0,37.0,64.0,93.0,131.0,7.0,16.0,105.0,29.0,22.0,33.0,89.0,38.0,40.0,3.92,4.45,22.05,6.0,3.0,27.0,202.0,167.0,167.0,15.0,2.27,1.39,1.39,31.29,31.29,30.55,130.62,25.2,9.52,22.72,3.89,67.01,45.66,24.5,25.2,24.5,130.0,44.0,49.0,223.0,23.0,7.0,3.0,26.0,5.0,58.0,55.0,107.0,151.0,8.0,16.0,97.0,31.0,17.0,24.0,85.0,57.0,32.0,3.44,7.07,14.69,4.0,5.0,14.0,223.0,174.0,174.0,8.0,2.76,2.33,2.33,25.64,25.64,25.24
PIT,2021,PIT,PIT,Team Level,all,64,0.55,0.53,0.53,233780.0,2157.69,215.74,152.31,482.89,69.15,1189.34,868.58,205.5,218.56,208.15,2236.0,742.0,860.0,3838.0,207.0,183.0,30.0,451.0,72.0,943.0,1123.0,2029.0,2771.0,191.0,420.0,1813.0,1613.0,504.0,520.0,2156.0,615.0,207.0,65.32,74.93,75.48,55.0,86.0,66.0,3898.53,2978.0,3018.45,255.0,33.51,40.22,40.22,209.03,211.51,206.32,1895.57,178.98,128.51,431.06,62.29,1031.33,772.82,172.78,178.42,172.26,1942.0,663.0,832.0,3437.0,163.0,156.0,22.0,437.0,68.0,798.0,983.0,1779.0,2442.0,229.0,498.0,1749.0,1751.0,471.0,495.0,1906.0,521.0,178.0,54.73,63.09,61.16,48.0,61.0,54.0,3411.27,2605.0,2589.49,261.0,28.34,32.88,32.88,174.43,174.1,170.69
PIT,2021,PIT,PIT,Team Level,5on5,64,0.55,0.53,0.54,193021.0,1706.57,145.05,114.65,397.79,54.45,942.65,705.41,139.59,147.87,142.25,1764.0,596.0,694.0,3054.0,136.0,134.0,23.0,371.0,52.0,765.0,903.0,1628.0,2224.0,169.0,376.0,1392.0,1494.0,422.0,399.0,1783.0,454.0,123.0,54.23,55.8,35.02,45.0,64.0,27.0,3114.53,2360.0,2400.45,208.0,23.68,29.72,29.72,139.0,141.47,138.88,1489.64,120.98,96.93,354.52,49.46,813.26,614.84,117.79,120.42,117.29,1536.0,514.0,687.0,2737.0,115.0,124.0,14.0,364.0,51.0,610.0,786.0,1421.0,1935.0,201.0,440.0,1364.0,1644.0,396.0,409.0,1551.0,394.0,105.0,44.48,47.54,28.98,41.0,50.0,24.0,2711.27,2050.0,2034.49,232.0,19.97,22.7,22.7,118.26,117.93,116.36
PIT,2021,PIT,PIT,Team Level,4on5,64,0.14,0.14,0.16,15153.0,41.49,4.06,2.18,5.46,1.2,13.22,29.88,3.97,4.06,3.97,49.0,7.0,6.0,62.0,2.0,1.0,0.0,6.0,6.0,5.0,36.0,47.0,54.0,2.0,4.0,122.0,60.0,37.0,27.0,37.0,13.0,6.0,0.9,1.6,1.56,0.0,1.0,1.0,62.0,56.0,56.0,26.0,0.51,0.22,0.22,4.35,4.35,4.27,212.77,25.95,18.92,45.84,7.24,132.47,69.57,23.72,25.95,23.72,211.0,89.0,90.0,390.0,20.0,24.0,5.0,40.0,11.0,114.0,91.0,191.0,280.0,10.0,20.0,145.0,15.0,15.0,42.0,221.0,46.0,33.0,5.24,5.23,15.48,2.0,4.0,14.0,390.0,300.0,300.0,3.0,4.87,7.62,7.62,23.2,23.2,21.82
PIT,2021,PIT,PIT,Team Level,5on4,64,0.84,0.86,0.83,17549.0,288.7,36.22,27.65,59.21,9.58,172.96,89.39,32.35,36.22,32.35,294.0,101.0,125.0,520.0,33.0,43.0,4.0,54.0,9.0,136.0,120.0,261.0,362.0,13.0,24.0,194.0,30.0,23.0,61.0,247.0,110.0,38.0,6.28,13.08,16.86,4.0,18.0,11.0,520.0,395.0,395.0,6.0,7.06,8.87,8.87,34.4,34.4,32.62,62.55,6.85,3.14,7.98,1.69,18.59,42.75,6.76,6.85,6.76,65.0,16.0,6.0,87.0,5.0,1.0,0.0,7.0,1.0,16.0,51.0,60.0,76.0,10.0,22.0,143.0,61.0,43.0,20.0,49.0,24.0,8.0,1.58,3.24,2.02,1.0,2.0,2.0,87.0,81.0,81.0,18.0,0.74,0.24,0.24,7.34,7.34,7.26
DAL,2021,DAL,DAL,Team Level,other,62,0.53,0.53,0.52,9267.0,139.16,28.7,9.72,25.38,4.71,76.7,49.8,27.72,28.7,27.72,126.0,69.0,69.0,264.0,27.0,6.0,1.0,17.0,10.0,81.0,54.0,99.0,168.0,9.0,18.0,117.0,34.0,14.0,22.0,108.0,51.0,36.0,4.26,6.75,17.69,3.0,7.0,17.0,264.0,195.0,195.0,9.0,2.75,1.31,1.31,30.14,30.14,29.22,129.16,25.41,9.56,21.89,4.23,73.82,45.09,24.03,25.41,24.03,131.0,49.0,58.0,238.0,27.0,6.0,2.0,21.0,3.0,69.0,54.0,104.0,153.0,9.0,18.0,106.0,33.0,23.0,26.0,84.0,67.0,29.0,3.48,8.2,13.73,4.0,8.0,15.0,238.0,180.0,180.0,13.0,2.79,1.94,1.94,26.26,26.26,24.95
DAL,2021,DAL,DAL,Team Level,all,62,0.54,0.5,0.5,226459.0,1918.7,205.53,134.36,436.93,62.79,1051.1,760.28,193.15,205.65,193.28,1904.0,747.0,854.0,3505.0,181.0,161.0,27.0,415.0,80.0,830.0,984.0,1723.0,2470.0,200.0,420.0,1978.0,1413.0,347.0,623.0,1854.0,578.0,219.0,53.82,70.49,81.21,42.0,66.0,73.0,3503.85,2651.0,2651.64,351.0,30.06,37.52,37.58,198.01,198.23,191.3,1880.42,175.55,129.39,423.68,60.77,1072.37,776.24,169.16,175.33,168.96,1916.0,722.0,918.0,3556.0,183.0,121.0,19.0,426.0,58.0,851.0,999.0,1733.0,2455.0,202.0,427.0,1637.0,1289.0,352.0,619.0,1961.0,525.0,152.0,57.96,63.72,53.87,66.0,60.0,57.0,3546.8,2638.0,2632.38,326.0,28.46,26.78,26.78,177.24,177.08,172.51
DAL,2021,DAL,DAL,Team Level,5on5,62,0.52,0.49,0.5,182818.0,1467.49,128.22,99.14,348.38,47.84,808.36,598.06,123.55,128.35,123.68,1458.0,572.0,660.0,2690.0,112.0,118.0,17.0,340.0,54.0,610.0,796.0,1346.0,1918.0,177.0,376.0,1531.0,1311.0,289.0,514.0,1474.0,437.0,119.0,42.47,51.93,33.81,34.0,49.0,29.0,2688.84,2030.0,2030.64,307.0,20.56,25.76,25.82,122.97,123.2,121.12,1473.14,120.12,98.52,349.71,47.99,836.81,614.85,116.46,119.91,116.26,1501.0,567.0,751.0,2819.0,117.0,108.0,14.0,356.0,47.0,649.0,791.0,1384.0,1951.0,174.0,373.0,1234.0,1202.0,286.0,494.0,1591.0,382.0,95.0,45.88,46.52,27.72,52.0,41.0,24.0,2809.8,2068.0,2062.38,269.0,20.32,22.64,22.64,117.8,117.64,115.75
DAL,2021,DAL,DAL,Team Level,4on5,62,0.14,0.14,0.16,16975.0,44.2,3.98,2.31,6.16,1.26,13.45,30.84,3.93,3.98,3.93,47.0,11.0,8.0,66.0,4.0,3.0,0.0,2.0,2.0,15.0,32.0,43.0,54.0,4.0,8.0,146.0,54.0,35.0,32.0,41.0,14.0,3.0,1.28,1.89,0.81,1.0,3.0,0.0,66.0,58.0,58.0,30.0,0.54,0.55,0.55,3.97,3.97,3.95,222.1,25.08,18.69,45.08,6.98,144.27,74.89,23.86,25.08,23.86,221.0,94.0,102.0,417.0,36.0,5.0,3.0,45.0,7.0,122.0,100.0,185.0,279.0,13.0,26.0,162.0,20.0,14.0,58.0,230.0,61.0,24.0,6.91,6.92,11.25,9.0,9.0,18.0,417.0,315.0,315.0,6.0,4.75,1.8,1.8,28.03,28.03,26.75
DAL,2021,DAL,DAL,Team Level,5on4,62,0.9,0.86,0.83,17399.0,267.85,44.63,23.2,57.01,8.98,152.59,81.59,37.94,44.63,37.94,273.0,95.0,117.0,485.0,38.0,34.0,9.0,56.0,14.0,124.0,102.0,235.0,330.0,10.0,18.0,184.0,14.0,9.0,55.0,231.0,76.0,61.0,5.81,9.92,28.9,4.0,7.0,27.0,485.0,368.0,368.0,5.0,6.2,9.9,9.9,40.92,40.92,37.02,56.01,4.94,2.63,7.0,1.56,17.46,41.41,4.82,4.94,4.82,63.0,12.0,7.0,82.0,3.0,2.0,0.0,4.0,1.0,11.0,54.0,60.0,72.0,6.0,10.0,135.0,34.0,29.0,41.0,56.0,15.0,4.0,1.69,2.08,1.17,1.0,2.0,0.0,82.0,75.0,75.0,38.0,0.61,0.39,0.39,5.15,5.15,5.07
FLA,2021,FLA,FLA,Team Level,other,62,0.55,0.57,0.57,9131.0,133.92,34.43,9.42,23.73,4.83,67.62,44.98,31.32,34.43,31.32,131.0,54.0,62.0,247.0,30.0,10.0,1.0,23.0,3.0,64.0,55.0,101.0,155.0,9.0,21.0,117.0,35.0,30.0,34.0,89.0,46.0,50.0,3.51,5.76,25.16,5.0,4.0,21.0,247.0,185.0,185.0,17.0,2.74,3.2,3.2,33.97,33.97,31.91,106.39,27.96,7.32,17.87,3.41,49.23,33.2,23.02,27.96,23.02,116.0,23.0,45.0,184.0,21.0,12.0,3.0,17.0,3.0,39.0,47.0,95.0,118.0,6.0,17.0,99.0,38.0,37.0,31.0,64.0,29.0,46.0,2.83,3.81,21.32,5.0,3.0,13.0,184.0,139.0,139.0,10.0,2.2,4.37,4.37,25.79,25.79,21.96
FLA,2021,FLA,FLA,Team Level,all,62,0.55,0.55,0.55,226094.0,2205.16,238.04,157.29,488.08,72.27,1200.07,873.26,225.88,239.74,227.57,2277.0,752.0,1003.0,4032.0,252.0,193.0,43.0,470.0,85.0,986.0,1043.0,2025.0,2777.0,242.0,544.0,1757.0,1557.0,645.0,723.0,2076.0,719.0,234.0,64.91,88.36,84.77,73.0,91.0,88.0,4111.72,3029.0,3068.71,306.0,34.68,45.61,45.61,227.1,228.96,222.32,1804.48,195.02,128.15,405.79,61.56,973.71,712.77,181.83,194.78,181.55,1918.0,559.0,770.0,3247.0,176.0,182.0,27.0,421.0,56.0,730.0,912.0,1742.0,2301.0,241.0,536.0,1944.0,1679.0,535.0,635.0,1730.0,532.0,215.0,53.1,65.42,76.51,54.0,68.0,54.0,3203.44,2477.0,2458.2,307.0,28.64,40.57,40.57,183.1,182.76,175.32
FLA,2021,FLA,FLA,Team Level,5on5,62,0.56,0.56,0.56,180429.0,1750.69,161.01,119.78,403.23,56.86,954.48,707.62,154.32,162.71,156.02,1807.0,596.0,820.0,3223.0,166.0,148.0,28.0,405.0,73.0,770.0,841.0,1641.0,2237.0,213.0,483.0,1346.0,1435.0,522.0,599.0,1709.0,561.0,133.0,53.97,68.56,38.49,61.0,68.0,37.0,3302.72,2403.0,2442.71,257.0,24.86,33.62,33.62,152.25,154.1,151.25,1366.78,126.18,93.74,322.25,46.46,739.36,555.99,121.37,125.95,121.08,1447.0,437.0,613.0,2497.0,115.0,134.0,15.0,343.0,48.0,541.0,703.0,1332.0,1769.0,225.0,499.0,1523.0,1546.0,440.0,533.0,1354.0,406.0,124.0,42.23,49.34,34.62,44.0,51.0,20.0,2453.44,1884.0,1865.2,276.0,19.52,27.11,27.11,118.6,118.26,116.51
FLA,2021,FLA,FLA,Team Level,4on5,62,0.18,0.16,0.16,18120.0,57.14,8.09,3.41,7.77,1.81,18.3,37.62,8.04,8.09,8.04,66.0,11.0,17.0,94.0,9.0,2.0,1.0,7.0,3.0,12.0,44.0,57.0,68.0,4.0,8.0,122.0,63.0,79.0,35.0,42.0,21.0,14.0,1.23,2.79,4.07,1.0,5.0,3.0,94.0,77.0,77.0,29.0,0.78,0.02,0.02,8.85,8.85,8.79,283.6,35.73,24.79,60.04,10.37,170.73,89.34,32.32,35.73,32.32,305.0,86.0,101.0,492.0,35.0,34.0,9.0,57.0,5.0,141.0,119.0,270.0,356.0,6.0,12.0,189.0,30.0,12.0,49.0,271.0,81.0,39.0,6.79,10.25,18.69,4.0,12.0,19.0,492.0,391.0,391.0,4.0,6.39,8.58,8.58,33.54,33.54,31.69
