playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8477946,2021,Dylan Larkin,DET,C,other,58,4200.0,53.0,48.03,0.35,0.35,0.6,0.39,0.6,0.37,108.0,15.86,1.72,1.27,3.09,0.55,9.81,6.56,1.55,1.72,1.55,2.0,0.0,18.0,5.0,9.0,32.0,5.0,3.0,0.0,0.0,2.0,0.0,11.0,7.0,15.0,20.0,0.0,0.0,53.0,3.0,2.0,2.0,15.0,7.0,1.0,0.51,0.84,0.37,2.0,1.0,0.0,32.0,23.0,23.0,0.0,0.35,0.0,0.14,1.93,1.93,1.74,53.0,16.0,8.0,9.0,20.0,9.0,4.0,22.0,18.0,53.0,35.0,3270.0,0.0,2.0,1.0,1.0,69.1,11.94,10.74,11.94,10.74,67.0,29.0,28.0,124.0,13.0,4.0,1.0,49.0,34.0,13.0,1.87,4.15,5.94,3.0,4.0,6.0,124.0,96.0,96.0,1.68,1.37,1.37,12.25,12.25,11.13,43.44,21.95,20.38,21.95,20.38,46.0,17.0,18.0,81.0,20.0,2.0,1.0,21.0,11.0,31.0,0.94,1.47,19.55,1.0,1.0,18.0,81.0,63.0,63.0,0.72,1.54,1.54,21.13,21.13,20.49,7.79,14.28,66.0,105.0,0.04,0.0,1.0,0.0,1.0,0.0
8477946,2021,Dylan Larkin,DET,C,all,58,67588.0,1229.0,56.84,0.51,0.44,0.55,0.44,0.54,0.45,131.0,168.29,18.71,12.58,34.89,5.1,91.87,63.85,17.99,18.69,17.97,24.0,10.0,171.0,56.0,84.0,311.0,61.0,27.0,18.0,1.0,28.0,6.0,71.0,77.0,144.0,200.0,15.0,41.0,504.0,52.0,28.0,35.0,151.0,54.0,22.0,4.92,6.73,7.07,7.0,11.0,9.0,309.61,227.0,226.14,14.0,2.85,4.77,3.24,18.33,18.38,17.87,1229.0,226.0,144.0,225.0,634.0,184.0,174.0,229.0,642.0,504.0,467.0,144267.0,41.0,35.0,16.0,19.0,645.66,72.13,67.99,72.06,67.95,675.0,210.0,278.0,1163.0,85.0,57.0,13.0,583.0,214.0,88.0,17.25,26.56,28.32,22.0,29.0,34.0,1154.8,885.0,881.42,11.4,14.46,14.46,69.06,69.01,66.46,551.54,68.27,65.22,68.92,65.85,574.0,192.0,193.0,959.0,71.0,36.0,11.0,517.0,180.0,69.0,16.24,21.8,30.23,22.0,16.0,33.0,978.05,766.0,776.41,8.06,9.1,9.12,67.21,67.91,66.4,96.76,125.33,1878.0,2382.0,0.0,0.0,0.0,0.0,0.0,0.0
8477946,2021,Dylan Larkin,DET,C,5on5,58,53485.0,1023.0,56.84,0.51,0.46,0.5,0.46,0.49,0.46,140.0,123.12,13.83,8.64,26.11,3.61,62.87,47.93,13.45,13.81,13.43,16.0,8.0,123.0,40.0,57.0,220.0,43.0,19.0,16.0,1.0,22.0,4.0,42.0,60.0,104.0,144.0,11.0,33.0,359.0,48.0,25.0,29.0,108.0,37.0,18.0,3.53,4.57,5.73,4.0,9.0,6.0,218.61,163.0,162.14,14.0,1.81,4.08,3.05,12.6,12.66,12.52,1023.0,128.0,116.0,197.0,582.0,154.0,159.0,179.0,531.0,359.0,351.0,120773.0,33.0,31.0,14.0,18.0,446.79,43.32,41.68,43.26,41.63,479.0,133.0,192.0,804.0,52.0,38.0,9.0,427.0,133.0,52.0,12.24,16.48,14.6,15.0,20.0,17.0,795.8,612.0,608.42,6.5,9.6,9.6,40.22,40.16,39.61,469.81,42.16,40.92,42.8,41.54,481.0,167.0,165.0,813.0,49.0,32.0,10.0,461.0,153.0,34.0,14.18,18.39,9.59,21.0,14.0,14.0,832.05,648.0,658.41,6.66,7.1,7.12,41.71,42.4,41.65,73.39,85.12,1597.0,1882.0,0.63,1.53,20.0,30.0,12.0,25.0
8477946,2021,Dylan Larkin,DET,C,4on5,58,891.0,35.0,23.17,0.01,0.22,0.04,0.14,0.05,0.18,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,20.0,4.0,9.0,1.0,3.0,4.0,27.0,14.0,23.0,5837.0,2.0,2.0,1.0,0.0,0.72,0.02,0.02,0.02,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,13.3,1.84,1.61,1.84,1.61,14.0,5.0,5.0,24.0,1.0,2.0,0.0,9.0,8.0,2.0,0.4,0.86,0.58,0.0,1.0,0.0,24.0,19.0,19.0,0.35,0.46,0.46,1.72,1.72,1.61,2.43,8.86,25.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0
8477946,2021,Dylan Larkin,DET,C,5on4,58,9012.0,118.0,51.27,0.89,0.81,0.87,0.83,0.84,0.79,113.0,29.31,3.16,2.67,5.69,0.94,19.18,9.36,2.99,3.16,2.99,5.0,2.0,30.0,11.0,18.0,59.0,12.0,5.0,2.0,0.0,4.0,2.0,18.0,10.0,25.0,36.0,3.0,6.0,74.0,0.0,0.0,4.0,28.0,10.0,3.0,0.88,1.31,0.97,1.0,1.0,3.0,59.0,41.0,41.0,0.0,0.69,0.69,0.05,3.8,3.8,3.6,118.0,80.0,0.0,15.0,23.0,20.0,8.0,24.0,66.0,74.0,11.0,5859.0,6.0,0.0,0.0,0.0,127.49,16.65,15.41,16.65,15.41,126.0,48.0,58.0,232.0,19.0,15.0,3.0,105.0,46.0,23.0,3.08,5.79,7.79,4.0,4.0,11.0,232.0,174.0,174.0,3.19,3.49,3.49,16.34,16.34,15.51,23.57,2.16,2.16,2.16,2.16,31.0,3.0,2.0,36.0,1.0,0.0,0.0,25.0,7.0,2.0,0.69,0.96,0.51,0.0,0.0,1.0,36.0,34.0,34.0,0.31,0.0,0.0,2.47,2.47,2.47,7.89,1.87,125.0,26.0,0.03,0.01,2.0,1.0,2.0,1.0
8477073,2021,Kurtis MacDermid,COL,D,other,47,72.0,2.0,1.18,0.6,0.68,0.33,0.63,0.33,0.67,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.71,0.08,0.08,0.08,0.08,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.09,0.09,0.09,1.46,0.05,0.05,0.05,0.05,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.0,0.0,0.07,0.07,0.07,2.36,1.11,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8477073,2021,Kurtis MacDermid,COL,D,all,47,20207.0,520.0,4.8,0.48,0.54,0.5,0.54,0.48,0.53,303.0,35.69,2.0,2.31,9.74,1.17,21.55,15.22,1.98,2.06,2.04,1.0,1.0,36.0,16.0,22.0,74.0,3.0,1.0,5.0,0.0,11.0,0.0,14.0,21.0,35.0,51.0,17.0,52.0,0.0,80.0,3.0,11.0,45.0,6.0,1.0,1.13,0.67,0.2,1.0,0.0,0.0,76.81,52.0,53.65,10.0,0.47,1.43,0.1,2.37,2.43,2.41,520.0,19.0,28.0,64.0,409.0,82.0,89.0,47.0,302.0,0.0,0.0,150773.0,52.0,36.0,9.0,19.0,160.16,14.2,13.94,14.41,14.15,169.0,53.0,97.0,319.0,14.0,12.0,2.0,167.0,37.0,18.0,4.75,4.49,4.96,3.0,8.0,3.0,329.87,222.0,228.59,2.16,3.15,3.15,13.21,13.55,13.44,176.82,15.37,14.77,15.15,14.56,186.0,57.0,71.0,314.0,14.0,15.0,2.0,180.0,49.0,14.0,4.94,6.47,3.96,5.0,5.0,4.0,306.47,243.0,239.13,2.47,3.1,3.1,14.75,14.51,14.31,145.2,121.65,2675.0,2268.0,0.0,0.0,0.0,0.0,0.0,0.0
8477073,2021,Kurtis MacDermid,COL,D,5on5,47,19901.0,508.0,4.8,0.48,0.54,0.51,0.54,0.48,0.53,300.0,35.69,2.0,2.31,9.74,1.17,21.55,15.22,1.98,2.06,2.04,1.0,1.0,36.0,16.0,22.0,74.0,3.0,1.0,5.0,0.0,11.0,0.0,14.0,21.0,35.0,51.0,15.0,48.0,0.0,80.0,3.0,11.0,45.0,6.0,1.0,1.13,0.67,0.2,1.0,0.0,0.0,76.81,52.0,53.65,10.0,0.47,1.43,0.1,2.37,2.43,2.41,508.0,19.0,27.0,63.0,399.0,81.0,86.0,47.0,294.0,0.0,0.0,116502.0,48.0,34.0,8.0,17.0,157.84,13.72,13.46,13.93,13.67,167.0,52.0,97.0,316.0,13.0,12.0,2.0,165.0,37.0,17.0,4.61,4.49,4.61,3.0,8.0,2.0,326.87,219.0,225.59,2.14,3.15,3.15,12.7,13.04,12.94,172.82,15.09,14.5,14.87,14.29,183.0,54.0,69.0,306.0,14.0,15.0,2.0,175.0,48.0,14.0,4.75,6.38,3.96,5.0,5.0,4.0,298.47,237.0,233.13,2.39,3.1,3.1,14.39,14.15,13.95,83.17,69.75,1986.0,1693.0,0.86,0.78,28.0,15.0,20.0,13.0
8477073,2021,Kurtis MacDermid,COL,D,4on5,47,234.0,10.0,1.0,0.64,0.1,0.25,0.1,0.33,0.13,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,9.0,1.0,3.0,0.0,6.0,0.0,0.0,2294.0,0.0,0.0,0.0,0.0,1.61,0.4,0.4,0.4,0.4,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.06,0.0,0.35,0.0,0.0,1.0,2.0,2.0,2.0,0.01,0.0,0.0,0.42,0.42,0.42,2.53,0.23,0.22,0.23,0.22,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,0.14,0.09,0.0,0.0,0.0,0.0,6.0,4.0,4.0,0.06,0.0,0.0,0.29,0.29,0.28,0.32,2.76,7.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
8477073,2021,Kurtis MacDermid,COL,D,5on4,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
