"id","firstName","lastName","adp","projectedPoints","positionRank","slotName","teamName","lineupStatus","byeWeek"
"e7711ec6-eee2-4df3-bf09-58166bcfba99","Terry","McLaurin","43.6","165.3","WR21","WR","Washington Commanders",,
"5b4b97b6-1e40-45ce-880d-6c6324cd5e78","JuJu","Smith-Schuster","45.5","112.9","WR22","WR","Kansas City Chiefs",,
"99520aa3-7f8b-4f6d-b9ee-20e5d93a293a","Jerry","Jeudy","45.6","158.1","WR23","WR","Denver Broncos",,
"72e44052-5065-4bd4-a2db-c3f9949ec20e","Lamar","Jackson","46.7","380.1","QB3","QB","Baltimore Ravens",,
"117bf732-d2a0-4094-b84b-5bb028010eb0","Patrick","Mahomes","48.4","336.4","QB4","QB","Kansas City Chiefs",,
"c8286c88-b565-46d8-9afc-c20f6df77c06","Breece","Hall","49.5","127.1","RB18","RB","NY Jets",,
"63335fc3-4ab9-4ebe-8a5c-dee868f45036","Diontae","Johnson","50.1","191.9","WR24","WR","Pittsburgh Steelers",,
"3dc764fc-d118-4e7e-a9bd-28fd2eae95c1","Amon-Ra","St. Brown","50.5","132.7","WR25","WR","Detroit Lions",,
"c8eced77-b09d-4d8f-9205-29c2f4a25368","Brandin","Cooks","51.4","187.2","WR26","WR","Houston Texans",,
"e8337714-ca74-40e8-ba6e-e224b065519e","George","Kittle","52.4","164.8","TE4","TE","San Francisco 49ers",,
"464cf22b-8a6e-486c-bd56-ba38b76a7d1c","Chris","Godwin","53.6","193.3","WR27","WR","Tampa Bay Buccaneers",,
"f72d3197-cf49-470d-bcfc-20ad464e10e3","AJ","Dillon","54.6","146.8","RB19","RB","Green Bay Packers",,
"d330fe75-a322-48a6-8405-b6ea91bfa1f4","Rashod","Bateman","54.9","119.3","WR28","WR","Baltimore Ravens",,
"c170afa4-4767-405c-b005-4498480e7066","Darren","Waller","55.6","157.0","TE5","TE","Las Vegas Raiders",,
"59109372-112c-4226-8a1e-bdb13389e7d8","Jalen","Hurts","57.1","337.7","QB5","QB","Philadelphia Eagles",,
"50e46817-ff65-4582-966f-b37dcea8644b","Cam","Akers","57.5","195.4","RB20","RB","Los Angeles Rams",,
"78b2ca61-7ec2-43fc-8456-607b0cb95a89","DK","Metcalf","58.6","199.3","WR29","WR","Seattle Seahawks",,
"8e2a56bb-c4f3-4949-84a9-74d6fd7ed845","Michael","Thomas","60.7","182.9","WR30","WR","New Orleans Saints",,
"2933617f-a121-459c-9714-35bd8345303a","Kyler","Murray","61.3","365.3","QB6","QB","Arizona Cardinals",,
"5fc9caf6-8317-481e-b469-4d0b4c9cd44f","Darnell","Mooney","61.9","143.0","WR31","WR","Chicago Bears",,
"e0b8e620-d1f8-4d6d-be60-65e807b3ac42","Dameon","Pierce","64.1","49.6","RB21","RB","Houston Texans",,
"3dcb0cec-9e44-4ba6-bdff-cb5826c2c320","David","Montgomery","64.6","186.1","RB22","RB","Chicago Bears",,
"9b2b05ca-01b4-4dca-aae3-c3805ff4d55d","J.K.","Dobbins","65.4","169.1","RB23","RB","Baltimore Ravens",,
"20f0ca69-b8ef-41a9-8744-552c8bf7d6b1","Adam","Thielen","66.1","154.7","WR32","WR","Minnesota Vikings",,
"7d1b182a-93f7-4acb-bfff-576d71ab6d68","Elijah","Mitchell","67.3","184.5","RB24","RB","San Francisco 49ers",,
"63586d56-48eb-4c0a-898a-964775420023","Elijah","Moore","68.6","182.1","WR33","WR","NY Jets",,
"3554433b-dccc-453c-97ca-a0122d410db6","Brandon","Aiyuk","69.4","144.8","WR34","WR","San Francisco 49ers",,
"1dcdafa9-9c27-4326-8c2b-055534c924b3","Allen","Lazard","70.5","93.0","WR35","WR","Green Bay Packers",,
"a629f60e-bb1c-4252-a852-9317c61ce37d","Dalton","Schultz","72.0","125.2","TE6","TE","Dallas Cowboys",,
"0f81acce-4934-4dca-844b-d85bbbc2e430","Chase","Edmonds","72.4","125.7","RB25","RB","Miami Dolphins",,
"365a5b14-a2f3-45eb-8f91-4c989f2bb039","Trey","Lance","74.0","282.7","QB7","QB","San Francisco 49ers",,
"0e88b6cc-b68a-4329-a6f9-6964990e29d7","Christian","Kirk","74.1","133.2","WR36","WR","Jacksonville Jaguars",,
"1a6e0e13-cfeb-46f6-a9e8-c7483f2b7bb3","Joe","Burrow","74.6","320.3","QB8","QB","Cincinnati Bengals",,
"56644f6b-3c3b-41e0-9e97-e8a9ec3c84be","DeVonta","Smith","77.5","163.1","WR37","WR","Philadelphia Eagles",,
"4685a80c-a123-4a30-83bf-3bb44a502e9f","Drake","London","77.8","139.2","WR38","WR","Atlanta Falcons",,
"56bda0f4-4bc7-40c8-9979-fcda5d31dba4","DeAndre","Hopkins","78.6","132.3","WR39","WR","Arizona Cardinals",,
"96100e46-cf7b-4e90-9254-59245d37fe31","Russell","Wilson","79.2","310.6","QB9","QB","Denver Broncos",,
"775a2782-c1e2-40f7-983c-2cf0e7863edb","Josh","Jacobs","79.8","170.8","RB26","RB","Las Vegas Raiders",,
"b3169143-5c20-4fae-a04a-b508a63c9495","Tony","Pollard","80.5","115.5","RB27","RB","Dallas Cowboys",,
"d2b0f785-a66a-4a9e-a4a7-981c410ff57f","Rhamondre","Stevenson","81.3","105.4","RB28","RB","New England Patriots",,
"8e3c7545-106d-45b2-8069-f975193390c3","Clyde","Edwards-Helaire","83.5","151.8","RB29","RB","Kansas City Chiefs",,
"f9a916a9-1045-4fca-a4d4-fd9ed9b65b09","Hunter","Renfrow","83.6","168.3","WR40","WR","Las Vegas Raiders",,
"9196bc1d-374f-4701-8e8a-1646e4e2e65a","Amari","Cooper","83.8","183.0","WR41","WR","Cleveland Browns",,
"387a5dea-dcca-4417-a460-1f990a8fb66b","Dallas","Goedert","85.2","130.9","TE7","TE","Philadelphia Eagles",,
"8dda67e5-1af0-4b27-ac58-b02ca41d87bf","Tom","Brady","87.5","349.1","QB10","QB","Tampa Bay Buccaneers",,
"1378a6fa-8e15-4230-9b17-570c81a00241","Kadarius","Toney","88.4","131.2","WR42","WR","NY Giants",,
"b33b1cbb-3d2c-466e-b423-400a3d62b37e","Chris","Olave","89.0","132.4","WR43","WR","New Orleans Saints",,
"a1309c81-c3c7-41bd-a8fc-4482a1bed951","Antonio","Gibson","89.3","194.8","RB30","RB","Washington Commanders",,
"8a859a75-4198-4e3a-854b-784dce6b5c12","Rashaad","Penny","90.0","145.9","RB31","RB","Seattle Seahawks",,
"36f843c7-40b3-43bd-84b8-14274e0d4e98","Dak","Prescott","94.0","306.8","QB11","QB","Dallas Cowboys",,
"c40c5898-0a51-4e21-9ad5-069ace88998f","T.J.","Hockenson","94.2","138.7","TE8","TE","Detroit Lions",,
"d59b3350-b448-4295-b4cf-dfa6924b7c65","Kareem","Hunt","94.9","142.9","RB32","RB","Cleveland Browns",,
"73caefce-7dbd-4e74-957b-ba83a3e3e7f5","Skyy","Moore","95.3","51.4","WR44","WR","Kansas City Chiefs",,
"2aeb77c2-0c93-4dec-9fca-5159e9658d7d","Marquez","Valdes-Scantling","96.5","160.9","WR45","WR","Kansas City Chiefs",,
"6f6e85b9-4054-4207-b838-f52732cf8bd6","Robert","Woods","98.2","148.6","WR46","WR","Tennessee Titans",,
"ea9d9c68-4ddf-4501-b4f5-e6f8be4034b9","George","Pickens","99.0","76.0","WR47","WR","Pittsburgh Steelers",,
"8275d1d3-9c8c-433a-9734-914fe3df4c7f","Miles","Sanders","99.5","153.4","RB33","RB","Philadelphia Eagles",,
"7d152585-7ea8-41e6-87fb-8f149f3a18fa","Damien","Harris","99.6","151.8","RB34","RB","New England Patriots",,
"06ab07a8-68c7-4a0e-99cb-ed6723591584","Dawson","Knox","102.2","138.9","TE9","TE","Buffalo Bills",,
"6d236cf4-3026-4dad-aa5e-e2ed3a3dcad2","Tyler","Lockett","102.3","174.7","WR48","WR","Seattle Seahawks",,
"094c894e-d839-43ea-bb3a-3db3a9bad8a9","Cordarrelle","Patterson","103.6","137.8","RB35","RB","Atlanta Falcons",,
"4fa812b0-6025-4be1-8d18-c7ffd4e809db","Treylon","Burks","105.3","71.6","WR49","WR","Tennessee Titans",,
"b771553e-96bf-40f8-8ef6-1d54a9d973c9","James","Cook","105.4","120.6","RB36","RB","Buffalo Bills",,
"3089ad59-9356-4ca8-850f-578c7baa11e8","Devin","Singletary","106.1","154.7","RB37","RB","Buffalo Bills",,
"3aaf419b-21c4-46ee-a11e-9a489b673b79","Matthew","Stafford","106.2","313.0","QB12","QB","Los Angeles Rams",,
"d1889c23-c9ab-497c-b269-afab9aee3fb2","Derek","Carr","107.9","278.4","QB13","QB","Las Vegas Raiders",,
"fffb17af-f368-4b09-8aa4-e119998f6e01","Aaron","Rodgers","110.3","293.4","QB14","QB","Green Bay Packers",,
"799e8f24-9514-4aa6-8bb7-dcbcd3a385b7","Tyler","Boyd","110.4","101.9","WR50","WR","Cincinnati Bengals",,
"e9e24c49-739b-4f27-befd-56710dec9684","Zach","Ertz","110.7","114.2","TE10","TE","Arizona Cardinals",,
"7c1ae2b9-d7d0-403a-8e4d-11491efe3c71","Melvin","Gordon","112.8","120.0","RB38","RB","Denver Broncos",,
"85f439db-fe5d-4900-a0ee-30c02a452e9f","Cole","Kmet","114.0","84.9","TE11","TE","Chicago Bears",,
"b7fb9920-b031-4007-b4f9-15d6413527d1","Darrell","Henderson","114.1","112.7","RB39","RB","Los Angeles Rams",,
"0cc30377-88da-4b7a-bdc5-7b72e2fc0f00","Chase","Claypool","114.1","132.3","WR51","WR","Pittsburgh Steelers",,
"e34e7b64-cbfe-4ac4-af38-9cd65ef6a4e5","Rondale","Moore","115.2","105.9","WR52","WR","Arizona Cardinals",,
"0778e723-5dab-40b0-b9f9-8f686fd457e6","Kirk","Cousins","116.0","254.3","QB15","QB","Minnesota Vikings",,
"231dc1e5-aad9-4b0c-8c34-04b5e023c086","Julio","Jones","117.2","94.7","WR53","WR","Tampa Bay Buccaneers",,
"457cee57-e888-423f-9149-93c48c357a4a","Michael","Gallup","120.2","121.4","WR54","WR","Dallas Cowboys",,
"bb069a8d-1733-4d33-ace3-cd092f079426","Kenneth","Walker","120.3","100.0","RB40","RB","Seattle Seahawks",,
"44786cc3-94ea-4c7c-a6fb-069510ed54bb","Joshua","Palmer","120.7","89.8","WR55","WR","Los Angeles Chargers",,
"03a47921-b032-4c5e-864e-3508dae941e3","Romeo","Doubs","122.5","65.1","WR56","WR","Green Bay Packers",,
"84fdc0c2-e34b-4ef6-88cb-0f29ab1dae18","Nyheim","Hines","123.6","79.8","RB41","RB","Indianapolis Colts",,
"642b08da-ea00-48a0-a742-962920fa4466","Garrett","Wilson","125.5","69.1","WR57","WR","NY Jets",,
"a209bb00-40a4-435b-b879-9235bc122823","Pat","Freiermuth","126.0","120.0","TE12","TE","Pittsburgh Steelers",,
"e9eddef5-97d8-4bb1-82a6-ee01fad8eb2a","Jahan","Dotson","126.3","83.5","WR58","WR","Washington Commanders",,
"1b058ba1-3362-41df-860d-69737b0898f2","Justin","Fields","126.4","265.9","QB16","QB","Chicago Bears",,
"c2b9b6f0-ce11-4564-9f23-7cf4f38f4064","Isaiah","McKenzie","127.7","84.6","WR59","WR","Buffalo Bills",,
"d85685e0-9769-4366-b73d-a4242d96e7de","Kenneth","Gainwell","129.9","60.5","RB42","RB","Philadelphia Eagles",,
"0dfe35fd-33f6-446a-8370-9d93910ab150","Michael","Carter","130.5","166.8","RB43","RB","NY Jets",,
"ad304b49-90e0-4ae5-b4eb-3d2e1f02c0d2","Tua","Tagovailoa","132.5","223.4","QB17","QB","Miami Dolphins",,
"6de13661-21c7-4797-bcff-28fec8acca98","Russell","Gage","132.9","124.3","WR60","WR","Tampa Bay Buccaneers",,
"4e5411e9-68dc-400f-beeb-968e8a7e3cf2","Alexander","Mattison","134.0","88.2","RB44","RB","Minnesota Vikings",,
"2b6c0a54-bab3-4b69-b2f9-2dc2a9e30982","Rachaad","White","134.5","59.2","RB45","RB","Tampa Bay Buccaneers",,
"7860408b-cdf1-4109-9833-4f52d7fab416","James","Robinson","136.3","121.5","RB46","RB","Jacksonville Jaguars",,
"d5b99732-fd94-458c-9b5d-3ee3f492b4a2","Trevor","Lawrence","137.1","241.3","QB18","QB","Jacksonville Jaguars",,
"b01de3aa-4248-4999-b2fc-4ab09a2aa7a8","Irv","Smith","139.0","113.1","TE13","TE","Minnesota Vikings",,
"55701da9-c8f9-4686-bc96-916da04ad7af","DeVante","Parker","139.4","138.7","WR61","WR","New England Patriots",,
"b37c69fc-cb99-4749-9177-9d20bb347acc","Mecole","Hardman","139.8","87.5","WR62","WR","Kansas City Chiefs",,
"e50962c0-1587-44be-b307-0fd6dfd41609","Nico","Collins","142.6","79.0","WR63","WR","Houston Texans",,
"6b8b4ecd-ab00-4f9f-b44f-347a458a2419","Isiah","Pacheco","143.3","0.0","RB47","RB","Kansas City Chiefs",,
"1d6861cd-be8b-410c-a955-ffb5b4b761a6","DJ","Chark","144.0","107.5","WR64","WR","Detroit Lions",,
"59fccfca-aee1-49a7-841e-6bb9abe3eaf9","Albert","Okwuegbunam","144.3","64.7","TE14","TE","Denver Broncos",,
"01a03308-8295-4b53-8624-21a8f07c111b","Jalen","Tolbert","144.8","81.0","WR65","WR","Dallas Cowboys",,
"fd813c74-e20b-43b0-9268-258f1ff874fb","Jameis","Winston","145.4","185.4","QB19","QB","New Orleans Saints",,
"035c99ef-ed2a-4fcd-aa6f-e752f4565695","Jakobi","Meyers","146.2","106.7","WR66","WR","New England Patriots",,
"16c8ca1c-ab73-40fa-942a-0181ecebc784","David","Njoku","146.4","107.2","TE15","TE","Cleveland Browns",,
"4e4ba299-ef08-4ea7-92ed-61e4e96d734c","Tyler","Allgeier","147.1","23.1","RB48","RB","Atlanta Falcons",,
"73262cfc-d608-41ec-9e7c-d943b005ed6d","K.J.","Osborn","147.9","83.4","WR67","WR","Minnesota Vikings",,
"6498000e-b8d2-49e6-b327-ebec7ad816e7","Hunter","Henry","150.3","105.5","TE16","TE","New England Patriots",,
"7fce62b6-df57-4a75-8790-70b5254d60e2","Wan'Dale","Robinson","151.4","58.5","WR68","WR","NY Giants",,
"24898c4b-e950-49f9-ba0e-304fef3c3a15","KJ","Hamler","151.6","75.1","WR69","WR","Denver Broncos",,
"47d81ead-8027-453d-8872-61a9db24d3a2","Khalil","Herbert","152.1","51.6","RB49","RB","Chicago Bears",,
"c11103e3-0274-40c7-8577-cfdf11eed5d7","Raheem","Mostert","153.3","80.2","RB50","RB","Miami Dolphins",,
"608395a4-1901-4b80-86d7-996014553c1a","Matt","Ryan","153.6","228.6","QB20","QB","Indianapolis Colts",,
"aad61bd2-f7dc-4181-8b48-c46ad9495cfc","Jarvis","Landry","155.6","115.2","WR70","WR","New Orleans Saints",,
"2ea3b599-18c1-4dda-a833-1f23c73cf5c2","Jamaal","Williams","156.6","95.7","RB51","RB","Detroit Lions",,
"a235e57b-7692-49a7-a4b2-231d2f4e6f83","Gerald","Everett","160.3","72.1","TE17","TE","Los Angeles Chargers",,
"425460ed-625a-4f5c-a749-93ac0191d5de","Zamir","White","160.5","89.3","RB52","RB","Las Vegas Raiders",,
"77b662e5-6110-4bb5-9176-4c377982aebe","Robert","Tonyan","160.7","94.7","TE18","TE","Green Bay Packers",,
"5e26c57d-42dd-406f-b53d-91095594e37a","Brian","Robinson","161.0","111.3","RB53","RB","Washington Commanders","QUESTIONABLE",
"933ee8b7-ba4b-4dbc-886d-3bc468026f40","J.D.","McKissic","162.9","95.7","RB54","RB","Washington Commanders",,
"d0bc7edc-bddc-4107-9d8b-e23acffbcd35","Christian","Watson","164.2","56.5","WR71","WR","Green Bay Packers",,
"67646aeb-2ee8-4bcd-8e56-0f92372905ea","Robbie","Anderson","164.8","94.3","WR72","WR","Carolina Panthers",,
"8a3572ad-6dd9-41a8-b10a-9e3a08c51a0a","Alec","Pierce","166.0","67.2","WR73","WR","Indianapolis Colts",,
"e86c1ded-aef1-41f4-bbfe-c3a04d4b47c4","Tyler","Higbee","166.2","104.6","TE19","TE","Los Angeles Rams",,
"34a01151-40b4-46c3-a76a-81c4c41908c8","Daniel","Jones","167.3","191.0","QB21","QB","NY Giants",,
"1e284465-7739-47d0-be69-93e709456858","Mike","Gesicki","168.4","120.1","TE20","TE","Miami Dolphins",,
"1c31065d-af90-48ce-98cd-e687329cc7a0","Jameson","Williams","169.8","129.5","WR74","WR","Detroit Lions",,
"797500e2-d6bc-45d3-9f1d-2fada115afe0","Van","Jefferson","173.7","115.0","WR75","WR","Los Angeles Rams",,
"c526e0f8-989f-42fd-8371-6f8d0ef019c2","Evan","Engram","174.2","79.5","TE21","TE","Jacksonville Jaguars",,
"2a0c82c0-cd74-49fd-87b4-edbd77bd005f","Marvin","Jones","174.5","90.5","WR76","WR","Jacksonville Jaguars",,
"d09d3d1c-7471-4e45-9e54-b6acc10a50cd","Jared","Goff","175.0","181.6","QB22","QB","Detroit Lions",,
"b136d3c5-a1ab-440d-9278-854f6a88e660","Sammy","Watkins","176.2","69.9","WR77","WR","Green Bay Packers",,
"cf560b29-9b9c-4de8-8d47-1fa4c3b795f2","Baker","Mayfield","176.3","223.3","QB23","QB","Carolina Panthers",,
"cb618523-b22c-40d6-825c-a0ced8339239","Tyrion","Davis-Price","177.6","20.0","RB55","RB","San Francisco 49ers",,
"48f1826e-aefe-450d-8bac-15930cf27da0","Isaiah","Spiller","177.8","124.6","RB56","RB","Los Angeles Chargers",,
"c81cbded-0be2-4a31-ba29-d5a5dc1f6115","Hayden","Hurst","179.0","65.4","TE22","TE","Cincinnati Bengals",,
"c42c00aa-e98a-41fa-8fba-169430542256","Jerick","McKinnon","179.2","109.7","RB57","RB","Kansas City Chiefs",,
"1281353d-7730-4e35-911a-9ffe172f55f9","Kenny","Golladay","180.4","104.8","WR78","WR","NY Giants",,
"f65d1b9b-c5b5-436a-923f-cdb0a0357d9c","Zay","Jones","182.3","29.6","WR79","WR","Jacksonville Jaguars",,
"a8fb1acf-337d-4bc0-9f5b-3a9c7c5382eb","Isaiah","Likely","183.2","29.4","TE23","TE","Baltimore Ravens",,
"e674013f-f39f-438e-9f93-87602ed8d829","Mac","Jones","184.6","248.9","QB24","QB","New England Patriots",,
"434f74e0-5ac4-4439-84bd-83a7c43162b6","Corey","Davis","186.2","123.2","WR80","WR","NY Jets",,
"d7c817ad-4ca5-47c5-a458-65f1d441e3fd","Austin","Hooper","186.8","66.3","TE24","TE","Tennessee Titans",,
"cdfc7ada-d412-4d8d-b5d2-248891de6371","Parris","Campbell","187.2","79.0","WR81","WR","Indianapolis Colts",,
"3bd85b9d-28c1-4d74-b324-63fdf47d9c9e","Mark","Ingram","187.4","99.7","RB58","RB","New Orleans Saints",,
"fbd528b9-57a7-4ce1-a83a-0bddd99bc7a7","Eno","Benjamin","188.8","0.4","RB59","RB","Arizona Cardinals",,
"4e0f761e-c9dd-41c8-9ebb-2fa40e5021ef","Jeff","Wilson","189.1","55.9","RB60","RB","San Francisco 49ers",,
"8512cb8c-8a41-452e-9c09-2b7881473c51","Noah","Fant","189.9","94.2","TE25","TE","Seattle Seahawks",,
"187c2005-ea96-4d79-8f0c-74ff330c6722","Ryan","Tannehill","191.2","257.3","QB25","QB","Tennessee Titans",,
"07be9979-34f6-41ca-a078-54e1ec22699e","Deshaun","Watson","193.6","163.5","QB26","QB","Cleveland Browns",,
"9585f114-7c13-4990-af67-5eae1b3b007b","Mike","Davis","194.4","39.3","RB61","RB","Baltimore Ravens",,
"58ba2491-35ca-49a7-95fe-41dd4c118941","Brevin","Jordan","196.1","54.2","TE26","TE","Houston Texans",,
"f184a729-e844-4fdd-96b6-12b4943df4dd","A.J.","Green","196.9","88.1","WR82","WR","Arizona Cardinals",,
"1f71007b-4e5b-4af9-9ded-1eb6348a2f21","David","Bell","198.1","85.1","WR83","WR","Cleveland Browns",,
"6cadd4e1-40b4-470c-a934-b496a69e803a","Taysom","Hill","199.3","99.6","TE27","TE","New Orleans Saints",,
"4a42a8d3-80c3-42d9-a3dc-72867f765ea2","Davis","Mills","199.7","142.6","QB27","QB","Houston Texans",,
"02d5920d-8bfe-443c-9fdd-3478be323b5e","Curtis","Samuel","200.0","97.6","WR84","WR","Washington Commanders",,
"dc3ae367-3d63-46f3-8375-8dc46386ecb4","Logan","Thomas","201.3","102.6","TE28","TE","Washington Commanders",,
"8d03fa8e-237f-400f-9ac0-af377d8a25d2","Kenyan","Drake","202.1","45.3","RB62","RB","Baltimore Ravens",,
"6d985cdb-03f3-4365-ae50-dbd6a121540f","Carson","Wentz","203.2","212.3","QB28","QB","Washington Commanders",,
"1cfe4063-9e32-4be7-8619-6b492a501d08","Sony","Michel","203.5","112.9","RB63","RB","Los Angeles Chargers",,
"21e0b083-749d-4624-b09d-0dabc82d737a","Devin","Duvernay","204.1","43.1","WR85","WR","Baltimore Ravens",,
"775da15c-eb4d-452c-b7f1-e6b1b2e075a8","Mo","Alie-Cox","204.2","64.9","TE29","TE","Indianapolis Colts",,
"9cbe9c5d-4723-4049-80db-0c2b9712b1e9","Marcus","Mariota","205.0","176.7","QB29","QB","Atlanta Falcons",,
"149eac0f-6fd5-4e34-b2ed-3e3149f0d58d","Odell","Beckham","206.9","27.6","WR86","WR",,,
"745849d8-8f74-4924-9f0a-e0d730e8f692","Jamison","Crowder","206.9","70.7","WR87","WR","Buffalo Bills",,
"95dd6f00-ff2d-4d97-8dde-83fa1e05258b","Donovan","Peoples-Jones","207.5","72.4","WR88","WR","Cleveland Browns",,
"a40bc6ed-7dd6-4490-af01-98e87ae7a372","Zack","Moss","208.1","68.2","RB64","RB","Buffalo Bills",,
"a83a0984-1fbc-4a37-8c3b-58adde4bfb6e","Kenny","Pickett","209.3","190.4","QB30","QB","Pittsburgh Steelers",,
"24ad78d6-6cfe-440b-9714-2bd77f38e41c","Boston","Scott","209.6","65.8","RB65","RB","Philadelphia Eagles",,
"5e7117ed-0900-4ad1-ac49-c81b9e0d270e","Laviska","Shenault","209.7","89.8","WR89","WR","Carolina Panthers",,
"aee3a5dc-6b22-445c-8776-6c30b7d8773b","Randall","Cobb","209.9","71.9","WR90","WR","Green Bay Packers",,
"6b01f873-0413-4025-ad79-853feecf0d2f","Cameron","Brate","210.0","54.2","TE30","TE","Tampa Bay Buccaneers",,
