player_name,sg_putt_pred,sg_putt_rank,sg_arg_pred,sg_arg_rank,sg_app_pred,sg_app_rank,sg_ott_pred,sg_ott_rank,sg_total_pred,sg_total_rank,distance_pred,distance_rank,accuracy_pred,accuracy_rank
"Molinari, Edoardo",-0.453,409,-0.044,212,-0.054,171,-0.038,160,-0.588,225,-8.242,336,0.063,29
"Hadwin, Adam",0.305,37,0.151,56,0.060,128,0.169,90,0.686,60,-3.956,276,0.063,30
"Putnam, Andrew",0.447,15,0.158,53,0.202,81,-0.370,289,0.438,86,-12.797,382,0.062,31
"Kjeldsen, Soren",-0.442,408,-0.072,234,-0.257,249,-1.025,400,-1.796,376,-22.955,418,0.061,32
"Ghim, Doug",-0.126,263,0.005,169,0.048,131,0.085,117,0.013,141,-3.577,266,0.060,33
"Kawamura, Masahiro",-0.140,273,-0.054,218,-0.406,297,-0.239,243,-0.838,274,-10.071,359,0.060,34
"Ormsby, Wade",-0.259,356,0.037,145,-0.627,349,-0.648,352,-1.497,350,-16.782,402,0.060,35
"Im, Sungjae",0.340,30,0.315,6,0.341,49,0.627,10,1.622,10,0.837,184,0.059,36
"Blair, Zac",-0.055,224,0.084,95,-0.262,251,-0.403,299,-0.635,233,-17.621,406,0.059,37
"Berger, Daniel",-0.041,216,0.064,117,0.301,59,-0.016,150,0.307,99,0.565,190,0.058,38
"Taylor, Vaughn",-0.245,346,-0.096,256,-0.290,261,-0.579,336,-1.209,326,-17.670,408,0.058,39
"Bland, Richard",-0.070,233,0.002,172,0.094,121,-0.236,240,-0.210,165,-9.958,358,0.058,40
"Bjork, Alexander",0.552,6,0.062,119,0.145,98,-0.670,356,0.090,130,-13.750,388,0.058,41
"Catlin, John",-0.306,379,-0.114,270,-0.199,225,-0.076,176,-0.695,247,-3.814,272,0.057,42
"Herman, Jim",-0.440,407,-0.167,319,-0.349,286,-0.206,228,-1.163,317,-8.592,341,0.057,43
"Cantlay, Patrick",0.350,27,0.243,26,0.826,6,0.955,2,2.374,3,9.865,49,0.056,44
"Conners, Corey",0.011,179,-0.057,220,0.653,13,0.609,11,1.215,24,1.165,178,0.056,45
"Stuard, Brian",-0.094,244,0.133,65,-0.520,326,-0.980,395,-1.461,347,-24.476,425,0.055,46
"Landry, Andrew",-0.250,352,-0.183,328,-1.032,404,-0.221,234,-1.686,364,-11.288,368,0.054,47
"Hickok, Kramer",-0.261,357,-0.109,265,0.071,124,0.151,93,-0.148,159,-3.152,255,0.054,48
"Johnson, Zach",-0.055,225,-0.021,191,-0.214,229,-0.366,287,-0.657,238,-9.494,350,0.054,49
"Munoz, Sebastian",0.043,152,0.005,170,0.136,103,0.188,87,0.371,93,1.398,175,0.054,50
"Scheffler, Scottie",0.072,126,0.303,8,1.323,1,1.199,1,2.898,1,14.155,21,0.053,51
"Dahmen, Joel",-0.265,360,-0.019,186,0.118,112,0.144,98,-0.022,143,-4.223,283,0.052,52
"Stanley, Kyle",-0.835,425,-0.322,397,-0.277,256,-0.099,182,-1.532,354,-5.080,303,0.051,53
"Laird, Martin",-0.184,312,0.012,166,-0.089,181,-0.418,302,-0.679,243,-6.133,315,0.051,54
"NeSmith, Matthew",-0.002,187,-0.014,184,0.232,68,0.149,94,0.366,94,-2.891,250,0.051,55
"Ramsay, Richie",-0.198,317,-0.164,315,-0.129,197,-0.153,201,-0.644,236,-10.318,361,0.050,56
"Lipsky, David",-0.231,339,0.074,107,0.297,60,-0.192,221,-0.052,150,-7.034,324,0.049,57
"Eckroat, Austin",-0.019,199,-0.148,302,0.097,120,0.326,55,0.256,110,0.937,182,0.049,58
"Oosthuizen, Louis",0.124,93,0.080,101,0.068,125,-0.001,142,0.270,106,-4.162,280,0.048,59
"Haley II, Paul",0.085,116,0.020,159,-0.446,313,-0.328,267,-0.670,241,-13.301,384,0.048,60
"Coupland, Dave",-0.119,256,-0.293,388,-1.382,421,-0.715,366,-2.509,412,-17.072,403,0.048,61
"Merritt, Troy",-0.167,297,-0.062,226,-0.178,216,-0.280,255,-0.688,245,-7.979,333,0.048,62
"Pepperell, Eddie",0.042,153,-0.219,355,0.156,95,-0.723,368,-0.744,255,-16.340,400,0.047,63
"Hahn, James",-0.269,364,-0.172,320,-0.167,211,0.146,96,-0.462,210,-1.561,230,0.047,64
"Bezuidenhout, Christiaan",0.335,32,0.104,77,0.247,65,-0.231,236,0.456,83,-8.412,338,0.046,65
"Morrison, James",0.145,81,-0.162,311,-0.998,402,-0.667,354,-1.682,363,-19.961,412,0.046,66
"Hovland, Viktor",0.190,69,-0.026,195,0.787,7,0.849,5,1.799,6,9.698,51,0.045,67
"Gooch, Talor",0.114,101,0.161,51,0.506,27,0.134,99,0.915,39,-0.006,202,0.045,68
"Garnett, Brice",0.040,157,0.083,99,-0.327,276,-0.384,293,-0.588,224,-9.868,357,0.045,69
"Steele, Brendan",-0.423,405,-0.140,294,0.547,25,0.543,20,0.527,74,7.275,78,0.045,70
"Havret, Gregory",-0.280,371,-0.274,380,-0.828,383,-0.796,377,-2.178,397,-20.876,414,0.045,71
"Spaun, J.J.",0.012,178,0.074,109,0.335,52,0.107,111,0.528,73,-1.390,226,0.044,72
"Na, Kevin",0.052,139,0.221,35,0.256,64,-0.408,300,0.121,126,-12.478,379,0.043,73
"Kuchar, Matt",0.277,45,0.406,1,0.196,82,-0.102,183,0.777,51,-8.371,337,0.042,74
"Svensson, Adam",0.190,68,0.013,164,0.172,90,0.107,110,0.482,78,-4.864,295,0.040,75
"Martin, Ben",0.024,169,-0.195,332,0.207,80,0.147,95,0.184,115,-3.450,264,0.040,76
"Young, Carson",0.037,161,-0.163,313,-0.034,165,-0.012,147,-0.171,161,-3.919,275,0.039,77
"Kraft, Kelly",0.049,141,-0.280,384,-0.683,365,-0.325,265,-1.239,329,-11.943,374,0.039,78
"Streelman, Kevin",-0.037,211,0.121,71,0.028,136,-0.051,167,0.061,134,-4.585,292,0.038,79
"Cook, Austin",0.074,122,0.104,79,-0.401,293,-0.604,339,-0.827,272,-14.572,394,0.037,80
"Grillo, Emiliano",0.108,104,-0.055,219,0.384,41,0.124,103,0.561,69,0.999,179,0.037,81
"Hubbard, Mark",-0.002,189,0.069,110,0.372,44,-0.171,211,0.268,107,-8.432,339,0.037,82
"Hodges, Lee",-0.077,237,-0.117,272,0.231,69,0.304,63,0.342,96,1.484,173,0.037,83
"Casey, Paul",-0.206,326,0.028,152,0.383,42,-0.038,159,0.167,122,6.800,85,0.036,84
"Seiffert, Chase",-0.221,332,-0.052,217,-0.035,167,-0.033,158,-0.341,189,-9.258,346,0.036,85
"Van Driel, Darius",-0.344,388,-0.129,284,-0.462,320,-0.461,308,-1.397,341,-11.653,370,0.036,86
"Hoge, Tom",0.083,120,-0.051,216,0.486,30,-0.015,149,0.503,77,-2.052,238,0.035,87
"English, Harris",0.340,28,0.248,21,0.136,104,-0.310,260,0.414,89,-1.914,234,0.034,88
"Antcliff, Maverick",-0.618,420,-0.240,367,-0.618,344,-0.713,364,-2.190,399,-11.805,373,0.034,89
"Lowry, Shane",-0.146,280,0.083,96,0.652,14,0.466,29,1.055,33,4.022,129,0.034,90
"Bradley, Keegan",0.136,85,0.144,60,0.373,43,0.411,40,1.065,32,4.092,128,0.034,91
"Pan, C.T.",-0.040,214,0.043,140,0.041,133,-0.085,180,-0.041,148,-1.969,236,0.034,92
"Perez, Pat",0.066,130,0.221,34,-0.003,151,-0.350,279,-0.066,153,-12.637,380,0.033,93
"Simpson, Webb",-0.023,203,0.004,171,-0.019,158,-0.361,283,-0.400,200,-2.097,239,0.033,94
"Lashley, Nate",0.061,131,0.048,137,0.213,75,-0.290,256,0.032,138,-6.308,318,0.033,95
"Luiten, Joost",0.072,125,-0.368,406,-0.024,162,0.192,86,-0.128,157,-2.893,251,0.032,96
"Straka, Sepp",0.086,114,-0.116,271,0.222,70,0.186,88,0.378,92,3.689,138,0.031,97
"Percy, Cameron",-0.275,367,-0.107,264,-0.299,267,-0.140,197,-0.821,271,-9.752,355,0.029,98
"Rose, Justin",0.337,31,0.137,62,0.558,24,0.059,126,1.090,31,0.185,199,0.029,99
"McCarthy, Denny",0.556,5,0.161,50,0.153,96,0.045,130,0.915,38,-4.113,278,0.029,100
"Molinari, Francesco",0.002,184,0.055,126,-0.011,155,-0.266,251,-0.220,167,-6.609,320,0.029,101
"Snedeker, Brandt",-0.170,301,0.050,131,-0.297,264,-0.537,328,-0.954,290,-13.544,385,0.028,102
"Lee, Kyounghoon",0.117,98,0.122,70,0.369,47,0.212,80,0.820,47,0.776,185,0.027,103
"McGirt, William",-0.024,204,0.088,91,-0.526,327,-0.609,341,-1.072,304,-18.116,409,0.027,104
"Kirk, Chris",0.092,112,0.315,4,0.339,50,0.080,121,0.825,46,-2.450,244,0.026,105
"Fichardt, Darren",-0.267,363,-0.071,232,-0.878,386,-0.363,284,-1.580,358,-14.857,395,0.026,106
"Horschel, Billy",0.296,41,0.149,57,-0.116,187,-0.156,202,0.174,120,-1.612,231,0.026,107
"Kearney, Niall",-0.223,335,-0.133,290,-0.826,382,-0.928,390,-2.110,392,-8.862,343,0.026,108
"Knox, Russell",-0.319,381,-0.092,250,-0.045,170,-0.724,370,-1.179,320,-10.582,363,0.025,109
"Ramey, Chad",0.297,40,-0.006,179,-0.254,248,-0.205,227,-0.167,160,-7.487,327,0.025,110
"Wu, Brandon",0.046,146,0.052,130,0.164,94,0.193,84,0.455,84,-2.729,249,0.025,111
"Smalley, Alex",-0.155,287,0.025,156,0.450,33,0.382,45,0.702,56,6.451,94,0.025,112
"Smith, Jordan",-0.083,239,-0.086,244,0.167,91,0.267,69,0.265,108,5.482,101,0.024,113
"Matsuyama, Hideki",0.025,168,0.324,3,0.635,17,0.203,81,1.188,27,-0.992,219,0.024,114
"Hatton, Tyrrell",0.393,20,0.246,23,0.599,21,0.465,31,1.704,8,6.536,92,0.024,115
"Huh, John",-0.117,255,0.052,129,-0.290,262,-0.339,272,-0.694,246,-9.416,348,0.024,116
"Ferguson, Ewen",-0.059,229,-0.310,392,0.083,122,-0.106,185,-0.393,198,-3.738,269,0.023,117
"Janewattananond, Jazz",0.228,55,-0.046,213,-0.387,291,-0.307,259,-0.512,217,-6.231,317,0.023,118
"Suh, Justin",0.322,33,-0.210,344,-0.023,161,0.097,113,0.187,114,-0.853,215,0.022,119
"Sigg, Greyson",-0.122,259,0.037,147,0.063,127,-0.082,179,-0.104,156,-4.888,298,0.022,120
"Pereira, Mito",-0.105,249,0.009,167,0.771,8,0.592,12,1.267,21,9.298,56,0.021,121
"Norlander, Henrik",-0.213,328,0.057,124,-0.110,186,-0.335,270,-0.600,227,-9.252,345,0.020,122
"Donaldson, Jamie",0.043,151,-0.156,307,-0.404,295,-0.543,330,-1.060,302,-11.256,365,0.020,123
"Poston, J.T.",0.169,77,0.096,87,0.180,85,0.113,108,0.558,70,-1.842,233,0.020,124
"Finau, Tony",0.125,91,0.257,18,0.857,5,0.499,23,1.738,7,8.104,71,0.020,125
"Woodland, Gary",-0.393,400,-0.158,309,0.650,15,0.768,6,0.867,42,10.857,42,0.019,126
"Scrivener, Jason",-0.167,296,-0.204,340,-0.153,203,-0.482,315,-1.006,295,-6.058,314,0.019,127
"Stroud, Chris",-0.200,319,-0.079,237,-0.116,188,-0.269,252,-0.664,239,-7.633,330,0.018,128
"Mitchell, Keith",0.183,74,-0.035,205,-0.056,172,0.552,19,0.643,64,13.272,28,0.018,129
"Rahm, Jon",0.588,3,0.193,42,0.898,4,0.767,7,2.446,2,14.691,19,0.018,130
"Fowler, Rickie",0.255,47,0.263,16,0.608,19,0.216,78,1.342,17,6.481,93,0.018,131
"Redman, Doc",0.005,183,-0.276,381,0.010,147,-0.021,152,-0.283,179,-3.733,268,0.018,132
"Jacquelin, Raphael",-0.373,395,-0.000,177,-0.945,398,-1.004,397,-2.323,406,-18.531,410,0.018,133
"O'Hair, Sean",-0.122,260,0.042,142,-0.228,234,-0.259,247,-0.567,223,-3.315,258,0.017,134
"Fleetwood, Tommy",0.226,56,0.285,11,0.448,35,0.259,70,1.219,23,3.110,149,0.017,135
"Southgate, Matthew",-0.251,354,-0.310,391,0.143,100,0.037,132,-0.382,195,-0.548,210,0.017,136
"Lee, Danny",-0.144,278,-0.206,342,0.116,114,0.051,128,-0.184,163,-3.321,259,0.017,137
"Schneider, Marcel",0.027,166,-0.022,194,-0.279,258,-0.125,191,-0.399,199,-2.905,252,0.017,138
"Taylor, Nick",0.189,71,0.160,52,0.216,73,0.035,133,0.602,67,-5.024,301,0.016,139
"Lahiri, Anirban",-0.107,250,0.034,148,0.133,107,0.444,34,0.505,76,0.426,193,0.016,140
"Endycott, Harrison",-0.059,228,0.017,162,-0.422,304,-0.311,261,-0.775,261,-5.524,305,0.016,141
"Lawrence, Thriston",-0.160,289,-0.192,331,-0.186,222,-0.202,226,-0.740,253,-1.728,232,0.015,142
"Homa, Max",0.496,11,0.199,40,0.495,28,0.133,101,1.323,20,4.513,117,0.014,143
"Storm, Graeme",-0.322,382,-0.123,280,-1.855,425,-1.127,406,-3.426,420,-23.189,420,0.014,144
"Tarrio Ben, Santiago",-0.178,308,-0.038,208,-0.182,219,-0.750,373,-1.148,314,-13.875,389,0.014,145
"Schauffele, Xander",0.493,12,0.235,32,0.970,3,0.524,22,2.221,4,7.077,80,0.013,146
"Day, Jason",0.380,23,0.300,9,0.445,36,0.366,49,1.491,12,5.604,99,0.013,147
"Smotherman, Austin",0.058,136,-0.117,273,-0.161,209,-0.055,170,-0.275,177,0.398,195,0.013,148
"Bradbury, Dan",-0.136,270,-0.431,411,-0.253,247,0.099,112,-0.721,252,4.000,130,0.012,149
"Brown, Scott",-0.180,310,-0.190,329,-0.679,363,-0.495,321,-1.544,357,-5.567,306,0.012,150
"Nemecz, Lukas",-0.153,284,-0.126,281,-0.489,321,-0.213,232,-0.981,293,-5.005,300,0.012,151
"Wu, Dylan",0.060,133,-0.035,204,0.131,109,-0.023,154,0.134,125,-0.982,218,0.011,152
"Poulter, Ian",0.069,128,0.155,54,-0.184,220,-0.318,262,-0.278,178,-9.365,347,0.011,153
"Syme, Connor",-0.147,281,-0.278,383,-0.237,238,-0.021,153,-0.683,244,-2.363,241,0.011,154
"Garcia, Sergio",-0.112,254,-0.057,221,0.134,105,0.454,32,0.419,88,5.384,103,0.010,155
"Brown, Steven",-0.090,243,-0.295,389,-0.943,396,-0.597,337,-1.925,378,-7.540,328,0.010,156
"Palmer, Ryan",-0.323,383,-0.060,224,0.313,57,0.352,51,0.283,104,2.290,162,0.010,157
"Easton, Bryce",-0.143,276,-0.096,257,-0.569,336,-0.475,314,-1.283,333,-5.707,308,0.009,158
"Grant, Brent",-0.465,413,-0.315,393,-0.416,303,0.421,38,-0.775,262,12.994,30,0.009,159
"Roussel, Robin",-0.160,290,-0.211,347,-0.927,394,-0.700,362,-1.999,386,-11.746,372,0.009,160
"Lower, Justin",0.231,54,-0.129,285,-0.121,190,-0.329,268,-0.348,190,-5.034,302,0.009,161
"Tringale, Cameron",0.092,111,0.086,93,0.262,63,0.093,116,0.533,72,-1.101,221,0.008,162
"Cabrera Bello, Rafa",-0.140,274,0.100,84,-0.515,324,-0.266,249,-0.821,270,-9.730,353,0.008,163
"Wiesberger, Bernd",-0.547,418,0.064,116,0.217,72,-0.210,230,-0.476,213,-0.827,213,0.008,164
"Senior, Jack",-0.020,201,-0.191,330,-0.893,388,-0.684,359,-1.788,375,-3.835,273,0.007,165
"Harding, Justin",-0.029,207,-0.129,286,-0.665,359,-0.901,388,-1.724,371,-7.816,332,0.007,166
"Grace, Branden",-0.155,286,0.101,83,0.371,46,0.324,59,0.641,65,-0.869,216,0.007,167
"Perez, Victor",0.421,19,-0.179,325,-0.074,176,0.125,102,0.293,102,4.798,114,0.006,168
"Moore, Taylor",0.290,44,0.012,165,0.191,83,0.311,62,0.805,48,6.430,95,0.006,169
"Howie, Craig",-0.102,248,-0.078,236,-0.429,306,-0.165,206,-0.774,260,-0.139,205,0.005,170
"Ford, Matt",-0.107,251,-0.058,222,-1.065,407,-1.072,403,-2.302,405,-24.190,423,0.005,171
"Gordon, Will",-0.017,197,-0.203,339,0.219,71,0.355,50,0.354,95,13.509,24,0.005,172
"Schwab, Matthias",-0.074,235,0.170,49,-0.404,296,-0.343,277,-0.652,237,-3.532,265,0.005,173
"Champ, Cameron",-0.248,349,-0.448,416,-0.058,173,0.493,25,-0.261,175,15.564,16,0.005,174
"Aphibarnrat, Kiradech",0.104,107,-0.095,255,-0.456,318,-0.180,217,-0.628,231,-4.131,279,0.005,175
"Bjorn, Thomas",-0.369,394,-0.104,260,-0.792,376,-0.985,396,-2.250,403,-21.153,416,0.004,176
"Caldwell, Jonathan",0.053,138,-0.266,376,-1.079,408,-1.153,410,-2.445,410,-16.324,399,0.003,177
"Griffin, Lanto",-0.006,190,-0.229,360,-0.095,182,-0.089,181,-0.420,203,3.506,141,0.003,178
"Wu, Ashun",0.201,64,-0.082,241,-0.304,268,-0.633,350,-0.818,268,-8.684,342,0.003,179
"Kinhult, Marcus",0.039,159,-0.088,246,-0.266,252,-0.577,335,-0.892,283,-4.878,297,0.002,180
"Meronk, Adrian",0.190,67,0.026,155,0.141,102,0.439,36,0.796,49,5.919,97,0.002,181
"Sharma, Shubhankar",0.224,58,-0.318,396,-0.313,272,-0.561,334,-0.967,291,-3.796,271,0.002,182
"Fitzpatrick, Matthew",0.428,17,0.238,28,0.333,53,0.340,54,1.339,18,7.802,75,0.001,183
"Olesen, Thorbjorn",0.041,156,-0.013,182,0.112,115,-0.192,220,-0.052,151,-1.166,222,0.001,184
"Sterne, Richard",-0.389,397,-0.202,338,-0.771,372,-0.340,273,-1.703,368,-5.922,312,0.000,185
"Westwood, Lee",-0.202,322,-0.117,274,-0.261,250,-0.064,172,-0.644,235,-4.259,284,-0.001,186
"Power, Seamus",0.179,75,0.104,78,0.213,76,0.156,92,0.651,62,3.796,133,-0.001,187
"Sullivan, Andy",-0.019,200,-0.160,310,-0.246,241,-0.443,306,-0.868,281,-4.347,287,-0.001,188
"Shelton, Robby",0.040,158,0.216,36,0.172,89,-0.162,204,0.265,109,-4.498,289,-0.001,189
"Canter, Laurie",-0.203,324,-0.291,387,-0.036,168,0.070,124,-0.460,209,4.960,111,-0.001,190
"Besseling, Wil",-0.261,358,-0.386,408,-0.787,375,0.175,89,-1.258,331,4.322,124,-0.001,191
"Dantorp, Jens",-0.250,353,-0.106,262,-0.506,323,-0.176,213,-1.038,299,-3.372,262,-0.002,192
"Howell III, Charles",-0.040,215,0.224,33,0.243,66,0.423,37,0.850,43,3.074,150,-0.002,193
"Hill, Calum",0.233,53,-0.218,353,-0.407,300,-0.326,266,-0.719,249,0.421,194,-0.002,194
"Leishman, Marc",0.085,117,0.053,128,-0.042,169,-0.049,165,0.048,135,3.724,137,-0.002,195
"Barjon, Paul",-0.191,315,-0.465,419,-0.436,308,0.144,97,-0.949,289,9.656,53,-0.002,196
"Riley, Davis",-0.048,220,-0.127,282,0.331,54,0.079,122,0.235,111,7.850,74,-0.003,197
"Hebert, Benjamin",-0.236,342,-0.226,358,-0.343,282,-0.628,349,-1.432,345,-9.075,344,-0.003,198
"Cockerill, Aaron",0.294,43,-0.066,229,-0.186,221,-0.332,269,-0.290,180,-7.604,329,-0.003,199
"Campillo, Jorge",0.091,113,0.153,55,-0.155,204,-0.122,190,-0.032,146,1.931,169,-0.003,200
"Laporta, Francesco",-0.488,415,-0.174,322,-0.778,374,-0.265,248,-1.706,369,-4.911,299,-0.004,201
"Thompson, Davis",-0.168,299,0.020,158,-0.159,207,0.410,42,0.103,129,11.880,34,-0.005,202
"Lebioda, Hank",-0.044,218,-0.069,230,-0.173,214,-0.432,305,-0.719,250,-0.968,217,-0.005,203
"Kokrak, Jason",0.085,115,-0.028,197,0.016,142,0.406,43,0.480,79,8.394,68,-0.005,204
"Zalatoris, Will",-0.027,205,0.041,143,0.655,12,0.573,15,1.242,22,13.471,25,-0.005,205
"Rozner, Antoine",-0.222,333,-0.082,240,0.323,56,0.119,106,0.138,124,4.359,122,-0.006,206
"Elvira Mijares, Ignacio",-0.420,404,-0.225,357,-0.585,338,-0.518,325,-1.748,372,-6.838,322,-0.006,207
"Huizing, Daan",0.042,155,-0.137,292,-0.247,243,-0.878,384,-1.221,328,-11.745,371,-0.006,208
"Koepka, Brooks",0.234,51,0.079,103,0.565,23,0.569,16,1.447,14,12.260,32,-0.006,209
"McGowan, Ross",-0.139,272,-0.097,258,-0.728,369,-0.723,369,-1.688,365,-12.450,378,-0.006,210
"Goya, Estanislao",-0.099,247,0.038,144,-0.276,255,-0.043,162,-0.381,194,2.882,154,-0.007,211
"Whitnell, Dale",0.079,121,-0.127,283,-0.558,333,-0.469,311,-1.075,306,-5.897,311,-0.007,212
"Johnson, Dustin",0.047,142,0.080,102,0.449,34,0.467,28,1.042,34,14.745,18,-0.008,213
"Porteous, Garrick",-0.393,401,-0.494,421,-0.673,362,-0.399,298,-1.959,383,2.410,161,-0.008,214
"Wise, Aaron",0.373,25,0.177,48,-0.340,280,-0.128,193,0.082,132,4.998,110,-0.008,215
"Donald, Luke",0.145,80,0.119,72,-0.222,231,-0.848,379,-0.806,266,-14.510,393,-0.009,216
"Jaeger, Stephan",0.009,180,0.253,19,0.295,61,0.325,57,0.881,41,3.981,131,-0.009,217
"Heisele, Sebastian",-0.170,300,-0.509,422,-0.795,377,0.034,134,-1.441,346,4.944,112,-0.009,218
"Hoag, Bo",-0.163,293,-0.130,287,-0.335,279,-0.394,296,-1.022,297,-4.218,282,-0.009,219
"Kruyswijk, Jacques",-0.120,257,0.001,174,-0.903,391,-0.374,291,-1.396,340,3.337,142,-0.010,220
"Detry, Thomas",0.380,22,0.083,98,0.071,123,0.022,137,0.556,71,9.685,52,-0.010,221
"McGreevy, Max",-0.337,386,0.020,160,-0.745,370,-0.472,313,-1.535,355,-9.704,352,-0.010,222
"Niemann, Joaquin",0.022,172,0.060,122,0.325,55,0.530,21,0.937,36,10.589,44,-0.011,223
"Kisner, Kevin",0.132,88,0.128,68,-0.648,351,-1.151,409,-1.539,356,-10.331,362,-0.011,224
"Stevens, Samuel",-0.134,269,-0.073,235,0.241,67,0.487,26,0.521,75,11.064,40,-0.011,225
"Thomas, Justin",0.084,119,0.315,5,0.700,10,0.439,35,1.538,11,9.735,50,-0.011,226
"Kofstad, Espen",-0.124,261,-0.247,371,-0.660,356,-0.341,275,-1.372,338,-1.389,225,-0.011,227
"Paul, Yannik",0.021,173,0.001,173,0.111,116,-0.055,169,0.079,133,2.139,167,-0.011,228
"Byrd, Jonathan",-0.142,275,0.194,41,-0.309,271,-0.530,327,-0.787,264,-10.208,360,-0.011,229
"Norrman, Vincent",-0.179,309,-0.021,188,0.107,117,0.379,46,0.287,103,12.122,33,-0.011,230
"Portillo, Angel Hidalgo",0.044,148,-0.346,403,-0.702,367,-0.512,323,-1.516,351,-12.783,381,-0.011,231
"Hardy, Nick",-0.055,226,-0.121,279,0.120,111,0.238,73,0.182,118,6.985,83,-0.011,232
"Kim, Michael",0.096,109,0.075,106,0.175,88,-0.040,161,0.306,100,3.795,134,-0.013,233
"Swafford, Hudson",-0.213,327,-0.454,417,-0.325,275,-0.365,285,-1.357,337,6.772,86,-0.013,234
"Van Rooyen, Erik",-0.191,314,-0.228,359,-0.131,198,-0.306,258,-0.855,276,2.441,159,-0.014,235
"Figueiredo, Pedro",-0.267,362,-0.247,370,-0.556,332,-1.072,402,-2.141,395,-23.197,421,-0.014,236
"Gagli, Lorenzo",-0.132,265,-0.173,321,-1.248,416,-1.486,417,-3.040,417,-21.553,417,-0.015,237
"Harrington, Padraig",-0.161,291,0.113,74,0.134,106,0.097,114,0.183,116,1.417,174,-0.015,238
"Van Tonder, Daniel",-0.177,307,0.112,75,-0.626,348,-0.322,264,-1.013,296,-6.912,323,-0.015,239
"Piercy, Scott",-0.023,202,0.044,139,0.044,132,-0.127,192,-0.062,152,-5.873,310,-0.015,240
"Hammer, Cole",-0.243,345,-0.175,323,-0.077,179,-0.250,245,-0.745,256,-3.211,256,-0.015,241
"Winther, Jeff",0.115,99,-0.139,293,-0.564,334,-0.878,383,-1.464,348,-6.659,321,-0.015,242
"Rock, Robert",-0.461,411,-0.106,263,-0.344,283,-0.610,342,-1.521,352,-9.744,354,-0.015,243
