tour,year,season,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Scheffler, Scottie",18417,3,3,Muirfield Village Golf Club,23,72,1,8:05am,68,-1.013,0.765,3.188,1.303,5.255,4.242,297.8,0.571,0.778,0.571,28.673,21.409,3,1
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Scheffler, Scottie",18417,3,4,Muirfield Village Golf Club,23,72,1,10:55am,67,-1.463,1.162,5.681,2.606,9.448,7.985,312.7,0.714,0.778,0.667,18.231,23.354,7,2
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Kim, Si Woo",14609,4,1,Muirfield Village Golf Club,23,72,10,8:17am,71,-0.789,-0.203,2.015,1.977,3.789,3.0,295.4,0.929,0.611,0.667,48.157,26.258,2,2
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Kim, Si Woo",14609,4,2,Muirfield Village Golf Club,23,72,1,1:17pm,68,-0.001,2.437,0.887,1.626,4.95,4.949,300.1,0.786,0.722,0.875,40.665,41.231,5,2
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Kim, Si Woo",14609,4,3,Muirfield Village Golf Club,23,72,1,1:15pm,71,1.939,0.269,-1.284,0.319,-0.697,1.242,297.9,0.714,0.556,0.8,34.17,29.663,5,4
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Kim, Si Woo",14609,4,4,Muirfield Village Golf Club,23,72,1,1:35pm,73,-1.943,1.285,2.52,0.124,3.928,1.985,292.5,0.786,0.556,0.636,34.726,33.898,4,7
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Spieth, Jordan",14636,T5,1,Muirfield Village Golf Club,23,72,1,12:53pm,69,1.335,2.777,0.208,0.68,3.665,5.0,296.4,0.643,0.444,0.909,59.755,28.96,6,1
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Spieth, Jordan",14636,T5,2,Muirfield Village Golf Club,23,72,10,7:53am,72,0.726,-0.332,0.975,-0.42,0.223,0.949,298.9,0.5,0.5,0.7,22.3,31.24,4,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Spieth, Jordan",14636,T5,3,Muirfield Village Golf Club,23,72,1,12:30pm,72,-2.913,-0.81,1.439,2.527,3.155,0.242,306.3,1.0,0.722,0.375,,28.547,5,2
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Spieth, Jordan",14636,T5,4,Muirfield Village Golf Club,23,72,1,12:00pm,71,0.744,1.359,0.398,1.485,3.241,3.985,297.2,0.786,0.611,0.8,73.115,35.323,2,1
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Putnam, Andrew",14704,T5,1,Muirfield Village Golf Club,23,72,1,1:41pm,71,0.432,0.818,1.108,0.642,2.568,3.0,285.7,0.643,0.611,0.857,27.15,27.602,3,2
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Putnam, Andrew",14704,T5,2,Muirfield Village Golf Club,23,72,10,8:41am,72,1.666,-0.721,-0.768,0.772,-0.717,0.949,286.2,0.786,0.556,0.5,,36.779,5,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Putnam, Andrew",14704,T5,3,Muirfield Village Golf Club,23,72,1,11:15am,71,0.322,0.999,-0.768,0.69,0.92,1.242,287.9,0.714,0.556,0.909,47.968,42.142,0,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Putnam, Andrew",14704,T5,4,Muirfield Village Golf Club,23,72,1,11:15am,70,0.209,0.338,4.355,0.084,4.776,4.985,278.3,0.571,0.556,0.857,118.176,25.418,5,2
pga,2023,2023,the Memorial Tournament presented by Workday,23,"McIlroy, Rory",10091,T7,1,Muirfield Village Golf Club,23,72,1,12:53pm,72,0.648,-1.232,0.856,1.728,1.352,2.0,306.7,0.714,0.667,0.667,65.377,28.525,8,4
pga,2023,2023,the Memorial Tournament presented by Workday,23,"McIlroy, Rory",10091,T7,2,Muirfield Village Golf Club,23,72,10,7:53am,68,1.223,1.673,1.37,0.683,3.726,4.949,298.9,0.571,0.611,0.778,38.276,29.998,6,4
pga,2023,2023,the Memorial Tournament presented by Workday,23,"McIlroy, Rory",10091,T7,3,Muirfield Village Golf Club,23,72,1,1:05pm,70,1.239,2.202,-1.718,0.52,1.003,2.242,299.2,0.571,0.389,0.857,50.584,42.033,5,2
pga,2023,2023,the Memorial Tournament presented by Workday,23,"McIlroy, Rory",10091,T7,4,Muirfield Village Golf Club,23,72,1,1:35pm,75,-2.189,1.179,-0.542,1.538,2.174,-0.015,302.8,0.643,0.5,0.364,152.071,44.08,3,7
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Schenk, Adam",19477,T7,1,Muirfield Village Golf Club,23,72,10,1:36pm,75,-2.248,-0.481,2.48,-0.751,1.248,-1.0,294.8,0.429,0.611,0.444,59.51,25.141,5,8
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Schenk, Adam",19477,T7,2,Muirfield Village Golf Club,23,72,1,8:36am,71,0.416,0.643,0.527,0.363,1.533,1.949,293.8,0.643,0.667,0.571,79.654,30.859,6,4
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Schenk, Adam",19477,T7,3,Muirfield Village Golf Club,23,72,1,8:35am,68,1.562,-1.13,3.016,0.795,2.68,4.242,290.3,0.714,0.778,0.571,46.4,23.684,5,1
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Schenk, Adam",19477,T7,4,Muirfield Village Golf Club,23,72,1,11:35am,71,4.222,-1.014,-0.012,0.79,-0.237,3.985,289.0,0.643,0.5,0.667,62.669,36.906,4,1
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Scott, Adam",6430,T9,1,Muirfield Village Golf Club,23,72,10,8:29am,70,1.946,-0.121,-0.181,2.356,2.054,4.0,304.9,0.571,0.444,0.545,10.657,36.003,11,8
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Scott, Adam",6430,T9,2,Muirfield Village Golf Club,23,72,1,1:29pm,75,1.007,-0.013,-2.576,-0.469,-3.058,-2.051,311.1,0.5,0.556,0.667,30.945,39.53,9,6
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Scott, Adam",6430,T9,3,Muirfield Village Golf Club,23,72,1,9:05am,70,0.771,-0.539,1.026,0.985,1.471,2.242,298.5,0.643,0.667,0.714,48.122,26.363,6,1
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Scott, Adam",6430,T9,4,Muirfield Village Golf Club,23,72,1,10:45am,71,2.208,0.826,-0.496,1.448,1.777,3.985,301.6,0.5,0.444,0.7,99.888,38.018,5,1
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Fowler, Rickie",12965,T9,1,Muirfield Village Golf Club,23,72,10,8:17am,72,0.451,-0.588,0.693,1.444,1.549,2.0,296.4,0.429,0.722,0.667,101.877,29.229,4,2
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Fowler, Rickie",12965,T9,2,Muirfield Village Golf Club,23,72,1,1:17pm,68,2.007,2.676,0.03,0.236,2.942,4.949,299.5,0.643,0.556,1.0,44.497,32.511,3,2
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Fowler, Rickie",12965,T9,3,Muirfield Village Golf Club,23,72,1,12:40pm,74,-1.08,-0.594,-0.107,0.024,-0.678,-1.758,290.4,0.286,0.667,0.5,66.079,42.485,5,5
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Fowler, Rickie",12965,T9,4,Muirfield Village Golf Club,23,72,1,11:05am,72,-1.44,0.528,2.988,0.91,4.425,2.985,290.9,0.714,0.667,0.429,39.757,38.666,4,5
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Fitzpatrick, Matt",17646,T9,1,Muirfield Village Golf Club,23,72,1,1:05pm,76,-0.939,1.094,-3.087,0.932,-1.061,-2.0,294.7,0.643,0.556,0.571,108.524,31.444,5,6
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Fitzpatrick, Matt",17646,T9,2,Muirfield Village Golf Club,23,72,10,8:05am,68,1.197,-0.212,3.104,0.86,3.752,4.949,298.3,0.5,0.611,0.7,51.924,22.414,7,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Fitzpatrick, Matt",17646,T9,3,Muirfield Village Golf Club,23,72,1,10:35am,70,-0.331,0.993,1.234,0.347,2.573,2.242,297.1,0.5,0.722,0.5,98.907,26.521,3,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Fitzpatrick, Matt",17646,T9,4,Muirfield Village Golf Club,23,72,1,11:25am,72,0.408,0.529,0.345,1.704,2.577,2.985,296.0,0.571,0.444,0.714,54.75,36.388,4,1
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Hatton, Tyrrell",14796,T12,1,Muirfield Village Golf Club,23,72,1,12:53pm,71,1.606,-0.201,-0.957,2.552,1.394,3.0,306.9,0.786,0.556,0.9,80.706,32.093,6,2
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Hatton, Tyrrell",14796,T12,2,Muirfield Village Golf Club,23,72,10,7:53am,71,0.983,-0.32,0.747,0.539,0.966,1.949,300.0,0.429,0.611,0.556,69.461,24.733,5,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Hatton, Tyrrell",14796,T12,3,Muirfield Village Golf Club,23,72,1,12:10pm,73,1.825,-1.019,-1.657,0.094,-2.583,-0.758,294.3,0.571,0.556,0.444,99.568,30.693,5,2
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Hatton, Tyrrell",14796,T12,4,Muirfield Village Golf Club,23,72,1,10:10am,72,1.167,0.292,0.371,1.156,1.818,2.985,297.2,0.5,0.556,0.778,49.958,33.876,2,2
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Lipsky, David",15980,T12,1,Muirfield Village Golf Club,23,72,10,12:12pm,69,1.451,1.149,1.096,1.304,3.549,5.0,292.5,0.571,0.778,1.0,23.675,36.261,4,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Lipsky, David",15980,T12,2,Muirfield Village Golf Club,23,72,1,7:12am,69,0.36,1.393,0.917,1.279,3.589,3.949,293.4,0.857,0.611,0.625,32.185,32.581,4,1
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Lipsky, David",15980,T12,3,Muirfield Village Golf Club,23,72,1,1:25pm,72,0.052,-0.387,1.16,-0.582,0.19,0.242,290.4,0.429,0.5,0.5,30.092,32.505,5,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Lipsky, David",15980,T12,4,Muirfield Village Golf Club,23,72,1,1:25pm,77,0.528,-1.83,-0.237,-0.475,-2.543,-2.015,289.7,0.357,0.444,0.385,55.217,45.926,2,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Clark, Wyndham",23604,T12,1,Muirfield Village Golf Club,23,72,10,7:41am,70,2.593,0.676,-0.034,0.765,1.407,4.0,298.2,0.714,0.667,1.0,132.41,29.37,6,2
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Clark, Wyndham",23604,T12,2,Muirfield Village Golf Club,23,72,1,12:41pm,71,-0.53,-0.2,0.258,2.421,2.479,1.949,312.2,0.786,0.722,0.625,85.349,28.274,7,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Clark, Wyndham",23604,T12,3,Muirfield Village Golf Club,23,72,1,12:20pm,70,1.396,0.487,0.755,-0.395,0.846,2.242,304.2,0.643,0.611,0.625,33.84,33.683,9,5
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Clark, Wyndham",23604,T12,4,Muirfield Village Golf Club,23,72,1,1:15pm,76,0.033,-0.465,2.178,-2.76,-1.048,-1.015,298.6,0.5,0.667,0.333,51.302,36.475,4,6
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Hodges, Lee",25157,T12,1,Muirfield Village Golf Club,23,72,10,12:00pm,72,-3.271,0.097,4.001,1.173,5.271,2.0,289.2,0.643,0.722,0.667,48.266,25.255,3,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Hodges, Lee",25157,T12,2,Muirfield Village Golf Club,23,72,1,7:00am,69,1.108,0.857,1.459,0.525,2.841,3.949,289.6,0.786,0.667,1.0,,29.803,4,6
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Hodges, Lee",25157,T12,3,Muirfield Village Golf Club,23,72,1,12:40pm,70,0.843,0.343,-0.249,1.306,1.399,2.242,294.6,0.643,0.556,0.714,88.05,31.634,4,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Hodges, Lee",25157,T12,4,Muirfield Village Golf Club,23,72,1,1:05pm,76,1.803,-0.69,-1.07,-1.057,-2.818,-1.015,283.8,0.5,0.333,0.583,108.286,38.832,5,4
pga,2023,2023,the Memorial Tournament presented by Workday,23,"List, Luke",7960,T16,1,Muirfield Village Golf Club,23,72,1,8:24am,73,-1.819,1.897,0.923,-0.001,2.819,1.0,305.9,0.714,0.556,0.5,53.48,29.168,7,8
pga,2023,2023,the Memorial Tournament presented by Workday,23,"List, Luke",7960,T16,2,Muirfield Village Golf Club,23,72,10,1:24pm,74,-2.822,-0.261,3.0,-0.968,1.771,-1.051,307.6,0.357,0.5,0.444,29.675,26.323,5,7
pga,2023,2023,the Memorial Tournament presented by Workday,23,"List, Luke",7960,T16,3,Muirfield Village Golf Club,23,72,1,7:55am,71,-0.357,0.232,1.102,0.266,1.599,1.242,304.0,0.429,0.778,0.6,43.685,26.26,3,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"List, Luke",7960,T16,4,Muirfield Village Golf Club,23,72,1,9:20am,70,1.299,-0.844,3.162,1.369,3.686,4.985,291.6,0.714,0.722,0.5,61.648,33.444,6,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Matsuyama, Hideki",13562,T16,1,Muirfield Village Golf Club,23,72,1,12:41pm,72,-0.561,1.287,1.937,-0.663,2.561,2.0,290.6,0.714,0.5,0.857,45.75,20.942,5,4
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Matsuyama, Hideki",13562,T16,2,Muirfield Village Golf Club,23,72,10,7:41am,65,3.365,0.777,3.415,0.392,4.584,7.949,286.7,0.571,0.889,1.0,50.698,21.985,8,1
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Matsuyama, Hideki",13562,T16,3,Muirfield Village Golf Club,23,72,1,1:35pm,75,-1.969,-1.086,-0.988,1.286,-0.789,-2.758,297.2,0.571,0.556,0.333,55.052,29.801,4,5
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Matsuyama, Hideki",13562,T16,4,Muirfield Village Golf Club,23,72,1,12:30pm,76,1.731,0.48,-2.125,-1.1,-2.746,-1.015,289.3,0.714,0.389,0.688,280.464,46.919,4,7
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Lowry, Shane",13900,T16,1,Muirfield Village Golf Club,23,72,10,8:41am,69,2.67,1.244,2.387,-1.301,2.33,5.0,288.7,0.429,0.667,0.571,69.554,24.644,5,5
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Lowry, Shane",13900,T16,2,Muirfield Village Golf Club,23,72,1,1:41pm,76,-0.418,-2.292,-0.588,0.247,-2.633,-3.051,294.4,0.643,0.556,0.5,49.225,37.338,3,6
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Lowry, Shane",13900,T16,3,Muirfield Village Golf Club,23,72,1,9:05am,70,-0.803,0.521,2.016,0.509,3.045,2.242,292.0,0.643,0.667,0.625,48.276,24.597,3,1
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Lowry, Shane",13900,T16,4,Muirfield Village Golf Club,23,72,1,10:35am,73,-0.352,0.279,0.704,1.355,2.337,1.985,300.1,0.714,0.389,0.692,31.476,36.089,7,4
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Henley, Russell",14578,T16,1,Muirfield Village Golf Club,23,72,1,8:00am,74,1.843,0.292,0.863,-2.998,-1.843,0.0,275.1,0.214,0.278,0.8,49.406,34.429,3,7
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Henley, Russell",14578,T16,2,Muirfield Village Golf Club,23,72,10,1:00pm,71,-0.011,0.808,1.245,-0.093,1.96,1.949,273.6,0.857,0.611,0.5,50.129,35.71,5,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Henley, Russell",14578,T16,3,Muirfield Village Golf Club,23,72,1,9:20am,68,0.432,0.908,3.241,-0.338,3.81,4.242,286.8,0.714,0.667,0.857,39.292,23.404,3,0
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Henley, Russell",14578,T16,4,Muirfield Village Golf Club,23,72,1,12:20pm,75,-0.962,-0.57,1.087,0.431,0.947,-0.015,278.8,0.643,0.5,0.455,66.961,35.076,1,4
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Bramlett, Joseph",14698,T16,1,Muirfield Village Golf Club,23,72,10,7:29am,73,-1.479,0.575,1.699,0.205,2.479,1.0,300.8,0.429,0.5,0.556,44.651,30.004,4,6
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Bramlett, Joseph",14698,T16,2,Muirfield Village Golf Club,23,72,1,12:29pm,70,0.636,1.899,0.315,0.099,2.313,2.949,309.7,0.571,0.556,0.8,38.409,33.263,5,5
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Bramlett, Joseph",14698,T16,3,Muirfield Village Golf Club,23,72,1,10:55am,70,1.234,0.495,-0.468,0.982,1.008,2.242,300.9,0.429,0.556,0.667,64.759,29.821,4,1
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Bramlett, Joseph",14698,T16,4,Muirfield Village Golf Club,23,72,1,12:10pm,75,-0.431,0.214,-0.241,0.444,0.416,-0.015,300.9,0.571,0.5,0.538,53.926,41.641,1,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Straka, Sepp",17511,T16,1,Muirfield Village Golf Club,23,72,10,1:00pm,71,1.302,-0.67,2.815,-0.447,1.698,3.0,296.6,0.643,0.5,0.7,40.315,28.869,7,4
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Straka, Sepp",17511,T16,2,Muirfield Village Golf Club,23,72,1,8:00am,69,1.572,0.053,0.891,1.433,2.377,3.949,296.3,0.714,0.667,0.667,46.181,29.186,4,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Straka, Sepp",17511,T16,3,Muirfield Village Golf Club,23,72,1,1:05pm,73,-0.085,-0.325,0.761,-1.108,-0.673,-0.758,290.7,0.429,0.556,0.692,60.822,28.55,5,6
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Straka, Sepp",17511,T16,4,Muirfield Village Golf Club,23,72,1,11:50am,75,-1.253,-2.708,2.563,1.384,1.238,-0.015,287.6,0.929,0.611,0.455,39.393,28.626,3,4
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Rahm, Jon",19195,T16,1,Muirfield Village Golf Club,23,72,10,8:05am,70,-0.944,0.366,2.476,2.102,4.944,4.0,297.4,0.857,0.833,0.4,33.424,27.24,5,1
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Rahm, Jon",19195,T16,2,Muirfield Village Golf Club,23,72,1,1:05pm,70,0.084,0.361,1.909,0.595,2.865,2.949,311.6,0.429,0.722,0.571,67.104,29.029,5,2
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Rahm, Jon",19195,T16,3,Muirfield Village Golf Club,23,72,1,12:55pm,74,-3.367,0.034,1.857,-0.281,1.609,-1.758,303.9,0.357,0.5,0.727,50.76,29.51,3,7
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Rahm, Jon",19195,T16,4,Muirfield Village Golf Club,23,72,1,10:55am,74,-1.0,-0.801,3.39,-0.603,1.985,0.985,298.8,0.286,0.556,0.5,50.039,31.092,2,6
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Burns, Sam",19483,T16,1,Muirfield Village Golf Club,23,72,10,8:17am,71,1.678,-0.131,1.719,-0.266,1.322,3.0,296.7,0.5,0.556,0.417,50.509,29.243,7,6
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Burns, Sam",19483,T16,2,Muirfield Village Golf Club,23,72,1,1:17pm,71,-0.591,0.756,-0.236,2.02,2.54,1.949,305.4,0.786,0.667,0.714,139.084,33.184,4,1
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Burns, Sam",19483,T16,3,Muirfield Village Golf Club,23,72,1,11:50am,73,0.444,-0.252,0.354,-1.303,-1.202,-0.758,284.4,0.643,0.556,0.5,164.562,26.489,5,5
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Burns, Sam",19483,T16,4,Muirfield Village Golf Club,23,72,1,10:10am,73,0.329,0.59,1.026,0.041,1.656,1.985,294.7,0.5,0.389,0.733,77.299,36.262,3,5
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Woodland, Gary",12577,T24,1,Muirfield Village Golf Club,23,72,1,1:17pm,75,-0.32,-0.369,-0.429,0.118,-0.68,-1.0,299.6,0.429,0.278,0.625,51.943,35.624,6,4
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Woodland, Gary",12577,T24,2,Muirfield Village Golf Club,23,72,10,8:17am,68,1.259,1.466,1.933,0.291,3.69,4.949,296.8,0.714,0.778,0.8,25.298,28.515,6,5
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Woodland, Gary",12577,T24,3,Muirfield Village Golf Club,23,72,1,11:35am,71,1.399,0.541,-1.778,1.081,-0.157,1.242,295.7,0.857,0.556,0.8,87.684,32.363,4,4
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Woodland, Gary",12577,T24,4,Muirfield Village Golf Club,23,72,1,11:15am,75,-1.785,0.908,1.906,-1.043,1.77,-0.015,287.4,0.714,0.556,0.444,61.478,36.613,2,6
pga,2023,2023,the Memorial Tournament presented by Workday,23,"An, Byeong Hun",14459,T24,1,Muirfield Village Golf Club,23,72,10,7:17am,72,-0.739,0.196,1.313,1.23,2.739,2.0,302.5,0.786,0.5,0.636,33.087,26.256,5,5
pga,2023,2023,the Memorial Tournament presented by Workday,23,"An, Byeong Hun",14459,T24,2,Muirfield Village Golf Club,23,72,1,12:17pm,71,0.25,0.428,0.363,0.908,1.699,1.949,312.3,0.643,0.5,0.889,46.386,27.508,4,2
pga,2023,2023,the Memorial Tournament presented by Workday,23,"An, Byeong Hun",14459,T24,3,Muirfield Village Golf Club,23,72,1,11:05am,74,-1.24,-0.001,-0.598,0.082,-0.518,-1.758,306.5,0.5,0.611,0.545,24.767,33.254,3,2
pga,2023,2023,the Memorial Tournament presented by Workday,23,"An, Byeong Hun",14459,T24,4,Muirfield Village Golf Club,23,72,1,9:30am,72,-0.75,-0.345,1.712,2.369,3.735,2.985,310.1,0.571,0.667,0.556,125.487,40.412,5,5
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Hossler, Beau",15470,T24,1,Muirfield Village Golf Club,23,72,10,7:05am,72,-0.203,3.289,-0.948,-0.138,2.203,2.0,294.6,0.5,0.444,0.7,100.143,25.37,5,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Hossler, Beau",15470,T24,2,Muirfield Village Golf Club,23,72,1,12:05pm,71,-1.401,-0.134,1.769,1.715,3.35,1.949,296.4,0.786,0.556,0.556,40.153,28.159,1,3
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Hossler, Beau",15470,T24,3,Muirfield Village Golf Club,23,72,1,11:15am,74,-1.446,0.767,-0.422,-0.656,-0.312,-1.758,289.3,0.5,0.5,0.5,106.614,24.669,1,6
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Hossler, Beau",15470,T24,4,Muirfield Village Golf Club,23,72,1,9:30am,72,2.485,-0.072,-1.239,1.812,0.5,2.985,302.1,0.786,0.611,0.5,183.304,41.263,7,1
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Jaeger, Stephan",16394,T24,1,Muirfield Village Golf Club,23,72,1,12:29pm,72,3.643,-0.271,-0.149,-1.223,-1.643,2.0,300.5,0.571,0.444,0.636,69.533,37.259,6,6
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Jaeger, Stephan",16394,T24,2,Muirfield Village Golf Club,23,72,10,7:29am,70,-2.364,0.849,5.226,-0.762,5.313,2.949,295.0,0.5,0.778,0.6,49.733,21.979,6,4
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Jaeger, Stephan",16394,T24,3,Muirfield Village Golf Club,23,72,1,12:10pm,71,0.355,2.631,-0.006,-1.737,0.887,1.242,289.2,0.286,0.5,0.9,35.253,31.84,8,6
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Jaeger, Stephan",16394,T24,4,Muirfield Village Golf Club,23,72,1,12:10pm,76,0.12,-0.799,-2.015,1.68,-1.135,-1.015,299.9,0.714,0.5,0.5,37.31,38.048,3,2
pga,2023,2023,the Memorial Tournament presented by Workday,23,"Schauffele, Xander",19895,T24,1,Muirfield Village Golf Club,23,72,1,1:05pm,77,-0.81,-0.705,-2.515,1.03,-2.19,-3.0,296.4,0.643,0.556,0.556,30.842,34.598,2,8
