player_name,primary_tour,dg_rank,dg_change,owgr_rank,owgr_change,dg_index
"Kuhl, Tommy",Amateur Events,421,-6,9999,0,-1.02
"Maas, Christiaan",Amateur Events,422,-5,9999,0,-1.022
"Fernandez-Valdes, Jorge",Korn Ferry Tour,423,47,9999,0,-1.022
"Van Tonder, Daniel",DP World Tour,424,-82,279,-8,-1.023
"Jordan, Matthew",DP World Tour,425,67,347,3,-1.029
"Fisk, Steven",Korn Ferry Tour,426,-4,9999,0,-1.031
"Van Der Walt, Dawie",Korn Ferry Tour,427,-19,9999,0,-1.033
"Herman, Jim",PGA TOUR,428,-3,9999,0,-1.033
"Langer, Bernhard",PGA TOUR Champions,429,-2,9999,0,-1.039
"Chesters, Ashley",Challenge Tour,430,34,9999,0,-1.047
"Germishuys, Deon",DP World Tour,431,0,221,0,-1.049
"Crowe, Trace",Korn Ferry Tour,432,0,9999,0,-1.049
"Armitage, Marcus",DP World Tour,433,45,319,5,-1.057
"Summerhays, Preston",Amateur Events,434,2,9999,0,-1.057
"Villegas, Camilo",PGA TOUR,435,49,9999,0,-1.059
"Kraft, Kelly",PGA TOUR,436,2,9999,0,-1.061
"Campbell, Brian",Korn Ferry Tour,437,-7,9999,0,-1.063
"Stegmaier, Brett",Korn Ferry Tour,438,2,9999,0,-1.065
"Whitney, Tom",Korn Ferry Tour,439,-23,390,-1,-1.066
"Saunders, Sam",Korn Ferry Tour,440,-45,417,-4,-1.068
"Dantorp, Jens",DP World Tour,441,-63,168,-5,-1.069
"Huizing, Daan",DP World Tour,442,0,500,0,-1.069
"Rutherford, Jamie",Challenge Tour,443,50,9999,0,-1.07
"Kozan, Andrew",Korn Ferry Tour,444,0,376,0,-1.071
"Albertson, Anders",Korn Ferry Tour,445,-1,404,-6,-1.072
"Capan III, Frankie",Korn Ferry Tour,446,-27,9999,0,-1.072
"Couples, Fred",PGA TOUR Champions,447,-2,9999,0,-1.074
"Migliozzi, Guido",DP World Tour,448,-112,216,-9,-1.077
"Bekker, Oliver",DP World Tour,449,-46,135,-6,-1.085
"Ahlers, Jaco",Other Tours,450,0,277,-8,-1.087
"Toms, David",PGA TOUR Champions,451,18,9999,0,-1.087
"Gavins, Daniel",DP World Tour,452,-1,213,-2,-1.087
"Luck, Curtis",Korn Ferry Tour,453,-1,9999,0,-1.09
"Swafford, Hudson",PGA TOUR,454,1,209,-8,-1.092
"Menante, Dylan",Amateur Events,455,1,9999,0,-1.096
"Campos, Rafael",Korn Ferry Tour,456,0,9999,0,-1.098
"Gomez, Fabian",Korn Ferry Tour,457,-8,9999,0,-1.098
"Stone, Brandon",DP World Tour,458,-17,425,-9,-1.1
"Ritchie, JC",DP World Tour,459,-13,287,-7,-1.101
"Canizares, Alejandro",DP World Tour,460,-2,9999,0,-1.105
"Sabbatini, Rory",PGA TOUR,461,-43,393,-19,-1.108
"Kim, Minkyu",Other Tours,462,0,278,0,-1.116
"Cone, Trevor",PGA TOUR,463,-56,457,-9,-1.12
"Castillo, Ricky",Amateur Events,464,-4,9999,0,-1.121
"Trainer, Martin",PGA TOUR,465,-4,9999,0,-1.122
"Stuard, Brian",PGA TOUR,466,-4,480,-9,-1.123
"Hitchner, Derek",Amateur Events,467,-4,9999,0,-1.125
"Coody, Parker",Korn Ferry Tour,468,0,9999,0,-1.127
"Kennedy, Brad",Other Tours,469,-36,170,-5,-1.127
"Pulkkanen, Tapio",DP World Tour,470,2,309,-5,-1.128
"Lewis, Tom",DP World Tour,471,17,9999,0,-1.132
"Inamori, Yuki",Other Tours,472,-19,164,-6,-1.133
"Hagy, Brandon",Korn Ferry Tour,473,-42,9999,0,-1.138
"Veerman, Johannes",DP World Tour,474,-27,308,-19,-1.138
"Paratore, Renato",DP World Tour,475,0,452,0,-1.14
"Dufner, Jason",PGA TOUR,476,-10,9999,0,-1.141
"Kim, Hanbyeol",Other Tours,477,-6,9999,0,-1.149
"Ravetto, David",DP World Tour,478,0,9999,0,-1.15
"Garcia-Heredia, Alfredo",DP World Tour,479,2,410,-4,-1.153
"Lagergren, Joakim",DP World Tour,480,-4,292,-7,-1.158
"Macdonald, Stuart",Korn Ferry Tour,481,0,9999,0,-1.161
"Tabuena, Miguel",Other Tours,482,-8,9999,0,-1.162
"Xiong, Norman",Korn Ferry Tour,483,0,331,0,-1.163
"Saddier, Adrien",DP World Tour,484,-41,9999,0,-1.165
"Brennan, Michael",Amateur Events,485,-10,9999,0,-1.165
"Manassero, Matteo",Challenge Tour,486,0,427,0,-1.17
"Meissner, Mitchell",Korn Ferry Tour,487,12,9999,0,-1.172
"Kang, Kyungnam",Other Tours,488,-8,498,-13,-1.179
"Rodriguez, Jose de Jesus",Korn Ferry Tour,489,0,476,0,-1.182
"Hillier, Daniel",DP World Tour,490,0,295,0,-1.183
"Sherwood, Cole",Amateur Events,491,-9,9999,0,-1.184
"Nyholm, Pontus",Korn Ferry Tour,492,0,9999,0,-1.192
"Harkins, Brandon",Korn Ferry Tour,493,-39,435,-19,-1.192
"Hirschman, Grant",Korn Ferry Tour,494,-8,9999,0,-1.193
"Blanchet, Chandler",Other Tours,495,0,9999,0,-1.194
"Cover, Patrick",Korn Ferry Tour,496,0,9999,0,-1.199
"Lovemark, Jamie",Korn Ferry Tour,497,-12,9999,0,-1.2
"Walters, Justin",DP World Tour,498,-11,391,-6,-1.201
"Welch, Patrick",Amateur Events,499,-10,9999,0,-1.203
"Sciot-Siegrist, Robin",DP World Tour,500,-35,451,-7,-1.206
