player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Eric Barriere,40109,QB,E WASHGTON,9,75.1,369,377,10.0,2.87,1,26,6.6,65.8,248,0,114,10.5,426,29,172,161,67.7,92.6,91.3,81.1,1,6,447,0,15.8,119.2,4.2,18,30,1,5,32,13,2.9,3680,9.8
Devin Leary,77628,QB,NC STATE,10,76.7,347,376,9.2,2.61,7,29,7.4,65.4,246,0,108,7.5,406,20,142,248,45.0,85.2,85.8,53.7,3,5,424,2,16.7,108.7,4.4,18,12,0,19,29,8,1.9,2885,7.7
Jonah Johnson,138484,QB,NEW MEX ST,9,68.7,351,371,9.1,2.77,3,4,1.0,58.2,216,0,215,10.4,437,25,114,242,51.4,61.7,60.2,62.2,7,7,463,4,14.0,73.6,6.9,30,35,0,10,8,17,3.7,2109,5.7
Liam Welch,19897,QB,SAMFORD,9,74.5,349,363,8.2,2.48,8,18,4.7,63.9,232,0,75,10.8,396,28,121,282,70.0,84.1,76.6,80.0,0,13,416,3,13.3,85.0,2.5,10,23,0,6,17,14,3.4,2522,6.9
Matt McDonald,60350,QB,BOWL GREEN,11,73.6,318,358,8.7,2.7,25,13,3.5,59.5,213,0,130,9.0,424,21,100,122,59.4,68.7,66.0,69.7,5,7,441,3,31.5,80.5,9.7,41,25,1,9,11,15,3.4,2297,6.4
Sean Clifford,51708,QB,PENN STATE,10,73.5,324,356,8.3,2.87,8,14,3.7,62.4,222,0,128,6.7,406,16,132,266,62.5,72.0,69.6,69.2,3,6,427,3,21.1,93.1,6.7,27,23,0,21,17,10,2.3,2576,7.2
Sam Hartman,77618,QB,WAKE,10,69.8,321,348,13.0,3.18,12,23,6.3,59.8,208,1,122,7.1,409,16,160,339,80.1,91.6,90.4,75.0,8,8,432,1,14.8,109.0,4.4,18,43,0,7,30,7,1.6,3166,9.1
Holton Ahlers,77651,QB,E CAROLINA,10,69.0,329,347,8.2,2.53,5,12,3.3,60.5,210,0,144,7.5,402,17,125,156,56.0,69.6,64.7,67.7,1,9,421,2,21.5,85.1,7.7,31,24,2,10,14,14,3.3,2490,7.2
Connor Sampson,33374,QB,W ILLINOIS,8,80.1,307,347,7.4,2.87,8,18,4.9,64.8,225,0,150,8.5,391,21,123,345,41.6,77.2,78.4,49.8,5,7,413,1,19.3,94.2,7.4,29,15,0,27,19,13,3.2,2354,6.8
Hank Bachmeier,101284,QB,BOISE ST,10,76.5,315,342,8.5,2.73,4,16,4.4,64.3,220,1,151,8.7,376,21,130,120,59.1,83.6,83.0,62.4,7,5,398,4,13.2,99.1,5.3,20,14,0,16,17,6,1.5,2702,7.9
Ben Bryant,77655,QB,E MICHIGAN,11,77.7,319,338,9.2,2.6,9,15,4.3,68.9,233,0,91,6.0,392,15,139,160,66.0,85.5,83.8,69.6,4,6,404,3,37.4,99.2,8.7,34,19,0,6,14,12,3.0,2699,8.0
Drew Plitt,39879,QB,BALL ST,11,68.7,313,335,8.6,2.4,8,11,3.1,60.3,202,0,93,6.0,381,13,112,117,52.7,64.4,63.9,60.4,1,5,401,2,21.5,87.8,5.2,20,25,1,12,16,13,3.2,2070,6.2
Justin Miller,103941,QB,SO UTAH,9,70.8,318,334,8.1,2.62,7,17,4.8,62.0,207,0,72,8.0,346,18,105,298,54.9,72.3,70.3,64.3,3,9,372,1,13.9,77.6,2.9,10,2,0,6,8,13,3.5,2177,6.5
Bryce Young,123943,QB,ALABAMA,10,81.8,307,330,8.4,2.83,1,19,5.6,70.3,232,0,137,7.6,376,19,152,103,40.6,91.9,91.9,63.4,3,3,390,6,14.6,127.4,5.3,20,24,0,19,32,7,1.8,3022,9.2
Connor Bazelak,99135,QB,MISSOURI,9,75.3,312,327,7.3,2.4,4,10,2.9,67.9,222,0,83,5.5,343,13,113,229,78.2,71.0,69.1,63.4,2,10,362,3,9.6,90.8,2.3,8,7,2,7,15,12,3.3,2319,7.1
Bo Nix,97790,QB,AUBURN,10,73.2,306,327,9.0,2.78,0,17,5.0,60.2,197,0,95,12.1,357,27,117,115,36.0,78.5,76.6,66.5,2,3,368,2,11.6,88.9,3.1,11,16,3,16,11,14,3.8,2293,7.0
Jarret Doege,60353,QB,W VIRGINIA,10,75.1,297,326,8.7,2.72,7,15,4.4,64.7,211,0,108,5.4,367,12,116,343,60.5,68.2,68.4,58.4,0,10,384,4,23.1,87.9,6.8,25,16,2,20,13,9,2.3,2457,7.5
Aidan O'Connell,60516,QB,PURDUE,9,77.8,311,322,8.0,2.31,1,23,6.9,72.4,233,0,64,3.7,340,9,141,273,61.6,90.2,88.4,66.5,0,8,350,0,23.4,100.6,4.4,15,3,0,10,16,12,3.4,2474,7.7
Kaleb Eleby,77686,QB,W MICHIGAN,11,73.1,294,321,11.1,2.78,12,17,5.0,62.3,200,0,113,7.0,389,15,135,347,28.9,69.5,73.3,45.3,1,5,416,1,24.8,100.2,7.2,28,38,0,14,16,16,3.8,2776,8.6
Logan Bonner,39990,QB,UTAH ST,10,68.7,307,317,12.6,2.5,3,23,6.6,61.5,195,0,96,7.6,345,16,131,329,44.3,80.4,79.7,59.2,2,10,374,0,18.8,102.9,5.2,18,8,0,5,25,19,5.1,2772,8.7
Davis Brin,77642,QB,TULSA,10,70.2,299,315,10.8,2.8,2,20,5.8,59.0,186,0,110,11.4,362,24,109,320,45.6,71.2,71.0,57.0,5,14,393,3,22.7,78.5,6.9,25,22,0,9,13,22,5.6,2415,7.7
Matt Corral,83517,QB,OLE MISS,10,76.9,295,315,8.9,2.67,4,15,4.5,65.4,206,0,107,9.3,377,21,137,226,52.9,88.4,84.5,73.4,1,2,400,7,15.9,108.7,4.5,17,42,0,15,17,7,1.8,2778,8.8
C.J. Stroud,129759,QB,OHIO STATE,9,76.2,302,312,10.7,2.71,0,18,5.5,68.6,214,0,76,7.0,327,16,144,260,52.9,90.6,90.3,61.8,1,5,344,2,7.9,125.2,1.8,6,9,0,9,30,9,2.6,3036,9.7
Dylan Morris,100570,QB,WASHINGTON,10,72.7,282,311,8.3,2.59,9,13,4.0,60.1,187,0,103,8.8,341,18,98,340,70.8,65.7,64.5,63.2,3,10,361,2,18.4,79.4,5.6,19,11,0,17,12,9,2.5,2071,6.7
Todd Centeio,60552,QB,COLO STATE,10,74.7,273,311,9.0,2.82,17,14,4.4,59.8,186,0,134,8.8,369,18,134,144,62.0,80.7,80.3,65.7,3,6,381,4,12.7,84.7,4.6,17,40,2,16,10,8,2.1,2244,7.2
Seth Henigan,144267,QB,MEMPHIS,9,69.3,287,307,10.4,2.55,2,18,5.4,60.6,186,0,107,6.5,359,13,122,218,64.9,73.4,75.7,51.1,4,6,385,0,17.8,104.9,5.3,19,32,2,12,21,13,3.4,2772,9.0
D.J. Uiagalelei,122162,QB,CLEMSON,10,67.1,277,306,9.0,2.45,5,15,4.6,54.6,167,0,100,10.2,336,19,87,140,61.5,65.3,64.4,61.7,3,7,357,4,19.0,70.6,5.7,19,11,1,20,8,9,2.5,1751,5.7
Sam Howell,97599,QB,N CAROLINA,10,71.8,284,304,11.3,2.91,0,18,5.5,62.5,190,0,130,6.9,398,14,129,245,51.5,89.7,77.6,89.0,3,8,422,2,30.8,104.3,10.1,40,52,3,14,22,10,2.4,2699,8.9
Max Johnson,124099,QB,LSU,10,72.1,276,303,10.1,2.77,8,10,3.2,59.4,180,0,122,9.5,354,19,109,211,28.7,60.0,63.4,45.3,3,6,369,4,18.9,97.6,6.5,23,27,0,16,22,19,5.1,2184,7.2
Malik Cunningham,60436,QB,LOUISVILLE,11,71.3,272,300,10.9,3.04,5,14,4.5,61.3,184,0,115,5.2,362,10,129,210,72.4,92.1,84.1,91.7,4,5,375,3,15.7,102.3,5.0,18,43,5,14,18,10,2.7,2596,8.7
Kedon Slovis,100580,QB,USC,9,76.3,274,298,9.0,2.69,10,16,5.1,64.8,193,0,72,7.7,319,16,104,326,53.2,79.8,79.0,62.3,6,8,339,3,16.7,87.2,3.8,12,8,0,8,11,12,3.5,2151,7.2
Brock Purdy,77672,QB,IOWA STATE,10,79.2,283,297,7.7,3.07,2,8,2.5,73.4,218,0,105,2.7,340,6,131,193,49.8,80.2,80.7,61.2,0,6,359,0,13.3,106.1,4.1,14,29,0,12,15,8,2.2,2453,8.3
Rocky Lombardi,60452,QB,N ILLINOIS,11,67.9,290,295,9.5,2.44,2,16,5.2,58.6,173,0,50,12.2,317,24,104,254,54.1,68.7,63.3,71.3,1,7,332,0,20.0,88.4,3.2,10,12,0,2,13,9,2.7,2308,7.8
Clayton Tune,77652,QB,HOUSTON,10,78.4,282,295,9.4,2.9,4,18,5.8,69.2,204,0,101,7.7,343,17,126,182,71.4,88.1,90.1,53.2,0,6,360,3,24.8,109.6,7.3,25,21,2,7,21,11,3.1,2449,8.3
Gunnar Holmberg,77625,QB,DUKE,10,75.5,274,293,7.5,2.43,3,7,2.3,66.9,196,0,79,5.3,326,11,104,154,58.2,74.9,75.7,59.5,4,7,338,2,21.5,87.2,5.2,17,15,2,10,7,7,2.1,2205,7.5
Zerrick Cooper,40465,QB,JVILLE ST,9,65.6,273,293,9.1,2.58,4,11,3.5,53.9,158,0,101,11.7,331,21,96,196,39.6,60.4,63.2,50.8,1,6,354,1,16.8,79.0,5.1,17,19,0,15,12,21,5.9,1889,6.4
Chase Brice,60363,QB,APP STATE,10,70.9,282,290,11.7,2.41,5,22,7.2,64.5,187,0,73,6.5,318,13,114,108,55.2,81.7,83.7,53.0,2,8,336,1,12.3,99.2,2.8,9,18,0,1,17,9,2.7,2456,8.5
Dustin Crum,60418,QB,KENT STATE,10,74.0,273,289,10.5,2.56,9,24,7.7,64.0,185,0,84,8.4,341,17,109,201,76.2,91.3,83.7,90.2,2,2,367,2,31.0,102.4,7.6,26,25,0,5,13,6,1.6,2416,8.4
Jayden de Laura,131928,QB,WASH STATE,9,70.6,272,288,10.0,2.81,3,19,6.4,62.5,180,0,68,6.3,311,12,110,341,52.5,73.0,73.3,60.9,1,9,320,5,13.2,95.5,2.9,9,14,0,12,19,15,4.7,2238,7.8
Desmond Ridder,55086,QB,CINCINNATI,10,75.2,274,287,10.2,2.46,3,16,5.4,65.5,188,0,70,8.7,321,18,114,138,67.9,89.3,84.5,75.7,0,6,333,1,24.3,108.6,5.3,17,16,1,9,22,7,2.1,2415,8.4
Frank Harris,60586,QB,UTSA,10,76.0,263,285,8.9,2.55,1,20,6.5,66.7,190,0,89,5.0,308,10,114,331,52.6,86.6,83.8,69.1,2,5,333,0,7.9,107.4,2.3,7,16,1,18,20,9,2.7,2301,8.1
Max Bortenschlager,46500,QB,FIU,10,67.2,247,285,11.7,2.73,9,20,6.7,52.6,150,1,131,9.6,326,16,93,166,61.8,65.2,66.3,43.1,6,9,342,3,26.7,89.6,10.7,35,5,1,22,17,15,4.4,2528,8.9
Levi Lewis,60428,QB,LA LAFAYET,10,74.4,262,283,8.4,2.8,3,15,5.1,62.2,176,0,83,9.7,322,19,107,207,65.8,72.8,69.4,68.6,2,4,336,3,19.3,96.7,5.0,16,23,0,16,15,12,3.6,2109,7.5
Davis Alexander,52162,QB,PORTLAND,7,70.6,262,282,10.4,2.91,4,22,7.3,58.2,164,0,105,11.4,315,21,108,269,28.1,72.0,71.3,58.9,2,9,335,2,10.5,88.2,3.5,11,19,1,13,17,19,5.7,2089,7.4
Chevan Cordeiro,75886,QB,HAWAII,8,68.3,265,282,11.3,3.06,5,22,7.5,54.3,153,0,123,15.5,346,28,98,180,42.2,77.1,79.2,57.6,0,10,362,3,22.0,77.2,7.8,27,35,1,11,12,9,2.5,2064,7.3
Zach Calzada,98006,QB,TEXAS A&M,10,67.2,259,280,9.2,2.93,6,18,6.1,55.0,154,0,106,11.5,303,20,94,312,61.1,80.8,79.6,60.3,2,9,321,0,11.3,75.5,4.0,12,11,0,13,12,11,3.4,1793,6.4
Will Levis,83542,QB,KENTUCKY,10,75.0,260,275,9.3,2.63,2,13,4.6,65.5,180,0,90,7.7,319,15,115,202,73.2,90.4,81.1,87.7,4,11,329,0,18.9,93.7,5.3,17,26,0,9,19,9,2.7,2026,7.4
Payton Thorne,101629,QB,MICH STATE,10,73.1,253,274,9.7,2.8,7,21,7.1,63.1,173,0,84,6.5,302,12,106,223,65.6,82.1,79.1,65.5,1,8,326,1,20.2,105.3,5.6,17,10,1,12,21,8,2.5,2446,8.9
Michael Pratt,123229,QB,TULANE,9,70.9,251,274,8.7,2.71,5,9,3.1,56.9,156,0,108,12.4,332,22,90,319,48.6,55.2,58.7,47.4,8,5,355,2,23.1,91.8,7.5,25,33,2,8,17,17,4.8,1917,7.0
N'Kosi Perry,60446,QB,FAU,10,68.8,253,273,12.5,2.65,4,20,7.1,57.9,158,0,95,9.2,320,16,92,165,27.4,69.8,73.2,53.3,4,4,331,5,24.2,98.9,7.2,23,23,3,9,17,12,3.6,2224,8.1
Adrian Martinez,83522,QB,NEBRASKA,10,71.1,246,272,11.2,3.13,7,14,5.0,61.0,166,1,145,5.1,329,9,121,238,40.9,74.7,68.8,73.6,3,8,344,2,19.3,95.1,8.5,28,29,0,16,13,13,3.8,2510,9.2
Chase Garbers,60356,QB,CAL,8,73.0,252,272,10.0,3.02,4,18,6.3,62.9,171,0,109,7.1,318,13,102,130,72.2,84.7,80.9,74.2,4,5,331,2,12.8,94.3,4.4,14,32,3,9,14,6,1.8,1979,7.3
Anthony Brown,40316,QB,OREGON,10,73.4,252,266,8.8,2.59,7,13,4.6,64.3,171,0,81,7.6,303,14,103,264,54.3,76.3,68.0,76.0,0,4,320,0,17.3,94.6,4.6,14,22,2,5,11,9,2.8,2008,7.5
Gavin Hardison,100827,QB,UTEP,10,64.5,242,264,13.0,2.84,2,15,5.4,53.4,141,0,79,9.6,290,15,94,330,61.2,61.0,59.8,60.8,2,10,307,3,17.7,86.4,4.8,14,10,1,17,14,20,6.5,2405,9.1
Chris Reynolds,60361,QB,CHARLOTTE,9,73.1,249,264,10.3,2.81,2,18,6.3,65.5,173,0,109,4.9,297,9,115,136,43.1,82.4,82.9,62.2,4,6,319,1,14.7,109.6,5.4,16,16,0,9,21,11,3.4,2274,8.6
Jake Bentley,40788,QB,S ALABAMA,9,77.9,253,264,9.1,2.57,2,16,5.8,69.7,184,0,101,6.6,299,13,100,288,69.1,85.9,84.8,63.8,2,5,313,2,15.8,104.6,5.4,16,18,0,7,15,10,3.2,2114,8.0
Jack Coan,60613,QB,NOTRE DAME,10,76.8,241,262,9.3,2.7,5,18,6.5,66.4,174,0,91,5.9,302,11,99,258,70.0,81.5,80.3,62.6,2,5,318,1,30.8,101.8,9.3,28,12,0,14,16,6,1.9,2011,7.7
Kyle Vantrease,55029,QB,BUFFALO,10,68.8,250,262,9.6,2.44,2,10,3.4,61.5,161,0,72,6.4,277,11,92,126,53.2,63.2,60.0,64.8,5,6,306,0,9.7,83.8,2.5,7,7,0,5,8,13,4.2,1876,7.2
Daniel Richardson,97103,QB,C MICHIGAN,11,71.8,245,262,11.4,2.66,5,22,8.2,61.5,161,0,82,8.5,281,15,103,134,58.4,73.9,76.1,42.8,1,4,289,2,11.0,108.5,3.2,9,10,3,8,20,10,3.5,2271,8.7
Dylan McCaffrey,60451,QB,N COLORADO,9,74.9,239,261,5.7,2.43,3,6,2.2,60.2,157,0,94,12.3,297,22,67,253,71.0,59.4,56.0,66.2,5,7,306,2,8.5,68.5,2.7,8,26,0,14,5,12,3.9,1321,5.1
Nic Baker,87541,QB,S ILLINOIS,8,76.1,247,260,9.2,2.73,4,19,7.0,66.5,173,0,102,8.0,305,15,95,295,26.6,73.8,77.3,49.9,3,9,319,0,21.6,102.6,7.2,22,23,0,6,19,16,5.1,2191,8.4
Layne Hatcher,82068,QB,ARK STATE,9,69.3,238,258,10.9,2.92,2,14,5.1,57.8,149,0,87,9.7,290,16,91,113,50.3,73.8,70.4,71.6,1,11,306,1,19.5,83.5,5.9,17,14,0,17,16,12,3.9,1882,7.3
Emory Jones,82111,QB,FLORIDA,10,73.6,246,256,9.7,2.88,4,6,2.3,68.0,174,0,82,3.9,285,7,116,163,76.5,81.2,71.6,81.2,2,10,296,2,9.8,100.7,2.8,8,20,1,3,18,13,4.4,2139,8.4
Noah Vedral,55406,QB,RUTGERS,10,70.3,236,253,7.9,2.59,5,12,4.6,60.5,153,0,88,7.8,292,13,63,278,59.5,65.5,58.8,72.2,4,5,303,3,19.3,79.5,5.8,17,12,0,8,7,8,2.6,1580,6.2
Austin Kendall,40056,QB,LA TECH,7,69.1,233,247,8.7,2.73,2,11,4.2,60.3,149,0,99,7.5,290,12,93,208,69.9,70.3,69.9,59.9,2,9,307,2,17.2,86.4,5.9,17,26,0,10,13,12,3.9,1880,7.6
Tanner McKee,131770,QB,STANFORD,8,74.9,231,247,8.2,2.48,5,15,5.6,64.8,160,0,74,7.5,282,13,91,300,53.1,67.6,66.8,61.1,2,5,304,1,27.0,98.9,7.1,20,15,1,8,14,11,3.6,1920,7.8
Tyler Van Dyke,122225,QB,MIAMI FL,8,70.9,227,243,10.9,2.67,6,16,6.1,61.3,149,0,68,7.5,283,12,92,220,72.3,72.5,70.5,65.9,0,6,301,1,30.9,106.3,7.4,21,19,1,9,19,9,3.0,2180,9.0
Brady McBride,77641,QB,TEXAS ST,7,70.0,220,243,10.0,3.06,2,14,5.3,60.1,146,0,106,5.2,296,8,89,314,51.0,64.4,64.5,57.5,5,10,318,2,21.7,77.7,7.8,23,29,0,16,12,13,4.1,1530,6.3
Gerry Bohanon,77636,QB,BAYLOR,10,74.1,224,241,11.1,2.8,5,10,4.0,63.5,153,0,69,7.8,259,13,96,118,57.2,80.6,75.7,74.7,3,6,267,2,8.7,103.0,2.3,6,10,0,9,16,10,3.7,2097,8.7
Jayden Daniels,97993,QB,ARIZONA ST,10,77.3,229,240,7.9,2.94,3,7,2.8,66.7,160,0,79,9.6,299,17,102,110,81.5,84.5,75.1,82.0,1,8,311,3,20.3,88.9,5.4,16,41,0,7,8,7,2.3,1963,8.2
Cade McNamara,101620,QB,MICHIGAN,10,72.6,219,239,9.5,2.46,10,11,4.4,62.3,149,0,81,6.3,250,10,81,222,71.7,75.6,74.4,60.4,2,2,264,2,6.2,100.1,2.0,5,6,0,8,12,3,1.1,1882,7.9
Kurtis Rourke,97998,QB,OHIO,9,75.0,224,238,7.9,3.05,3,11,4.3,66.8,159,0,83,5.4,274,9,89,259,55.3,81.6,79.7,67.4,4,4,295,2,19.3,96.0,5.8,16,20,1,6,11,7,2.4,1707,7.2
Malik Willis,60341,QB,LIBERTY,10,74.1,224,235,10.3,3.22,3,27,10.7,66.8,157,0,103,5.4,319,9,118,206,69.6,91.9,76.2,94.9,2,9,340,0,36.9,109.9,11.9,38,46,0,6,21,12,3.5,2161,9.2
Jaren Hall,82094,QB,BYU,8,73.3,221,235,11.1,3.05,4,16,6.5,64.7,152,0,58,6.2,256,10,93,128,62.1,90.8,87.0,81.0,0,3,267,1,20.7,108.7,4.7,12,9,0,10,16,4,1.5,1995,8.5
Austin Aune,83528,QB,N TEXAS,10,62.7,220,235,11.6,2.61,2,11,4.3,51.1,120,0,78,13.0,263,18,65,251,64.1,63.6,61.5,61.7,2,7,283,0,12.8,67.4,3.8,10,17,1,10,7,11,3.9,1425,6.1
Dorian Thompson-Robinson,83574,QB,UCLA,9,68.8,218,234,10.4,2.98,2,9,3.6,59.8,140,0,88,6.7,303,10,103,324,59.2,79.5,68.1,83.1,1,4,321,2,23.9,98.2,6.9,21,46,1,12,14,8,2.5,1877,8.0
Cameron Rising,77663,QB,UTAH,9,75.2,218,233,8.9,2.65,5,13,5.3,63.5,148,0,64,9.8,255,16,103,328,53.5,85.3,83.4,70.2,6,2,269,2,7.8,102.8,2.0,5,17,0,4,14,3,1.1,1752,7.5
Jason Shelley,60581,QB,MO STATE,7,69.7,221,233,10.7,2.97,3,10,4.1,57.5,134,0,115,13.0,294,20,94,230,55.3,73.7,69.1,72.4,1,4,305,2,24.3,95.4,9.5,28,33,2,6,13,11,3.6,1900,8.2
Cole Kelley,39945,QB,SE LA,5,82.6,230,233,8.0,2.53,0,13,5.4,74.7,174,0,65,8.4,256,16,105,294,43.5,90.1,88.0,71.0,2,4,266,0,15.4,116.0,3.9,10,13,1,0,16,7,2.6,2011,8.6
Chance Nolan,78493,QB,OREGON ST,10,72.1,222,231,11.3,3.07,2,14,5.7,63.2,146,0,93,8.8,267,14,91,265,62.9,80.6,79.9,65.0,3,8,287,1,10.8,99.7,3.7,10,26,0,4,16,7,2.4,2013,8.7
Rogan Wells,149999,QB,W CAROLINA,6,70.6,214,229,8.1,2.78,2,9,3.7,54.6,125,0,82,17.2,258,26,77,344,28.7,70.4,63.5,78.6,1,9,274,0,17.1,71.7,5.4,14,14,1,11,10,12,4.4,1425,6.2
Casey Thompson,77677,QB,TEXAS,10,72.4,214,227,10.2,2.75,0,13,5.3,63.4,144,0,81,7.1,261,11,95,311,42.1,79.8,76.9,70.3,5,7,278,3,16.0,110.9,5.0,13,21,1,7,23,10,3.6,1911,8.4
Spencer Sanders,77660,QB,OKLA STATE,9,77.7,202,227,8.7,2.83,3,11,4.5,61.7,140,0,86,10.8,263,17,98,262,67.9,86.2,83.8,69.9,4,6,281,0,12.8,95.1,4.2,11,24,0,18,14,8,2.8,1750,7.7
KJ Jefferson,99129,QB,ARKANSAS,10,76.9,216,226,9.5,2.93,1,12,4.9,64.6,146,0,87,12.0,266,20,93,111,51.3,83.5,77.7,75.5,1,3,283,1,20.7,112.1,6.8,18,21,0,8,17,7,2.5,1986,8.8
Hendon Hooker,60593,QB,TENNESSEE,10,76.6,214,224,9.3,2.66,1,14,6.0,68.8,154,0,92,6.1,295,10,97,307,52.0,83.0,74.9,79.3,2,3,306,2,37.0,126.4,11.5,34,36,0,7,22,8,2.6,2141,9.6
Ken Seals,124359,QB,VANDERBILT,7,66.8,205,224,7.8,2.42,1,6,2.6,56.7,127,0,78,7.3,242,10,62,333,58.9,54.8,50.4,71.6,3,8,252,2,17.9,63.8,5.8,14,4,0,15,5,11,4.4,1179,5.3
Braxton Burmeister,60513,QB,VA TECH,10,64.5,203,224,11.4,3.01,2,8,3.4,54.5,122,0,91,6.9,284,9,94,337,80.2,77.2,71.0,73.5,1,4,296,0,22.0,89.7,7.0,20,40,0,18,12,5,1.7,1710,7.6
Matthew McKay,60485,QB,MONTANA ST,10,70.2,215,223,10.5,2.28,3,11,4.8,63.2,141,0,60,6.6,246,10,92,233,47.3,81.0,78.4,71.2,1,3,250,1,21.7,109.1,5.3,13,10,1,3,16,6,2.4,1929,8.7
Spencer Petras,82136,QB,IOWA,9,68.8,199,221,8.2,2.68,0,12,5.2,57.9,128,0,84,6.6,253,9,70,192,68.9,76.1,71.7,76.4,7,6,265,3,28.6,79.5,9.5,24,5,0,15,9,7,2.6,1424,6.4
Brett Gabbert,97404,QB,MIAMI OH,8,66.8,202,219,12.9,2.72,3,13,5.7,59.4,130,0,72,3.7,254,5,88,221,77.1,81.3,79.9,64.9,4,4,268,0,16.7,112.6,4.7,12,23,2,8,20,7,2.6,2011,9.2
Brady Olson,147415,QB,UMASS,8,55.9,195,216,9.2,2.36,5,4,1.8,47.7,103,0,67,5.5,236,6,58,216,31.7,36.7,34.5,56.7,2,7,249,2,11.9,62.8,3.4,8,10,0,14,8,17,6.8,1146,5.3
Graham Mertz,97994,QB,WISCONSIN,10,68.9,193,215,10.1,2.59,4,9,4.0,58.1,125,0,71,6.0,229,8,79,349,40.5,65.1,62.8,64.0,3,9,239,4,11.3,74.7,3.5,8,6,0,15,8,15,6.3,1505,7.0
Tommy Schuster,108954,QB,N DAKOTA,6,78.8,198,215,6.7,2.61,2,6,2.7,65.1,140,0,60,10.3,228,16,72,249,75.9,79.5,80.6,52.7,1,4,235,0,5.0,88.6,1.3,3,10,4,10,8,6,2.6,1422,6.6
Cameron Friel,146195,QB,UNLV,8,72.9,199,214,8.1,2.73,5,3,1.3,63.1,135,0,94,6.9,251,10,68,325,38.3,58.0,61.4,41.5,3,10,262,2,25.5,74.5,9.6,24,12,1,6,6,16,6.1,1541,7.2
Trae Self,103962,QB,STF AUSTIN,6,75.3,198,212,6.1,2.39,3,1,0.5,63.7,135,0,72,9.4,228,14,76,301,55.7,74.9,68.7,79.6,4,4,234,1,12.5,98.2,3.9,9,7,1,6,13,6,2.6,1552,7.3
