player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
David Onyemata,10754,DI,ATL,12,8,1,,0,0,2,0,0,55.9,65.0,85.7,62.5,63.6,55.3,1,9,0,0,,9.1,3,0,0,0.0,0,2,0,1,0,2,417,416,25,248,23,120,0,1,227,188,0,18,22,4,0,12,0,0,0,
Andrew Billings,10756,DI,CHI,8,1,0,,0,1,6,0,0,59.7,62.5,64.4,78.6,50.0,51.8,2,11,0,0,,11.1,1,0,1,0.0,0,1,0,0,0,2,297,297,113,173,1,10,0,0,144,151,0,7,7,1,0,14,0,0,0,
Dean Lowry,10771,DI,PIT,10,1,1,,0,0,25,0,0,60.0,39.1,79.6,65.1,29.1,69.2,0,4,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,1,91,91,16,37,1,37,0,0,52,38,0,1,0,0,0,5,0,0,0,
Matthew Judon,10780,ED,ATL,12,6,3,57.1,0,0,2,0,0,57.5,49.1,40.2,52.3,53.0,65.5,2,11,0,0,14,6.9,2,0,3,106.5,4,3,0,8,0,45,463,449,0,5,435,9,0,14,240,178,6,14,21,2,7,16,1,29,45,7.3
Quinton Jefferson,10781,DI,BUF,8,4,0,,0,0,4,0,0,59.7,53.8,82.1,55.6,52.8,54.7,1,6,0,0,,12.5,1,0,1,0.0,0,2,0,0,0,1,174,174,5,58,4,107,0,0,117,56,0,5,3,0,0,9,0,0,0,
DJ Reader,10800,DI,DET,11,5,0,,0,0,11,0,0,58.4,67.8,85.7,69.4,59.8,54.6,6,7,0,0,,7.1,1,0,0,0.0,0,3,0,0,0,2,350,350,172,174,0,4,0,0,213,135,0,10,8,1,0,16,0,0,0,
Kamu Grugier-Hill,10842,LB,MIN,8,4,0,53.3,0,0,18,0,0,49.4,40.7,79.1,46.3,42.1,37.5,0,3,0,2,30,20.0,4,1,0,30.6,8,0,0,131,1,88,152,7,0,0,7,0,0,145,18,46,12,6,12,0,15,3,0,85,44,10.6
Elandon Roberts,10848,LB,PIT,12,7,0,78.6,0,1,25,0,0,53.6,79.8,79.1,67.1,90.7,46.7,2,5,0,0,57,18.9,7,0,0,111.9,11,1,0,272,2,115,293,2,0,0,2,0,0,291,29,149,17,19,23,4,14,8,0,152,119,13.8
Jalen Mills,10867,S,NYJ,7,12,0,41.2,1,0,22,0,0,56.2,55.9,37.0,54.1,60.1,37.6,0,0,0,0,39,22.7,10,2,2,64.6,7,0,0,160,8,206,393,14,0,0,14,0,157,379,4,183,54,8,22,1,17,0,0,115,44,16.4
Mike Hilton,10898,CB,CIN,11,9,0,69.8,0,0,7,0,0,59.1,66.8,16.4,51.6,91.4,79.8,1,3,0,0,28,6.0,3,2,2,97.8,30,0,0,71,0,280,505,18,0,0,18,0,1,487,38,187,415,19,38,7,43,4,1,308,170,10.3
Kyle Peko,11027,DI,DET,5,0,0,,0,0,11,0,0,,45.8,80.0,58.3,36.8,67.6,2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,86,86,51,32,1,2,0,0,61,25,0,1,1,1,0,2,0,0,0,
Michael Pierce,11101,DI,BLT,7,7,0,,0,0,3,0,0,60.1,68.6,82.3,64.7,65.6,61.8,1,7,0,0,,6.7,1,0,0,0.0,0,2,0,0,0,5,156,156,13,141,0,2,0,0,100,51,0,3,7,0,0,10,0,0,0,
Morgan Fox,11184,DI,LAC,12,6,1,,0,0,27,0,0,60.8,54.7,85.5,61.4,45.1,52.5,2,16,0,0,,8.7,2,0,0,0.0,0,4,0,2,0,7,422,420,6,192,32,190,0,2,272,143,0,13,15,1,0,22,0,0,0,
Jonathan Jones,11217,CB,NE,13,7,0,76.5,0,1,19,0,0,63.9,61.9,85.4,57.5,50.1,75.5,0,0,0,0,69,6.4,3,2,1,155.3,26,0,0,53,360,323,563,6,0,0,6,0,59,557,2,238,85,9,37,0,34,0,6,407,151,15.7
Roy Robertson-Harris,11341,DI,SEA,12,5,1,,1,0,29,0,0,55.5,54.2,50.1,54.9,59.2,29.8,2,8,0,0,,25.0,5,0,2,0.0,0,2,0,1,0,6,341,340,0,94,170,76,0,1,199,136,0,11,10,3,0,12,0,0,0,
C.J. Ham,11347,FB,MIN,1,1,0,,0,0,18,0,0,,60.0,60.0,,60.0,70.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Antonio Hamilton Sr.,11353,CB,ATL,2,0,0,100.0,0,0,2,0,0,37.2,29.6,79.0,52.9,28.5,27.3,0,0,0,0,23,50.0,2,0,0,147.9,4,0,0,6,1,23,40,0,0,0,0,0,0,40,3,14,32,2,2,0,4,0,3,40,16,10.0
Myles Garrett,11756,ED,CLV,12,5,0,100.0,0,3,8,0,0,59.5,91.7,35.0,92.4,78.1,75.8,7,37,0,0,16,8.7,2,0,5,114.6,2,10,0,8,0,12,560,552,1,7,535,9,0,8,322,226,0,24,16,3,2,54,0,23,11,11.5
Solomon Thomas,11758,DI,NYJ,11,5,0,,1,1,22,0,0,52.0,42.9,22.0,56.6,45.1,36.4,0,8,0,0,,21.1,4,1,3,0.0,0,3,0,0,0,1,288,288,3,112,52,121,0,0,154,133,0,8,10,0,0,11,0,0,0,
Jamal Adams,11761,S,TEN,3,2,0,100.0,0,0,31,0,0,37.7,49.8,72.3,,69.3,48.5,0,0,0,0,21,20.0,1,0,0,115.3,3,0,0,7,1,6,20,3,0,0,3,0,5,17,0,14,4,1,2,0,3,0,0,35,45,11.7
Marshon Lattimore,11766,CB,WAS,7,5,0,57.1,1,0,32,0,0,71.6,69.5,85.8,55.3,54.1,67.0,0,2,0,0,18,9.1,3,2,2,74.4,8,0,0,26,362,257,410,5,0,0,5,0,0,405,2,151,17,7,25,0,14,2,0,83,41,10.4
Haason Reddick,11768,ED,NYJ,5,1,0,,0,0,22,0,0,,65.1,82.7,56.7,71.9,62.2,1,12,0,0,,22.2,2,0,0,0.0,0,2,0,1,0,0,161,160,0,0,159,1,0,1,106,55,0,6,6,1,0,15,0,0,0,
Derek Barnett,11769,ED,HST,12,2,0,,0,2,13,1,1,60.0,71.5,88.0,65.9,65.3,55.2,2,6,0,0,,9.1,1,0,0,0.0,0,4,0,0,0,0,293,293,0,4,263,26,0,0,173,120,0,10,8,0,0,12,0,0,0,
Malik Hooker,11770,S,DAL,12,12,0,57.1,0,0,9,0,0,57.1,62.7,86.2,62.0,71.3,54.2,1,0,0,1,52,13.6,8,2,0,98.3,12,0,0,146,8,421,748,12,0,0,12,0,526,736,7,320,56,9,39,0,21,1,2,185,119,15.4
Marlon Humphrey,11771,CB,BLT,12,8,0,57.6,2,1,3,0,0,85.0,81.5,9.1,63.7,70.7,81.7,3,3,0,5,41,6.1,3,7,9,55.4,34,1,0,95,281,450,690,13,0,0,13,0,2,677,22,218,299,19,38,3,59,7,3,335,113,9.9
Jonathan Allen,11772,DI,WAS,6,0,0,,0,0,32,0,0,67.2,53.5,82.5,61.3,39.9,49.9,4,7,0,0,,12.5,2,0,0,0.0,0,2,0,2,0,0,229,227,12,157,3,55,0,2,143,86,0,10,14,1,0,13,0,0,0,
Adoree' Jackson,11773,CB,NYG,9,2,0,56.3,1,0,21,0,0,71.9,72.4,82.1,,67.7,44.9,0,0,0,0,28,18.8,3,3,4,89.3,9,0,0,8,173,141,191,2,0,0,2,0,0,189,0,50,8,6,11,0,16,0,1,75,47,8.3
Charles Harris,11777,ED,PHI,9,4,0,100.0,0,0,24,0,0,29.0,52.6,85.8,57.8,59.1,28.2,4,9,0,0,23,24.0,6,0,0,118.8,6,3,0,0,0,30,421,412,0,1,404,7,0,9,209,182,8,13,15,1,6,16,0,83,59,13.8
Jabrill Peppers,11780,S,NE,5,9,0,62.5,0,0,19,0,0,81.1,82.7,81.8,46.3,76.3,72.3,0,3,0,1,7,8.8,3,1,0,27.1,5,0,0,133,10,167,303,18,0,0,18,0,105,285,15,121,37,8,22,1,8,3,0,24,17,4.8
Takk McKinley,11781,ED,NYJ,7,3,0,,0,0,22,0,0,61.2,50.0,39.8,57.7,49.4,29.9,1,4,0,0,,20.0,2,0,1,0.0,0,1,0,1,0,3,130,129,0,1,123,5,0,1,67,60,0,4,5,1,0,6,0,0,0,
Tre'Davious White,11782,CB,BLT,7,2,0,56.5,2,0,3,0,0,53.6,52.8,31.6,58.7,55.7,71.7,0,0,0,0,52,6.3,1,4,6,120.8,13,0,0,34,287,189,331,3,0,0,3,0,0,328,1,141,7,3,13,0,23,0,4,177,35,13.6
T.J. Watt,11785,ED,PIT,12,8,1,100.0,1,5,25,2,0,81.0,92.5,81.4,88.8,92.2,57.0,14,10,0,0,6,15.4,6,0,2,80.6,3,10,0,4,0,23,666,662,0,1,661,0,0,4,407,236,0,30,25,7,3,34,0,10,13,3.3
Kevin King,11788,CB,ATL,10,1,0,100.0,0,0,2,0,0,77.3,78.0,93.3,58.8,65.6,57.7,0,0,0,0,25,14.3,1,0,0,116.0,6,0,0,10,1,34,42,2,0,0,2,0,2,40,1,7,24,2,5,0,6,0,0,71,38,11.8
Budda Baker,11791,S,ARZ,12,26,0,84.2,0,0,1,0,0,73.6,75.7,87.0,58.2,75.6,55.5,0,8,0,0,44,17.0,23,3,0,124.0,32,2,0,286,2,435,752,13,0,0,13,0,350,739,29,288,101,41,86,8,38,10,2,363,179,11.3
Marcus Maye,11794,S,LAC,9,7,0,46.2,0,0,27,0,0,70.1,72.9,82.9,58.2,69.7,52.1,1,2,0,1,9,16.2,6,1,0,21.0,6,0,0,77,2,182,314,24,0,0,24,0,180,290,6,126,31,9,24,2,13,3,0,27,27,4.5
Marcus Williams,11797,S,BLT,11,3,0,82.4,1,0,3,1,0,37.3,42.9,56.4,55.1,69.4,82.5,0,0,0,0,70,6.1,2,1,2,158.3,14,0,0,122,2,432,601,18,0,0,18,0,413,583,3,166,46,4,28,1,17,0,3,247,82,17.6
Tyus Bowser,11802,ED,MIA,9,5,0,100.0,0,0,17,0,0,57.0,53.0,59.5,51.6,57.0,65.6,0,5,0,0,7,8.3,1,0,1,95.8,1,0,0,7,0,61,276,262,0,0,262,0,0,14,104,111,7,2,6,0,1,5,0,7,12,7.0
DeMarcus Walker,11806,ED,CHI,12,15,0,,1,0,6,0,0,72.6,69.7,78.8,65.2,63.7,50.7,7,17,0,0,,14.6,6,0,1,0.0,0,4,0,2,2,10,557,553,0,37,389,127,0,4,317,230,0,19,20,0,0,28,0,0,0,
Raekwon McMillan,11809,LB,NE,8,13,0,81.8,0,0,19,0,0,59.0,40.8,82.2,50.6,31.4,54.4,0,3,0,0,20,12.5,6,0,0,106.1,9,0,0,242,6,121,267,7,0,0,7,0,0,260,7,139,11,11,29,1,11,3,0,104,39,11.6
Dalvin Tomlinson,11810,DI,CLV,12,7,0,,0,0,8,0,0,60.9,69.3,71.0,68.4,64.7,33.7,6,14,0,0,,17.4,4,0,1,0.0,0,4,0,0,0,6,442,442,20,396,2,24,0,0,223,213,0,13,12,2,0,24,0,0,0,
Zach Cunningham,11812,LB,DEN,2,1,0,,0,0,10,0,0,64.4,65.9,72.4,58.8,62.3,76.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,12,0,3,13,1,0,0,1,0,0,12,1,9,0,1,2,0,0,0,0,0,0,
Chidobe Awuzie,11815,CB,TEN,3,0,0,50.0,0,0,31,0,0,66.0,66.8,79.9,,65.3,44.1,0,0,0,0,19,20.0,1,0,0,63.9,3,0,0,8,97,63,110,3,0,0,3,0,0,107,0,47,2,1,4,0,6,0,0,29,13,9.7
Larry Ogunjobi,11820,DI,PIT,12,15,0,,0,0,25,0,0,60.0,51.6,70.3,60.0,45.4,50.6,4,7,0,0,,10.8,4,0,1,0.0,0,2,0,1,0,0,426,425,7,206,19,193,0,1,263,163,0,14,18,4,0,13,0,0,0,
Ahkello Witherspoon,11821,CB,LA,8,0,0,70.0,2,0,26,0,0,61.8,61.9,82.9,,58.3,31.3,0,0,0,0,53,26.7,4,1,3,117.7,14,0,0,29,242,165,274,2,0,0,2,0,0,272,0,109,1,5,11,0,20,0,1,195,52,13.9
Dawuane Smoot,11823,ED,BUF,7,3,0,,0,1,4,0,0,62.5,57.6,57.2,62.9,51.5,29.8,2,3,0,0,,33.3,4,0,1,0.0,0,2,0,0,0,3,213,213,10,36,133,34,0,0,135,75,0,6,5,2,0,7,0,0,0,
Chris Wormley,11829,DI,BLT,2,1,0,,0,0,3,0,0,,68.5,76.7,56.7,70.2,71.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,33,33,0,19,5,9,0,0,15,18,0,2,3,0,0,1,0,0,0,
Duke Riley,11830,LB,MIA,7,0,0,100.0,0,0,17,0,0,77.9,68.7,70.5,53.4,57.7,77.1,0,0,0,0,4,0.0,0,0,0,83.3,1,0,0,15,0,8,20,2,0,0,2,0,0,18,3,9,3,1,2,0,1,0,0,4,2,4.0
Alex Anzalone,11831,LB,DET,9,10,0,77.1,0,0,11,0,0,72.2,66.8,84.7,58.9,54.0,67.8,2,5,0,0,33,9.7,6,3,1,102.1,37,1,0,395,22,329,544,39,0,0,39,0,2,505,47,168,86,23,46,4,48,8,1,332,174,9.0
Fabian Moreau,11836,CB,MIN,2,0,0,40.0,0,0,18,0,0,39.3,41.4,80.7,,60.0,,0,0,0,0,16,,0,0,2,100.8,2,0,0,1,25,27,33,0,0,0,0,0,0,33,0,6,6,0,0,0,5,0,1,31,0,15.5
Shaquill Griffin,11845,CB,MIN,12,4,0,50.0,1,0,18,0,0,60.7,63.2,84.6,,77.3,74.2,0,0,0,2,33,6.9,2,2,2,64.2,17,0,0,26,333,311,375,1,0,0,1,0,0,374,0,64,15,9,23,1,34,0,2,207,64,12.2
Jourdan Lewis,11846,CB,DAL,11,14,0,69.8,1,1,9,1,0,79.7,71.4,84.6,46.3,43.3,59.6,0,0,0,0,86,12.7,7,2,3,102.2,30,0,0,66,108,331,561,15,0,0,15,0,5,546,13,217,367,17,34,2,43,0,2,273,204,9.1
John Johnson III,11847,S,LA,2,3,0,80.0,0,0,26,0,0,88.5,90.7,81.0,,68.8,62.5,0,0,0,1,18,11.1,1,0,0,52.1,4,0,0,20,0,38,59,0,0,0,0,0,29,59,0,21,10,1,5,0,5,0,0,30,12,7.5
Montravius Adams,11848,DI,PIT,7,1,0,,0,0,25,0,0,60.0,51.0,80.6,57.7,40.8,48.3,0,2,0,0,,14.3,1,0,0,0.0,0,1,0,0,0,0,108,108,29,77,0,2,0,0,73,35,0,3,5,0,0,3,0,0,0,
Cameron Sutton,11850,CB,PIT,4,2,0,50.0,0,0,25,0,0,42.6,48.7,78.0,71.0,72.2,40.9,1,1,0,0,8,28.6,2,1,0,95.8,5,0,0,13,2,67,89,5,0,0,5,0,6,84,5,17,63,1,3,0,10,2,2,23,14,4.6
Rasul Douglas,11854,CB,BUF,12,10,0,75.0,1,1,4,0,0,62.1,63.5,87.8,53.5,65.2,75.6,0,1,0,0,67,5.6,3,3,5,123.4,33,0,0,44,627,433,714,33,0,0,33,0,1,681,5,276,9,17,41,6,44,1,3,381,152,11.5
Trey Hendrickson,11858,ED,CIN,12,5,3,100.0,0,1,7,0,0,43.3,86.4,53.5,90.4,66.3,41.2,13,34,0,0,11,26.7,8,0,3,101.4,3,12,0,0,0,20,565,564,0,9,547,8,0,1,353,192,1,22,17,1,3,59,0,25,16,8.3
Eddie Jackson,11867,S,BLT,9,5,0,69.6,0,0,3,0,0,49.0,50.7,26.5,55.4,69.4,66.1,1,1,0,0,52,15.2,5,1,1,144.9,16,0,0,89,3,245,339,8,0,0,8,0,213,331,3,91,26,4,23,1,23,2,3,250,44,15.6
Rayshawn Jenkins,11868,S,SEA,8,7,0,88.0,0,0,29,1,1,63.8,53.8,81.9,40.7,38.0,41.6,0,1,0,0,30,20.4,10,0,0,115.0,22,0,0,177,5,243,443,15,0,0,15,0,172,428,20,180,74,14,32,0,25,1,1,210,111,9.5
Carl Lawson,11871,ED,DAL,10,2,0,,2,1,9,0,0,62.7,56.1,29.0,61.0,53.4,63.1,5,8,0,0,,14.3,1,0,3,0.0,0,5,0,1,0,10,281,279,0,2,264,13,0,2,192,79,0,6,4,0,0,18,0,0,0,
Mack Hollins,11873,WR,BUF,1,0,0,,0,0,4,0,0,60.0,60.0,62.9,,,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
Jalen Reeves-Maybin,11879,LB,DET,8,2,0,100.0,0,1,11,0,0,69.4,62.5,0.0,54.3,53.5,58.9,0,1,0,0,20,15.4,2,0,1,101.9,9,0,0,55,7,80,111,12,0,0,12,0,7,99,12,19,30,4,9,0,9,1,0,76,40,8.4
Deatrich Wise Jr.,11886,ED,NE,11,5,1,,0,0,19,0,0,61.7,56.9,67.5,59.5,51.6,52.3,1,8,0,0,,12.5,2,0,1,0.0,0,5,0,2,0,0,321,318,0,26,204,88,0,3,213,108,0,10,9,1,0,14,0,0,0,
Carlos Watkins,11897,DI,DAL,11,5,0,,0,0,9,0,0,62.6,64.7,82.5,51.8,66.9,54.1,0,2,0,0,,10.0,1,0,0,0.0,0,0,0,0,0,0,155,154,3,134,6,11,0,1,76,79,0,2,4,0,0,2,0,0,0,
Grover Stewart,11899,DI,IND,13,16,2,,1,1,14,1,0,57.0,71.3,47.1,66.1,72.8,43.1,2,8,0,0,,10.0,5,0,3,0.0,0,4,0,1,0,1,535,534,48,474,0,12,0,1,257,277,0,27,29,5,0,14,0,0,0,
Damontae Kazee,11904,S,PIT,10,1,0,80.0,0,0,25,0,0,54.0,55.3,80.4,,69.2,89.2,0,0,0,1,49,0.0,0,0,0,79.2,8,0,0,7,0,118,145,0,0,0,0,0,127,145,0,27,11,3,13,0,10,0,0,148,54,18.5
Anthony Walker Jr.,11916,LB,MIA,8,11,1,83.3,0,0,17,0,0,53.7,59.4,82.2,44.3,71.8,71.0,0,4,0,1,21,8.7,4,0,0,76.2,15,0,0,299,4,184,342,8,0,0,8,0,4,334,23,135,27,11,31,0,18,4,0,141,90,9.4
Matt Milano,11918,LB,BUF,1,2,0,100.0,0,0,4,0,0,56.2,41.3,71.2,,40.5,38.1,0,0,0,0,12,25.0,2,0,0,106.3,2,0,0,37,0,15,37,0,0,0,0,0,0,37,0,22,0,2,4,0,2,0,0,19,16,9.5
Davon Godchaux,11934,DI,NE,13,12,1,,0,0,19,0,0,,53.4,87.6,57.7,50.4,69.1,1,5,0,0,,2.2,1,0,0,0.0,0,0,0,0,0,0,564,563,166,313,33,51,0,1,259,305,0,25,33,1,0,6,0,0,0,
Chuck Clark,11941,S,NYJ,8,12,0,58.3,0,1,22,1,0,43.4,51.3,3.3,65.1,76.6,68.4,0,0,0,0,26,10.0,4,1,3,119.4,7,1,0,187,4,240,445,5,0,0,5,0,210,440,5,200,39,6,24,0,12,1,2,84,23,12.0
Xavier Woods,11946,S,CAR,12,22,0,65.7,0,0,5,0,0,62.9,64.3,61.3,53.6,66.5,72.6,0,0,0,3,52,9.8,9,1,2,66.5,23,0,0,272,3,453,860,19,0,0,19,0,473,841,3,404,93,18,61,2,35,0,2,221,72,9.6
Al-Quadin Muhammad,11951,ED,DET,4,1,0,0.0,0,0,11,0,0,77.4,60.8,85.5,61.7,44.0,71.4,1,11,0,0,,0.0,0,1,0,39.6,0,1,0,1,0,5,139,138,0,0,136,2,0,1,95,39,0,1,0,0,1,13,0,0,0,
D.J. Jones,11953,DI,DEN,13,7,2,100.0,0,0,10,0,0,50.7,63.9,68.6,66.6,61.6,53.6,1,8,0,0,15,8.6,3,0,1,118.8,1,1,0,1,0,3,360,359,128,221,0,10,0,1,197,160,0,20,25,1,1,10,0,15,6,15.0
Jeremiah Ledbetter,11960,DI,JAX,10,5,0,,0,0,15,0,0,65.1,62.1,84.9,48.7,65.1,60.7,2,4,0,0,,6.5,2,0,0,0.0,0,1,0,0,0,1,319,319,25,278,1,15,0,0,157,161,0,19,24,6,0,7,0,0,0,
David Moore,11981,WR,CAR,1,0,0,,0,0,5,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Patrick O'Connor,12005,DI,DET,7,5,0,,0,0,11,0,0,59.5,46.0,80.5,48.6,50.3,25.0,0,2,0,0,,40.0,4,0,0,0.0,0,1,0,0,0,1,82,82,35,40,3,4,0,0,43,38,0,2,1,1,0,3,0,0,0,
Michael Davis,12040,CB,WAS,8,3,0,50.0,0,0,32,0,0,53.1,56.2,78.0,,64.0,25.8,0,0,0,0,28,50.0,4,0,0,86.8,3,0,0,13,72,46,90,2,0,0,2,0,0,88,0,44,2,0,1,0,6,0,0,62,51,20.7
Josh Tupou,12093,DI,BLT,3,3,0,,0,0,3,0,0,,52.1,78.7,50.6,55.9,71.5,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,61,61,2,59,0,0,0,0,33,28,0,3,2,0,0,1,0,0,0,
Taysom Hill,12112,TE,NO,1,0,0,,0,1,20,0,0,,62.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Adam Butler,12214,DI,LV,12,12,0,,0,0,23,0,0,61.8,57.4,62.5,57.7,56.6,38.7,4,15,0,0,,12.5,6,0,2,0.0,0,2,0,2,0,24,620,618,63,372,6,177,0,2,380,216,0,22,30,4,0,21,0,0,0,
Arthur Maulet,12224,CB,BLT,3,3,0,62.5,0,0,3,0,0,50.1,45.8,77.0,51.5,40.6,45.0,0,0,0,0,17,22.2,2,0,0,109.9,5,0,0,16,1,48,72,7,0,0,7,0,0,65,5,19,48,1,4,0,8,0,1,31,19,6.2
Dare Ogunbowale,12329,HB,HST,1,0,0,,0,0,13,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Sione Takitaki,12666,LB,NE,7,3,0,66.7,0,0,19,0,0,62.4,56.5,80.2,56.7,51.6,27.7,0,0,0,0,12,42.9,3,0,0,126.4,2,0,0,62,0,40,103,36,0,0,36,0,0,67,13,50,5,1,1,0,3,0,1,21,15,10.5
Sam Eguavoen,15301,LB,NYJ,6,3,0,,0,0,22,0,0,62.0,67.6,75.0,53.5,68.5,54.2,0,0,0,0,,16.7,2,0,0,0.0,0,0,0,52,0,18,74,19,0,0,19,0,0,55,4,52,3,4,7,1,0,0,0,0,0,
Ross Dwelley,20994,TE,ATL,1,0,0,,0,0,2,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Sam Kamara,24176,DI,CLV,7,1,0,,0,0,8,0,0,,55.7,80.6,55.3,56.2,36.9,0,3,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,120,120,0,89,2,29,0,0,54,66,0,1,2,0,0,3,0,0,0,
Nathan Shepherd,24614,DI,NO,12,11,0,,1,0,20,0,0,60.0,44.7,69.4,72.1,29.5,52.7,4,9,0,0,,9.7,3,0,1,0.0,0,2,0,0,0,2,430,430,53,332,0,45,0,0,239,189,0,13,17,2,0,15,0,0,0,
Foyesade Oluokun,24904,LB,JAX,8,15,1,85.2,0,0,15,0,0,77.6,71.6,84.9,75.3,56.0,62.4,0,3,0,1,64,12.9,9,3,1,102.3,23,1,0,330,6,254,487,77,0,0,77,0,5,410,16,217,69,22,46,3,27,4,1,251,163,10.9
Levi Wallace,25445,CB,DEN,13,4,0,70.4,1,0,10,0,0,64.3,66.9,84.5,58.5,79.3,79.4,0,0,0,0,70,3.4,1,1,1,128.8,19,0,0,39,238,237,308,3,0,0,3,0,0,305,1,70,27,6,24,0,27,0,2,281,125,14.8
Anfernee Jennings,25449,ED,NE,12,13,0,100.0,0,0,19,0,0,56.1,68.4,76.0,57.7,75.6,70.5,5,14,0,0,14,6.8,4,0,1,106.9,6,3,0,1,1,57,618,609,0,0,606,3,0,9,262,299,7,31,42,4,6,22,0,58,43,9.7
Sean Murphy-Bunting,25891,CB,ARZ,10,7,0,76.7,0,2,1,0,0,53.2,59.9,82.8,59.0,80.7,42.6,0,0,0,1,30,17.1,7,2,7,100.8,23,0,0,105,393,293,500,1,0,0,1,0,1,499,1,206,0,9,27,2,30,0,1,271,62,11.8
Clelin Ferrell,25955,ED,WAS,10,7,0,100.0,2,0,32,0,0,56.6,48.6,17.7,52.8,57.8,61.3,3,7,0,0,11,10.5,2,0,4,83.3,2,2,0,0,0,8,303,303,0,4,277,22,0,0,148,147,0,7,10,0,2,12,0,8,10,4.0
Dexter Lawrence,25991,DI,NYG,12,11,0,,0,1,21,0,0,58.5,89.9,88.6,81.4,83.8,47.9,5,21,0,0,,12.8,5,0,1,0.0,0,10,0,0,0,2,551,551,332,169,0,50,0,0,332,217,0,25,23,1,0,36,0,0,0,
KhaDarel Hodge,26104,WR,ATL,2,0,0,,0,0,2,0,0,,60.0,66.4,60.0,60.0,70.8,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,1,1,1,0,0,0,0,0,
Maxx Crosby,26316,ED,LV,11,9,4,100.0,1,0,23,0,0,66.1,77.1,52.4,72.0,74.8,51.8,11,31,0,0,26,13.2,5,0,5,118.8,1,8,0,5,0,9,704,699,0,3,693,3,0,5,424,271,0,26,24,10,1,50,0,26,14,26.0
Jeremiah Moon,26453,ED,PIT,6,0,0,50.0,0,0,25,0,0,46.0,43.5,81.3,46.8,52.8,69.2,0,2,0,0,9,0.0,0,0,0,62.5,1,0,0,0,0,4,104,104,0,1,103,0,0,0,60,40,0,0,1,0,2,2,0,9,4,9.0
D.J. Reed,26940,CB,NYJ,10,3,0,56.8,1,0,22,0,0,73.9,74.5,87.0,77.8,65.9,61.1,0,0,0,0,50,13.0,6,6,7,88.7,25,1,0,34,571,343,617,6,0,0,6,0,0,611,3,271,6,16,37,1,44,1,1,335,91,13.4
Isaiah Rodgers,27069,CB,PHI,8,3,0,55.0,0,1,24,0,0,68.3,72.0,82.9,,88.0,59.7,0,0,0,0,29,9.1,2,2,1,97.5,11,0,0,7,242,165,256,3,0,0,3,0,0,253,0,91,4,8,17,0,20,0,2,78,49,7.1
Bryce Huff,27128,ED,PHI,10,1,0,,0,1,24,0,0,65.0,68.9,85.5,66.4,60.6,77.1,1,11,0,0,,12.5,1,0,0,0.0,0,2,0,0,0,7,225,225,0,0,225,0,0,0,154,64,0,6,6,1,0,14,0,0,0,
Siran Neal,27130,CB,MIA,7,0,0,50.0,0,0,17,0,0,54.6,53.3,74.5,56.9,54.9,78.7,0,0,0,0,21,0.0,0,2,1,62.5,3,0,0,10,4,21,42,3,0,0,3,0,1,39,2,19,24,1,4,0,6,0,0,27,17,9.0
