player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Dominick Puni,163815,G,SF,13,0,28,72.4,0,21,450,100.0,100.0,97.4,1,22,1,476,476,61.9,0,17,216,100.0,100.0,96.1,17,0,231,231
Jake Brendel,11117,C,SF,13,1,28,49.9,2,15,450,100.0,100.0,98.1,2,17,0,476,476,34.9,2,12,216,100.0,100.0,96.8,14,0,231,231
Hjalte Froholdt,44959,C,ARZ,13,0,1,63.7,3,11,447,100.0,100.0,98.0,4,16,2,474,474,58.2,0,5,169,100.0,100.0,97.3,7,2,180,180
Paris Johnson Jr.,129749,T,ARZ,13,1,1,77.0,2,16,447,100.0,100.0,97.1,5,22,4,474,474,67.7,1,11,169,100.0,100.0,94.7,15,3,180,180
Connor McGovern,41714,C,BUF,13,0,4,66.8,0,18,438,100.0,100.0,97.9,0,18,0,472,472,45.3,0,14,199,100.0,100.0,96.5,14,0,221,221
Daniel Faalele,81734,G,BLT,13,1,3,66.3,2,21,432,100.0,100.0,97.1,3,24,1,469,469,57.3,1,14,208,100.0,100.0,95.9,16,1,220,220
Tyler Linderbaum,82291,C,BLT,13,0,3,67.7,2,8,432,100.0,100.0,98.8,3,10,0,469,469,55.4,2,7,208,100.0,100.0,97.8,9,0,220,220
Ronnie Stanley,10640,T,BLT,13,1,3,80.6,4,25,430,100.0,100.0,96.6,4,29,0,467,467,82.2,3,14,208,100.0,100.0,95.9,17,0,220,220
Robert Hunt,46139,G,CAR,12,1,5,56.5,4,16,441,100.0,100.0,96.8,1,24,4,467,467,49.2,3,12,188,100.0,100.0,94.9,17,2,207,207
Peter Skoronski,129737,G,TEN,12,0,31,69.9,6,16,437,100.0,100.0,96.8,2,25,3,467,467,67.2,4,12,215,100.0,100.0,95.3,18,2,235,235
JC Latham,146596,T,TEN,12,0,31,69.7,9,18,436,99.8,99.8,95.8,0,32,5,466,467,60.4,7,15,215,100.0,100.0,93.5,25,3,235,235
John Simpson,41715,G,NYJ,12,0,22,75.6,6,4,438,100.0,100.0,98.6,2,11,1,462,462,63.0,2,3,152,100.0,100.0,97.7,6,1,162,162
Jake Matthews,8641,T,ATL,12,2,2,80.4,4,15,423,100.0,100.0,96.6,4,24,5,461,461,70.8,4,11,235,100.0,100.0,94.7,20,5,258,258
Evan Brown,38709,G,ARZ,13,0,1,71.5,0,15,434,100.0,100.0,97.8,1,17,2,460,460,55.8,0,12,161,100.0,100.0,95.7,13,1,171,171
Quenton Nelson,12954,G,IND,13,0,14,79.7,6,8,428,100.0,100.0,98.1,4,15,1,460,460,76.0,4,5,190,100.0,100.0,97.1,10,1,202,202
Blake Brandel,46282,G,MIN,12,0,18,67.4,3,15,420,100.0,100.0,96.7,1,23,5,457,457,54.3,1,12,220,100.0,100.0,94.8,18,5,234,234
Garrett Bradbury,46013,C,MIN,12,0,18,56.7,4,19,420,100.0,100.0,96.8,0,25,2,457,457,47.8,4,13,220,100.0,100.0,95.7,18,1,234,234
Brian O'Neill,46854,T,MIN,12,0,18,82.8,0,10,420,100.0,100.0,98.6,1,11,1,457,457,78.4,0,8,220,100.0,100.0,97.7,9,1,234,234
Braxton Jones,60092,T,CHI,11,2,6,79.4,2,19,412,100.0,100.0,96.2,5,26,5,456,456,71.0,1,16,197,100.0,100.0,93.7,21,4,224,224
Chris Lindstrom,46692,G,ATL,12,0,2,60.5,7,18,415,100.0,100.0,96.7,1,26,1,452,452,60.5,4,14,230,100.0,100.0,95.7,19,1,253,253
Trevor Penning,59963,T,NO,12,1,20,53.0,1,26,424,100.0,100.0,96.1,4,30,3,451,451,50.8,1,17,176,100.0,100.0,94.3,19,1,186,186
DJ Glaze,129511,T,LV,10,0,23,59.1,6,21,416,100.0,100.0,96.0,4,30,3,450,450,54.7,5,17,196,100.0,100.0,92.9,25,3,212,212
Teven Jenkins,41534,G,CHI,12,0,6,74.8,1,12,410,100.0,100.0,97.4,1,17,4,447,447,64.4,0,9,207,100.0,100.0,95.9,13,4,228,228
Graham Barton,122367,C,TB,11,1,30,63.4,1,16,424,100.0,100.0,97.8,2,18,1,447,447,48.7,1,14,174,100.0,100.0,95.7,15,0,189,189
Zack Martin,8651,G,DAL,10,1,9,62.0,1,18,408,100.0,100.0,96.4,1,24,5,447,447,52.2,1,15,206,100.0,100.0,94.2,20,4,229,229
Robert Jones,100786,G,MIA,12,0,17,54.9,2,12,418,100.0,100.0,97.4,1,18,4,446,446,25.7,2,10,108,100.0,100.0,92.6,14,2,115,115
Taliese Fuaga,131732,T,NO,12,0,20,59.1,6,16,418,100.0,100.0,96.2,2,27,5,445,445,57.0,4,9,173,100.0,100.0,94.5,16,3,183,183
Graham Glasgow,10729,G,DET,13,0,11,61.5,5,15,431,100.0,100.0,97.2,0,22,2,445,445,28.5,4,12,147,100.0,100.0,93.2,18,2,153,153
Penei Sewell,81788,T,DET,13,1,11,74.5,3,17,430,99.8,99.8,97.7,1,20,0,444,445,73.8,0,9,147,100.0,100.0,96.9,9,0,153,153
Matthew Bergeron,99658,G,ATL,12,1,2,69.9,8,13,406,100.0,100.0,96.9,2,23,2,442,442,60.9,5,11,225,100.0,100.0,95.6,18,2,246,246
Patrick Mekari,46219,G,BLT,13,2,3,67.6,0,23,407,100.0,100.0,96.9,6,24,1,442,442,62.4,0,15,194,100.0,100.0,95.6,16,1,206,206
Michael Jordan,28021,G,NE,11,0,19,60.4,3,17,405,100.0,100.0,96.8,1,23,3,441,441,46.1,3,14,212,100.0,100.0,94.6,20,3,225,225
Dan Moore Jr.,60120,T,PIT,12,1,25,72.9,2,17,404,100.0,100.0,96.2,2,25,6,434,434,63.4,1,13,154,100.0,100.0,94.2,16,2,166,166
Elgton Jenkins,46298,G,GB,13,0,12,83.1,1,10,406,100.0,100.0,98.4,2,12,1,434,434,78.1,1,7,172,100.0,100.0,97.1,9,1,191,191
Zach Tom,55443,T,GB,13,3,12,82.3,2,13,406,100.0,100.0,97.7,3,17,2,434,434,84.2,1,7,172,100.0,100.0,97.1,9,1,191,191
Rasheed Walker,81798,T,GB,13,1,12,81.8,1,22,406,100.0,100.0,96.7,3,25,2,434,434,73.1,0,16,172,100.0,100.0,94.2,18,2,191,191
Tristan Wirfs,64818,T,TB,11,0,30,92.7,0,7,412,100.0,100.0,99.2,1,7,0,434,434,85.9,0,7,177,100.0,100.0,98.0,7,0,188,188
Brandon Scherff,9438,G,JAX,12,1,15,72.9,1,11,413,100.0,100.0,98.5,1,12,0,433,433,58.9,1,11,211,100.0,100.0,97.2,12,0,220,220
Mitch Morse,9482,C,JAX,12,0,15,59.8,0,7,413,100.0,100.0,98.4,0,10,3,433,433,54.7,0,6,211,100.0,100.0,97.6,8,2,220,220
Braden Smith,46794,T,IND,12,5,14,67.8,2,18,402,99.8,99.8,96.5,8,24,4,431,432,72.3,1,9,180,100.0,100.0,96.1,12,2,191,191
Jermaine Eluemunor,11914,T,NYG,11,3,21,66.1,9,15,397,100.0,100.0,96.2,5,27,3,430,430,67.7,6,7,174,100.0,100.0,95.1,15,2,186,186
Spencer Brown,42296,T,BUF,12,3,4,73.5,3,12,396,100.0,100.0,97.9,5,16,1,429,429,67.4,2,8,178,100.0,100.0,96.6,11,1,198,198
Connor Williams,46216,C,SEA,9,0,29,62.3,3,6,385,100.0,100.0,98.3,1,11,2,427,427,64.2,3,4,195,100.0,100.0,97.2,9,2,218,218
Bradley Bozeman,27934,C,LAC,12,2,27,49.4,4,12,397,100.0,100.0,97.5,3,18,2,427,427,47.9,2,9,185,100.0,100.0,96.5,12,1,195,195
Zion Johnson,99681,G,LAC,12,0,27,61.7,10,9,397,100.0,100.0,96.6,1,23,4,427,427,55.2,6,7,185,100.0,100.0,95.9,14,1,195,195
Beaux Limmer,99067,C,LA,12,0,26,45.5,4,10,390,100.0,100.0,97.9,1,15,1,425,425,39.9,1,6,172,100.0,100.0,98.0,7,0,192,192
Demontrey Jacobs,56619,T,NE,11,1,19,39.7,5,28,387,100.0,100.0,93.7,4,41,8,422,422,31.1,3,22,206,100.0,100.0,90.5,32,7,218,218
Damien Lewis,81532,G,CAR,11,2,5,77.5,2,11,396,100.0,100.0,97.9,3,15,2,419,419,68.9,2,7,172,100.0,100.0,96.2,11,2,188,188
Jackson Powers-Johnson,146550,G,LV,10,0,23,61.6,2,13,389,100.0,100.0,97.6,2,17,2,419,419,56.9,1,10,183,100.0,100.0,95.9,13,2,197,197
Alaric Jackson,40972,T,LA,11,0,26,80.6,4,9,383,100.0,100.0,97.5,0,16,3,417,417,72.4,2,8,167,100.0,100.0,95.8,12,2,186,186
Anton Harrison,122929,T,JAX,12,0,15,64.6,3,18,399,100.0,100.0,96.6,0,24,3,417,417,55.2,1,15,202,100.0,100.0,95.0,18,2,210,210
Amarius Mims,146719,T,CIN,10,1,7,61.0,3,20,390,99.7,99.8,96.3,2,26,3,416,417,54.0,2,15,185,100.0,100.0,95.4,17,0,200,200
Dillon Radunz,30551,G,TEN,11,0,31,59.9,2,13,387,100.0,100.0,96.8,2,20,5,416,416,41.5,1,10,190,100.0,100.0,94.5,16,5,209,209
Wanya Morris,98247,T,KC,11,2,16,54.0,7,21,390,99.7,99.8,95.1,5,33,5,415,416,41.1,5,17,185,100.0,100.0,91.4,27,5,197,197
Cam Robinson,11789,T,MIN,12,2,18,75.1,3,20,391,100.0,100.0,95.8,4,28,5,412,412,65.4,3,17,200,100.0,100.0,93.0,24,4,208,208
Frank Ragnow,39137,C,DET,12,0,11,67.1,5,7,398,100.0,100.0,98.0,2,14,2,410,410,50.7,3,6,138,100.0,100.0,96.0,10,1,142,142
Broderick Jones,124025,T,PIT,12,0,25,51.2,6,16,384,100.0,100.0,95.1,3,30,8,408,408,50.2,3,6,148,100.0,100.0,92.9,15,6,157,157
Kevin Zeitler,7032,G,DET,12,0,11,75.5,4,5,391,100.0,100.0,97.8,1,13,4,405,405,73.3,3,2,134,100.0,100.0,95.9,8,3,140,140
Aaron Banks,59983,G,SF,11,0,28,62.6,4,17,383,100.0,100.0,97.0,1,22,1,405,405,52.7,4,12,192,100.0,100.0,95.3,17,1,205,205
Kaleb McGary,46912,T,ATL,11,0,2,63.1,7,10,370,100.0,100.0,96.6,0,21,4,400,400,52.6,6,10,208,100.0,100.0,94.2,20,4,226,226
Andrew Wylie,12333,T,WAS,11,1,32,66.5,3,15,377,99.7,99.5,97.6,2,18,0,399,401,58.3,3,8,147,100.0,100.0,96.3,11,0,159,159
Alijah Vera-Tucker,57107,G,NYJ,10,1,22,72.4,4,3,380,100.0,100.0,98.0,1,11,4,399,399,67.4,2,2,129,100.0,100.0,97.7,5,1,137,137
Ikem Ekwonu,98286,T,CAR,10,1,5,70.8,4,17,374,100.0,100.0,96.4,6,24,3,396,396,57.8,4,12,160,100.0,100.0,93.7,18,2,176,176
Joe Alt,147481,T,LAC,11,0,27,76.3,1,9,368,100.0,100.0,97.3,4,15,5,396,396,70.5,1,5,174,100.0,100.0,96.0,10,4,184,184
Anthony Bradford,99103,G,SEA,11,0,29,53.0,1,20,358,100.0,100.0,95.7,2,26,5,392,392,36.9,1,20,194,100.0,100.0,92.5,25,4,213,213
Terron Armstead,7856,T,MIA,11,0,17,87.4,1,9,371,100.0,100.0,98.4,0,11,1,391,391,75.8,0,5,102,100.0,100.0,96.6,6,1,107,107
Josh Myers,59992,C,GB,12,0,12,61.3,4,17,363,100.0,100.0,97.1,2,21,0,388,388,47.8,4,13,152,100.0,100.0,94.4,17,0,169,169
Landon Dickerson,41712,G,PHI,12,3,24,69.7,3,16,365,100.0,100.0,96.3,4,23,4,387,387,58.7,3,13,188,100.0,100.0,93.6,20,4,195,195
Cam Jurgens,84014,C,PHI,12,2,24,58.0,0,15,365,100.0,100.0,97.1,4,18,3,387,387,62.4,0,10,184,100.0,100.0,95.7,13,3,191,191
Tyron Smith,6161,T,NYJ,10,2,22,72.3,4,13,365,100.0,100.0,96.3,2,22,5,386,386,54.9,4,8,124,100.0,100.0,91.1,17,5,135,135
Rashawn Slater,59971,T,LAC,11,1,27,89.2,3,8,357,100.0,100.0,97.6,3,14,3,385,385,82.3,2,4,168,100.0,100.0,97.0,8,2,178,178
Wyatt Teller,46131,G,CLV,8,0,8,61.7,3,11,358,100.0,100.0,97.8,1,15,1,383,383,48.8,2,7,153,100.0,100.0,96.4,10,1,165,165
Trent Williams,5529,T,SF,10,1,28,84.5,3,13,358,100.0,100.0,97.5,3,17,1,381,381,82.4,0,8,173,100.0,100.0,97.1,9,1,187,187
Tyler Guyton,123076,T,DAL,10,4,9,57.1,5,13,348,100.0,100.0,96.0,11,23,5,381,381,57.3,3,9,160,100.0,100.0,93.1,17,5,180,180
Trey Pipkins III,91462,G,LAC,11,2,27,51.7,2,13,353,100.0,100.0,96.5,3,20,5,381,381,49.4,1,8,169,100.0,100.0,95.0,13,4,178,178
Dylan Parham,60953,G,LV,10,0,23,68.9,0,17,350,100.0,100.0,96.7,1,20,3,378,378,67.4,0,11,159,100.0,100.0,95.3,13,2,174,174
Roger Rosengarten,131912,T,BLT,12,1,3,67.2,0,21,350,100.0,100.0,95.9,1,25,4,378,378,69.8,0,17,167,100.0,100.0,93.1,20,3,173,173
Taylor Moton,11819,T,CAR,10,1,5,80.4,1,8,356,100.0,100.0,98.7,1,9,0,377,377,78.5,0,5,147,100.0,100.0,98.3,5,0,162,162
Mike McGlinchey,46275,T,DEN,9,1,10,73.1,0,11,355,100.0,100.0,97.9,1,13,2,375,375,73.6,0,8,156,100.0,100.0,96.2,10,2,166,166
Vederian Lowe,59741,T,NE,10,2,19,66.1,3,18,344,99.7,99.7,95.8,5,25,4,374,375,49.8,3,15,171,100.0,100.0,92.4,22,4,182,182
Sean Rhyan,72009,G,GB,13,0,12,67.0,5,9,351,100.0,100.0,97.2,0,17,3,372,372,45.8,5,6,150,100.0,100.0,94.3,14,3,165,165
Dawand Jones,101550,T,CLV,9,0,8,57.6,7,11,340,100.0,100.0,96.2,2,22,4,364,364,62.1,3,9,150,100.0,100.0,95.3,13,1,162,162
Zach Frazier,123419,C,PIT,10,2,25,62.8,2,5,337,100.0,100.0,98.7,2,8,1,363,363,50.1,1,3,130,100.0,100.0,97.7,5,1,141,141
Ben Brown,59869,C,NE,8,0,19,54.0,2,6,332,100.0,100.0,97.6,2,12,4,363,363,46.4,1,6,168,100.0,100.0,96.7,9,2,180,180
Ezra Cleveland,41973,G,JAX,10,0,15,74.8,2,5,341,100.0,100.0,97.8,0,11,4,358,358,61.8,2,5,166,100.0,100.0,95.5,11,4,173,173
Luke Wattenberg,41024,C,DEN,9,2,10,79.6,2,3,333,100.0,100.0,99.2,4,5,0,356,356,69.7,2,2,147,100.0,100.0,98.6,4,0,157,157
Mason McCormick,78326,G,PIT,10,0,25,67.0,1,10,331,100.0,100.0,98.3,0,11,0,350,350,61.2,0,8,129,100.0,100.0,96.9,8,0,135,135
Kenyon Green,99052,G,HST,9,1,13,40.9,4,18,325,100.0,100.0,95.1,3,27,5,347,347,21.4,3,15,153,100.0,100.0,91.5,22,4,163,163
Ryan Neuzil,41123,C,ATL,9,0,2,63.5,2,7,320,100.0,100.0,98.3,0,10,1,345,345,55.5,1,5,181,100.0,100.0,98.3,6,0,194,194
Morgan Moses,8701,T,NYJ,10,1,22,71.3,2,7,320,100.0,100.0,98.3,3,10,1,340,340,67.0,1,5,110,100.0,100.0,97.3,6,0,120,120
Luke Goedeke,77548,T,TB,8,0,30,74.1,0,10,316,100.0,100.0,98.1,0,11,1,338,338,66.1,0,6,140,100.0,100.0,97.1,7,1,152,152
Ed Ingram,59819,G,MIN,9,0,18,49.1,3,16,306,100.0,100.0,95.3,1,24,5,332,332,30.2,3,10,156,100.0,100.0,92.6,18,5,166,166
Orlando Brown Jr.,46227,T,CIN,9,0,7,71.4,3,7,307,100.0,100.0,97.4,1,13,3,325,325,74.8,0,7,137,100.0,100.0,95.3,10,3,146,146
Jack Conklin,10642,T,CLV,7,0,8,67.7,0,20,303,100.0,100.0,95.4,0,24,4,325,325,65.9,0,13,115,100.0,100.0,92.6,15,2,126,126
Andre James,47058,C,LV,8,0,23,66.1,1,9,304,100.0,100.0,97.7,2,12,2,325,325,66.1,1,5,158,100.0,100.0,96.8,8,2,169,169
Bernhard Raimann,77948,T,IND,10,0,14,85.1,1,8,304,100.0,100.0,97.5,0,12,3,322,322,77.2,0,7,136,100.0,100.0,95.2,10,3,143,143
Mekhi Becton,59818,G,PHI,11,0,24,61.0,2,14,301,100.0,100.0,96.3,2,19,3,321,321,54.7,0,8,154,100.0,100.0,96.1,10,2,160,160
Lane Johnson,7786,T,PHI,11,0,24,87.4,1,5,300,100.0,100.0,99.0,2,6,0,321,321,84.4,0,4,147,100.0,100.0,98.6,4,0,153,153
Taylor Decker,10650,T,DET,10,1,11,71.9,3,10,306,99.7,99.7,95.9,2,19,6,316,317,64.1,1,6,115,100.0,100.0,93.5,11,4,119,119
Rob Havenstein,9490,T,LA,9,0,26,69.8,2,8,286,100.0,100.0,97.2,0,13,3,312,312,61.0,2,7,129,100.0,100.0,94.2,12,3,144,144
Austin Jackson,60816,T,MIA,8,2,17,60.1,3,9,293,100.0,100.0,96.9,3,15,3,312,312,68.4,1,4,68,100.0,100.0,94.9,6,1,72,72
Jordan Meredith,60235,G,LV,7,0,23,76.6,0,5,288,100.0,100.0,99.1,0,5,0,309,309,76.6,0,2,135,100.0,100.0,99.3,2,0,144,144
Lloyd Cushenberry III,41924,C,TEN,8,0,31,57.2,1,13,279,100.0,100.0,97.5,0,14,0,299,299,52.6,0,10,128,100.0,100.0,96.1,10,0,140,140
Stone Forsythe,41795,T,SEA,6,1,29,41.3,4,29,269,100.0,100.0,93.1,1,35,2,298,298,33.3,4,21,136,100.0,100.0,89.3,27,2,149,149
Brandon Coleman,123068,T,WAS,12,0,32,60.0,2,13,276,100.0,100.0,95.5,1,20,5,298,298,45.7,0,10,109,100.0,100.0,90.8,15,5,122,122
Isaac Seumalo,10713,G,PIT,8,1,25,60.7,0,14,274,100.0,100.0,97.1,1,15,1,290,290,55.2,0,11,109,100.0,100.0,95.0,11,0,114,114
Dalton Tucker,81717,G,IND,8,0,14,48.7,4,18,258,100.0,100.0,95.0,0,24,2,279,279,44.4,2,12,113,100.0,100.0,92.9,15,1,122,122
Nicholas Petit-Frere,82003,T,TEN,8,1,31,39.4,3,23,257,100.0,100.0,91.4,1,35,9,274,274,32.9,2,16,135,100.0,100.0,87.4,26,8,146,146
Kelvin Beachum,7229,T,ARZ,10,0,1,73.7,0,6,263,100.0,100.0,97.7,1,9,3,274,274,67.6,0,2,85,100.0,100.0,95.3,5,3,90,90
Jordan Mailata,66916,T,PHI,8,1,24,91.5,0,9,259,100.0,100.0,97.9,1,10,1,274,274,87.3,0,6,130,100.0,100.0,96.9,7,1,136,136
Cody Ford,39805,T,CIN,8,0,7,54.3,6,17,248,99.2,99.3,94.6,0,25,2,267,269,50.6,5,13,117,100.0,100.0,90.6,20,2,127,127
Cesar Ruiz,59857,G,NO,8,0,20,63.0,1,3,249,100.0,100.0,98.8,1,5,1,265,265,57.5,0,1,103,100.0,100.0,98.5,2,1,110,110
Andrew Thomas,59701,T,NYG,6,1,21,71.8,4,8,244,100.0,100.0,95.9,2,16,4,261,261,64.1,3,6,102,100.0,100.0,93.6,11,2,109,109
Olumuyiwa Fashanu,129777,T,NYJ,8,0,22,52.7,3,12,237,100.0,100.0,96.4,2,16,1,248,248,36.7,2,9,76,100.0,100.0,91.4,12,1,81,81
