"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"340","Brevin Jordan","HST","te","6","@MIA","1.7","0","0","0","0","0","0","0","0","0","0.9848","0.7024","6.7878","0.0492","0.0076","0.0038","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"341","Ray-Ray McCloud III","SF","wr","9","NO","3.4","0","0","0","0","0","0","0.0274","0.1595","0.0012","2.2766","1.6372","11.9269","0.0902","0.0143","0.0071","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"342","Skyy Moore","KC","wr","8","LA","3.4","0","0","0","0","0","0","0","0","0","1.7357","1.1575","14.7509","0.1246","0.0114","0.0057","0.0018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"343","Stephen Anderson","ARZ","te","13","LAC","1.6","0","0","0","0","0","0","0","0","0","0.9175","0.7036","6.4784","0.0393","0.0078","0.0039","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"344","Dan Arnold","JAX","te","11","BLT","1.5","0","0","0","0","0","0","0","0","0","0.8012","0.5594","6.9188","0.0375","0.0103","0.0051","0.0027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"345","Denzel Mims","NYJ","wr","10","CHI","3.2","0","0","0","0","0","0","0","0","0","1.857","1.0555","15.9763","0.086","0.0093","0.0047","0.0045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"346","Giovanni Ricci","CAR","te","13","DEN","1.4","0","0","0","0","0","0","0","0","0","0.8128","0.5746","6.2287","0.039","0.0067","0.0034","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"347","Jesper Horsted","LV","te","6","@SEA","1.4","0","0","0","0","0","0","0","0","0","0.7917","0.57","6.0357","0.0414","0.0066","0.0033","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"348","Kendrick Bourne","NE","wr","10","@MIN","3.1","0","0","0","0","0","0","0","0","0","1.5329","1.0958","14.5848","0.0859","0.0168","0.0084","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"349","Ashton Dulin","IND","wr","14","PIT","3.1","0","0","0","0","0","0","0","0","0","1.7492","1.12","14.3845","0.0949","0.0146","0.0073","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"350","Johnny Mundt","MIN","te","7","NE","1.3","0","0","0","0","0","0","0","0","0","0.7076","0.5541","5.1809","0.0394","0.0063","0.0032","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"351","Trevon Wesco","CHI","te","14","@NYJ","1.3","0","0","0","0","0","0","0","0","0","0.7492","0.5216","5.3924","0.032","0.006","0.003","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"352","Ross Dwelley","SF","te","9","NO","1.2","0","0","0","0","0","0","0","0","0","0.5692","0.4087","5.0869","0.044","0.0046","0.0023","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"353","Chris Myarick","NYG","te","9","@DAL","1.2","0","0","0","0","0","0","0","0","0","0.6603","0.4827","4.8479","0.0358","0.0056","0.0028","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"354","Charlie Woerner","SF","te","9","NO","1.1","0","0","0","0","0","0","0","0","0","0.5692","0.4094","4.4117","0.0375","0.0047","0.0024","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"355","Robbie Anderson","ARZ","wr","13","LAC","2.8","0","0","0","0","0","0","0","0","0","1.8009","1.1537","12.0122","0.0691","0.0095","0.0048","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"356","Brandon Powell","LA","wr","7","@KC","2.8","0","0","0","0","0","0","0.4896","2.6983","0.0172","1.7696","1.2121","10.0223","0.0397","0.0729","0.0364","0.0036","64.1571","0.0549","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"357","Khalil Shakir","BUF","wr","7","@DET","2.8","0","0","0","0","0","0","0.0684","0.4414","0.0027","1.3659","0.9433","11.9428","0.0933","0.0103","0.0051","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"358","Chris Manhertz","JAX","te","11","BLT","1","0","0","0","0","0","0","0","0","0","0.6009","0.4449","4.2098","0.0296","0.005","0.0025","0.0014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"359","Drew Sample","CIN","te","10","@TEN","1","0","0","0","0","0","0","0","0","0","0.554","0.4357","3.6237","0.035","0.0056","0.0028","0.0021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"360","John Bates","WAS","te","14","ATL","0.9","0","0","0","0","0","0","0","0","0","0.5321","0.3832","3.9672","0.0275","0.0051","0.0026","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"361","DeSean Jackson","BLT","wr","10","@JAX","2.6","0","0","0","0","0","0","0","0","0","1.2244","0.724","13.6227","0.0823","0.009","0.0045","0.0018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"362","Phillip Dorsett","HST","wr","6","@MIA","2.6","0","0","0","0","0","0","0","0","0","1.5248","0.8561","12.6313","0.0741","0.0083","0.0041","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"363","Richard Rodgers","LAC","te","8","@ARZ","0.8","0","0","0","0","0","0","0","0","0","0.3963","0.2935","3.5578","0.0241","0.0032","0.0016","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"364","Josh Oliver","BLT","te","10","@JAX","0.8","0","0","0","0","0","0","0","0","0","0.4665","0.3382","3.3687","0.0279","0.0048","0.0024","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"365","Joe Fortson","KC","te","8","LA","0.8","0","0","0","0","0","0","0","0","0","0.3744","0.2742","3.0568","0.0317","0.0031","0.0016","0.0006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"366","Marquez Callaway","NO","wr","14","@SF","2.5","0","0","0","0","0","0","0","0","0","1.4858","0.9099","12.3175","0.0671","0.007","0.0035","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"367","Ryan Griffin","CHI","te","14","@NYJ","0.7","0","0","0","0","0","0","0","0","0","0.4392","0.316","2.6213","0.0178","0.0043","0.0022","0.0011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"368","Eric Saubert","DEN","te","9","@CAR","0.7","0","0","0","0","0","0","0","0","0","0.3892","0.2826","2.7529","0.0204","0.0031","0.0016","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"369","Luke Farrell","JAX","te","11","BLT","0.7","0","0","0","0","0","0","0","0","0","0.4006","0.2893","2.9866","0.0196","0.0042","0.0021","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"370","Connor Heyward","PIT","te","9","@IND","0.7","0","0","0","0","0","0","0","0","0","0.4238","0.306","3.1624","0.021","0.0036","0.0018","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"371","Jamal Agnew","JAX","wr","11","BLT","2.4","0","0","0","0","0","0","0.5388","2.8184","0.0198","1.402","0.9876","7.4953","0.0482","0.0144","0.0072","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"372","A.J. Green","ARZ","wr","13","LAC","2.3","0","0","0","0","0","0","0","0","0","1.3252","0.8095","10.5347","0.0641","0.0048","0.0024","0.0039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"373","KhaDarel Hodge","ATL","wr","14","@WAS","2.3","0","0","0","0","0","0","0","0","0","1.3258","0.8028","11.6037","0.0559","0.0076","0.0038","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"374","Scotty Miller","TB","wr","11","@CLV","2.3","0","0","0","0","0","0","0","0","0","1.2841","0.8214","10.6183","0.0675","0.0067","0.0033","0.0033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"375","Dante Pettis","CHI","wr","14","@NYJ","2.3","0","0","0","0","0","0","0.0498","0.2723","0.0018","1.3433","0.827","10.4314","0.0635","0.0086","0.0043","0.0021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"376","Nick Boyle","BLT","te","10","@JAX","0.4","0","0","0","0","0","0","0","0","0","0.2332","0.1745","1.6246","0.0133","0.002","0.001","0.0007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"377","Hunter Long","MIA","te","11","HST","0.4","0","0","0","0","0","0","0","0","0","0.2056","0.1524","1.7312","0.0183","0.0018","0.0009","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"378","Jeremy Ruckert","NYJ","te","10","CHI","0.4","0","0","0","0","0","0","0","0","0","0.2321","0.1634","1.7762","0.01","0.0019","0.001","0.0005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"379","DJ Turner","LV","wr","6","@SEA","2.1","0","0","0","0","0","0","0.373","2.3509","0.0126","1.067","0.6916","8.5231","0.048","0.0113","0.0057","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"380","Amari Rodgers","HST","wr","6","@MIA","2.1","0","0","0","0","0","0","0","0","0","1.3024","0.8294","9.2323","0.0528","0.0083","0.0042","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"381","Ko Kieft","TB","te","11","@CLV","0.3","0","0","0","0","0","0","0","0","0","0.1556","0.1118","1.2302","0.01","0.0013","0.0007","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"382","Mitchell Wilcox","CIN","te","10","@TEN","0.3","0","0","0","0","0","0","0","0","0","0.1731","0.1264","1.3964","0.0123","0.0015","0.0007","0.0007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"383","Cole Turner","WAS","te","14","ATL","0.3","0","0","0","0","0","0","0","0","0","0.1565","0.1095","1.2244","0.0086","0.0013","0.0006","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"384","Kevin White","NO","wr","14","@SF","2","0","0","0","0","0","0","0","0","0","1.1697","0.7064","10.1118","0.0478","0.0071","0.0036","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"385","Bryan Edwards","ATL","wr","14","@WAS","2","0","0","0","0","0","0","0","0","0","1.145","0.6845","9.8476","0.0518","0.0082","0.0041","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"386","Jalen Tolbert","DAL","wr","9","NYG","1.9","0","0","0","0","0","0","0","0","0","0.9021","0.6126","8.8444","0.0666","0.0063","0.0031","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"387","Anthony Schwartz","CLV","wr","9","TB","1.9","0","0","0","0","0","0","0.2448","1.5065","0.0079","1.0745","0.6994","7.7023","0.0397","0.0094","0.0047","0.0023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"388","Kyle Rudolph","TB","te","11","@CLV","0.2","0","0","0","0","0","0","0","0","0","0.0778","0.0595","0.5683","0.0064","0.0008","0.0004","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"389","Tom Kennedy","DET","wr","6","BUF","1.8","0","0","0","0","0","0","0","0","0","1.0461","0.6645","8.3631","0.0433","0.0066","0.0033","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"390","Zach Ertz","ARZ","te","13","LAC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"391","Darren Waller","LV","te","6","@SEA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"392","Albert Okwuegbunam","DEN","te","9","@CAR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"393","Anthony Firkser","ATL","te","14","@WAS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"394","Kyle Pitts","ATL","te","14","@WAS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"395","Daniel Bellinger","NYG","te","9","@DAL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"396","Cam Sims","WAS","wr","14","ATL","1.7","0","0","0","0","0","0","0","0","0","0.9703","0.6191","7.4944","0.0475","0.0054","0.0027","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"397","Mike Thomas","CIN","wr","10","@TEN","1.6","0","0","0","0","0","0","0","0","0","0.9695","0.6039","6.8844","0.0458","0.0057","0.0028","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"398","Tim Jones","JAX","wr","11","BLT","1.6","0","0","0","0","0","0","0","0","0","0.9347","0.6196","7.1349","0.0434","0.0064","0.0032","0.0014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"399","Marcus Johnson","NYG","wr","9","@DAL","1.5","0","0","0","0","0","0","0","0","0","0.9118","0.5509","7.4994","0.0339","0.005","0.0025","0.0011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"400","Byron Pringle","CHI","wr","14","@NYJ","1.5","0","0","0","0","0","0","0","0","0","0.93","0.6064","6.6559","0.0378","0.005","0.0025","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"401","Gunner Olszewski","PIT","wr","9","@IND","1.5","0","0","0","0","0","0","0","0","0","0.8475","0.5603","7.0782","0.0419","0.0846","0.0423","0.0011","80.4695","0.0599","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"402","Trenton Irwin","CIN","wr","10","@TEN","1.4","0","0","0","0","0","0","0","0","0","0.7271","0.4831","6.2617","0.0442","0.0049","0.0024","0.0018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"403","Tutu Atwell","LA","wr","7","@KC","1.4","0","0","0","0","0","0","0.102","0.6366","0.0039","0.8238","0.5073","6.1295","0.0305","0.0064","0.0032","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"404","Samori Toure","GB","wr","14","@PHI","1.3","0","0","0","0","0","0","0","0","0","0.7381","0.4586","6.4751","0.0343","0.0678","0.0339","0.0016","64.1506","0.0435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"405","Rashid Shaheed","NO","wr","14","@SF","1.3","0","0","0","0","0","0","0.1904","1.2179","0.0075","0.6639","0.4209","5.5222","0.0273","0.0065","0.0032","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"406","Montrell Washington","DEN","wr","9","@CAR","1.3","0","0","0","0","0","0","0.4592","3.1728","0.0159","0.5389","0.3517","4.314","0.0265","0.0861","0.043","0.0011","66.8407","0.0549","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"407","Trent Taylor","CIN","wr","10","@TEN","1.1","0","0","0","0","0","0","0","0","0","0.6232","0.4449","4.5781","0.0303","0.0784","0.0392","0.0033","82.3282","0.0584","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"408","David Sills","NYG","wr","9","@DAL","1.1","0","0","0","0","0","0","0","0","0","0.6917","0.4411","5.0783","0.0264","0.0044","0.0022","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"409","Malik Turner","LV","wr","6","@SEA","1.1","0","0","0","0","0","0","0","0","0","0.5692","0.3866","4.935","0.0369","0.0039","0.002","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"410","Cody Hollister","TEN","wr","6","CIN","1","0","0","0","0","0","0","0.0272","0.1453","0.0011","0.5118","0.3397","4.2735","0.0282","0.0037","0.0019","0.0007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"411","Jeff Smith","NYJ","wr","10","CHI","1","0","0","0","0","0","0","0","0","0","0.6964","0.4023","4.5085","0.0223","0.0037","0.0019","0.0007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"412","N'Keal Harry","CHI","wr","14","@NYJ","1","0","0","0","0","0","0","0","0","0","0.6717","0.3868","4.3259","0.0234","0.0047","0.0023","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"413","Breshad Perriman","TB","wr","11","@CLV","0.9","0","0","0","0","0","0","0.0226","0.1108","0.0008","0.5448","0.3167","4.4294","0.029","0.0045","0.0022","0.0014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"414","Jalen Reagor","MIN","wr","7","NE","0.9","0","0","0","0","0","0","0","0","0","0.5468","0.3696","3.5984","0.0223","0.003","0.0015","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"415","Penny Hart","SEA","wr","11","LV","0.8","0","0","0","0","0","0","0","0","0","0.448","0.307","3.3774","0.0234","0.0031","0.0015","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"416","Tylan Wallace","BLT","wr","10","@JAX","0.8","0","0","0","0","0","0","0","0","0","0.4373","0.2781","3.577","0.0248","0.0028","0.0014","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"417","Tyron Johnson","HST","wr","6","@MIA","0.7","0","0","0","0","0","0","0","0","0","0.3494","0.2179","3.4825","0.0211","0.0021","0.0011","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"418","KaVontae Turpin","DAL","wr","9","NYG","0.7","0","0","0","0","0","0","0","0","0","0.3817","0.2692","3.4987","0.027","0.0649","0.0325","0.0006","75.3328","0.0569","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"419","Brandon Zylstra","DET","wr","6","BUF","0.7","0","0","0","0","0","0","0","0","0","0.3923","0.2722","3.1946","0.0162","0.0027","0.0013","0.0007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"420","Dax Milne","WAS","wr","14","ATL","0.7","0","0","0","0","0","0","0","0","0","0.4069","0.2552","3.3388","0.022","0.0635","0.0317","0.0006","60.6642","0.0577","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"421","Dareke Young","SEA","wr","11","LV","0.7","0","0","0","0","0","0","0","0","0","0.352","0.2348","3.0125","0.0208","0.0024","0.0012","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"422","Michael Strachan","IND","wr","14","PIT","0.7","0","0","0","0","0","0","0","0","0","0.3887","0.2535","3.3761","0.021","0.0026","0.0013","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"423","Maurice Alexander","DET","wr","6","BUF","0.6","0","0","0","0","0","0","0","0","0","0.3596","0.2398","2.5758","0.0145","0.0025","0.0012","0.0006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"424","Jalen Virgil","DEN","wr","9","@CAR","0.6","0","0","0","0","0","0","0","0","0","0.3294","0.2121","2.484","0.0158","0.0022","0.0011","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
