player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Curtis Samuel,11795,WR,WAS,11,6.2,7,71.6,46.7,7,15,0,5.9,3,28,32,0,72.0,51.5,72.7,69.2,70.7,0.3,1,1,49,0.3,1,389,0,48,93.3,363,69.7,271,101.2,67,3,26.5,103,493,229,4.8,10.3,1.36
Tee Higgins,61211,WR,CIN,10,10.9,4,74.6,56.3,9,16,0,2.0,1,33,7,0,86.2,79.2,79.8,22.3,79.8,0.3,1,1,59,0.0,0,336,1,50,95.8,322,22.9,77,117.3,67,3,76.8,258,712,216,4.3,14.2,2.21
Zach Ertz,7816,TE,ARZ,10,8.0,4,71.2,38.5,5,13,0,6.0,3,24,1,0,85.8,79.7,62.5,29.6,66.6,25.8,106,1,32,1.9,8,411,5,47,91.2,375,57.7,237,100.9,66,4,13.6,56,406,136,2.9,8.6,1.08
Garrett Wilson,97405,WR,NYJ,10,8.5,12,66.7,21.4,3,14,1,4.3,2,26,22,0,76.3,29.2,75.2,35.6,78.9,2.5,8,0,54,0.6,2,314,3,44,96.2,302,45.5,143,101.5,66,2,51.9,163,534,207,4.7,12.1,1.77
Pat Freiermuth,84085,TE,PIT,9,8.5,8,66.7,40.0,6,15,1,4.3,2,24,25,0,77.4,78.9,75.4,73.9,77.4,64.6,206,2,31,6.6,21,319,2,44,85.9,274,31.0,99,80.5,66,1,4.1,13,482,167,3.8,11.0,1.76
Allen Lazard,48135,WR,GB,9,13.2,2,58.5,35.3,6,17,0,5.0,2,29,12,0,72.6,78.1,68.2,,73.8,3.7,12,2,47,0.0,0,327,4,38,93.9,307,38.8,127,97.5,65,5,57.5,188,529,187,4.9,13.9,1.72
Adam Thielen,8288,WR,MIN,10,10.7,0,69.2,26.7,4,15,0,0.0,0,31,18,0,90.3,78.8,67.8,62.3,68.2,0.0,0,2,36,0.2,1,427,1,45,93.7,400,33.5,143,88.6,65,2,66.5,284,490,103,2.3,10.9,1.23
Brandon Aiyuk,84109,WR,SF,10,10.0,11,71.9,38.5,5,13,0,4.2,2,28,28,1,78.7,36.9,80.5,,80.3,0.0,0,0,34,0.0,0,335,1,46,94.3,316,27.8,93,131.4,64,6,72.2,242,587,242,5.3,12.8,1.86
Christian McCaffrey,11763,HB,SF,10,0.3,15,84.4,25.0,1,4,0,1.8,1,23,28,0,87.9,76.3,90.1,44.5,92.2,0.0,0,1,49,9.5,26,273,0,54,86.1,235,13.9,38,100.7,64,2,5.1,14,462,481,8.9,8.6,1.97
Drake London,86519,WR,ATL,11,10.4,8,60.9,55.6,10,18,1,0.0,0,24,2,1,90.2,29.9,76.8,,78.4,0.0,0,2,31,0.0,0,276,2,39,94.9,262,17.4,48,87.3,64,4,82.6,228,409,122,3.1,10.5,1.56
Brandin Cooks,8655,WR,HST,9,10.2,1,60.9,46.2,6,13,0,13.3,6,19,13,0,43.2,78.4,66.7,,66.3,0.0,0,3,44,0.0,0,305,1,39,95.1,290,26.6,81,68.6,64,1,73.4,224,461,152,3.9,11.8,1.59
Deebo Samuel,48274,WR,SF,9,4.9,25,63.5,30.0,3,10,0,11.1,5,17,28,0,50.6,28.4,69.4,68.8,73.5,0.4,1,3,57,0.4,1,282,1,40,93.6,264,27.7,78,76.6,63,2,59.9,169,467,357,8.9,11.7,1.77
Zay Jones,11792,WR,JAX,9,8.9,3,74.6,37.5,3,8,0,2.1,1,25,15,0,85.2,79.5,67.9,69.0,67.2,0.0,0,1,22,0.3,1,346,0,47,93.6,324,34.7,120,90.5,63,1,65.3,226,417,164,3.5,8.9,1.29
Marquise Brown,61568,WR,ARZ,6,11.3,2,70.5,45.5,5,11,0,2.3,1,23,1,1,83.5,31.6,74.8,,76.2,0.0,0,4,26,0.0,0,286,0,43,94.8,271,24.1,69,83.0,61,3,75.9,217,485,165,3.8,11.3,1.79
Josh Palmer,62979,WR,LAC,9,8.9,4,73.8,57.1,4,7,0,6.3,3,25,27,0,69.2,79.0,67.2,64.9,67.1,0.3,1,2,50,0.3,1,369,0,45,95.9,354,27.6,102,100.1,61,3,72.1,266,495,181,4.0,11.0,1.4
JuJu Smith-Schuster,11817,WR,KC,9,7.5,5,76.7,45.5,5,11,0,6.1,3,29,16,2,69.8,23.7,71.3,61.5,72.6,0.0,0,2,53,0.3,1,345,1,46,93.0,321,42.0,145,105.9,60,2,58.0,200,615,318,6.9,13.4,1.92
