"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"CeeDee Lamb","DAL","All Defenders","NYG","97.95830442","41.9810339"
"CeeDee Lamb","DAL","Fabian Moreau","NYG","94.67640002","12.53923919"
"CeeDee Lamb","DAL","Nick McCloud","NYG","100","9.48915398"
"CeeDee Lamb","DAL","Darnay Holmes","NYG","100","19.40193091"
"Tyreek Hill","MIA","All Defenders","HST","96.25947087","41.32929419"
"Tyreek Hill","MIA","Desmond King II","HST","100","9.204660906"
"Tyreek Hill","MIA","Steven Nelson","HST","100","10.85489892"
"Tyreek Hill","MIA","Tavierre Thomas","HST","88.76273348","20.42627938"
"Tyler Boyd","CIN","All Defenders","TEN","95.4398394","40.52343759"
"Tyler Boyd","CIN","Kristian Fulton","TEN","85.75618892","2.819317117"
"Tyler Boyd","CIN","Roger McCreary","TEN","92.45402933","2.411705003"
"Tyler Boyd","CIN","Joshua Kalu","TEN","95.42106663","35.22448012"
"Tyler Lockett","SEA","All Defenders","LV","94.75912583","39.70554514"
"Tyler Lockett","SEA","Sam Webb","LV","96.37284783","5.596083543"
"Tyler Lockett","SEA","Rock Ya-Sin","LV","95.54311793","16.96590407"
"Tyler Lockett","SEA","Amik Robertson","LV","100","16.78825063"
"DeAndre Hopkins","ARZ","All Defenders","LAC","92.68531929","42.12936876"
"DeAndre Hopkins","ARZ","Asante Samuel Jr.","LAC","97.71526508","31.05833535"
"DeAndre Hopkins","ARZ","Michael Davis","LAC","100","2.972089507"
"DeAndre Hopkins","ARZ","Bryce Callahan","LAC","75.63561214","8.098943906"
"Garrett Wilson","NYJ","All Defenders","CHI","90.34964485","48.35449033"
"Garrett Wilson","NYJ","Jaylon Johnson","CHI","81.67050837","14.09707712"
"Garrett Wilson","NYJ","Kindle Vildor","CHI","100","10.76228468"
"Garrett Wilson","NYJ","Kyler Gordon","CHI","89.9744458","22.28247673"
"Isaiah McKenzie","BUF","All Defenders","DET","89.97225138","42.48389703"
"Isaiah McKenzie","BUF","Amani Oruwariye","DET","100","4.92045135"
"Isaiah McKenzie","BUF","Jerry Jacobs","DET","83.508303","4.92045135"
"Isaiah McKenzie","BUF","Will Harris","DET","87.91285481","32.04293928"
"Mike Williams","LAC","All Defenders","ARZ","89.47928122","41.36049209"
"Mike Williams","LAC","Antonio Hamilton","ARZ","84.21398905","20.21971034"
"Mike Williams","LAC","Marco Wilson","ARZ","100","14.03537377"
"Mike Williams","LAC","Isaiah Simmons","ARZ","87.0241656","7.06154743"
"Amon-Ra St. Brown","DET","All Defenders","BUF","88.47230733","37.91597494"
"Amon-Ra St. Brown","DET","Dane Jackson","BUF","96.74445261","4.955445166"
"Amon-Ra St. Brown","DET","Kaiir Elam","BUF","100","5.319147564"
"Amon-Ra St. Brown","DET","Taron Johnson","BUF","86.49717844","26.91397742"
"Julio Jones","TB","All Defenders","CLV","87.13263905","40.48684095"
"Julio Jones","TB","Martin Emerson","CLV","92.32572382","17.52721469"
"Julio Jones","TB","Denzel Ward","CLV","99.28645815","13.93977309"
"Julio Jones","TB","Greg Newsome II","CLV","82.40392301","9.019853174"
"Corey Davis","NYJ","All Defenders","CHI","86.90637691","39.60823926"
"Corey Davis","NYJ","Jaylon Johnson","CHI","83.62104223","13.05440095"
"Corey Davis","NYJ","Kindle Vildor","CHI","100","16.54051939"
"Corey Davis","NYJ","Kyler Gordon","CHI","92.13834504","9.494109784"
"Stefon Diggs","BUF","All Defenders","DET","86.59586674","42.48389703"
"Stefon Diggs","BUF","Amani Oruwariye","DET","99.03502777","14.39752788"
"Stefon Diggs","BUF","Jerry Jacobs","DET","77.05422393","16.63548558"
"Stefon Diggs","BUF","Will Harris","DET","82.48826137","11.30168639"
"Jakobi Meyers","NE","All Defenders","MIN","83.32026512","39.38548698"
"Jakobi Meyers","NE","Andrew Booth Jr.","MIN","90","4.202851746"
"Jakobi Meyers","NE","Patrick Peterson","MIN","80.28449288","8.362375123"
"Jakobi Meyers","NE","Chandon Sullivan","MIN","86.37916913","26.690275"
"Davante Adams","LV","All Defenders","SEA","81","39.69655646"
"Davante Adams","LV","Tariq Woolen","SEA","83","14.46601439"
"Davante Adams","LV","Michael Jackson","SEA","80","11.70878449"
"Davante Adams","LV","Coby Bryant","SEA","76","13.37067648"
"Justin Jefferson","MIN","All Defenders","NE","80.75458418","39.82423247"
"Justin Jefferson","MIN","Jalen Mills","NE","87.239539","15.65406831"
"Justin Jefferson","MIN","Jonathan Jones","NE","70.93666493","11.37835213"
"Justin Jefferson","MIN","Myles Bryant","NE","89.53076062","12.47378355"
"Ja'Marr Chase","CIN","All Defenders","TEN","79.82592992","40.52343759"
"Ja'Marr Chase","CIN","Kristian Fulton","TEN","77.47272335","17.5304034"
"Ja'Marr Chase","CIN","Roger McCreary","TEN","85.22716769","13.8172426"
"Ja'Marr Chase","CIN","Joshua Kalu","TEN","89.18496913","8.854460373"
"A.J. Brown","PHI","All Defenders","GB","77.51843757","41.87218943"
"A.J. Brown","PHI","Jaire Alexander","GB","61.76206656","13.86192865"
"A.J. Brown","PHI","Rasul Douglas","GB","87.61008018","15.23666537"
"A.J. Brown","PHI","Darnell Savage","GB","89.63355311","12.54447262"
"Tee Higgins","CIN","All Defenders","TEN","76.09953708","40.52343759"
"Tee Higgins","CIN","Kristian Fulton","TEN","74.16488296","14.18719955"
"Tee Higgins","CIN","Roger McCreary","TEN","81.73258989","17.18449523"
"Tee Higgins","CIN","Joshua Kalu","TEN","85.51529002","9.031850982"
"Brandon Aiyuk","SF","All Defenders","NO","74.99451287","39.87663152"
"Brandon Aiyuk","SF","Alontae Taylor","NO","81.17301409","16.23820414"
"Brandon Aiyuk","SF","Paulson Adebo","NO","83.42296975","13.0243929"
"Brandon Aiyuk","SF","Chris Harris Jr.","NO","67.30921439","10.57174749"
"Randall Cobb","GB","All Defenders","PHI","74.7616324","39.78862214"
"Randall Cobb","GB","James Bradberry","PHI","61.21606078","3.640788954"
"Randall Cobb","GB","Darius Slay","PHI","55.55179503","3.640788954"
"Randall Cobb","GB","Josiah Scott","PHI","79.05049519","31.72687517"
"Gabriel Davis","BUF","All Defenders","DET","73.40380949","42.48389703"
"Gabriel Davis","BUF","Amani Oruwariye","DET","80","18.03311484"
"Gabriel Davis","BUF","Jerry Jacobs","DET","75.72575549","14.90383903"
"Gabriel Davis","BUF","Will Harris","DET","79.24141623","9.281750286"
"Deebo Samuel","SF","All Defenders","NO","70.99562132","39.87663152"
"Deebo Samuel","SF","Alontae Taylor","NO","80.67925762","11.77866681"
"Deebo Samuel","SF","Paulson Adebo","NO","82.90133926","13.53197981"
"Deebo Samuel","SF","Chris Harris Jr.","NO","66.76144678","11.86858029"
"D.K. Metcalf","SEA","All Defenders","LV","59.65823302","39.70554514"
"D.K. Metcalf","SEA","Sam Webb","LV","63.9329028","22.46199411"
"D.K. Metcalf","SEA","Rock Ya-Sin","LV","62.79607185","9.483953067"
"D.K. Metcalf","SEA","Amik Robertson","LV","71.85101135","7.759597964"
"Michael Pittman Jr.","IND","All Defenders","PIT","59.49860795","40.3993763"
"Michael Pittman Jr.","IND","Cameron Sutton","PIT","53.63501463","14.93758451"
"Michael Pittman Jr.","IND","Levi Wallace","PIT","68.37317691","16.29554674"
"Michael Pittman Jr.","IND","Arthur Maulet","PIT","81.66599131","9.12852387"
"Terry McLaurin","WAS","All Defenders","ATL","59.37532298","41.36826362"
"Terry McLaurin","WAS","Darren Hall","ATL","66.90954068","20.22018867"
"Terry McLaurin","WAS","A.J. Terrell","ATL","62.3917814","10.32273494"
"Terry McLaurin","WAS","Isaiah Oliver","ATL","58.52502702","10.78667808"
"Drake London","ATL","All Defenders","WAS","59.25120868","54.61269365"
"Drake London","ATL","Benjamin St-Juste","WAS","63.06821835","27.69094326"
"Drake London","ATL","Kendall Fuller","WAS","59.23794677","16.53764667"
"Drake London","ATL","Bobby McCain","WAS","48.9623519","10.38410372"
"Mike Evans","TB","All Defenders","CLV","58.67239866","40.48684095"
"Mike Evans","TB","Martin Emerson","CLV","64.60111892","17.54429775"
"Mike Evans","TB","Denzel Ward","CLV","71.52094715","9.62450342"
"Mike Evans","TB","Greg Newsome II","CLV","54.60005489","13.31803979"
"Keenan Allen","LAC","All Defenders","ARZ","58.13218402","41.36049209"
"Keenan Allen","LAC","Antonio Hamilton","ARZ","52.7679819","6.292818693"
"Keenan Allen","LAC","Marco Wilson","ARZ","81.61593088","8.820703125"
"Keenan Allen","LAC","Isaiah Simmons","ARZ","55.09181772","25.81669207"
"DeVante Parker","NE","All Defenders","MIN","57.50303235","39.38548698"
"DeVante Parker","NE","Andrew Booth Jr.","MIN","69.58380826","18.61144476"
"DeVante Parker","NE","Patrick Peterson","MIN","59.0522462","15.99011451"
"DeVante Parker","NE","Chandon Sullivan","MIN","64.93485908","4.783927703"
"Nico Collins","HST","All Defenders","MIA","56.55021736","38.40480038"
"Nico Collins","HST","Keion Crossen","MIA","79.5724481","19.51211632"
"Nico Collins","HST","Xavien Howard","MIA","59.3689902","13.68945304"
"Nico Collins","HST","Kader Kohou","MIA","13.16589075","5.203231019"
"Jaylen Waddle","MIA","All Defenders","HST","55.15708943","41.32929419"
"Jaylen Waddle","MIA","Desmond King II","HST","73.7735804","11.94609416"
"Jaylen Waddle","MIA","Steven Nelson","HST","62.07776366","8.844301291"
"Jaylen Waddle","MIA","Tavierre Thomas","HST","47.67526426","19.86824082"
"D.J. Moore","CAR","All Defenders","DEN","55.01519676","39.40432182"
"D.J. Moore","CAR","Patrick Surtain II","DEN","41.29259852","15.27534944"
"D.J. Moore","CAR","Damarri Mathis","DEN","74.0874215","15.04735915"
"D.J. Moore","CAR","Essang Bassey","DEN","81.28734505","8.701629408"
"Robert Woods","TEN","All Defenders","CIN","53.18871232","39.73131858"
"Robert Woods","TEN","Cam Taylor-Britt","CIN","68.65018155","7.391873225"
"Robert Woods","TEN","Eli Apple","CIN","69.90111609","16.10372381"
"Robert Woods","TEN","Mike Hilton","CIN","43.8078447","15.7077306"
"Chris Godwin","TB","All Defenders","CLV","53.11090836","40.48684095"
"Chris Godwin","TB","Martin Emerson","CLV","61.7613454","5.055407482"
"Chris Godwin","TB","Denzel Ward","CLV","68.52085998","5.883448362"
"Chris Godwin","TB","Greg Newsome II","CLV","51.44964364","29.28649852"
"Michael Gallup","DAL","All Defenders","NYG","52.29300946","41.9810339"
"Michael Gallup","DAL","Fabian Moreau","NYG","56.18313512","18.92962983"
"Michael Gallup","DAL","Nick McCloud","NYG","63.78263166","19.4639339"
"Michael Gallup","DAL","Darnay Holmes","NYG","60.65597559","3.58747017"
"Adam Thielen","MIN","All Defenders","NE","52.04022191","39.82423247"
"Adam Thielen","MIN","Jalen Mills","NE","66.61719618","11.08644026"
"Adam Thielen","MIN","Jonathan Jones","NE","49.15012964","17.04268464"
"Adam Thielen","MIN","Myles Bryant","NE","66.65257678","11.6081551"
"Elijah Moore","NYJ","All Defenders","CHI","50.33623641","39.60823926"
"Elijah Moore","NYJ","Jaylon Johnson","CHI","49.05030414","15.17881537"
"Elijah Moore","NYJ","Kindle Vildor","CHI","67.69257132","12.63815529"
"Elijah Moore","NYJ","Kyler Gordon","CHI","56.73945753","11.5958332"
"Curtis Samuel","WAS","All Defenders","ATL","49.50390093","41.36826362"
"Curtis Samuel","WAS","Darren Hall","ATL","60.0758043","3.843506156"
"Curtis Samuel","WAS","A.J. Terrell","ATL","55.17226032","7.484722514"
"Curtis Samuel","WAS","Isaiah Oliver","ATL","50.94376049","28.42171657"
"Nick Westbrook-Ikhine","TEN","All Defenders","CIN","49.30962567","39.73131858"
"Nick Westbrook-Ikhine","TEN","Cam Taylor-Britt","CIN","65.19015687","9.848510209"
"Nick Westbrook-Ikhine","TEN","Eli Apple","CIN","66.24576275","13.22128768"
"Nick Westbrook-Ikhine","TEN","Mike Hilton","CIN","39.96933414","16.45915405"
"Chris Olave","NO","All Defenders","SF","47.68714468","51.36793082"
"Chris Olave","NO","Deommodore Lenoir","SF","74.75685757","13.3934789"
"Chris Olave","NO","Charvarius Ward","SF","45.76844257","22.53255861"
"Chris Olave","NO","Jimmie Ward","SF","42.42341956","15.28432297"
