player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Christian Kirksey,8706,LB,HST,3,4,9.4,64.3,87.0,11.2,7.2,0,0,0,0.0,13,57.8,51.2,81.8,62.6,46.0,69.7,1,24,0.0,0,0,0,81.3,9,107,123,2,5,14,1,106,42,1.0,11.8
Kevin Pierre-Louis,8767,LB,HST,2,0,4.2,20.0,90.5,17.0,3.4,0,0,1,20.0,13,68.5,45.8,70.7,68.0,29.5,26.3,0,10,,0,1,1,39.6,1,19,21,0,0,5,0,10,14,0.6,10.0
Brent Urban,8769,DI,BLT,2,0,,,5.6,,,0,0,0,,3,59.9,59.6,78.0,60.3,57.0,20.9,0,,,0,0,0,0.0,0,2,36,0,0,0,0,0,0,0.0,
Devon Kennard,8809,ED,ARZ,3,1,5.0,100.0,10.5,4.0,4.0,0,0,0,0.0,1,60.6,63.6,79.2,56.6,66.6,72.4,0,13,0.0,0,0,0,118.8,1,4,38,1,1,1,0,13,8,3.3,13.0
Terrance Mitchell,8888,CB,TEN,1,1,13.6,75.0,100.0,7.0,5.3,0,0,0,0.0,31,58.3,58.9,77.0,,60.0,81.0,0,48,0.0,0,0,0,156.3,6,47,47,1,7,8,1,102,8,2.4,17.0
Denico Autry,8982,ED,TEN,3,0,,,4.4,,,0,0,0,,31,62.3,61.5,40.3,66.2,52.9,51.8,0,,50.0,1,0,1,0.0,0,4,90,1,1,0,0,0,0,0.0,
Shaquil Barrett,9000,ED,TB,3,0,-1.7,100.0,13.5,5.0,5.0,0,0,0,0.0,30,48.5,72.3,48.1,74.5,71.2,66.0,0,8,0.0,0,0,1,97.2,3,15,111,2,1,3,0,22,27,1.5,7.3
Adrian Phillips,9177,S,NE,3,2,7.8,53.8,100.0,11.9,6.4,0,0,1,7.7,19,58.1,59.5,78.6,,61.9,84.5,0,25,0.0,0,1,0,92.8,7,84,84,4,5,13,1,63,15,0.8,9.0
Joe Thomas,9272,LB,CHI,1,0,-1.0,100.0,92.3,6.0,6.0,0,0,0,0.0,6,76.7,84.9,70.2,60.0,76.7,62.0,0,6,0.0,0,0,0,87.5,2,12,13,1,2,2,0,10,12,0.8,5.0
Mike Pennel,9316,DI,CHI,3,0,,,4.8,,,0,0,0,,6,59.5,37.8,78.3,53.0,40.5,41.1,0,,,0,0,0,0.0,0,1,21,0,0,0,0,0,0,0.0,
K'Waun Williams,9332,CB,DEN,3,4,3.3,80.0,97.5,9.0,7.2,0,0,0,0.0,10,63.9,63.3,77.7,56.0,60.0,67.2,0,18,10.0,1,0,0,86.7,8,77,79,1,5,10,0,48,30,0.7,6.0
Dante Fowler Jr.,9436,ED,DAL,3,0,,,6.7,,,0,0,0,,9,71.6,89.4,80.2,82.7,64.7,72.6,0,,0.0,0,0,0,0.0,0,3,45,2,1,0,0,0,0,0.0,
Marcus Peters,9451,CB,BLT,2,0,16.7,63.6,100.0,11.0,7.0,0,0,2,18.2,3,76.2,71.7,79.5,,39.1,38.1,1,48,0.0,0,0,0,91.5,7,80,80,1,4,11,1,116,20,1.5,16.6
Bud Dupree,9455,ED,TEN,2,0,-2.0,100.0,5.6,2.0,2.0,0,0,0,0.0,31,60.6,52.4,78.2,63.2,41.0,69.9,0,6,100.0,1,0,0,91.7,1,2,36,1,0,1,0,6,8,3.0,6.0
Shaq Thompson,9458,LB,CAR,3,2,4.8,64.7,91.4,8.7,5.6,0,0,1,5.9,5,50.1,59.4,80.0,46.1,76.6,58.4,0,24,0.0,0,1,0,80.3,11,106,116,3,6,17,0,99,64,1.0,9.0
Preston Smith,9471,ED,GB,3,0,4.0,100.0,7.1,5.0,5.0,0,0,0,0.0,12,64.6,61.8,81.5,63.2,54.7,28.6,0,5,,0,0,0,87.5,1,6,85,2,0,1,0,5,1,1.0,5.0
Eric Kendricks,9478,LB,MIN,3,2,7.7,50.0,96.2,19.8,9.9,0,0,3,25.0,18,51.3,62.0,79.8,86.2,70.7,49.5,0,26,25.0,3,3,1,73.6,6,126,131,1,7,12,0,86,45,0.7,14.3
Eric Rowe,9480,S,MIA,3,1,6.9,92.9,98.6,5.2,4.8,0,0,0,0.0,17,38.2,45.1,77.5,59.3,71.0,71.2,0,16,8.3,1,0,0,101.8,13,72,73,2,10,14,0,118,58,1.8,9.1
Denzel Perryman,9481,LB,LV,1,1,-6.0,100.0,94.1,16.0,16.0,0,0,0,0.0,23,78.3,70.5,71.8,59.9,50.8,77.7,0,-3,0.0,0,0,0,79.2,1,16,17,1,1,1,0,-3,3,-0.2,-3.0
Ronald Darby,9483,CB,DEN,3,1,10.3,46.7,99.1,14.9,6.9,0,0,2,13.3,10,65.0,70.7,80.6,60.0,89.8,54.4,0,20,28.6,2,1,1,63.2,7,112,113,0,4,15,0,80,25,0.8,11.4
Jordan Phillips,9485,DI,BUF,2,1,,,2.3,,,0,0,0,,4,58.0,70.3,0.0,82.5,66.6,48.6,0,,50.0,1,0,2,0.0,0,1,44,2,0,0,0,0,0,0.0,
Markus Golden,9491,ED,ARZ,3,0,4.0,100.0,9.0,3.5,3.5,0,0,0,0.0,1,31.0,49.5,80.8,59.1,58.8,73.5,0,20,0.0,0,0,0,118.8,2,7,78,0,1,2,0,38,30,5.4,19.0
Randy Gregory,9493,ED,DEN,3,0,,,15.5,,,0,0,0,,10,90.2,88.0,81.0,83.0,60.7,63.7,0,,0.0,0,0,1,0.0,0,11,71,3,1,0,0,0,0,0.0,
Frank Clark,9496,ED,KC,3,0,,,1.0,,,0,0,0,,16,46.2,53.7,83.4,57.9,54.8,32.9,0,,100.0,2,0,0,0.0,0,1,98,1,0,0,0,0,0,0.0,
P.J. Williams,9511,S,NO,3,2,11.0,77.8,96.6,7.7,6.0,0,0,2,22.2,20,42.7,40.7,77.4,57.1,53.6,73.3,0,67,12.5,1,2,0,158.3,7,56,58,2,5,9,2,162,92,3.0,23.1
Jordan Hicks,9517,LB,MIN,3,1,2.8,82.4,96.5,7.6,6.3,0,0,1,5.9,18,48.9,55.1,79.2,82.9,60.7,62.0,1,25,7.7,1,1,0,86.0,14,111,115,6,11,17,0,179,138,1.7,12.8
Danielle Hunter,9521,ED,MIN,3,0,-2.5,100.0,5.7,3.0,3.0,1,0,0,0.0,18,86.7,77.6,84.8,70.7,63.4,34.3,0,3,25.0,1,0,1,79.2,2,6,105,4,3,2,0,1,6,0.2,0.5
Henry Anderson,9526,ED,CAR,3,0,,,2.9,,,0,0,0,,5,60.0,67.0,81.4,59.4,67.0,74.3,0,,,0,0,0,0.0,0,1,35,0,0,0,0,0,0,0.0,
Steven Nelson,9531,CB,HST,3,1,12.9,50.0,100.0,19.0,9.5,0,0,3,25.0,13,71.1,58.5,83.4,,28.6,29.5,0,20,0.0,0,3,0,94.4,6,123,123,1,5,12,1,66,28,0.6,11.0
Za'Darius Smith,9555,ED,MIN,3,0,,,11.8,,,0,0,0,,18,65.9,77.7,43.8,74.2,72.4,77.9,0,,0.0,0,0,1,0.0,0,12,102,2,1,0,0,0,0,0.0,
Kwon Alexander,9557,LB,NYJ,3,0,2.2,100.0,90.7,7.6,7.6,0,0,0,0.0,22,56.2,69.1,74.1,55.7,80.4,67.6,0,15,12.5,1,0,0,96.7,5,39,43,3,7,5,0,36,25,0.9,7.2
Damien Wilson,9560,LB,CAR,3,0,8.0,100.0,84.0,9.5,9.5,0,0,0,0.0,5,68.9,54.8,76.5,70.2,43.5,62.1,0,19,0.0,0,0,0,118.8,2,21,25,2,3,2,0,26,10,1.4,13.0
Grady Jarrett,9570,DI,ATL,3,1,,,1.0,,,0,0,0,,2,60.3,77.0,82.2,73.7,67.4,56.9,0,,0.0,0,0,0,0.0,0,1,101,3,2,0,0,0,0,0.0,
Adrian Amos,9575,S,GB,3,1,4.3,83.3,99.0,18.8,15.7,0,0,0,0.0,12,41.2,43.7,78.4,59.1,65.1,29.0,0,36,20.0,1,0,1,144.4,5,100,101,1,3,6,2,55,41,0.6,11.0
Bobby McCain,9578,S,WAS,3,1,18.3,33.3,97.7,118.0,39.3,0,0,1,33.3,32,54.2,51.2,82.3,65.6,45.4,34.8,0,3,14.3,1,1,1,42.4,1,125,128,1,5,3,0,3,0,0.0,3.0
David Mayo,9602,LB,WAS,1,0,15.0,100.0,100.0,6.0,6.0,0,0,0,0.0,32,36.5,36.7,69.3,,56.9,,0,25,,0,0,0,118.8,1,6,6,0,0,1,0,25,10,4.2,25.0
Quandre Diggs,9633,S,SEA,3,3,14.8,60.0,100.0,32.0,19.2,0,2,0,0.0,29,66.4,65.3,2.1,,62.5,57.1,0,5,14.3,1,0,1,64.6,3,104,104,0,3,5,0,12,9,0.1,4.0
Rakeem Nunez-Roches,9650,DI,TB,3,0,,,5.9,,,0,0,0,,30,58.6,63.8,80.1,58.1,66.1,41.2,0,,,0,0,0,0.0,0,3,51,0,0,0,0,0,0,0.0,
Troy Hill,9881,CB,LA,2,1,9.3,75.0,97.8,7.3,5.5,0,0,0,0.0,26,66.4,69.5,78.3,69.5,63.5,62.9,1,39,16.7,1,0,0,114.1,6,45,46,2,4,8,1,95,47,2.2,15.8
Justin Coleman,9892,CB,SEA,1,0,5.1,75.0,100.0,6.3,4.8,0,0,0,0.0,29,54.3,57.2,75.7,,69.5,37.7,0,18,40.0,2,0,0,95.3,6,40,40,1,3,8,0,59,40,1.6,9.8
Dean Marlowe,9966,S,ATL,1,0,10.0,0.0,92.9,,13.0,0,0,0,0.0,2,71.1,54.1,71.6,60.0,33.7,22.3,0,,,0,0,0,39.6,0,13,14,0,0,1,0,0,0,0.0,
Alex Singleton,9994,LB,DEN,2,4,6.5,75.0,90.5,10.3,7.8,0,0,1,12.5,10,65.8,69.7,76.5,72.4,65.5,59.5,0,18,10.0,1,1,0,88.5,6,67,74,1,5,8,0,46,29,0.7,7.7
Bryce Callahan,10000,CB,LAC,3,1,6.2,50.0,98.0,15.8,7.9,0,0,0,0.0,27,69.1,61.6,78.7,74.3,28.2,50.3,1,16,12.5,1,0,1,50.7,6,100,102,1,6,12,1,40,29,0.4,6.7
Efe Obada,10235,ED,WAS,3,0,,,4.7,,,0,0,0,,32,60.8,58.1,82.4,64.7,48.6,33.6,0,,0.0,0,0,0,0.0,0,2,43,2,2,0,0,0,0,0.0,
Erik Harris,10346,CB,ATL,1,1,4.3,100.0,88.2,3.8,3.8,0,0,0,0.0,2,43.6,51.0,94.9,59.6,67.0,78.6,0,12,0.0,0,0,0,104.2,4,15,17,0,3,4,0,36,19,2.4,9.0
Joey Bosa,10637,ED,LAC,3,1,5.0,100.0,2.4,2.0,2.0,1,0,0,0.0,27,48.4,86.0,39.3,85.5,76.7,76.0,0,21,0.0,0,0,1,118.8,1,2,82,2,0,1,0,21,16,10.5,21.0
Jalen Ramsey,10639,CB,LA,3,0,12.3,62.5,94.9,12.5,7.8,0,0,4,25.0,26,80.5,82.3,82.3,62.4,80.6,75.8,1,53,0.0,0,4,1,106.0,10,129,136,3,10,16,3,147,36,1.2,14.7
Leonard Floyd,10643,ED,LA,3,0,3.7,100.0,10.5,3.7,3.7,1,0,0,0.0,26,30.0,48.5,46.6,57.9,56.5,46.6,0,12,25.0,1,0,1,105.6,3,11,105,0,3,3,0,28,17,2.5,9.3
Eli Apple,10644,CB,CIN,4,0,10.6,68.8,98.3,15.1,10.4,1,0,2,12.5,7,58.2,60.4,20.9,64.3,75.9,30.5,0,28,27.3,3,2,3,92.2,11,175,178,2,8,16,0,126,33,0.8,11.5
Keanu Neal,10651,S,TB,2,0,-1.0,100.0,33.3,1.0,1.0,0,0,0,0.0,30,52.0,28.3,0.0,69.7,,70.5,0,9,0.0,0,0,1,104.2,1,1,3,0,1,1,0,9,10,9.0,9.0
William Jackson III,10658,CB,WAS,2,2,12.4,90.0,97.7,8.8,7.9,0,0,1,10.0,32,53.2,54.5,79.5,84.3,45.1,68.3,0,49,0.0,0,1,1,152.1,9,84,86,0,7,10,1,137,48,1.7,15.2
Myles Jack,10670,LB,PIT,3,4,2.5,75.0,91.9,9.0,6.8,0,0,1,6.3,25,64.1,60.3,78.1,56.1,55.3,68.8,0,10,5.3,1,1,0,84.1,12,114,124,3,14,16,0,75,62,0.7,6.3
Xavien Howard,10672,CB,MIA,4,2,11.2,66.7,98.7,10.6,7.1,0,2,5,23.8,17,51.1,52.7,14.8,55.5,76.4,28.2,0,75,21.4,3,4,3,149.3,14,155,157,2,9,21,4,269,158,1.8,19.2
Jihad Ward,10678,ED,NYG,3,1,2.0,33.3,18.9,16.0,5.3,0,0,0,0.0,21,65.5,59.1,9.4,53.3,70.1,68.5,0,5,0.0,0,0,2,42.4,1,17,90,1,1,3,0,5,4,0.3,5.0
Vonn Bell,10695,S,CIN,4,0,2.8,80.0,94.4,20.0,16.0,0,0,0,0.0,7,71.2,71.8,80.7,55.7,64.8,78.8,2,32,0.0,0,0,0,62.9,8,169,179,4,15,10,0,86,67,0.5,10.8
James Bradberry,10696,CB,PHI,3,1,8.5,42.9,100.0,16.0,6.9,0,0,3,14.3,24,76.9,70.4,82.4,,28.9,28.4,1,13,30.0,3,2,0,30.5,9,151,151,2,6,21,0,59,42,0.4,6.6
Kevin Byard,10698,S,TEN,3,3,10.9,75.0,98.4,12.7,9.5,0,0,0,0.0,31,52.7,56.7,78.8,71.9,67.0,90.3,1,16,0.0,0,0,0,99.7,9,124,126,3,10,12,2,87,35,0.8,9.7
Carl Nassib,10699,ED,TB,3,0,2.0,100.0,34.6,9.0,9.0,0,0,0,0.0,30,62.6,66.0,79.5,54.0,70.2,69.6,0,5,,0,0,0,87.5,1,9,26,0,0,1,0,5,3,0.6,5.0
Yannick Ngakoue,10703,ED,IND,3,1,,,3.2,,,0,0,0,,14,62.2,38.3,52.1,52.9,30.1,29.7,0,,0.0,0,0,1,0.0,0,3,95,1,0,0,0,0,0,0.0,
Daryl Worley,10711,CB,BLT,1,0,,,75.0,,,0,0,0,,3,63.5,62.9,69.9,60.0,60.0,,0,,,0,0,0,0.0,0,3,4,0,0,0,0,0,0,0.0,
Kendall Fuller,10718,CB,WAS,3,1,16.5,63.6,98.4,8.6,5.5,0,0,3,13.6,32,34.3,38.2,83.0,54.9,60.8,70.0,0,49,0.0,0,3,2,134.7,14,127,129,2,9,22,2,260,67,2.2,18.6
Nick Vigil,10721,LB,ARZ,3,1,6.3,90.9,89.4,3.9,3.5,0,0,0,0.0,1,27.6,27.1,76.7,55.0,39.0,49.8,0,35,12.5,1,0,0,149.1,10,42,47,1,6,11,1,154,105,3.9,15.4
Justin Simmons,10732,S,DEN,1,3,4.0,100.0,100.0,15.5,15.5,0,0,0,0.0,10,73.7,74.0,74.4,,55.7,61.5,0,6,0.0,0,0,0,83.3,2,35,35,2,3,2,0,8,0,0.3,4.0
Eric Murray,10740,S,HST,1,0,,,100.0,,,0,0,0,,13,60.0,60.4,65.8,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Miles Killebrew,10745,LB,PIT,1,0,,,100.0,,,0,0,0,,25,61.8,73.1,65.5,,64.3,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
De'Vondre Campbell,10749,LB,GB,3,0,1.7,73.7,96.0,6.5,4.8,0,0,1,5.3,12,79.0,69.8,81.0,53.0,52.3,46.6,0,14,8.3,1,1,0,85.4,14,97,101,4,11,19,0,100,82,1.1,7.1
Deon Bush,10758,S,KC,2,0,,,92.3,,,0,0,0,,16,65.5,66.7,71.7,59.5,60.0,80.7,0,,0.0,0,0,0,0.0,0,12,13,0,2,0,0,0,0,0.0,
Matthew Judon,10780,ED,NE,3,0,11.0,0.0,3.3,,3.0,0,0,1,100.0,19,77.1,66.1,82.1,67.2,51.2,44.0,0,,100.0,2,1,0,39.6,0,3,91,3,0,1,0,0,0,0.0,
Matt Ioannidis,10786,DI,CAR,3,0,,,1.1,,,0,0,0,,5,56.3,56.5,44.5,58.5,62.9,39.5,0,,,0,0,1,0.0,0,1,93,1,0,0,0,0,0,0.0,
DeAndre Houston-Carson,10819,S,CHI,2,0,,,80.0,,,0,0,0,,6,61.0,67.7,71.0,60.0,62.1,,0,,,0,0,0,0.0,0,4,5,0,0,0,0,0,0,0.0,
Anthony Brown,10823,CB,DAL,3,1,10.1,64.3,100.0,6.8,4.4,1,0,2,7.1,9,59.8,56.8,80.8,,43.7,53.2,0,48,7.1,1,2,1,98.5,18,129,129,3,12,28,1,208,52,1.7,11.6
Kamu Grugier-Hill,10842,LB,HST,3,0,5.3,84.2,91.5,6.2,5.2,0,0,0,0.0,13,51.8,34.0,81.2,50.5,28.5,46.9,0,20,6.7,1,0,0,101.5,16,107,117,5,14,19,0,159,95,1.6,9.9
Elandon Roberts,10848,LB,MIA,4,3,4.3,88.9,96.2,9.0,8.0,0,0,0,0.0,17,31.2,42.7,78.9,54.4,64.5,34.9,0,19,30.8,4,0,0,136.6,8,76,79,0,6,9,1,71,52,1.0,8.9
Jalen Mills,10867,CB,NE,3,3,13.8,64.7,100.0,8.2,5.3,0,0,1,5.9,19,29.0,29.3,81.1,,48.5,52.3,1,42,10.0,1,0,0,93.5,11,91,91,0,6,17,1,173,63,1.9,15.7
