player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Rodger Saffold,5558,G,BUF,2,0,4,42.1,1,4,80,100.0,100.0,96.9,0,5,0,83,83,28.5,1,2,27,100.0,100.0,94.4,3,0,29,29
Orlando Brown Jr.,46227,T,KC,2,1,16,39.2,2,5,77,100.0,100.0,95.5,1,7,0,83,83,55.1,1,4,30,100.0,100.0,91.7,5,0,34,34
Joe Thuney,10712,G,KC,2,0,16,78.3,0,3,77,100.0,100.0,98.1,0,3,0,83,83,67.9,0,3,30,100.0,100.0,95.0,3,0,34,34
Creed Humphrey,59996,C,KC,2,0,16,70.9,1,2,77,100.0,100.0,98.1,1,3,0,83,83,65.8,0,2,30,100.0,100.0,96.7,2,0,34,34
Dion Dawkins,11818,T,BUF,2,0,4,83.1,0,1,80,100.0,100.0,99.4,0,1,0,83,83,70.9,0,1,27,100.0,100.0,98.1,1,0,29,29
Andrew Wylie,12333,T,KC,2,0,16,66.1,0,2,77,100.0,100.0,98.7,1,2,0,83,83,73.3,0,1,30,100.0,100.0,98.3,1,0,34,34
Cam Robinson,11789,T,JAX,2,0,15,63.1,2,4,75,98.7,98.8,96.0,0,6,0,82,83,31.7,2,4,30,100.0,100.0,90.0,6,0,35,35
Kevin Dotson,46735,G,PIT,2,0,25,72.2,1,0,77,100.0,100.0,99.4,0,1,0,81,81,63.4,1,0,31,100.0,100.0,98.4,1,0,33,33
Dan Moore Jr.,60120,T,PIT,2,0,25,78.7,1,0,77,100.0,100.0,99.4,1,1,0,81,81,61.4,1,0,31,100.0,100.0,98.4,1,0,33,33
Spencer Brown,42296,T,BUF,2,1,4,57.5,0,1,78,100.0,100.0,98.1,1,2,1,81,81,58.6,0,1,26,100.0,100.0,94.2,2,1,28,28
Greg Little,46254,T,MIA,2,0,17,58.3,0,3,79,100.0,100.0,96.8,0,4,1,81,81,45.7,0,2,22,100.0,100.0,90.9,3,1,22,22
Chukwuma Okorafor,46302,T,PIT,2,0,25,71.3,0,2,77,100.0,100.0,98.7,0,2,0,81,81,65.2,0,1,31,100.0,100.0,98.4,1,0,33,33
James Daniels,45576,G,PIT,2,1,25,84.1,0,0,77,100.0,100.0,100.0,1,0,0,81,81,78.9,0,0,31,100.0,100.0,100.0,0,0,33,33
Jawaan Taylor,41665,T,JAX,2,0,15,82.0,0,0,72,100.0,100.0,100.0,0,0,0,78,78,84.8,0,0,26,100.0,100.0,100.0,0,0,30,30
Taylor Decker,10650,T,DET,2,0,11,66.5,2,2,76,100.0,100.0,97.4,0,4,0,78,78,55.8,1,2,38,100.0,100.0,96.1,3,0,40,40
Penei Sewell,81788,T,DET,2,0,11,71.9,2,1,76,100.0,100.0,96.7,0,4,1,78,78,74.8,0,0,38,100.0,100.0,97.4,1,1,40,40
Logan Stenberg,37181,G,DET,2,0,11,0.0,5,3,76,100.0,100.0,92.1,0,10,2,78,78,0.0,2,2,38,100.0,100.0,89.5,6,2,40,40
Mason Cole,45547,C,PIT,2,0,25,65.0,1,2,73,100.0,100.0,97.9,0,3,0,77,77,46.9,1,1,30,100.0,100.0,96.7,2,0,32,32
Evan Neal,99063,T,NYG,2,0,21,67.3,0,4,72,100.0,100.0,95.8,0,5,1,77,77,53.6,0,3,30,100.0,100.0,91.7,4,1,31,31
Mark Glowinski,9567,G,NYG,2,0,21,40.6,0,6,72,100.0,100.0,94.4,1,7,1,77,77,11.2,0,4,30,100.0,100.0,90.0,5,1,31,31
Graham Glasgow,10729,G,DEN,2,0,10,75.2,0,3,69,100.0,100.0,97.8,0,3,0,77,77,59.8,0,3,27,100.0,100.0,94.4,3,0,31,31
Jon Feliciano,9561,C,NYG,2,0,21,59.4,0,2,72,100.0,100.0,97.2,1,3,1,77,77,71.6,0,1,30,100.0,100.0,98.3,1,0,31,31
Andrew Thomas,59701,T,NYG,2,0,21,82.8,1,3,72,100.0,100.0,97.2,0,4,0,77,77,72.0,1,3,30,100.0,100.0,93.3,4,0,31,31
James Hudson,59854,T,CLV,2,0,8,55.6,0,4,68,100.0,100.0,97.1,1,4,0,76,76,39.3,0,3,25,100.0,100.0,94.0,3,0,28,28
Joel Bitonio,8670,G,CLV,2,0,8,67.4,1,2,68,100.0,100.0,97.8,0,3,0,76,76,70.4,1,0,25,100.0,100.0,98.0,1,0,28,28
Ethan Pocic,11813,C,CLV,2,0,8,65.9,0,1,68,100.0,100.0,97.8,0,2,1,76,76,62.1,0,1,25,100.0,100.0,94.0,2,1,28,28
Wyatt Teller,46131,G,CLV,2,0,8,72.7,1,0,68,100.0,100.0,99.3,0,1,0,76,76,70.4,0,0,25,100.0,100.0,100.0,0,0,28,28
David Andrews,9948,C,NE,2,1,19,60.8,0,2,71,100.0,100.0,98.6,2,2,0,75,75,59.5,0,2,40,100.0,100.0,97.5,2,0,43,43
Austin Corbett,46290,G,CAR,2,0,5,79.9,0,3,69,100.0,100.0,97.8,0,3,0,75,75,77.8,0,2,25,100.0,100.0,96.0,2,0,27,27
Taylor Moton,11819,T,CAR,2,0,5,68.3,0,4,69,100.0,100.0,97.1,1,4,0,75,75,66.2,0,3,25,100.0,100.0,94.0,3,0,27,27
Pat Elflein,11825,C,CAR,2,0,5,82.0,1,1,69,100.0,100.0,98.6,0,2,0,75,75,84.6,0,0,25,100.0,100.0,100.0,0,0,27,27
Brady Christensen,51985,G,CAR,2,1,5,61.0,0,4,69,100.0,100.0,97.1,1,4,0,75,75,29.5,0,4,25,100.0,100.0,92.0,4,0,27,27
Ikem Ekwonu,98286,T,CAR,2,0,5,33.1,0,4,69,100.0,100.0,92.8,0,7,3,75,75,26.3,0,3,25,100.0,100.0,86.0,5,2,27,27
Jedrick Wills Jr.,58467,T,CLV,2,0,8,55.0,1,5,67,100.0,100.0,94.0,0,7,1,75,75,53.5,1,1,25,100.0,100.0,92.0,3,1,28,28
Trent Brown,9677,T,NE,2,1,19,65.2,2,1,71,100.0,100.0,95.1,1,5,2,75,75,62.4,2,1,40,100.0,100.0,93.7,4,1,43,43
Michael Onwenu,27357,G,NE,2,0,19,78.8,1,1,71,100.0,100.0,98.6,0,2,0,75,75,73.3,1,0,40,100.0,100.0,98.7,1,0,43,43
Chris Lindstrom,46692,G,ATL,2,0,2,55.6,0,1,68,100.0,100.0,99.3,0,1,0,74,74,24.0,0,1,18,100.0,100.0,97.2,1,0,20,20
Elijah Wilkinson,46238,G,ATL,2,0,2,64.5,0,1,68,100.0,100.0,99.3,0,1,0,74,74,63.6,0,1,18,100.0,100.0,97.2,1,0,20,20
Kaleb McGary,46912,T,ATL,2,0,2,51.3,1,2,68,100.0,100.0,97.8,0,3,0,74,74,67.1,0,1,18,100.0,100.0,97.2,1,0,20,20
Drew Dalman,52270,C,ATL,2,2,2,28.8,0,2,68,100.0,100.0,98.5,2,2,0,74,74,55.9,0,1,18,100.0,100.0,97.2,1,0,20,20
Jake Matthews,8641,T,ATL,2,0,2,73.7,0,3,68,100.0,100.0,97.8,0,3,0,74,74,63.1,0,2,18,100.0,100.0,94.4,2,0,20,20
Matt Pryor,46647,T,IND,2,0,14,53.8,1,2,73,100.0,100.0,96.6,0,4,1,74,74,59.7,1,1,33,100.0,100.0,93.9,3,1,33,33
Yosh Nijman,60822,T,GB,2,1,12,84.7,0,3,71,100.0,100.0,97.9,1,3,0,73,73,78.3,0,3,25,100.0,100.0,94.0,3,0,26,26
Royce Newman,41746,G,GB,2,0,12,53.4,0,3,71,100.0,100.0,96.5,0,4,1,73,73,48.4,0,3,25,100.0,100.0,94.0,3,0,26,26
Josh Myers,59992,C,GB,2,0,12,70.2,0,1,71,100.0,100.0,99.3,0,1,0,73,73,83.9,0,0,25,100.0,100.0,100.0,0,0,26,26
Dylan Parham,60953,C,LV,2,0,23,63.3,2,0,65,100.0,100.0,98.5,0,2,0,70,70,75.5,0,0,29,100.0,100.0,100.0,0,0,30,30
Charles Cross,98401,T,SEA,2,0,29,48.5,0,3,64,100.0,100.0,94.5,0,5,2,70,70,64.4,0,2,29,100.0,100.0,93.1,3,1,31,31
Gabe Jackson,8716,G,SEA,2,0,29,32.7,2,6,64,100.0,100.0,92.2,0,9,1,70,70,11.8,1,5,29,100.0,100.0,86.2,7,1,31,31
Austin Blythe,10882,C,SEA,2,1,29,73.3,1,1,64,100.0,100.0,98.4,1,2,0,70,70,71.7,1,0,29,100.0,100.0,98.3,1,0,31,31
Isaiah Wynn,46048,T,NE,2,0,19,74.1,0,4,67,100.0,100.0,97.0,1,4,0,70,70,68.8,0,3,39,100.0,100.0,96.2,3,0,42,42
Abraham Lucas,60218,T,SEA,2,0,29,63.1,1,4,64,100.0,100.0,96.1,1,5,0,70,70,51.3,1,3,29,100.0,100.0,93.1,4,0,31,31
Cole Strange,22976,G,NE,2,0,19,60.5,1,1,65,100.0,100.0,98.5,0,2,0,69,69,56.8,1,1,36,100.0,100.0,97.2,2,0,39,39
Morgan Moses,8701,T,BLT,2,0,3,76.4,0,0,65,100.0,100.0,98.5,0,1,1,69,69,68.2,0,0,23,100.0,100.0,95.7,1,1,24,24
Tyler Linderbaum,82291,C,BLT,2,0,3,43.8,0,3,65,100.0,100.0,97.7,0,3,0,69,69,14.1,0,2,23,100.0,100.0,95.7,2,0,24,24
Kevin Zeitler,7032,G,BLT,2,0,3,71.5,0,1,65,100.0,100.0,99.2,0,1,0,69,69,61.9,0,1,23,100.0,100.0,97.8,1,0,24,24
Nicholas Petit-Frere,82003,T,TEN,2,0,31,35.3,1,3,62,100.0,100.0,96.8,0,4,0,69,69,25.5,1,3,30,100.0,100.0,93.3,4,0,34,34
Nate Davis,46808,G,TEN,2,0,31,74.0,0,1,62,100.0,100.0,99.2,0,1,0,69,69,65.4,0,1,30,100.0,100.0,98.3,1,0,34,34
Ben Powers,41482,G,BLT,2,0,3,72.9,1,2,65,100.0,100.0,97.7,0,3,0,69,69,62.0,0,2,23,100.0,100.0,95.7,2,0,24,24
Aaron Brewer,46014,G,TEN,2,0,31,44.0,2,3,62,100.0,100.0,94.4,0,6,1,69,69,51.5,1,2,30,100.0,100.0,91.7,4,1,34,34
Robert Hainsey,59980,C,TB,2,0,30,51.5,0,3,64,100.0,100.0,97.7,0,3,0,66,66,37.3,0,1,25,100.0,100.0,98.0,1,0,26,26
Shaq Mason,9564,G,TB,2,0,30,75.3,1,0,64,100.0,100.0,99.2,0,1,0,66,66,77.1,0,0,25,100.0,100.0,100.0,0,0,26,26
Tristan Wirfs,64818,T,TB,2,0,30,80.9,0,2,64,100.0,100.0,98.4,0,2,0,66,66,81.8,0,1,25,100.0,100.0,98.0,1,0,26,26
Luke Goedeke,77548,G,TB,2,0,30,35.7,0,5,64,100.0,100.0,96.1,0,5,0,66,66,14.7,0,4,25,100.0,100.0,92.0,4,0,26,26
Aaron Banks,59983,G,SF,2,0,28,82.2,0,3,60,100.0,100.0,97.5,0,3,0,65,65,79.6,0,2,29,100.0,100.0,96.6,2,0,33,33
Trent Williams,5529,T,SF,2,0,28,72.8,0,4,60,100.0,100.0,96.7,0,4,0,65,65,72.6,0,3,29,100.0,100.0,94.8,3,0,33,33
Spencer Burford,81920,G,SF,2,0,28,83.7,0,0,60,100.0,100.0,100.0,0,0,0,65,65,77.3,0,0,29,100.0,100.0,100.0,0,0,33,33
Mike McGlinchey,46275,T,SF,2,0,28,71.2,0,1,60,100.0,100.0,97.5,0,2,1,65,65,61.7,0,1,29,100.0,100.0,94.8,2,1,33,33
Jake Brendel,11117,C,SF,2,1,28,58.7,0,2,60,100.0,100.0,98.3,1,2,0,65,65,43.9,0,2,29,100.0,100.0,96.6,2,0,33,33
Kenyon Green,99052,G,HST,2,0,13,49.5,1,1,60,100.0,100.0,98.3,0,2,0,64,64,52.9,0,1,26,100.0,100.0,98.1,1,0,29,29
Mitch Morse,9482,C,BUF,2,0,4,63.4,0,1,63,100.0,100.0,99.2,0,1,0,64,64,41.4,0,1,22,100.0,100.0,97.7,1,0,23,23
Trey Pipkins,91462,T,LAC,2,0,27,51.8,1,2,61,100.0,100.0,97.5,0,3,0,63,63,40.6,1,1,19,100.0,100.0,94.7,2,0,20,20
Ben Jones,7099,C,TEN,2,0,31,61.6,0,1,56,100.0,100.0,99.1,1,1,0,63,63,83.4,0,0,25,100.0,100.0,100.0,0,0,29,29
Lester Cotton Sr.,46085,G,LV,2,0,23,79.1,1,1,60,100.0,100.0,98.3,0,2,0,63,63,68.9,1,1,29,100.0,100.0,96.6,2,0,29,29
Trey Smith,62960,G,KC,2,0,16,59.0,0,3,56,100.0,100.0,97.3,0,3,0,60,60,50.2,0,1,21,100.0,100.0,97.6,1,0,24,24
Justin Pugh,7800,G,ARZ,1,0,1,71.8,0,0,52,100.0,100.0,100.0,0,0,0,60,60,85.5,0,0,13,100.0,100.0,100.0,0,0,18,18
Phil Haynes,29244,G,SEA,2,0,29,44.8,1,3,54,100.0,100.0,94.4,0,5,1,58,58,71.2,0,2,27,100.0,100.0,92.6,3,1,28,28
Jermaine Eluemunor,11914,T,LV,2,0,23,51.4,1,1,54,100.0,100.0,94.4,0,4,2,58,58,41.6,1,1,29,100.0,100.0,89.7,4,2,30,30
Corey Linsley,8796,C,LAC,2,0,27,81.7,0,0,54,100.0,100.0,100.0,0,0,0,56,56,80.5,0,0,16,100.0,100.0,100.0,0,0,17,17
Ben Bredeson,27305,G,NYG,2,0,21,63.9,1,2,50,100.0,100.0,97.0,0,3,0,53,53,74.1,1,1,21,100.0,100.0,95.2,2,0,22,22
Patrick Mekari,46219,T,BLT,2,0,3,69.8,0,4,48,100.0,100.0,95.8,0,4,0,51,51,50.6,0,4,18,100.0,100.0,88.9,4,0,19,19
Brian Allen,46104,C,LA,1,0,26,48.9,1,0,50,100.0,100.0,97.0,0,2,1,51,51,39.6,1,0,27,100.0,100.0,94.4,2,1,28,28
Jon Runyan,36661,G,GB,2,0,12,88.6,0,0,48,100.0,100.0,100.0,0,0,0,49,49,86.2,0,0,15,100.0,100.0,100.0,0,0,16,16
Sean Harlow,11891,G,ARZ,1,0,1,0.0,0,6,44,100.0,100.0,93.2,0,6,0,46,46,19.2,0,3,22,100.0,100.0,93.2,3,0,23,23
Andre James,47058,C,LV,1,0,23,79.7,0,1,43,100.0,100.0,98.8,0,1,0,45,45,75.6,0,1,26,100.0,100.0,98.1,1,0,27,27
Scott Quessenberry,23918,C,HST,1,0,13,49.6,0,1,41,100.0,100.0,96.3,0,2,1,43,43,48.6,0,0,24,100.0,100.0,95.8,1,1,26,26
Jake Hanson,28148,G,GB,1,0,12,14.4,0,3,42,100.0,100.0,94.0,0,4,1,43,43,0.0,0,3,16,100.0,100.0,84.4,4,1,16,16
Justin Britt,8699,C,HST,1,0,13,71.2,0,0,41,100.0,100.0,100.0,0,0,0,43,43,66.3,0,0,10,100.0,100.0,100.0,0,0,11,11
Sam Mustipher,13026,C,CHI,2,0,6,52.6,1,1,40,100.0,100.0,97.5,0,2,0,41,41,72.0,0,1,15,100.0,100.0,96.7,1,0,16,16
Cody Whitehair,10690,G,CHI,2,0,6,51.4,0,2,40,100.0,100.0,97.5,0,2,0,41,41,26.6,0,2,15,100.0,100.0,93.3,2,0,16,16
