player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jaylon Johnson,56259,CB,CHI,2,0,0,37.5,0,0,6,0,0,81.0,82.5,80.9,,78.5,37.7,0,0,0,1,16,25.0,1,2,0,9.4,3,0,0,4,119,79,126,1,0,0,1,0,1,125,0,47,1,3,3,2,8,0,0,30,12,10.0
Elijah Molden,56290,S,LAC,2,1,0,66.7,0,0,27,0,0,91.7,92.9,82.1,,53.5,87.2,0,0,0,1,10,0.0,0,0,0,37.5,2,0,0,4,1,46,67,0,0,0,0,0,58,67,0,21,4,3,6,0,3,0,0,14,2,7.0
Devon Key,56307,S,DEN,1,0,0,,0,0,10,0,0,62.2,63.7,70.2,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,4,0,8,14,0,0,0,0,0,9,14,0,6,1,0,0,0,0,0,0,0,0,
Victor Dimukeje,56347,ED,ARZ,2,1,0,,0,0,1,0,0,60.8,69.9,75.7,64.5,66.1,72.8,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,2,23,21,0,0,21,0,0,2,4,17,1,1,1,1,0,1,0,0,0,
Zach Carter,56349,DI,CIN,2,1,0,,0,0,7,0,0,60.0,39.4,14.4,49.9,47.0,35.7,0,0,0,0,,25.0,1,0,1,0.0,0,0,0,0,0,0,72,72,4,64,1,3,0,0,37,35,0,2,2,0,0,0,0,0,0,
A.J. Epenesa,56369,ED,BUF,2,0,0,,0,0,4,0,0,60.0,64.0,81.7,58.8,64.4,49.2,2,1,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,1,89,89,0,0,76,13,0,0,48,40,0,3,4,0,0,3,0,0,0,
Chase Young,56436,ED,NO,2,0,0,,0,0,20,0,0,64.0,66.1,23.5,68.5,59.6,47.2,2,6,0,0,,25.0,1,0,1,0.0,0,1,0,0,0,3,87,86,0,1,82,3,0,1,66,18,1,2,3,0,0,9,0,0,0,
Yetur Gross-Matos,56444,ED,SF,1,0,0,,0,0,28,0,0,,61.2,78.6,66.5,52.5,,1,2,0,0,,,0,0,0,0.0,0,0,0,0,0,0,26,26,0,0,25,1,0,0,15,11,0,0,0,0,0,3,0,0,0,
LaBryan Ray,56501,DI,CAR,1,0,0,,0,0,5,0,0,,43.1,76.0,54.9,45.4,70.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,32,32,0,10,1,21,0,0,8,24,0,0,2,0,0,1,0,0,0,
Phidarian Mathis,56504,DI,WAS,2,3,0,,0,0,32,0,0,62.7,57.2,76.7,56.4,50.9,69.6,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,38,38,4,33,0,1,0,0,20,18,0,0,0,0,0,1,0,0,0,
D.J. Davidson,56523,DI,NYG,2,0,0,,0,0,21,0,0,,27.2,77.6,69.2,25.5,,0,2,0,0,,,0,0,0,0.0,0,0,0,0,0,0,33,33,13,18,0,2,0,0,14,19,0,0,0,0,0,2,0,0,0,
T.J. Slaton,56597,DI,GB,2,4,0,,0,0,12,0,0,,41.8,6.8,54.5,48.3,72.3,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,59,59,8,46,0,5,0,0,27,32,0,3,3,0,0,1,0,0,0,
Malik Herring,56616,ED,KC,2,0,0,,0,0,16,0,0,,48.4,76.1,52.7,53.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,15,15,0,0,13,2,0,0,7,8,0,0,0,0,0,0,0,0,0,
Payton Turner,56624,ED,NO,2,0,1,,0,0,20,0,0,,56.5,0.0,63.3,59.8,,0,2,0,0,,,0,0,1,0.0,0,0,0,0,0,0,42,42,1,0,34,7,0,0,26,16,0,0,0,0,0,2,0,0,0,
Mike Greene,56664,DI,TB,2,1,0,,0,0,30,0,0,,46.4,76.3,49.8,51.4,68.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,36,36,0,24,1,11,0,0,21,15,0,1,1,0,0,0,0,0,0,
Milton Williams,56682,DI,PHI,2,1,0,,0,0,24,0,0,60.0,58.1,78.0,73.0,45.9,40.9,0,0,0,0,,25.0,1,0,0,0.0,0,1,0,0,0,0,53,53,3,48,0,2,0,0,28,25,0,3,2,0,0,1,0,0,0,
DJ Johnson,56704,ED,CAR,2,1,0,,0,0,5,0,0,63.4,57.7,10.0,63.1,59.5,44.9,0,0,0,0,,16.7,1,0,1,0.0,0,1,0,1,0,4,72,69,0,0,69,0,0,3,17,51,2,4,4,0,0,1,0,0,0,
Kwity Paye,56713,ED,IND,2,1,0,,0,0,14,0,0,67.4,67.6,83.3,59.0,62.9,58.5,1,2,0,0,,0.0,0,0,0,0.0,0,1,0,2,0,1,95,93,0,0,92,1,0,2,42,52,0,6,5,1,0,4,0,0,0,
Jordan Elliott,56734,DI,SF,2,0,0,,0,0,28,0,0,62.2,72.0,77.1,55.5,72.0,67.3,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,35,35,2,31,0,2,0,0,22,13,0,1,1,0,0,1,0,0,0,
Jordon Riley,56759,DI,NYG,2,0,0,,0,0,21,0,0,,64.4,73.9,67.5,58.9,67.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,12,12,9,3,0,0,0,0,5,7,0,2,2,0,0,0,0,0,0,
Javon Kinlaw,56834,DI,NYJ,2,1,0,,0,0,22,0,0,60.0,59.0,79.1,75.4,43.7,72.6,1,4,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,78,78,5,32,0,41,0,0,44,34,0,5,6,0,0,5,0,0,0,
Kingsley Jonathan,56856,ED,BUF,1,0,0,,0,0,4,0,0,,65.2,70.6,64.2,60.0,,1,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,7,7,0,0,7,0,0,0,6,1,0,0,0,0,0,1,0,0,0,
Arnold Ebiketie,56862,ED,ATL,2,2,0,0.0,0,0,2,0,0,66.0,65.7,76.7,58.6,63.4,77.5,0,1,0,0,,0.0,0,0,0,39.6,0,0,0,0,0,9,47,47,0,0,46,1,0,0,15,23,0,1,6,0,1,1,0,0,0,
Ta'Quon Graham,56868,DI,ATL,2,1,0,,0,0,2,0,0,,52.1,76.3,43.0,60.7,31.5,0,1,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,34,34,0,25,0,9,0,0,15,19,0,2,2,0,0,1,0,0,0,
Micheal Clemons,56872,ED,NYJ,2,1,0,,0,0,22,0,0,60.0,52.9,82.1,60.7,46.5,71.4,1,4,0,0,,0.0,0,0,0,0.0,0,1,0,1,0,0,64,63,0,2,56,5,0,1,33,31,0,1,0,0,0,6,0,0,0,
Jayden Peevy,56876,DI,CAR,2,1,0,,0,1,5,0,0,,63.8,76.0,68.4,56.9,69.4,1,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,39,39,0,21,1,17,0,0,18,21,0,1,1,0,0,2,0,0,0,
Jaelan Phillips,56902,ED,MIA,2,0,0,100.0,0,0,17,0,0,33.5,59.9,79.1,64.8,69.1,26.9,0,4,0,0,9,66.7,2,0,0,91.7,2,1,0,2,0,8,57,54,0,0,54,0,0,3,29,20,1,2,1,0,2,5,0,12,16,6.0
Jay Tufele,56913,DI,CIN,2,2,0,,0,0,7,0,0,,49.6,78.7,57.1,49.1,72.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,62,62,10,50,0,2,0,0,24,38,0,3,4,1,0,0,0,0,0,
Dayo Odeyingbo,56923,ED,IND,2,0,0,,0,0,14,0,0,61.5,57.7,81.5,61.0,49.1,30.1,1,1,0,0,,33.3,2,0,0,0.0,0,1,0,0,0,0,61,61,1,4,53,3,0,0,25,36,0,5,4,1,0,3,0,0,0,
Jordan Jackson,56957,DI,DEN,2,1,0,,0,0,10,0,0,60.0,39.5,4.4,55.9,44.8,67.3,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,57,57,0,22,8,27,0,0,24,33,0,0,0,0,0,1,0,0,0,
James Lynch,56962,DI,TEN,2,0,0,,0,0,31,0,0,59.9,35.2,74.6,53.7,38.7,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,1,18,18,0,15,1,2,0,0,10,7,0,0,0,0,0,1,0,0,0,
Brandon Pili,57036,DI,MIA,2,0,0,,0,0,17,0,0,,48.4,73.9,,50.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,14,14,3,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,
Troy Andersen,57317,LB,ATL,2,4,0,100.0,0,0,2,0,0,73.4,60.6,78.3,57.0,46.6,61.5,0,1,0,0,9,13.3,2,0,0,90.6,4,0,0,91,0,43,100,4,0,0,4,0,0,96,11,46,5,4,9,0,4,1,0,23,5,5.8
Jack Gibbens,57662,LB,TEN,2,2,0,,0,0,31,0,0,68.4,60.3,74.6,57.8,49.0,77.6,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,28,1,18,33,1,0,0,1,0,0,32,2,13,3,0,1,0,0,1,0,0,0,
Tony Fields II,57698,LB,CLV,1,1,0,,0,0,8,0,0,64.2,74.4,70.3,59.4,71.7,76.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,11,0,5,14,2,0,0,2,0,0,12,1,8,1,1,1,0,0,0,0,0,0,
K.J. Britt,57727,LB,TB,2,3,0,100.0,0,0,30,0,0,58.6,56.5,74.7,70.1,51.5,29.3,0,3,0,0,32,30.8,4,0,0,117.7,4,0,0,76,0,40,80,0,0,0,0,0,0,80,7,33,4,2,6,0,4,3,0,49,37,12.3
Jalen Pitre,57737,CB,HST,2,1,0,100.0,0,0,13,0,0,69.0,72.2,77.3,58.8,78.3,68.9,0,1,0,0,14,7.7,1,1,1,85.1,7,0,0,32,0,66,115,6,0,0,6,0,1,109,10,39,76,7,11,1,7,1,0,31,30,4.4
Terrel Bernard,57739,LB,BUF,2,1,0,80.0,0,0,4,0,0,39.0,36.9,77.2,45.6,53.6,51.9,0,1,0,0,9,13.3,2,0,0,89.2,4,0,0,72,0,38,76,1,0,0,1,0,0,75,7,31,3,7,12,0,5,1,0,27,18,6.8
Isaiah McDuffie,57754,LB,GB,2,3,0,60.0,0,0,12,0,0,51.4,46.6,77.3,59.2,43.1,51.9,2,1,0,0,22,16.7,2,1,0,115.8,6,0,0,83,0,70,124,9,0,0,9,0,1,115,6,48,31,2,7,0,10,3,1,73,26,12.2
Baylon Spector,57782,LB,BUF,1,3,0,100.0,0,0,4,0,0,42.2,51.5,75.1,60.0,69.5,47.1,0,0,0,0,14,15.4,2,0,0,101.0,4,0,0,55,2,37,62,0,0,0,0,0,1,62,1,24,4,3,8,1,4,0,0,33,28,8.3
Nate Landman,57788,LB,ATL,1,3,0,100.0,0,0,2,0,0,67.6,88.3,72.1,,85.7,80.8,0,0,0,0,-5,0.0,0,0,0,79.2,1,0,0,36,0,13,37,0,0,0,0,0,0,37,0,24,1,4,5,0,1,0,0,-5,2,-5.0
Ventrell Miller,57809,LB,JAX,2,1,0,50.0,0,0,15,0,0,54.5,54.1,72.3,59.9,59.6,75.3,0,0,0,0,8,0.0,0,0,0,60.4,1,0,0,21,1,14,23,1,0,0,1,0,0,22,1,8,0,0,0,0,2,0,0,8,4,8.0
James Houston,57810,ED,DET,1,0,0,,0,0,11,0,0,,56.2,68.4,56.2,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,
Mykal Walker,57834,LB,WAS,1,1,0,,0,0,32,0,0,62.7,65.9,69.7,,60.0,69.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,3,0,2,5,1,0,0,1,0,0,4,0,3,1,0,0,0,0,0,0,0,0,
Robert Beal Jr.,57840,ED,SF,2,1,0,,0,0,28,0,0,60.0,58.7,75.0,55.1,60.8,69.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,10,10,0,0,10,0,0,0,4,5,0,0,0,0,0,0,0,0,0,
Jamin Davis,57905,ED,WAS,1,1,0,,0,0,32,0,0,,78.8,75.9,52.0,83.8,71.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,13,13,0,1,12,0,0,0,8,5,0,2,2,1,0,0,0,0,0,
Josh Paschal,57908,ED,DET,2,0,0,,0,0,11,0,0,60.0,61.3,77.7,53.3,67.2,67.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,35,35,0,3,17,15,0,0,22,13,0,1,1,0,0,1,0,0,0,
Patrick Queen,57941,LB,PIT,2,2,1,66.7,0,0,25,0,0,48.9,38.4,76.9,75.5,29.6,29.3,0,0,0,0,22,36.4,4,0,0,102.8,4,0,0,100,3,70,117,0,0,0,0,0,5,117,7,40,9,0,5,0,6,0,0,65,20,16.3
K'Lavon Chaisson,57945,ED,LV,1,0,0,,0,0,23,0,0,,56.6,69.4,56.6,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
J.J. Russell,57958,LB,TB,1,0,0,,0,0,30,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Willie Gay,57987,LB,NO,2,0,0,100.0,0,0,20,0,0,27.0,26.4,73.3,40.8,56.9,28.6,0,1,0,0,14,50.0,1,0,0,112.5,2,0,0,9,0,7,20,9,0,0,9,0,0,11,5,8,2,0,1,0,2,1,0,22,4,11.0
Jeremiah Owusu-Koramoah,58089,LB,CLV,2,3,1,85.7,0,0,8,0,0,60.8,67.6,77.4,80.0,63.3,53.1,0,1,0,0,28,15.8,3,0,0,115.5,6,0,0,97,1,63,122,14,0,0,14,0,5,108,14,45,5,6,13,2,7,1,0,82,41,13.7
Pete Werner,58093,LB,NO,2,1,0,100.0,0,0,20,0,0,72.4,68.9,78.7,51.0,60.9,37.0,0,0,0,0,9,20.0,2,0,0,91.7,3,0,0,71,1,52,92,8,0,0,8,0,0,84,7,33,12,3,7,0,3,0,0,18,17,6.0
Baron Browning,58095,ED,DEN,2,2,0,0.0,0,0,10,0,0,62.8,66.5,3.7,59.9,74.1,75.6,0,2,0,0,,0.0,0,0,1,39.6,0,0,0,0,0,5,58,58,0,0,58,0,0,0,25,28,0,3,3,2,1,2,0,0,0,
Kenneth Murray Jr.,58099,LB,TEN,2,2,0,90.0,0,0,31,0,0,53.1,39.1,78.1,72.3,28.6,73.7,0,1,0,0,26,7.1,1,0,0,146.3,9,0,0,93,3,59,110,7,0,0,7,0,0,103,8,43,7,4,11,1,10,1,2,96,48,10.7
Derrick Barnes,58120,LB,DET,2,2,1,50.0,0,0,11,0,0,65.9,70.6,82.4,58.2,75.0,69.9,0,1,0,0,1,16.7,2,0,0,56.3,1,0,0,29,0,44,109,58,0,0,58,0,0,51,28,37,22,4,8,0,2,1,0,1,4,1.0
Devin Lloyd,58238,LB,JAX,2,4,0,66.7,0,1,15,0,0,89.9,90.4,0.0,69.1,83.0,84.7,1,1,0,0,10,0.0,0,1,1,70.8,4,0,0,84,0,52,101,1,0,0,1,0,0,100,6,43,16,5,12,1,6,2,0,19,35,4.8
Joe Tryon-Shoyinka,58272,ED,TB,2,1,0,100.0,0,1,30,0,0,63.5,55.7,24.4,59.2,54.2,60.6,0,2,0,0,20,16.7,1,0,1,96.9,4,1,0,0,0,17,88,85,0,0,85,0,0,3,45,26,3,4,4,1,4,3,0,29,16,7.3
Michael Carter II,60644,CB,NYJ,2,0,0,66.7,0,0,22,0,0,66.8,66.4,75.0,58.4,63.0,65.6,0,0,0,0,14,16.7,1,0,0,76.6,6,0,0,7,2,32,49,0,0,0,0,0,0,49,1,16,40,2,5,0,9,0,0,41,27,6.8
Grant Delpit,60685,S,CLV,2,1,0,66.7,0,0,8,0,0,64.7,66.8,76.8,50.6,69.9,82.5,0,0,0,0,30,0.0,0,0,0,81.9,4,0,0,59,1,69,120,7,0,0,7,0,18,113,8,43,35,5,8,2,6,0,0,35,13,8.8
Malcolm Rodriguez,60731,LB,DET,2,1,0,,0,0,11,0,0,50.3,56.1,74.2,51.7,69.0,79.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,30,0,16,33,1,0,0,1,0,0,32,4,13,2,3,4,0,0,0,0,0,0,
Isaiah Pola-Mao,60781,S,LV,2,0,0,66.7,0,0,23,0,0,46.8,45.0,73.1,58.4,60.0,73.8,0,0,0,0,12,0.0,0,0,0,78.5,2,0,0,2,1,12,14,3,0,0,3,0,4,11,1,1,4,1,2,0,3,0,0,15,8,7.5
Keion White,60998,ED,NE,2,2,0,100.0,0,1,19,0,0,43.1,82.3,80.5,90.8,54.5,64.9,0,3,0,0,24,12.5,1,0,0,118.8,2,5,0,6,0,12,99,92,1,10,58,23,0,7,63,24,1,6,5,0,2,8,0,31,17,15.5
Noah Igbinoghene,61155,CB,WAS,2,0,0,33.3,0,0,32,0,0,62.7,60.5,77.5,,51.8,79.0,0,0,0,0,4,0.0,0,1,1,42.4,1,0,0,5,54,34,61,1,0,0,1,0,0,60,0,27,1,1,5,0,3,0,0,4,0,4.0
Daiyan Henley,61500,LB,LAC,2,4,0,75.0,0,0,27,0,0,76.5,80.7,76.8,50.7,77.5,74.5,0,2,0,0,31,6.7,1,0,0,139.6,6,0,0,67,1,48,83,4,0,0,4,0,0,79,6,29,11,7,10,1,8,2,1,68,61,11.3
Tariq Woolen,61790,CB,SEA,2,1,0,44.4,0,0,29,0,0,84.6,84.3,80.6,66.7,67.8,67.2,0,1,0,1,10,12.5,1,1,0,13.9,4,0,0,10,116,83,135,3,0,0,3,0,2,132,1,51,4,2,6,0,9,1,0,31,2,7.8
Christian Elliss,61853,LB,NE,1,0,0,,0,0,19,0,0,60.8,62.8,68.6,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,2,4,1,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,
Joey Blount,62771,S,ARZ,1,0,0,,0,0,1,0,0,,62.0,72.2,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,8,0,0,0,0,0,7,8,0,8,0,0,0,0,0,0,0,0,0,
Charles Snowden,62775,ED,LV,2,0,0,50.0,0,0,23,0,0,41.9,44.2,0.9,51.3,60.5,28.3,0,0,0,0,27,33.3,1,0,1,95.8,1,0,0,0,0,10,57,50,0,0,49,1,0,7,11,36,7,2,2,0,2,0,0,27,7,27.0
Theo Jackson,62919,S,MIN,1,0,0,100.0,0,0,18,0,0,62.9,63.9,69.4,,,77.3,0,0,0,0,5,0.0,0,0,0,87.5,1,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,1,0,1,0,0,5,1,5.0
Jack Cochrane,63345,LB,KC,1,0,0,,0,0,16,0,0,60.8,62.4,64.3,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
Akayleb Evans,65033,CB,MIN,1,0,0,,0,0,18,0,0,63.0,63.4,68.1,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
Samuel Womack III,65771,CB,IND,1,0,0,,0,0,14,0,0,65.5,68.0,73.9,,66.7,72.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,19,7,20,0,0,0,0,0,0,20,0,13,0,1,1,0,0,0,0,0,0,
John Ridgeway,66694,DI,NO,1,0,0,,0,0,20,0,0,,66.9,74.4,63.5,63.4,,0,1,0,0,,,0,0,0,0.0,0,0,0,1,0,0,16,15,0,15,0,0,0,1,8,8,0,0,0,0,0,1,0,0,0,
Zyon McCollum,66769,CB,TB,2,0,0,33.3,0,0,30,0,0,81.9,77.0,78.9,,45.6,29.1,0,0,0,1,16,33.3,3,2,0,4.2,2,0,0,5,88,68,96,1,0,0,1,0,0,95,0,28,2,1,6,0,6,0,0,20,0,10.0
Tristin McCollum,66771,S,PHI,1,0,0,,0,0,24,0,0,60.2,60.5,69.4,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,3,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,
Kobie Turner,66894,DI,LA,2,1,0,,0,0,26,0,0,56.6,55.8,80.7,63.1,53.6,25.5,0,7,0,0,,50.0,3,0,0,0.0,0,1,0,0,0,0,111,111,12,72,2,25,0,0,57,54,0,3,2,0,0,8,0,0,0,
Zach Sieler,66917,DI,MIA,2,1,0,,0,0,17,0,0,,65.5,78.9,53.5,70.1,36.6,0,3,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,0,81,81,3,64,1,13,0,0,43,38,0,3,3,2,0,3,0,0,0,
Dennis Gardeck,66928,ED,ARZ,2,1,0,100.0,0,1,1,0,0,66.4,79.3,78.8,81.9,57.5,76.7,1,0,0,0,7,0.0,0,0,0,95.8,1,3,0,0,0,11,66,64,0,0,64,0,0,2,35,20,2,5,3,1,1,4,0,7,3,7.0
Tavierre Thomas,66931,CB,TB,1,0,0,,0,0,30,0,0,60.7,48.1,88.0,,60.0,23.1,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,
Trent McDuffie,72191,CB,KC,2,0,0,42.9,0,0,16,0,0,80.9,79.9,81.3,58.3,65.1,71.3,0,0,0,0,19,12.5,1,1,1,53.3,3,0,0,8,85,100,144,7,0,0,7,0,1,137,1,43,43,4,7,0,7,0,0,26,3,8.7
Evan Williams,73864,S,GB,1,0,0,50.0,0,0,12,0,0,57.5,57.5,74.8,,60.0,80.0,0,0,0,1,30,0.0,0,0,0,56.3,1,0,0,3,0,15,20,0,0,0,0,0,15,20,0,5,2,0,2,0,2,0,0,30,4,30.0
Jonah Laulu,75763,DI,LV,1,0,0,,0,0,23,0,0,,61.7,66.7,,60.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,
Chad Muma,75818,LB,JAX,2,0,0,,0,0,15,0,0,69.8,67.6,72.6,,57.0,77.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,18,0,13,23,0,0,0,0,0,0,23,0,10,5,1,2,0,0,0,0,0,0,
Asante Samuel Jr.,76625,CB,LAC,2,2,0,75.0,0,0,27,0,0,64.7,66.0,78.9,,67.9,41.7,0,0,0,0,33,20.0,2,1,0,93.1,9,0,0,7,96,68,104,0,0,0,0,0,0,104,0,36,1,2,6,0,12,0,0,82,35,9.1
Andre Cisco,76641,S,JAX,2,2,0,66.7,0,0,15,0,0,35.9,31.1,85.0,59.1,47.3,26.3,0,0,0,0,63,30.0,3,0,0,109.7,2,0,0,19,1,83,134,6,0,0,6,0,100,128,1,50,8,0,5,0,3,0,0,72,29,36.0
Juanyeh Thomas,76655,S,DAL,2,0,0,,0,0,9,0,0,61.6,65.1,67.3,,60.9,77.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,1,9,0,0,0,0,0,2,9,0,8,3,0,1,0,0,0,0,0,0,
Chamarri Conner,76662,S,KC,2,0,0,83.3,0,0,16,1,1,67.6,60.3,76.6,64.6,29.5,26.3,0,0,0,0,10,38.5,5,0,0,87.8,10,1,0,29,0,54,75,2,0,0,2,0,3,73,4,17,41,4,8,0,12,1,0,61,74,6.1
DeMarvion Overshown,76729,LB,DAL,2,3,0,100.0,0,0,9,0,0,79.8,78.6,75.6,82.0,54.9,84.1,1,0,0,0,29,0.0,0,0,0,104.6,9,1,0,57,0,39,62,2,0,0,2,0,0,60,2,21,3,8,10,0,9,2,0,82,61,9.1
Xavier Thomas,76807,ED,ARZ,2,0,0,,0,0,1,0,0,41.8,37.0,77.2,50.7,45.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,39,39,0,0,38,1,0,0,24,13,0,0,0,0,0,0,0,0,0,
KJ Henry,76808,ED,CIN,2,0,0,,0,0,7,0,0,60.0,63.3,74.3,62.1,60.0,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,1,11,11,0,1,10,0,0,0,8,2,0,0,0,0,0,1,0,0,0,
Tyler Lacy,76836,DI,JAX,1,0,0,,0,0,15,0,0,,59.9,76.7,54.6,62.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,24,24,15,9,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,
Will McDonald IV,76842,ED,NYJ,2,0,0,,0,0,22,0,0,63.3,41.5,82.3,63.7,28.6,46.8,0,4,0,0,,33.3,1,0,0,0.0,0,2,0,5,0,3,70,65,0,0,64,1,0,5,38,29,0,3,2,0,0,6,0,0,0,
Desjuan Johnson,76850,DI,LA,1,1,0,,0,0,26,0,0,,74.6,74.3,67.8,69.2,28.9,0,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,21,21,0,11,2,8,0,0,3,18,0,2,2,0,0,0,0,0,0,
Nesta Jade Silvera,76888,DI,LV,2,0,0,,0,0,23,0,0,,43.2,74.9,54.7,46.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,19,19,10,4,0,5,0,0,8,11,0,0,0,0,0,0,0,0,0,
Greg Rousseau,76889,ED,BUF,2,1,0,50.0,0,1,4,0,0,64.2,74.6,81.6,84.1,48.4,49.5,0,4,0,0,14,25.0,2,0,0,72.9,1,3,0,0,0,6,101,101,0,0,101,0,0,0,56,39,0,8,5,2,2,7,0,14,5,14.0
Travis Jones,76914,DI,BLT,2,2,0,,0,0,3,0,0,60.0,74.8,79.2,72.0,65.8,71.4,1,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,73,73,4,68,1,0,0,0,47,26,0,3,4,1,0,4,0,0,0,
Logan Hall,76919,DI,TB,1,0,0,,0,0,30,0,0,,41.9,75.8,60.2,37.0,23.8,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,30,30,0,17,3,10,0,0,20,10,0,1,1,0,0,0,0,0,0,
Moro Ojomo,76927,DI,PHI,2,0,0,,0,0,24,0,0,,55.9,75.8,69.4,38.5,66.8,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,31,30,0,22,0,8,0,1,26,5,0,0,1,0,0,3,0,0,0,
Keondre Coburn,76928,DI,TEN,2,0,0,,0,0,31,0,0,,47.8,75.1,56.4,48.2,22.9,0,1,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,22,22,3,19,0,0,0,0,15,7,0,0,0,0,0,1,0,0,0,
Dante Stills,76937,DI,ARZ,1,0,0,,0,0,1,0,0,,52.0,75.1,48.1,60.9,22.9,0,1,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,25,25,0,18,1,6,0,0,16,9,0,0,0,0,0,1,0,0,0,
Karl Brooks,76941,DI,GB,2,2,0,,0,0,12,0,0,60.3,50.7,77.4,58.3,47.0,36.4,0,1,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,1,43,43,0,33,0,10,0,0,26,16,0,2,2,0,0,1,0,0,0,
