player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
C.J. Stroud,129759,QB,HST,2,-20.25,0,77,13,75.4,57,59,9.7,2.88,0,4,6.6,69.5,41,24,4.7,68,88.3,2,23,,83.0,75.1,81.8,72.8,,67.0,0,0,71,29.2,109.6,10.3,7,2,0,2,3,4,5.6,463,7.8,80.4,51,53,7.3,2.7,1,3,5.5,73.6,39,19,4.9,62,80.5,2,19,,82.5,80.7,81.6,78.4,,67.0,0,0,65,36.8,112.6,11.3,7,2,0,1,3,2,3.1,386,7.3,61.5,13,15,11.3,3.29,0,1,6.7,53.3,8,5,0.0,15,19.5,0,5,,73.5,46.3,73.7,47.3,,,0,0,15,0.0,76.5,0.0,0,0,0,2,0,2,13.3,108,7.2,0,85.7,7,9,-4.6,2.31,1,0,0.0,66.7,6,0,0.0,9,11.7,0,1,,70.9,56.7,71.9,56.8,,,0,0,9,,72.0,0.0,0,0,0,1,0,0,0.0,31,3.4,-0.08
Joe Burrow,28022,QB,CIN,2,-4.34,0,76,7,75.4,57,60,7.4,2.75,0,3,4.8,66.7,40,20,7.0,71,93.4,3,18,,22.8,66.7,80.9,73.5,,38.2,1,0,76,30.0,97.2,8.5,6,5,0,2,2,2,2.6,410,6.8,77.1,48,51,6.0,2.52,0,2,3.8,68.6,35,17,5.4,61,80.3,2,15,,21.6,61.9,80.5,69.0,,38.4,1,0,65,35.3,96.8,9.8,6,4,0,2,2,2,3.1,299,5.9,76.9,13,14,9.7,3.41,0,1,6.7,64.3,9,4,10.0,15,19.7,1,4,,74.2,74.0,74.1,76.4,,54.6,0,0,17,0.0,92.3,0.0,0,1,0,1,0,0,0.0,123,8.8,0,100.0,4,5,-2.5,1.9,0,0,0.0,80.0,4,1,0.0,5,6.6,0,1,,68.9,58.7,70.6,61.7,,58.3,0,0,6,0.0,79.2,0.0,0,0,0,1,0,0,0.0,12,2.4,2.93
Geno Smith,7820,QB,SEA,2,15.37,0,76,29,82.5,57,59,9.3,2.6,0,2,2.9,71.2,42,26,10.6,66,86.8,5,24,,83.9,84.4,81.6,78.5,,84.6,1,1,76,19.2,98.6,7.6,5,2,1,0,2,0,0.0,466,7.9,82.8,58,61,8.2,2.49,0,2,2.9,72.1,44,25,8.3,67,88.2,4,21,,83.9,84.7,81.6,78.7,,84.6,1,1,76,16.0,97.2,6.0,4,2,1,1,2,0,0.0,453,7.4,100.0,8,8,4.3,2.26,0,0,0.0,87.5,7,2,12.5,9,11.8,1,3,,71.9,66.8,72.6,66.1,,,0,0,11,50.0,90.1,11.1,1,0,0,0,0,0,0.0,45,5.6,0,100.0,9,10,-2.1,1.55,0,0,0.0,90.0,9,1,0.0,10,13.2,0,0,,71.9,65.5,72.6,65.0,,,0,0,11,0.0,80.0,0.0,0,0,0,1,0,0,0.0,32,3.2,-1.8
Jalen Hurts,40291,QB,PHI,2,-26.8,0,74,24,76.5,51,58,8.7,3.45,1,2,3.2,65.5,38,31,2.6,68,91.9,1,28,,54.4,52.7,22.7,47.2,,67.7,0,3,72,9.7,84.1,4.4,3,7,1,5,3,6,8.3,442,7.6,80.0,45,49,7.8,3.33,1,1,2.0,73.5,36,24,0.0,58,78.4,0,24,,50.5,60.7,18.0,56.3,,67.7,0,3,60,8.3,83.8,3.4,2,7,1,2,2,4,6.7,381,7.8,72.7,11,15,6.9,3.09,1,1,5.6,46.7,7,7,12.5,16,21.6,1,5,,74.8,35.7,74.5,37.5,,,0,0,19,14.3,85.4,6.3,1,0,0,3,1,2,10.5,80,5.3,0,100.0,5,6,-3.4,1.3,1,0,0.0,83.3,5,0,0.0,6,8.1,0,1,,69.6,63.5,71.1,63.2,,,0,0,7,,79.9,0.0,0,0,0,0,0,0,0.0,19,3.2,-2.45
Tua Tagovailoa,60326,QB,MIA,2,-6.67,0,73,17,65.1,43,46,10.4,2.72,1,5,10.2,54.3,25,11,10.7,53,72.6,3,18,,81.2,65.9,80.9,58.7,,87.3,0,3,57,36.4,59.1,7.5,4,3,0,2,1,2,3.5,350,7.6,75.0,40,42,4.2,2.05,0,2,4.7,66.7,28,10,6.7,52,71.2,2,14,,80.9,62.7,80.8,54.1,,87.3,0,2,54,30.0,70.2,5.8,3,3,0,2,1,1,1.9,247,5.9,73.7,19,20,12.0,2.94,1,3,13.6,60.0,12,3,14.3,21,28.8,2,8,,75.9,69.8,75.2,68.9,,,0,1,23,33.3,97.1,4.8,1,0,0,0,1,1,4.3,236,11.8,0,100.0,16,16,-3.3,1.22,0,0,0.0,93.8,15,2,6.3,20,27.4,1,4,,75.1,63.9,74.7,63.4,,,0,0,20,0.0,122.1,0.0,0,0,0,0,1,0,0.0,133,8.3,5.92
Will Levis,83542,QB,TEN,2,-4.44,0,73,31,69.6,46,49,11.9,3.03,0,2,3.8,61.2,30,31,6.3,62,84.9,2,13,,33.6,45.2,81.3,39.8,,70.1,1,3,66,22.6,65.9,11.3,7,6,0,2,2,2,3.0,290,5.9,73.8,42,45,10.2,2.84,0,2,4.3,64.4,29,25,6.5,57,78.1,2,14,,29.8,47.0,81.1,42.2,,68.1,1,2,59,28.0,78.0,12.3,7,5,0,2,2,2,3.4,280,6.2,69.2,13,15,6.9,3.03,0,0,0.0,60.0,9,7,0.0,16,21.9,0,2,,74.5,53.6,74.3,51.5,,62.6,0,1,18,0.0,36.8,0.0,0,1,0,2,0,0,0.0,39,2.6,0,88.9,9,11,-3.1,2.04,0,0,0.0,72.7,8,1,0.0,11,15.1,0,3,,71.9,63.1,72.6,62.7,,,0,0,11,0.0,75.2,0.0,0,0,0,2,0,0,0.0,29,2.6,-3.62
Jayden Daniels,97993,QB,WAS,2,22.31,0,72,32,68.6,35,35,9.2,3.27,0,0,0.0,68.6,24,23,0.0,53,73.6,0,21,,22.4,51.5,81.1,43.5,,68.0,0,0,59,30.4,98.9,13.2,7,10,0,0,0,1,1.7,333,9.5,71.8,39,40,6.6,2.87,1,0,0.0,70.0,28,19,0.0,54,75.0,0,19,,22.4,49.8,81.1,45.5,,61.3,0,0,59,21.1,92.0,7.4,4,9,0,0,0,1,1.7,303,7.6,100.0,12,13,0.5,2.93,0,0,0.0,92.3,12,6,0.0,18,25.0,0,6,,74.8,68.8,74.5,59.9,,76.0,0,0,19,50.0,101.0,16.7,3,2,0,1,0,0,0.0,107,8.2,0,100.0,16,18,-3.6,1.81,1,0,0.0,88.9,16,2,0.0,19,26.4,0,4,,74.8,64.5,74.5,65.8,,58.3,0,0,19,0.0,84.5,0.0,0,1,0,1,0,0,0.0,77,4.3,0.65
Bryce Young,123943,QB,CAR,2,-6.25,0,67,5,57.8,45,50,9.1,2.97,2,0,0.0,52.0,26,19,0.0,61,91.0,0,11,,82.1,29.6,0.0,30.7,,55.1,0,3,66,31.6,39.8,9.8,6,5,0,3,0,3,4.5,233,4.7,61.4,44,48,8.3,2.73,2,0,0.0,56.3,27,13,0.0,56,83.6,0,10,,81.6,34.8,0.0,36.0,,59.3,0,2,61,38.5,50.8,8.9,5,3,0,2,0,2,3.3,221,4.6,57.1,7,8,3.1,3.33,0,0,0.0,50.0,4,6,0.0,11,16.4,0,1,,71.9,30.8,72.6,32.8,,54.5,0,1,11,16.7,16.7,9.1,1,2,0,1,0,1,9.1,24,3.0,0,83.3,6,6,-3.3,1.37,0,0,0.0,83.3,5,0,0.0,6,9.0,0,0,,68.9,58.9,70.6,58.9,,,0,0,6,,79.2,0.0,0,0,0,0,0,0,0.0,12,2.0,-1.6
Kyler Murray,38334,QB,ARZ,2,-16.36,0,64,1,77.3,44,45,10.0,3.39,1,7,15.2,71.1,32,22,5.9,57,89.1,2,21,,40.0,93.9,81.1,91.6,,85.7,0,0,58,22.7,126.3,8.8,5,7,0,0,4,1,1.7,381,8.5,83.3,30,30,7.8,3.13,0,4,12.9,80.0,24,15,4.0,39,60.9,1,16,,29.3,93.4,80.4,92.6,,74.4,0,0,40,33.3,132.5,12.8,5,4,0,0,3,1,2.5,234,7.8,71.4,21,22,8.7,3.42,1,3,13.6,63.6,14,7,6.7,25,39.1,1,6,,76.3,82.1,75.5,72.9,,82.8,0,0,25,0.0,107.0,0.0,0,3,0,0,1,0,0.0,194,8.8,0,85.7,7,7,-3.1,2.04,0,0,0.0,85.7,6,0,0.0,7,10.9,0,1,,69.6,60.1,71.1,60.0,,,0,0,7,,94.6,0.0,0,0,0,0,0,0,0.0,47,6.7,1.02
Patrick Mahomes,11765,QB,KC,2,-2.09,0,63,16,76.3,38,41,7.8,2.87,0,2,4.2,63.4,26,18,10.3,50,79.4,3,18,,81.5,75.1,80.9,67.8,,84.2,0,3,58,22.2,85.1,8.0,4,5,0,3,3,4,6.9,357,8.7,85.0,40,43,4.8,2.6,0,2,4.1,72.1,31,15,8.8,49,77.8,3,20,,81.3,77.6,80.8,74.6,,70.2,0,2,56,26.7,95.8,8.2,4,2,0,3,2,3,5.4,387,9.0,70.0,10,10,6.1,2.63,0,0,0.0,70.0,7,3,0.0,14,22.2,0,4,,73.5,60.9,73.7,47.0,,81.9,0,1,15,0.0,77.1,0.0,0,3,0,0,1,1,6.7,55,5.5,0,100.0,12,12,-3.5,1.58,0,0,0.0,100.0,12,0,0.0,13,20.6,0,6,,72.8,66.0,73.2,65.5,,,0,0,13,,96.2,0.0,0,0,0,0,0,0,0.0,85,7.1,-3.5
Trevor Lawrence,77632,QB,JAX,2,28.19,0,62,15,63.4,41,45,14.3,2.86,0,4,7.8,48.9,22,22,15.4,55,88.7,4,19,,39.9,74.1,6.6,70.4,,80.4,0,0,62,31.8,84.8,12.7,7,3,1,3,1,2,3.2,373,8.3,60.6,33,37,12.7,2.71,0,3,7.1,43.2,16,18,20.0,45,72.6,4,13,,32.5,71.0,0.0,66.9,,80.4,0,0,51,22.2,71.3,8.9,4,3,1,3,1,2,3.9,215,5.8,78.6,14,14,9.9,2.73,0,1,6.7,71.4,10,6,9.1,17,27.4,1,7,,74.5,71.0,74.3,70.0,,,0,0,18,50.0,111.3,17.6,3,0,0,0,0,0,0.0,167,11.9,0,83.3,6,6,-4.8,1.57,0,0,0.0,66.7,4,2,20.0,7,11.3,1,1,,69.6,57.1,71.1,57.2,,,0,0,7,0.0,70.1,0.0,0,0,0,0,0,0,0.0,9,1.5,6.12
Baker Mayfield,46518,QB,TB,2,-20.05,0,62,30,77.1,35,36,10.5,3.07,1,2,5.1,69.4,25,19,7.4,49,79.0,2,24,,23.6,73.0,80.6,69.6,,70.0,0,1,52,31.6,127.7,12.2,6,6,0,0,5,4,7.7,343,9.5,83.3,36,37,6.6,2.89,1,2,5.3,78.4,29,16,3.3,48,77.4,1,20,,23.1,70.3,80.5,65.7,,72.5,0,1,49,37.5,128.2,12.5,6,5,0,0,4,4,8.2,326,8.8,72.7,11,12,6.9,2.43,0,0,0.0,58.3,7,4,12.5,14,22.6,1,7,,73.9,70.5,73.9,71.2,,58.3,0,0,16,0.0,129.9,0.0,0,1,0,1,1,0,0.0,148,12.3,0,91.7,12,13,-4.4,1.72,0,0,0.0,84.6,11,1,0.0,13,21.0,0,3,,72.8,61.8,73.2,61.5,,,0,0,13,0.0,108.7,0.0,0,0,0,1,0,0,0.0,131,10.1,3.52
Anthony Richardson,124393,QB,IND,2,26.67,0,61,14,55.3,47,50,15.0,3.17,0,3,5.7,46.0,23,17,11.5,58,95.1,3,18,,25.5,54.9,0.0,51.8,,70.8,2,4,61,17.6,59.6,5.2,3,5,1,0,3,5,8.2,390,7.8,53.1,32,35,14.8,3.28,0,1,2.8,40.0,14,12,17.6,43,70.5,3,12,,23.1,51.2,0.0,46.6,,70.8,2,3,44,25.0,32.6,7.0,3,5,1,0,1,4,9.1,196,5.6,66.7,18,18,12.4,2.68,0,2,10.0,66.7,12,5,0.0,18,29.5,0,7,,75.1,65.7,74.7,65.1,,,0,1,20,0.0,122.5,0.0,0,0,0,0,2,1,5.0,220,12.2,0,100.0,3,3,-1.7,1.83,0,0,0.0,100.0,3,0,0.0,3,4.9,0,1,,65.5,63.8,68.2,63.4,,,0,0,3,,102.8,0.0,0,0,0,0,0,0,0.0,26,8.7,6.62
