player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Calais Campbell,4364,DI,MIA,2,3,0,17,0,,,22.2,,,0,0,,61.1,0,,,0,0,0.0,0,2,66.7,9,0,0,0,0,0,0,0.0,,0,0,,,4.2,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,24,1,0,0,0,0,0,0.0,
Brandon Graham,5538,ED,PHI,2,4,0,24,0,,,0.0,,,0,0,,60.0,0,,,0,0,0.0,0,0,0.0,11,0,0,0,0,0,0,,,0,0,,,19.0,,,0,0,,62.1,0,,,0,0,0.0,0,4,100.0,21,0,0,0,0,0,0,0.0,
Jerry Hughes,5556,ED,HST,2,1,0,13,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,11.1,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,9,0,0,0,0,0,0,0.0,
Von Miller,6154,ED,BUF,2,2,0,4,0,,,11.1,,,0,0,,60.6,0,,0.0,0,0,0.0,0,1,50.0,9,0,1,0,0,0,0,0.0,,0,0,,,4.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,25,1,0,0,0,0,0,0.0,
Cameron Jordan,6176,ED,NO,2,1,0,20,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,11,0,0,0,0,0,0,,,0,1,,,3.7,,,0,0,,60.1,0,,0.0,0,0,0.0,0,1,100.0,27,0,0,0,0,0,0,0.0,
Stephon Gilmore,7016,CB,MIN,2,89,0,18,0,12.5,50.0,100.0,12.0,6.0,0,0,0.0,56.7,0,25,,0,0,95.8,1,13,14.6,13,0,0,2,0,25,5,2.1,25.0,0,1,10.4,77.8,100.0,8.4,6.6,0,0,0.0,59.1,0,22,14.3,1,0,99.5,7,60,67.4,60,1,5,9,0,71,13,1.2,10.1
Bobby Wagner,7050,LB,WAS,2,61,0,32,0,,,73.7,,,0,0,,55.7,0,,,0,0,0.0,0,14,23.0,19,0,0,0,0,0,0,0.0,,0,1,1.3,66.7,93.3,10.3,6.8,0,1,16.7,50.9,0,32,16.7,1,1,103.5,4,42,68.9,45,3,4,6,0,66,74,1.6,16.5
Lavonte David,7060,LB,TB,2,85,0,30,0,,,81.3,,,0,0,,67.7,0,,,0,0,0.0,0,13,15.3,16,0,0,0,0,0,0,0.0,,0,1,0.8,100.0,91.4,7.8,7.8,0,0,0.0,61.0,0,12,33.3,3,0,94.3,8,64,75.3,70,1,5,8,0,53,47,0.9,6.6
Demario Davis,7079,LB,NO,2,69,0,20,0,-6.5,50.0,80.0,19.0,9.5,0,0,0.0,41.9,0,15,,0,0,75.0,1,20,29.0,25,1,0,2,0,15,27,0.8,15.0,0,2,6.2,80.0,95.3,9.5,7.6,0,1,20.0,89.8,0,14,0.0,0,1,86.7,4,41,59.4,43,1,2,5,0,24,11,0.6,6.0
Rodney McLeod,7271,S,CLV,2,29,0,8,0,16.0,0.0,100.0,,9.0,0,0,0.0,55.8,0,,0.0,0,0,39.6,0,12,41.4,12,0,1,1,0,0,0,0.0,,0,0,,,92.9,,,0,1,,83.3,0,,0.0,0,1,0.0,0,13,44.8,14,0,1,0,0,0,0,0.0,
Harrison Smith,7641,S,MIN,2,85,0,18,0,3.0,0.0,92.3,,11.0,0,1,100.0,70.1,0,,,0,1,39.6,0,12,14.1,13,0,0,1,0,0,0,0.0,,0,3,10.0,50.0,93.5,57.0,28.5,0,0,0.0,69.6,0,15,0.0,0,0,75.0,1,58,68.2,62,1,5,2,0,15,0,0.3,15.0
Darius Slay,7817,CB,PHI,2,77,0,24,0,7.7,100.0,100.0,6.0,6.0,0,0,0.0,56.2,0,10,0.0,0,0,141.0,3,22,28.6,22,1,2,3,1,25,3,1.4,8.3,0,1,7.7,100.0,100.0,13.3,13.3,0,0,0.0,63.1,0,18,25.0,1,0,112.5,3,43,55.8,43,2,2,3,0,33,10,0.8,11.0
Tyrann Mathieu,7850,S,NO,2,64,0,20,0,,,95.0,,,0,1,,79.1,1,,0.0,0,1,0.0,0,19,29.7,20,0,1,0,0,0,0,0.0,,0,0,3.0,100.0,97.4,35.0,35.0,0,0,0.0,74.7,0,4,0.0,0,0,83.3,1,38,59.4,39,3,3,1,0,4,1,0.1,4.0
Jordan Poyer,8000,S,MIA,2,48,0,17,1,,,100.0,,,0,0,,65.0,0,,0.0,0,0,0.0,0,13,27.1,13,0,0,0,0,0,0,0.0,,0,0,9.3,75.0,100.0,9.7,7.3,1,0,0.0,47.2,0,14,0.0,0,0,127.1,3,30,62.5,30,0,1,4,1,22,12,0.8,7.3
Tony Jefferson,8361,S,LAC,1,7,0,27,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,14.3,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.2,0,,,0,0,0.0,0,5,71.4,5,0,0,0,0,0,0,0.0,
Jadeveon Clowney,8636,ED,CAR,2,8,0,5,0,7.0,100.0,16.7,1.0,1.0,0,0,0.0,60.0,0,15,,0,0,118.8,1,1,12.5,6,0,0,1,0,15,8,15.0,15.0,0,1,4.0,100.0,23.1,6.0,6.0,0,0,0.0,48.9,0,15,0.0,0,0,118.8,1,6,75.0,26,0,0,1,0,15,11,2.5,15.0
Khalil Mack,8640,ED,LAC,2,1,0,27,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,10,0,0,0,0,0,0,,,0,1,,,3.6,,,0,0,,75.3,0,,0.0,0,0,0.0,0,1,100.0,28,0,0,0,0,0,0,0.0,
C.J. Mosley,8652,LB,NYJ,2,34,0,22,0,,,80.0,,,0,0,,65.9,0,,,0,0,0.0,0,8,23.5,10,0,0,0,0,0,0,0.0,,0,1,5.3,100.0,100.0,5.5,5.5,0,0,0.0,62.5,0,15,14.3,1,0,103.1,4,23,67.6,23,1,5,4,0,35,14,1.6,8.8
Jimmie Ward,8665,S,HST,2,75,0,13,0,7.0,0.0,95.7,,10.5,0,0,0.0,68.1,0,,,0,0,39.6,0,22,29.3,23,0,0,2,0,0,0,0.0,,0,1,22.7,83.3,100.0,8.8,7.3,0,1,16.7,46.5,0,60,0.0,0,1,158.3,5,47,62.7,47,0,4,6,1,129,9,2.9,25.8
DeMarcus Lawrence,8669,ED,DAL,2,2,0,9,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,11,0,0,0,0,0,0,,,0,0,,,5.6,,,0,0,,60.2,0,,100.0,1,0,0.0,0,2,100.0,36,1,0,0,0,0,0,0.0,
Kyle Van Noy,8675,ED,BLT,2,4,0,3,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,9,0,0,0,0,0,0,,,0,0,,,22.2,,,0,0,,77.6,0,,0.0,0,0,0.0,0,4,100.0,18,1,1,0,0,0,0,0.0,
C.J. Goodwin,9243,CB,DAL,1,1,0,9,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.2,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Dante Fowler Jr.,9436,ED,WAS,2,2,0,32,0,,,11.1,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,9,0,0,0,0,0,0,0.0,,0,0,,,5.6,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,18,0,0,0,0,0,0,0.0,
Leonard Williams,9439,DI,SEA,2,2,0,29,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,22,0,0,0,0,0,0,,,0,0,,,8.0,,,0,0,,60.6,0,,100.0,1,0,0.0,0,2,100.0,25,0,0,0,0,0,0,0.0,
Arik Armstead,9450,ED,JAX,2,1,0,15,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,23,1,1,0,0,0,0,,,0,0,,,4.3,,,0,0,,59.5,0,,,0,0,0.0,0,1,100.0,23,1,0,0,0,0,0,0.0,
Bud Dupree,9455,ED,LAC,2,3,0,27,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,9,0,0,0,0,0,0,,,0,0,-1.5,100.0,10.0,1.5,1.5,0,0,0.0,28.8,0,9,100.0,1,0,97.9,2,3,100.0,30,0,0,2,0,15,18,5.0,7.5
Shaq Thompson,9458,LB,CAR,2,49,0,5,0,4.0,100.0,87.5,3.5,3.5,0,0,0.0,49.6,0,9,0.0,0,0,87.5,2,7,14.3,8,0,1,2,0,10,2,1.4,5.0,0,0,0.4,100.0,94.6,6.2,6.2,0,0,0.0,56.5,0,8,66.7,2,0,81.7,5,35,71.4,37,1,1,5,0,18,16,0.6,3.6
Eric Kendricks,9478,LB,DAL,2,59,0,9,0,-3.0,100.0,100.0,8.0,8.0,0,0,0.0,49.3,0,57,,0,0,158.3,1,9,15.3,9,0,0,1,1,57,60,7.1,57.0,0,1,4.3,25.0,92.5,33.0,8.3,0,0,0.0,69.4,1,4,25.0,1,0,0.0,1,37,62.7,40,1,2,4,0,4,2,0.1,4.0
Denzel Perryman,9481,LB,LAC,2,28,0,27,0,,,50.0,,,0,0,,60.9,0,,,0,0,0.0,0,2,7.1,4,1,0,0,0,0,0,0.0,,0,0,7.0,100.0,94.4,5.7,5.7,0,0,0.0,76.5,0,23,0.0,0,0,105.6,3,17,60.7,18,3,3,3,0,28,7,1.6,9.3
