player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Calais Campbell,4364,DI,MIA,2,0,2.3,0,0,17,60.5,66.6,79.3,71.9,55.2,28.0,25.0,1,0,22,22,9.1,2,3
Brandon Graham,5538,ED,PHI,2,1,,0,0,24,63.8,76.5,4.8,72.2,77.2,73.9,0.0,0,1,21,24,0.0,0,0
Jerry Hughes,5556,ED,HST,2,0,,0,0,13,60.0,40.5,77.7,51.9,42.3,,,0,0,10,10,0.0,0,0
Linval Joseph,5571,DI,DAL,2,1,11.0,0,0,9,,31.7,78.5,60.4,29.9,68.3,0.0,0,0,22,22,0.0,0,1
Von Miller,6154,ED,BUF,2,0,4.0,0,0,4,62.6,88.4,79.0,82.1,70.1,74.2,0.0,0,0,15,15,6.7,1,1
Cameron Jordan,6176,ED,NO,2,1,1.0,0,0,20,60.1,57.3,80.0,51.7,65.0,74.0,0.0,0,0,16,16,6.3,1,1
Cameron Heyward,6183,DI,PIT,2,0,2.7,0,0,25,60.0,84.0,78.0,66.7,83.7,73.2,0.0,0,0,28,29,17.9,5,6
Stephon Gilmore,7016,CB,MIN,2,0,4.0,0,1,18,66.2,72.6,80.1,,91.5,72.4,0.0,0,0,37,40,2.7,1,2
Bobby Wagner,7050,LB,WAS,2,6,1.0,0,0,32,51.9,74.9,78.5,58.6,90.9,64.0,7.1,1,0,48,50,10.4,5,7
Lavonte David,7060,LB,TB,2,1,3.3,0,0,30,60.9,60.0,76.9,69.8,53.5,27.6,28.6,2,0,46,47,4.3,2,4
Demario Davis,7079,LB,NO,2,4,3.0,0,0,20,75.3,87.3,78.0,71.3,85.4,85.1,0.0,0,0,30,31,10.0,3,3
Rodney McLeod,7271,S,CLV,2,1,6.0,0,0,8,71.9,72.1,74.0,59.2,60.4,82.2,0.0,0,0,15,16,0.0,0,1
Harrison Smith,7641,S,MIN,2,0,7.0,0,0,18,83.4,83.1,81.3,53.3,57.9,71.4,50.0,1,0,38,41,0.0,0,1
