player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Jordan Mason,62946,HB,SF,2,48,13,2,18.6,46,0,247,0,0,13,165,89.4,7,13,28,1,12,45.0,73.6,80.9,,62.1,53.7,75.5,60.0,24,0,9,2,48,54,0,0,2,50,2,247,165,3.44,5.1,0.19,36
Josh Jacobs,45953,HB,GB,2,48,9,4,44.3,104,0,235,0,0,9,178,66.7,6,12,12,2,29,26.0,73.3,80.7,,70.3,57.5,73.3,56.7,34,0,20,2,30,54,0,0,3,50,0,235,178,3.71,4.9,0.67,18
Rhamondre Stevenson,98689,HB,NE,2,46,13,3,25.4,51,0,201,0,0,13,170,94.2,6,11,19,2,24,43.3,76.8,80.8,,49.5,53.8,79.7,60.0,18,0,15,5,41,50,0,0,7,51,2,201,170,3.7,4.4,0.37,20
Saquon Barkley,45791,HB,PHI,2,46,9,1,16.7,34,0,204,1,1,9,160,66.9,5,9,24,0,18,82.7,68.2,83.8,,71.0,61.8,68.4,57.4,34,0,44,6,53,62,0,0,7,52,2,204,160,3.48,4.4,0.83,27
Joe Mixon,11803,HB,HST,2,39,4,1,8.7,16,0,184,0,2,4,129,44.1,5,10,13,0,6,81.8,71.2,78.2,,28.0,79.2,67.2,58.6,16,0,44,6,33,46,0,0,7,45,1,184,129,3.31,4.7,1.33,32
Najee Harris,57121,HB,PIT,2,37,5,1,14.4,20,0,139,1,1,5,94,39.1,2,6,25,0,5,81.1,60.3,76.3,,77.5,41.3,62.8,60.0,20,0,14,2,20,44,0,0,4,39,0,139,94,2.54,3.8,0.7,32
James Conner,11860,HB,ARZ,2,37,8,3,33.7,58,0,172,0,5,8,130,111.4,5,12,1,1,29,39.5,67.3,80.6,,85.1,70.6,63.4,59.1,22,0,35,4,28,44,0,0,4,41,2,172,130,3.51,4.6,1.25,8
Alvin Kamara,11822,HB,NO,2,35,6,3,24.7,49,0,198,1,1,6,97,46.2,7,13,20,0,8,81.4,78.2,77.0,,73.5,63.6,78.3,59.6,17,0,92,7,24,42,0,0,8,42,4,198,97,2.77,5.7,3.83,27
Isiah Pacheco,83747,HB,KC,2,34,2,0,0.0,0,0,135,1,5,2,77,38.7,2,6,16,0,17,81.3,67.0,81.1,,77.7,58.2,68.4,60.0,11,0,54,7,40,40,0,0,8,41,1,135,77,2.26,4.0,1.35,17
Tony Pollard,27126,HB,TEN,2,33,9,2,28.5,41,0,144,1,0,9,127,84.5,5,8,31,0,24,81.3,71.8,79.0,,81.5,67.1,70.0,59.2,26,0,52,8,34,42,0,0,10,41,1,144,127,3.85,4.4,1.53,9
Bijan Robinson,123126,HB,ATL,2,32,8,2,20.6,34,0,165,1,1,8,102,70.0,6,10,2,0,3,81.1,83.5,79.5,,75.1,75.3,82.4,60.1,19,0,68,9,45,36,0,0,10,41,0,165,102,3.19,5.2,1.51,29
De'Von Achane,124305,HB,MIA,2,32,4,2,27.5,33,0,120,0,6,4,65,44.2,4,5,17,0,13,81.0,78.3,80.9,,0.5,91.1,65.2,60.0,17,0,145,14,47,35,0,0,14,46,1,120,65,2.03,3.8,3.09,15
Derrick Henry,10679,HB,BLT,2,31,5,2,35.4,46,0,130,0,1,5,99,59.9,2,8,3,0,16,79.8,74.6,0.0,,81.2,56.4,79.3,60.2,29,2,12,1,23,38,0,0,2,32,2,130,99,3.19,4.2,0.52,15
Kyren Williams,97118,HB,LA,2,30,4,0,0.0,0,0,75,0,1,4,68,30.6,0,7,26,0,13,81.3,66.5,78.9,,58.2,65.3,66.7,60.0,9,0,31,7,59,33,0,0,8,37,2,75,68,2.27,2.5,0.53,17
Breece Hall,97636,HB,NYJ,2,30,6,2,39.7,46,0,116,1,1,6,113,62.8,2,5,22,1,11,35.9,64.0,81.1,,29.8,58.8,66.8,60.0,30,0,91,12,43,34,0,0,14,42,1,116,113,3.77,3.9,2.12,19
Brian Robinson,57120,HB,WAS,2,30,6,3,52.0,90,0,173,0,4,6,152,149.0,5,9,32,0,19,79.7,78.8,80.6,,73.6,87.9,70.7,59.9,40,0,52,4,29,37,0,0,6,34,1,173,152,5.07,5.8,1.79,9
James Cook,83666,HB,BUF,2,30,4,2,43.0,64,0,149,0,1,4,101,49.5,2,9,4,0,16,79.9,86.3,77.2,,68.8,66.2,86.0,59.9,49,0,49,4,23,33,0,0,4,34,2,149,101,3.37,5.0,2.13,14
Gus Edwards,46027,HB,LAC,2,29,0,0,0.0,0,0,85,0,0,0,57,0.0,1,2,27,0,12,80.0,55.2,76.3,,77.5,56.8,55.5,59.1,10,0,2,1,11,41,0,0,1,30,0,85,57,1.97,2.9,0.18,17
David Montgomery,45719,HB,DET,2,28,9,1,16.7,21,0,126,0,3,9,87,113.0,1,8,11,0,15,79.4,83.5,77.2,,63.2,70.7,82.7,60.0,21,0,37,5,26,29,0,0,5,33,2,126,87,3.11,4.5,1.42,11
Jonathan Taylor,57488,HB,IND,2,28,3,4,53.0,80,0,151,1,0,3,102,36.4,5,10,14,1,7,29.1,57.5,81.1,,27.1,27.9,69.1,59.8,29,0,32,2,31,35,0,0,4,30,1,151,102,3.64,5.4,1.03,21
J.K. Dobbins,57366,HB,LAC,2,27,9,4,62.0,165,0,266,0,0,9,130,139.8,7,11,27,0,8,79.3,72.4,80.0,,74.3,57.3,73.3,60.0,61,0,4,4,27,28,0,0,4,31,2,266,130,4.81,9.9,0.15,19
Jalen Hurts,40291,QB,PHI,2,26,3,0,0.0,0,0,46,0,0,1,32,8.9,4,9,24,2,3,56.4,53.4,25.2,48.4,,,67.7,60.0,23,1,0,0,0,69,72,7,0,19,1,118,58,2.23,4.5,,7
Devin Singletary,40485,HB,NYG,2,26,12,2,30.3,40,0,132,1,3,12,91,169.4,4,5,21,1,19,29.0,64.0,79.3,,80.4,51.4,65.0,58.6,22,0,15,5,36,34,0,0,6,31,1,132,91,3.5,5.1,0.42,6
Travis Etienne Jr.,57185,HB,JAX,2,25,3,1,20.8,20,0,96,0,0,3,62,24.8,4,7,15,1,13,28.6,66.8,79.9,,60.3,75.0,62.7,60.0,20,0,21,5,35,26,0,0,7,30,2,96,62,2.48,3.8,0.6,11
Jayden Daniels,97993,QB,WAS,2,25,4,0,0.0,0,0,22,0,0,1,12,6.1,6,10,32,3,2,24.2,53.7,81.7,47.7,,,66.8,60.1,17,0,0,0,0,52,110,11,0,14,2,132,84,3.36,5.3,,6
