player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Calais Campbell,4364,DI,MIA,2,0,,,8.3,,,0,0,0,,17,60.5,66.6,79.3,71.9,55.2,28.0,0,,,0,0,0,0.0,0,3,36,1,0,0,0,0,0,0.0,
Brandon Graham,5538,ED,PHI,2,0,,,11.1,,,0,0,0,,24,63.8,76.5,4.8,72.2,77.2,73.9,0,,,0,0,1,0.0,0,4,36,0,0,0,0,0,0,0.0,
Jerry Hughes,5556,ED,HST,2,0,,,9.1,,,0,0,0,,13,60.0,40.5,77.7,51.9,42.3,,0,,,0,0,0,0.0,0,1,11,0,0,0,0,0,0,0.0,
Von Miller,6154,ED,BUF,2,0,,,4.7,,,0,0,0,,4,62.6,88.4,79.0,82.1,70.1,74.2,0,,0.0,0,0,0,0.0,0,2,43,2,1,0,0,0,0,0.0,
Cameron Jordan,6176,ED,NO,2,1,,,2.2,,,0,0,0,,20,60.1,57.3,80.0,51.7,65.0,74.0,0,,0.0,0,0,0,0.0,0,1,45,0,0,0,0,0,0,0.0,
Stephon Gilmore,7016,CB,MIN,2,1,9.5,76.9,100.0,8.7,6.7,0,0,0,0.0,18,66.2,72.6,80.1,,91.5,72.4,0,25,10.0,1,0,0,98.2,10,89,89,4,8,13,0,100,18,1.1,10.0
Bobby Wagner,7050,LB,WAS,2,1,1.3,66.7,88.4,14.0,9.3,0,0,1,16.7,32,51.9,74.9,78.5,58.6,90.9,64.0,0,32,16.7,1,1,0,103.5,4,61,69,3,4,6,0,66,74,1.2,16.5
Lavonte David,7060,LB,TB,2,1,1.4,100.0,88.5,8.0,8.0,0,0,0,0.0,30,60.9,60.0,76.9,69.8,53.5,27.6,0,22,36.4,4,0,0,100.8,10,85,96,1,6,10,0,82,68,1.0,8.2
Demario Davis,7079,LB,NO,2,2,2.6,71.4,90.8,13.0,9.3,0,0,1,14.3,20,75.3,87.3,78.0,71.3,85.4,85.1,0,15,0.0,0,1,0,84.8,5,69,76,2,2,7,0,39,38,0.6,7.8
Rodney McLeod,7271,S,CLV,2,0,16.0,0.0,96.7,,25.0,0,0,1,100.0,8,71.9,72.1,74.0,59.2,60.4,82.2,0,,0.0,0,1,0,39.6,0,29,30,0,2,1,0,0,0,0.0,
Harrison Smith,7641,S,MIN,2,4,9.3,25.0,93.4,83.0,20.8,0,0,1,25.0,18,83.4,83.1,81.3,53.3,57.9,71.4,1,15,0.0,0,1,0,3.1,1,85,91,1,6,4,0,15,0,0.2,15.0
Darius Slay,7817,CB,PHI,2,1,7.7,100.0,100.0,11.5,11.5,0,0,0,0.0,24,60.6,61.1,78.6,,60.8,40.3,0,18,28.6,2,0,0,146.5,6,77,77,3,4,6,1,58,13,0.8,9.7
Tyrann Mathieu,7850,S,NO,2,0,3.0,100.0,97.0,59.0,59.0,0,0,1,100.0,20,81.0,88.3,77.1,57.6,78.5,62.6,1,4,0.0,0,1,0,43.8,1,64,66,3,4,1,0,4,1,0.1,4.0
Jordan Poyer,8000,S,MIA,2,1,9.3,75.0,100.0,15.3,11.5,0,1,0,0.0,17,54.8,45.5,0.0,,55.9,86.1,0,14,0.0,0,0,2,127.1,3,48,48,0,3,4,1,22,12,0.5,7.3
Tony Jefferson,8361,S,LAC,1,0,,,100.0,,,0,0,0,,27,60.5,60.8,67.9,,,,0,,,0,0,0,0.0,0,7,7,0,0,0,0,0,0,0.0,
Jadeveon Clowney,8636,ED,CAR,2,1,5.5,100.0,21.1,4.0,4.0,0,0,0,0.0,5,36.9,46.1,21.8,46.2,68.0,58.3,0,15,50.0,1,0,1,118.8,2,8,38,0,0,2,0,30,19,3.8,15.0
Khalil Mack,8640,ED,LAC,2,1,,,2.0,,,0,0,0,,27,84.3,83.4,81.1,66.0,76.7,73.8,0,,0.0,0,0,0,0.0,0,1,51,1,0,0,0,0,0,0.0,
C.J. Mosley,8652,LB,NYJ,2,1,5.3,100.0,94.4,7.8,7.8,0,0,0,0.0,22,65.3,71.3,77.6,39.3,74.6,56.4,0,15,14.3,1,0,0,103.1,4,34,36,1,5,4,0,35,14,1.1,8.8
Jimmie Ward,8665,S,HST,2,1,17.7,55.6,98.7,14.0,7.8,0,0,1,11.1,13,52.8,57.7,77.6,58.2,74.9,86.7,0,60,0.0,0,1,0,137.5,5,75,76,0,4,9,1,129,9,1.8,25.8
DeMarcus Lawrence,8669,ED,DAL,2,0,,,3.5,,,0,0,0,,9,60.2,59.6,82.9,58.9,57.2,26.6,0,,100.0,2,0,0,0.0,0,2,57,2,0,0,0,0,0,0.0,
Kyle Van Noy,8675,ED,BLT,2,0,,,11.8,,,0,0,0,,3,77.6,72.2,77.7,65.4,61.2,52.9,0,,0.0,0,0,0,0.0,0,4,34,3,1,0,0,0,0,0.0,
C.J. Goodwin,9243,CB,DAL,1,0,,,100.0,,,0,0,0,,9,60.2,62.2,69.1,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Dante Fowler Jr.,9436,ED,WAS,2,0,,,7.1,,,0,0,0,,32,61.1,56.4,79.4,47.4,68.5,48.2,0,,100.0,1,0,0,0.0,0,2,28,0,0,0,0,0,0,0.0,
Leonard Williams,9439,DI,SEA,2,0,,,3.3,,,0,0,0,,29,60.6,83.1,80.5,71.4,79.1,30.8,0,,100.0,1,0,0,0.0,0,2,60,1,0,0,0,0,0,0.0,
Arik Armstead,9450,ED,JAX,2,0,,,2.1,,,0,0,0,,15,59.3,65.4,80.7,61.7,66.1,71.2,0,,0.0,0,0,0,0.0,0,1,47,2,1,0,0,0,0,0.0,
Bud Dupree,9455,ED,LAC,2,0,-1.5,100.0,6.8,1.5,1.5,0,0,0,0.0,27,28.8,38.6,0.0,55.7,58.4,29.4,0,9,100.0,1,0,1,97.9,2,3,44,0,0,2,0,15,18,5.0,7.5
Shaq Thompson,9458,LB,CAR,2,0,2.9,100.0,94.2,5.0,5.0,0,0,0,0.0,5,47.3,64.9,0.0,55.9,79.3,59.5,0,9,40.0,2,0,1,121.3,9,49,52,1,3,9,1,38,20,0.8,4.2
Eric Kendricks,9478,LB,DAL,2,1,2.2,33.3,95.2,27.0,9.0,0,0,0,0.0,9,60.9,63.9,78.8,66.3,62.6,66.2,1,57,20.0,1,0,0,72.2,2,59,62,1,3,6,1,61,62,1.1,30.5
Denzel Perryman,9481,LB,LAC,2,1,4.8,100.0,90.3,6.5,6.5,0,0,0,0.0,27,89.2,66.5,74.7,68.4,38.4,33.8,0,23,0.0,0,0,0,95.8,4,28,31,5,4,4,0,28,9,1.1,7.0
Ronald Darby,9483,CB,JAX,2,0,10.3,70.0,100.0,10.9,7.6,0,0,2,20.0,15,66.1,69.0,79.8,,78.3,80.2,0,80,14.3,1,0,0,145.8,7,84,84,4,6,10,1,131,60,1.7,18.7
Jordan Hicks,9517,LB,CLV,2,1,6.9,71.4,76.7,8.4,6.0,0,0,1,14.3,8,46.0,53.1,77.7,67.9,60.4,54.6,0,18,0.0,0,1,0,90.2,5,46,60,2,2,7,0,48,30,1.1,9.6
Za'Darius Smith,9555,ED,CLV,2,0,,,5.1,,,0,0,0,,8,60.9,61.2,82.1,56.8,64.2,72.3,0,,,0,0,0,0.0,0,3,59,1,0,0,0,0,0,0.0,
Bobby McCain,9578,S,MIN,1,0,,,100.0,,,0,0,0,,18,45.4,43.2,67.2,,,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Quandre Diggs,9633,S,TEN,2,0,5.0,66.7,100.0,33.0,22.0,0,0,0,0.0,31,56.4,52.4,85.1,,48.4,53.8,0,11,25.0,1,0,0,81.3,2,69,69,1,3,3,0,17,8,0.3,8.5
Rakeem Nunez-Roches,9650,DI,NYG,2,1,,,2.4,,,0,0,0,,21,60.1,55.8,80.2,56.6,55.2,74.2,0,,0.0,0,0,0,0.0,0,1,42,0,0,0,0,0,0,0.0,
Troy Hill,9881,CB,CAR,2,0,-0.7,100.0,93.3,8.7,8.7,0,0,0,0.0,5,57.1,48.1,0.0,57.9,48.8,66.9,0,11,0.0,0,0,1,80.6,3,28,30,0,1,3,0,10,12,0.4,3.3
Alex Singleton,9994,LB,DEN,2,1,9.4,80.0,79.4,10.5,8.4,0,0,0,0.0,10,61.8,68.4,79.8,54.4,71.8,43.4,1,30,33.3,1,0,0,108.3,4,54,68,0,1,5,1,50,31,1.2,12.5
Joey Bosa,10637,ED,LAC,2,0,,,2.6,,,0,0,0,,27,56.7,91.0,81.4,79.2,92.6,76.5,0,,0.0,0,0,0,0.0,0,1,39,5,3,0,0,0,0,0.0,
Jalen Ramsey,10639,CB,MIA,2,1,15.0,100.0,93.0,19.0,19.0,0,0,0,0.0,17,58.2,54.7,79.3,38.7,56.4,27.1,0,33,50.0,2,0,1,118.8,2,40,43,0,1,2,0,40,10,1.1,20.0
Kenny Clark,10661,DI,GB,2,0,,,3.7,,,1,0,0,,12,60.5,39.9,0.0,66.2,36.3,70.8,0,,0.0,0,0,2,0.0,0,2,54,0,1,0,0,0,0,0.0,
Emmanuel Ogbah,10666,ED,MIA,2,0,,,22.2,,,0,0,0,,17,56.8,56.3,82.2,51.9,61.5,41.9,0,,50.0,1,0,0,0.0,0,8,36,1,1,0,0,0,0,0.0,
Jarran Reed,10683,DI,SEA,2,1,,,4.1,,,0,0,0,,29,65.5,63.1,79.7,53.4,63.5,71.4,0,,0.0,0,0,0,0.0,0,2,49,1,1,0,0,0,0,0.0,
Vonn Bell,10695,S,CIN,2,1,1.4,100.0,98.5,11.8,11.8,0,0,0,0.0,7,66.4,69.3,76.8,59.1,67.8,71.3,0,9,0.0,0,0,0,90.8,5,65,66,2,5,5,0,29,22,0.5,5.8
Kevin Byard,10698,S,CHI,2,2,4.0,100.0,100.0,25.7,25.7,0,0,0,0.0,6,65.4,68.0,76.0,,65.8,73.7,0,18,12.5,1,0,0,94.4,3,79,79,1,5,3,0,20,8,0.3,6.7
Kendall Fuller,10718,CB,MIA,2,2,22.3,25.0,100.0,46.0,11.5,0,0,1,25.0,17,65.0,69.9,78.7,,78.6,81.4,0,18,0.0,0,1,0,45.8,1,48,48,1,4,4,0,18,0,0.4,18.0
Nick Vigil,10721,LB,DAL,1,1,24.0,0.0,88.9,,15.0,0,0,0,0.0,9,55.9,37.4,74.2,57.8,29.9,23.4,0,,0.0,0,0,0,39.6,0,16,18,0,0,1,0,0,0,0.0,
