player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Garrett Wilson,97405,WR,NYJ,2,17,0,22,0,-2.5,1,100.0,,0,0,0.0,0,0,0,84.5,69.3,0,8,0.0,0,11,2,100.0,11,95.8,2,18.2,0,14,19,9.5,7.0,1.27,9.3,4,85.7,100.0,2,2,0.0,0,5,0,71.5,82.8,0,26,0.0,0,22,6,95.5,21,117.9,7,33.3,0,86,31,5.2,14.3,4.1
Brock Bowers,146715,TE,LV,2,16,0,23,0,-3.5,0,100.0,,0,0,0.0,0,0,0,84.5,49.6,0,1,0.0,0,8,2,100.0,8,79.2,2,25.0,0,0,7,3.5,0.0,0.0,3.8,0,90.0,100.0,2,2,0.0,0,4,0,86.1,85.1,0,27,0.0,0,35,9,94.3,33,98.3,10,30.3,0,76,36,4.0,8.4,2.3
CeeDee Lamb,61570,WR,DAL,2,16,0,9,0,-4.0,3,100.0,,0,0,0.0,0,0,0,84.5,82.1,0,8,0.0,0,6,2,83.3,5,89.6,2,40.0,0,11,19,9.5,5.5,2.2,10.0,3,55.6,0.0,0,4,16.7,1,3,0,48.3,64.8,0,14,0.0,0,46,5,89.1,41,68.3,9,22.0,0,43,27,5.4,8.6,1.05
Chris Godwin,11839,WR,TB,2,16,0,30,0,-2.0,0,100.0,,0,0,0.0,0,1,0,90.2,93.3,0,24,16.7,2,12,4,83.3,10,117.7,4,40.0,0,49,57,14.3,12.3,4.9,8.5,0,90.9,,0,0,0.0,0,9,0,85.3,91.8,0,41,0.0,0,32,10,93.8,30,158.3,11,36.7,2,164,91,9.1,16.4,5.47
Trey McBride,75916,TE,ARZ,2,15,0,1,0,-2.3,1,66.7,,0,0,0.0,0,0,0,84.5,91.7,0,8,0.0,0,5,2,100.0,5,71.5,3,60.0,0,10,14,7.0,5.0,2.0,4.6,0,80.0,50.0,1,2,0.0,0,1,0,81.1,67.0,0,18,0.0,0,25,4,100.0,25,94.2,5,20.0,0,33,14,3.5,8.3,1.32
Isaiah Likely,83955,TE,BLT,2,15,0,3,0,-4.0,1,100.0,,0,0,0.0,0,2,0,84.5,95.9,0,11,0.0,0,6,2,100.0,6,97.9,2,33.3,0,15,23,11.5,7.5,2.5,14.2,3,55.6,0.0,0,2,0.0,0,4,0,81.7,90.0,0,49,0.0,0,29,5,96.6,28,125.2,9,32.1,1,86,55,11.0,17.2,3.07
Rashee Rice,97605,WR,KC,2,15,0,16,0,-3.3,0,100.0,,0,0,0.0,0,1,0,90.2,70.5,0,10,0.0,0,10,4,100.0,10,89.6,4,40.0,0,22,35,8.8,5.5,2.2,4.5,2,75.0,,0,0,0.0,0,3,0,86.5,89.5,1,33,0.0,0,31,6,83.9,26,70.3,8,30.8,0,87,69,11.5,14.5,3.35
Wan'Dale Robinson,101735,WR,NYG,2,15,0,21,0,-5.0,0,0.0,,0,0,,0,0,0,,76.2,1,0,0.0,0,8,0,100.0,8,0.0,1,12.5,0,0,0,,,0.0,5.9,1,80.0,66.7,2,3,0.0,0,4,0,82.7,78.9,0,15,0.0,0,50,8,98.0,49,125.8,10,20.4,1,62,19,2.4,7.8,1.27
Amari Cooper,9437,WR,CLV,2,15,0,8,0,-2.0,0,100.0,,0,0,0.0,0,0,0,78.7,50.8,0,2,0.0,0,8,1,100.0,8,79.2,1,12.5,0,2,4,4.0,2.0,0.25,10.7,0,33.3,,0,0,50.0,1,1,0,26.0,43.7,0,10,0.0,0,24,1,100.0,24,43.8,3,12.5,0,10,3,3.0,10.0,0.42
Courtland Sutton,48164,WR,DEN,2,15,0,10,0,,0,,,0,0,,0,0,0,,45.0,0,0,0.0,0,13,0,100.0,13,0.0,0,0.0,0,0,0,,,0.0,13.0,0,33.3,,0,0,0.0,0,0,0,54.9,55.7,2,4,0.0,0,16,1,93.8,15,2.8,3,20.0,0,4,2,2.0,4.0,0.27
Jerry Jeudy,61103,WR,CLV,2,14,0,8,0,,0,,,0,0,,0,0,0,,47.3,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,17.0,0,0.0,,0,0,,0,0,0,80.0,72.1,0,0,0.0,0,33,0,84.8,28,39.6,1,3.6,0,0,0,,,0.0
Breece Hall,97636,HB,NYJ,2,14,0,22,0,-3.4,0,100.0,,0,0,0.0,0,1,1,90.6,25.3,0,13,0.0,0,10,5,100.0,10,88.3,5,50.0,0,26,43,8.6,5.2,2.6,-4.0,0,100.0,,0,0,0.0,0,0,0,52.8,68.3,0,2,0.0,0,2,1,100.0,2,79.2,1,50.0,0,2,6,6.0,2.0,1.0
Elijah Moore,84302,WR,CLV,2,14,0,8,0,-2.0,1,100.0,,0,0,0.0,0,0,0,78.7,51.0,0,3,0.0,0,7,1,100.0,7,79.2,1,14.3,0,3,5,5.0,3.0,0.43,5.4,4,55.6,0.0,0,1,37.5,3,3,0,26.8,49.1,2,22,0.0,0,55,5,94.5,52,30.1,9,17.3,0,46,23,4.6,9.2,0.88
De'Von Achane,124305,HB,MIA,2,14,0,17,0,-3.8,5,100.0,,0,0,0.0,0,3,0,91.4,99.9,0,39,0.0,0,14,8,100.0,14,147.4,8,57.1,1,79,109,13.6,9.9,5.64,0.0,3,100.0,100.0,1,1,0.0,0,2,0,86.1,92.6,0,39,0.0,0,18,5,100.0,18,118.8,5,27.8,0,65,65,13.0,13.0,3.61
Michael Pittman Jr.,29049,WR,IND,2,14,0,14,0,-1.0,0,100.0,,0,0,0.0,0,0,0,78.7,59.4,0,6,0.0,0,2,1,100.0,2,91.7,1,50.0,0,6,7,7.0,6.0,3.0,10.6,0,40.0,,0,0,0.0,0,1,0,29.5,52.8,1,11,0.0,0,11,2,100.0,11,8.3,5,45.5,0,14,2,1.0,7.0,1.27
Justin Jefferson,61398,WR,MIN,2,14,0,18,0,,0,,,0,0,,0,0,0,,48.8,0,0,0.0,0,6,0,83.3,5,0.0,0,0.0,0,0,0,,,0.0,16.1,0,57.1,0.0,0,1,20.0,1,2,0,38.4,70.7,0,97,0.0,0,19,4,100.0,19,141.4,7,36.8,1,123,57,14.3,30.8,6.47
Hunter Henry,10669,TE,NE,2,13,0,19,0,-4.0,0,100.0,,0,0,0.0,0,1,0,78.7,91.9,0,35,0.0,0,4,1,100.0,4,118.8,1,25.0,0,35,39,39.0,35.0,8.75,7.4,0,75.0,66.7,2,3,14.3,1,5,0,57.4,84.0,0,17,0.0,0,30,6,100.0,30,95.8,8,26.7,0,60,15,2.5,10.0,2.0
Mike Gesicki,47153,TE,CIN,2,13,0,7,0,,0,,,0,0,,0,0,0,,50.6,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,6.9,1,88.9,50.0,1,2,0.0,0,2,0,59.2,69.1,0,12,4.0,1,25,8,92.0,23,95.4,9,39.1,0,62,23,2.9,7.8,2.7
George Kittle,11901,TE,SF,2,13,0,28,0,0.0,0,100.0,,0,0,0.0,0,1,0,78.7,84.0,0,7,0.0,0,6,1,100.0,6,135.4,1,16.7,1,7,7,7.0,7.0,1.17,10.4,0,80.0,100.0,2,2,0.0,0,2,0,81.1,67.3,0,14,5.3,1,19,4,89.5,17,94.2,5,29.4,0,33,6,1.5,8.3,1.94
Calvin Ridley,48262,WR,TEN,2,13,0,31,0,,0,,,0,0,,0,0,0,,44.9,0,0,0.0,0,10,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0,23.0,0,50.0,,0,0,50.0,1,0,0,45.7,65.0,0,6,0.0,0,12,1,100.0,12,56.3,2,16.7,0,6,2,2.0,6.0,0.5
Jahmyr Gibbs,122474,HB,DET,2,13,0,11,0,-5.5,0,100.0,,0,0,0.0,0,1,0,90.2,90.7,0,14,0.0,0,8,4,100.0,8,91.7,4,50.0,0,24,46,11.5,6.0,3.0,,0,,,0,0,,0,0,0,81.7,64.8,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Josh Reynolds,11872,WR,DEN,2,13,0,10,0,-4.0,0,100.0,,0,0,0.0,0,0,0,78.7,49.2,0,3,0.0,0,10,1,100.0,10,79.2,1,10.0,0,3,7,7.0,3.0,0.3,12.4,0,80.0,50.0,1,2,0.0,0,2,0,81.1,74.8,0,49,0.0,0,17,4,100.0,17,118.8,5,29.4,0,83,33,8.3,20.8,4.88
Allen Lazard,48135,WR,NYJ,2,13,0,22,0,,0,,,0,0,,0,0,0,,46.3,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0,15.7,0,66.7,100.0,1,1,20.0,1,3,0,47.7,70.4,0,36,4.0,1,25,4,88.0,22,139.6,6,27.3,1,61,16,4.0,15.3,2.77
Diontae Johnson,33441,WR,CAR,2,12,0,5,0,-1.0,0,100.0,,0,0,0.0,0,0,0,78.7,51.8,0,4,0.0,0,4,1,100.0,4,83.3,1,25.0,0,4,5,5.0,4.0,1.0,9.0,0,25.0,,0,0,0.0,0,0,0,77.3,57.4,1,4,0.0,0,15,1,100.0,15,0.0,4,26.7,0,4,2,2.0,4.0,0.27
Stefon Diggs,9579,WR,HST,2,12,0,13,0,-6.5,0,100.0,,0,0,0.0,0,0,0,84.5,55.4,0,4,0.0,0,7,2,100.0,7,79.2,2,28.6,0,4,17,8.5,2.0,0.57,4.7,0,83.3,,0,0,0.0,0,2,0,81.7,69.6,0,10,0.0,0,44,5,97.7,43,123.6,6,14.0,1,25,14,2.8,5.0,0.58
Terry McLaurin,48229,WR,WAS,2,12,0,32,0,-3.3,0,100.0,,0,0,0.0,0,0,0,90.2,52.0,0,6,0.0,0,18,4,100.0,18,79.2,4,22.2,0,3,16,4.0,0.8,0.17,5.3,0,75.0,,0,0,0.0,0,0,0,80.0,59.8,0,6,0.0,0,13,3,92.3,12,77.1,4,33.3,0,1,11,3.7,0.3,0.08
Mike Evans,8642,WR,TB,2,11,0,30,0,,0,,,0,0,,0,0,0,,44.7,0,0,0.0,0,10,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0,10.5,0,75.0,,0,0,0.0,0,2,0,60.2,71.9,1,24,0.0,0,17,3,100.0,17,96.9,4,23.5,1,31,7,2.3,10.3,1.82
Tank Dell,78874,WR,HST,2,11,0,13,0,,0,,,0,0,,0,0,0,,46.6,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,28.6,47.6,0,0,0.0,0,19,0,89.5,17,0.0,0,0.0,0,0,0,,,0.0
Alec Pierce,78038,WR,IND,2,11,0,14,0,,0,,,0,0,,0,0,0,,49.9,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,53.0,0,0.0,0.0,0,1,,0,0,0,81.1,85.9,1,0,0.0,0,17,0,88.2,15,0.0,1,6.7,0,0,0,,,0.0
Tyler Boyd,10689,WR,TEN,2,11,0,31,0,-3.0,0,100.0,,0,0,0.0,0,1,0,78.7,70.7,0,3,0.0,0,9,1,100.0,9,79.2,1,11.1,0,3,6,6.0,3.0,0.33,8.4,0,33.3,0.0,0,3,0.0,0,2,0,74.6,57.0,2,11,1.9,1,53,3,92.5,49,2.8,9,18.4,0,23,13,4.3,7.7,0.47
Ladd McConkey,124030,WR,LAC,2,11,0,27,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,6.4,2,71.4,0.0,0,1,0.0,0,3,0,78.7,75.0,0,15,0.0,0,26,5,92.3,24,131.0,7,29.2,1,50,22,4.4,10.0,2.08
Quentin Johnston,123085,WR,LAC,2,11,0,27,0,-1.0,1,100.0,,0,0,0.0,0,0,0,88.7,62.8,0,13,0.0,0,4,3,100.0,4,95.8,3,75.0,0,21,24,8.0,7.0,5.25,,0,,,0,0,,0,0,0,79.4,72.0,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Ja'Marr Chase,84270,WR,CIN,2,11,0,7,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,54.7,0,0,0.0,0,4,1,75.0,3,79.2,1,33.3,0,0,3,3.0,0.0,0.0,6.8,1,100.0,,0,0,0.0,0,2,0,83.2,70.7,0,28,0.0,0,23,5,100.0,23,114.2,5,21.7,0,57,23,4.6,11.4,2.48
Marvin Harrison Jr.,145056,WR,ARZ,2,11,0,1,0,,0,,,0,0,,0,0,0,,46.7,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,3.0,0,100.0,,0,0,0.0,0,0,0,52.1,56.3,0,4,0.0,0,13,1,100.0,13,83.3,1,7.7,0,4,1,1.0,4.0,0.31
Bijan Robinson,123126,HB,ATL,2,10,0,2,0,-3.3,1,100.0,,0,0,0.0,0,2,0,90.6,94.4,0,13,0.0,0,5,4,80.0,4,90.6,4,100.0,0,23,36,9.0,5.8,5.75,,0,,,0,0,,0,0,0,60.3,83.4,0,0,0.0,0,5,0,60.0,3,0.0,0,0.0,0,0,0,,,0.0
Tyler Johnson,48054,WR,LA,2,10,0,26,0,,0,,,0,0,,0,0,0,,49.7,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,13.0,0,0.0,,0,0,,0,0,0,77.3,64.5,0,0,15.0,3,20,0,80.0,16,39.6,1,6.3,0,0,0,,,0.0
Demarcus Robinson,10760,WR,LA,2,10,0,26,0,,0,,,0,0,,0,0,0,,46.9,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,15.7,0,57.1,,0,0,0.0,0,3,0,78.0,72.6,0,42,0.0,0,27,4,100.0,27,92.0,7,25.9,0,71,5,1.3,17.8,2.63
Gabe Davis,55410,WR,JAX,2,10,0,15,0,,0,,,0,0,,0,0,0,,47.6,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,11.0,0,100.0,,0,0,0.0,0,1,0,75.6,65.1,0,20,0.0,0,13,1,100.0,13,118.8,1,7.7,0,20,9,9.0,20.0,1.54
Drake London,86519,WR,ATL,2,10,0,2,0,,0,,,0,0,,0,0,0,,47.0,0,0,20.0,1,5,0,60.0,3,0.0,0,0.0,0,0,0,,,0.0,9.0,3,100.0,,0,0,0.0,0,2,0,78.7,61.1,0,19,0.0,0,18,3,72.2,13,116.7,3,23.1,0,36,9,3.0,12.0,2.77
Ray-Ray McCloud III,47895,WR,ATL,2,10,0,2,0,,0,,,0,0,,0,0,0,,48.0,0,0,0.0,0,5,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0,11.0,1,40.0,0.0,0,1,0.0,0,1,0,80.0,72.6,1,12,0.0,0,34,2,88.2,30,11.7,5,16.7,0,19,7,3.5,9.5,0.63
Tony Pollard,27126,HB,TEN,2,10,0,31,0,-3.7,0,66.7,,0,0,0.0,0,1,0,84.5,79.5,0,11,0.0,0,4,2,100.0,4,70.1,3,75.0,0,9,19,9.5,4.5,2.25,5.3,0,100.0,100.0,1,1,0.0,0,1,0,64.4,81.1,0,22,0.0,0,7,3,100.0,7,98.6,3,42.9,0,23,7,2.3,7.7,3.29
Greg Dulcich,84068,TE,DEN,2,10,0,10,0,-4.0,1,100.0,,0,0,0.0,0,0,0,78.7,48.9,0,0,0.0,0,8,1,100.0,8,79.2,1,12.5,0,0,4,4.0,0.0,0.0,7.3,0,33.3,100.0,1,1,50.0,1,0,0,27.8,40.4,0,7,10.7,3,28,1,89.3,25,42.4,3,12.0,0,7,0,0.0,7.0,0.28
George Pickens,99229,WR,PIT,2,10,0,25,0,-7.0,0,100.0,,0,0,0.0,0,0,0,78.7,54.8,0,-5,0.0,0,3,1,100.0,3,79.2,1,33.3,0,-5,2,2.0,-5.0,-1.67,4.0,0,75.0,0.0,0,1,0.0,0,2,0,83.6,85.9,0,13,0.0,0,17,3,88.2,15,83.3,4,26.7,0,18,6,2.0,6.0,1.2
Greg Dortch,42237,WR,ARZ,2,10,0,1,0,-2.0,0,100.0,,0,0,0.0,0,0,0,78.7,55.4,0,8,0.0,0,4,1,100.0,4,100.0,1,25.0,0,8,10,10.0,8.0,2.0,7.4,0,75.0,66.7,2,3,0.0,0,4,0,81.1,73.8,0,14,0.0,0,26,6,96.2,25,89.1,8,32.0,0,47,22,3.7,7.8,1.88
Jonnu Smith,11855,TE,MIA,2,10,0,17,0,-2.0,1,66.7,,0,0,33.3,1,1,0,25.7,67.4,0,15,0.0,0,11,2,100.0,11,97.9,3,27.3,0,29,31,15.5,14.5,2.64,4.9,2,71.4,,0,0,16.7,1,1,0,49.6,57.9,0,7,0.0,0,30,5,96.7,29,80.1,7,24.1,0,31,7,1.4,6.2,1.07
Rashod Bateman,84296,WR,BLT,2,9,0,3,0,,0,,,0,0,,0,0,0,,44.9,0,0,0.0,0,11,0,90.9,10,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,73.4,55.6,0,0,0.0,0,6,0,83.3,5,0.0,0,0.0,0,0,0,,,0.0
Tyler Lockett,9502,WR,SEA,2,9,0,29,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,49.5,0,-1,0.0,0,10,1,90.0,9,79.2,1,11.1,0,-1,2,2.0,-1.0,-0.11,0.5,0,100.0,,0,0,0.0,0,1,0,81.7,76.7,0,9,0.0,0,19,2,84.2,16,83.3,2,12.5,0,8,7,3.5,4.0,0.5
Adonai Mitchell,146712,WR,IND,2,9,0,14,0,-1.0,0,100.0,,0,0,0.0,0,0,0,78.7,59.3,0,2,0.0,0,2,1,100.0,2,79.2,1,50.0,0,2,3,3.0,2.0,1.0,21.3,0,33.3,,0,0,0.0,0,1,0,27.3,42.1,0,30,0.0,0,24,1,100.0,24,71.5,3,12.5,0,30,4,4.0,30.0,1.25
Jaylen Waddle,84088,WR,MIA,2,9,0,17,0,-3.5,0,100.0,,0,0,0.0,0,0,0,84.5,48.9,0,1,0.0,0,16,2,100.0,16,79.2,2,12.5,0,1,8,4.0,0.5,0.06,3.7,0,100.0,,0,0,0.0,0,1,0,80.6,69.0,0,17,0.0,0,18,3,94.4,17,95.8,3,17.6,0,21,10,3.3,7.0,1.24
Darnell Mooney,48236,WR,ATL,2,9,0,2,0,,0,,,0,0,,0,0,0,,46.5,0,0,0.0,0,5,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0,19.5,1,50.0,0.0,0,1,0.0,0,2,0,73.4,55.3,0,41,0.0,0,26,2,84.6,22,135.4,4,18.2,1,56,27,13.5,28.0,2.55
Jalen Tolbert,61637,WR,DAL,2,9,0,9,0,,0,,,0,0,,0,0,0,,47.0,0,0,0.0,0,7,0,85.7,6,0.0,0,0.0,0,0,0,,,0.0,15.0,0,80.0,50.0,1,2,0.0,0,2,0,80.6,63.6,0,39,0.0,0,25,4,88.0,22,118.8,5,22.7,0,66,9,2.3,16.5,3.0
Jerome Ford,83601,HB,CLV,2,9,0,8,0,-4.3,0,100.0,,0,0,0.0,0,0,0,88.7,80.8,0,4,0.0,0,4,3,100.0,4,79.2,3,75.0,0,6,19,6.3,2.0,1.5,,0,,,0,0,,0,0,0,80.0,54.8,0,0,0.0,0,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0
Andrei Iosivas,109811,WR,CIN,2,9,0,7,0,-2.0,0,100.0,,0,0,0.0,0,0,0,78.7,53.4,0,1,20.0,1,5,1,80.0,4,79.2,1,25.0,0,1,3,3.0,1.0,0.25,4.0,0,50.0,,0,0,0.0,0,0,0,77.3,59.9,0,1,4.2,1,24,1,87.5,21,56.3,2,9.5,0,1,3,3.0,1.0,0.05
A.J. Brown,48327,WR,PHI,1,9,0,24,0,,0,,,0,0,,0,0,0,,48.5,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,13.0,0,50.0,,0,0,0.0,0,1,0,78.7,90.1,1,11,0.0,0,13,1,92.3,12,27.1,2,16.7,0,11,3,3.0,11.0,0.92
Brandon Aiyuk,84109,WR,SF,2,9,0,28,0,,0,,,0,0,,0,0,0,,45.1,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,15.7,0,66.7,100.0,1,1,33.3,1,2,0,29.3,56.2,0,14,0.0,0,6,2,100.0,6,96.5,3,50.0,0,28,1,0.5,14.0,4.67
Romeo Doubs,84329,WR,GB,2,9,0,12,0,,0,,,0,0,,0,0,0,,46.8,0,0,0.0,0,13,0,84.6,11,0.0,0,0.0,0,0,0,,,0.0,12.0,0,100.0,,0,0,0.0,0,1,0,44.2,71.8,0,19,0.0,0,6,1,83.3,5,118.8,1,20.0,0,19,7,7.0,19.0,3.8
