"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"Olamide Zaccheaus","ATL","All Defenders","JAX","39.90064818","38.91306661"
"Olamide Zaccheaus","ATL","Tyson Campbell","JAX","57.18565282","18.34783997"
"Olamide Zaccheaus","ATL","Nevin Lawson","JAX","55.82644675","10.29720287"
"Olamide Zaccheaus","ATL","Rudy Ford","JAX","32.1079683","10.18239305"
"Tajae Sharpe","ATL","All Defenders","JAX","39.56709168","36.04563794"
"Tajae Sharpe","ATL","Tyson Campbell","JAX","59.12883201","14.18189034"
"Tajae Sharpe","ATL","Nevin Lawson","JAX","57.86489819","9.060652159"
"Tajae Sharpe","ATL","Rudy Ford","JAX","34.39558588","12.40915404"
"Russell Gage","ATL","All Defenders","JAX","41.96632891","44.84865813"
"Russell Gage","ATL","Tyson Campbell","JAX","64.26319583","8.651010198"
"Russell Gage","ATL","Nevin Lawson","JAX","63.25099506","11.61056632"
"Russell Gage","ATL","Rudy Ford","JAX","40.44004178","24.35942345"
"Rashod Bateman","BLT","All Defenders","CLV","21.88265053","47.3525286"
"Rashod Bateman","BLT","Denzel Ward","CLV","25.84282821","26.83309954"
"Rashod Bateman","BLT","Greedy Williams","CLV","37.0970947","12.10120175"
"Rashod Bateman","BLT","Greg Newsome II","CLV","56.35038257","8.418227307"
"Sammy Watkins","BLT","All Defenders","CLV","10.68398537","42.42206804"
"Sammy Watkins","BLT","Denzel Ward","CLV","6.481818826","10.48441361"
"Sammy Watkins","BLT","Greedy Williams","CLV","18.35045197","25.45324083"
"Sammy Watkins","BLT","Greg Newsome II","CLV","34.49399383","6.82891827"
"Devin Duvernay","BLT","All Defenders","CLV","8.702252235","39.63811278"
"Devin Duvernay","BLT","Denzel Ward","CLV","0.185204443","11.89143383"
"Devin Duvernay","BLT","Greedy Williams","CLV","12.25364276","6.795105049"
"Devin Duvernay","BLT","Greg Newsome II","CLV","27.38582871","20.52687983"
"Emmanuel Sanders","BUF","All Defenders","NO","56.57708816","55.59206492"
"Emmanuel Sanders","BUF","Marshon Lattimore","NO","55.69027047","24.02126262"
"Emmanuel Sanders","BUF","Paulson Adebo","NO","64.23472574","20.58965367"
"Emmanuel Sanders","BUF","P.J. Williams","NO","61.64224833","10.98114863"
"Stefon Diggs","BUF","All Defenders","NO","98.60740613","54.08215698"
"Stefon Diggs","BUF","Marshon Lattimore","NO","87.58529533","21.1387111"
"Stefon Diggs","BUF","Paulson Adebo","NO","95.11765259","21.00144675"
"Stefon Diggs","BUF","P.J. Williams","NO","97.64812224","11.53020606"
"Cole Beasley","BUF","All Defenders","NO","57.45378684","48.72884703"
"Cole Beasley","BUF","Marshon Lattimore","NO","58.72420351","5.745287156"
"Cole Beasley","BUF","Paulson Adebo","NO","67.17238554","6.568873303"
"Cole Beasley","BUF","P.J. Williams","NO","65.06721542","36.14015785"
"Terrace Marshall Jr.","CAR","All Defenders","MIA","24.72785408","36.04484442"
"Terrace Marshall Jr.","CAR","Byron Jones","MIA","35.98981473","17.62690665"
"Terrace Marshall Jr.","CAR","Xavien Howard","MIA","11.39265426","11.30609385"
"Terrace Marshall Jr.","CAR","Justin Coleman","MIA","43.5795154","7.208968884"
"D.J. Moore","CAR","All Defenders","MIA","62.66037627","58.76325997"
"D.J. Moore","CAR","Byron Jones","MIA","72.88441418","22.1932502"
"D.J. Moore","CAR","Xavien Howard","MIA","47.11650839","25.26401438"
"D.J. Moore","CAR","Justin Coleman","MIA","85.22934326","10.46851425"
"Robby Anderson","CAR","All Defenders","MIA","23.64867061","57.92577883"
"Robby Anderson","CAR","Byron Jones","MIA","41.14267614","19.95996716"
"Robby Anderson","CAR","Xavien Howard","MIA","16.38200426","17.44752375"
"Robby Anderson","CAR","Justin Coleman","MIA","49.39651285","20.51828792"
"Marquise Goodwin","CHI","All Defenders","DET","58.82993904","34.49519786"
"Marquise Goodwin","CHI","Amani Oruwariye","DET","82.22303321","15.53292535"
"Marquise Goodwin","CHI","Jerry Jacobs","DET","62.3757977","14.52429383"
"Marquise Goodwin","CHI","AJ Parker","DET","71.62003701","4.236252368"
"Damiere Byrd","CHI","All Defenders","DET","25.60083884","30.6623981"
"Damiere Byrd","CHI","Amani Oruwariye","DET","44.44139214","5.446610188"
"Damiere Byrd","CHI","Jerry Jacobs","DET","25.7930497","18.39743886"
"Damiere Byrd","CHI","AJ Parker","DET","28.96883953","6.132479619"
"Darnell Mooney","CHI","All Defenders","DET","72.07824334","58.58614236"
"Darnell Mooney","CHI","Amani Oruwariye","DET","81.74264141","14.68874463"
"Darnell Mooney","CHI","Jerry Jacobs","DET","61.91064978","22.4552073"
"Darnell Mooney","CHI","AJ Parker","DET","71.07772904","20.93568199"
"Tee Higgins","CIN","All Defenders","PIT","58.99691985","54.63098669"
"Tee Higgins","CIN","Cameron Sutton","PIT","67.10097811","17.31069027"
"Tee Higgins","CIN","James Pierre","PIT","52.75980531","28.1712639"
"Tee Higgins","CIN","Tre Norwood","PIT","77.06247185","8.952518184"
"Ja'Marr Chase","CIN","All Defenders","PIT","58.23597083","62.07981598"
"Ja'Marr Chase","CIN","Cameron Sutton","PIT","64.1154881","29.70485819"
"Ja'Marr Chase","CIN","James Pierre","PIT","49.62793953","21.02703445"
"Ja'Marr Chase","CIN","Tre Norwood","PIT","73.54778857","11.18104213"
"Tyler Boyd","CIN","All Defenders","PIT","62.98984231","56.40585431"
"Tyler Boyd","CIN","Cameron Sutton","PIT","61.22998226","8.003862064"
"Tyler Boyd","CIN","James Pierre","PIT","46.60096004","8.337624515"
"Tyler Boyd","CIN","Tre Norwood","PIT","70.15081216","40.06436773"
"Rashard Higgins","CLV","All Defenders","BLT","25.14454843","37.62303198"
"Rashard Higgins","CLV","Marlon Humphrey","BLT","19.30286977","19.57381919"
"Rashard Higgins","CLV","Chris Westry","BLT","89.67071174","9.93815939"
"Rashard Higgins","CLV","Tavon Young","BLT","15.89524383","8.98898312"
"Ja'Marcus Bradley","CLV","All Defenders","BLT","55.80085285","49.50877938"
"Ja'Marcus Bradley","CLV","Marlon Humphrey","BLT","23.33250343","18.56579227"
"Ja'Marcus Bradley","CLV","Chris Westry","BLT","93.57247642","20.11294162"
"Ja'Marcus Bradley","CLV","Tavon Young","BLT","20.44424425","10.83004549"
"Jarvis Landry","CLV","All Defenders","BLT","47.27815091","49.31538571"
"Jarvis Landry","CLV","Marlon Humphrey","BLT","37.92202513","10.15316765"
"Jarvis Landry","CLV","Chris Westry","BLT","97.69904109","8.702715125"
"Jarvis Landry","CLV","Tavon Young","BLT","36.91416333","29.58923143"
"Noah Brown","DAL","All Defenders","LV","20.70441933","21.47959429"
"Noah Brown","DAL","Casey Hayward Jr.","LV","3.20404568","10.05427818"
"Noah Brown","DAL","Brandon Facyson","LV","43.61675963","7.540708633"
"Noah Brown","DAL","Nate Hobbs","LV","0.173083385","3.884607478"
"Michael Gallup","DAL","All Defenders","LV","57.30404368","45.39084076"
"Michael Gallup","DAL","Casey Hayward Jr.","LV","41.70607518","15.80573919"
"Michael Gallup","DAL","Brandon Facyson","LV","80.89703658","23.91124647"
"Michael Gallup","DAL","Nate Hobbs","LV","43.63751788","5.673855095"
"Cedrick Wilson","DAL","All Defenders","LV","15.60572823","43.53124069"
"Cedrick Wilson","DAL","Casey Hayward Jr.","LV","22.54959722","1.741249628"
"Cedrick Wilson","DAL","Brandon Facyson","LV","62.20307699","2.691022152"
"Cedrick Wilson","DAL","Nate Hobbs","LV","21.39797059","39.09896891"
"Tim Patrick","DEN","All Defenders","LAC","70.21748268","54.84295915"
"Tim Patrick","DEN","Asante Samuel Jr.","LAC","71.39807151","15.09721909"
"Tim Patrick","DEN","Michael Davis","LAC","70.93190017","24.49446771"
"Tim Patrick","DEN","Chris Harris Jr.","LAC","67.82937254","14.0188463"
"Courtland Sutton","DEN","All Defenders","LAC","76.87726359","56.53754497"
"Courtland Sutton","DEN","Asante Samuel Jr.","LAC","75.31907649","29.88633167"
"Courtland Sutton","DEN","Michael Davis","LAC","74.72848319","19.25665701"
"Courtland Sutton","DEN","Chris Harris Jr.","LAC","72.25574347","7.394556291"
"Jerry Jeudy","DEN","All Defenders","LAC","31.41771671","46.93630859"
"Jerry Jeudy","DEN","Asante Samuel Jr.","LAC","46.21910114","6.342744404"
"Jerry Jeudy","DEN","Michael Davis","LAC","46.55191291","2.959947389"
"Jerry Jeudy","DEN","Chris Harris Jr.","LAC","39.40516419","37.21076717"
"Josh Reynolds","DET","All Defenders","CHI","37.99443462","48.76397015"
"Josh Reynolds","DET","Jaylon Johnson","CHI","45.08208012","28.65511648"
"Josh Reynolds","DET","Kindle Vildor","CHI","65.64252313","11.05986952"
"Josh Reynolds","DET","Duke Shelley","CHI","32.09908083","9.048984152"
"Kalif Raymond","DET","All Defenders","CHI","33.26126431","48.97942216"
"Kalif Raymond","DET","Jaylon Johnson","CHI","37.86485916","15.36890959"
"Kalif Raymond","DET","Kindle Vildor","CHI","58.65432017","18.38523764"
"Kalif Raymond","DET","Duke Shelley","CHI","23.95165505","15.08164025"
"Amon-Ra St. Brown","DET","All Defenders","CHI","35.70451417","47.25580613"
"Amon-Ra St. Brown","DET","Jaylon Johnson","CHI","53.04750176","8.447232058"
"Amon-Ra St. Brown","DET","Kindle Vildor","CHI","73.35518473","8.447232058"
"Amon-Ra St. Brown","DET","Duke Shelley","CHI","41.09114051","30.07407267"
"Davante Adams","GB","All Defenders","LA","83.89591651","59.27166403"
"Davante Adams","GB","Robert Rochell","LA","93.33066878","22.97965584"
"Davante Adams","GB","Darious Williams","LA","81.75153247","16.48196005"
"Davante Adams","GB","Jalen Ramsey","LA","60.64634904","19.65156775"
"Marquez Valdes-Scantling","GB","All Defenders","LA","24.6090199","45.22857786"
"Marquez Valdes-Scantling","GB","Robert Rochell","LA","63.7134842","12.21691471"
"Marquez Valdes-Scantling","GB","Darious Williams","LA","34.02612992","18.45533924"
"Marquez Valdes-Scantling","GB","Jalen Ramsey","LA","3.345293809","13.77652084"
"Randall Cobb","GB","All Defenders","LA","14.54593628","40.84243114"
"Randall Cobb","GB","Robert Rochell","LA","70.71591972","6.912110262"
"Randall Cobb","GB","Darious Williams","LA","40.80636303","7.225079083"
"Randall Cobb","GB","Jalen Ramsey","LA","11.25025113","26.60985092"
"Nico Collins","HST","All Defenders","NYJ","32.26338125","44.45917342"
"Nico Collins","HST","Isaiah Dunn","NYJ","64.90438252","19.87002164"
"Nico Collins","HST","Bryce Hall","NYJ","13.95508732","17.13789367"
"Nico Collins","HST","Michael Carter II","NYJ","46.03435186","7.451258116"
"Brandin Cooks","HST","All Defenders","NYJ","66.72672585","61.3869034"
"Brandin Cooks","HST","Isaiah Dunn","NYJ","88.79400329","21.27429721"
"Brandin Cooks","HST","Bryce Hall","NYJ","37.08663883","21.11189799"
"Brandin Cooks","HST","Michael Carter II","NYJ","73.00303041","18.67590976"
"Danny Amendola","HST","All Defenders","NYJ","37.5405577","33.79933669"
"Danny Amendola","HST","Isaiah Dunn","NYJ","66.2471527","6.089970575"
"Danny Amendola","HST","Bryce Hall","NYJ","15.25524851","3.044985288"
"Danny Amendola","HST","Michael Carter II","NYJ","47.55018746","24.05538377"
"T.Y. Hilton","IND","All Defenders","TB","37.89004312","38.25312676"
"T.Y. Hilton","IND","Jamel Dean","TB","40.76324549","17.38778489"
"T.Y. Hilton","IND","Sean Murphy-Bunting","TB","53.97794348","13.91022791"
"T.Y. Hilton","IND","Mike Edwards","TB","51.09332486","6.955113956"
"Michael Pittman Jr.","IND","All Defenders","TB","41.07223757","61.43344655"
"Michael Pittman Jr.","IND","Jamel Dean","TB","40.08645393","22.70999446"
"Michael Pittman Jr.","IND","Sean Murphy-Bunting","TB","53.32262798","25.18480155"
"Michael Pittman Jr.","IND","Mike Edwards","TB","50.32930377","13.53865054"
"Zach Pascal","IND","All Defenders","TB","0.053656414","59.39537012"
"Zach Pascal","IND","Jamel Dean","TB","10.13020327","9.658460402"
"Zach Pascal","IND","Sean Murphy-Bunting","TB","24.31695385","11.55095994"
"Zach Pascal","IND","Mike Edwards","TB","16.51208657","36.58460402"
"Laquon Treadwell","JAX","All Defenders","ATL","35.32620113","25.87432084"
"Laquon Treadwell","JAX","Fabian Moreau","ATL","49.76920428","12.1285879"
"Laquon Treadwell","JAX","A.J. Terrell","ATL","26.22885743","8.89429779"
"Laquon Treadwell","JAX","Richie Grant","ATL","72.83561752","4.851435158"
"Marvin Jones Jr.","JAX","All Defenders","ATL","55.13937124","57.23852419"
"Marvin Jones Jr.","JAX","Fabian Moreau","ATL","62.66339281","14.09171788"
"Marvin Jones Jr.","JAX","A.J. Terrell","ATL","38.71388551","26.14957958"
"Marvin Jones Jr.","JAX","Richie Grant","ATL","87.39169729","16.85195128"
"Laviska Shenault Jr.","JAX","All Defenders","ATL","38.74157895","47.94089589"
"Laviska Shenault Jr.","JAX","Fabian Moreau","ATL","41.09151012","12.63896346"
"Laviska Shenault Jr.","JAX","A.J. Terrell","ATL","17.82652524","8.571251084"
"Laviska Shenault Jr.","JAX","Richie Grant","ATL","63.03948276","25.85902869"
"Odell Beckham Jr.","LA","All Defenders","GB","56.99203172","42.42630778"
"Odell Beckham Jr.","LA","Isaac Yiadom","GB","76.32893866","20.56377163"
"Odell Beckham Jr.","LA","Eric Stokes","GB","58.08204568","14.71933127"
"Odell Beckham Jr.","LA","Chandon Sullivan","GB","53.28498478","7.143204882"
"Van Jefferson","LA","All Defenders","GB","47.35591604","52.29012724"
"Van Jefferson","LA","Isaac Yiadom","GB","65.59677668","26.29361512"
"Van Jefferson","LA","Eric Stokes","GB","46.82369586","13.22108331"
"Van Jefferson","LA","Chandon Sullivan","GB","40.65049256","12.77542881"
