player_id,team,opp,pos,name,fpts,proj_own,opto_pct,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
670625,,,G,Doug Ghim,47.99,2.4,1.23,45.16,76.5,24.5,0,0,6900,,201095,670625
693648,,,G,Min Woo Lee,59.59,13.4,5.39,63.43,86,27,0,0,7600,,2667551,693648
477949,,,G,Austin Smotherman,43.53,0.4,1.20,30.4,72,23.5,0,0,6500,,3083528,477949
1979,,,G,Kelly Kraft,29.68,0.05,0.97,16.05,35.5,19,0,0,6100,,34901,1979
353925,,,G,Aaron Rai,58.33,9.5,4.96,62.03,84.5,26.5,0,0,7400,,37143,353925
1639,,,G,Matt Kuchar,56.27,3.7,4.20,63.11,83.85,26.5,0,0,7500,,34780,1639
1408,,,G,Patrick Cantlay,88.18,20.2,25.94,94.94,106.5,69.5,0,0,10200,,36297,1408
692605,,,G,Ben Griffin,49.32,0.71,2.06,47.58,78,25,0,0,6500,,672518,692605
670627,,,G,Doc Redman,42.73,0.3,1.73,32.13,71.5,23,0,0,6300,,139893,670627
63191,,,G,Matt Wallace,42.21,0.7,1.00,41.97,71.5,23,0,0,6600,,37151,63191
1409,,,G,Troy Merritt,42.24,0.03,2.33,23.99,71,23,0,0,6100,,34794,1409
690516,,,G,Ludvig Aberg,48.58,9.1,1.03,52.01,78.5,24.5,0,0,7400,,3158929,690516
473728,,,G,Nate Lashley,47.84,1.3,1.43,53.83,77,24.5,0,0,7000,,37914,473728
430916,,,G,Matthias Schwab,32.64,0.16,0.67,22.06,57,20,0,0,6200,,36546,430916
1927,,,G,Martin Laird,41.27,0.33,2.33,26.76,70,23,0,0,6100,,35040,1927
299906,,,G,Ryan Brehm,29.48,0.02,0.77,16.55,35.5,18.5,0,0,6100,,36071,299906
692607,,,G,Lee Hodges,54,3.3,3.53,53.64,82,26,0,0,6900,,672519,692607
680,,,G,Jon Rahm,87.33,15.6,19.18,93.01,106,68.5,0,0,10800,,35126,680
395,,,G,Shane Lowry,68.95,11.3,13.02,74.82,92.5,29,0,0,8200,,34788,395
770,,,G,Zecheng Dou,35.41,0.28,0.67,29.25,62.5,21,0,0,6400,,36114,770
463,,,G,Rory McIlroy,87.33,12.4,18.28,92.94,105.85,69,0,0,10900,,34793,463
199,,,G,Danny Willett,44.84,0.35,1.43,37.61,74,24,0,0,6500,,34824,199
704063,,,G,Eric Cole,56.39,10.4,4.13,61.9,84,26.5,0,0,7300,,2781583,704063
871,,,G,Tommy Fleetwood,78.02,18.1,15.45,85.5,98.5,33.5,0,0,9300,,35276,871
530,,,G,Zac Blair,37.48,0.05,0.63,23.88,66,21.5,0,0,6300,,34854,530
552,,,G,Mackenzie Hughes,42.35,2.2,0.63,38.5,71.5,23.5,0,0,6800,,36080,552
453,,,G,Christiaan Bezuidenhout,49.21,2,1.83,58.29,78,25,0,0,7200,,1156736,453
648084,,,G,Lanto Griffin,43.03,0.42,1.20,33.51,72,23,0,0,6300,,37913,648084
699070,,,G,Harry Hall,44.01,4.3,1.30,50.37,73.5,23.5,0,0,6700,,1610463,699070
586,,,G,David Lipsky,44.74,0.83,1.60,42.34,74,24,0,0,6500,,36524,586
113,,,G,Lucas Herbert,42.44,0.79,0.70,49.37,71,23,0,0,7000,,382245,113
73285,,,G,Sepp Straka,50.83,3.2,1.96,60.96,78.5,25,0,0,7100,,565467,73285
752,,,G,Kyle Reifers,34.05,0.01,0.00,,61,20.5,0,0,6000,,34928,752
895,,,G,Kevin Kisner,29.74,1.2,0.80,23.63,35.5,19.5,0,0,6200,,34776,895
610,,,G,Emiliano Grillo,56.27,4.5,3.96,68.45,83,26.5,0,0,7300,,34764,610
83572,,,G,Justin Suh,50.81,3.4,2.10,52.88,79.5,25,0,0,7200,,35135,83572
665,,,G,Andrew Putnam,51.72,4,2.16,65.66,80,25.5,0,0,7200,,37085,665
456,,,G,David Lingmerth,35.47,0.1,1.37,26.63,62.5,21,0,0,6100,,34786,456
577,,,G,Ryan Moore,43.71,0.85,1.37,36.08,73,23,0,0,6200,,34797,577
329671,,,G,Kurt Kitayama,50.57,0.98,2.26,52.91,79.5,25,0,0,7200,,36560,329671
468,,,G,Ryan Palmer,47.92,0.87,1.76,48.13,77.5,24.5,0,0,6700,,34924,468
648099,,,G,Adam Schenk,49.26,2.1,1.43,56.52,78,25,0,0,7100,,37919,648099
689,,,G,Adam Svensson,49.67,1.9,2.00,49.04,78.35,25,0,0,7000,,466731,689
705488,,,G,Carson Young,44.97,0.86,1.03,44.71,74,23.5,0,0,6500,,3625500,705488
789,,,G,Richy Werenski,30.97,0.21,0.77,21.18,49.5,19.5,0,0,6200,,36096,789
509666,,,G,Alex Smalley,50.89,2,2.00,53.07,79,25.5,0,0,6900,,37147,509666
708877,,,G,Sam Bennett,46.58,3.4,1.23,39.92,75.5,24,0,0,7000,,2800467,708877
1390,,,G,Kramer Hickok,44.29,0.19,1.37,30.07,73,23.5,0,0,6300,,35062,1390
614,,,G,Scott Piercy,46.63,0.66,1.50,39.75,75,24,0,0,6400,,34801,614
856,,,G,Patton Kizzire,41.51,0.69,0.73,34.73,70.5,22.5,0,0,6700,,34898,856
559,,,G,Luke List,46.46,0.37,1.17,39.76,75,24.5,0,0,6600,,34904,559
703,,,G,Webb Simpson,41.48,1.2,1.00,35.89,70,23,0,0,6800,,34808,703
417,,,G,Erik Van Rooyen,42.67,0.26,1.33,29.54,72,23,0,0,6300,,458398,417
700001,,,G,Davis Thompson,42.35,0.63,1.10,35.86,72,23,0,0,6500,,1446418,700001
509668,,,G,Tyson Alexander,29.58,0.04,1.13,19.38,35.5,19,0,0,6000,,37117,509668
1491,,,G,Kyoung-Hoon Lee,53.53,1.8,2.46,57.62,81.5,26,0,0,7300,,37949,1491
300174,,,G,J.T. Poston,49.99,1.1,1.86,52.17,78.5,25,0,0,7000,,36088,300174
698396,,,G,Vincent Norrman,48.15,0.72,1.86,45.87,77.35,24,0,0,6700,,3803327,698396
1062,,,G,Byeong Hun An,58.53,5.8,5.00,57.01,85.5,26.5,0,0,7500,,34739,1062
2173,,,G,Jimmy Walker,41.03,0.75,0.90,37.98,71,22.5,0,0,6500,,34819,2173
509669,,,G,Sam Ryder,42.13,0.59,0.97,42.45,71.5,23,0,0,6500,,37145,509669
902,,,G,Xander Schauffele,86.38,17,20.65,94.56,104.5,68,0,0,10400,,36091,902
804,,,G,Keegan Bradley,63.28,9.5,8.03,73.72,88.5,28,0,0,7800,,34744,804
815,,,G,Jason Day,68.74,7.1,10.92,76.31,92,29.5,0,0,8400,,34752,815
1492,,,G,Jim Herman,33.5,0.03,1.63,17.39,59.5,20.5,0,0,6000,,34829,1492
304410,,,G,Joseph Bramlett,51.84,2.7,2.90,58.58,80.5,25.5,0,0,7000,,1074847,304410
703985,,,G,Max McGreevy,29.47,0.02,1.07,11.47,35,18.5,0,0,6000,,3083533,703985
805,,,G,Brian Harman,61.26,11.9,6.83,64.94,86.5,27.5,0,0,7500,,34882,805
1141,,,G,Patrick Rodgers,57.32,3.9,5.16,61.94,85,26.5,0,0,7300,,34996,1141
1284,,,G,Si Woo Kim,70.75,15.4,17.15,77.94,93.5,30,0,0,8000,,34895,1284
1295,,,G,Justin Lower,33.34,0.25,0.57,31.19,58.5,20.5,0,0,6300,,3083531,1295
1075,,,G,Matt Fitzpatrick,73.68,12,12.05,78.79,95.5,31.5,0,0,9000,,34759,1075
2065,,,G,Ben Martin,48.07,0.97,1.83,55.34,76.5,24.5,0,0,6700,,34910,2065
523168,,,G,Wyndham Clark,71.18,7.2,8.46,78.58,94,30.5,0,0,9200,,37183,523168
2044,,,G,Stephan Jaeger,58.76,5.7,4.63,63.34,85.5,27,0,0,7500,,37129,2044
703899,,,G,Nicolas Echavarria,30.52,0.08,1.17,24.55,37,19.15,0,0,6100,,3803328,703899
699433,,,G,Dylan Wu,47.62,0.88,1.47,49.33,76.5,24,0,0,6600,,1327333,699433
765775,,,G,Benjamin James,33.84,0.12,1.37,6.32,60.5,20,0,0,6100,,3576240,765775
1055,,,G,Gary Woodland,58.17,7,4.83,65.05,85,27,0,0,7600,,35025,1055
2056,,,G,Mark Hubbard,56.09,7.3,4.33,64.08,83.5,26,0,0,6900,,34890,2056
2078,,,G,Adam Scott,61.64,11.5,6.69,72.91,87.5,27.5,0,0,7900,,34807,2078
670471,,,G,Callum Tarren,41.92,0.43,1.03,38.17,70.5,23,0,0,6400,,1074859,670471
697773,,,G,Will Gordon,52.75,2.5,2.90,58.94,81,25.5,0,0,7100,,1284196,697773
696563,,,G,Austin Eckroat,61.78,15.9,8.49,65.78,88,27.5,0,0,7300,,1074851,696563
