Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,C.J. Stroud (24515429),C.J. Stroud,24515429,QB/S-FLEX,9200,OSU@MSU 10/08/2022 04:00PM ET,OSU,26.37
QB,Dillon Gabriel (24515431),Dillon Gabriel,24515431,QB/S-FLEX,9000,UT@OU 10/08/2022 12:00PM ET,OU,24.04
RB,Bijan Robinson (24515781),Bijan Robinson,24515781,RB/FLEX/S-FLEX,9000,UT@OU 10/08/2022 12:00PM ET,UT,28.46
QB,Michael Penix Jr. (24515433),Michael Penix Jr.,24515433,QB/S-FLEX,8500,UW@ASU 10/08/2022 04:00PM ET,UW,29.96
RB,Braelon Allen (24515784),Braelon Allen,24515784,RB/FLEX/S-FLEX,8500,WISC@NW 10/08/2022 03:30PM ET,WISC,19.82
QB,Stetson Bennett (24515435),Stetson Bennett,24515435,QB/S-FLEX,8400,AUB@UGA 10/08/2022 03:30PM ET,UGA,23.33
RB,Tavion Thomas (24515787),Tavion Thomas,24515787,RB/FLEX/S-FLEX,8400,UTAH@UCLA 10/08/2022 03:30PM ET,UTAH,11.92
RB,TreVeyon Henderson (24515790),TreVeyon Henderson,24515790,RB/FLEX/S-FLEX,8200,OSU@MSU 10/08/2022 04:00PM ET,OSU,13.2
QB,Hendon Hooker (24515437),Hendon Hooker,24515437,QB/S-FLEX,8100,TENN@LSU 10/08/2022 12:00PM ET,TENN,30.80
QB,Spencer Sanders (24515439),Spencer Sanders,24515439,QB/S-FLEX,8000,TTU@OKST 10/08/2022 03:30PM ET,OKST,32.84
QB,Cameron Rising (24515441),Cameron Rising,24515441,QB/S-FLEX,7900,UTAH@UCLA 10/08/2022 03:30PM ET,UTAH,24.22
QB,Davis Beville (24515443),Davis Beville,24515443,QB/S-FLEX,7900,UT@OU 10/08/2022 12:00PM ET,OU,0.72
WR,Marvin Mims (24516522),Marvin Mims,24516522,WR/FLEX/S-FLEX,7900,UT@OU 10/08/2022 12:00PM ET,OU,17.22
RB,Blake Corum (24515793),Blake Corum,24515793,RB/FLEX/S-FLEX,7900,MICH@IU 10/08/2022 12:00PM ET,MICH,26.62
QB,Dorian Thompson-Robinson (24515445),Dorian Thompson-Robinson,24515445,QB/S-FLEX,7800,UTAH@UCLA 10/08/2022 03:30PM ET,UCLA,26.95
QB,Will Rogers (24515447),Will Rogers,24515447,QB/S-FLEX,7700,ARK@MSST 10/08/2022 12:00PM ET,MSST,29.32
WR,Elijhah Badger (24516525),Elijhah Badger,24516525,WR/FLEX/S-FLEX,7600,UW@ASU 10/08/2022 04:00PM ET,ASU,12.18
QB,Hudson Card (24515449),Hudson Card,24515449,QB/S-FLEX,7600,UT@OU 10/08/2022 12:00PM ET,UT,13.50
