Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
F,Umar Nurmagomedov (21475713),Umar Nurmagomedov,21475713,F,9600,Nurmagomedov@Kelleher 03/05/2022 06:00PM ET,Nurmagomedov,111.71
F,Colby Covington (21475691),Colby Covington,21475691,F,9400,Masvidal@Covington 03/05/2022 08:00PM ET,Covington,103.88
F,Marina Rodriguez (21475693),Marina Rodriguez,21475693,F,9300,Xiaonan@Rodriguez 03/05/2022 08:00PM ET,Rodriguez,65.31
F,Kevin Holland (21475703),Kevin Holland,21475703,F,9100,Oliveira@Holland 03/05/2022 08:00PM ET,Holland,74.32
F,Tagir Ulanbekov (21475705),Tagir Ulanbekov,21475705,F,9000,Ulanbekov@Elliott 03/05/2022 06:00PM ET,Ulanbekov,88.76
F,Rafael Fiziev (21475711),Rafael Fiziev,21475711,F,8900,-,Fiziev,65.02
F,Mariya Agapova (21475697),Mariya Agapova,21475697,F,8800,Agapova@Moroz 03/05/2022 08:00PM ET,Agapova,79.53
F,Serghei Spivac (21475709),Serghei Spivac,21475709,F,8700,Hardy@Spivac 03/05/2022 08:00PM ET,Spivac,63.23
F,Dustin Jacoby (21475707),Dustin Jacoby,21475707,F,8600,Oleksiejczuk@Jacoby 03/05/2022 06:00PM ET,Jacoby,62.60
F,Devonte Smith (21523977),Devonte Smith,21523977,F,8500,Klein@Smith 03/05/2022 06:00PM ET,Smith,70.56
F,Kennedy Nzechukwu (21475701),Kennedy Nzechukwu,21475701,F,8400,Nzechukwu@Negumereanu 03/05/2022 08:00PM ET,Nzechukwu,49.69
F,Bryce Mitchell (21475695),Bryce Mitchell,21475695,F,8300,Mitchell@Barboza 03/05/2022 08:00PM ET,Mitchell,84.85
F,Jalin Turner (21475699),Jalin Turner,21475699,F,8200,Mullarkey@Turner 03/05/2022 08:00PM ET,Turner,84.72
F,Jamie Mullarkey (21475700),Jamie Mullarkey,21475700,F,8000,Mullarkey@Turner 03/05/2022 08:00PM ET,Mullarkey,81.32
F,Edson Barboza (21475696),Edson Barboza,21475696,F,7900,Mitchell@Barboza 03/05/2022 08:00PM ET,Barboza,55.87
F,Nicolae Negumereanu (21475702),Nicolae Negumereanu,21475702,F,7800,Nzechukwu@Negumereanu 03/05/2022 08:00PM ET,Negumereanu,59.65
F,Ludovit Klein (21523978),Ludovit Klein,21523978,F,7700,Klein@Smith 03/05/2022 06:00PM ET,Klein,55.70
F,Michal Oleksiejczuk (21475708),Michal Oleksiejczuk,21475708,F,7600,Oleksiejczuk@Jacoby 03/05/2022 06:00PM ET,Oleksiejczuk,70.48
F,Greg Hardy (21475710),Greg Hardy,21475710,F,7500,Hardy@Spivac 03/05/2022 08:00PM ET,Hardy,52.35
F,Maryna Moroz (21475698),Maryna Moroz,21475698,F,7400,Agapova@Moroz 03/05/2022 08:00PM ET,Moroz,57.40
F,Rafael Dos Anjos (21475712),Rafael Dos Anjos,21475712,F,7300,Moicano@Dos Anjos 03/05/2022 08:00PM ET,Dos Anjos,74.84
F,Tim Elliott (21475706),Tim Elliott,21475706,F,7200,Ulanbekov@Elliott 03/05/2022 06:00PM ET,Elliott,66.42
F,Renato Moicano (21523816),Renato Moicano,21523816,F,7200,Moicano@Dos Anjos 03/05/2022 08:00PM ET,Moicano,68.79
F,Alex Oliveira (21475704),Alex Oliveira,21475704,F,7100,Oliveira@Holland 03/05/2022 08:00PM ET,Oliveira,60.40
F,Yan Xiaonan (21475694),Yan Xiaonan,21475694,F,6900,Xiaonan@Rodriguez 03/05/2022 08:00PM ET,Xiaonan,70.06
F,Jorge Masvidal (21475692),Jorge Masvidal,21475692,F,6800,Masvidal@Covington 03/05/2022 08:00PM ET,Masvidal,76.56
F,Brian Kelleher (21475714),Brian Kelleher,21475714,F,6600,Nurmagomedov@Kelleher 03/05/2022 06:00PM ET,Kelleher,70.65
