Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3148087535,ParkerTR25 (6/150),0,762.69995,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Serghei Spivac F Rafael Dos Anjos,,Colby Covington,F,58.15%,156.62
1,3148143423,ccc0017 (124/150),0,762.69995,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Serghei Spivac F Rafael Dos Anjos,,Rafael Dos Anjos,F,56.08%,154.66
3,3148010013,bafoon13 (121/150),0,752.4,F Colby Covington F Bryce Mitchell F Maryna Moroz F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,Umar Nurmagomedov,F,48.42%,105.41
4,3148087543,ParkerTR25 (14/150),0,750.56995,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,Kevin Holland,F,36.54%,100.65
4,3148180341,Jwin4uva (33/150),0,750.56995,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,Bryce Mitchell,F,34.03%,123.84
6,3147998857,edbailey3 (59/150),0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Jalin Turner,F,31.83%,106.06
6,3147999604,dre4986 (62/150),0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Renato Moicano,F,23.55%,38.3
6,3148048721,EHulseDC (6/19),0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Serghei Spivac,F,23.47%,113.63
6,3148055567,gatojam (5/33),0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Tagir Ulanbekov,F,23.42%,59.05
6,3148087534,ParkerTR25 (5/150),0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Devonte Smith,F,22.30%,27.02
6,3148174123,Sanzetenea (1/2),0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Dustin Jacoby,F,21.22%,79.9
6,3148174966,GizmoMoney (8/41),0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Nicolae Negumereanu,F,20.40%,70.24
6,3148237900,seanm07,0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Jamie Mullarkey,F,19.94%,23.73
6,3148258959,jagsnation (46/150),0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Jorge Masvidal,F,19.81%,32.03
6,3148271067,dskalka6 (72/150),0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Greg Hardy,F,18.96%,2.8
6,3148275653,jradesanmi (30/150),0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Mariya Agapova,F,16.67%,23.8
6,3148313908,Tyler_Gates50 (16/150),0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Ludovit Klein,F,15.39%,69.97
6,3148361631,JDT95 (8/15),0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Edson Barboza,F,15.19%,7.86
6,3148378468,ChiliD22 (2/18),0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Kennedy Nzechukwu,F,15.05%,38.4
6,3148385455,ChiliD22 (8/18),0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Yan Xiaonan,F,14.25%,37.19
6,3148391490,Amackie123 (2/150),0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Michal Oleksiejczuk,F,13.84%,33.71
6,3148394274,sshafer11 (87/150),0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Maryna Moroz,F,13.77%,107.89
6,3148395139,ChiliD22 (14/18),0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Marina Rodriguez,F,13.20%,61.43
6,3148410390,scarder (5/7),0,749.72,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Kevin Holland F Rafael Dos Anjos,,Tim Elliott,F,12.18%,95.76
25,3148048723,EHulseDC (8/19),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,Alex Oliveira,F,5.36%,19.06
25,3148059843,jpforno (1/3),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,Brian Kelleher,F,3.52%,0.58
25,3148060066,gehrenberg (18/150),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148134182,nikofrasher (109/150),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148143404,ccc0017 (105/150),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148154669,Ryan138 (2/5),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148158265,flyswatter613 (6/7),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148180350,Jwin4uva (42/150),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148202714,shanekozloff (1/3),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148219980,cmattox14,0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148232029,Angel_Face_Mongalode (18/20),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148239951,jiannaggi,0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148261548,Duckhunter13145 (8/21),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148265536,bryan1426 (19/50),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148271000,dskalka6 (5/150),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148275723,jradesanmi (100/150),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148304432,babr0608 (11/150),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148315748,MMAKelton (2/5),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148333911,Unashamedd,0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148333951,typarsons05,0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148352578,ep3550 (2/3),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148358690,dakid1982 (1/3),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148379488,ryar07,0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148399189,Frangil617 (3/20),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148412956,Donnycash (1/2),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
25,3148418531,deeznutz4201982 (1/3),0,745.16003,F Colby Covington F Bryce Mitchell F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
51,3147987154,spundin (1/80),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3147999578,dre4986 (36/150),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148004631,GeneralAladeen (6/7),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148007049,pmaaj (13/26),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148012270,VanillaGorillax6x (3/6),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148043187,shady2300,0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148048727,EHulseDC (12/19),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148056507,wakebe (48/112),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
