player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
De'Vondre Campbell,10749,LB,SF,13,22,1,86.8,0,0,28,0,0,59.1,58.3,81.8,52.6,57.4,48.4,1,4,0,0,32,13.2,12,1,1,103.5,46,0,0,591,8,394,719,44,0,0,44,0,2,675,22,303,73,28,57,3,53,5,1,388,308,8.4
David Onyemata,10754,DI,ATL,14,8,1,,0,0,2,0,0,59.6,65.4,86.3,60.3,64.4,57.8,1,10,0,0,,8.1,3,0,0,0.0,0,2,0,1,0,2,481,480,27,274,30,149,0,1,266,213,0,20,26,5,0,13,0,0,0,
Andrew Billings,10756,DI,CHI,8,1,0,,0,1,6,0,0,59.7,62.5,64.4,78.6,50.0,51.8,2,11,0,0,,11.1,1,0,1,0.0,0,1,0,0,0,2,297,297,113,173,1,10,0,0,144,151,0,7,7,1,0,14,0,0,0,
Dean Lowry,10771,DI,PIT,11,2,1,,0,0,25,0,0,60.0,40.4,81.0,70.1,28.9,70.2,0,8,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,1,128,128,16,43,4,65,0,0,63,64,0,1,0,0,0,9,0,0,0,
Matthew Judon,10780,ED,ATL,14,7,3,54.5,0,0,2,0,0,48.1,46.5,46.2,52.2,51.2,59.4,2,13,0,0,15,9.1,3,0,3,99.8,6,4,0,8,0,65,534,520,0,5,505,10,0,14,266,203,6,16,23,2,11,19,1,58,52,9.7
Quinton Jefferson,10781,DI,BUF,9,4,0,,0,0,4,0,0,59.7,50.4,82.7,55.7,46.8,32.2,2,6,0,0,,20.0,2,0,1,0.0,0,2,0,0,0,1,193,193,8,64,11,110,0,0,128,64,0,5,4,0,0,10,0,0,0,
DJ Reader,10800,DI,DET,12,5,0,,0,0,11,0,0,58.4,66.2,86.3,68.0,58.8,54.6,6,9,0,0,,7.1,1,0,0,0.0,0,3,0,0,0,2,399,399,197,198,0,4,0,0,238,159,0,10,8,1,0,18,0,0,0,
Kamu Grugier-Hill,10842,LB,MIN,10,5,0,55.0,0,0,18,0,0,39.8,36.2,79.8,44.8,47.9,45.4,0,3,0,2,30,17.4,4,1,0,34.6,11,0,0,159,1,104,181,7,0,0,7,0,0,174,22,55,13,6,14,0,20,3,0,126,65,11.5
Elandon Roberts,10848,LB,PIT,14,8,0,70.6,0,1,25,0,0,54.5,80.6,80.1,64.0,90.8,46.1,2,6,0,0,57,18.2,8,0,0,103.6,12,1,0,339,3,139,370,5,0,0,5,0,0,365,34,197,23,22,28,5,17,9,0,174,121,14.5
Jalen Mills,10867,S,NYJ,9,18,0,52.4,1,1,22,0,0,61.6,63.4,42.7,52.3,68.4,46.4,0,0,0,1,39,18.9,10,2,2,69.3,11,0,0,181,8,250,457,14,0,0,14,0,189,443,5,202,65,9,25,1,21,0,1,139,60,12.6
Mike Hilton,10898,CB,CIN,13,9,1,74.0,0,0,7,0,0,61.4,69.5,23.0,56.2,91.5,83.5,1,3,0,1,28,5.1,3,2,2,98.5,37,0,0,82,0,337,589,19,0,0,19,0,2,570,41,211,486,25,47,10,50,4,2,357,192,9.6
Kyle Peko,11027,DI,DET,5,0,0,,0,0,11,0,0,,45.8,80.0,58.3,36.8,67.6,2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,86,86,51,32,1,2,0,0,61,25,0,1,1,1,0,2,0,0,0,
Michael Pierce,11101,DI,BLT,8,7,0,,0,0,3,0,0,63.8,70.0,82.8,64.0,66.0,62.6,1,10,0,0,,6.3,1,0,0,0.0,0,2,0,0,0,5,179,179,20,157,0,2,0,0,117,57,0,4,8,0,0,13,0,0,0,
Morgan Fox,11184,DI,LAC,15,8,1,,0,0,27,0,0,60.8,51.5,86.2,58.7,43.0,56.7,2,19,0,0,,6.9,2,0,0,0.0,0,4,0,2,0,7,512,510,14,236,36,224,0,2,331,174,0,16,19,1,0,25,0,0,0,
Jonathan Jones,11217,CB,NE,14,7,0,78.9,0,1,19,0,0,66.2,64.4,85.7,57.5,52.1,76.8,0,0,0,0,69,6.0,3,2,2,152.5,30,0,0,60,390,348,605,7,0,0,7,0,59,598,2,255,89,11,40,0,38,0,6,422,158,14.1
Roy Robertson-Harris,11341,DI,SEA,14,6,1,,1,0,29,0,0,55.5,52.7,52.6,53.7,57.7,30.4,2,9,0,0,,23.8,5,0,2,0.0,0,2,0,1,0,6,368,367,0,96,183,88,0,1,212,150,0,11,10,3,0,13,0,0,0,
C.J. Ham,11347,FB,MIN,1,1,0,,0,0,18,0,0,,60.0,60.0,,60.0,70.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Antonio Hamilton Sr.,11353,CB,ATL,2,0,0,100.0,0,0,2,0,0,37.2,29.6,79.0,52.9,28.5,27.3,0,0,0,0,23,50.0,2,0,0,147.9,4,0,0,6,1,23,40,0,0,0,0,0,0,40,3,14,32,2,2,0,4,0,3,40,16,10.0
Myles Garrett,11756,ED,CLV,14,5,1,100.0,0,3,8,1,0,62.2,92.3,44.2,93.0,76.9,76.7,12,47,0,0,16,8.0,2,0,5,114.6,2,11,0,9,0,13,669,660,1,7,642,10,0,9,382,274,0,27,18,4,2,70,0,23,11,11.5
Solomon Thomas,11758,DI,NYJ,13,5,0,,1,1,22,0,0,60.6,47.9,15.8,61.2,46.5,36.2,0,10,0,0,,20.0,5,1,4,0.0,0,4,0,0,0,1,351,351,4,133,52,162,0,0,197,153,0,12,15,1,0,14,0,0,0,
Jamal Adams,11761,S,DET,5,2,0,100.0,0,0,11,0,0,35.5,43.0,76.2,50.2,62.5,36.6,0,0,0,0,21,25.0,2,0,0,115.6,4,0,0,9,4,11,40,5,0,0,5,0,5,35,5,24,17,1,4,0,4,0,0,47,51,11.8
Marshon Lattimore,11766,CB,WAS,8,5,0,57.1,1,0,32,0,0,73.3,71.3,86.4,55.3,55.2,67.0,0,2,0,0,18,9.1,3,2,2,74.4,8,0,0,27,413,296,463,5,0,0,5,0,0,458,2,165,18,7,25,0,14,2,0,83,41,10.4
Haason Reddick,11768,ED,NYJ,7,1,0,,0,0,22,0,0,68.2,55.2,61.1,52.1,61.9,66.3,1,15,0,0,,18.2,2,0,1,0.0,0,2,0,1,0,8,274,272,0,0,271,1,0,2,178,88,1,7,8,2,0,18,0,0,0,
Derek Barnett,11769,ED,HST,13,2,0,,0,2,13,1,1,60.0,72.9,88.2,66.1,67.6,57.7,2,8,0,0,,7.7,1,0,0,0.0,0,4,0,0,0,0,307,307,0,4,277,26,0,0,183,124,0,11,10,0,0,14,0,0,0,
Malik Hooker,11770,S,DAL,14,14,0,59.1,0,0,9,0,0,60.4,65.3,87.0,62.0,72.1,55.1,1,0,0,2,52,13.0,9,2,0,79.5,13,0,0,186,8,513,872,15,0,0,15,0,593,857,7,352,70,12,46,0,22,1,2,189,119,14.5
Marlon Humphrey,11771,CB,BLT,13,9,0,58.2,2,1,3,0,0,81.5,79.8,13.1,66.3,75.8,78.1,3,4,0,5,41,7.3,4,8,10,57.9,39,1,0,102,286,481,742,15,0,0,15,0,2,727,27,234,337,20,42,4,67,8,3,377,134,9.7
Jonathan Allen,11772,DI,WAS,6,0,0,,0,0,32,0,0,67.2,53.5,82.5,61.3,39.9,49.9,4,7,0,0,,12.5,2,0,0,0.0,0,2,0,2,0,0,229,227,12,157,3,55,0,2,143,86,0,10,14,1,0,13,0,0,0,
Adoree' Jackson,11773,CB,NYG,11,2,0,52.4,1,1,21,1,0,72.3,75.9,84.1,,86.1,57.6,0,0,0,0,28,12.5,3,4,4,80.7,11,0,0,11,278,204,304,4,0,0,4,0,0,300,0,100,11,8,19,1,21,0,1,96,57,8.7
Charles Harris,11777,ED,PHI,10,4,0,100.0,0,0,24,0,0,29.0,52.6,85.9,57.7,59.0,28.2,4,9,0,0,23,24.0,6,0,0,118.8,6,3,0,0,0,30,425,416,0,1,408,7,0,9,210,185,8,13,15,1,6,16,0,83,59,13.8
Jabrill Peppers,11780,S,NE,6,11,0,70.0,0,1,19,0,0,81.7,83.1,83.4,46.3,76.9,76.7,0,3,0,1,13,7.3,3,1,0,39.2,7,0,0,146,12,208,372,27,0,0,27,0,138,345,15,149,49,9,27,2,10,3,0,44,36,6.3
Takk McKinley,11781,ED,NYJ,7,3,0,,0,0,22,0,0,61.2,50.0,39.8,57.7,49.4,29.9,1,4,0,0,,20.0,2,0,1,0.0,0,1,0,1,0,3,130,129,0,1,123,5,0,1,67,60,0,4,5,1,0,6,0,0,0,
Tre'Davious White,11782,CB,BLT,8,2,0,58.3,2,0,3,0,0,54.9,52.6,34.8,58.7,49.4,62.5,0,0,0,0,52,10.5,2,4,6,122.4,14,0,0,35,310,209,355,3,0,0,3,0,0,352,1,145,7,4,15,0,24,0,4,185,41,13.2
T.J. Watt,11785,ED,PIT,14,11,1,100.0,1,6,25,2,0,79.8,92.6,83.5,89.3,92.4,62.3,16,16,0,0,6,12.5,6,0,2,80.6,3,12,0,4,0,24,783,777,0,1,774,2,0,6,480,279,2,37,31,8,3,44,0,10,13,3.3
Kevin King,11788,CB,ATL,12,1,0,85.7,0,0,2,1,0,80.5,83.1,90.7,58.8,70.9,57.7,0,0,0,0,25,14.3,1,1,0,108.9,6,0,0,20,1,54,63,2,0,0,2,0,5,61,1,8,32,2,5,0,7,0,0,71,38,11.8
Budda Baker,11791,S,ARZ,14,34,0,82.2,0,0,1,0,0,71.7,76.7,87.5,60.5,81.9,59.6,0,8,0,0,44,15.6,26,3,0,124.5,37,2,0,339,3,493,866,15,0,0,15,0,386,851,32,341,123,50,107,9,45,10,3,385,189,10.4
Marcus Maye,11794,S,LAC,12,9,0,50.0,0,0,27,0,0,69.2,72.9,83.2,57.4,73.1,57.1,1,4,0,1,57,15.2,7,1,0,61.2,8,0,0,102,2,241,405,25,0,0,25,0,239,380,7,157,37,9,30,2,16,5,1,87,58,10.9
Marcus Williams,11797,S,BLT,11,3,0,82.4,1,0,3,1,0,37.3,42.9,56.4,55.1,69.4,82.5,0,0,0,0,70,6.1,2,1,2,158.3,14,0,0,122,2,432,601,18,0,0,18,0,413,583,3,166,46,4,28,1,17,0,3,247,82,17.6
Tyus Bowser,11802,ED,MIA,9,5,0,100.0,0,0,17,0,0,57.0,53.0,59.5,51.6,57.0,65.6,0,5,0,0,7,8.3,1,0,1,95.8,1,0,0,7,0,61,276,262,0,0,262,0,0,14,104,111,7,2,6,0,1,5,0,7,12,7.0
DeMarcus Walker,11806,ED,CHI,14,15,0,,1,0,6,0,0,71.9,65.1,80.8,64.7,56.4,39.0,12,20,0,0,,18.2,8,0,1,0.0,0,4,0,2,2,11,643,639,0,41,445,153,0,4,365,267,0,20,21,1,0,36,0,0,0,
Raekwon McMillan,11809,LB,NE,8,13,0,81.8,0,0,19,0,0,59.0,40.8,82.2,50.6,31.4,54.4,0,3,0,0,20,12.5,6,0,0,106.1,9,0,0,242,6,121,267,7,0,0,7,0,0,260,7,139,11,11,29,1,11,3,0,104,39,11.6
Dalvin Tomlinson,11810,DI,CLV,14,7,0,,0,0,8,0,0,60.9,68.0,74.4,66.1,64.2,37.4,11,17,0,0,,15.4,4,0,1,0.0,0,4,0,0,0,7,545,545,30,470,2,43,0,0,276,262,0,16,15,3,0,32,0,0,0,
Zach Cunningham,11812,LB,DEN,2,1,0,,0,0,10,0,0,64.4,65.9,72.4,58.8,62.3,76.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,12,0,3,13,1,0,0,1,0,0,12,1,9,0,1,2,0,0,0,0,0,0,
Chidobe Awuzie,11815,CB,TEN,5,2,0,50.0,0,0,31,0,0,61.2,63.6,82.1,,69.3,52.5,0,1,0,1,38,14.3,2,1,1,63.7,7,0,0,17,197,133,221,4,0,0,4,0,0,217,0,88,3,1,10,0,14,1,1,87,21,12.4
Larry Ogunjobi,11820,DI,PIT,13,16,0,,0,0,25,0,0,60.0,52.5,70.6,60.1,46.6,51.8,4,8,0,0,,10.3,4,0,1,0.0,0,2,0,1,0,0,435,434,7,207,20,200,0,1,269,166,0,15,19,4,0,14,0,0,0,
Ahkello Witherspoon,11821,CB,LA,10,1,0,66.7,3,0,26,0,0,64.5,65.7,83.9,,65.6,43.6,0,0,0,0,53,20.0,4,4,4,108.9,18,0,0,33,298,206,334,2,0,0,2,0,0,332,0,128,1,5,15,0,27,0,1,252,64,14.0
Dawuane Smoot,11823,ED,BUF,8,3,1,,0,1,4,0,0,61.9,57.3,60.6,63.3,49.5,28.4,2,3,0,0,,38.5,5,0,1,0.0,0,2,0,0,0,4,242,242,13,47,148,34,0,0,158,80,0,6,5,2,0,7,0,0,0,
Chris Wormley,11829,DI,BLT,2,1,0,,0,0,3,0,0,,68.5,76.7,56.7,70.2,71.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,33,33,0,19,5,9,0,0,15,18,0,2,3,0,0,1,0,0,0,
Duke Riley,11830,LB,MIA,8,0,0,100.0,0,0,17,0,0,77.9,56.6,70.5,53.4,42.9,77.1,0,0,0,0,4,0.0,0,0,0,83.3,1,0,0,15,0,8,21,2,0,0,2,0,0,19,3,10,3,1,2,0,1,0,0,4,2,4.0
Alex Anzalone,11831,LB,DET,9,10,0,77.1,0,0,11,0,0,72.2,66.8,84.7,58.9,54.0,67.8,2,5,0,0,33,9.7,6,3,1,102.1,37,1,0,395,22,329,544,39,0,0,39,0,2,505,47,168,86,23,46,4,48,8,1,332,174,9.0
Fabian Moreau,11836,CB,MIN,4,0,0,66.7,0,0,18,0,0,60.4,63.1,82.5,,77.3,80.4,0,0,0,0,16,0.0,0,0,2,127.8,6,0,0,1,92,82,103,0,0,0,0,0,0,103,0,21,9,2,7,0,9,0,2,66,16,11.0
Shaquill Griffin,11845,CB,MIN,14,5,0,52.3,1,0,18,0,0,61.7,63.5,85.6,,69.5,78.4,0,0,0,2,49,5.4,2,2,2,73.9,23,0,0,37,431,371,488,1,0,0,1,0,0,487,0,117,19,10,30,1,44,0,2,338,82,14.7
Jourdan Lewis,11846,CB,DAL,13,17,0,69.2,1,1,9,1,0,77.0,69.4,85.4,52.5,41.5,60.9,0,0,0,0,86,12.3,8,3,4,100.0,36,1,0,82,108,412,680,19,0,0,19,0,5,661,19,249,466,19,40,2,52,1,2,342,239,9.5
John Johnson III,11847,S,LA,2,3,0,80.0,0,0,26,0,0,88.5,90.7,81.0,,68.8,62.5,0,0,0,1,18,11.1,1,0,0,52.1,4,0,0,20,0,38,59,0,0,0,0,0,29,59,0,21,10,1,5,0,5,0,0,30,12,7.5
Montravius Adams,11848,DI,PIT,8,1,0,,0,0,25,0,0,60.0,52.2,81.5,60.0,41.5,53.1,0,3,0,0,,11.1,1,0,0,0.0,0,1,0,0,0,0,136,136,37,96,0,3,0,0,85,51,0,4,7,1,0,4,0,0,0,
Cameron Sutton,11850,CB,PIT,6,2,0,46.2,0,0,25,0,0,50.6,52.5,79.3,71.0,56.0,29.5,1,1,0,0,8,33.3,3,1,0,92.6,6,0,0,23,3,103,133,8,0,0,8,0,9,125,5,25,90,1,4,0,13,2,2,27,19,4.5
Rasul Douglas,11854,CB,BUF,13,10,0,75.0,3,1,4,0,0,59.2,60.7,63.3,53.5,66.8,77.6,0,1,0,0,67,5.1,3,3,8,124.1,36,0,0,51,679,461,775,33,0,0,33,0,1,742,5,309,11,18,46,6,48,1,3,446,173,12.4
Trey Hendrickson,11858,ED,CIN,14,6,3,100.0,0,2,7,0,0,42.6,85.4,48.6,90.1,68.6,35.5,14,40,0,0,11,29.4,10,0,4,101.4,3,13,0,3,0,25,672,668,0,10,650,8,0,4,418,229,1,24,18,2,3,67,0,25,16,8.3
Eddie Jackson,11867,S,BLT,9,5,0,69.6,0,0,3,0,0,49.0,50.7,26.5,55.4,69.3,66.1,1,1,0,0,52,15.2,5,1,1,144.9,16,0,0,89,3,245,339,8,0,0,8,0,213,331,3,91,26,4,23,1,23,2,3,250,44,15.6
Rayshawn Jenkins,11868,S,SEA,10,8,0,88.0,0,0,29,1,1,65.5,56.1,82.0,48.3,38.5,45.6,0,1,0,0,30,18.9,10,0,0,115.0,22,1,0,192,6,265,481,18,0,0,18,0,176,463,22,194,89,16,35,0,25,2,1,210,111,9.5
Carl Lawson,11871,ED,DAL,12,2,0,100.0,3,1,9,0,0,59.2,58.8,10.8,67.4,53.6,52.3,6,11,0,0,1,25.0,2,0,5,79.2,1,6,0,1,0,12,330,328,0,2,313,13,0,2,237,81,0,7,4,0,1,23,0,1,2,1.0
Mack Hollins,11873,WR,BUF,1,0,0,,0,0,4,0,0,60.0,60.0,62.9,,,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
Jalen Reeves-Maybin,11879,LB,DET,8,2,0,100.0,0,1,11,0,0,69.4,62.5,0.0,54.3,53.5,58.9,0,1,0,0,20,15.4,2,0,1,101.9,9,0,0,55,7,80,111,12,0,0,12,0,7,99,12,19,30,4,9,0,9,1,0,76,40,8.4
Deatrich Wise Jr.,11886,ED,NE,12,7,1,,0,0,19,0,0,61.7,56.8,49.6,60.1,53.2,55.7,1,9,0,0,,11.1,2,0,2,0.0,0,5,0,2,0,0,337,334,0,26,218,90,0,3,225,112,0,10,9,1,0,15,0,0,0,
Carlos Watkins,11897,DI,DAL,13,5,0,,0,0,9,0,0,62.6,62.9,82.8,51.7,65.5,54.1,0,2,0,0,,10.0,1,0,0,0.0,0,0,0,0,0,0,177,176,3,146,6,21,0,1,90,87,0,2,4,0,0,2,0,0,0,
Grover Stewart,11899,DI,IND,14,17,3,,1,1,14,1,0,60.7,71.4,49.6,65.2,72.2,46.4,2,8,0,0,,9.1,5,0,3,0.0,0,4,0,1,0,1,572,571,54,505,0,12,0,1,279,292,0,30,33,5,0,14,0,0,0,
Damontae Kazee,11904,S,PIT,12,4,0,72.7,0,0,25,0,0,62.5,65.1,82.0,,68.7,83.9,0,0,0,1,49,4.0,1,1,0,76.9,8,0,0,17,0,167,223,0,0,0,0,0,193,223,0,56,13,4,20,0,11,0,0,148,54,18.5
Desmond King II,11906,CB,BLT,1,1,0,83.3,0,0,3,0,0,51.7,51.2,70.6,60.0,60.0,78.9,0,1,0,0,23,0.0,0,0,1,133.3,5,0,0,2,0,13,15,0,0,0,0,0,1,15,1,1,12,0,1,0,6,1,1,39,22,7.8
Anthony Walker Jr.,11916,LB,MIA,10,15,1,81.5,0,0,17,0,0,47.6,53.3,83.4,44.6,67.9,68.2,0,5,0,1,21,10.0,6,0,0,95.5,22,1,0,395,6,250,454,12,0,0,12,0,4,442,33,171,37,13,39,0,27,6,1,207,138,9.4
Matt Milano,11918,LB,BUF,3,4,0,77.8,0,0,4,1,0,35.3,38.0,77.9,70.6,47.7,28.0,1,0,0,0,24,31.6,6,0,0,103.2,7,0,0,131,1,66,148,6,0,0,6,0,0,142,7,75,10,5,9,1,9,1,0,79,55,11.3
Davon Godchaux,11934,DI,NE,14,15,1,,0,0,19,0,0,71.8,52.8,87.7,57.3,48.5,70.6,1,5,0,0,,1.9,1,0,0,0.0,0,0,0,0,0,0,597,596,176,336,33,51,0,1,270,327,0,28,36,1,0,6,0,0,0,
Chuck Clark,11941,S,NYJ,10,15,0,56.3,1,1,22,1,0,48.3,52.9,0.0,63.4,72.2,67.4,0,0,0,0,26,9.1,5,1,4,112.2,9,1,0,223,7,335,587,8,0,0,8,0,294,579,7,245,55,6,35,0,16,1,4,91,23,10.1
Xavier Woods,11946,S,CAR,14,23,0,67.5,0,0,5,0,0,60.4,63.0,64.5,53.6,67.3,75.9,0,0,0,3,52,9.6,10,1,3,77.8,27,0,0,320,3,512,990,21,0,0,21,0,537,969,3,475,109,21,71,2,40,0,3,247,86,9.1
Al-Quadin Muhammad,11951,ED,DET,6,1,0,0.0,0,0,11,0,0,77.7,59.1,86.8,59.7,42.5,43.5,2,13,0,0,,14.3,1,1,0,39.6,0,1,0,1,0,5,184,183,0,0,181,2,0,1,120,59,0,4,5,0,1,16,0,0,0,
D.J. Jones,11953,DI,DEN,15,8,3,100.0,0,0,10,1,0,46.4,65.5,70.6,69.1,62.8,38.4,1,11,0,0,15,13.6,6,0,1,118.8,1,1,0,1,0,3,402,401,133,258,0,10,0,1,218,181,0,24,30,1,1,13,0,15,6,15.0
Jeremiah Ledbetter,11960,DI,JAX,12,5,0,,0,0,15,0,0,65.1,61.2,85.4,50.2,63.3,61.7,2,4,0,0,,6.3,2,0,0,0.0,0,2,0,0,0,1,360,360,34,310,1,15,0,0,181,178,0,20,25,6,0,8,0,0,0,
David Moore,11981,WR,CAR,1,0,0,,0,0,5,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Patrick O'Connor,12005,DI,DET,9,8,0,,0,0,11,0,0,59.5,42.3,45.1,53.4,44.2,26.4,0,4,0,0,,30.8,4,0,1,0.0,0,1,0,0,0,1,152,152,56,85,3,8,0,0,78,73,0,2,1,1,0,5,0,0,0,
Michael Davis,12040,CB,WAS,8,3,0,50.0,0,0,32,0,0,53.1,56.2,78.0,,64.0,25.8,0,0,0,0,28,50.0,4,0,0,86.8,3,0,0,13,72,46,90,2,0,0,2,0,0,88,0,44,2,0,1,0,6,0,0,62,51,20.7
Josh Tupou,12093,DI,BLT,3,3,0,,0,0,3,0,0,,52.1,78.7,50.6,55.9,71.5,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,61,61,2,59,0,0,0,0,33,28,0,3,2,0,0,1,0,0,0,
Taysom Hill,12112,TE,NO,1,0,0,,0,1,20,0,0,,62.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Adam Butler,12214,DI,LV,14,13,0,,1,0,23,0,0,61.3,56.1,55.1,59.7,53.8,31.3,5,17,0,0,,15.3,9,0,3,0.0,0,4,0,2,0,25,709,707,70,440,6,191,0,2,426,258,0,26,37,4,0,26,0,0,0,
Arthur Maulet,12224,CB,BLT,3,3,0,62.5,0,0,3,0,0,50.1,45.8,77.0,51.5,40.6,45.0,0,0,0,0,17,22.2,2,0,0,109.9,5,0,0,16,1,48,72,7,0,0,7,0,0,65,5,19,48,1,4,0,8,0,1,31,19,6.2
Dare Ogunbowale,12329,HB,HST,1,0,0,,0,0,13,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Caleb Johnson,12488,LB,JAX,1,0,0,,0,0,15,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Sione Takitaki,12666,LB,NE,8,4,0,75.0,0,0,19,0,0,70.0,57.2,81.8,55.9,46.7,27.5,0,0,0,0,12,38.5,5,0,0,129.2,3,0,0,87,0,48,139,45,0,0,45,0,0,94,15,76,7,2,4,0,4,0,1,24,21,8.0
Sam Eguavoen,15301,LB,NYJ,6,3,0,,0,0,22,0,0,62.0,67.6,75.0,53.5,68.5,54.2,0,0,0,0,,16.7,2,0,0,0.0,0,0,0,52,0,18,74,19,0,0,19,0,0,55,4,52,3,4,7,1,0,0,0,0,0,
Ross Dwelley,20994,TE,ATL,1,0,0,,0,0,2,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Sam Kamara,24176,DI,CLV,8,2,0,,0,0,8,0,0,,54.5,81.2,53.8,55.6,41.7,0,3,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,0,147,147,0,103,3,41,0,0,66,81,0,1,2,0,0,3,0,0,0,
Nathan Shepherd,24614,DI,NO,14,11,0,,1,0,20,0,0,60.0,46.3,71.8,70.0,30.2,55.4,4,9,0,0,,8.6,3,0,1,0.0,0,2,0,0,0,2,497,497,56,378,0,63,0,0,280,215,0,15,21,2,0,15,0,0,0,
Foyesade Oluokun,24904,LB,JAX,10,18,1,88.2,0,0,15,0,0,69.0,67.6,58.9,72.0,61.7,62.4,0,3,0,1,64,12.6,11,3,3,101.6,30,1,0,429,7,327,609,88,0,0,88,0,5,521,19,263,80,29,58,4,34,4,1,305,212,10.2
Levi Wallace,25445,CB,DEN,13,4,0,70.4,1,0,10,0,0,64.3,66.9,84.5,58.5,79.3,79.4,0,0,0,0,70,3.4,1,1,1,128.8,19,0,0,39,238,237,308,3,0,0,3,0,0,305,1,70,27,6,24,0,27,0,2,281,125,14.8
Anfernee Jennings,25449,ED,NE,13,14,0,85.7,0,1,19,0,0,58.0,70.4,65.9,57.5,79.8,69.0,5,16,0,0,14,7.6,5,0,2,101.2,6,3,0,2,1,64,669,658,0,0,655,3,0,11,280,325,8,35,47,4,7,24,0,58,43,9.7
Sean Murphy-Bunting,25891,CB,ARZ,12,8,0,70.0,0,2,1,0,0,51.1,58.2,83.6,59.0,80.2,29.3,0,0,0,2,30,23.5,12,3,7,79.9,28,0,0,124,478,348,605,1,0,0,1,0,2,604,1,256,0,11,31,2,40,0,1,307,90,11.0
Clelin Ferrell,25955,ED,WAS,11,7,0,100.0,2,0,32,0,0,56.5,48.7,18.6,52.5,57.9,61.3,3,7,0,0,11,10.5,2,0,4,83.3,2,2,0,0,0,9,309,309,0,4,283,22,0,0,151,149,0,7,10,0,2,12,0,8,10,4.0
Dexter Lawrence,25991,DI,NYG,12,11,0,,0,1,21,0,0,58.5,89.9,88.6,81.4,83.8,47.9,5,21,0,0,,12.8,5,0,1,0.0,0,10,0,0,0,2,551,551,332,169,0,50,0,0,332,217,0,25,23,1,0,36,0,0,0,
KhaDarel Hodge,26104,WR,ATL,2,0,0,,0,0,2,0,0,,60.0,66.4,60.0,60.0,70.8,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,1,1,1,0,0,0,0,0,
Maxx Crosby,26316,ED,LV,12,10,5,100.0,2,0,23,0,0,66.1,74.1,46.9,70.1,73.0,48.7,12,34,0,0,26,14.6,6,0,6,118.8,1,8,0,5,0,9,766,761,0,3,754,4,0,5,462,295,0,27,25,11,1,54,0,26,14,26.0
Jeremiah Moon,26453,ED,PIT,6,0,0,50.0,0,0,25,0,0,46.0,43.5,81.3,46.8,52.8,69.2,0,2,0,0,9,0.0,0,0,0,62.5,1,0,0,0,0,4,104,104,0,1,103,0,0,0,60,40,0,0,1,0,2,2,0,9,4,9.0
D.J. Reed,26940,CB,NYJ,11,3,0,56.3,1,0,22,0,0,72.9,73.3,87.5,75.0,64.8,64.2,0,0,0,0,50,11.8,6,7,9,86.7,27,1,0,39,635,394,689,7,0,0,7,0,0,682,4,291,8,16,42,1,48,1,1,355,96,13.1
