Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Mohamed Ibrahim (24202982),Mohamed Ibrahim,24202982,RB/FLEX/S-FLEX,9600,MINN@MSU 09/24/2022 03:30PM ET,MINN,33.57
WR,Rashee Rice (24203636),Rashee Rice,24203636,WR/FLEX/S-FLEX,8600,TCU@SMU 09/24/2022 12:00PM ET,SMU,34.37
RB,Bijan Robinson (24202985),Bijan Robinson,24202985,RB/FLEX/S-FLEX,8300,UT@TTU 09/24/2022 03:30PM ET,UT,30.1
QB,Sean Clifford (24202682),Sean Clifford,24202682,QB/S-FLEX,8300,CMU@PSU 09/24/2022 12:00PM ET,PSU,23.81
QB,Hendon Hooker (24202684),Hendon Hooker,24202684,QB/S-FLEX,8100,UF@TENN 09/24/2022 03:30PM ET,TENN,26.35
QB,Jalon Daniels (24202686),Jalon Daniels,24202686,QB/S-FLEX,7900,DUKE@KU 09/24/2022 12:00PM ET,KU,31.45
RB,Blake Corum (24202988),Blake Corum,24202988,RB/FLEX/S-FLEX,7900,UMD@MICH 09/24/2022 12:00PM ET,MICH,22.87
QB,Tanner Mordecai (24202688),Tanner Mordecai,24202688,QB/S-FLEX,7800,TCU@SMU 09/24/2022 12:00PM ET,SMU,27.87
WR,Josh Downs (24203639),Josh Downs,24203639,WR/FLEX/S-FLEX,7800,ND@UNC 09/24/2022 03:30PM ET,UNC,28.8
RB,Kendre Miller (24202991),Kendre Miller,24202991,RB/FLEX/S-FLEX,7700,TCU@SMU 09/24/2022 12:00PM ET,TCU,13.5
QB,J.J. McCarthy (24202690),J.J. McCarthy,24202690,QB/S-FLEX,7700,UMD@MICH 09/24/2022 12:00PM ET,MICH,14.74
WR,Mitchell Tinsley (24203642),Mitchell Tinsley,24203642,WR/FLEX/S-FLEX,7700,CMU@PSU 09/24/2022 12:00PM ET,PSU,13.6
WR,Quentin Johnston (24203645),Quentin Johnston,24203645,WR/FLEX/S-FLEX,7600,TCU@SMU 09/24/2022 12:00PM ET,TCU,4.7
QB,Taulia Tagovailoa (24202692),Taulia Tagovailoa,24202692,QB/S-FLEX,7600,UMD@MICH 09/24/2022 12:00PM ET,UMD,24.07
QB,Sam Hartman (24202694),Sam Hartman,24202694,QB/S-FLEX,7500,CLEM@WAKE 09/24/2022 12:00PM ET,WAKE,29.65
QB,Preston Stone (24202696),Preston Stone,24202696,QB/S-FLEX,7400,TCU@SMU 09/24/2022 12:00PM ET,SMU,3.29
QB,Chandler Morris (24202698),Chandler Morris,24202698,QB/S-FLEX,7300,TCU@SMU 09/24/2022 12:00PM ET,TCU,6.24
WR,Ronnie Bell (24203648),Ronnie Bell,24203648,WR/FLEX/S-FLEX,7300,UMD@MICH 09/24/2022 12:00PM ET,MICH,12.7
RB,Devin Neal (24202994),Devin Neal,24202994,RB/FLEX/S-FLEX,7200,DUKE@KU 09/24/2022 12:00PM ET,KU,19.37
QB,Ben Bryant (24202700),Ben Bryant,24202700,QB/S-FLEX,7200,IU@CINCY 09/24/2022 03:30PM ET,CINCY,20.07
WR,Tyler Scott (24203651),Tyler Scott,24203651,WR/FLEX/S-FLEX,7200,IU@CINCY 09/24/2022 03:30PM ET,CINCY,18.27
WR,Cedric Tillman (24203654),Cedric Tillman,24203654,WR/FLEX/S-FLEX,7100,UF@TENN 09/24/2022 03:30PM ET,TENN,16.87
QB,Max Duggan (24202702),Max Duggan,24202702,QB/S-FLEX,7100,TCU@SMU 09/24/2022 12:00PM ET,TCU,22.04
RB,D.J. Jones (24202997),D.J. Jones,24202997,RB/FLEX/S-FLEX,7100,ND@UNC 09/24/2022 03:30PM ET,UNC,11.17
RB,Jabari Small (24203000),Jabari Small,24203000,RB/FLEX/S-FLEX,7000,UF@TENN 09/24/2022 03:30PM ET,TENN,10.2
QB,Donovan Smith (24202704),Donovan Smith,24202704,QB/S-FLEX,7000,UT@TTU 09/24/2022 03:30PM ET,TTU,24.08
WR,A.T. Perry (24203657),A.T. Perry,24203657,WR/FLEX/S-FLEX,7000,CLEM@WAKE 09/24/2022 12:00PM ET,WAKE,14.4
QB,Drake Maye (24202706),Drake Maye,24202706,QB/S-FLEX,6900,ND@UNC 09/24/2022 03:30PM ET,UNC,34.93
WR,Rakim Jarrett (24203660),Rakim Jarrett,24203660,WR/FLEX/S-FLEX,6900,UMD@MICH 09/24/2022 12:00PM ET,UMD,13.53
QB,Anthony Richardson (24202708),Anthony Richardson,24202708,QB/S-FLEX,6800,UF@TENN 09/24/2022 03:30PM ET,UF,17.11
WR,Jalin Hyatt (24203663),Jalin Hyatt,24203663,WR/FLEX/S-FLEX,6800,UF@TENN 09/24/2022 03:30PM ET,TENN,21.9
RB,Lew Nichols III (24203003),Lew Nichols III,24203003,RB/FLEX/S-FLEX,6800,CMU@PSU 09/24/2022 12:00PM ET,CMU,25.97
QB,Hudson Card (24202710),Hudson Card,24202710,QB/S-FLEX,6700,UT@TTU 09/24/2022 03:30PM ET,UT,6.97
WR,Xavier Hutchinson (24203666),Xavier Hutchinson,24203666,WR/FLEX/S-FLEX,6700,BAY@ISU 09/24/2022 12:00PM ET,ISU,30.97
RB,Will Shipley (24203006),Will Shipley,24203006,RB/FLEX/S-FLEX,6700,CLEM@WAKE 09/24/2022 12:00PM ET,CLEM,23.23
RB,Montrell Johnson Jr. (24203012),Montrell Johnson Jr.,24203012,RB/FLEX/S-FLEX,6600,UF@TENN 09/24/2022 03:30PM ET,UF,13.9
WR,Jayden Reed (24203669),Jayden Reed,24203669,WR/FLEX/S-FLEX,6600,MINN@MSU 09/24/2022 03:30PM ET,MSU,9.35
QB,Drew Allar (24202712),Drew Allar,24202712,QB/S-FLEX,6600,CMU@PSU 09/24/2022 12:00PM ET,PSU,4.94
QB,Jason Bean (24202714),Jason Bean,24202714,QB/S-FLEX,6500,DUKE@KU 09/24/2022 12:00PM ET,KU,8.24
WR,Lawrence Arnold (24203672),Lawrence Arnold,24203672,WR/FLEX/S-FLEX,6500,DUKE@KU 09/24/2022 12:00PM ET,KU,7
RB,Keyvone Lee (24203009),Keyvone Lee,24203009,RB/FLEX/S-FLEX,6500,CMU@PSU 09/24/2022 12:00PM ET,PSU,5.37
WR,Tre Mosley (24203678),Tre Mosley,24203678,WR/FLEX/S-FLEX,6400,MINN@MSU 09/24/2022 03:30PM ET,MSU,13.7
WR,Chris Autman-Bell (24203681),Chris Autman-Bell,24203681,WR/FLEX/S-FLEX,6400,MINN@MSU 09/24/2022 03:30PM ET,MINN,13.8
QB,Billy Edwards Jr. (24202716),Billy Edwards Jr.,24202716,QB/S-FLEX,6400,UMD@MICH 09/24/2022 12:00PM ET,UMD,2.85
RB,Roman Hemby (24203015),Roman Hemby,24203015,RB/FLEX/S-FLEX,6400,UMD@MICH 09/24/2022 12:00PM ET,UMD,23.17
WR,Cornelius Johnson (24203675),Cornelius Johnson,24203675,WR/FLEX/S-FLEX,6400,UMD@MICH 09/24/2022 12:00PM ET,MICH,9.5
RB,Nicholas Singleton (24203024),Nicholas Singleton,24203024,RB/FLEX/S-FLEX,6400,CMU@PSU 09/24/2022 12:00PM ET,PSU,21.17
QB,Joe Milton III (24202718),Joe Milton III,24202718,QB/S-FLEX,6300,UF@TENN 09/24/2022 03:30PM ET,TENN,11.55
WR,Xavier Worthy (24203690),Xavier Worthy,24203690,WR/FLEX/S-FLEX,6300,UT@TTU 09/24/2022 03:30PM ET,UT,9.3
QB,DJ Uiagalelei (24202720),DJ Uiagalelei,24202720,QB/S-FLEX,6300,CLEM@WAKE 09/24/2022 12:00PM ET,CLEM,20.73
WR,Donavon Greene (24203687),Donavon Greene,24203687,WR/FLEX/S-FLEX,6300,CLEM@WAKE 09/24/2022 12:00PM ET,WAKE,10.13
RB,Trey Potts (24203021),Trey Potts,24203021,RB/FLEX/S-FLEX,6300,MINN@MSU 09/24/2022 03:30PM ET,MINN,14.1
