id,player,team,opponent,position,salary,ownership
19951331,Ezekiel Elliott,DAL,DEN,RB,7000,24.4
19951323,Austin Ekeler,LAC,PHI,RB,7900,22.7
19951595,Tyreek Hill,KC,GB,WR,7900,21.7
19951247,Josh Allen,BUF,JAC,QB,8200,17.8
19952286,Kansas City Chiefs,KC,GB,D,2300,17.7
19951251,Lamar Jackson,BAL,MIN,QB,7300,16.5
19951599,Stefon Diggs,BUF,JAC,WR,7700,16.4
19951639,Tee Higgins,CIN,CLE,WR,5300,15.2
19952017,Darren Waller,LV,NYG,TE,6200,14.6
19951655,Jarvis Landry,CLE,CIN,WR,5100,14.2
19951349,Myles Gaskin,MIA,HOU,RB,5800,14.2
19951627,Amari Cooper,DAL,DEN,WR,5700,13.7
19952081,Albert Okwuegbunam,DEN,DAL,TE,2600,12.7
19951669,Hunter Renfrow,LV,NYG,WR,4800,12.5
19951329,Joe Mixon,CIN,CLE,RB,7100,11.6
19951319,Alvin Kamara,NO,ATL,RB,8200,11.5
19951339,Cordarrelle Patterson,ATL,NO,RB,6300,11.3
19951631,Jaylen Waddle,MIA,HOU,WR,5600,11.1
19951601,Ja'Marr Chase,CIN,CLE,WR,7600,11.1
19951621,Marquise Brown,BAL,MIN,WR,6000,10.6
19951637,Cole Beasley,BUF,JAC,WR,5400,10.4
19951347,Devontae Booker,NYG,LV,RB,5900,10.2
19951363,Zack Moss,BUF,JAC,RB,5300,10.1
19951593,Davante Adams,GB,KC,WR,8200,9.7
19951252,Justin Herbert,LAC,PHI,QB,7000,9.7
19951597,Deebo Samuel,SF,ARI,WR,7800,9.6
19951605,CeeDee Lamb,DAL,DEN,WR,7200,9.4
19951335,Nick Chubb,CLE,CIN,RB,6700,9.1
19951249,Patrick Mahomes,KC,GB,QB,7800,9.0
19951325,Dalvin Cook,MIN,BAL,RB,7700,8.7
19952282,Carolina Panthers,CAR,NE,D,2600,8.7
19951613,Keenan Allen,LAC,PHI,WR,6700,8.4
19951353,Darrel Williams,KC,GB,RB,5700,8.4
19951707,Rashod Bateman,BAL,MIN,WR,4000,8.3
19951713,Mecole Hardman,KC,GB,WR,3900,8.2
19952021,Mark Andrews,BAL,MIN,TE,5500,8.2
19951607,Mike Williams,LAC,PHI,WR,7100,8.1
19952033,Dallas Goedert,PHI,LAC,TE,4500,8.0
19952015,Travis Kelce,KC,GB,TE,7000,7.9
19951633,Emmanuel Sanders,BUF,JAC,WR,5600,7.6
19951351,Elijah Mitchell,SF,ARI,RB,5800,7.4
19952025,Mike Gesicki,MIA,HOU,TE,4900,7.3
19952019,Kyle Pitts,ATL,NO,TE,5900,7.1
19951255,Jalen Hurts,PHI,LAC,QB,6700,7.1
19952271,Dallas Cowboys,DAL,DEN,D,3300,7.0
19952274,Miami Dolphins,MIA,HOU,D,3100,6.8
19952284,Atlanta Falcons,ATL,NO,D,2500,6.8
19951253,Dak Prescott,DAL,DEN,QB,6900,6.6
19951653,DeVonta Smith,PHI,LAC,WR,5200,6.5
19951603,Justin Jefferson,MIN,BAL,WR,7500,6.4
19951387,Tony Pollard,DAL,DEN,RB,4700,6.3
19952278,San Francisco 49ers,SF,ARI,D,2800,6.1
19951619,Brandin Cooks,HOU,MIA,WR,6100,6.0
19951401,Devin Singletary,BUF,JAC,RB,4500,6.0
19952276,Las Vegas Raiders,LV,NYG,D,2900,5.9
19951321,Christian McCaffrey,CAR,NE,RB,8000,5.8
19951341,Josh Jacobs,LV,NYG,RB,6200,5.8
19951701,Bryan Edwards,LV,NYG,WR,4100,5.7
19952268,Buffalo Bills,BUF,JAC,D,4000,5.6
19951327,Aaron Jones,GB,KC,RB,7200,5.6
19952023,George Kittle,SF,ARI,TE,5200,5.5
19952269,New Orleans Saints,NO,ATL,D,3700,5.5
19951615,D.J. Moore,CAR,NE,WR,6400,5.2
19951657,Tyler Boyd,CIN,CLE,WR,5000,5.1
19951651,Kadarius Toney,NYG,LV,WR,5200,5.1
19951661,Jerry Jeudy,DEN,DAL,WR,5000,5.1
19951254,Joe Burrow,CIN,CLE,QB,6800,4.9
19951625,Courtland Sutton,DEN,DAL,WR,5900,4.3
19952277,Cincinnati Bengals,CIN,CLE,D,2900,4.3
19951369,Boston Scott,PHI,LAC,RB,5200,4.3
19951561,Salvon Ahmed,MIA,HOU,RB,4000,4.3
19951259,Tua Tagovailoa,MIA,HOU,QB,5800,4.2
19951447,Derrick Gore,KC,GB,RB,4000,4.2
19952027,Dalton Schultz,DAL,DEN,TE,4800,4.2
19951611,Adam Thielen,MIN,BAL,WR,6900,4.0
19952055,Tyler Conklin,MIN,BAL,TE,3000,4.0
19952275,Baltimore Ravens,BAL,MIN,D,3000,3.8
19951280,Jordan Love,GB,KC,QB,4400,3.6
19951725,Cedrick Wilson,DAL,DEN,WR,3600,3.5
19951609,DeAndre Hopkins,ARI,SF,WR,7000,3.4
19951649,Jakobi Meyers,NE,CAR,WR,5200,3.4
19951731,Gabriel Davis,BUF,JAC,WR,3500,3.3
19951645,Christian Kirk,ARI,SF,WR,5300,3.3
19951647,Kenny Golladay,NYG,LV,WR,5200,3.2
19951248,Kyler Murray,ARI,SF,QB,7900,3.2
19951659,Marquez Callaway,NO,ATL,WR,5000,3.2
19952285,Houston Texans,HOU,MIA,D,2400,3.1
19952267,New England Patriots,NE,CAR,D,4100,3.1
19952043,Dan Arnold,JAC,BUF,TE,3400,3.1
19952045,Jared Cook,LAC,PHI,TE,3300,3.1
19951709,Deonte Harris,NO,ATL,WR,3900,3.1
19951699,Brandon Aiyuk,SF,ARI,WR,4100,3.1
19951405,Le'Veon Bell,BAL,MIN,RB,4500,3.0
19951379,Devonta Freeman,BAL,MIN,RB,4900,3.0
19951367,Melvin Gordon,DEN,DAL,RB,5200,3.0
19951365,Chase Edmonds,ARI,SF,RB,5300,2.9
19951697,Rondale Moore,ARI,SF,WR,4200,2.9
19951345,Damien Harris,NE,CAR,RB,6000,2.8
19951839,Zay Jones,LV,NYG,WR,3000,2.8
19952283,Cleveland Browns,CLE,CIN,D,2500,2.8
19952270,Arizona Cardinals,ARI,SF,D,3400,2.8
19951337,James Robinson,JAC,BUF,RB,6400,2.7
19951693,Jamal Agnew,JAC,BUF,WR,4300,2.7
19952029,Zach Ertz,ARI,SF,TE,4700,2.6
19951397,AJ Dillon,GB,KC,RB,4600,2.5
19952049,Tommy Sweeney,BUF,JAC,TE,3100,2.5
19951721,Marquez Valdes-Scantling,GB,KC,WR,3700,2.4
19951685,Tre'Quan Smith,NO,ATL,WR,4400,2.4
19951629,Marvin Jones Jr.,JAC,BUF,WR,5700,2.3
19951256,Kirk Cousins,MIN,BAL,QB,6200,2.3
19951719,Byron Pringle,KC,GB,WR,3700,2.3
19951257,Derek Carr,LV,NYG,QB,5900,2.3
19951383,Javonte Williams,DEN,DAL,RB,4800,2.2
19951703,Nelson Agholor,NE,CAR,WR,4100,2.2
19951373,Kenyan Drake,LV,NYG,RB,5100,2.2
19951673,Tim Patrick,DEN,DAL,WR,4700,2.1
19952281,Philadelphia Eagles,PHI,LAC,D,2600,2.0
19951375,Kenneth Gainwell,PHI,LAC,RB,5000,2.0
19951389,Mike Davis,ATL,NO,RB,4700,2.0
19951361,James Conner,ARI,SF,RB,5300,2.0
19951679,Robby Anderson,CAR,NE,WR,4500,2.0
19952053,David Njoku,CLE,CIN,TE,3000,2.0
19952280,New York Giants,NYG,LV,D,2700,2.0
19951268,Teddy Bridgewater,DEN,DAL,QB,5300,1.9
19951717,Quez Watkins,PHI,LAC,WR,3800,1.9
19952037,Hunter Henry,NE,CAR,TE,4000,1.9
19951409,Ty'Son Williams,BAL,MIN,RB,4400,1.9
19951665,Russell Gage,ATL,NO,WR,4900,1.8
19952069,Jonnu Smith,NE,CAR,TE,2800,1.8
19951705,Jalen Reagor,PHI,LAC,WR,4000,1.7
19951519,Brandon Bolden,NE,CAR,RB,4000,1.7
19951967,Mack Hollins,MIA,HOU,WR,3000,1.7
19951261,Daniel Jones,NYG,LV,QB,5600,1.7
19951411,David Johnson,HOU,MIA,RB,4400,1.7
19951427,Phillip Lindsay,HOU,MIA,RB,4100,1.7
19952047,Austin Hooper,CLE,CIN,TE,3200,1.7
19952039,C.J. Uzomah,CIN,CLE,TE,3900,1.7
19951273,Tyrod Taylor,HOU,MIA,QB,5000,1.7
19951727,K.J. Osborn,MIN,BAL,WR,3600,1.6
19951433,Jeff Wilson Jr.,SF,ARI,RB,4000,1.6
19952041,Evan Engram,NYG,LV,TE,3800,1.6
19952057,Hayden Hurst,ATL,NO,TE,3000,1.6
19952273,Los Angeles Chargers,LAC,PHI,D,3200,1.5
19951419,Rhamondre Stevenson,NE,CAR,RB,4200,1.5
19951691,Sammy Watkins,BAL,MIN,WR,4300,1.5
19951695,Tajae Sharpe,ATL,NO,WR,4200,1.5
19951677,Kendrick Bourne,NE,CAR,WR,4600,1.5
19951723,Nico Collins,HOU,MIA,WR,3600,1.5
19952073,Jordan Akins,HOU,MIA,TE,2700,1.4
19952287,Minnesota Vikings,MIN,BAL,D,2200,1.4
19951393,Jordan Howard,PHI,LAC,RB,4600,1.4
19951687,Laviska Shenault Jr.,JAC,BUF,WR,4400,1.3
19952288,Jacksonville Jaguars,JAC,BUF,D,2000,1.3
19951741,Demarcus Robinson,KC,GB,WR,3400,1.3
19951459,Joshua Kelley,LAC,PHI,RB,4000,1.3
19951745,Preston Williams,MIA,HOU,WR,3300,1.3
19951260,Jimmy Garoppolo,SF,ARI,QB,5700,1.2
19951755,Danny Amendola,HOU,MIA,WR,3200,1.2
19952121,Josiah Deguara,GB,KC,TE,2500,1.2
19952279,Green Bay Packers,GB,KC,D,2800,1.2
19951264,Sam Darnold,CAR,NE,QB,5500,1.2
19952059,Marcedes Lewis,GB,KC,TE,2900,1.1
19952239,Adam Shaheen,MIA,HOU,TE,2500,1.1
19952077,Ian Thomas,CAR,NE,TE,2600,1.1
19951395,Samaje Perine,CIN,CLE,RB,4600,1.1
19951675,Allen Lazard,GB,KC,WR,4600,1.1
19951735,Rashard Higgins,CLE,CIN,WR,3400,1.1
19951391,Mark Ingram,NO,ATL,RB,4600,1.1
19951429,JaMycal Hasty,SF,ARI,RB,4000,1.1
19951667,Darius Slayton,NYG,LV,WR,4800,1.0
19951266,Trevor Lawrence,JAC,BUF,QB,5400,1.0
19951423,Larry Rountree III,LAC,PHI,RB,4100,0.9
19951263,Taysom Hill,NO,ATL,QB,5500,0.9
19951689,Donovan Peoples-Jones,CLE,CIN,WR,4400,0.9
19952079,Kyle Rudolph,NYG,LV,TE,2600,0.9
19952241,Durham Smythe,MIA,HOU,TE,2500,0.9
19951265,Baker Mayfield,CLE,CIN,QB,5400,0.9
19951343,Chuba Hubbard,CAR,NE,RB,6100,0.9
19951262,Matt Ryan,ATL,NO,QB,5600,0.9
19951757,Jalen Guyton,LAC,PHI,WR,3100,0.8
19951381,Carlos Hyde,JAC,BUF,RB,4900,0.8
19951417,Rex Burkhead,HOU,MIA,RB,4300,0.8
19951359,D'Ernest Johnson,CLE,CIN,RB,5400,0.8
19952272,Denver Broncos,DEN,DAL,D,3200,0.7
19951269,Mac Jones,NE,CAR,QB,5300,0.7
19951951,Kevin White,NO,ATL,WR,3000,0.7
19951737,Mohamed Sanu,SF,ARI,WR,3400,0.7
19951591,Kyle Juszczyk,SF,ARI,RB,4000,0.7
19951729,Olamide Zaccheaus,ATL,NO,WR,3600,0.6
19951681,Randall Cobb,GB,KC,WR,4500,0.6
19951267,Trevor Siemian,NO,ATL,QB,5400,0.6
19951751,Terrace Marshall,CAR,NE,WR,3200,0.6
19951763,Tavon Austin,JAC,BUF,WR,3000,0.6
19951747,John Ross,NYG,LV,WR,3200,0.6
19951371,Alexander Mattison,MIN,BAL,RB,5100,0.5
19952067,Adam Trautman,NO,ATL,TE,2800,0.5
19952065,Tommy Tremble,CAR,NE,TE,2800,0.5
19952247,Brevin Jordan,HOU,MIA,TE,2500,0.5
19951739,Devin Duvernay,BAL,MIN,WR,3400,0.4
19951899,Keith Kirkwood,CAR,NE,WR,3000,0.4
19952137,Tyree Jackson,PHI,LAC,TE,2500,0.4
19952159,Harrison Bryant,CLE,CIN,TE,2500,0.3
19952061,Juwan Johnson,NO,ATL,TE,2900,0.3
19951783,Andy Isabella,ARI,SF,WR,3000,0.3
19951399,Jalen Richard,LV,NYG,RB,4500,0.0
19951573,Dare Ogunbowale,JAC,BUF,RB,4000,0.0
19951585,Reggie Gilliam,BUF,JAC,RB,4000,0.0
19951563,Patrick Laird,MIA,HOU,RB,4000,0.0
19951569,Scottie Phillips,HOU,MIA,RB,4000,0.0
19951553,Alex Armah,NO,ATL,RB,4000,0.0
19951555,Wayne Gallman Jr.,ATL,NO,RB,4000,0.0
19951559,Qadree Ollison,ATL,NO,RB,4000,0.0
19951529,Mike Boone,DEN,DAL,RB,4000,0.0
19951537,Corey Clement,DAL,DEN,RB,4000,0.0
19951497,Patrick Ricard,BAL,MIN,RB,4000,0.0
19951503,C.J. Ham,MIN,BAL,RB,4000,0.0
19951481,Andy Janovich,CLE,CIN,RB,4000,0.0
19951485,Chris Evans,CIN,CLE,RB,4000,0.0
19951467,Cullen Gillaspia,NYG,LV,RB,4000,0.0
19951475,Alec Ingold,LV,NYG,RB,4000,0.0
19951445,Jerick McKinnon,KC,GB,RB,4000,0.0
19951455,Patrick Taylor,GB,KC,RB,4000,0.0
19951441,Jonathan Ward,ARI,SF,RB,4000,0.0
19951743,Equanimeous St. Brown,GB,KC,WR,3400,0.0
19951749,Greg Ward,PHI,LAC,WR,3200,0.0
19951759,Kendall Hinton,DEN,DAL,WR,3100,0.0
