team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
ANA,2021,ANA,ANA,Team Level,5on4,31,0.91,0.87,0.85,7850.0,115.87,12.54,9.83,25.85,3.94,72.3,37.55,12.08,12.54,12.08,109.0,53.0,49.0,211.0,20.0,8.0,1.0,23.0,8.0,63.0,40.0,89.0,142.0,5.0,10.0,91.0,11.0,7.0,23.0,119.0,30.0,13.0,3.67,3.5,5.36,3.0,8.0,9.0,211.0,162.0,162.0,0.0,2.56,1.4,1.4,13.7,13.7,13.16,21.33,1.31,0.85,3.23,0.61,6.88,16.13,1.29,1.31,1.29,24.0,5.0,2.0,31.0,2.0,0.0,0.0,4.0,1.0,4.0,18.0,22.0,27.0,2.0,4.0,59.0,28.0,13.0,14.0,24.0,5.0,0.0,0.66,0.65,0.0,0.0,2.0,0.0,31.0,29.0,29.0,12.0,0.21,0.0,0.0,1.51,1.51,1.5
NYR,2021,NYR,NYR,Team Level,other,29,0.75,0.5,0.55,4554.0,51.39,13.64,3.77,9.61,1.73,25.27,15.97,11.62,13.64,11.62,55.0,15.0,11.0,81.0,13.0,9.0,2.0,9.0,4.0,19.0,16.0,42.0,57.0,1.0,2.0,41.0,12.0,4.0,5.0,28.0,20.0,22.0,1.01,2.26,10.37,2.0,3.0,8.0,81.0,70.0,70.0,3.0,1.12,3.55,3.55,11.21,11.21,10.3,42.03,4.47,3.02,7.99,1.32,23.86,16.33,4.35,4.47,4.35,43.0,14.0,24.0,81.0,7.0,2.0,1.0,6.0,0.0,18.0,24.0,36.0,50.0,3.0,6.0,44.0,10.0,11.0,5.0,37.0,15.0,5.0,1.43,1.85,1.19,3.0,3.0,1.0,81.0,57.0,57.0,1.0,0.82,0.56,0.56,4.73,4.73,4.67
NYR,2021,NYR,NYR,Team Level,all,29,0.52,0.46,0.47,103265.0,821.74,84.9,56.74,184.42,26.3,451.62,329.01,79.16,85.54,79.81,809.0,324.0,337.0,1470.0,83.0,66.0,16.0,187.0,34.0,360.0,403.0,726.0,1050.0,113.0,259.0,720.0,742.0,198.0,257.0,833.0,201.0,99.0,22.73,23.61,38.56,27.0,22.0,34.0,1486.93,1133.0,1146.5,140.0,12.66,18.19,18.19,79.36,80.05,76.4,916.16,79.2,64.69,210.27,29.78,523.13,372.95,76.1,78.37,75.31,913.0,367.0,433.0,1713.0,74.0,65.0,14.0,197.0,27.0,399.0,518.0,839.0,1206.0,106.0,244.0,819.0,565.0,202.0,256.0,962.0,255.0,63.0,28.3,30.7,20.19,25.0,30.0,19.0,1696.07,1280.0,1268.27,134.0,14.09,12.65,12.65,80.64,79.83,77.69
NYR,2021,NYR,NYR,Team Level,5on5,29,0.48,0.46,0.46,82394.0,618.04,51.06,40.78,145.0,19.65,338.81,254.71,49.45,51.7,50.1,610.0,240.0,272.0,1122.0,49.0,44.0,10.0,153.0,22.0,263.0,319.0,561.0,801.0,105.0,240.0,535.0,686.0,167.0,206.0,643.0,157.0,50.0,17.92,18.71,14.43,20.0,17.0,12.0,1138.93,850.0,863.5,118.0,8.41,11.25,11.25,48.21,48.9,48.07,717.42,56.13,48.32,170.83,23.33,404.29,296.11,54.41,55.3,53.62,711.0,288.0,339.0,1338.0,51.0,52.0,12.0,160.0,20.0,300.0,416.0,660.0,948.0,93.0,215.0,608.0,529.0,169.0,213.0,762.0,200.0,37.0,21.82,24.09,10.22,16.0,25.0,10.0,1321.07,999.0,987.27,116.0,9.92,9.95,9.95,56.11,55.3,54.43
NYR,2021,NYR,NYR,Team Level,4on5,29,0.11,0.13,0.15,8831.0,25.34,2.09,1.27,3.66,0.71,7.95,18.32,2.04,2.09,2.04,26.0,8.0,4.0,38.0,1.0,2.0,0.0,4.0,1.0,6.0,20.0,25.0,33.0,3.0,6.0,72.0,38.0,15.0,19.0,24.0,8.0,2.0,0.84,0.82,0.43,1.0,0.0,0.0,38.0,34.0,34.0,18.0,0.29,0.2,0.2,2.18,2.18,2.18,137.49,16.94,12.43,28.47,4.51,88.48,46.16,15.68,16.94,15.68,142.0,55.0,65.0,262.0,14.0,10.0,1.0,31.0,7.0,77.0,58.0,128.0,183.0,6.0,12.0,103.0,8.0,5.0,23.0,140.0,38.0,19.0,4.3,4.47,8.17,5.0,2.0,7.0,262.0,197.0,197.0,4.0,3.13,2.1,2.1,17.98,17.98,16.75
NYR,2021,NYR,NYR,Team Level,5on4,29,0.92,0.88,0.87,7486.0,126.97,18.11,10.92,26.16,4.2,79.59,40.02,16.05,18.11,16.05,118.0,61.0,50.0,229.0,20.0,11.0,4.0,21.0,7.0,72.0,48.0,98.0,159.0,4.0,11.0,72.0,6.0,12.0,27.0,138.0,16.0,25.0,2.97,1.81,13.33,4.0,2.0,14.0,229.0,179.0,179.0,1.0,2.84,3.18,3.18,17.76,17.76,15.86,19.22,1.65,0.91,2.98,0.62,6.5,14.34,1.65,1.65,1.65,17.0,10.0,5.0,32.0,2.0,1.0,0.0,0.0,0.0,4.0,20.0,15.0,25.0,4.0,11.0,64.0,18.0,17.0,15.0,23.0,2.0,2.0,0.75,0.3,0.6,1.0,0.0,1.0,32.0,27.0,27.0,13.0,0.21,0.04,0.04,1.83,1.83,1.83
SJS,2021,SJS,SJS,Team Level,other,30,0.49,0.55,0.56,4383.0,48.11,11.59,3.58,8.67,1.53,25.32,15.32,11.27,11.59,11.27,49.0,17.0,20.0,86.0,15.0,4.0,1.0,8.0,1.0,17.0,21.0,34.0,51.0,2.0,4.0,47.0,3.0,5.0,10.0,31.0,18.0,17.0,1.11,2.52,7.95,2.0,3.0,10.0,86.0,66.0,66.0,5.0,1.03,1.15,1.15,11.46,11.46,11.16,37.44,12.04,2.19,6.08,1.07,17.47,12.15,11.94,12.04,11.94,41.0,10.0,18.0,69.0,13.0,1.0,0.0,5.0,0.0,17.0,15.0,28.0,38.0,3.0,8.0,27.0,9.0,9.0,12.0,26.0,8.0,17.0,0.94,1.01,10.09,1.0,0.0,12.0,69.0,51.0,51.0,7.0,0.61,0.25,0.25,12.39,12.39,12.31
SJS,2021,SJS,SJS,Team Level,all,30,0.49,0.47,0.49,108508.0,871.86,82.13,60.91,201.25,28.11,486.56,352.05,79.56,82.19,79.61,878.0,333.0,390.0,1601.0,78.0,56.0,10.0,187.0,30.0,389.0,471.0,800.0,1133.0,87.0,198.0,853.0,672.0,266.0,254.0,900.0,229.0,82.0,26.19,28.58,27.35,30.0,20.0,28.0,1594.59,1211.0,1207.53,154.0,13.37,12.92,12.92,82.58,82.33,80.83,911.69,85.46,61.64,209.61,29.3,516.62,380.38,83.34,85.91,83.8,913.0,370.0,499.0,1782.0,84.0,42.0,12.0,241.0,32.0,392.0,492.0,829.0,1199.0,86.0,200.0,800.0,655.0,258.0,235.0,966.0,237.0,80.0,27.57,27.96,29.93,26.0,25.0,33.0,1800.03,1283.0,1294.41,108.0,13.38,8.98,8.98,89.85,90.38,88.79
SJS,2021,SJS,SJS,Team Level,5on5,30,0.49,0.47,0.48,90147.0,696.05,58.03,47.12,166.25,22.38,386.39,284.83,56.46,58.1,56.5,690.0,275.0,318.0,1283.0,49.0,39.0,7.0,153.0,22.0,315.0,387.0,641.0,916.0,83.0,190.0,664.0,647.0,232.0,209.0,734.0,182.0,49.0,21.71,22.49,13.84,24.0,15.0,10.0,1276.6,965.0,961.53,136.0,9.74,9.38,9.62,58.15,57.9,57.14,745.21,59.76,48.85,177.02,23.9,421.77,315.69,58.47,60.21,58.93,746.0,301.0,427.0,1474.0,57.0,37.0,12.0,206.0,24.0,309.0,414.0,689.0,990.0,75.0,176.0,651.0,625.0,217.0,200.0,802.0,198.0,47.0,23.05,23.27,13.45,21.0,21.0,15.0,1492.03,1047.0,1058.41,92.0,10.06,8.18,8.18,61.64,62.17,61.44
SJS,2021,SJS,SJS,Team Level,4on5,30,0.11,0.13,0.16,7213.0,21.37,1.42,1.0,3.11,0.62,7.38,16.47,1.41,1.42,1.41,26.0,4.0,2.0,32.0,2.0,0.0,0.0,1.0,1.0,5.0,21.0,24.0,28.0,1.0,2.0,69.0,14.0,21.0,16.0,24.0,6.0,0.0,0.7,0.72,0.0,1.0,1.0,0.0,32.0,30.0,30.0,12.0,0.22,0.0,0.0,1.64,1.64,1.64,109.09,12.07,9.66,23.69,3.78,71.05,37.76,11.35,12.07,11.35,108.0,50.0,51.0,209.0,11.0,4.0,0.0,28.0,7.0,61.0,47.0,97.0,147.0,8.0,16.0,79.0,5.0,8.0,14.0,117.0,26.0,15.0,3.08,2.98,6.01,4.0,1.0,6.0,209.0,158.0,158.0,2.0,2.48,0.55,0.55,14.0,14.0,13.25
SJS,2021,SJS,SJS,Team Level,5on4,30,0.87,0.87,0.85,6765.0,106.33,11.09,9.22,23.22,3.57,67.47,35.44,10.41,11.09,10.41,113.0,37.0,50.0,200.0,12.0,13.0,2.0,25.0,6.0,52.0,42.0,101.0,138.0,1.0,2.0,73.0,8.0,8.0,19.0,111.0,23.0,16.0,2.68,2.85,5.56,3.0,1.0,8.0,200.0,150.0,150.0,1.0,2.38,2.39,2.15,11.32,11.32,10.9,19.95,1.59,0.93,2.82,0.55,6.33,14.78,1.58,1.59,1.58,18.0,9.0,3.0,30.0,3.0,0.0,0.0,2.0,1.0,5.0,16.0,15.0,24.0,0.0,0.0,43.0,16.0,24.0,9.0,21.0,5.0,1.0,0.51,0.7,0.38,0.0,3.0,0.0,30.0,27.0,27.0,7.0,0.22,0.0,0.0,1.81,1.81,1.8
CBJ,2021,CBJ,CBJ,Team Level,other,28,0.55,0.52,0.51,2732.0,40.76,11.61,2.77,6.53,1.31,20.24,14.55,10.43,11.61,10.43,36.0,21.0,18.0,75.0,15.0,1.0,0.0,7.0,2.0,22.0,10.0,21.0,42.0,1.0,2.0,37.0,7.0,7.0,5.0,24.0,17.0,16.0,0.92,2.23,8.45,3.0,2.0,10.0,75.0,57.0,57.0,2.0,0.86,0.19,0.19,12.27,12.27,11.05,39.47,9.58,2.63,6.59,1.23,21.14,13.83,9.29,9.58,9.29,43.0,12.0,15.0,70.0,10.0,1.0,1.0,6.0,4.0,14.0,20.0,33.0,45.0,0.0,0.0,40.0,11.0,7.0,6.0,28.0,17.0,10.0,1.06,1.92,6.6,3.0,2.0,5.0,70.0,55.0,55.0,3.0,0.76,0.72,0.72,9.62,9.62,9.36
CBJ,2021,CBJ,CBJ,Team Level,all,28,0.47,0.49,0.48,102072.0,851.74,83.37,58.17,191.89,27.69,469.77,352.12,79.97,83.25,79.88,836.0,347.0,418.0,1601.0,89.0,55.0,11.0,213.0,29.0,355.0,442.0,747.0,1094.0,87.0,188.0,807.0,445.0,217.0,200.0,866.0,239.0,78.0,25.88,28.68,28.8,32.0,24.0,33.0,1593.88,1183.0,1181.47,96.0,12.77,12.12,12.12,84.01,84.0,81.42,930.54,95.63,66.2,205.61,30.08,521.56,373.91,92.2,96.07,92.62,973.0,320.0,364.0,1657.0,94.0,65.0,7.0,221.0,22.0,391.0,500.0,879.0,1199.0,87.0,186.0,782.0,530.0,198.0,190.0,921.0,283.0,89.0,29.06,34.14,32.44,35.0,39.0,20.0,1675.3,1293.0,1302.4,96.0,14.49,14.83,14.83,95.3,95.71,93.43
CBJ,2021,CBJ,CBJ,Team Level,5on5,28,0.47,0.48,0.47,85399.0,683.04,58.14,45.4,160.45,22.34,378.37,284.3,56.45,58.03,56.37,676.0,273.0,341.0,1290.0,60.0,45.0,11.0,180.0,26.0,275.0,363.0,616.0,889.0,79.0,172.0,653.0,414.0,178.0,177.0,712.0,190.0,47.0,21.33,22.6,14.2,26.0,19.0,15.0,1282.88,949.0,947.47,93.0,9.37,10.85,10.85,56.66,56.65,55.84,757.69,65.46,52.55,172.55,24.28,429.15,314.02,63.41,65.9,63.83,793.0,265.0,313.0,1371.0,69.0,51.0,6.0,193.0,16.0,321.0,408.0,724.0,989.0,81.0,174.0,607.0,485.0,160.0,167.0,784.0,229.0,45.0,25.0,27.49,12.97,29.0,32.0,8.0,1389.3,1058.0,1067.4,85.0,10.8,11.35,11.56,64.7,65.11,63.93
CBJ,2021,CBJ,CBJ,Team Level,4on5,28,0.14,0.2,0.21,6974.0,30.49,3.07,1.61,4.11,0.85,9.35,21.0,2.89,3.07,2.89,30.0,10.0,8.0,48.0,2.0,1.0,0.0,5.0,0.0,6.0,26.0,28.0,38.0,5.0,10.0,58.0,21.0,25.0,2.0,28.0,8.0,4.0,0.99,0.95,1.14,0.0,1.0,1.0,48.0,40.0,40.0,1.0,0.38,0.3,0.3,3.15,3.15,2.99,113.45,18.39,10.02,23.57,4.02,65.75,33.26,17.3,18.39,17.3,114.0,41.0,34.0,189.0,14.0,12.0,0.0,20.0,2.0,52.0,55.0,100.0,141.0,5.0,10.0,68.0,12.0,6.0,12.0,92.0,32.0,31.0,2.47,3.98,11.94,3.0,5.0,6.0,189.0,155.0,155.0,3.0,2.69,2.73,2.53,18.55,18.55,17.72
CBJ,2021,CBJ,CBJ,Team Level,5on4,28,0.83,0.87,0.85,6967.0,97.46,10.54,8.39,20.81,3.19,61.8,32.27,10.19,10.54,10.19,94.0,43.0,51.0,188.0,12.0,8.0,0.0,21.0,1.0,52.0,43.0,82.0,125.0,2.0,4.0,59.0,3.0,7.0,16.0,102.0,24.0,11.0,2.63,2.9,5.01,3.0,2.0,7.0,188.0,137.0,137.0,0.0,2.17,0.78,0.78,11.92,11.92,11.54,19.94,2.21,1.0,2.9,0.56,5.53,12.8,2.2,2.21,2.2,23.0,2.0,2.0,27.0,1.0,1.0,0.0,2.0,0.0,4.0,17.0,22.0,24.0,1.0,2.0,67.0,22.0,25.0,5.0,17.0,5.0,3.0,0.52,0.75,0.93,0.0,0.0,1.0,27.0,25.0,25.0,5.0,0.24,0.02,0.02,2.42,2.42,2.42
TOR,2021,TOR,TOR,Team Level,other,30,0.51,0.51,0.52,3507.0,53.86,10.52,3.98,9.15,1.68,28.1,20.57,10.07,10.52,10.07,49.0,25.0,17.0,91.0,10.0,1.0,0.0,6.0,0.0,27.0,30.0,39.0,64.0,3.0,6.0,36.0,6.0,10.0,12.0,35.0,23.0,16.0,1.41,3.04,6.07,3.0,2.0,5.0,91.0,74.0,74.0,9.0,1.15,0.24,0.24,11.43,11.43,10.93,48.92,10.2,3.76,8.37,1.53,26.81,16.34,9.03,10.2,9.03,54.0,13.0,19.0,86.0,7.0,4.0,0.0,12.0,1.0,22.0,21.0,47.0,60.0,3.0,6.0,33.0,17.0,8.0,9.0,35.0,21.0,11.0,1.51,2.61,6.08,2.0,1.0,4.0,86.0,67.0,67.0,5.0,1.16,1.48,1.58,9.79,9.79,9.13
TOR,2021,TOR,TOR,Team Level,all,30,0.55,0.53,0.52,108961.0,1036.37,108.37,76.36,227.14,33.2,570.9,405.03,102.79,108.45,102.9,1025.0,396.0,437.0,1858.0,98.0,58.0,10.0,220.0,34.0,467.0,544.0,927.0,1323.0,95.0,202.0,925.0,563.0,278.0,355.0,959.0,354.0,108.0,29.38,43.37,35.61,29.0,35.0,34.0,1875.67,1421.0,1431.28,225.0,16.91,14.1,14.1,111.17,111.33,107.56,940.8,87.75,65.56,211.14,29.96,523.7,382.88,84.28,87.77,84.33,942.0,359.0,344.0,1645.0,75.0,56.0,9.0,243.0,30.0,402.0,495.0,867.0,1226.0,99.0,210.0,757.0,775.0,246.0,347.0,934.0,293.0,74.0,28.02,34.84,24.89,21.0,34.0,20.0,1628.01,1301.0,1291.48,246.0,14.48,11.38,11.38,90.85,90.88,88.84
TOR,2021,TOR,TOR,Team Level,5on5,30,0.55,0.52,0.51,90126.0,816.93,77.59,57.81,186.42,26.16,446.77,323.24,74.67,77.67,74.78,816.0,302.0,370.0,1488.0,64.0,46.0,8.0,186.0,23.0,359.0,440.0,752.0,1054.0,86.0,184.0,735.0,528.0,245.0,306.0,762.0,289.0,67.0,24.13,35.12,18.34,22.0,26.0,16.0,1505.67,1118.0,1128.28,192.0,12.06,11.09,11.09,78.56,78.72,76.98,770.12,64.26,51.37,178.83,24.47,426.73,319.35,62.35,64.28,62.39,769.0,296.0,290.0,1355.0,53.0,42.0,9.0,209.0,23.0,329.0,409.0,716.0,1012.0,88.0,188.0,592.0,729.0,217.0,300.0,792.0,224.0,49.0,24.08,26.88,13.3,16.0,27.0,10.0,1338.01,1065.0,1055.48,224.0,10.63,8.42,8.33,66.57,66.6,65.55
TOR,2021,TOR,TOR,Team Level,4on5,30,0.18,0.18,0.18,8031.0,23.78,2.52,1.32,3.31,0.73,7.65,16.47,2.51,2.52,2.51,21.0,11.0,6.0,38.0,0.0,1.0,0.0,3.0,1.0,3.0,24.0,21.0,32.0,1.0,2.0,66.0,22.0,20.0,23.0,21.0,10.0,1.0,0.71,1.43,0.38,0.0,0.0,0.0,38.0,32.0,32.0,23.0,0.3,0.09,0.09,2.74,2.74,2.73,101.1,11.29,9.33,20.72,3.29,63.49,32.87,10.99,11.29,10.99,96.0,45.0,32.0,173.0,15.0,8.0,0.0,21.0,6.0,44.0,47.0,81.0,126.0,3.0,6.0,76.0,15.0,6.0,20.0,88.0,42.0,11.0,1.81,4.71,4.77,3.0,6.0,6.0,173.0,141.0,141.0,0.0,2.43,1.08,1.08,12.64,12.64,12.37
TOR,2021,TOR,TOR,Team Level,5on4,30,0.9,0.89,0.88,7297.0,141.8,17.73,13.27,28.25,4.63,88.38,44.75,15.54,17.73,15.54,139.0,58.0,44.0,241.0,24.0,10.0,2.0,25.0,10.0,78.0,50.0,115.0,173.0,5.0,10.0,88.0,7.0,3.0,14.0,141.0,32.0,24.0,3.14,3.77,10.82,4.0,7.0,13.0,241.0,197.0,197.0,1.0,3.41,2.68,2.68,18.46,18.46,16.93,20.68,1.99,1.11,3.22,0.68,6.67,14.32,1.91,1.99,1.91,23.0,5.0,3.0,31.0,0.0,2.0,0.0,1.0,0.0,7.0,18.0,23.0,28.0,5.0,10.0,56.0,14.0,15.0,18.0,19.0,6.0,3.0,0.62,0.64,0.74,0.0,0.0,0.0,31.0,28.0,28.0,17.0,0.25,0.4,0.4,1.85,1.85,1.79
FLA,2021,FLA,FLA,Team Level,other,29,0.54,0.54,0.55,4393.0,68.0,17.56,4.92,12.78,2.68,32.9,23.15,16.94,17.56,16.94,68.0,26.0,29.0,123.0,15.0,6.0,0.0,14.0,2.0,25.0,32.0,53.0,79.0,4.0,8.0,57.0,17.0,20.0,17.0,42.0,27.0,25.0,1.66,3.2,12.71,2.0,2.0,11.0,123.0,94.0,94.0,10.0,1.42,1.37,1.37,17.61,17.61,17.38,59.41,14.68,4.17,10.4,1.93,26.88,17.94,11.42,14.68,11.42,67.0,9.0,28.0,104.0,11.0,8.0,1.0,9.0,1.0,24.0,23.0,56.0,65.0,3.0,6.0,58.0,17.0,19.0,17.0,36.0,16.0,24.0,1.67,2.14,10.86,4.0,1.0,6.0,104.0,76.0,76.0,5.0,1.33,2.82,2.82,13.19,13.19,10.73
FLA,2021,FLA,FLA,Team Level,all,29,0.53,0.56,0.55,106066.0,1018.87,103.72,71.53,229.33,33.85,562.55,412.01,99.73,103.35,99.4,1052.0,361.0,449.0,1862.0,103.0,88.0,15.0,217.0,46.0,435.0,524.0,949.0,1310.0,109.0,238.0,776.0,714.0,324.0,321.0,1000.0,316.0,97.0,31.69,37.78,34.25,36.0,32.0,35.0,1863.84,1413.0,1412.01,137.0,15.69,18.24,18.24,101.16,100.99,99.17,835.68,90.42,58.7,184.88,28.62,449.64,333.74,82.89,91.15,83.59,894.0,252.0,344.0,1490.0,85.0,77.0,12.0,200.0,30.0,331.0,423.0,809.0,1061.0,112.0,244.0,927.0,790.0,237.0,283.0,801.0,242.0,103.0,24.04,29.41,36.98,27.0,32.0,26.0,1492.37,1146.0,1150.65,117.0,13.24,17.11,17.11,86.55,87.18,82.82
FLA,2021,FLA,FLA,Team Level,5on5,29,0.56,0.57,0.57,84271.0,816.12,72.04,54.88,189.04,26.5,451.5,335.04,69.22,71.66,68.9,844.0,285.0,364.0,1493.0,70.0,68.0,11.0,180.0,40.0,352.0,419.0,774.0,1059.0,96.0,212.0,580.0,657.0,266.0,266.0,831.0,238.0,60.0,26.41,28.36,17.27,29.0,25.0,16.0,1494.84,1129.0,1128.01,113.0,11.33,15.42,15.42,67.95,67.77,66.66,617.06,55.49,41.77,144.73,21.33,334.73,255.94,53.68,56.21,54.37,657.0,197.0,273.0,1127.0,54.0,57.0,6.0,158.0,24.0,241.0,320.0,603.0,800.0,102.0,224.0,697.0,725.0,190.0,232.0,613.0,187.0,54.0,18.75,22.26,14.49,19.0,27.0,8.0,1129.37,854.0,858.65,101.0,8.67,10.68,10.68,53.48,54.11,53.37
FLA,2021,FLA,FLA,Team Level,4on5,29,0.13,0.14,0.15,8186.0,23.42,2.6,1.2,3.43,0.73,7.5,16.53,2.55,2.6,2.55,25.0,7.0,5.0,37.0,2.0,1.0,1.0,3.0,1.0,6.0,19.0,23.0,30.0,1.0,2.0,62.0,28.0,33.0,13.0,23.0,5.0,4.0,0.62,0.62,1.36,1.0,0.0,1.0,37.0,32.0,32.0,11.0,0.28,0.01,0.01,2.87,2.87,2.81,134.71,17.41,11.5,26.88,4.71,80.81,42.69,14.94,17.41,14.94,144.0,40.0,41.0,225.0,16.0,12.0,5.0,32.0,5.0,61.0,58.0,128.0,168.0,4.0,8.0,92.0,16.0,8.0,21.0,130.0,33.0,21.0,2.95,4.2,10.26,3.0,3.0,10.0,225.0,184.0,184.0,2.0,2.95,3.61,3.61,16.74,16.74,15.58
FLA,2021,FLA,FLA,Team Level,5on4,29,0.8,0.86,0.83,9216.0,111.32,11.52,10.53,24.08,3.93,70.65,37.29,11.01,11.52,11.01,115.0,43.0,51.0,209.0,16.0,13.0,3.0,20.0,3.0,52.0,54.0,99.0,142.0,8.0,16.0,77.0,12.0,5.0,25.0,104.0,46.0,8.0,3.0,5.6,2.92,4.0,5.0,7.0,209.0,158.0,158.0,3.0,2.65,1.43,1.43,12.74,12.74,12.32,24.51,2.84,1.25,2.86,0.64,7.22,17.18,2.84,2.84,2.84,26.0,6.0,2.0,34.0,4.0,0.0,0.0,1.0,0.0,5.0,22.0,22.0,28.0,3.0,6.0,80.0,32.0,20.0,13.0,22.0,6.0,4.0,0.67,0.81,1.37,1.0,1.0,2.0,34.0,32.0,32.0,9.0,0.29,0.0,0.0,3.14,3.14,3.13
CGY,2021,CGY,CGY,Team Level,other,28,0.51,0.5,0.48,3032.0,43.52,9.44,2.67,6.99,1.32,22.29,18.29,9.31,9.44,9.31,45.0,16.0,16.0,77.0,10.0,0.0,0.0,9.0,2.0,22.0,18.0,35.0,51.0,2.0,4.0,42.0,10.0,4.0,14.0,32.0,19.0,10.0,1.43,2.28,5.72,1.0,3.0,6.0,77.0,61.0,61.0,5.0,0.74,0.0,0.0,10.18,10.18,10.04,47.99,8.95,3.02,8.93,1.63,23.89,20.58,8.62,8.95,8.62,54.0,13.0,11.0,78.0,13.0,5.0,3.0,9.0,1.0,10.0,29.0,41.0,54.0,1.0,2.0,47.0,8.0,7.0,13.0,39.0,15.0,13.0,1.44,1.77,5.74,3.0,1.0,9.0,78.0,67.0,67.0,7.0,0.81,1.4,1.4,8.36,8.36,8.18
CGY,2021,CGY,CGY,Team Level,all,28,0.54,0.54,0.54,102492.0,937.28,87.16,63.54,212.97,30.5,525.77,389.05,84.17,88.66,85.64,962.0,347.0,430.0,1739.0,85.0,66.0,15.0,226.0,29.0,411.0,492.0,877.0,1224.0,98.0,217.0,814.0,602.0,188.0,296.0,978.0,254.0,77.0,27.27,30.38,29.52,26.0,26.0,33.0,1790.49,1309.0,1342.78,158.0,13.86,15.56,15.62,85.4,86.98,85.36,813.77,73.26,54.94,188.65,26.88,449.39,334.88,70.88,71.87,69.5,820.0,308.0,336.0,1464.0,62.0,54.0,9.0,207.0,31.0,351.0,423.0,758.0,1066.0,99.0,214.0,814.0,588.0,222.0,299.0,850.0,206.0,72.0,25.14,24.4,23.72,21.0,16.0,25.0,1423.11,1128.0,1099.26,165.0,12.0,11.95,11.95,73.32,71.88,70.2
CGY,2021,CGY,CGY,Team Level,5on5,28,0.54,0.55,0.54,83069.0,739.31,58.55,47.84,176.68,24.27,415.51,311.15,56.55,60.05,58.02,751.0,283.0,349.0,1383.0,55.0,50.0,8.0,184.0,21.0,313.0,411.0,696.0,979.0,87.0,192.0,626.0,560.0,157.0,242.0,792.0,200.0,42.0,22.52,23.84,12.19,24.0,21.0,10.0,1434.49,1034.0,1067.78,132.0,9.81,9.63,9.69,58.67,60.25,59.33,638.47,50.37,41.77,153.17,20.93,352.86,262.9,49.14,48.98,47.77,634.0,248.0,272.0,1154.0,37.0,42.0,6.0,172.0,23.0,282.0,326.0,597.0,845.0,85.0,185.0,609.0,558.0,179.0,234.0,684.0,156.0,42.0,19.75,18.43,12.19,14.0,14.0,9.0,1113.11,882.0,853.26,140.0,8.6,9.47,9.47,49.51,48.07,47.41
