playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8480950,2021,Ilya Lyubushkin,ARI,D,other,27,509.0,14.0,1.13,0.18,0.23,0.2,0.51,0.2,0.45,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,1.0,2.0,8.0,0.0,3.0,2.0,9.0,0.0,0.0,2040.0,0.0,0.0,0.0,0.0,1.39,0.11,0.11,0.11,0.11,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.01,0.09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.0,0.0,0.13,0.13,0.13,5.38,0.49,0.47,0.49,0.47,4.0,4.0,0.0,8.0,1.0,1.0,0.0,6.0,2.0,0.0,0.23,0.26,0.0,1.0,0.0,0.0,8.0,8.0,8.0,0.1,0.18,0.18,0.4,0.4,0.4,1.86,6.18,39.0,38.0,0.0,0.1,0.0,2.0,0.0,2.0
8480950,2021,Ilya Lyubushkin,ARI,D,all,27,29247.0,635.0,1.6,0.3,0.43,0.38,0.47,0.38,0.47,123.0,19.91,0.59,1.01,5.26,0.67,12.33,9.15,0.57,0.58,0.55,2.0,2.0,18.0,11.0,6.0,35.0,4.0,0.0,0.0,0.0,3.0,0.0,9.0,17.0,18.0,29.0,6.0,12.0,0.0,55.0,8.0,9.0,29.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,33.75,29.0,28.13,7.0,0.2,0.0,0.0,0.79,0.77,0.74,635.0,35.0,130.0,91.0,379.0,67.0,84.0,71.0,413.0,0.0,0.0,68782.0,12.0,4.0,2.0,36.0,166.96,10.84,10.67,10.68,10.51,167.0,68.0,73.0,308.0,12.0,8.0,2.0,195.0,32.0,8.0,5.13,3.53,2.18,7.0,3.0,2.0,296.79,235.0,228.16,2.03,1.44,1.44,11.44,11.27,11.18,279.88,25.7,24.78,26.17,25.24,284.0,103.0,113.0,500.0,31.0,23.0,5.0,286.0,76.0,25.0,7.97,8.88,8.86,12.0,5.0,14.0,517.76,387.0,397.48,4.7,5.04,5.04,25.36,25.8,25.17,41.8,55.43,946.0,1062.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2021,Ilya Lyubushkin,ARI,D,5on5,27,24321.0,537.0,1.6,0.39,0.45,0.46,0.46,0.46,0.46,124.0,19.91,0.59,1.01,5.26,0.67,12.33,9.15,0.57,0.58,0.55,2.0,2.0,18.0,11.0,5.0,34.0,4.0,0.0,0.0,0.0,3.0,0.0,9.0,17.0,18.0,29.0,5.0,10.0,0.0,48.0,7.0,8.0,29.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,32.75,29.0,28.13,6.0,0.2,0.0,0.0,0.79,0.77,0.74,537.0,30.0,77.0,83.0,347.0,66.0,67.0,54.0,350.0,0.0,0.0,55432.0,10.0,4.0,2.0,28.0,157.43,10.32,10.15,10.16,9.99,159.0,63.0,72.0,294.0,12.0,8.0,2.0,185.0,29.0,8.0,4.93,3.2,2.18,7.0,3.0,2.0,282.78,222.0,215.16,1.93,1.44,1.44,10.81,10.64,10.56,187.88,15.91,15.37,16.38,15.83,197.0,60.0,85.0,342.0,19.0,15.0,3.0,186.0,55.0,16.0,4.88,6.41,4.62,7.0,5.0,7.0,359.76,257.0,267.48,2.56,3.44,3.44,15.03,15.47,15.13,30.23,36.54,736.0,862.0,2.25,0.23,42.0,7.0,36.0,7.0
8480950,2021,Ilya Lyubushkin,ARI,D,4on5,27,4312.0,78.0,1.6,0.04,0.12,0.08,0.12,0.08,0.13,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,2.0,52.0,6.0,18.0,0.0,13.0,13.0,52.0,0.0,0.0,3782.0,2.0,0.0,0.0,0.0,8.14,0.42,0.41,0.42,0.41,7.0,4.0,1.0,12.0,0.0,0.0,0.0,9.0,2.0,0.0,0.19,0.23,0.0,0.0,0.0,0.0,12.0,11.0,11.0,0.08,0.0,0.0,0.49,0.49,0.49,85.96,9.27,8.9,9.27,8.9,82.0,39.0,26.0,147.0,11.0,7.0,2.0,93.0,19.0,9.0,2.83,2.2,4.24,4.0,0.0,7.0,147.0,121.0,121.0,2.03,1.41,1.41,9.89,9.89,9.61,1.2,9.19,15.0,112.0,0.14,0.03,1.0,1.0,1.0,1.0
8480950,2021,Ilya Lyubushkin,ARI,D,5on4,27,105.0,6.0,-0.5,0.0,0.86,0.0,0.83,0.0,0.77,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0,2.0,0.0,0.0,2242.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.55,52.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8475314,2021,Anders Lee,NYI,L,other,18,711.0,15.0,6.72,0.69,0.64,0.49,0.4,0.58,0.42,51.0,1.42,1.43,0.05,0.05,0.05,0.61,0.82,1.22,1.43,1.22,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.43,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.01,0.0,0.0,1.44,1.44,1.23,15.0,2.0,3.0,1.0,9.0,1.0,5.0,3.0,6.0,0.0,3.0,1233.0,0.0,0.0,0.0,1.0,8.88,2.71,2.47,2.71,2.47,5.0,9.0,3.0,17.0,1.0,1.0,0.0,8.0,2.0,4.0,0.33,0.29,2.09,1.0,0.0,0.0,17.0,14.0,14.0,0.16,0.2,0.2,2.67,2.67,2.43,6.51,1.24,1.19,1.24,1.19,10.0,0.0,8.0,18.0,2.0,1.0,0.0,6.0,2.0,2.0,0.25,0.19,0.8,1.0,0.0,1.0,18.0,10.0,10.0,0.15,0.36,0.36,1.02,1.02,0.98,2.46,1.4,17.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0
8475314,2021,Anders Lee,NYI,L,all,18,18498.0,386.0,8.31,0.56,0.47,0.53,0.43,0.52,0.44,73.0,44.09,6.1,3.62,9.1,1.5,23.34,17.33,5.74,6.27,5.9,0.0,0.0,43.0,18.0,12.0,73.0,7.0,7.0,6.0,2.0,10.0,3.0,10.0,25.0,36.0,54.0,4.0,8.0,39.0,22.0,4.0,6.0,34.0,18.0,9.0,0.96,2.11,3.03,0.0,3.0,4.0,73.81,61.0,62.16,1.0,0.82,0.58,0.9,6.01,6.17,5.88,386.0,81.0,32.0,48.0,225.0,45.0,64.0,63.0,214.0,39.0,35.0,47263.0,8.0,6.0,3.0,7.0,176.52,17.44,16.59,17.9,17.03,172.0,74.0,87.0,333.0,18.0,18.0,4.0,179.0,46.0,21.0,4.42,5.67,7.35,4.0,5.0,9.0,336.0,246.0,249.19,2.89,3.17,3.17,17.16,17.6,16.99,162.83,13.79,13.3,13.54,13.06,162.0,67.0,69.0,298.0,15.0,12.0,3.0,176.0,42.0,11.0,5.13,5.37,3.29,5.0,5.0,5.0,294.72,229.0,226.21,2.22,2.6,2.6,13.41,13.14,12.86,32.26,35.98,608.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0
8475314,2021,Anders Lee,NYI,L,5on5,18,15353.0,331.0,8.31,0.51,0.49,0.49,0.45,0.47,0.47,73.0,35.3,4.27,2.67,7.58,1.13,18.38,13.97,4.12,4.44,4.28,0.0,0.0,35.0,13.0,10.0,58.0,6.0,6.0,5.0,2.0,7.0,1.0,8.0,21.0,29.0,42.0,3.0,6.0,22.0,21.0,4.0,5.0,26.0,16.0,6.0,0.84,1.83,1.6,0.0,2.0,4.0,58.81,48.0,49.16,1.0,0.56,0.55,0.88,3.95,4.12,4.03,331.0,56.0,25.0,43.0,207.0,38.0,56.0,55.0,182.0,22.0,21.0,39212.0,6.0,6.0,3.0,6.0,133.1,11.95,11.41,12.41,11.86,134.0,50.0,65.0,249.0,13.0,15.0,4.0,132.0,38.0,14.0,3.49,4.64,3.81,3.0,3.0,7.0,252.0,184.0,187.19,1.88,2.93,2.93,10.89,11.33,11.07,145.16,11.56,11.2,11.32,10.96,139.0,65.0,59.0,263.0,11.0,10.0,3.0,162.0,33.0,9.0,4.72,4.36,2.49,4.0,3.0,4.0,259.72,204.0,201.21,1.92,2.04,2.04,11.45,11.17,10.99,23.85,25.28,520.0,627.0,0.67,0.37,14.0,14.0,11.0,11.0
8475314,2021,Anders Lee,NYI,L,4on5,18,34.0,3.0,2.43,0.0,0.03,0.0,0.09,0.0,0.06,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.05,0.05,0.05,0.05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.0,0.0,0.07,0.07,0.07,0.1,3.04,4.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
8475314,2021,Anders Lee,NYI,L,5on4,18,2400.0,37.0,8.29,0.89,0.91,0.86,0.88,0.84,0.88,48.0,6.6,0.3,0.86,1.37,0.3,3.98,2.2,0.3,0.3,0.3,0.0,0.0,7.0,2.0,2.0,11.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,6.0,8.0,1.0,2.0,17.0,1.0,0.0,1.0,8.0,1.0,0.0,0.12,0.18,0.0,0.0,1.0,0.0,11.0,9.0,9.0,0.0,0.23,0.02,0.02,0.5,0.5,0.5,37.0,23.0,3.0,4.0,7.0,5.0,3.0,4.0,25.0,17.0,0.0,1898.0,2.0,0.0,0.0,0.0,33.06,2.62,2.53,2.62,2.53,32.0,14.0,19.0,65.0,4.0,2.0,0.0,38.0,5.0,3.0,0.54,0.63,1.45,0.0,2.0,2.0,65.0,46.0,46.0,0.83,0.04,0.04,3.4,3.4,3.29,6.62,0.34,0.34,0.34,0.34,8.0,1.0,2.0,11.0,1.0,0.0,0.0,7.0,2.0,0.0,0.11,0.23,0.0,0.0,1.0,0.0,11.0,9.0,9.0,0.07,0.0,0.0,0.4,0.4,0.4,4.16,0.41,46.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
