"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"Julio Jones","PHI","All Defenders","BUF","9.558662420382165","19.315452587231178"
"Julio Jones","PHI","Rasul Douglas","BUF","0.8699999999999999","6.274446381839428"
"Julio Jones","PHI","Dane Jackson","BUF","13.489999999999998","6.274446381839428"
"Julio Jones","PHI","Taron Johnson","BUF","13.969999999999999","6.766559823552323"
"DeAndre Hopkins","TEN","All Defenders","CAR","66.91826086956522","32.56470777802159"
"DeAndre Hopkins","TEN","Donte Jackson","CAR","66.05","9.910998019397876"
"DeAndre Hopkins","TEN","CJ Henderson","CAR","96.78999999999999","9.910998019397876"
"DeAndre Hopkins","TEN","Troy Hill","CAR","44.36","12.742711739225843"
"Robert Woods","HST","All Defenders","JAX","23.736666666666668","29.45578223073316"
"Robert Woods","HST","Montaric Brown","JAX","47.97","9.818594076911053"
"Robert Woods","HST","Darious Williams","JAX","3.0700000000000003","9.818594076911053"
"Robert Woods","HST","Tre Herndon","JAX","20.169999999999998","9.818594076911053"
"Keenan Allen","LAC","All Defenders","BLT","76.36206611570248","39.73463349783317"
"Keenan Allen","LAC","Brandon Stephens","BLT","78.29","23.64374885821478"
"Keenan Allen","LAC","Marlon Humphrey","BLT","82.74000000000001","8.209635020213465"
"Keenan Allen","LAC","Kyle Hamilton","BLT","55.22","7.881249619404927"
"Adam Thielen","CAR","All Defenders","TEN","90.79465675866952","35.715380466952304"
"Adam Thielen","CAR","Kristian Fulton","TEN","93.57","10.413826434808456"
"Adam Thielen","CAR","Roger McCreary","TEN","79.82000000000001","10.413826434808456"
"Adam Thielen","CAR","Elijah Molden","TEN","96.53","14.887727597335388"
"Mike Evans","TB","All Defenders","IND","71.09612535612537","33.18865601791733"
"Mike Evans","TB","Jaylon Jones","IND","70.65","11.976912902952122"
"Mike Evans","TB","Darrell Baker Jr.","IND","94.64","11.976912902952122"
"Mike Evans","TB","Kenny Moore II","IND","41.14","9.234830212013083"
"Brandin Cooks","DAL","All Defenders","WAS","41.471539456662356","33.92101515324656"
"Brandin Cooks","DAL","Emmanuel Forbes","WAS","59.12","11.979866929930543"
"Brandin Cooks","DAL","Kendall Fuller","WAS","17.48","11.979866929930543"
"Brandin Cooks","DAL","Benjamin St-Juste","WAS","49.1","9.961281293385472"
"Davante Adams","LV","All Defenders","KC","69.54467391304347","34.517980065960806"
"Davante Adams","LV","L'Jarius Sneed","KC","77.79","11.96873439243641"
"Davante Adams","LV","Jaylen Watson","KC","86.71","11.96873439243641"
"Davante Adams","LV","Trent McDuffie","KC","40.8","10.580511281087986"
"Allen Robinson II","PIT","All Defenders","CIN","14.591365187713313","31.983167140791508"
"Allen Robinson II","PIT","DJ Turner II","CIN","33.83","6.331138887938251"
