player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Aaron Donald,8648,DI,LA,10,0,1,26,91.1,10,31,308,99.7,20.8,64,2,8.6,6,330,329,47,0,91.4,8,24,153,100.0,29.4,45,12.4,3,166,166,35
C.J. Mosley,8652,LB,NYJ,10,2,0,22,90.2,1,3,22,6.1,13.6,3,2,13.6,1,396,24,5,2,90.7,0,3,12,6.8,25.0,3,12.5,0,192,13,3
Jimmie Ward,8665,S,HST,6,0,0,13,50.7,0,0,5,2.1,0.0,0,2,0.0,0,234,5,0,0,50.7,0,0,4,3.6,0.0,0,0.0,0,111,4,0
Bradley Roby,8666,CB,PHI,3,0,0,24,66.9,0,1,4,5.3,25.0,1,0,12.5,0,76,4,1,0,73.8,0,1,2,4.7,50.0,1,25.0,0,43,2,1
DeMarcus Lawrence,8669,ED,DAL,10,2,0,9,82.8,1,23,188,98.6,18.6,35,0,8.5,4,213,210,28,1,83.6,0,17,96,100.0,24.0,23,10.9,2,111,111,19
Kyle Van Noy,8675,ED,BLT,8,2,0,3,70.6,2,21,167,93.2,15.0,25,1,10.5,6,191,178,29,0,70.4,2,16,104,94.1,19.2,20,13.5,5,119,112,23
DaQuan Jones,8747,DI,BUF,5,0,0,4,89.5,3,9,74,100.0,23.0,17,0,12.2,3,80,80,15,0,77.4,2,5,41,100.0,22.0,9,13.4,2,44,44,9
Brent Urban,8769,DI,BLT,11,2,0,3,61.7,2,4,80,98.8,5.0,4,0,5.0,1,85,84,7,1,64.2,1,1,36,100.0,5.6,2,5.6,1,36,36,3
Shelby Harris,8869,DI,CLV,10,4,0,8,76.8,0,6,88,96.9,9.1,8,0,5.7,2,98,95,8,0,60.8,0,2,25,93.3,8.0,2,8.0,1,30,28,3
Denico Autry,8982,ED,TEN,10,3,2,31,63.2,5,15,260,97.9,10.0,26,2,6.2,6,286,280,26,1,65.5,3,12,131,98.6,13.0,17,8.8,4,143,141,19
Shaquil Barrett,9000,ED,TB,10,1,0,30,81.9,6,21,220,84.5,13.2,29,4,8.0,4,278,235,31,0,77.2,5,13,114,88.6,14.9,17,9.6,2,140,124,20
Kerry Hyder Jr.,9045,ED,SF,4,0,0,28,63.6,0,3,45,100.0,13.3,6,0,5.6,1,46,46,4,0,65.5,0,2,30,100.0,16.7,5,6.7,1,31,31,3
Adrian Phillips,9177,S,NE,10,0,0,19,39.2,0,1,9,11.5,0.0,0,0,5.6,0,87,10,1,0,39.4,0,1,5,14.3,0.0,0,10.0,0,35,5,1
Dante Fowler Jr.,9436,ED,DAL,10,0,0,9,74.9,2,18,116,97.7,16.4,19,2,10.3,2,129,126,22,0,69.0,1,15,77,96.6,19.5,15,11.7,1,88,85,17
Leonard Williams,9439,DI,SEA,11,1,2,29,72.7,4,22,284,99.7,11.6,33,5,5.6,3,304,303,29,0,74.9,3,13,109,100.0,20.2,22,10.1,3,124,124,19
Arik Armstead,9450,DI,SF,10,0,0,28,84.4,6,22,299,99.7,15.4,46,2,6.4,5,314,313,33,0,87.7,4,18,151,100.0,21.9,33,9.3,3,159,159,25
Bud Dupree,9455,ED,ATL,10,1,0,2,47.6,1,14,241,94.8,3.7,9,0,4.8,4,271,257,19,1,49.9,1,9,128,95.8,5.5,7,6.3,3,143,137,13
Shaq Thompson,9458,LB,CAR,2,0,0,5,64.3,0,0,2,9.1,50.0,1,0,0.0,0,33,3,0,0,68.0,0,0,0,12.5,,1,,0,8,1,0
Mario Edwards Jr.,9468,DI,SEA,10,1,1,29,78.6,5,11,153,100.0,12.4,19,4,5.9,1,160,160,17,1,73.0,2,7,65,100.0,15.4,10,6.9,0,68,68,9
Preston Smith,9471,ED,GB,10,1,0,12,65.5,7,13,239,90.3,10.5,25,0,6.3,5,277,250,25,0,67.5,3,10,116,91.2,12.1,14,8.2,3,136,124,16
Eric Kendricks,9478,LB,LAC,8,0,0,27,71.4,1,6,31,10.9,19.4,6,1,11.3,0,294,32,7,0,77.9,1,4,16,12.0,25.0,4,15.6,0,142,17,5
Denzel Perryman,9481,LB,HST,6,0,1,13,60.3,0,4,15,10.0,6.7,1,4,20.0,1,160,16,5,0,61.4,0,2,6,8.7,16.7,1,16.7,0,69,6,2
Jordan Phillips,9485,DI,BUF,11,2,0,4,57.1,2,11,173,99.5,5.8,10,3,4.9,2,197,196,15,2,61.5,2,8,90,100.0,10.0,9,7.8,2,105,105,12
Markus Golden,9491,ED,PIT,10,0,0,25,72.4,1,2,47,78.5,19.1,9,0,9.6,3,65,51,6,0,75.8,1,2,22,76.5,27.3,6,15.9,2,34,26,5
Randy Gregory,9493,ED,SF,9,1,0,28,56.7,4,7,134,96.0,6.7,9,2,5.6,2,149,143,13,0,51.9,0,3,58,95.4,6.9,4,6.0,2,65,62,5
Frank Clark,9496,ED,SEA,6,0,0,29,50.4,0,3,83,92.7,7.2,6,1,1.8,0,96,89,3,0,51.2,0,3,44,94.0,11.4,5,3.4,0,50,47,3
Jordan Hicks,9517,LB,MIN,10,1,0,18,58.8,0,8,89,24.1,7.9,7,1,5.6,1,386,93,9,0,61.5,0,5,38,30.9,10.5,4,9.2,1,136,42,6
Danielle Hunter,9521,ED,MIN,11,1,0,18,75.1,4,28,383,97.5,14.6,56,1,7.3,12,408,398,44,0,78.8,4,18,138,98.0,22.5,31,10.9,4,148,145,26
Steven Nelson,9531,CB,HST,10,0,0,13,60.0,0,0,1,0.2,0.0,0,2,0.0,0,402,1,0,0,,0,0,0,0.0,,0,,0,200,0,0
Angelo Blackson,9533,DI,JAX,9,0,0,15,49.1,0,2,111,99.2,1.8,2,1,0.9,0,120,119,2,0,50.7,0,1,44,100.0,2.3,1,1.1,0,49,49,1
Za'Darius Smith,9555,ED,CLV,10,0,2,8,78.7,9,21,209,95.7,17.7,37,4,8.6,3,232,222,33,0,80.5,5,14,98,95.5,21.4,21,12.8,3,112,107,22
Kwon Alexander,9557,LB,PIT,9,0,0,25,79.9,1,3,28,14.3,21.4,6,0,10.7,1,217,31,5,0,90.3,1,3,19,17.1,31.6,6,15.8,1,123,21,5
Grady Jarrett,9570,DI,ATL,7,2,1,2,70.3,6,8,183,99.0,12.0,22,1,4.9,2,197,195,16,2,78.4,6,5,102,100.0,18.6,19,7.4,2,109,109,13
David Mayo,9602,LB,WAS,6,0,0,32,76.6,0,2,11,7.6,9.1,1,0,27.3,2,145,11,4,0,71.2,0,2,4,7.3,0.0,0,50.0,1,55,4,3
Quandre Diggs,9633,S,SEA,10,0,0,29,58.8,0,0,1,0.2,0.0,0,1,0.0,0,427,1,0,0,,0,0,0,0.0,,0,,0,201,0,0
Rakeem Nunez-Roches,9650,DI,NYG,11,1,0,21,53.7,0,3,124,97.0,2.4,3,0,1.2,0,135,131,3,0,54.6,0,1,23,100.0,4.3,1,2.2,0,25,25,1
Troy Hill,9881,CB,CAR,10,0,1,5,43.9,0,2,10,4.8,0.0,0,3,10.0,0,210,10,2,0,49.1,0,0,5,5.0,0.0,0,0.0,0,101,5,0
DeShawn Williams,9891,DI,CAR,10,1,0,5,58.8,4,10,158,100.0,7.6,12,1,5.1,1,172,172,15,1,65.9,4,5,62,100.0,11.3,7,8.9,1,70,70,10
Alex Singleton,9994,LB,DEN,10,0,0,10,60.0,2,3,26,8.2,7.7,2,1,9.6,0,368,30,5,0,62.7,1,2,14,9.4,14.3,2,10.7,0,181,17,3
Efe Obada,10235,ED,WAS,4,0,0,32,71.8,0,6,57,96.9,15.8,9,0,5.3,0,65,63,6,0,86.3,0,3,21,96.2,33.3,7,7.1,0,26,25,3
Joey Bosa,10637,ED,LAC,9,0,1,27,80.3,3,14,197,95.4,16.2,32,4,7.9,7,218,208,24,0,89.9,2,11,101,98.2,25.7,26,12.4,6,109,107,19
Jalen Ramsey,10639,CB,MIA,3,0,1,17,60.0,0,0,1,0.9,0.0,0,1,0.0,0,112,1,0,0,,0,0,0,0.0,,0,,0,52,0,0
DeForest Buckner,10641,DI,IND,10,3,0,14,86.5,7,16,280,96.6,15.4,43,5,6.3,6,298,288,29,2,90.0,7,13,152,100.0,18.4,28,10.5,6,157,157,26
Leonard Floyd,10643,ED,BUF,11,0,1,4,67.7,6,12,235,94.8,12.3,29,3,8.5,11,271,257,29,0,72.5,3,6,113,92.6,15.0,17,11.9,9,136,126,18
Sheldon Rankins,10646,DI,HST,8,0,0,13,74.4,2,14,202,99.5,12.4,25,0,5.9,4,217,216,20,0,83.6,1,13,111,100.0,18.9,21,9.0,3,117,117,17
Keanu Neal,10651,S,PIT,9,0,0,25,60.2,1,2,10,3.6,0.0,0,1,15.0,0,276,10,3,0,68.9,1,1,4,2.6,0.0,0,25.0,0,153,4,2
Shaq Lawson,10653,ED,BUF,10,0,0,4,57.3,2,6,99,98.2,5.1,5,1,5.1,1,113,111,9,0,49.1,1,0,37,95.7,0.0,0,1.4,0,46,44,1
Artie Burns,10659,CB,SEA,3,0,0,29,54.7,0,0,3,3.4,0.0,0,0,0.0,0,88,3,0,0,55.6,0,0,2,3.8,0.0,0,0.0,0,52,2,0
Kenny Clark,10661,DI,GB,10,1,0,12,71.0,3,19,254,98.9,10.2,26,3,6.3,5,272,269,27,1,68.0,1,15,123,100.0,13.8,17,8.9,3,131,131,19
Emmanuel Ogbah,10666,ED,MIA,9,0,0,17,51.1,0,7,73,95.1,4.1,3,0,7.5,2,81,77,9,0,57.0,0,5,36,95.0,8.3,3,12.5,2,40,38,7
Chris Jones,10671,DI,KC,9,2,0,16,82.7,6,21,248,99.3,16.9,42,3,9.1,9,269,267,36,0,80.5,4,17,112,100.0,24.1,27,12.1,3,119,119,24
Xavien Howard,10672,CB,MIA,8,0,1,17,78.9,1,0,2,0.6,0.0,0,6,25.0,0,320,2,1,0,60.0,1,0,1,0.6,0.0,0,50.0,0,157,1,1
Austin Johnson,10677,DI,LAC,10,1,0,27,47.6,1,3,207,100.0,1.4,3,1,1.0,0,213,213,4,1,48.3,0,2,85,100.0,1.2,1,1.2,0,88,88,2
Jihad Ward,10678,ED,NYG,11,0,1,21,47.5,3,6,214,90.8,3.3,7,2,2.6,1,249,226,10,0,53.7,1,3,72,93.0,6.9,5,4.2,1,86,80,5
A'Shawn Robinson,10680,DI,NYG,11,0,1,21,53.9,0,7,128,99.3,5.5,7,1,2.7,0,134,133,7,0,59.0,0,2,24,100.0,12.5,3,4.2,0,26,26,2
Jarran Reed,10683,DI,SEA,10,2,0,29,66.3,5,19,280,99.7,8.2,23,3,5.7,4,303,302,28,0,66.0,2,14,130,99.3,10.0,13,8.5,3,144,143,19
Deion Jones,10686,LB,CAR,6,0,0,5,66.6,0,4,23,19.7,17.4,4,2,8.7,0,122,24,4,0,69.4,0,1,6,10.7,33.3,2,8.3,0,56,6,1
Vonn Bell,10695,S,CAR,7,0,0,5,66.9,1,0,1,0.4,0.0,0,0,50.0,0,247,1,1,0,66.9,1,0,1,1.1,0.0,0,50.0,0,89,1,1
Adam Gotsis,10697,DI,JAX,10,2,0,15,52.1,5,7,148,99.4,2.0,3,1,4.1,0,156,155,12,1,50.5,3,5,59,100.0,1.7,1,6.8,0,64,64,8
Kevin Byard,10698,S,PHI,9,1,1,24,64.7,0,1,4,1.0,0.0,0,2,12.5,0,400,4,1,0,59.0,0,0,1,0.5,0.0,0,0.0,0,196,1,0
Maliek Collins,10701,DI,HST,10,0,0,13,68.8,8,17,262,99.7,11.5,30,2,6.3,4,286,285,29,0,66.4,5,13,137,100.0,15.3,21,8.8,3,148,148,21
Yannick Ngakoue,10703,ED,CHI,11,0,0,6,46.1,4,22,355,95.6,4.2,15,2,4.5,3,385,368,29,0,48.3,4,12,197,97.2,4.1,8,5.6,3,213,207,19
Jonathan Bullard,10706,DI,MIN,11,0,0,18,51.3,0,4,180,96.4,2.8,5,1,1.7,1,194,187,5,0,57.0,0,3,65,97.1,4.6,3,3.8,1,69,67,4
Kendall Fuller,10718,CB,WAS,11,0,1,32,56.2,0,0,1,0.2,0.0,0,2,0.0,0,473,1,0,0,,0,0,0,0.0,,0,,0,234,0,0
Javon Hargrave,10723,DI,SF,10,0,0,28,90.3,5,25,282,99.3,16.7,47,2,6.7,4,299,297,34,0,91.2,5,18,138,100.0,24.6,34,10.5,3,146,146,26
Justin Simmons,10732,S,DEN,8,0,0,10,72.8,0,0,3,1.3,0.0,0,1,0.0,0,319,4,0,0,,0,0,0,0.0,,0,,0,161,0,0
Eric Murray,10740,S,HST,6,0,0,13,56.2,0,0,2,1.8,0.0,0,0,0.0,0,112,2,0,0,59.1,0,0,1,1.8,0.0,0,0.0,0,57,1,0
Miles Killebrew,10745,LB,PIT,4,0,0,25,60.0,0,0,0,4.3,,0,0,,0,23,1,0,0,,0,0,0,0.0,,0,,0,14,0,0
De'Vondre Campbell,10749,LB,GB,7,0,0,12,70.9,2,1,13,6.8,15.4,2,1,11.5,0,206,14,3,0,72.3,1,1,6,6.2,33.3,2,16.7,0,97,6,2
Hassan Ridgeway,10750,DI,HST,3,0,0,13,52.8,1,0,27,100.0,0.0,0,0,1.9,0,32,32,1,0,57.1,1,0,11,100.0,0.0,0,4.5,0,13,13,1
David Onyemata,10754,DI,ATL,9,1,1,2,80.5,10,11,206,99.1,16.0,33,4,7.0,4,224,222,25,0,86.9,7,9,98,100.0,26.5,26,11.2,3,106,106,19
Andrew Billings,10756,DI,CHI,11,0,0,6,67.4,1,14,159,98.8,10.1,16,2,4.7,0,166,164,15,0,63.6,0,5,53,100.0,13.2,7,4.7,0,55,55,5
Dean Lowry,10771,DI,MIN,9,1,0,18,53.6,0,4,105,90.8,2.9,3,1,1.9,0,120,109,4,1,64.0,0,4,38,97.6,7.9,3,5.3,0,41,40,4
Matthew Judon,10780,ED,NE,4,0,0,19,60.4,5,7,90,81.7,8.9,8,0,11.1,4,115,94,16,0,58.3,0,5,40,87.8,12.5,5,13.8,3,49,43,8
Quinton Jefferson,10781,DI,NYJ,10,0,0,22,70.6,3,12,170,98.3,12.4,21,1,7.9,6,180,177,21,0,77.3,1,7,66,100.0,19.7,13,12.1,4,70,70,12
DJ Reader,10800,DI,CIN,10,0,0,7,75.9,5,21,222,98.8,11.7,26,2,6.8,2,242,239,28,0,80.4,3,13,87,99.0,16.1,14,10.3,1,99,98,17
Kamu Grugier-Hill,10842,LB,CAR,9,0,0,5,74.3,0,2,11,9.3,18.2,2,0,18.2,1,118,11,3,0,70.7,0,2,8,25.0,12.5,1,25.0,1,32,8,3
Elandon Roberts,10848,LB,PIT,10,0,0,25,62.4,2,4,16,9.8,25.0,4,0,31.3,2,193,19,8,0,75.3,0,1,5,7.8,20.0,1,30.0,1,77,6,2
Jalen Mills,10867,S,NE,10,0,0,19,52.7,0,2,7,4.6,0.0,0,1,14.3,0,152,7,2,0,55.5,0,2,4,5.1,0.0,0,25.0,0,78,4,2
Jayron Kearse,10878,S,DAL,10,0,2,9,63.6,1,2,17,6.3,5.9,1,7,20.6,2,304,19,5,0,48.6,0,2,5,4.3,0.0,0,20.0,0,163,7,2
Tyler Matakevich,10880,LB,BUF,1,0,0,4,60.0,0,0,1,11.1,0.0,0,0,0.0,0,9,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
Mike Hilton,10898,S,CIN,10,1,1,7,58.0,0,2,30,8.8,0.0,0,1,6.7,1,362,32,3,1,58.6,0,0,8,5.1,0.0,0,0.0,0,176,9,0
Kyle Peko,11027,DI,TEN,10,0,0,31,55.4,0,2,104,99.1,3.8,4,0,1.0,0,111,110,2,0,54.0,0,0,25,100.0,0.0,0,0.0,0,26,26,0
Michael Pierce,11101,DI,BLT,11,2,0,3,72.1,2,22,265,96.0,12.1,32,1,4.9,1,298,286,25,2,80.1,2,16,144,96.3,16.7,24,6.9,1,162,156,19
Morgan Fox,11184,DI,LAC,10,0,0,27,66.8,4,13,182,99.5,13.2,24,1,7.4,5,195,194,22,0,69.4,3,12,120,100.0,17.5,21,8.8,3,128,128,18
Jonathan Jones,11217,CB,NE,7,0,0,19,59.1,0,0,1,0.5,0.0,0,0,0.0,0,211,1,0,0,,0,0,0,0.0,,0,,0,93,0,0
Romeo Okwara,11250,ED,DET,9,0,0,11,59.4,1,6,79,91.4,7.6,6,0,4.4,0,93,85,7,0,65.0,1,5,33,88.1,12.1,4,9.1,0,42,37,6
Roy Robertson-Harris,11341,DI,JAX,10,0,0,15,57.9,5,17,265,99.7,7.9,21,0,4.5,1,286,285,23,0,66.5,4,10,125,100.0,12.0,15,6.4,1,135,135,15
Antonio Hamilton Sr.,11353,CB,ARZ,10,0,0,1,55.2,0,0,3,1.6,0.0,0,3,0.0,0,193,3,0,0,59.0,0,0,1,1.4,0.0,0,0.0,0,74,1,0
Myles Garrett,11756,ED,CLV,10,2,3,8,94.4,8,26,255,94.8,26.7,68,6,12.2,14,290,275,48,0,93.2,5,18,124,98.6,33.1,41,19.0,12,138,136,35
Solomon Thomas,11758,DI,NYJ,10,0,0,22,61.1,0,7,107,99.1,6.5,7,1,6.1,3,112,111,10,0,63.4,0,4,43,100.0,7.0,3,9.3,2,44,44,6
Jamal Adams,11761,S,SEA,6,1,1,29,85.3,1,4,17,9.2,29.4,5,1,14.7,0,195,18,5,0,62.9,0,1,4,4.8,25.0,1,12.5,0,84,4,1
Haason Reddick,11768,ED,PHI,10,0,0,24,76.3,7,28,339,95.2,15.0,51,1,7.8,9,373,355,44,0,82.6,4,24,190,98.0,22.1,42,11.1,7,203,199,35
Derek Barnett,11769,ED,PHI,8,0,0,24,53.3,0,0,47,91.7,4.3,2,0,0.0,0,60,55,0,0,50.8,0,0,20,92.6,5.0,1,0.0,0,27,25,0
Malik Hooker,11770,S,DAL,10,0,0,9,57.1,0,0,3,1.3,0.0,0,0,0.0,0,314,4,0,0,,0,0,0,0.0,,0,,0,168,0,0
Marlon Humphrey,11771,CB,BLT,6,0,1,3,77.4,0,2,2,0.9,50.0,1,4,50.0,0,217,2,2,0,60.0,0,1,1,0.8,100.0,1,50.0,0,120,1,1
Jonathan Allen,11772,DI,WAS,11,1,0,32,77.1,8,22,372,99.2,15.1,56,1,5.6,6,396,393,36,1,81.3,7,18,188,100.0,20.2,38,9.3,5,202,202,30
Adoree' Jackson,11773,CB,NYG,8,0,1,21,55.5,0,0,2,0.9,0.0,0,3,0.0,0,234,2,0,0,55.5,0,0,2,2.8,0.0,0,0.0,0,71,2,0
Charles Harris,11777,ED,DET,9,0,0,11,54.3,2,18,163,88.6,8.6,14,2,7.4,2,201,178,22,0,54.5,1,16,115,94.0,11.3,13,8.3,1,133,125,18
Jabrill Peppers,11780,S,NE,10,0,0,19,45.9,1,2,33,8.6,3.0,1,0,4.5,0,385,33,3,0,60.1,1,1,11,7.1,9.1,1,9.1,0,155,11,2
Tre'Davious White,11782,CB,BUF,4,0,0,4,68.7,1,0,1,1.7,0.0,0,1,50.0,0,118,2,1,0,,0,0,0,0.0,,0,,0,57,0,0
T.J. Watt,11785,ED,PIT,10,4,0,25,88.2,12,27,338,91.3,13.6,46,3,9.3,12,400,365,51,3,90.2,8,17,182,93.5,16.5,30,12.4,10,214,200,35
Budda Baker,11791,S,ARZ,6,0,0,1,47.9,0,2,11,5.4,0.0,0,0,9.1,0,222,12,2,0,55.5,0,0,2,2.4,0.0,0,0.0,0,83,2,0
Marcus Maye,11794,S,NO,6,0,1,20,57.2,0,2,10,4.2,10.0,1,2,20.0,1,236,10,3,0,60.1,0,0,5,5.0,0.0,0,20.0,1,101,5,1
Marcus Williams,11797,S,BLT,5,0,0,3,57.4,0,0,2,1.2,0.0,0,1,0.0,0,166,2,0,0,60.0,0,0,1,1.2,0.0,0,0.0,0,85,1,0
Justin Evans,11805,S,PHI,4,0,0,24,58.3,0,0,1,0.7,0.0,0,0,0.0,0,153,1,0,0,,0,0,0,0.0,,0,,0,85,0,0
DeMarcus Walker,11806,ED,CHI,11,0,0,6,62.3,5,22,288,98.4,10.1,29,2,5.4,2,308,303,29,0,65.4,4,18,149,98.8,14.8,22,8.1,1,160,158,23
Dalvin Tomlinson,11810,DI,CLV,10,0,0,8,70.1,3,15,207,98.7,9.7,20,1,6.3,4,226,223,22,0,70.4,1,10,89,98.0,11.2,10,9.6,3,98,96,14
Zach Cunningham,11812,LB,PHI,10,0,0,24,52.9,1,4,32,8.2,6.3,2,1,7.8,0,427,35,5,0,60.6,1,3,18,8.3,11.1,2,11.1,0,230,19,4
