player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Deon Bush,10758,S,KC,1,0,0,16,,,,,,,66.8,,,65.8,0,0,0,0,3,5,0,2,0
Demarcus Robinson,10760,WR,LA,8,0,0,26,,,,59.5,,,54.9,,,71.2,1,0,0,0,31,18,2,18,0
Dean Lowry,10771,DI,MIN,8,0,0,18,58.5,,,,,,60.2,,,71.0,0,0,0,33,0,0,0,6,0
Connor McGovern,10778,C,NYJ,5,0,0,22,,,62.0,,,,61.8,,,69.6,0,0,16,0,0,0,0,0,0
Matthew Judon,10780,ED,NE,1,0,0,19,,,,,,,60.0,,,65.2,0,0,0,0,0,0,0,1,0
Quinton Jefferson,10781,DI,NYJ,7,0,0,22,58.4,,,,,,59.0,,,68.3,0,0,0,26,0,0,0,1,0
Halapoulivaati Vaitai,10798,G,DET,5,0,0,11,,,62.8,,,,62.2,,,70.6,0,0,20,0,0,0,0,0,0
Tyreek Hill,10799,WR,MIA,1,0,0,17,,,,,,,60.0,,,60.7,0,0,0,0,0,1,0,0,0
DJ Reader,10800,DI,CIN,10,0,0,7,57.5,,,,,,58.3,,,71.2,0,0,0,35,0,0,0,3,0
DeAndre Houston-Carson,10819,S,HST,7,0,0,13,59.7,,,,,,55.5,,,74.3,0,0,0,18,24,18,21,16,1
Anthony Brown,10823,CB,SF,2,0,0,28,,,,,,,60.1,,,65.8,0,0,0,0,2,0,0,1,0
Wes Schweitzer,10829,G,NYJ,5,0,0,22,,,63.8,,,,62.6,,,71.7,0,0,18,0,0,0,0,0,0
Kamu Grugier-Hill,10842,LB,CAR,10,0,0,5,60.0,,,,,,58.5,,,32.5,1,1,0,42,20,28,46,18,1
Elandon Roberts,10848,LB,PIT,10,0,0,25,58.0,,,,,,45.0,,,39.9,1,1,0,40,0,0,58,3,0
Kevon Seymour,10852,CB,BLT,8,0,0,3,59.4,,,,,,64.3,,,87.0,1,0,0,20,36,25,34,39,1
Ted Karras,10855,C,CIN,8,0,0,7,,,66.0,,,,63.5,,,74.1,0,0,36,0,0,0,0,0,0
Riley Dixon,10862,P,DEN,10,0,0,10,,,61.8,,60.0,,62.8,,62.3,71.5,0,0,42,0,1,0,41,0,0
Jalen Mills,10867,S,NE,1,0,0,19,,,,,,,60.0,,,69.0,0,0,0,0,0,0,0,2,0
Dwayne Washington,10870,HB,DEN,9,2,0,10,,,,,,,67.3,,,77.4,2,1,0,0,47,50,38,22,1
Jayron Kearse,10878,S,DAL,1,0,0,9,,,,,,,60.0,,,62.2,0,0,0,0,1,0,0,0,0
Tyler Matakevich,10880,LB,BUF,11,0,0,4,60.0,,,,,,65.4,,,43.6,2,1,0,31,62,47,30,41,1
Luke Rhodes,10940,LS,IND,10,0,0,14,,,69.0,,,15.1,50.1,,,67.2,2,0,47,0,0,1,46,0,0
Matthias Farley,10953,S,CAR,5,0,0,5,,,,,,,47.8,,,70.2,0,1,0,0,15,16,23,8,2
Reid Ferguson,10965,LS,BUF,11,0,0,4,,,81.0,,,13.5,63.3,,,66.1,0,0,51,0,0,0,30,0,2
Justin Murray,11022,T,TEN,4,0,0,31,,,63.2,,,,62.3,,,70.9,0,0,15,0,0,0,0,0,0
Kyle Peko,11027,DI,TEN,10,0,0,31,57.9,,,,,,59.2,,,72.2,0,0,0,45,0,0,0,8,0
Kalif Raymond,11028,WR,DET,10,0,0,11,,,,59.0,,,61.0,73.0,,64.8,0,0,0,0,0,5,0,39,0
J.P. Holtz,11062,TE,NO,1,0,0,20,,,,,,,57.7,,,64.8,0,0,0,0,0,5,3,0,0
Wil Lutz,11096,K,DEN,10,0,0,10,,60.4,,,87.3,,60.7,,,63.0,0,0,42,0,50,0,0,0,0
Michael Pierce,11101,DI,BLT,1,0,0,3,,,,,,,60.0,,,63.8,0,0,0,0,0,0,0,0,0
Jake Brendel,11117,C,SF,3,0,0,28,,,61.5,,,,61.2,,,61.9,0,0,10,0,0,0,0,0,0
Ka'imi Fairbairn,11161,K,HST,8,0,0,13,,72.3,,,79.3,,60.6,,,62.7,0,0,34,0,37,0,0,0,1
Morgan Fox,11184,DI,LAC,10,0,0,27,58.2,,,,,,59.8,,,70.6,0,0,0,42,0,0,0,6,0
Cory Littleton,11190,LB,HST,9,0,0,13,59.7,,,,,,64.8,,,76.6,0,0,0,7,47,40,36,29,0
Jonathan Jones,11217,CB,NE,1,0,0,19,,,,,,,60.1,,,66.8,0,0,0,0,1,0,0,1,0
Romeo Okwara,11250,ED,DET,8,0,0,11,58.3,,,,,,58.8,,,68.5,0,0,0,28,0,0,0,1,0
George Fant,11282,T,HST,10,0,0,13,,,64.7,,,,63.0,,,72.2,0,0,45,0,0,0,0,0,0
Roy Robertson-Harris,11341,DI,JAX,10,0,0,15,57.3,,,,,,59.5,,,74.3,0,0,0,37,0,0,0,11,0
C.J. Ham,11347,FB,MIN,11,1,0,18,,,,,,,52.9,,,72.6,0,0,0,0,58,51,35,8,1
Antonio Hamilton Sr.,11353,CB,ARZ,10,0,0,1,59.0,,,,,,66.6,58.4,,37.5,1,1,0,47,32,21,8,12,4
Zach Wood,11414,LS,NO,10,1,0,20,,,78.4,,,45.3,61.8,,,29.1,0,2,43,0,0,0,50,0,1
Lucas Patrick,11435,C,CHI,11,0,0,6,,,64.8,,,,62.2,,,62.8,0,0,33,0,0,0,0,0,0
Zach Triner,11518,LS,TB,10,1,0,30,,,76.2,,,65.4,67.0,,,67.2,2,0,37,0,0,0,46,0,1
Taybor Pepper,11748,LS,SF,10,0,0,28,,,76.5,,,68.1,65.8,,,66.3,0,0,53,0,0,0,31,0,0
Myles Garrett,11756,ED,CLV,9,0,0,8,83.2,,,,,,90.3,,,70.1,0,0,0,35,0,0,0,1,0
Solomon Thomas,11758,DI,NYJ,10,0,0,22,59.9,,,,,,61.2,,,66.7,0,0,0,46,0,0,0,1,0
Marshon Lattimore,11766,CB,NO,3,0,0,20,,,,,,,60.0,,,67.5,0,0,0,0,0,0,0,3,0
Haason Reddick,11768,ED,PHI,3,0,0,24,,,,,,,61.1,,,66.9,0,0,0,0,0,0,0,3,0
Derek Barnett,11769,ED,PHI,8,0,0,24,59.0,,,,,,62.8,,,74.0,0,0,0,26,0,0,0,21,0
Marlon Humphrey,11771,CB,BLT,2,0,0,3,60.0,,,,,,60.0,,,65.5,0,0,0,1,0,0,0,0,0
Jonathan Allen,11772,DI,WAS,3,0,0,32,59.4,,,,,,59.7,,,63.6,0,0,0,3,0,0,0,0,0
Adoree' Jackson,11773,CB,NYG,1,0,0,21,,,,,,,60.0,61.2,,62.5,0,0,0,0,0,0,0,4,0
Garett Bolles,11775,T,DEN,9,0,0,10,,,64.4,,,,62.6,,,69.4,0,0,42,0,0,0,0,0,0
Charles Harris,11777,ED,DET,9,0,0,11,60.0,,,,,,61.5,,,66.5,0,0,0,36,0,0,0,2,0
Evan Engram,11778,TE,JAX,3,0,0,15,,,,66.3,,,59.0,,,64.8,0,0,0,0,0,5,0,0,0
Jabrill Peppers,11780,S,NE,10,1,0,19,,,,,,,61.5,42.4,,69.9,0,1,0,0,33,13,7,22,2
T.J. Watt,11785,ED,PIT,10,0,1,25,60.0,,,,,,41.0,,,25.3,0,1,0,22,0,0,0,3,0
Ryan Ramczyk,11787,T,NO,9,0,0,20,,,64.3,,,,62.8,,,72.5,0,0,38,0,0,0,0,0,0
Cam Robinson,11789,T,JAX,1,0,0,15,,,60.0,,,,60.1,,,63.5,0,0,2,0,0,0,0,0,0
Budda Baker,11791,S,ARZ,4,0,1,1,59.3,,,,,,30.1,,,22.6,0,1,0,5,0,0,0,1,0
Marcus Maye,11794,S,NO,2,0,0,20,,,,,,,60.0,,,64.9,0,0,0,0,0,0,0,2,0
Justin Evans,11805,S,PHI,4,0,0,24,59.5,,,,,,82.9,,,66.6,0,0,0,8,19,5,4,0,1
DeMarcus Walker,11806,ED,CHI,7,0,0,6,59.6,,,,,,62.8,,,70.2,0,0,0,18,0,0,0,9,0
Teez Tabor,11808,S,SEA,1,0,0,29,,,,,,,60.5,,,62.5,0,0,0,0,3,0,0,0,0
Dalvin Tomlinson,11810,DI,CLV,10,0,0,8,59.0,,62.0,,,,65.7,,,75.9,0,0,10,8,0,0,0,19,0
Zach Cunningham,11812,LB,PHI,4,0,0,24,,,,,,,46.6,,,65.5,1,0,0,0,0,0,12,4,0
Ethan Pocic,11813,C,CLV,7,0,0,8,,,61.1,,,,61.4,,,65.5,0,0,28,0,0,0,0,0,0
Tanoh Kpassagnon,11814,ED,NO,10,0,0,20,58.1,,,,,,59.1,,,74.4,0,0,0,40,0,0,0,0,0
Chidobe Awuzie,11815,CB,CIN,8,0,0,7,59.8,,,,,,62.4,,,71.8,0,0,0,29,0,0,0,0,0
JuJu Smith-Schuster,11817,WR,NE,1,0,0,19,,,,,,,60.0,,,60.0,0,0,0,0,0,1,0,0,0
Dion Dawkins,11818,T,BUF,11,0,0,4,,,64.8,,,,62.8,,,69.8,0,0,50,0,0,0,0,0,0
Taylor Moton,11819,T,CAR,10,0,0,5,,,64.1,,,,62.7,,,72.3,0,0,35,0,0,0,0,0,0
Larry Ogunjobi,11820,DI,PIT,10,0,0,25,58.6,,,,,,59.4,,,67.1,0,0,0,31,0,0,0,1,0
Ahkello Witherspoon,11821,CB,LA,1,0,0,26,,,,,,,60.0,,,61.6,0,0,0,0,1,0,0,0,0
Dawuane Smoot,11823,ED,JAX,3,0,0,15,59.8,,,,,,63.0,,,69.6,0,0,0,1,0,0,0,4,0
Dan Feeney,11826,C,CHI,10,0,0,6,,,66.0,,,,63.5,,,74.2,0,0,37,0,0,0,0,0,0
Duke Riley,11830,LB,MIA,10,0,1,17,60.0,,,61.2,,,64.4,,,78.8,0,1,0,44,57,52,30,40,2
Alex Anzalone,11831,LB,DET,4,0,0,11,,,,,,,61.9,,,66.4,0,0,0,0,0,0,0,4,0
Fabian Moreau,11836,CB,DEN,5,0,0,10,,,,,,,58.6,,,71.9,0,0,0,0,14,0,9,3,0
Shaquill Griffin,11845,CB,HST,6,0,0,13,59.9,,,,,,56.9,,,74.2,0,0,0,2,19,10,0,13,0
John Johnson III,11847,S,LA,10,2,0,26,,,,,,,50.5,,,68.1,0,0,0,0,33,52,1,0,0
Montravius Adams,11848,DI,PIT,7,0,0,25,58.4,,60.8,,,,59.6,,,68.3,0,0,23,23,0,0,0,0,0
Cameron Sutton,11850,CB,DET,4,0,0,11,,,,,,,60.0,,,70.5,0,0,0,0,0,0,0,4,0
Rasul Douglas,11854,CB,BUF,9,0,0,4,61.3,,,,,,51.3,,,77.9,0,1,0,36,30,1,0,10,0
Trey Hendrickson,11858,ED,CIN,2,0,0,7,,,,,,,59.7,,,65.4,0,0,0,0,0,0,0,2,0
Jaleel Johnson,11864,DI,TEN,2,0,0,31,59.6,,,,,,60.5,,,65.6,0,0,0,2,0,0,0,1,0
Rayshawn Jenkins,11868,S,JAX,10,0,0,15,59.4,,,,,,58.4,,,70.9,0,0,0,36,40,5,0,14,0
Samaje Perine,11869,HB,DEN,10,0,0,10,,,,,,,57.9,,,70.4,0,0,0,0,0,55,10,0,0
Mack Hollins,11873,WR,ATL,8,0,0,2,,,,,,,64.1,,,75.9,1,0,0,0,16,12,23,11,1
Jalen Reeves-Maybin,11879,LB,DET,10,1,0,11,58.2,,,,,,60.7,,,41.3,3,1,0,42,55,52,30,35,5
David Sharpe,11884,T,CAR,3,0,0,5,,,60.0,,,,60.8,,,63.8,0,0,9,0,0,0,0,0,0
Deatrich Wise Jr.,11886,ED,NE,10,0,0,19,58.3,,61.4,,,,58.2,,,72.6,0,0,24,48,0,0,0,5,0
Sean Harlow,11891,C,NYG,4,0,0,21,,,61.9,,,,61.7,,,66.8,0,0,16,0,0,0,0,0,0
Carlos Watkins,11897,DI,ARZ,2,0,0,1,59.4,,,,,,60.2,,,64.7,0,0,0,4,0,0,0,1,0
Grover Stewart,11899,DI,IND,6,0,0,14,57.5,,64.8,,,,60.2,,,74.2,0,0,25,33,0,0,0,7,0
Damontae Kazee,11904,S,PIT,10,0,0,25,59.6,,,,,,50.7,,,78.0,0,0,0,16,31,0,0,40,0
Desmond King II,11906,CB,PIT,3,0,0,25,,,,60.2,,,60.8,,,63.2,0,0,0,0,3,12,0,0,0
Jake Elliott,11908,K,PHI,10,0,0,24,,85.5,,,75.8,,45.6,,,27.9,1,1,50,0,55,0,0,0,0
Jermaine Eluemunor,11914,T,LV,10,0,0,23,,,63.8,,,,62.6,,,71.8,0,0,32,0,0,0,0,0,0
Anthony Walker Jr.,11916,LB,CLV,10,0,0,8,59.4,,,,,,69.4,,,77.5,0,0,0,32,0,18,44,9,2
Matt Milano,11918,LB,BUF,1,0,0,4,,,,,,,60.0,,,65.7,0,0,0,0,0,0,0,1,0
Jamal Agnew,11920,WR,JAX,8,0,0,15,,,,67.3,,,60.8,70.4,,64.4,0,0,0,2,0,36,0,32,0
Isaiah McKenzie,11927,WR,IND,10,0,0,14,,,,55.3,,,61.3,46.8,,64.7,0,0,0,0,0,35,0,40,0
Eric Saubert,11929,TE,HST,3,0,0,13,,,60.1,,,,63.1,,,66.9,0,0,9,0,7,7,6,4,0
Trent Taylor,11932,WR,CHI,11,0,0,6,,,,,,,58.9,67.5,,65.5,0,0,0,0,0,9,0,37,0
Xavier Woods,11946,S,CAR,4,0,0,5,59.6,,,,,,60.4,,,64.7,0,0,0,12,0,0,0,2,0
Alex Armah,11948,FB,WAS,4,0,0,32,,,60.1,,,,69.5,,,72.0,0,0,9,0,16,23,10,11,0
Jeremiah Ledbetter,11960,DI,JAX,10,0,0,15,58.1,,,,,,58.8,,,72.4,0,0,0,37,0,0,0,0,0
Rudy Ford,11963,S,GB,3,0,0,12,,,,,,,61.6,,,78.8,0,0,0,0,4,0,0,0,0
Conor McDermott,11966,T,NE,2,0,0,19,,,60.0,,,,60.9,,,65.3,0,0,6,0,0,0,0,0,0
Corey Levin,11972,C,TEN,9,0,0,31,,,61.4,,,,61.4,,,65.5,0,0,32,0,0,0,0,0,0
Isaac Rochell,11980,ED,LV,7,0,0,23,80.1,,,,,,89.9,,,68.9,0,0,0,31,0,0,0,2,0
Harrison Butker,11988,K,KC,10,0,0,16,,90.6,,,89.5,,60.7,,,62.9,0,0,43,0,48,0,0,0,0
Noah Brown,11993,WR,HST,5,0,0,13,,,,,,,66.4,,,72.1,0,0,0,0,0,9,0,19,0
Patrick O'Connor,12005,DI,TB,4,0,0,30,58.7,,,,,,59.0,,,66.9,0,0,0,12,0,0,0,0,0
Michael Davis,12040,CB,LAC,9,0,0,27,60.1,,,,,,62.2,,,76.6,0,0,0,36,11,0,0,11,0
Younghoe Koo,12042,K,ATL,10,0,0,2,,83.7,,,,,60.2,,,61.7,0,0,37,0,0,0,0,0,0
Aviante Collins,12049,T,CHI,1,0,0,6,,,60.0,,,,60.4,,,64.2,0,0,3,0,0,0,0,0,0
Mo Alie-Cox,12078,TE,IND,10,0,0,14,,,64.4,,,,57.9,,,65.4,1,0,44,0,0,1,27,0,0
Josh Tupou,12093,DI,CIN,5,0,0,7,58.4,,60.5,,,,59.6,,,68.3,0,0,6,7,0,0,0,0,0
Taysom Hill,12112,TE,NO,10,0,0,20,,,,,,,61.5,,,76.2,0,0,0,0,0,11,50,45,1
Darrell Daniels,12122,FB,DET,3,1,0,11,,,61.7,,,,70.9,,,70.8,0,0,18,0,19,10,10,13,0
Thomas Hennessy,12124,LS,NYJ,10,3,0,22,,,73.6,,,64.2,77.0,,,67.8,1,0,31,0,0,0,58,0,1
Rigoberto Sanchez,12130,P,IND,10,0,0,14,,,62.0,,60.0,,62.9,,63.5,71.8,1,0,47,0,1,0,46,0,0
Storm Norton,12188,T,ATL,7,0,0,2,,,62.7,,,,61.5,,,62.5,0,0,24,0,0,0,0,0,0
Robert Tonyan,12193,TE,CHI,11,0,0,6,,,64.4,,,,61.7,,,67.9,0,0,40,0,0,53,38,0,1
Johnny Mundt,12206,TE,MIN,11,0,0,18,,,64.0,,,,59.0,,,69.8,0,0,50,0,0,51,35,5,0
Adam Butler,12214,DI,LV,11,0,0,23,59.4,,64.4,,,,62.0,,,65.7,0,0,40,9,0,0,0,1,0
Arthur Maulet,12224,CB,BLT,9,0,0,3,59.7,,,,,,67.1,,,78.2,0,0,0,5,49,29,0,42,1
Calvin Munson,12236,LB,NE,3,0,0,19,,,,,,,52.2,,,66.7,1,0,0,0,10,8,6,1,0
Pharaoh Brown,12247,TE,NE,9,0,0,19,,,61.3,,,,58.1,,,73.2,1,0,17,0,0,42,43,12,1
Corey Clement,12253,HB,ARZ,3,0,0,1,,,,,,,56.3,,,66.4,0,0,0,0,5,18,0,3,0
Cameron Johnston,12255,P,HST,6,0,0,13,,,60.7,,,,62.1,,69.5,69.4,0,0,23,0,0,0,26,0,0
Matt Breida,12271,HB,NYG,8,0,0,21,,,,,,,69.9,,,74.1,0,0,0,0,14,24,11,16,1
Zach Pascal,12303,WR,ARZ,9,1,0,1,,,,,,,79.4,,,73.4,1,0,0,0,41,39,32,29,2
Dan Skipper,12307,G,DET,3,0,0,11,,,61.1,,,,61.5,,,67.5,0,0,13,0,0,0,0,0,0
Joe Jones,12321,LB,TEN,2,1,0,31,60.0,,,,,,79.3,,,70.7,0,0,0,2,5,9,9,7,0
Dare Ogunbowale,12329,HB,HST,5,0,0,13,,60.3,,,60.0,,47.3,,,71.1,0,0,1,0,26,27,18,18,2
Andrew Wylie,12333,T,WAS,11,0,0,32,,,23.3,,,,29.0,,,73.0,0,0,44,0,0,0,0,0,0
Caleb Johnson,12488,LB,JAX,10,1,0,15,,,,,,,70.0,,,74.5,0,0,0,0,53,39,39,31,2
Sione Takitaki,12666,LB,CLV,9,0,0,8,59.5,,,,,,55.7,,,70.1,0,0,0,28,0,34,25,0,0
Quenton Nelson,12954,G,IND,5,0,0,14,,,63.8,,,,61.9,,,62.3,0,0,23,0,0,0,0,0,0
Sam Mustipher,13026,C,BLT,2,0,0,3,,,60.1,,,,61.0,,,65.3,0,0,7,0,0,0,0,0,0
Austin Seibert,13701,K,NYJ,1,0,0,22,,62.4,,,60.0,,60.0,,,61.3,0,0,2,0,3,0,0,0,0
Joshua Kelley,13750,HB,LAC,5,0,0,27,,,,,,,53.4,,,66.5,0,0,0,0,0,21,15,0,0
Giovanni Ricci,13756,TE,CAR,5,0,0,5,,,,,,,64.9,,,73.1,2,0,0,0,19,30,23,16,2
Sam Eguavoen,15301,LB,NYJ,9,0,0,22,,,,,,,69.8,,,76.7,2,0,0,0,40,41,52,43,4
Justin Hardee,18348,CB,NYJ,5,0,0,22,60.4,,,,,,67.3,,,79.6,1,0,0,23,20,28,25,18,1
Jonathan Ledbetter,18645,DI,ARZ,5,0,0,1,58.8,,,,,,60.4,,,73.0,0,0,0,13,0,0,0,2,0
Scott Daly,18793,LS,DET,8,0,0,11,,,76.2,,,41.6,52.0,,,27.8,0,1,37,0,0,0,27,0,0
Christian Kuntz,20035,LS,PIT,10,0,0,25,,,59.5,,,22.6,58.9,,,29.3,0,1,34,0,0,0,59,0,4
Ross Dwelley,20994,TE,SF,10,1,0,28,,,64.4,,,,58.4,,,77.5,0,0,53,0,15,41,31,27,0
Tanner Conner,22777,TE,MIA,2,0,0,17,,,,,,,73.7,,,66.6,0,0,0,0,11,9,0,3,0
Greg Joseph,22842,K,MIN,11,0,0,18,,57.6,,,76.7,,60.8,,,63.1,0,0,50,0,57,0,0,0,0
Cole Strange,22976,G,NE,3,0,0,19,,,60.2,,,,61.2,,,67.7,0,0,8,0,0,0,0,0,0
K.J. Osborn,23503,WR,MIN,1,0,0,18,,,,,,,60.0,,,61.6,0,0,0,0,1,0,0,0,0
Dylan Cole,24304,LB,CHI,10,0,0,6,59.7,,,,,,59.7,,,39.3,0,1,0,47,50,53,35,22,1
Trent Scott,24481,T,WAS,4,0,0,32,,,60.8,,,,61.2,,,65.1,0,0,17,0,0,0,0,0,0
Nathan Shepherd,24614,DI,NO,10,0,0,20,58.2,,,,,,59.0,,,69.6,0,0,0,40,0,0,0,2,0
Foyesade Oluokun,24904,LB,JAX,10,0,0,15,58.9,,,,,,62.7,,,69.0,0,0,0,36,0,5,0,14,0
Levi Wallace,25445,CB,PIT,6,0,0,25,60.9,,,,,,63.2,,,72.3,0,0,0,25,0,0,0,1,0
Anfernee Jennings,25449,ED,NE,7,0,0,19,58.8,,60.0,,,,59.7,,,67.7,0,0,3,22,0,25,0,2,0
Shyheim Carter,25451,S,TEN,2,1,0,31,,,,,,,44.1,,,23.6,0,1,0,0,11,2,0,4,0
Tytus Howard,25472,G,HST,6,0,0,13,,,62.9,,,,62.0,,,67.9,0,0,23,0,0,0,0,0,0
Dane Cruikshank,25546,S,TEN,2,1,0,31,59.5,,,,,,68.8,,,67.8,0,0,0,7,9,13,1,3,0
Darius Slayton,25578,WR,NYG,2,0,0,21,,,,,,,60.0,60.5,,62.8,0,0,0,0,0,0,0,2,0
JaMycal Hasty,25582,HB,JAX,3,0,0,15,,,,,,,55.6,,,69.1,0,0,0,0,0,2,0,12,0
Jonathan Ward,25859,HB,TEN,3,0,0,31,,,,,,,54.0,,,68.6,0,0,0,0,12,15,15,8,0
Sean Murphy-Bunting,25891,CB,TEN,2,0,0,31,60.0,,,,,,61.0,,,66.9,0,0,0,6,0,0,0,0,0
Clelin Ferrell,25955,ED,SF,10,0,0,28,58.7,,,,,,60.0,,,71.6,0,0,0,33,0,0,0,1,0
Dexter Lawrence,25991,DI,NYG,7,0,0,21,58.5,,,,,,61.3,,,75.5,0,0,0,11,0,0,0,17,0
KhaDarel Hodge,26104,WR,ATL,10,0,0,2,,,,,,,67.7,,,80.0,0,0,0,0,47,45,30,42,2
Tae Davis,26296,LB,CAR,9,2,0,5,59.9,,,,,,56.1,,,78.7,2,1,0,30,39,47,39,38,0
Maxx Crosby,26316,ED,LV,3,0,0,23,58.9,,,,,,59.8,,,68.6,0,0,0,15,0,0,0,1,0
Craig James,26360,CB,NYJ,2,0,0,22,60.0,,,,,,64.2,,,72.7,0,0,0,3,12,3,1,8,0
Harrison Bryant,26394,TE,CLV,10,0,0,8,,,63.1,,,,54.4,,,70.4,0,0,26,0,4,41,52,2,1
La'Mical Perine,26408,HB,KC,1,0,0,16,,,,,,,61.9,,,61.7,0,0,0,0,4,0,0,0,0
Jeremiah Moon,26453,ED,BLT,4,0,0,3,59.4,,,,,,80.5,,,73.3,0,0,0,3,21,17,13,20,1
Josh Jones,26634,T,HST,8,0,0,13,,,25.9,,,,32.5,,,67.4,0,0,34,0,0,0,0,0,0
D.J. Reed,26940,CB,NYJ,5,0,0,22,,,,,,,60.0,60.5,,69.5,0,0,0,0,0,0,0,7,0
Trent Sieg,27036,LS,DAL,10,0,0,9,,,81.3,,,62.0,71.5,,,66.1,0,0,52,0,0,0,29,0,1
Jack Driscoll,27064,T,PHI,10,0,0,24,,,65.1,,,,63.2,,,73.5,0,0,50,0,0,0,0,0,0
Bryce Huff,27128,ED,NYJ,10,0,0,22,,,,,,,64.1,,,72.3,0,0,0,0,21,18,0,18,0
Siran Neal,27130,CB,BUF,11,1,0,4,60.1,,,,,,69.1,,,86.1,2,1,0,32,61,46,30,41,5
Montez Sweat,27271,ED,CHI,3,0,0,6,,,,,,,63.4,,,68.4,0,0,0,0,0,0,0,5,0
Chris Evans,27303,HB,CIN,8,1,0,7,,,,62.3,,,68.5,,,72.1,0,0,0,0,31,32,40,19,2
Ben Bredeson,27305,G,NYG,9,0,0,21,,,61.3,,,,61.4,,,65.5,0,0,27,0,0,0,0,0,0
Mike Onwenu,27357,T,NE,8,0,0,19,,,61.0,,,,61.3,,,65.4,0,0,25,0,0,0,0,0,0
Tyrone Wheatley Jr.,27361,T,NE,2,0,0,19,,,60.0,,,,60.4,,,63.4,0,0,5,0,0,0,0,0,0
Devin Bush,27375,LB,SEA,6,0,0,29,,,,,,,56.7,,,71.0,0,0,0,0,31,10,8,16,0
David Long Jr.,27377,CB,CAR,7,0,0,5,60.1,,,,,,57.4,,,75.3,0,0,0,7,5,0,0,22,0
Josh Uche,27379,ED,NE,4,0,0,19,,,,,,,80.0,,,65.4,0,0,0,0,0,23,0,3,0
Nick Bawden,27413,FB,NYJ,10,0,0,22,,,,,,,47.7,,,58.4,1,1,0,0,34,53,58,43,1
Rashaad Penny,27414,HB,PHI,2,0,0,24,,,,57.4,,,60.0,,,61.4,0,0,0,0,0,7,0,0,0
Corey Bojorquez,27626,P,CLV,10,0,0,8,,,61.9,,,,63.0,,79.6,71.7,0,3,45,0,0,0,52,0,0
Nick Leverett,27699,C,TB,2,0,0,30,,,60.0,,,,60.4,,,61.4,0,0,3,0,0,0,0,0,0
D'Angelo Ross,27732,CB,HST,6,1,0,13,59.5,,,,,,77.4,,,57.8,0,1,0,26,31,17,22,23,3
Khalil Dorsey,27819,CB,DET,6,1,0,11,59.4,,,58.6,,,80.2,,,80.8,0,0,0,26,30,33,17,19,4
Armon Watts,27844,DI,PIT,5,0,0,25,58.5,,,,,,59.3,,,67.4,0,0,0,8,0,0,0,1,0
Ben Skowronek,27948,WR,LA,10,1,0,26,60.0,,,,,,54.2,,,28.2,1,3,0,5,48,52,39,33,5
Dre'Mont Jones,28075,DI,SEA,9,0,0,29,58.0,,,,,,58.3,,,69.3,0,0,0,42,0,0,0,0,0
Malik Harrison,28081,LB,BLT,11,1,0,3,58.8,,,,,,70.2,,,62.3,0,1,0,34,64,47,45,56,2
Jerome Baker,28091,LB,MIA,1,0,0,17,,,,,,,60.0,,,64.5,0,0,0,0,0,1,0,0,0
Neville Gallimore,28094,DI,DAL,1,0,0,9,59.4,,,,,,59.8,,,63.7,0,0,0,1,0,0,0,0,0
Daniel Carlson,28121,K,LV,11,0,0,23,,72.0,,,72.2,,60.7,,,62.9,0,0,40,0,47,0,0,0,1
Shane Lemieux,28149,G,NYG,4,0,0,21,,,60.0,,,,61.0,,,64.9,0,0,10,0,0,0,0,0,0
Tremon Smith,28196,CB,DEN,10,0,1,10,59.4,,,,,,60.2,,,32.6,3,3,0,47,51,55,41,23,3
Calvin Throckmorton,28238,G,TEN,9,0,0,31,,,64.5,,,,62.1,,,63.0,0,0,33,0,0,0,0,0,0
Troy Dye,28251,LB,MIN,11,0,0,18,59.4,,,,,,88.2,,,80.5,0,0,0,35,58,51,35,42,2
Brenden Schooler,28253,S,NE,10,1,0,19,81.0,,,,,,90.2,,,45.1,3,3,0,48,38,55,50,43,9
Ryan Bates,28300,C,BUF,11,0,0,4,,,62.1,,,,61.8,,,66.3,0,0,50,0,0,0,0,0,0
Irvin Charles,28304,WR,NYJ,5,0,0,22,,,,,,,88.7,,,78.0,3,0,0,0,22,25,25,22,2
Juwan Johnson,28305,TE,NO,6,0,0,20,,,60.0,,,,56.0,,,65.9,0,0,4,0,8,8,0,0,0
Kevin Givens,28308,DI,SF,10,0,0,28,57.9,,,,,,58.4,,,69.7,0,0,0,33,0,0,0,1,0
Olisaemeka Udoh,28394,T,MIN,2,0,0,18,,,60.0,,,,61.2,,,67.8,0,0,5,0,0,0,0,0,0
Myles Adams,28430,DI,SEA,6,0,0,29,59.4,,,,,,60.0,,,65.5,0,0,0,18,0,0,0,0,0
Bilal Nichols,28451,DI,LV,10,0,0,23,57.4,,,,,,58.3,,,71.9,0,0,0,42,0,0,0,4,0
Aaron Stinnie,28653,G,TB,5,0,0,30,,,60.5,,,,61.1,,,65.0,0,0,19,0,0,0,0,0,0
