player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
N'Kosi Perry,60446,QB,FAU,6,67.8,174,184,11.5,2.61,1,12,6.3,59.8,110,0,66,6.8,212,8,64,165,56.5,70.7,68.8,65.3,3,4,220,4,21.2,96.0,6.6,14,13,1,5,11,9,4.1,1468,8.0
Gunnar Holmberg,77625,QB,DUKE,6,80.0,170,183,7.4,2.4,1,6,3.1,71.6,131,0,46,3.7,204,5,73,154,58.7,80.0,79.6,65.4,2,4,213,2,21.7,100.2,4.9,10,10,1,9,6,4,1.9,1611,8.8
Tanner McKee,131770,QB,STANFORD,6,73.5,170,183,9.0,2.45,4,13,6.5,63.4,116,0,51,7.2,206,9,67,300,66.5,69.8,70.7,56.2,2,3,224,1,23.5,103.0,5.8,12,11,1,6,12,6,2.7,1453,7.9
Dylan Morris,100570,QB,WASHINGTON,5,73.1,160,180,8.5,2.65,5,5,2.7,58.9,106,0,62,9.4,198,11,62,340,64.1,66.0,64.1,65.7,2,6,206,1,19.4,79.4,6.1,12,6,0,13,7,6,2.9,1262,7.0
Kyle Vantrease,55029,QB,BUFFALO,6,68.0,169,180,10.2,2.42,2,7,3.5,59.4,107,0,51,7.0,188,8,57,126,53.9,67.2,63.1,72.3,5,3,206,0,5.9,77.7,1.6,3,4,0,4,3,7,3.4,1186,6.6
Sean Clifford,51708,QB,PENN STATE,6,75.3,166,179,9.0,2.98,3,8,4.2,65.9,118,0,61,5.6,205,7,76,266,77.1,76.5,74.3,67.1,1,5,217,1,14.8,100.4,4.4,9,17,0,9,11,4,1.8,1482,8.3
Spencer Rattler,97408,QB,OKLAHOMA,6,79.3,169,178,7.8,2.81,1,3,1.6,73.0,130,0,49,3.0,204,4,77,261,66.4,86.5,87.2,62.7,0,5,209,3,20.4,102.1,4.9,10,16,2,6,10,8,3.8,1371,7.7
Adrian Martinez,83522,QB,NEBRASKA,7,74.8,163,178,10.6,3.11,2,12,6.5,66.3,118,1,99,3.3,221,4,86,238,34.7,77.0,72.2,71.8,3,3,232,1,21.2,108.2,9.5,21,22,0,10,9,8,3.4,1752,9.8
Taylor Powell,60459,QB,TROY,5,78.2,165,178,6.2,2.59,4,7,3.7,66.3,118,0,61,8.5,195,11,57,318,51.4,76.4,75.7,58.7,3,5,206,2,19.7,85.2,6.2,12,4,0,6,7,8,3.9,1129,6.3
Terry Wilson,40709,QB,NEW MEXICO,6,70.5,156,176,8.2,2.81,1,8,4.3,58.5,103,0,69,6.4,199,7,50,241,61.4,61.7,66.1,53.6,1,4,208,4,21.7,79.8,7.5,15,8,0,18,7,7,3.4,1061,6.0
Max Bortenschlager,46500,QB,FIU,6,68.0,153,174,14.1,2.77,5,14,7.7,54.0,94,0,75,9.6,196,10,66,166,52.0,68.1,71.7,36.7,3,5,206,1,20.0,105.9,7.7,15,6,1,12,14,10,4.9,1834,10.5
Chase Garbers,60356,QB,CAL,5,72.2,162,171,10.4,3.03,2,10,5.6,62.6,107,0,69,8.5,202,10,59,130,66.1,74.7,71.6,69.8,2,5,209,1,17.4,86.0,5.9,12,19,1,4,7,6,2.9,1245,7.3
Noah Vedral,55406,QB,RUTGERS,6,71.2,163,170,6.6,2.53,1,5,2.8,64.1,109,0,65,6.0,194,7,45,278,59.2,62.7,56.4,70.8,1,3,202,1,16.9,87.3,5.7,11,8,0,5,6,5,2.5,1115,6.6
Drew Plitt,39879,QB,BALL ST,6,69.4,160,170,8.8,2.48,1,7,3.9,60.6,103,0,52,7.2,198,8,59,117,45.6,66.2,65.7,60.9,0,3,210,1,25.0,89.2,6.6,13,14,1,8,8,9,4.3,1155,6.8
Clayton Tune,77652,QB,HOUSTON,6,77.0,161,168,9.0,2.72,1,8,4.5,69.0,116,0,57,6.5,190,8,62,182,65.0,72.5,74.1,56.1,0,6,200,2,21.1,95.8,6.3,12,8,1,5,10,9,4.5,1259,7.5
Eric Barriere,40109,QB,E WASHGTON,4,81.4,167,168,10.0,2.66,0,15,8.5,72.0,121,0,44,11.0,183,15,84,161,76.2,94.7,93.8,78.1,0,3,194,0,13.6,130.6,3.3,6,9,0,1,16,5,2.6,1781,10.6
Kenny Pickett,60515,QB,PITTSBURGH,5,82.4,159,168,10.5,3.25,0,12,6.6,72.0,121,0,49,7.6,197,10,86,268,65.1,92.6,92.8,63.4,1,1,210,1,18.4,140.2,4.6,9,20,0,8,19,4,1.9,1730,10.3
Darriel Mack Jr.,55405,QB,DOMINION,6,65.8,158,167,10.7,2.73,3,5,2.9,50.9,85,0,78,18.3,202,19,47,263,49.8,64.5,55.9,75.0,2,7,209,2,24.4,58.3,9.4,19,15,0,4,5,7,3.3,855,5.1
Davis Alexander,52162,QB,PORTLAND,4,69.3,150,166,10.5,3.05,2,12,6.9,55.4,92,0,69,11.5,187,12,66,269,42.4,79.2,77.6,63.7,2,5,197,1,11.6,83.4,4.3,8,12,0,12,8,8,4.1,1261,7.6
Spencer Petras,82136,QB,IOWA,6,71.3,150,166,8.2,2.68,0,11,6.2,60.2,100,0,59,6.5,188,7,56,192,76.6,88.0,84.2,77.4,4,2,199,3,25.4,93.8,8.0,15,4,0,12,9,2,1.0,1132,6.8
Jack Chambers,60359,QB,CHARLES SO,4,65.6,157,166,8.3,2.78,2,8,4.7,57.8,96,0,75,6.8,208,7,68,135,46.7,63.7,54.1,77.8,3,3,217,0,24.0,88.6,8.7,18,23,0,4,8,13,6.0,1186,7.1
Brady McBride,77641,QB,TEXAS ST,5,70.5,149,164,10.2,3.19,2,9,5.1,59.1,97,0,61,7.6,197,8,55,314,68.3,65.7,66.4,56.9,5,6,211,1,24.6,79.5,7.6,15,17,0,8,9,8,3.8,989,6.0
Dustin Crum,60418,QB,KENT STATE,6,70.1,154,164,11.3,2.62,5,13,7.1,58.5,96,0,56,11.1,202,12,59,201,69.4,88.7,77.4,87.0,2,2,222,1,30.4,91.1,8.4,17,20,0,3,6,3,1.4,1305,8.0
Michael Penix Jr.,82134,QB,INDIANA,5,66.2,148,163,10.8,2.77,2,7,4.1,53.4,87,0,58,11.2,174,11,50,190,63.0,69.3,67.8,61.4,3,7,181,1,12.1,60.9,4.0,7,4,0,10,4,8,4.4,939,5.8
Zerrick Cooper,40465,QB,JVILLE ST,5,66.7,150,162,9.5,2.65,3,6,3.4,53.7,87,0,63,13.0,190,13,53,196,45.9,62.7,63.8,57.1,1,2,207,1,19.0,80.1,6.3,12,15,0,8,6,12,5.8,1012,6.2
Chris Reynolds,60361,QB,CHARLOTTE,6,73.4,154,162,9.9,2.77,2,8,4.7,65.4,106,0,63,6.2,183,7,69,136,57.6,86.9,83.0,74.7,2,3,191,1,12.7,113.6,4.4,8,13,0,4,15,6,3.1,1315,8.1
Jack Coan,60613,QB,NOTRE DAME,6,72.3,148,161,10.3,2.7,3,10,5.8,62.1,100,0,65,6.5,193,7,59,258,64.3,70.1,70.1,56.6,2,3,205,1,36.9,98.0,12.4,24,8,0,8,10,4,2.0,1208,7.5
Todd Centeio,60552,QB,COLO STATE,5,74.3,144,161,8.0,2.62,11,5,3.0,59.6,96,0,58,10.3,188,11,65,144,57.0,75.2,73.4,66.7,1,1,194,3,13.8,86.5,4.3,8,18,0,5,5,2,1.0,1041,6.5
Zach Calzada,98006,QB,TEXAS A&M,6,67.1,146,160,9.3,3.05,4,9,5.3,56.3,90,0,70,8.2,181,8,53,312,51.1,68.7,68.0,59.5,2,5,192,0,14.3,79.4,5.5,10,11,0,8,8,7,3.6,1029,6.4
Logan Bonner,39990,QB,UTAH ST,5,66.5,155,159,12.8,2.5,1,9,5.4,57.9,92,0,47,10.7,168,11,60,329,64.7,75.8,76.4,57.2,1,6,175,0,10.6,86.1,3.0,5,4,0,2,9,10,5.7,1245,7.8
Payton Thorne,101629,QB,MICH STATE,6,75.9,141,158,9.6,2.72,5,14,8.6,62.0,98,0,47,8.4,173,9,61,223,65.2,82.2,83.2,61.7,0,2,177,1,14.9,119.3,4.0,7,7,1,11,14,2,1.1,1565,9.9
Emory Jones,82111,QB,FLORIDA,6,72.5,153,158,8.5,2.8,3,4,2.4,67.7,107,0,56,3.6,179,4,70,163,80.9,77.8,67.9,80.1,0,7,188,2,7.1,89.2,2.2,4,16,0,2,9,8,4.3,1144,7.2
C.J. Stroud,129759,QB,OHIO STATE,5,75.8,153,157,12.0,2.74,0,14,8.7,66.2,104,0,41,10.3,169,12,76,260,48.5,90.8,91.0,55.6,1,3,174,0,9.8,132.6,2.4,4,8,0,3,18,5,2.9,1699,10.8
Jayden de Laura,131928,QB,WASH STATE,5,70.0,150,157,9.3,2.75,1,7,4.4,63.7,100,0,34,4.8,172,5,64,341,63.2,72.5,70.3,67.4,1,5,174,1,14.7,98.6,2.9,5,10,0,5,12,6,3.4,1178,7.5
Chase Brice,60363,QB,APP STATE,5,73.9,153,154,10.2,2.28,0,9,5.5,68.2,105,0,41,7.1,165,8,62,108,51.4,82.5,82.9,59.0,1,3,176,0,14.6,105.0,3.6,6,5,0,0,8,4,2.3,1362,8.8
Matt Corral,83517,QB,OLE MISS,5,77.6,143,150,9.6,2.68,0,11,6.7,68.0,102,0,57,8.1,178,9,66,226,71.3,91.1,88.0,79.6,0,0,194,3,12.3,127.1,3.9,7,18,0,7,12,2,1.0,1502,10.0
Levi Lewis,60428,QB,LA LAFAYET,5,76.3,139,150,8.2,2.86,3,8,5.1,63.3,95,0,37,10.4,169,11,56,207,65.8,71.6,71.9,61.5,0,1,177,3,21.6,98.1,4.7,8,11,0,8,7,3,1.7,1097,7.3
Jake Bentley,40788,QB,S ALABAMA,5,77.3,141,148,8.4,2.56,2,7,4.4,66.2,98,0,51,10.1,166,11,53,288,62.5,75.3,75.9,57.5,1,2,177,1,15.7,91.8,4.8,8,10,0,4,4,6,3.4,1108,7.5
Austin Kendall,40056,QB,LA TECH,4,69.6,138,147,9.1,2.68,0,6,3.8,61.2,90,0,57,6.3,170,6,61,208,75.9,74.6,70.7,70.1,2,5,181,2,10.5,94.9,3.5,6,17,0,7,10,6,3.3,1174,8.0
Desmond Ridder,55086,QB,CINCINNATI,5,74.8,139,145,10.4,2.37,1,10,6.5,65.5,95,0,37,8.7,158,9,54,138,66.0,86.5,81.3,76.7,0,2,166,0,24.3,115.9,5.7,9,3,0,5,12,4,2.4,1302,9.0
Gerry Bohanon,77636,QB,BAYLOR,6,76.3,135,144,11.1,2.78,2,7,4.7,65.3,94,0,37,8.7,154,9,56,118,43.5,81.7,79.7,69.9,0,0,159,1,10.8,120.8,2.6,4,4,0,7,11,5,3.1,1343,9.3
Ben Bryant,77655,QB,E MICHIGAN,6,74.8,135,143,9.7,2.6,4,11,7.4,66.4,95,0,50,5.9,171,6,59,160,51.7,81.9,79.8,72.2,3,2,177,2,38.0,103.5,11.1,19,8,0,1,7,7,4.0,1220,8.5
D.J. Uiagalelei,122162,QB,CLEMSON,5,63.4,131,140,8.5,2.49,2,7,4.6,54.3,76,0,51,8.4,158,7,36,140,55.6,59.1,59.2,58.0,1,3,169,2,19.6,69.1,6.3,10,8,0,6,3,4,2.4,793,5.7
Hunter Rodrigues,78490,QB,UC DAVIS,5,67.4,135,140,9.5,2.71,1,8,5.5,59.3,83,0,35,8.8,153,8,52,322,39.1,68.3,65.0,70.4,0,3,158,1,8.6,86.3,2.0,3,9,0,4,6,6,3.8,991,7.1
Dorian Thompson-Robinson,83574,QB,UCLA,6,66.9,130,139,12.0,3.05,2,8,5.4,56.8,79,0,51,9.2,183,8,63,324,48.1,73.1,64.6,75.5,1,2,195,2,29.4,106.3,8.2,15,28,0,6,11,7,3.6,1217,8.8
Trae Self,103962,QB,STF AUSTIN,3,71.1,128,139,5.8,2.44,3,1,0.7,58.3,81,0,49,11.0,151,10,45,301,46.0,68.3,63.6,73.7,4,3,156,1,12.2,79.5,4.0,6,6,0,4,5,4,2.6,863,6.2
Rocky Lombardi,60452,QB,N ILLINOIS,6,66.4,134,138,8.9,2.36,2,6,4.0,57.2,79,0,26,11.2,148,10,49,254,45.0,64.9,56.0,74.4,1,6,160,0,15.4,72.0,2.7,4,6,0,1,5,5,3.1,935,6.8
Nick Starkel,40326,QB,S JOSE ST,4,64.4,132,138,10.4,2.46,2,12,8.2,50.7,70,0,37,17.6,145,15,43,285,59.5,66.9,66.3,60.3,0,5,154,1,18.9,73.9,4.8,7,0,0,4,6,9,5.8,997,7.2
Matthew McKay,60485,QB,MONTANA ST,6,71.6,134,138,10.8,2.22,1,5,3.5,67.4,93,0,37,3.1,149,3,65,233,66.8,87.2,85.3,72.2,0,1,153,1,16.2,127.3,4.0,6,5,1,2,13,2,1.3,1347,9.8
Jayden Daniels,97993,QB,ARIZONA ST,6,79.5,132,138,7.7,2.92,2,5,3.5,69.6,96,0,32,8.6,173,9,67,110,77.9,86.9,80.9,77.7,1,3,181,3,18.8,99.0,3.5,6,29,0,3,4,3,1.7,1269,9.2
Malik Willis,60341,QB,LIBERTY,6,76.9,130,137,10.3,3.12,3,19,13.2,68.6,94,0,56,6.0,178,6,68,206,69.6,93.7,85.6,94.9,1,3,187,0,32.1,122.9,10.1,18,23,0,3,13,5,2.7,1351,9.9
Cole Kelley,39945,QB,SE LA,3,84.2,133,135,8.1,2.5,0,4,2.8,74.8,101,0,38,9.8,145,11,63,294,33.3,87.5,83.9,73.4,2,3,152,0,13.2,117.7,3.4,5,5,0,0,10,6,3.9,1225,9.1
Will Levis,83542,QB,KENTUCKY,6,74.6,126,135,10.0,2.74,2,8,5.8,64.4,87,0,45,7.4,159,7,57,202,65.5,81.7,73.7,79.9,2,6,165,0,22.2,99.4,6.3,10,14,0,5,11,6,3.6,1134,8.4
Brady Olson,147415,QB,UMASS,5,58.7,121,134,9.3,2.4,3,4,2.9,50.7,68,0,42,4.2,147,3,42,216,37.4,52.5,51.2,54.8,2,4,151,1,11.9,73.3,3.4,5,7,0,8,6,6,4.0,849,6.3
Chase Cunningham,78533,QB,MIDDLE TN,6,70.6,126,134,9.1,2.77,0,8,5.6,61.9,83,0,50,6.7,149,6,43,224,48.9,69.6,67.6,64.6,1,2,160,0,18.0,107.9,6.0,9,6,0,7,12,3,1.9,982,7.3
Brock Purdy,77672,QB,IOWA STATE,5,79.5,122,132,8.5,3.1,2,6,4.4,71.2,94,0,53,3.1,152,3,60,193,35.6,79.3,84.2,51.8,0,4,157,0,13.2,105.1,4.6,7,13,0,8,8,4,2.5,1142,8.7
Justin Miller,103941,QB,SO UTAH,4,71.8,124,131,7.4,2.66,2,4,2.8,64.9,85,0,28,4.5,133,4,42,298,73.7,62.6,60.8,60.7,0,5,150,1,3.6,75.9,0.8,1,1,0,5,4,8,5.3,802,6.1
Braxton Burmeister,60513,QB,VA TECH,5,68.6,118,131,9.4,3.01,0,5,3.7,58.8,77,0,56,4.9,166,4,56,337,77.0,76.7,70.0,74.2,1,2,172,0,19.6,87.0,6.6,11,24,0,12,5,4,2.3,930,7.1
Graham Mertz,97994,QB,WISCONSIN,5,65.5,116,131,9.7,2.63,2,8,5.9,55.0,72,0,47,5.3,138,4,38,349,34.5,51.0,51.2,49.9,3,7,142,3,10.6,55.6,3.6,5,2,0,10,2,11,7.7,781,6.0
D'Wan Mathis,99130,QB,TEMPLE,4,71.2,118,130,8.8,2.58,2,5,3.8,60.8,79,0,56,6.0,149,5,39,306,61.3,54.0,50.7,66.5,3,2,151,1,16.1,87.1,6.0,9,8,0,7,5,5,3.3,873,6.7
Gavin Hardison,100827,QB,UTEP,6,67.2,122,130,13.4,2.91,0,12,8.5,55.4,72,0,37,12.2,140,10,49,330,61.1,66.9,67.1,55.5,1,6,152,2,16.2,90.1,4.3,6,4,0,7,8,12,7.9,1267,9.7
Artur Sitkowski,83547,QB,ILLINOIS,4,60.8,120,130,8.5,2.52,1,4,2.8,50.8,66,0,40,9.6,142,7,40,187,74.2,46.3,47.0,50.5,2,1,155,0,10.0,77.8,2.8,4,8,1,6,6,10,6.5,661,5.1
Dylan McCaffrey,60451,QB,N COLORADO,4,77.7,121,129,6.3,2.5,1,3,2.3,62.0,80,0,47,14.9,147,14,35,253,74.5,54.3,53.1,62.2,1,5,151,2,8.5,69.2,2.7,4,14,0,6,4,7,4.6,657,5.1
Sean Chambers,75888,QB,WYOMING,5,60.0,120,127,12.8,2.86,3,7,5.3,53.5,68,0,38,5.6,151,4,49,351,28.0,58.5,55.5,65.5,2,3,157,3,18.4,81.9,4.6,7,16,0,2,6,10,6.4,893,7.0
KJ Jefferson,99129,QB,ARKANSAS,6,74.4,121,125,10.5,2.8,0,6,4.5,62.4,78,0,44,13.3,142,12,48,111,69.0,85.1,74.4,82.2,1,3,151,0,18.2,109.1,5.6,8,8,0,3,9,3,2.0,1231,9.8
D'Eriq King,26636,QB,MIAMI FL,3,79.1,115,124,7.8,2.9,4,6,4.6,65.3,81,1,42,11.0,151,10,42,220,53.8,81.2,82.3,63.7,1,4,159,1,21.4,76.9,6.0,9,18,1,3,3,5,3.1,767,6.2
Chance Nolan,78493,QB,OREGON ST,6,73.7,118,123,11.0,3.15,2,8,6.0,63.4,78,0,52,10.3,145,9,53,265,63.9,81.4,82.5,63.2,2,5,157,1,9.6,98.0,3.4,5,17,0,1,9,3,1.9,1050,8.5
Carter Bradley,77685,QB,TOLEDO,6,70.3,118,123,9.7,2.48,3,4,3.0,59.3,73,0,50,12.0,143,10,36,316,42.1,51.9,53.9,47.8,2,1,155,2,30.0,91.1,10.5,15,5,0,0,4,6,3.9,947,7.7
Anthony Brown,40316,QB,OREGON,5,66.1,118,123,10.1,2.62,4,4,3.1,56.1,69,0,47,11.5,146,9,52,264,54.8,63.0,56.2,69.7,0,1,153,0,21.3,90.7,6.8,10,12,0,1,5,4,2.6,935,7.6
Jaren Hall,82094,QB,BYU,4,67.8,115,122,10.6,3.21,1,7,5.4,59.8,73,0,30,6.4,131,5,42,128,48.1,79.1,72.7,78.3,0,3,139,1,16.7,93.0,3.8,5,4,0,6,8,3,2.2,863,7.1
Jacob Sirmon,83590,QB,C MICHIGAN,5,72.7,110,121,8.6,2.85,1,3,2.4,61.2,74,0,58,7.5,147,6,40,134,59.2,58.6,57.6,59.4,4,4,152,1,31.0,81.4,12.2,18,8,0,6,6,7,4.6,744,6.1
Cade McNamara,101620,QB,MICHIGAN,6,70.6,109,120,10.3,2.44,6,6,4.8,60.0,72,0,34,6.5,123,5,39,222,75.4,75.5,77.1,50.9,1,1,129,1,2.9,96.7,0.8,1,2,0,4,5,0,0.0,986,8.2
Luke Doty,124230,QB,S CAROLINA,4,72.6,113,119,7.2,2.63,1,2,1.6,60.5,72,0,44,12.2,143,10,40,289,74.3,63.9,66.8,47.8,3,1,152,0,29.5,84.4,9.1,13,11,0,2,3,2,1.3,771,6.5
Jason Bean,83529,QB,KANSAS,5,66.4,107,119,10.4,3.1,2,9,7.3,55.5,66,0,47,7.0,147,5,40,198,51.7,60.0,57.4,61.5,0,3,153,0,17.0,81.6,5.4,8,20,1,9,5,8,5.2,852,7.2
Jack Plummer,83543,QB,PURDUE,4,82.0,111,118,5.5,2.61,1,3,2.5,70.3,83,0,44,8.8,130,8,46,273,73.7,68.5,68.5,57.6,1,0,134,1,15.9,110.3,5.4,7,5,0,5,7,2,1.5,845,7.2
