player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Calais Campbell,4364,ED,ATL,1,1,0,2,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,9,0,0,0,0,0,0,,,0,0,,,6.3,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,16,0,0,0,0,0,0,0.0,
Brandon Graham,5538,ED,PHI,2,2,0,24,0,,,0.0,,,0,0,,61.5,0,,0.0,0,0,0.0,0,0,0.0,9,1,1,0,0,0,0,,,0,0,,,13.3,,,0,0,,60.5,0,,,0,0,0.0,0,2,100.0,15,0,0,0,0,0,0,0.0,
Kareem Jackson,5545,S,DEN,1,30,0,10,0,,,100.0,,,0,0,,64.8,0,,0.0,0,0,0.0,0,8,26.7,8,1,1,0,0,0,0,0.0,,0,0,18.0,100.0,100.0,16.0,16.0,0,0,0.0,64.5,0,18,0.0,0,0,118.8,1,16,53.3,16,1,3,1,0,18,0,1.1,18.0
Patrick Peterson,6157,CB,PIT,1,34,0,25,0,17.0,100.0,100.0,3.3,3.3,0,0,0.0,29.1,0,19,100.0,1,0,158.3,3,10,29.4,10,0,0,3,2,43,0,4.3,14.3,0,0,4.0,50.0,100.0,20.0,10.0,0,1,50.0,78.7,0,3,0.0,0,1,56.3,1,20,58.8,20,0,1,2,0,3,4,0.2,3.0
Justin Houston,6222,ED,CAR,1,3,0,5,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,,,21.4,,,0,0,,62.3,0,,0.0,0,0,0.0,0,3,100.0,14,1,1,0,0,0,0,0.0,
Stephon Gilmore,7016,CB,DAL,1,35,0,9,0,10.7,50.0,100.0,6.3,3.2,0,1,16.7,90.6,1,22,0.0,0,1,29.2,3,19,54.3,19,1,4,6,0,36,10,1.9,12.0,0,0,10.0,0.0,100.0,,7.5,0,1,50.0,70.9,0,,0.0,0,1,39.6,0,16,45.7,16,0,1,2,0,0,0,0.0,
Bobby Wagner,7050,LB,SEA,1,34,0,29,0,,,60.0,,,0,0,,62.2,0,,,0,0,0.0,0,3,8.8,5,0,0,0,0,0,0,0.0,,0,1,6.0,100.0,82.1,7.0,7.0,0,0,0.0,40.5,0,21,0.0,0,0,118.8,3,23,67.6,28,1,4,3,0,42,24,2.0,14.0
Lavonte David,7060,LB,TB,1,44,0,30,0,2.0,100.0,75.0,3.0,3.0,0,0,0.0,78.3,0,2,0.0,0,0,79.2,1,3,6.8,4,1,1,1,0,2,0,0.7,2.0,0,1,4.3,100.0,97.4,5.3,5.3,0,0,0.0,62.1,0,25,0.0,0,0,97.0,7,37,84.1,38,3,4,7,0,51,21,1.4,7.3
Demario Davis,7079,LB,NO,1,36,0,20,0,,,76.5,,,0,0,,69.3,0,,0.0,0,0,0.0,0,13,36.1,17,1,2,0,0,0,0,0.0,,0,1,6.0,100.0,86.4,19.0,19.0,0,0,0.0,82.2,0,6,0.0,0,0,91.7,1,19,52.8,22,1,1,1,0,6,0,0.3,6.0
Rodney McLeod,7271,S,CLV,1,36,0,8,0,,,100.0,,,0,0,,62.0,0,,,0,0,0.0,0,12,33.3,12,0,0,0,0,0,0,0.0,,0,0,-4.5,100.0,100.0,11.0,11.0,0,0,0.0,54.2,0,7,0.0,0,0,83.3,2,23,63.9,23,1,1,2,0,8,17,0.4,4.0
Tashaun Gipson Sr.,7288,S,SF,1,54,0,28,0,,,100.0,,,0,0,,63.9,0,,0.0,0,0,0.0,0,5,9.3,5,0,1,0,0,0,0,0.0,,0,1,,,100.0,,,0,0,,69.8,0,,0.0,0,0,0.0,0,40,74.1,40,0,0,0,0,0,0,0.0,
Harrison Smith,7641,S,MIN,2,61,0,18,0,,,66.7,,,0,0,,60.5,0,,,0,0,0.0,0,2,3.3,3,0,0,0,0,0,0,0.0,,0,1,7.8,80.0,89.8,13.0,10.4,0,0,0.0,60.9,0,13,0.0,0,0,95.8,4,53,86.9,59,1,3,5,0,35,17,0.7,8.8
Justin Bethel,7654,S,MIA,1,7,0,17,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,14.3,3,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,77.1,0,,0.0,0,0,0.0,0,2,28.6,2,1,1,0,0,0,0,0.0,
Darius Slay,7817,CB,PHI,2,109,0,24,0,13.4,60.0,100.0,7.0,4.2,1,1,20.0,52.9,0,15,0.0,0,1,72.9,3,21,19.3,21,0,2,5,0,25,9,1.2,8.3,0,1,10.5,83.3,100.0,10.2,8.5,0,1,16.7,74.3,1,15,0.0,0,0,95.1,5,53,48.6,53,1,4,6,1,41,6,0.8,8.2
Tyrann Mathieu,7850,S,NO,1,42,0,20,0,13.0,50.0,94.1,13.0,6.5,0,0,0.0,59.2,0,1,0.0,0,0,56.3,1,16,38.1,17,1,1,2,0,1,2,0.1,1.0,0,0,2.3,33.3,100.0,22.0,7.3,0,0,0.0,55.3,0,46,0.0,0,0,81.9,1,22,52.4,22,0,1,3,0,46,49,2.1,46.0
Micah Hyde,7941,S,BUF,1,27,0,4,0,,,100.0,,,0,0,,60.6,0,,,0,0,0.0,0,3,11.1,3,0,0,0,0,0,0,0.0,,0,1,3.7,100.0,100.0,5.0,5.0,0,0,0.0,89.2,0,7,0.0,0,0,93.1,3,15,55.6,15,3,3,3,0,19,8,1.3,6.3
Jordan Poyer,8000,S,BUF,1,25,0,4,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,4.0,3,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,55.9,0,,0.0,0,0,0.0,0,15,60.0,15,0,3,0,0,0,0,0.0,
Khalil Mack,8640,ED,LAC,1,2,0,27,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,12,0,0,0,0,0,0,,,0,0,,,7.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,13,0,0,0,0,0,0,0.0,
C.J. Mosley,8652,LB,NYJ,1,47,0,22,1,2.0,100.0,69.2,8.0,8.0,0,0,0.0,52.2,0,9,0.0,0,0,104.2,1,9,19.1,13,0,0,1,0,9,7,1.1,9.0,0,2,4.0,100.0,100.0,25.0,25.0,1,0,0.0,64.4,0,8,0.0,0,0,100.0,1,25,53.2,25,1,2,1,0,8,4,0.3,8.0
Shelby Harris,8869,DI,CLV,1,1,0,8,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,,,14.3,,,0,0,,59.5,0,,,0,0,0.0,0,1,100.0,7,0,0,0,0,0,0,0.0,
Shaquil Barrett,9000,ED,TB,1,7,0,30,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,2.0,100.0,28.6,6.0,6.0,0,0,0.0,77.0,0,2,0.0,0,0,79.2,1,6,85.7,21,1,1,1,0,2,0,0.3,2.0
Adrian Phillips,9177,S,NE,1,15,0,19,0,,,100.0,,,0,0,,62.7,0,,,0,0,0.0,0,8,53.3,8,0,0,0,0,0,0,0.0,,0,1,4.0,100.0,100.0,7.0,7.0,0,0,0.0,66.2,0,2,0.0,0,0,79.2,1,7,46.7,7,1,1,1,0,2,-2,0.3,2.0
C.J. Goodwin,9243,CB,DAL,1,14,0,9,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,7.1,1,0,0,0,0,0,0,,,0,1,-5.0,100.0,100.0,10.0,10.0,0,0,0.0,69.0,0,5,0.0,0,0,87.5,1,13,92.9,13,0,1,1,0,5,10,0.5,5.0
Marcus Peters,9451,CB,LV,1,42,0,23,0,,,100.0,,,0,0,,64.0,0,,,0,0,0.0,0,4,9.5,4,0,0,0,0,0,0,0.0,,0,0,9.8,80.0,100.0,6.8,5.4,0,0,0.0,48.6,0,21,0.0,0,0,101.7,4,31,73.8,31,0,3,5,0,42,3,1.6,10.5
Bud Dupree,9455,ED,ATL,1,1,0,2,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,7,0,0,0,0,0,0,,,0,0,,,5.9,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,17,0,0,0,0,0,0,0.0,
Shaq Thompson,9458,LB,CAR,1,23,0,5,0,-6.0,100.0,100.0,3.0,3.0,0,0,0.0,62.4,0,-6,,0,0,79.2,1,3,13.0,3,0,0,1,0,-6,0,-2.0,-6.0,0,0,-2.0,100.0,94.1,5.0,5.0,0,0,0.0,76.6,0,7,0.0,0,0,79.2,3,16,69.6,17,2,2,3,0,8,14,0.5,2.7
Preston Smith,9471,ED,GB,1,2,0,12,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,1,,,10.0,,,0,0,,64.8,0,,0.0,0,0,0.0,0,2,100.0,20,0,1,0,0,0,0,0.0,
Eric Kendricks,9478,LB,LAC,1,42,0,27,0,,,84.6,,,0,0,,66.0,0,,,0,0,0.0,0,11,26.2,13,0,0,0,0,0,0,0.0,,0,2,3.0,100.0,90.0,6.0,6.0,0,1,33.3,52.3,0,18,0.0,0,1,118.1,3,18,42.9,20,0,1,3,0,37,28,2.1,12.3
Denzel Perryman,9481,LB,HST,1,29,0,13,0,,,40.0,,,0,0,,60.7,0,,,0,0,0.0,0,2,6.9,5,0,0,0,0,0,0,0.0,,0,1,11.7,66.7,100.0,9.5,6.3,0,0,0.0,39.8,0,18,33.3,1,0,95.1,2,20,69.0,20,0,1,3,0,27,4,1.4,13.5
Ronald Darby,9483,CB,BLT,1,51,0,3,0,6.8,100.0,100.0,2.8,2.8,0,0,0.0,37.2,0,26,16.7,1,0,111.7,5,15,29.4,15,2,5,5,0,54,20,3.9,10.8,0,1,25.5,0.0,100.0,,10.0,0,0,0.0,67.8,0,,0.0,0,0,39.6,0,24,47.1,24,0,0,2,0,0,0,0.0,
Markus Golden,9491,ED,PIT,1,4,0,25,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,50.0,,,0,0,,77.6,0,,0.0,0,0,0.0,0,4,100.0,8,1,1,0,0,0,0,0.0,
Randy Gregory,9493,ED,DEN,1,1,0,10,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,6,0,0,0,0,0,0,,,0,0,,,11.1,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,9,0,0,0,0,0,0,0.0,
Frank Clark,9496,ED,DEN,1,3,0,10,0,,,16.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,6,0,0,0,0,0,0,0.0,,0,0,-1.0,100.0,25.0,2.0,2.0,0,0,0.0,62.9,0,5,0.0,0,0,87.5,1,2,66.7,8,1,2,1,0,5,6,2.5,5.0
