player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Ed Ingram,59819,G,MIN,2,0,18,51.4,4,2,93,100.0,100.0,95.7,0,7,1,97,97,41.3,4,2,39,100.0,100.0,92.3,6,0,43,43
Ezra Cleveland,41973,G,MIN,2,0,18,76.9,1,2,93,100.0,100.0,98.4,0,3,0,97,97,62.9,1,2,39,100.0,100.0,96.2,3,0,43,43
Brian O'Neill,46854,T,MIN,2,0,18,80.2,0,1,93,100.0,100.0,99.5,1,1,0,97,97,76.3,0,0,39,100.0,100.0,100.0,0,0,43,43
Austin Schlottmann,30097,C,MIN,2,0,18,66.0,0,4,88,100.0,100.0,96.6,0,5,1,92,92,69.0,0,3,37,100.0,100.0,95.9,3,0,41,41
Landon Dickerson,41712,G,PHI,2,0,24,64.1,0,4,69,100.0,100.0,95.7,0,5,1,74,74,75.8,0,0,23,100.0,100.0,100.0,0,0,26,26
Jason Kelce,6343,C,PHI,2,0,24,75.5,0,0,69,100.0,100.0,100.0,0,0,0,74,74,69.8,0,0,23,100.0,100.0,100.0,0,0,26,26
Jordan Mailata,66916,T,PHI,2,0,24,76.8,0,4,69,100.0,100.0,97.1,1,4,0,74,74,62.7,0,3,23,100.0,100.0,93.5,3,0,26,26
Lane Johnson,7786,T,PHI,2,0,24,70.1,1,5,69,100.0,100.0,95.7,0,6,0,74,74,46.7,1,4,23,100.0,100.0,89.1,5,0,26,26
Cam Jurgens,84014,G,PHI,2,0,24,66.0,0,3,69,100.0,100.0,97.8,0,3,0,74,74,87.4,0,0,23,100.0,100.0,100.0,0,0,26,26
David Andrews,9948,C,NE,1,0,19,79.0,1,1,58,100.0,100.0,98.3,0,2,0,60,60,73.8,1,1,34,100.0,100.0,97.1,2,0,35,35
Trent Brown,9677,T,NE,1,0,19,81.0,0,1,58,100.0,100.0,97.4,0,2,1,60,60,83.9,0,0,34,100.0,100.0,97.1,1,1,35,35
Calvin Anderson,46247,T,NE,1,0,19,46.4,1,4,58,100.0,100.0,95.7,1,5,0,60,60,39.6,1,4,34,100.0,100.0,92.6,5,0,35,35
Atonio Mafi,82449,G,NE,1,0,19,48.4,1,5,58,100.0,100.0,93.1,1,7,1,60,60,36.5,0,5,34,100.0,100.0,89.7,6,1,35,35
Sidy Sow,59675,G,NE,1,0,19,21.8,1,4,58,100.0,100.0,95.7,0,5,0,60,60,22.9,1,3,34,100.0,100.0,94.1,4,0,35,35
Josh Jones,26634,G,HST,1,0,13,28.1,1,4,53,100.0,100.0,95.3,2,5,0,59,59,29.3,1,4,23,100.0,100.0,89.1,5,0,26,26
Laremy Tunsil,10647,T,HST,1,0,13,71.3,1,1,53,100.0,100.0,98.1,1,2,0,59,59,71.5,0,0,23,100.0,100.0,100.0,0,0,26,26
Jarrett Patterson,81775,C,HST,1,0,13,52.4,1,2,53,100.0,100.0,97.2,0,3,0,59,59,57.5,1,1,23,100.0,100.0,95.7,2,0,26,26
Shaq Mason,9564,G,HST,1,0,13,39.7,0,4,53,100.0,100.0,96.2,0,4,0,59,59,17.5,0,4,23,100.0,100.0,91.3,4,0,26,26
Dan Moore Jr.,60120,T,PIT,1,0,25,22.8,2,6,51,100.0,100.0,90.2,0,9,1,54,54,22.4,2,6,38,100.0,100.0,86.8,9,1,40,40
Isaac Seumalo,10713,G,PIT,1,0,25,54.6,0,2,51,100.0,100.0,98.0,0,2,0,54,54,45.8,0,2,38,100.0,100.0,97.4,2,0,40,40
James Daniels,45576,G,PIT,1,0,25,20.9,1,5,51,100.0,100.0,94.1,0,6,0,54,54,11.7,1,5,38,100.0,100.0,92.1,6,0,40,40
Mason Cole,45547,C,PIT,1,0,25,27.9,0,3,51,100.0,100.0,95.1,0,4,1,54,54,26.1,0,2,38,100.0,100.0,94.7,3,1,40,40
Cody Whitehair,10690,G,CHI,1,0,6,52.8,1,3,49,100.0,100.0,93.9,0,5,1,52,52,66.6,0,2,27,100.0,100.0,92.6,3,1,28,28
Lucas Patrick,11435,C,CHI,1,0,6,50.7,0,5,49,100.0,100.0,94.9,0,5,0,52,52,42.0,0,4,27,100.0,100.0,92.6,4,0,28,28
Darnell Wright,98480,T,CHI,1,0,6,64.8,0,5,49,100.0,100.0,94.9,0,5,0,52,52,68.1,0,3,27,100.0,100.0,94.4,3,0,28,28
Braxton Jones,60092,T,CHI,1,0,6,89.9,0,1,49,100.0,100.0,99.0,1,1,0,52,52,90.4,0,0,27,100.0,100.0,100.0,0,0,28,28
Nate Davis,46808,G,CHI,1,0,6,26.8,0,9,49,100.0,100.0,90.8,0,9,0,52,52,7.2,0,8,27,100.0,100.0,85.2,8,0,28,28
Dion Dawkins,11818,T,BUF,1,0,4,78.0,0,2,49,100.0,100.0,98.0,0,2,0,51,51,69.3,0,2,29,100.0,100.0,96.6,2,0,30,30
Spencer Brown,42296,T,BUF,1,0,4,58.0,1,3,49,100.0,100.0,93.9,0,5,1,51,51,46.8,1,2,29,100.0,100.0,91.4,4,1,30,30
Connor McGovern,41714,G,BUF,1,0,4,70.6,0,3,49,100.0,100.0,94.9,0,4,1,51,51,59.5,0,3,29,100.0,100.0,91.4,4,1,30,30
O'Cyrus Torrence,102821,G,BUF,1,0,4,70.6,1,2,49,100.0,100.0,96.9,0,3,0,51,51,64.7,1,2,29,100.0,100.0,94.8,3,0,30,30
Mitch Morse,9482,C,BUF,1,0,4,63.1,1,2,49,100.0,100.0,96.9,0,3,0,51,51,56.6,1,2,29,100.0,100.0,94.8,3,0,30,30
Chukwuma Okorafor,46302,T,PIT,1,1,25,65.7,0,1,47,100.0,100.0,98.9,1,1,0,50,50,67.4,0,0,34,100.0,100.0,100.0,0,0,36,36
John Michael Schmitz Jr.,55238,C,NYG,1,0,21,41.7,1,2,44,100.0,100.0,96.6,0,3,0,49,49,38.4,1,1,27,100.0,100.0,96.3,2,0,31,31
Bernhard Raimann,77948,T,IND,1,0,14,73.5,1,0,47,100.0,100.0,98.9,0,1,0,49,49,57.5,1,0,22,100.0,100.0,97.7,1,0,23,23
Braden Smith,46794,T,IND,1,0,14,70.4,0,2,47,100.0,100.0,97.9,0,2,0,49,49,67.0,0,1,22,100.0,100.0,97.7,1,0,23,23
Will Fries,41530,G,IND,1,0,14,64.0,1,2,47,100.0,100.0,96.8,0,3,0,49,49,58.8,1,2,22,100.0,100.0,93.2,3,0,23,23
Mark Glowinski,9567,G,NYG,1,0,21,1.0,1,5,44,100.0,100.0,86.4,0,9,3,49,49,0.0,1,5,27,100.0,100.0,77.8,9,3,31,31
Evan Neal,99063,T,NYG,1,1,21,25.7,1,6,44,100.0,100.0,89.8,1,8,1,49,49,27.8,1,4,27,100.0,100.0,90.7,5,0,31,31
Ryan Kelly,10652,C,IND,1,0,14,80.8,0,1,47,100.0,100.0,98.9,0,1,0,49,49,75.5,0,1,22,100.0,100.0,97.7,1,0,23,23
Ben Bredeson,27305,G,NYG,1,0,21,63.8,0,2,44,100.0,100.0,97.7,1,2,0,49,49,52.9,0,2,27,100.0,100.0,96.3,2,0,31,31
Trey Smith,62960,G,KC,1,0,16,57.9,1,3,45,100.0,100.0,95.6,1,4,0,48,48,46.8,1,3,31,100.0,100.0,93.5,4,0,33,33
Creed Humphrey,59996,C,KC,1,0,16,82.0,0,0,45,100.0,100.0,100.0,0,0,0,48,48,79.2,0,0,31,100.0,100.0,100.0,0,0,33,33
Donovan Smith,9467,T,KC,1,0,16,45.0,2,5,45,100.0,100.0,92.2,1,7,0,48,48,37.8,1,5,31,100.0,100.0,90.3,6,0,33,33
