tour,year,season,event_name,event_id,site,ownerships_from,player_name,dg_id,salary,ownership,fin_text,streak_pts,bogey_free_pts,hole_in_one_pts,sub_70_pts,hole_score_pts,finish_pts,total_pts
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"McCarthy, Denny",19870,8700,0.1118,CUT,0,0,0,0,23.5,0,23.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Frittelli, Dylan",11955,6000,0.002,CUT,0,0,0,0,23.5,0,23.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Long, Adam",15473,6300,0.0124,CUT,0,0,0,0,23.5,0,23.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Wu, Dylan",25002,6600,0.0595,CUT,0,0,0,0,23.5,0,23.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Willett, Danny",12920,6500,0.0098,CUT,0,0,0,0,23.0,0,23.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Merritt, Troy",13367,6100,0.003,CUT,0,0,0,0,22.5,0,22.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Cole, Eric",21756,7200,0.15,CUT,0,0,0,0,22.5,0,22.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Endycott, Harrison",19208,6000,0.0029,CUT,0,0,0,0,22.5,0,22.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Finau, Tony",11676,10700,0.1231,CUT,0,0,0,0,22.5,0,22.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Ryder, Sam",16715,6500,0.02,CUT,0,0,0,0,22.0,0,22.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Moore, Taylor",21944,8000,0.0693,CUT,0,0,0,0,21.5,0,21.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Coody, Pierceson",28309,6300,0.0045,CUT,0,0,0,0,21.5,0,21.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Taylor, Ben",19948,6200,0.0098,CUT,0,0,0,0,21.0,0,21.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Daffue, MJ",17068,6500,0.0041,CUT,0,0,0,0,21.0,0,21.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Fleetwood, Tommy",12294,9200,0.1927,CUT,0,0,0,0,21.0,0,21.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Westmoreland, Kyle",23599,6000,0.0004,CUT,0,0,0,0,21.0,0,21.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Spieth, Jordan",14636,9900,0.2619,CUT,0,0,0,0,20.0,0,20.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Herbert, Lucas",17064,7500,0.0374,CUT,0,0,0,0,19.5,0,19.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Werenski, Richy",19364,6100,0.0032,CUT,0,0,0,0,19.5,0,19.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Kisner, Kevin",11328,6100,0.0078,CUT,0,0,0,0,19.0,0,19.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Taylor, Nick",13126,7200,0.0791,CUT,0,0,0,0,19.0,0,19.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Palmer, Ryan",7820,7200,0.0793,CUT,0,0,0,0,19.0,0,19.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Kirk, Chris",12423,9100,0.1031,CUT,0,0,0,0,18.0,0,18.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Blair, Zac",17639,6100,0.0029,CUT,0,0,0,0,18.0,0,18.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Tway, Kevin",13127,6300,0.0055,CUT,0,0,0,0,18.0,0,18.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Kim, S.H.",21688,7200,0.017,CUT,0,0,0,0,17.5,0,17.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Tarren, Callum",20519,6200,0.0105,CUT,0,0,0,0,17.5,0,17.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Poston, J.T.",21554,7200,0.0677,CUT,0,0,0,0,17.0,0,17.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Sabbatini, Rory",6283,6000,0.0033,CUT,0,0,0,0,17.0,0,17.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Duncan, Tyler",18187,6200,0.0115,CUT,0,0,0,0,16.5,0,16.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Stallings, Scott",12359,6900,0.0237,CUT,0,0,0,0,16.5,0,16.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Sigg, Greyson",23482,6300,0.0078,CUT,0,0,0,0,16.5,0,16.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Lingmerth, David",14815,6200,0.0141,CUT,0,0,0,0,15.5,0,15.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"van Rooyen, Erik",17550,6200,0.0078,CUT,0,0,0,0,15.0,0,15.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Norlander, Henrik",11657,6600,0.0037,CUT,0,0,0,0,15.0,0,15.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Johnson, Zach",6986,6200,0.0246,CUT,0,0,0,0,14.0,0,14.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Higgo, Garrick",24342,6600,0.0103,CUT,0,0,0,0,12.0,0,12.0
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Block, Michael",12333,6900,0.0225,CUT,0,0,0,0,11.5,0,11.5
pga,2023,2023,Charles Schwab Challenge,21,draftkings,PGA TOUR $800K Pitch + Putt [$200K to 1st],"Higgs, Harry",14140,6100,0.0042,CUT,0,0,0,0,9.0,0,9.0
