date,event_name,player_name,make_cut,first_round_lead,top_30,top_20,top_10,top_5,top_3,win,observed_finish
"May 28, 2023","Charles Schwab Challenge","Scheffler, Scottie",0.928325,0.06875,0.820197542735043,0.735314595751471,0.5778493671606171,0.421354763708514,0.322370099206349,0.1643,T3
"May 28, 2023","Charles Schwab Challenge","Finau, Tony",0.86355,0.03005,0.662987001332001,0.543648884240759,0.36067622710622704,0.22422816648629104,0.151280386904762,0.05915,CUT
"May 28, 2023","Charles Schwab Challenge","Spieth, Jordan",0.848925,0.036875,0.6328195381354761,0.51630932279526,0.342733887987013,0.212809801587302,0.145732132936508,0.0582,CUT
"May 28, 2023","Charles Schwab Challenge","Im, Sungjae",0.845975,0.025975,0.6289000495338001,0.507355646298146,0.32886101481851504,0.201191579184704,0.13469652777777802,0.0508,CUT
"May 28, 2023","Charles Schwab Challenge","Hovland, Viktor",0.836175,0.026625,0.606923482350982,0.482792726162726,0.310084012654013,0.18509787698412694,0.122756428571429,0.047975,T16
"May 28, 2023","Charles Schwab Challenge","Morikawa, Collin",0.824775,0.023975,0.582132263153513,0.460297638958264,0.289625655594406,0.170692371031746,0.111445287698413,0.0419,T29
"May 28, 2023","Charles Schwab Challenge","Homa, Max",0.7948,0.0179,0.5184577063214559,0.39025498827561295,0.228353263888889,0.125362490079365,0.0771434821428571,0.026425,T9
"May 28, 2023","Charles Schwab Challenge","Henley, Russell",0.784625,0.0196,0.501483008207071,0.376368974324287,0.214410299422799,0.115382757936508,0.07152875,0.024,T16
"May 28, 2023","Charles Schwab Challenge","Kirk, Chris",0.77965,0.0189,0.490324078941891,0.36484045784077,0.20587834228271695,0.110970367965368,0.069146875,0.02295,CUT
"May 28, 2023","Charles Schwab Challenge","Fleetwood, Tommy",0.78825,0.019475,0.499478441697192,0.371978772685648,0.21299637411199895,0.114739424603175,0.0704504761904762,0.022925,CUT
"May 28, 2023","Charles Schwab Challenge","Rose, Justin",0.765125,0.018625,0.4690871120546121,0.34635633963259005,0.197360508172383,0.106690069444444,0.0660442261904762,0.022775,T12
"May 28, 2023","Charles Schwab Challenge","Fowler, Rickie",0.772525,0.0187,0.4796675763289,0.35878067522755,0.203203063672439,0.108782361111111,0.0659955456349206,0.0216,T6
"May 28, 2023","Charles Schwab Challenge","Burns, Sam",0.756825,0.01575,0.45671964473027,0.335142276681652,0.187382823426573,0.0995224007936508,0.0600615972222222,0.019625,T6
"May 28, 2023","Charles Schwab Challenge","Kim, Si Woo",0.76295,0.016875,0.458486631197642,0.331082251186314,0.179484257131757,0.0938841865079365,0.0563681349206349,0.018125,T29
"May 28, 2023","Charles Schwab Challenge","McCarthy, Denny",0.7652,0.01465,0.457776879595078,0.33230340243090195,0.18174247370684896,0.0922907043650794,0.0548654761904762,0.017675,CUT
"May 28, 2023","Charles Schwab Challenge","Harman, Brian",0.73905,0.0156,0.41982478486791,0.297537395104895,0.158875737665113,0.0803072123015873,0.0468258333333333,0.014875,T29
"May 28, 2023","Charles Schwab Challenge","Jaeger, Stephan",0.733675,0.015525,0.416870163066101,0.29504021051864804,0.15459538600288594,0.0772697041847042,0.0454519642857143,0.013075,T68
"May 28, 2023","Charles Schwab Challenge","Lee, Kyounghoon",0.724275,0.01375,0.392189187479187,0.273950826465201,0.14007289772727302,0.0680036408730159,0.0399582738095238,0.0125,T57
"May 28, 2023","Charles Schwab Challenge","Poston, J.T.",0.71375,0.010575,0.377976224192474,0.26105472957598,0.134771482545233,0.0670887301587302,0.0382080357142857,0.011525,CUT
"May 28, 2023","Charles Schwab Challenge","Davis, Cameron",0.72185,0.010075,0.391783366425241,0.272986333943834,0.139471453823954,0.0680995535714286,0.0399279166666667,0.01135,CUT
"May 28, 2023","Charles Schwab Challenge","Taylor, Nick",0.71745,0.0116,0.38805805990782105,0.26941821251665,0.137038126179376,0.0665796834415584,0.0387972123015873,0.010925,CUT
"May 28, 2023","Charles Schwab Challenge","Hossler, Beau",0.698475,0.010175,0.358225116688867,0.247432232281607,0.124791012806638,0.0603384325396825,0.0355551190476191,0.010725,T70
"May 28, 2023","Charles Schwab Challenge","Moore, Taylor",0.711825,0.010075,0.3708392916805421,0.254080914016539,0.12635872835497802,0.0608873015873016,0.0348987797619048,0.00985,CUT
