player_name,sample_size,baseline,age,age_adj,true_sg_adj,timing_adj,sg_category_adj,course_history_adj,driving_dist_adj,driving_acc_adj,fit_other_adj,course_fit_total_adj,final_prediction,std_dev,event_name,course_name
"Shelton, Robby",150,0.139,27,0.018,0.009,-0.017,0.052,-0.009,0.055,0.001,0.029,0.085,0.277,2.731,"Charles Schwab Challenge","Colonial Country Club"
"Kim, Seonghyeon",150,0.199,24,0.029,0.054,-0.003,0.132,-0.054,-0.098,0.004,0.014,-0.081,0.277,2.763,"Charles Schwab Challenge","Colonial Country Club"
"Stallings, Scott",150,0.184,38,-0.020,0.016,0.008,0.066,0.077,-0.077,0.006,0.011,-0.060,0.271,2.783,"Charles Schwab Challenge","Colonial Country Club"
"Hodges, Lee",150,0.129,27,0.017,0.025,-0.003,0.101,0.002,-0.020,-0.005,-0.010,-0.036,0.236,2.790,"Charles Schwab Challenge","Colonial Country Club"
"Horschel, Billy",150,0.247,36,-0.013,-0.044,-0.020,-0.023,0.015,0.030,-0.004,0.035,0.062,0.223,2.708,"Charles Schwab Challenge","Colonial Country Club"
"Straka, Sepp",150,0.223,30,0.010,0.015,0.009,0.046,-0.024,-0.056,-0.004,0.001,-0.059,0.218,2.797,"Charles Schwab Challenge","Colonial Country Club"
"Riley, Davis",150,0.139,26,0.022,0.027,0.012,0.089,0.019,-0.113,0.000,-0.002,-0.114,0.194,2.777,"Charles Schwab Challenge","Colonial Country Club"
"Lashley, Nate",150,0.279,40,-0.028,-0.047,0.028,-0.160,0.003,0.097,-0.006,0.022,0.113,0.188,2.682,"Charles Schwab Challenge","Colonial Country Club"
"Schenk, Adam",150,0.245,31,0.005,0.045,-0.034,-0.014,-0.006,-0.094,0.004,0.016,-0.074,0.166,2.778,"Charles Schwab Challenge","Colonial Country Club"
"Stevens, Samuel",150,0.263,26,0.021,0.018,0.003,0.074,-0.054,-0.161,0.003,-0.011,-0.169,0.157,2.763,"Charles Schwab Challenge","Colonial Country Club"
"Wu, Dylan",150,0.136,26,0.021,0.052,0.020,-0.062,-0.054,0.020,-0.001,0.017,0.035,0.150,2.727,"Charles Schwab Challenge","Colonial Country Club"
"Willett, Danny",150,0.148,35,-0.010,-0.023,-0.010,-0.016,-0.041,0.055,0.004,0.039,0.098,0.146,2.741,"Charles Schwab Challenge","Colonial Country Club"
"McNealy, Maverick",150,0.274,27,0.019,0.024,-0.052,-0.228,0.070,-0.042,0.006,0.069,0.033,0.140,2.711,"Charles Schwab Challenge","Colonial Country Club"
"Bhatia, Akshay",150,0.083,21,0.041,0.045,0.052,0.013,-0.054,-0.031,-0.000,-0.010,-0.042,0.139,2.763,"Charles Schwab Challenge","Colonial Country Club"
"Dahmen, Joel",150,0.096,35,-0.010,-0.073,-0.019,0.042,0.034,0.066,-0.009,-0.024,0.033,0.103,2.735,"Charles Schwab Challenge","Colonial Country Club"
"Higgo, Garrick",150,-0.145,24,0.031,0.071,0.054,0.246,-0.034,-0.134,0.003,-0.017,-0.147,0.076,2.763,"Charles Schwab Challenge","Colonial Country Club"
"Suh, Justin",150,0.199,25,0.024,0.019,0.037,-0.170,-0.054,0.017,-0.004,0.003,0.015,0.070,2.763,"Charles Schwab Challenge","Colonial Country Club"
"Sigg, Greyson",150,-0.066,28,0.016,0.000,0.004,0.066,-0.036,0.079,-0.004,-0.002,0.073,0.058,2.712,"Charles Schwab Challenge","Colonial Country Club"
"Piercy, Scott",150,-0.036,44,-0.043,-0.016,0.012,-0.074,0.079,0.095,0.003,0.003,0.102,0.024,2.754,"Charles Schwab Challenge","Colonial Country Club"
"Ryder, Sam",150,0.280,33,-0.003,0.010,0.018,-0.393,-0.056,0.110,0.002,0.053,0.164,0.020,2.740,"Charles Schwab Challenge","Colonial Country Club"
"Reavie, Chez",150,-0.020,41,-0.032,-0.060,0.039,-0.198,0.117,0.208,-0.017,-0.017,0.173,0.019,2.775,"Charles Schwab Challenge","Colonial Country Club"
"Streelman, Kevin",150,0.114,44,-0.043,-0.095,0.002,-0.082,0.072,0.062,-0.007,-0.006,0.049,0.017,2.722,"Charles Schwab Challenge","Colonial Country Club"
"Kim, Michael",150,0.036,29,0.010,0.002,-0.014,0.058,-0.047,-0.047,0.003,0.015,-0.028,0.015,2.748,"Charles Schwab Challenge","Colonial Country Club"
"Gordon, Will",150,0.164,26,0.021,0.034,-0.010,0.079,-0.058,-0.221,0.000,-0.015,-0.236,-0.005,2.792,"Charles Schwab Challenge","Colonial Country Club"
"Hardy, Nick",150,0.002,27,0.019,0.020,0.007,0.128,-0.054,-0.107,0.002,-0.026,-0.130,-0.008,2.737,"Charles Schwab Challenge","Colonial Country Club"
"Eckroat, Austin",150,0.027,24,0.030,0.024,-0.005,0.005,-0.054,-0.023,-0.006,-0.022,-0.051,-0.024,2.763,"Charles Schwab Challenge","Colonial Country Club"
"Johnson, Zach",150,-0.223,47,-0.052,-0.084,-0.017,-0.027,0.249,0.145,-0.010,-0.010,0.125,-0.029,2.692,"Charles Schwab Challenge","Colonial Country Club"
"Wallace, Matt",150,-0.066,33,-0.002,0.024,0.038,0.022,-0.027,-0.066,0.003,0.022,-0.041,-0.051,2.769,"Charles Schwab Challenge","Colonial Country Club"
"Norrman, Vincent",150,0.043,25,0.026,0.023,0.013,0.079,-0.054,-0.163,0.002,-0.022,-0.183,-0.053,2.763,"Charles Schwab Challenge","Colonial Country Club"
"Duncan, Tyler",150,-0.294,33,-0.004,-0.020,0.042,0.140,0.048,0.051,-0.012,-0.054,-0.015,-0.104,2.791,"Charles Schwab Challenge","Colonial Country Club"
"Lipsky, David",150,-0.237,34,-0.008,0.023,0.007,0.029,-0.011,0.109,-0.009,-0.015,0.086,-0.111,2.769,"Charles Schwab Challenge","Colonial Country Club"
"Hall, Harry",150,-0.059,25,0.025,0.010,0.002,-0.051,-0.054,-0.028,0.008,0.030,0.011,-0.115,2.729,"Charles Schwab Challenge","Colonial Country Club"
"Baddeley, Aaron",150,-0.142,42,-0.034,-0.062,0.001,-0.143,0.010,0.211,0.005,0.035,0.250,-0.120,2.750,"Charles Schwab Challenge","Colonial Country Club"
"List, Luke",150,-0.078,38,-0.020,-0.025,0.003,0.316,-0.057,-0.202,0.006,-0.080,-0.276,-0.137,2.752,"Charles Schwab Challenge","Colonial Country Club"
"Kizzire, Patton",150,-0.128,37,-0.016,-0.019,0.032,-0.049,0.041,-0.016,0.003,0.007,-0.007,-0.145,2.749,"Charles Schwab Challenge","Colonial Country Club"
"Ramey, Chad",150,-0.186,30,0.007,0.015,0.007,-0.111,0.002,0.122,-0.006,0.001,0.117,-0.148,2.773,"Charles Schwab Challenge","Colonial Country Club"
"Long, Adam",150,-0.213,35,-0.011,-0.013,0.001,-0.154,0.073,0.148,-0.012,0.009,0.144,-0.172,2.698,"Charles Schwab Challenge","Colonial Country Club"
"Walker, Jimmy",150,-0.091,44,-0.042,-0.100,0.102,-0.032,0.015,-0.062,0.010,0.019,-0.033,-0.180,2.762,"Charles Schwab Challenge","Colonial Country Club"
"Lingmerth, David",150,-0.318,35,-0.011,-0.094,0.002,-0.161,0.104,0.311,-0.014,-0.005,0.291,-0.187,2.748,"Charles Schwab Challenge","Colonial Country Club"
"Blair, Zac",150,-0.362,32,-0.000,-0.027,0.018,-0.085,-0.014,0.278,-0.011,0.005,0.272,-0.198,2.765,"Charles Schwab Challenge","Colonial Country Club"
"Taylor, Ben",150,-0.118,30,0.006,0.063,-0.009,-0.148,-0.054,-0.041,0.010,0.024,-0.007,-0.266,2.760,"Charles Schwab Challenge","Colonial Country Club"
"Tway, Kevin",150,-0.248,34,-0.008,0.001,0.032,0.013,0.053,-0.135,0.016,-0.001,-0.119,-0.275,2.692,"Charles Schwab Challenge","Colonial Country Club"
"Young, Carson",150,-0.327,28,0.015,0.049,0.014,-0.012,-0.054,0.045,-0.008,-0.032,0.004,-0.310,2.763,"Charles Schwab Challenge","Colonial Country Club"
"Hickok, Kramer",150,-0.494,31,0.006,-0.031,0.058,0.122,0.012,0.037,-0.009,-0.043,-0.014,-0.341,2.711,"Charles Schwab Challenge","Colonial Country Club"
"Novak, Andrew",150,-0.308,28,0.016,0.029,0.011,-0.063,-0.054,0.019,0.005,-0.007,0.017,-0.352,2.765,"Charles Schwab Challenge","Colonial Country Club"
"Lower, Justin",150,-0.248,34,-0.005,0.064,0.002,-0.207,-0.054,0.077,-0.001,0.009,0.085,-0.363,2.711,"Charles Schwab Challenge","Colonial Country Club"
"Norlander, Henrik",150,-0.345,36,-0.013,-0.005,-0.008,-0.121,-0.002,0.128,-0.003,-0.013,0.112,-0.382,2.705,"Charles Schwab Challenge","Colonial Country Club"
"Daffue, MJ",150,-0.303,34,-0.006,0.030,0.024,0.080,-0.054,-0.142,0.008,-0.038,-0.172,-0.401,2.763,"Charles Schwab Challenge","Colonial Country Club"
"Zecheng, Marty Dou",150,-0.449,26,0.023,0.023,0.022,0.147,-0.054,-0.095,0.005,-0.044,-0.134,-0.421,2.771,"Charles Schwab Challenge","Colonial Country Club"
"Smotherman, Austin",150,-0.454,29,0.013,0.053,0.025,-0.007,-0.014,-0.022,-0.004,-0.032,-0.058,-0.443,2.778,"Charles Schwab Challenge","Colonial Country Club"
"Malnati, Peter",150,-0.247,35,-0.012,-0.044,0.018,-0.226,-0.037,0.042,0.009,0.039,0.091,-0.457,2.731,"Charles Schwab Challenge","Colonial Country Club"
"Merritt, Troy",150,-0.528,37,-0.018,-0.062,-0.007,0.006,0.027,0.125,-0.009,-0.038,0.078,-0.503,2.757,"Charles Schwab Challenge","Colonial Country Club"
"Tarren, Callum",150,-0.348,32,0.000,0.021,-0.017,-0.026,-0.054,-0.144,0.014,-0.032,-0.162,-0.585,2.796,"Charles Schwab Challenge","Colonial Country Club"
"Champ, Cameron",150,-0.489,27,0.017,-0.014,-0.026,0.237,0.019,-0.259,0.001,-0.084,-0.342,-0.598,2.779,"Charles Schwab Challenge","Colonial Country Club"
"Schwab, Matthias",150,-0.743,28,0.015,0.007,0.022,0.065,-0.017,0.063,-0.000,-0.010,0.052,-0.599,2.728,"Charles Schwab Challenge","Colonial Country Club"
"Coody, Pierceson",150,-0.505,23,0.034,0.015,-0.022,0.024,-0.054,-0.145,0.008,-0.038,-0.175,-0.684,2.763,"Charles Schwab Challenge","Colonial Country Club"
"Higgs, Harry",150,-0.770,31,0.004,0.032,0.029,-0.000,-0.019,-0.016,0.011,0.000,-0.005,-0.729,2.843,"Charles Schwab Challenge","Colonial Country Club"
"Donald, Luke",150,-0.521,45,-0.046,-0.097,0.004,-0.294,-0.006,0.214,0.003,0.013,0.229,-0.730,2.742,"Charles Schwab Challenge","Colonial Country Club"
"Endycott, Harrison",150,-0.755,27,0.020,0.018,0.012,-0.037,-0.054,0.088,-0.002,-0.023,0.062,-0.733,2.794,"Charles Schwab Challenge","Colonial Country Club"
"Werenski, Richy",150,-0.832,31,0.004,0.037,0.002,-0.007,-0.002,0.039,0.004,-0.015,0.027,-0.769,2.772,"Charles Schwab Challenge","Colonial Country Club"
"Hammer, Cole",150,-0.756,23,0.032,0.001,0.026,-0.047,-0.054,0.056,0.003,-0.048,0.011,-0.786,2.763,"Charles Schwab Challenge","Colonial Country Club"
"Haley II, Paul",150,-0.901,35,-0.010,0.044,0.011,-0.068,-0.054,0.210,-0.008,-0.035,0.167,-0.811,2.772,"Charles Schwab Challenge","Colonial Country Club"
"Van Rooyen, Erik",150,-0.688,33,-0.002,0.059,-0.051,-0.033,-0.037,-0.031,0.002,-0.049,-0.078,-0.830,2.795,"Charles Schwab Challenge","Colonial Country Club"
"Knox, Russell",150,-0.889,37,-0.019,-0.022,0.025,-0.118,0.081,0.157,-0.006,-0.042,0.109,-0.833,2.735,"Charles Schwab Challenge","Colonial Country Club"
"Compton, Erik",150,-1.058,43,-0.039,0.030,0.110,-0.069,0.050,0.117,0.006,-0.033,0.089,-0.886,2.765,"Charles Schwab Challenge","Colonial Country Club"
"Gribble, Cody",150,-1.037,32,-0.000,0.012,0.007,0.069,0.014,-0.042,-0.001,-0.064,-0.107,-1.042,2.733,"Charles Schwab Challenge","Colonial Country Club"
"Alexander, Tyson",150,-1.032,34,-0.008,0.020,-0.004,0.020,-0.054,-0.002,0.012,-0.048,-0.038,-1.096,2.748,"Charles Schwab Challenge","Colonial Country Club"
"Kisner, Kevin",150,-0.828,39,-0.024,-0.075,-0.204,-0.322,0.165,0.168,0.002,0.002,0.172,-1.114,2.788,"Charles Schwab Challenge","Colonial Country Club"
"Sabbatini, Rory",150,-1.024,47,-0.052,-0.097,-0.142,-0.233,0.216,0.217,0.004,-0.026,0.194,-1.139,2.783,"Charles Schwab Challenge","Colonial Country Club"
"Frittelli, Dylan",150,-1.022,32,-0.001,0.025,0.015,-0.130,-0.012,-0.088,0.018,-0.012,-0.083,-1.207,2.774,"Charles Schwab Challenge","Colonial Country Club"
"Westmoreland, Kyle",150,-1.023,31,0.004,0.010,-0.005,0.066,-0.054,-0.237,0.017,-0.068,-0.287,-1.289,2.763,"Charles Schwab Challenge","Colonial Country Club"
"Block, Michael",57,-2.330,46,-0.137,0.062,0.832,-0.110,-0.054,0.163,0.002,-0.101,0.064,-1.672,2.793,"Charles Schwab Challenge","Colonial Country Club"
