player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Keenan Allen,7857,WR,LAC,13,144,0,27,0,-2.3,0,100.0,,0,0,0.0,0,1,0,92.0,58.1,0,9,0.0,0,52,11,100.0,52,85.6,11,7.6,0,50,75,6.8,4.5,0.96,8.6,5,76.5,25.0,2,8,7.1,4,31,2,88.5,90.7,1,36,0.6,2,331,52,93.7,310,103.6,68,47.2,2,556,202,3.9,10.7,1.79
Puka Nacua,100632,WR,LA,15,139,0,26,0,-1.0,2,85.7,0.0,0,1,7.7,1,2,1,64.7,43.5,0,13,3.7,2,54,12,92.6,50,82.4,14,10.1,0,53,64,5.3,4.4,1.06,12.7,0,62.5,40.0,2,5,16.7,4,14,1,60.9,86.9,0,70,0.6,1,178,20,88.2,157,108.6,32,23.0,1,338,128,6.4,16.9,2.15
CeeDee Lamb,61570,WR,DAL,14,139,0,9,0,-2.4,1,100.0,,0,0,0.0,0,3,0,91.6,71.8,0,10,0.0,0,47,9,100.0,47,84.7,9,6.5,0,39,61,6.8,4.3,0.83,10.1,4,71.4,41.7,5,12,5.2,3,36,0,91.0,91.5,0,49,0.0,0,326,55,93.9,306,126.3,77,55.4,6,716,259,4.7,13.0,2.34
Michael Pittman Jr.,29049,WR,IND,14,137,0,14,0,-1.8,0,94.4,0.0,0,1,0.0,0,4,0,92.8,85.5,0,39,0.0,0,54,17,96.3,52,113.7,18,13.1,1,123,154,9.1,7.2,2.37,6.3,0,70.0,50.0,1,2,12.5,2,6,1,91.7,78.7,1,13,0.7,1,144,14,93.1,134,75.4,20,14.6,1,92,55,3.9,6.6,0.69
A.J. Brown,48327,WR,PHI,14,136,0,24,0,-2.5,1,100.0,,0,0,0.0,0,1,0,90.6,48.7,0,8,0.0,0,51,4,96.1,49,85.4,4,2.9,0,18,28,7.0,4.5,0.37,8.7,3,77.8,50.0,2,4,12.5,2,9,0,91.4,92.4,0,59,0.0,0,128,14,93.8,120,133.6,18,13.2,1,209,99,7.1,14.9,1.74
Stefon Diggs,9579,WR,BUF,14,136,0,4,0,-2.7,10,87.5,,0,0,6.7,1,5,1,71.9,72.6,0,34,0.0,0,38,14,97.4,37,89.3,16,11.8,0,87,124,8.9,6.2,2.35,6.9,9,65.9,75.0,3,4,9.4,3,12,0,79.4,78.5,2,34,0.0,0,190,29,94.2,179,74.3,44,32.4,2,223,130,4.5,7.7,1.25
Davante Adams,8688,WR,LV,14,135,0,23,0,-0.3,3,100.0,,0,0,0.0,0,1,0,91.1,55.1,0,16,0.0,0,49,7,98.0,48,128.3,7,5.2,1,37,39,5.6,5.3,0.77,7.9,2,73.3,50.0,2,4,0.0,0,4,0,82.5,74.0,0,21,0.0,0,82,11,95.1,78,94.6,15,11.1,0,113,52,4.7,10.3,1.45
Garrett Wilson,97405,WR,NYJ,14,133,0,22,0,-1.5,1,66.7,,0,0,33.3,2,0,0,24.5,42.2,0,9,0.0,0,60,4,95.0,57,70.1,6,4.5,0,18,25,6.3,4.5,0.32,6.8,7,70.2,57.1,4,7,8.3,3,11,1,54.5,64.8,1,31,0.0,0,190,33,92.6,176,74.4,47,35.3,0,256,60,1.8,7.8,1.45
Chris Olave,84355,WR,NO,14,129,0,20,0,-2.7,0,83.3,0.0,0,1,0.0,0,0,0,90.6,52.3,0,9,0.0,0,36,5,100.0,36,81.9,6,4.7,0,22,35,7.0,4.4,0.61,12.9,1,60.0,22.2,2,9,8.3,3,19,0,73.6,84.3,1,30,0.0,0,201,33,95.5,192,84.4,55,42.6,2,367,156,4.7,11.1,1.91
Ja'Marr Chase,84270,WR,CIN,14,128,0,7,0,-2.6,11,95.8,,0,0,0.0,0,8,0,93.4,91.4,0,17,0.0,0,72,23,98.6,71,86.6,24,18.8,0,115,176,7.7,5.0,1.62,5.0,10,82.2,50.0,3,6,5.1,2,22,0,81.4,87.0,0,64,0.0,0,133,37,97.7,130,114.4,45,35.2,2,356,237,6.4,9.6,2.74
Tyreek Hill,10799,WR,MIA,13,128,0,17,0,-3.5,2,95.8,,0,0,4.2,1,8,1,90.7,90.6,0,64,0.0,0,51,23,98.0,50,91.7,24,18.8,0,144,224,9.7,6.3,2.88,8.5,6,74.0,33.3,2,6,9.8,4,20,1,68.8,94.8,2,78,0.0,0,149,37,95.3,142,96.5,50,39.1,1,513,269,7.3,13.9,3.61
Amon-Ra St. Brown,84470,WR,DET,13,127,0,11,0,-3.3,1,92.9,,0,0,7.1,1,5,0,68.4,74.4,0,20,0.0,0,56,13,94.6,53,115.5,14,11.0,1,84,127,9.8,6.5,1.58,7.0,7,75.0,57.1,8,14,1.7,1,35,0,83.3,90.4,0,46,0.3,1,287,57,96.5,277,117.8,76,59.8,4,651,293,5.1,11.4,2.35
T.J. Hockenson,40912,TE,MIN,14,120,0,18,0,-3.5,0,100.0,,0,0,0.0,0,2,0,90.6,68.0,0,16,18.4,9,49,4,75.5,37,97.9,4,3.3,0,30,44,11.0,7.5,0.81,9.3,5,70.7,14.3,1,7,6.5,2,17,1,81.3,82.4,1,29,2.0,4,204,29,91.7,187,111.2,41,34.2,3,354,129,4.4,12.2,1.89
Adam Thielen,8288,WR,CAR,14,119,0,5,0,-2.9,1,100.0,,0,0,0.0,0,1,0,91.6,62.3,0,10,2.3,1,44,9,93.2,41,86.1,9,7.6,0,42,68,7.6,4.7,1.02,7.8,3,75.0,33.3,2,6,3.4,2,32,1,90.2,76.5,0,32,0.5,2,418,57,92.6,387,111.8,76,63.9,4,542,188,3.3,9.5,1.4
DeAndre Hopkins,7808,WR,TEN,14,112,0,31,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,42.1,0,3,0.0,0,43,1,100.0,43,79.2,1,0.9,0,3,6,6.0,3.0,0.07,12.9,0,65.4,0.0,0,3,5.6,1,10,0,54.8,77.7,0,61,0.0,0,98,17,88.8,87,133.7,26,23.2,3,241,54,3.2,14.2,2.77
Mike Evans,8642,WR,TB,14,110,0,30,0,,0,,,0,0,,0,0,0,,39.0,0,0,0.0,0,32,0,100.0,32,0.0,0,0.0,0,0,0,,,0.0,14.1,1,60.0,40.0,2,5,5.3,1,13,0,61.8,88.4,2,75,0.0,0,126,18,96.0,121,94.6,30,27.3,3,266,90,5.0,14.8,2.2
Terry McLaurin,48229,WR,WAS,14,109,0,32,0,-3.7,1,100.0,,0,0,0.0,0,0,0,90.9,44.3,0,5,0.0,0,53,6,96.2,51,81.9,6,5.5,0,22,44,7.3,3.7,0.43,13.0,0,43.8,50.0,2,4,12.5,1,3,0,85.3,76.1,0,18,0.0,0,85,7,96.5,82,51.3,16,14.7,0,49,31,4.4,7.0,0.6
DJ Moore,48267,WR,CHI,14,108,0,6,0,-2.4,3,100.0,,0,0,0.0,0,4,0,92.9,72.3,0,22,0.0,0,66,18,97.0,64,86.6,18,16.7,0,86,130,7.2,4.8,1.34,8.0,3,85.2,33.3,1,3,0.0,0,15,1,91.1,89.8,0,31,0.0,0,107,23,95.3,102,131.8,27,25.0,2,262,115,5.0,11.4,2.57
Amari Cooper,9437,WR,CLV,14,107,0,8,0,,0,,,0,0,,0,0,0,,38.3,0,0,0.0,0,55,0,96.4,53,0.0,0,0.0,0,0,0,,,0.0,10.4,3,63.6,0.0,0,4,0.0,0,11,0,41.4,68.0,1,51,0.0,0,120,14,95.0,114,93.2,22,20.6,1,221,69,4.9,15.8,1.94
