player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Calais Campbell,4364,ED,ATL,14,9,0,2,0,,,1.2,,,0,0,,54.6,0,,0.0,0,0,0.0,0,1,11.1,84,1,1,0,0,0,0,0.0,,0,0,12.0,100.0,5.2,8.0,8.0,0,0,0.0,66.9,0,13,33.3,1,0,118.8,1,8,88.9,155,5,2,1,0,13,1,1.6,13.0
Brandon Graham,5538,ED,PHI,14,15,0,24,0,,,1.7,,,0,0,,67.6,0,,0.0,0,0,0.0,0,1,6.7,58,2,1,0,0,0,0,0.0,,0,0,-7.0,0.0,10.6,,10.0,0,0,0.0,55.9,0,,50.0,1,0,39.6,0,10,66.7,94,1,1,1,0,0,0,0.0,
Kareem Jackson,5545,S,DEN,8,273,0,10,0,7.0,66.7,98.3,13.5,9.0,0,1,16.7,72.3,1,12,0.0,0,1,77.8,4,58,21.2,59,2,6,6,1,29,9,0.5,7.3,0,1,5.0,100.0,100.0,21.6,21.6,0,0,0.0,63.6,0,19,0.0,0,0,106.0,7,160,58.6,160,3,21,7,0,66,31,0.4,9.4
Jerry Hughes,5556,ED,HST,14,6,0,13,0,,,3.0,,,0,0,,60.2,0,,0.0,0,0,0.0,0,1,16.7,33,1,1,0,0,0,0,0.0,,0,0,,,2.8,,,0,0,,64.0,0,,0.0,0,0,0.0,0,4,66.7,141,2,1,0,0,0,0,0.0,
Von Miller,6154,ED,BUF,10,12,0,4,0,,,3.8,,,0,0,,60.0,0,,,0,0,0.0,0,1,8.3,26,0,0,0,0,0,0,,,0,0,,,9.2,,,0,0,,63.4,0,,100.0,1,0,0.0,0,9,75.0,98,0,0,0,0,0,0,0.0,
Patrick Peterson,6157,CB,PIT,14,560,0,25,0,12.6,57.7,99.5,11.7,6.7,0,2,7.7,31.9,0,52,42.9,3,2,128.2,15,194,34.6,195,1,4,26,3,247,98,1.4,16.5,0,2,7.6,52.4,98.3,24.5,12.8,0,4,19.0,81.3,1,29,15.8,3,3,46.5,11,284,50.7,289,6,14,21,0,104,82,0.4,9.5
Cameron Jordan,6176,ED,NO,15,10,0,20,0,,,5.1,,,0,0,,68.3,0,,50.0,1,0,0.0,0,7,70.0,137,0,1,0,0,0,0,0.0,,0,0,,,0.8,,,0,0,,80.1,0,,25.0,1,0,0.0,0,2,20.0,258,4,3,0,0,0,0,0.0,
Justin Houston,6222,ED,CAR,7,19,0,5,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,15,0,0,0,0,0,0,,,0,1,-7.0,100.0,21.0,16.0,16.0,0,0,0.0,83.5,0,0,0.0,0,0,79.2,1,17,89.5,81,4,3,1,0,0,7,0.0,0.0
Nick Bellore,6515,LB,SEA,4,3,0,29,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,1,0,0,0,0,0,0,0.0,
Stephon Gilmore,7016,CB,DAL,14,502,0,9,0,11.1,53.5,100.0,9.0,4.8,0,8,18.6,65.7,1,23,9.5,2,5,84.5,23,226,45.0,226,4,19,43,3,251,67,1.2,10.9,0,5,10.7,56.7,100.0,14.2,8.1,0,3,10.0,75.3,1,68,3.4,1,3,83.9,17,264,52.6,264,6,23,30,1,269,112,1.1,15.8
Bruce Irvin,7021,ED,DET,2,4,0,11,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,9,1,0,0,0,0,0,,,0,0,10.0,100.0,30.8,4.0,4.0,0,0,0.0,41.9,0,19,,0,0,118.8,1,4,100.0,13,0,0,1,0,19,9,4.8,19.0
Bobby Wagner,7050,LB,SEA,14,533,0,29,1,9.5,100.0,60.5,21.0,21.0,0,0,0.0,55.8,0,19,0.0,0,0,158.3,2,46,8.6,76,2,2,2,1,27,8,0.6,13.5,0,10,3.9,86.1,94.1,11.6,10.0,0,3,8.3,56.3,0,30,2.2,1,3,117.2,31,380,71.3,404,9,34,36,1,357,249,1.0,11.5
Lavonte David,7060,LB,TB,12,455,0,30,1,6.2,66.7,81.7,10.8,7.2,0,2,16.7,81.7,0,21,0.0,0,2,84.4,8,94,20.7,115,3,6,12,0,77,35,0.9,9.6,0,6,4.7,79.6,91.7,7.6,6.1,1,3,6.1,58.9,0,33,9.5,4,2,99.5,39,311,68.4,339,18,32,49,1,306,178,1.0,7.8
Demario Davis,7079,LB,NO,15,500,0,20,2,5.0,42.9,74.2,43.3,18.6,0,1,14.3,73.4,0,26,0.0,0,0,94.6,3,141,28.2,190,9,4,7,1,29,8,0.2,9.7,0,8,5.0,66.7,93.6,15.5,10.3,0,2,6.7,85.3,0,14,3.1,1,2,73.9,20,323,64.6,345,11,23,30,0,117,83,0.4,5.9
Rodney McLeod,7271,S,CLV,10,169,0,8,0,4.0,0.0,97.0,,29.0,0,0,0.0,51.3,0,,0.0,0,0,39.6,0,64,37.9,66,0,2,2,0,0,0,0.0,,0,1,7.6,62.5,97.1,19.4,12.1,1,1,12.5,53.2,0,17,0.0,0,1,78.6,5,99,58.6,102,1,3,8,0,47,31,0.5,9.4
Tashaun Gipson Sr.,7288,S,SF,14,597,0,28,1,9.5,0.0,96.8,,53.5,0,1,50.0,71.6,0,,33.3,1,1,39.6,0,122,20.4,126,0,1,2,0,0,0,0.0,,0,5,17.8,43.8,98.2,59.3,25.9,1,2,12.5,72.1,1,33,10.7,3,1,31.0,7,430,72.0,438,5,20,16,0,71,27,0.2,10.1
Harrison Smith,7641,S,MIN,14,500,0,18,1,0.3,66.7,69.4,36.0,24.0,0,0,0.0,78.5,0,5,0.0,0,0,70.1,2,77,15.4,111,4,4,3,0,8,18,0.1,4.0,0,6,8.0,67.6,88.1,14.2,9.6,0,1,2.7,67.5,0,36,2.7,1,1,80.9,25,363,72.6,412,15,30,37,0,200,113,0.6,8.0
