"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"DeAndre Hopkins","TEN","All Defenders","SEA","60.65581395348838","32.84290656098325"
"DeAndre Hopkins","TEN","Michael Jackson","SEA","38.03","10.693039345436409"
"DeAndre Hopkins","TEN","Tre Brown","SEA","65.02","10.693039345436409"
"DeAndre Hopkins","TEN","Artie Burns","SEA","77.7","11.456827870110438"
"Robert Woods","HST","All Defenders","CLV","24.888519701810434","30.206710630082316"
"Robert Woods","HST","Martin Emerson Jr.","CLV","18.360000000000003","9.489861167065264"
"Robert Woods","HST","Denzel Ward","CLV","29.830000000000002","9.489861167065264"
"Robert Woods","HST","Greg Newsome II","CLV","26.229999999999997","11.226988295951788"
"Adam Thielen","CAR","All Defenders","GB","80.19122448979593","33.45830384025045"
"Adam Thielen","CAR","Eric Stokes","GB","96.48","9.218104119252676"
"Adam Thielen","CAR","Carrington Valentine","GB","72.89999999999999","9.218104119252676"
"Adam Thielen","CAR","Keisean Nixon","GB","74.67","15.022095601745102"
"Mike Evans","TB","All Defenders","JAX","68.26327601031814","32.322941818208946"
"Mike Evans","TB","Darious Williams","JAX","38.75","11.5339818181915"
"Mike Evans","TB","Montaric Brown","JAX","93.39","11.5339818181915"
"Mike Evans","TB","Tre Herndon","JAX","73.72999999999999","9.25497818182595"
"Odell Beckham Jr.","BLT","All Defenders","SF","41.82579310344828","22.29415476878828"
"Odell Beckham Jr.","BLT","Ambry Thomas","SF","54.84","9.917055052323065"
"Odell Beckham Jr.","BLT","Charvarius Ward","SF","25.679999999999996","9.917055052323065"
"Odell Beckham Jr.","BLT","Deommodore Lenoir","SF","54.449999999999996","2.4600446641421554"
"Brandin Cooks","DAL","All Defenders","MIA","44.81245762711865","32.98758465198603"
"Brandin Cooks","DAL","Jalen Ramsey","MIA","21.44","11.531676838088341"
"Brandin Cooks","DAL","Xavien Howard","MIA","69.28","11.531676838088341"
"Brandin Cooks","DAL","Kader Kohou","MIA","43.54","9.924230975809358"
"Davante Adams","LV","All Defenders","KC","62.450834151128554","35.122962299452126"
"Davante Adams","LV","Jaylen Watson","KC","82.82000000000001","12.40850483592028"
"Davante Adams","LV","L'Jarius Sneed","KC","54.25","12.40850483592028"
"Davante Adams","LV","Trent McDuffie","KC","47.8","10.305952627611566"
"Allen Robinson II","PIT","All Defenders","CIN","12.571627906976747","30.850903183467395"
"Allen Robinson II","PIT","Chidobe Awuzie","CIN","11.33","6.188117208311775"
"Allen Robinson II","PIT","DJ Turner II","CIN","44.330000000000005","6.188117208311775"
"Allen Robinson II","PIT","Mike Hilton","CIN","2.35","18.47466876684385"
"Amari Cooper","CLV","All Defenders","HST","31.856714801444046","33.38752414899916"
"Amari Cooper","CLV","Steven Nelson","HST","32.940000000000005","12.354589260911242"
"Amari Cooper","CLV","Derek Stingley Jr.","HST","24.4","12.354589260911242"
"Amari Cooper","CLV","Desmond King II","HST","40.93","8.678345627176677"
