player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Anthony Barr,8644,LB,MIN,2,0,2.0,100.0,50.0,11.0,11.0,0,0,0,0.0,18,85.2,73.6,77.5,48.8,61.8,70.5,0,5,0.0,0,0,0,87.5,1,11,22,1,1,1,0,5,3,0.5,5.0
Aaron Donald,8648,DI,LA,15,0,,,0.4,,,1,0,0,,26,49.8,90.3,68.6,91.3,68.3,52.5,0,,33.3,1,0,2,0.0,0,2,522,6,2,0,0,0,0,0.0,
C.J. Mosley,8652,LB,NYJ,14,14,3.1,78.7,93.6,12.7,10.0,0,3,4,8.5,22,89.5,83.8,42.6,79.6,67.8,78.8,1,33,7.7,5,4,3,97.3,37,496,530,22,46,47,1,366,273,0.8,9.9
Jimmie Ward,8665,S,HST,9,7,7.8,76.7,98.4,12.7,9.7,0,0,1,3.3,13,68.8,69.2,12.7,50.7,73.8,83.4,1,37,5.6,2,1,3,86.0,23,312,317,7,27,30,0,244,119,0.8,10.6
Bradley Roby,8666,CB,PHI,7,2,6.4,60.7,96.9,10.5,6.4,0,0,0,0.0,24,62.8,63.3,82.2,68.2,58.0,46.0,0,26,13.6,3,0,0,69.9,17,188,194,9,17,28,0,116,66,0.7,6.8
DeMarcus Lawrence,8669,ED,DAL,14,0,0.0,100.0,2.3,7.0,7.0,1,0,1,100.0,9,64.4,90.8,61.6,78.4,91.8,42.3,0,1,50.0,4,0,2,118.8,1,7,311,5,4,1,1,1,1,0.1,1.0
Kyle Van Noy,8675,ED,BLT,11,2,0.0,100.0,10.2,8.7,8.7,0,0,1,33.3,3,62.9,68.5,67.3,70.8,54.8,56.5,0,9,33.3,3,1,1,79.2,3,29,284,9,4,3,0,9,9,0.3,3.0
Brent Urban,8769,DI,BLT,14,0,6.0,0.0,1.8,,2.0,0,0,0,0.0,3,62.8,66.6,84.2,60.0,64.5,65.3,0,,0.0,0,0,0,39.6,0,2,114,3,2,1,0,0,0,0.0,
Shelby Harris,8869,DI,CLV,14,0,,,2.8,,,0,0,0,,8,57.6,73.9,65.7,75.4,67.9,36.9,0,,,0,0,1,0.0,0,5,180,1,0,0,0,0,0,0.0,
Denico Autry,8982,ED,TEN,14,2,2.5,100.0,1.7,3.5,3.5,2,0,0,0.0,31,68.8,62.3,47.3,67.9,51.5,43.0,0,7,44.4,4,0,4,91.7,2,7,416,11,3,2,0,12,7,1.7,6.0
Shaquil Barrett,9000,ED,TB,14,3,2.4,100.0,17.1,5.9,5.9,0,0,0,0.0,30,50.4,74.1,35.9,81.3,67.5,68.1,1,15,17.6,3,0,4,61.0,11,67,391,9,11,11,0,85,59,1.3,7.7
Adrian Phillips,9177,S,NE,12,1,15.4,80.0,89.1,19.8,15.8,0,0,0,0.0,19,45.0,46.4,79.1,39.2,64.3,28.3,0,29,40.0,4,0,0,110.0,4,82,92,1,5,5,0,52,19,0.7,13.0
C.J. Goodwin,9243,CB,DAL,1,1,-5.0,100.0,100.0,10.0,10.0,0,0,0,0.0,9,69.3,69.2,82.1,,60.0,75.4,0,-3,0.0,0,0,0,79.2,1,14,14,0,1,1,0,-3,2,-0.3,-3.0
Daniel Sorensen,9253,S,NO,2,0,0.0,100.0,100.0,6.0,6.0,0,0,0,0.0,20,47.7,46.4,70.8,,60.0,22.6,0,8,100.0,1,0,0,100.0,1,6,6,0,0,1,0,8,8,1.3,8.0
Dante Fowler Jr.,9436,ED,DAL,14,0,5.0,100.0,1.8,3.0,3.0,1,0,0,0.0,9,64.1,61.9,0.0,70.9,58.3,28.9,0,6,33.3,1,0,5,91.7,1,3,171,5,2,1,0,6,1,2.0,6.0
Leonard Williams,9439,DI,SEA,15,1,,,0.2,,,2,0,0,,29,69.1,72.2,36.7,75.3,63.6,41.7,0,,20.0,2,0,5,0.0,0,1,424,9,7,0,0,0,0,0.0,
Arik Armstead,9450,DI,SF,12,0,,,0.3,,,0,0,0,,28,73.5,81.9,59.6,85.1,59.8,48.0,0,,25.0,1,0,2,0.0,0,1,361,6,3,0,0,0,0,0.0,
Marcus Peters,9451,CB,LV,12,5,7.0,70.0,100.0,11.7,8.2,0,2,4,8.0,23,71.3,68.8,86.8,,50.7,30.0,1,72,17.5,7,4,3,101.7,35,426,426,7,28,50,3,356,163,0.9,10.2
Bud Dupree,9455,ED,ATL,13,1,-6.0,100.0,4.7,17.0,17.0,0,0,0,0.0,2,47.5,54.5,86.9,49.7,63.7,41.2,0,11,42.9,3,0,0,112.5,1,17,360,7,3,1,0,11,17,0.6,11.0
Shaq Thompson,9458,LB,CAR,2,0,-1.8,100.0,90.9,5.6,5.6,0,0,0,0.0,5,59.9,65.3,75.2,64.3,65.8,43.2,0,14,33.3,1,0,0,80.0,5,30,33,2,2,5,0,16,25,0.6,3.2
Preston Smith,9471,ED,GB,14,1,4.6,55.6,9.7,7.6,4.2,1,0,2,22.2,12,55.1,70.1,74.6,63.4,74.3,69.7,0,21,27.3,3,2,1,81.3,5,38,392,11,7,9,0,71,48,1.9,14.2
Eric Kendricks,9478,LB,LAC,12,6,4.7,79.6,88.8,9.4,7.4,0,0,5,10.2,27,60.7,68.2,84.9,81.8,67.0,80.7,0,41,4.5,2,4,1,101.4,39,381,429,10,36,49,0,408,241,1.1,10.5
Denzel Perryman,9481,LB,HST,9,6,8.0,76.7,91.5,9.3,7.1,1,0,2,6.7,13,39.8,57.8,3.4,61.9,82.0,55.4,0,64,21.7,5,2,4,117.4,23,227,248,7,12,30,1,290,130,1.4,12.6
Ronald Darby,9483,CB,BLT,9,1,13.7,48.6,100.0,12.7,6.2,0,0,7,18.9,3,68.9,68.8,84.3,,60.3,52.1,0,26,12.5,2,3,0,76.1,18,238,238,3,13,37,1,217,58,0.9,12.1
Jordan Phillips,9485,DI,BUF,14,0,,,0.8,,,0,1,0,,4,59.3,35.8,21.2,57.4,30.0,25.3,0,,100.0,3,0,4,0.0,0,2,252,3,0,0,0,0,0,0.0,
Markus Golden,9491,ED,PIT,13,0,-7.0,100.0,21.8,16.0,16.0,0,0,0,0.0,25,64.6,80.8,82.9,75.2,74.5,62.4,0,11,33.3,1,0,0,112.5,1,17,78,4,2,1,0,11,18,0.7,11.0
Randy Gregory,9493,ED,SF,13,0,-0.3,100.0,3.5,1.3,1.3,0,0,0,0.0,28,39.7,45.9,52.3,54.8,53.7,29.2,0,21,83.3,5,0,2,104.9,6,8,231,4,1,6,0,55,57,6.9,9.2
Frank Clark,9496,ED,SEA,8,0,-1.0,100.0,5.9,7.0,7.0,0,0,0,0.0,29,42.3,37.6,52.6,48.4,42.0,28.0,0,5,33.3,2,0,1,87.5,1,7,119,2,4,1,0,5,6,0.7,5.0
Jordan Hicks,9517,LB,MIN,10,17,5.8,82.9,75.9,9.8,8.1,0,0,2,5.7,18,72.6,76.7,58.8,58.8,78.3,70.4,1,39,6.7,3,2,1,102.3,29,293,386,11,25,35,1,319,149,1.1,11.0
Danielle Hunter,9521,ED,MIN,14,1,8.5,100.0,2.1,5.5,5.5,0,0,0,0.0,18,74.1,76.6,84.6,78.1,47.9,61.7,0,22,15.4,2,0,1,118.8,2,11,527,22,10,2,0,32,15,2.9,16.0
Steven Nelson,9531,CB,HST,14,4,17.0,59.6,99.8,17.0,10.1,0,1,6,11.5,13,75.6,73.3,88.5,60.0,55.4,60.8,4,51,7.9,3,5,3,67.1,31,562,563,5,31,52,1,512,114,1.0,16.5
Angelo Blackson,9533,DI,JAX,11,0,,,0.7,,,0,0,0,,15,57.8,53.8,54.9,48.5,66.1,28.3,0,,33.3,1,0,1,0.0,0,1,140,0,2,0,0,0,0,0.0,
Za'Darius Smith,9555,ED,CLV,14,2,-7.0,100.0,4.4,15.0,15.0,2,0,0,0.0,8,86.9,76.2,21.5,80.4,58.3,38.9,0,0,50.0,5,0,5,79.2,1,15,341,6,3,1,0,0,7,0.0,0.0
Kwon Alexander,9557,LB,PIT,9,2,5.7,63.3,85.7,9.5,6.0,0,0,0,0.0,25,74.3,59.0,80.3,79.9,30.3,39.5,1,24,10.7,3,0,0,67.1,19,186,217,9,23,30,0,188,77,1.0,9.9
Grady Jarrett,9570,DI,ATL,7,2,,,1.0,,,1,0,0,,2,55.6,70.1,63.9,70.3,66.9,44.7,0,,50.0,3,0,1,0.0,0,2,197,1,1,0,0,0,0,0.0,
Adrian Amos,9575,S,HST,8,3,5.0,54.5,100.0,21.8,11.9,0,0,2,18.2,13,62.4,73.5,85.7,,87.6,74.3,0,18,14.3,2,2,0,67.6,6,141,141,3,9,11,0,53,39,0.4,8.8
Bobby McCain,9578,CB,NYG,2,0,7.3,75.0,100.0,3.7,2.8,0,1,1,25.0,21,57.4,49.0,73.5,,41.2,23.2,0,14,,0,1,0,129.2,3,11,11,0,0,4,1,24,19,2.2,8.0
David Mayo,9602,LB,WAS,6,0,4.7,87.5,92.4,9.1,7.9,0,0,0,0.0,32,44.9,61.8,81.2,76.6,77.3,54.8,0,27,21.1,4,0,0,108.6,14,134,145,8,15,16,0,161,96,1.3,11.5
Quandre Diggs,9633,S,SEA,14,6,11.2,72.0,99.8,30.6,22.0,0,0,3,12.0,29,50.8,51.8,64.6,58.8,53.7,54.8,1,47,14.3,7,1,1,98.8,18,585,586,10,36,25,1,240,89,0.4,13.3
Rakeem Nunez-Roches,9650,DI,NYG,14,0,6.0,100.0,2.0,4.0,4.0,0,0,0,0.0,21,63.7,43.8,86.2,49.3,41.7,29.7,0,19,66.7,2,0,0,118.8,1,4,202,1,1,1,0,19,13,4.8,19.0
Troy Hill,9881,CB,CAR,14,1,7.0,60.9,96.1,9.0,5.5,2,0,6,13.0,5,76.2,67.4,0.0,44.0,51.7,44.2,1,75,15.4,4,5,4,82.6,28,270,281,12,21,46,2,269,161,1.1,9.6
Dean Marlowe,9966,S,LAC,6,0,6.8,90.9,100.0,18.5,16.8,0,1,0,0.0,27,57.3,60.4,84.5,82.0,63.5,67.0,0,27,8.7,2,0,0,130.3,10,198,198,6,21,11,1,88,38,0.5,8.8
Alex Singleton,9994,LB,DEN,14,13,3.0,87.0,89.3,6.8,5.9,0,1,3,3.9,10,41.9,55.8,40.1,71.5,71.9,38.1,0,39,14.9,11,3,2,121.6,67,484,542,23,50,77,5,615,441,1.3,9.2
Efe Obada,10235,ED,WAS,4,1,,,3.1,,,0,0,0,,32,64.4,44.0,83.2,71.8,25.9,71.7,0,,0.0,0,0,0,0.0,0,2,65,0,0,0,0,0,0,0.0,
Joey Bosa,10637,ED,LAC,9,0,,,4.6,,,1,0,0,,27,65.4,78.4,18.1,80.3,70.7,66.8,0,,,0,0,4,0.0,0,10,218,7,0,0,0,0,0,0.0,
Jalen Ramsey,10639,CB,MIA,7,2,14.6,40.7,99.6,22.3,9.1,3,0,2,7.4,17,77.8,76.8,85.4,60.0,61.9,72.8,3,36,0.0,0,1,3,19.9,11,260,261,3,10,27,0,152,37,0.6,13.8
DeForest Buckner,10641,DI,IND,14,1,,,2.4,,,0,0,0,,14,69.5,81.7,32.3,87.4,64.2,56.3,0,,30.0,3,0,5,0.0,0,10,416,7,6,0,0,0,0,0.0,
Leonard Floyd,10643,ED,BUF,14,0,4.0,100.0,4.5,7.5,7.5,1,0,0,0.0,4,44.4,58.3,45.4,65.2,51.6,28.6,0,8,85.7,6,0,3,93.8,2,16,353,10,1,2,0,13,5,0.9,6.5
Eli Apple,10644,CB,MIA,8,3,10.7,64.8,100.0,7.4,4.8,1,1,8,14.8,17,49.4,56.3,85.4,84.7,85.7,59.8,0,27,14.7,5,5,5,92.5,35,272,272,8,26,54,1,392,168,1.5,11.2
Sheldon Rankins,10646,DI,HST,12,1,,,0.3,,,1,0,0,,13,69.6,60.8,71.5,72.2,38.7,28.1,0,,23.1,3,0,1,0.0,0,1,317,12,9,0,0,0,0,0.0,
Keanu Neal,10651,S,PIT,9,5,5.9,63.9,96.4,10.7,6.9,0,0,1,2.8,25,56.4,59.6,81.1,60.2,65.1,50.2,1,34,14.3,4,1,1,72.1,23,266,276,5,19,36,0,245,127,1.0,10.7
Shaq Lawson,10653,ED,BUF,13,1,5.0,100.0,2.6,2.0,2.0,0,0,0,0.0,4,48.6,52.8,65.2,55.7,54.7,47.9,0,11,33.3,1,0,1,108.3,2,4,152,1,1,2,0,20,10,5.0,10.0
Artie Burns,10659,CB,SEA,6,4,4.2,75.0,97.0,8.3,6.2,0,0,1,5.0,29,63.5,63.6,80.7,76.8,52.1,36.3,0,25,18.2,2,1,0,93.3,15,129,133,1,5,20,0,138,92,1.1,9.2
Kenny Clark,10661,DI,GB,14,1,,,0.7,,,0,0,0,,12,57.2,67.6,55.1,72.5,59.8,44.6,0,,40.0,2,0,3,0.0,0,3,404,7,2,0,0,0,0,0.0,
Emmanuel Ogbah,10666,ED,MIA,13,0,,,4.1,,,0,0,0,,17,83.7,53.5,55.3,67.8,30.5,29.1,1,,100.0,1,0,1,0.0,0,5,122,6,0,0,0,0,0,0.0,
Jaylon Smith,10668,LB,LV,1,0,,,100.0,,,0,0,0,,23,65.7,55.9,72.4,,50.6,75.0,0,,,0,0,0,0.0,0,11,11,0,0,0,0,0,0,0.0,
Chris Jones,10671,DI,KC,13,0,,,0.5,,,0,0,0,,16,49.9,81.6,51.0,87.0,63.7,29.3,0,,100.0,4,0,4,0.0,0,2,399,10,0,0,0,0,0,0.0,
Xavien Howard,10672,CB,MIA,11,0,11.1,63.5,99.5,10.2,6.4,1,1,10,15.9,17,55.9,57.9,85.4,78.9,60.3,50.5,1,45,12.1,4,8,6,87.1,40,430,432,6,29,63,2,425,173,1.0,10.6
Jihad Ward,10678,ED,NYG,14,1,14.0,100.0,9.5,27.0,27.0,1,0,0,0.0,21,63.6,40.1,60.5,47.5,38.2,29.7,0,14,20.0,1,0,2,118.8,1,29,305,4,3,1,0,14,0,0.5,14.0
A'Shawn Robinson,10680,DI,NYG,14,1,,,0.5,,,1,0,0,,21,63.3,60.4,69.3,53.4,62.7,60.1,0,,0.0,0,0,1,0.0,0,1,194,0,0,0,0,0,0,0.0,
Jarran Reed,10683,DI,SEA,14,2,4.0,100.0,0.2,1.0,1.0,0,0,0,0.0,29,59.7,60.7,57.1,69.2,51.7,29.7,0,0,50.0,3,0,3,79.2,1,1,430,7,1,1,0,0,-4,0.0,0.0
Deion Jones,10686,LB,CAR,10,5,3.6,68.4,85.5,10.1,6.9,0,1,2,10.5,5,71.7,58.7,0.0,66.6,40.5,59.3,1,22,0.0,0,2,2,55.2,13,142,166,2,6,19,0,82,47,0.6,6.3
Vonn Bell,10695,S,CAR,10,2,5.8,76.5,99.7,22.5,17.2,0,0,1,5.9,5,62.9,64.5,83.7,66.9,63.1,73.5,1,44,8.0,2,1,0,71.9,13,309,310,3,21,17,0,125,65,0.4,9.6
James Bradberry,10696,CB,PHI,13,5,12.5,59.5,99.8,11.3,6.7,1,1,10,11.9,24,51.6,55.4,88.0,59.0,72.6,77.6,1,34,10.3,4,7,5,112.7,50,600,601,8,30,84,9,611,126,1.1,12.2
Adam Gotsis,10697,DI,JAX,14,0,2.0,100.0,0.5,1.0,1.0,0,0,0,0.0,15,63.7,58.7,67.3,53.8,61.9,40.2,0,13,20.0,1,0,1,118.8,1,1,222,2,4,1,0,13,11,13.0,13.0
Kevin Byard,10698,S,PHI,13,15,8.8,78.0,98.3,13.7,10.7,2,0,1,2.0,24,65.2,70.9,61.3,61.2,83.4,90.5,1,42,3.3,2,1,3,108.4,39,568,578,11,44,50,2,441,162,0.8,11.3
Maliek Collins,10701,DI,HST,14,4,,,0.7,,,0,0,0,,13,67.1,63.6,60.9,70.8,47.3,37.0,0,,27.3,3,0,2,0.0,0,3,405,6,4,0,0,0,0,0.0,
Yannick Ngakoue,10703,ED,CHI,13,1,15.0,0.0,4.2,,18.0,0,0,0,0.0,6,52.6,39.9,70.8,47.6,37.7,28.9,0,,60.0,3,0,2,39.6,0,18,426,4,1,1,0,0,0,0.0,
Jonathan Bullard,10706,DI,MIN,14,1,,,3.1,,,0,0,0,,18,57.1,58.7,73.1,50.3,66.2,60.2,0,,50.0,1,0,1,0.0,0,8,261,2,0,0,0,0,0,0.0,
Daryl Worley,10711,S,BLT,5,0,6.4,40.0,100.0,36.5,14.6,0,0,1,20.0,3,69.5,70.0,79.4,,58.7,84.0,0,12,0.0,0,1,0,47.9,2,73,73,1,2,5,0,15,6,0.2,7.5
Kendall Fuller,10718,CB,WAS,14,2,9.9,70.1,99.8,11.5,8.1,1,1,5,7.5,32,80.0,80.9,66.0,56.2,79.8,85.2,2,60,3.8,2,2,2,102.4,47,572,573,21,49,67,5,473,220,0.9,10.1
Javon Hargrave,10723,DI,SF,13,1,,,1.0,,,0,0,0,,28,59.6,77.9,59.1,89.9,51.0,56.4,0,,28.6,2,0,2,0.0,0,4,387,9,4,0,0,0,0,0.0,
Justin Simmons,10732,S,DEN,12,1,13.5,63.0,99.0,27.0,17.0,0,1,6,22.2,10,57.0,63.5,55.1,80.0,77.8,64.8,3,59,13.3,4,5,1,84.9,17,488,493,5,25,27,2,293,88,0.6,17.2
Sheldon Day,10737,DI,MIN,3,1,,,2.6,,,0,0,0,,18,60.2,67.8,78.6,60.4,67.2,26.7,0,,50.0,1,0,0,0.0,0,1,38,0,0,0,0,0,0,0.0,
Eric Murray,10740,S,HST,6,0,23.0,33.3,98.2,101.0,33.7,0,0,0,0.0,13,63.6,60.9,82.7,56.2,50.2,29.2,0,22,22.2,2,0,0,60.4,1,110,112,0,7,3,0,22,10,0.2,22.0
Miles Killebrew,10745,LB,PIT,6,0,8.6,60.0,93.9,9.7,5.8,0,0,0,0.0,25,56.8,61.2,74.3,57.8,69.9,80.4,0,29,0.0,0,0,0,91.3,3,31,33,0,2,5,0,47,8,1.6,15.7
De'Vondre Campbell,10749,LB,GB,10,6,5.7,78.6,94.1,12.0,9.5,0,0,0,0.0,12,60.9,64.2,53.2,66.1,66.9,64.1,0,52,9.1,3,0,1,145.5,22,286,304,11,24,28,3,290,166,1.1,13.2
David Onyemata,10754,DI,ATL,11,1,,,1.1,,,1,1,1,,2,68.1,85.8,26.1,75.5,77.7,61.4,0,,16.7,1,1,4,0.0,0,3,272,5,4,0,0,0,0,0.0,
Andrew Billings,10756,DI,CHI,14,0,,,0.9,,,0,0,0,,6,73.8,67.8,56.8,77.2,56.2,36.7,0,,50.0,1,0,3,0.0,0,2,228,1,1,0,0,0,0,0.0,
Deon Bush,10758,S,KC,1,0,,,100.0,,,0,0,0,,16,60.6,60.9,71.3,,,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Blake Martinez,10765,LB,PIT,1,0,,,100.0,,,0,0,0,,25,66.5,85.1,71.3,,79.7,79.5,0,,0.0,0,0,0,0.0,0,7,7,0,1,0,0,0,0,0.0,
Dean Lowry,10771,DI,MIN,9,2,4.5,100.0,9.2,4.5,4.5,0,0,0,0.0,18,55.0,47.4,55.8,53.6,53.1,28.5,0,9,25.0,1,0,1,97.9,2,11,120,1,1,2,0,15,6,1.7,7.5
Matthew Judon,10780,ED,NE,4,2,5.3,100.0,18.3,6.7,6.7,0,0,0,0.0,19,76.2,70.2,83.0,60.4,67.3,61.8,0,15,20.0,1,0,0,100.0,3,21,115,4,2,3,0,24,8,1.2,8.0
Quinton Jefferson,10781,DI,NYJ,14,0,,,1.2,,,0,0,0,,22,60.8,52.9,56.0,73.2,38.8,63.3,0,,33.3,1,0,2,0.0,0,3,243,8,2,0,0,0,0,0.0,
DJ Reader,10800,DI,CIN,13,0,,,1.3,,,0,0,0,,7,59.8,82.2,59.7,79.1,75.3,29.0,0,,50.0,3,0,2,0.0,0,4,318,4,3,0,0,0,0,0.0,
DeAndre Houston-Carson,10819,S,HST,9,4,13.8,66.7,100.0,24.6,16.4,0,0,2,16.7,13,49.4,47.0,86.6,,45.3,49.9,1,64,10.5,2,2,1,114.6,8,210,210,5,13,12,2,167,42,0.8,20.9
