player_id,team,opp,pos,name,fpts,proj_own,opto_pct,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
552,,,G,Mackenzie Hughes,37.68,0.41,0.53,36.63,63.5,20.5,0,0,6700,,36080,552
509671,,,G,Joaquin Niemann,59.9,8.6,8.33,64.34,82,26,0,0,7700,,37138,509671
553,,,G,Berry Henson,36.4,0.03,1.30,5.87,63,20,0,0,6300,,590657,553
465,,,G,Pablo Larrazabal,40.95,3.3,0.00,29.73,67.5,21,0,0,6600,,36523,465
113,,,G,Lucas Herbert,38.98,1.1,0.90,41.17,65,20.5,0,0,6700,,382245,113
73285,,,G,Sepp Straka,44.74,3.9,1.20,50.05,70,22,0,0,7100,,565467,73285
610,,,G,Emiliano Grillo,47.08,3.2,0.00,57.17,71.5,23,0,0,7000,,34764,610
83572,,,G,Justin Suh,44.57,3.4,1.37,48.39,70,22,0,0,7100,,35135,83572
665,,,G,Andrew Putnam,46.27,2.5,2.30,58.97,71.5,22.5,0,0,6800,,37085,665
467,,,G,Bryson DeChambeau,58.03,15.6,5.63,62.32,80,25.5,0,0,7600,,34753,467
1090,,,G,Romain Langasque,47.38,0.77,2.80,43.74,72,23,0,0,6600,,34782,1090
329671,,,G,Kurt Kitayama,48.4,1.4,2.66,48.57,73,23,0,0,6800,,36560,329671
648099,,,G,Adam Schenk,45.63,2,0.00,58.14,70.5,22.5,0,0,6800,,37919,648099
700,,,G,Nick Taylor,46.61,2.1,2.10,54.22,71.5,23,0,0,7300,,34941,700
777,,,G,Carlos Ortiz,30.67,0.66,0.43,26.38,54.5,18,0,0,6600,,34921,777
83255,,,G,Aaron Wise,41.1,0.62,1.13,42.24,67.5,21,0,0,7100,,35144,83255
689,,,G,Adam Svensson,44.48,0.37,1.73,41.35,70,22,0,0,6800,,466731,689
73498,,,G,Jordan L. Smith,48.11,0.7,2.86,50.53,72.5,23,0,0,6900,,36702,73498
705488,,,G,Carson Young,40.44,0.55,1.40,37.8,66,21,0,0,6900,,3625500,705488
2170,,,G,Chris Kirk,54.94,2,6.53,53.48,78,24.5,0,0,7100,,34775,2170
547,,,G,David Horsey,35.88,0.05,1.00,11.91,62,19.5,0,0,6400,,37333,547
708877,,,G,Sam Bennett,36.8,0.85,0.73,31.79,62.5,20,0,0,6500,,2800467,708877
625,,,G,Justin Rose,66.95,17.5,19.05,81.63,87,28.5,0,0,7700,,34804,625
867,,,G,Alex Noren,41.22,0.6,0.90,45.6,67,21,0,0,7400,,35121,867
559,,,G,Luke List,40.66,1.5,0.87,37.73,67,21,0,0,7000,,34904,559
708878,,,G,Mac Meissner,26.36,0.13,0.70,13.33,32.5,16.5,0,0,6200,,2800466,708878
427014,,,G,Keith Mitchell,51,3.2,2.76,45.12,74,24,0,0,7300,,37916,427014
700001,,,G,Davis Thompson,38.35,0.52,0.87,33.44,63.5,21,0,0,6600,,1446418,700001
769378,,,G,Wenyi Ding,30.69,0.06,1.13,12.25,55,18,0,0,6100,,4813334,769378
762470,,,G,Michael Brennan,31.41,0.02,1.67,5.22,55.5,18.5,0,0,6000,,3357738,762470
83610,,,G,Kyle Mueller,26.23,0.03,0.00,12.29,32.34,16.42,0,0,6300,,35120,83610
346230,,,G,Simon Forsstrom,40.57,0.03,1.40,35.19,66.5,21.5,0,0,6500,,4813336,346230
1491,,,G,Kyoung-Hoon Lee,49.31,1.4,2.80,52.15,74,23.5,0,0,7000,,37949,1491
300174,,,G,J.T. Poston,47.69,0.53,2.60,45.07,72.5,23,0,0,6700,,36088,300174
698396,,,G,Vincent Norrman,42.93,0.43,1.23,42.23,69,21.5,0,0,7000,,3803327,698396
1194,,,G,Cameron Smith,61.27,8.9,5.66,79.03,83,26,0,0,9000,,34810,1194
703995,,,G,Patrick Cover,34.21,0.1,1.43,19.26,60,19,0,0,6100,,2471416,703995
704006,,,G,Alex Schaake,33.55,0.06,1.83,5.22,59,19.5,0,0,6000,,2968637,704006
902,,,G,Xander Schauffele,78.8,23.7,21.28,95.6,96.5,62,0,0,9600,,36091,902
804,,,G,Keegan Bradley,57.04,7.9,6.66,70.18,79,25,0,0,7600,,34744,804
815,,,G,Jason Day,66.91,7,16.78,73.97,86.5,29.5,0,0,8100,,34752,815
698397,,,G,David Nyfjall,24.81,0.06,0.07,5.22,30.6,15.54,0,0,6100,,4813337,698397
1151,,,G,Ryo Ishikawa,31.82,0.08,0.87,15.56,56.5,18.5,0,0,6300,,36098,1151
765442,,,G,Maxwell Moldovan,37.4,0.05,0.00,11.66,64,20.5,0,0,6000,,3561717,765442
722157,,,G,Ryutaro Nagano,25.06,0.08,0.07,9.09,30.9,15.7,0,0,6200,,2976005,722157
805,,,G,Brian Harman,47,1.9,1.90,55.56,71.5,23,0,0,6900,,34882,805
1141,,,G,Patrick Rodgers,50.73,1.6,3.36,58.98,74.5,23.5,0,0,6900,,34996,1141
1152,,,G,Jens Dantorp,40.37,0.12,1.27,19.7,67,21,0,0,6700,,458381,1152
