player_name,sample_size,baseline,age,age_adj,true_sg_adj,timing_adj,sg_category_adj,course_history_adj,driving_dist_adj,driving_acc_adj,fit_other_adj,course_fit_total_adj,final_prediction,std_dev,event_name,course_name
"Higgo, Garrick",150,-0.111,24,0.031,0.076,0.042,0.274,-0.040,0.000,0.000,0.000,0.000,0.272,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Kim, Michael",150,0.270,29,0.010,0.009,-0.038,0.061,-0.040,0.000,0.000,0.000,0.000,0.272,2.793,"RBC Canadian Open","Oakdale Golf & Country Club"
"Norrman, Vincent",150,0.118,25,0.026,0.038,0.009,0.102,-0.040,0.000,0.000,0.000,0.000,0.254,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Bhatia, Akshay",150,0.039,21,0.041,0.058,0.045,0.079,-0.040,0.000,0.000,0.000,0.000,0.223,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Shelton, Robby",150,0.181,27,0.018,0.008,-0.009,0.033,-0.040,0.000,0.000,0.000,0.000,0.190,2.779,"RBC Canadian Open","Oakdale Golf & Country Club"
"Martin, Ben",150,0.249,35,-0.011,-0.054,0.025,-0.034,-0.040,0.000,0.000,0.000,0.000,0.134,2.826,"RBC Canadian Open","Oakdale Golf & Country Club"
"Pendrith, Taylor",150,0.061,32,0.002,0.054,-0.012,0.068,-0.040,0.000,0.000,0.000,0.000,0.134,2.802,"RBC Canadian Open","Oakdale Golf & Country Club"
"Todd, Brendon",150,0.544,37,-0.019,-0.169,0.015,-0.207,-0.040,0.000,0.000,0.000,0.000,0.125,2.775,"RBC Canadian Open","Oakdale Golf & Country Club"
"Lipsky, David",150,0.165,34,-0.008,0.029,-0.009,-0.021,-0.040,0.000,0.000,0.000,0.000,0.117,2.800,"RBC Canadian Open","Oakdale Golf & Country Club"
"Hall, Harry",150,0.215,25,0.025,0.035,-0.017,-0.112,-0.040,0.000,0.000,0.000,0.000,0.106,2.784,"RBC Canadian Open","Oakdale Golf & Country Club"
"Wu, Dylan",150,0.045,26,0.021,0.054,0.028,-0.021,-0.040,0.000,0.000,0.000,0.000,0.088,2.768,"RBC Canadian Open","Oakdale Golf & Country Club"
"Wise, Aaron",150,0.148,26,0.021,0.045,-0.090,-0.059,-0.040,0.000,0.000,0.000,0.000,0.025,2.783,"RBC Canadian Open","Oakdale Golf & Country Club"
"Lashley, Nate",150,0.241,40,-0.028,-0.046,0.028,-0.176,-0.040,0.000,0.000,0.000,0.000,-0.021,2.724,"RBC Canadian Open","Oakdale Golf & Country Club"
"McNealy, Maverick",150,0.274,27,0.018,0.007,-0.047,-0.234,-0.040,0.000,0.000,0.000,0.000,-0.023,2.753,"RBC Canadian Open","Oakdale Golf & Country Club"
"Ghim, Doug",150,-0.118,27,0.020,-0.015,0.006,0.110,-0.040,0.000,0.000,0.000,0.000,-0.037,2.798,"RBC Canadian Open","Oakdale Golf & Country Club"
"Pan, C.T.",150,-0.181,31,0.004,-0.040,0.141,0.026,-0.040,0.000,0.000,0.000,0.000,-0.091,2.790,"RBC Canadian Open","Oakdale Golf & Country Club"
"Piercy, Scott",150,0.050,44,-0.043,-0.027,0.010,-0.061,-0.040,0.000,0.000,0.000,0.000,-0.112,2.789,"RBC Canadian Open","Oakdale Golf & Country Club"
"Kizzire, Patton",150,-0.058,37,-0.016,-0.029,0.028,-0.027,-0.040,0.000,0.000,0.000,0.000,-0.142,2.790,"RBC Canadian Open","Oakdale Golf & Country Club"
"Sigg, Greyson",150,-0.177,28,0.016,-0.004,0.010,0.039,-0.040,0.000,0.000,0.000,0.000,-0.157,2.755,"RBC Canadian Open","Oakdale Golf & Country Club"
"Hickok, Kramer",150,-0.314,31,0.006,-0.031,0.050,0.132,-0.040,0.000,0.000,0.000,0.000,-0.198,2.742,"RBC Canadian Open","Oakdale Golf & Country Club"
"Young, Carson",150,-0.153,28,0.015,0.054,0.004,-0.084,-0.040,0.000,0.000,0.000,0.000,-0.206,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Novak, Andrew",150,-0.195,28,0.016,0.038,0.009,-0.073,-0.040,0.000,0.000,0.000,0.000,-0.245,2.802,"RBC Canadian Open","Oakdale Golf & Country Club"
"Zecheng, Marty Dou",150,-0.421,26,0.023,0.024,0.022,0.130,-0.040,0.000,0.000,0.000,0.000,-0.262,2.812,"RBC Canadian Open","Oakdale Golf & Country Club"
"Daffue, MJ",150,-0.387,34,-0.006,0.050,0.037,0.083,-0.040,0.000,0.000,0.000,0.000,-0.264,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Knapp, Jake",150,-0.388,29,0.013,0.000,0.097,0.044,-0.040,0.000,0.000,0.000,0.000,-0.273,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Duncan, Tyler",150,-0.393,33,-0.004,-0.023,0.041,0.129,-0.040,0.000,0.000,0.000,0.000,-0.290,2.834,"RBC Canadian Open","Oakdale Golf & Country Club"
"Thorbjornsen, Michael",150,-0.304,21,0.040,-0.006,-0.014,0.029,-0.040,0.000,0.000,0.000,0.000,-0.296,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Tway, Kevin",150,-0.351,34,-0.008,0.003,0.038,0.058,-0.040,0.000,0.000,0.000,0.000,-0.300,2.734,"RBC Canadian Open","Oakdale Golf & Country Club"
"Silverman, Ben",150,-0.435,35,-0.010,0.002,0.202,-0.026,-0.040,0.000,0.000,0.000,0.000,-0.308,2.819,"RBC Canadian Open","Oakdale Golf & Country Club"
"Champ, Cameron",150,-0.476,27,0.017,0.016,-0.023,0.195,-0.040,0.000,0.000,0.000,0.000,-0.311,2.812,"RBC Canadian Open","Oakdale Golf & Country Club"
"Cockerill, Aaron",150,-0.301,31,0.006,0.047,0.067,-0.105,-0.040,0.000,0.000,0.000,0.000,-0.326,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Smotherman, Austin",150,-0.280,29,0.013,0.052,0.022,-0.094,-0.040,0.000,0.000,0.000,0.000,-0.326,2.823,"RBC Canadian Open","Oakdale Golf & Country Club"
"Reavie, Chez",150,0.039,41,-0.032,-0.100,0.038,-0.234,-0.040,0.000,0.000,0.000,0.000,-0.327,2.815,"RBC Canadian Open","Oakdale Golf & Country Club"
"Redman, Doc",150,-0.342,25,0.026,0.023,0.003,-0.002,-0.040,0.000,0.000,0.000,0.000,-0.332,2.784,"RBC Canadian Open","Oakdale Golf & Country Club"
"Baddeley, Aaron",150,0.008,42,-0.034,-0.083,0.004,-0.189,-0.040,0.000,0.000,0.000,0.000,-0.334,2.792,"RBC Canadian Open","Oakdale Golf & Country Club"
"Nunez, Augusto",150,-0.425,30,0.007,0.008,0.021,0.070,-0.040,0.000,0.000,0.000,0.000,-0.359,2.762,"RBC Canadian Open","Oakdale Golf & Country Club"
"Snedeker, Brandt",150,-0.319,42,-0.035,-0.101,0.156,-0.055,-0.040,0.000,0.000,0.000,0.000,-0.394,2.777,"RBC Canadian Open","Oakdale Golf & Country Club"
"Lower, Justin",150,-0.288,34,-0.005,0.052,0.010,-0.148,-0.040,0.000,0.000,0.000,0.000,-0.419,2.752,"RBC Canadian Open","Oakdale Golf & Country Club"
"Ramey, Chad",150,-0.315,30,0.007,0.010,0.018,-0.103,-0.040,0.000,0.000,0.000,0.000,-0.423,2.840,"RBC Canadian Open","Oakdale Golf & Country Club"
"Tarren, Callum",150,-0.482,32,-0.000,0.033,-0.013,0.062,-0.040,0.000,0.000,0.000,0.000,-0.439,2.842,"RBC Canadian Open","Oakdale Golf & Country Club"
"Simpson, Webb",150,-0.157,37,-0.019,-0.096,-0.124,-0.014,-0.040,0.000,0.000,0.000,0.000,-0.451,2.811,"RBC Canadian Open","Oakdale Golf & Country Club"
"Griffin, Lanto",150,-0.314,34,-0.008,-0.027,-0.140,0.048,-0.040,0.000,0.000,0.000,0.000,-0.481,2.829,"RBC Canadian Open","Oakdale Golf & Country Club"
"Chappell, Kevin",150,-0.484,36,-0.015,-0.056,0.066,0.039,-0.040,0.000,0.000,0.000,0.000,-0.490,2.801,"RBC Canadian Open","Oakdale Golf & Country Club"
"Glover, Lucas",150,-0.494,43,-0.039,-0.057,0.003,0.124,-0.040,0.000,0.000,0.000,0.000,-0.503,2.797,"RBC Canadian Open","Oakdale Golf & Country Club"
"Whaley, Vince",150,-0.330,28,0.016,-0.012,-0.130,-0.013,-0.040,0.000,0.000,0.000,0.000,-0.508,2.771,"RBC Canadian Open","Oakdale Golf & Country Club"
"Hahn, James",150,-0.366,41,-0.032,-0.067,-0.055,0.048,-0.040,0.000,0.000,0.000,0.000,-0.512,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Hadley, Chesson",150,-0.377,35,-0.012,-0.003,-0.008,-0.077,-0.040,0.000,0.000,0.000,0.000,-0.517,2.795,"RBC Canadian Open","Oakdale Golf & Country Club"
"Long, Adam",150,-0.297,35,-0.011,-0.031,0.007,-0.148,-0.040,0.000,0.000,0.000,0.000,-0.520,2.748,"RBC Canadian Open","Oakdale Golf & Country Club"
"Streb, Robert",150,-0.500,36,-0.013,-0.041,-0.009,0.066,-0.040,0.000,0.000,0.000,0.000,-0.537,2.794,"RBC Canadian Open","Oakdale Golf & Country Club"
"Murray, Grayson",150,-0.704,29,0.011,0.021,0.069,0.092,-0.040,0.000,0.000,0.000,0.000,-0.551,2.844,"RBC Canadian Open","Oakdale Golf & Country Club"
"Yuan, Yechun",150,-0.557,26,0.023,-0.011,-0.064,0.067,-0.040,0.000,0.000,0.000,0.000,-0.581,2.779,"RBC Canadian Open","Oakdale Golf & Country Club"
"O'Hair, Sean",150,-0.503,40,-0.030,-0.011,0.012,-0.031,-0.040,0.000,0.000,0.000,0.000,-0.602,2.770,"RBC Canadian Open","Oakdale Golf & Country Club"
"Westmoreland, Kyle",150,-0.730,31,0.004,0.028,0.023,0.098,-0.040,0.000,0.000,0.000,0.000,-0.617,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Garnett, Brice",150,-0.447,39,-0.025,-0.027,0.010,-0.102,-0.040,0.000,0.000,0.000,0.000,-0.632,2.779,"RBC Canadian Open","Oakdale Golf & Country Club"
"Norlander, Henrik",150,-0.485,36,-0.013,-0.012,-0.003,-0.091,-0.040,0.000,0.000,0.000,0.000,-0.644,2.751,"RBC Canadian Open","Oakdale Golf & Country Club"
"Noh, Seung-Yul",150,-0.580,32,0.002,-0.031,-0.001,-0.020,-0.040,0.000,0.000,0.000,0.000,-0.670,2.775,"RBC Canadian Open","Oakdale Golf & Country Club"
"Bateman, Wilson",150,-0.664,29,0.010,0.000,0.051,-0.030,-0.040,0.000,0.000,0.000,0.000,-0.673,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Malnati, Peter",150,-0.418,35,-0.012,-0.031,0.004,-0.200,-0.040,0.000,0.000,0.000,0.000,-0.696,2.793,"RBC Canadian Open","Oakdale Golf & Country Club"
"Schwab, Matthias",150,-0.793,28,0.015,-0.003,0.025,0.096,-0.040,0.000,0.000,0.000,0.000,-0.700,2.772,"RBC Canadian Open","Oakdale Golf & Country Club"
"Haley II, Paul",150,-0.547,35,-0.010,0.031,0.001,-0.137,-0.040,0.000,0.000,0.000,0.000,-0.702,2.823,"RBC Canadian Open","Oakdale Golf & Country Club"
"Stroud, Chris",150,-0.550,41,-0.031,-0.010,-0.039,-0.033,-0.040,0.000,0.000,0.000,0.000,-0.703,2.737,"RBC Canadian Open","Oakdale Golf & Country Club"
"Laird, Martin",150,-0.342,40,-0.028,-0.068,-0.080,-0.169,-0.040,0.000,0.000,0.000,0.000,-0.727,2.750,"RBC Canadian Open","Oakdale Golf & Country Club"
"Armour, Ryan",150,-0.545,47,-0.052,0.021,-0.012,-0.125,-0.040,0.000,0.000,0.000,0.000,-0.754,2.772,"RBC Canadian Open","Oakdale Golf & Country Club"
"Harrington, Scott",150,-0.832,42,-0.035,-0.002,0.036,0.115,-0.040,0.000,0.000,0.000,0.000,-0.759,2.816,"RBC Canadian Open","Oakdale Golf & Country Club"
"Lebioda, Hank",150,-0.747,29,0.012,0.016,-0.001,-0.001,-0.040,0.000,0.000,0.000,0.000,-0.761,2.784,"RBC Canadian Open","Oakdale Golf & Country Club"
"Grant, Brent",150,-0.978,27,0.020,0.029,-0.023,0.192,-0.040,0.000,0.000,0.000,0.000,-0.800,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Endycott, Harrison",150,-0.802,27,0.020,0.015,0.015,-0.021,-0.040,0.000,0.000,0.000,0.000,-0.813,2.832,"RBC Canadian Open","Oakdale Golf & Country Club"
"Gerard, Ryan",150,-0.898,23,0.032,0.044,0.057,-0.008,-0.040,0.000,0.000,0.000,0.000,-0.813,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Roy, Kevin",150,-0.836,33,-0.002,0.020,0.006,0.032,-0.040,0.000,0.000,0.000,0.000,-0.820,2.774,"RBC Canadian Open","Oakdale Golf & Country Club"
"Byrd, Jonathan",150,-0.668,45,-0.046,-0.004,0.005,-0.076,-0.040,0.000,0.000,0.000,0.000,-0.829,2.758,"RBC Canadian Open","Oakdale Golf & Country Club"
"Gligic, Michael",150,-0.865,33,-0.004,0.003,-0.026,0.070,-0.040,0.000,0.000,0.000,0.000,-0.862,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Percy, Cameron",150,-0.619,49,-0.059,0.013,-0.097,-0.062,-0.040,0.000,0.000,0.000,0.000,-0.864,2.757,"RBC Canadian Open","Oakdale Golf & Country Club"
"Lingmerth, David",150,-0.533,35,-0.011,-0.129,-0.002,-0.149,-0.040,0.000,0.000,0.000,0.000,-0.865,2.790,"RBC Canadian Open","Oakdale Golf & Country Club"
"Cook, Austin",150,-0.693,32,0.002,0.020,0.000,-0.157,-0.040,0.000,0.000,0.000,0.000,-0.867,2.819,"RBC Canadian Open","Oakdale Golf & Country Club"
"Werenski, Richy",150,-0.904,31,0.004,0.038,0.002,0.006,-0.040,0.000,0.000,0.000,0.000,-0.894,2.810,"RBC Canadian Open","Oakdale Golf & Country Club"
"Haas, Bill",150,-0.838,41,-0.030,-0.054,-0.004,0.071,-0.040,0.000,0.000,0.000,0.000,-0.896,2.759,"RBC Canadian Open","Oakdale Golf & Country Club"
"Kuest, Peter",150,-1.332,24,0.028,0.032,0.302,0.110,-0.040,0.000,0.000,0.000,0.000,-0.900,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Van Rooyen, Erik",150,-0.809,33,-0.002,0.065,-0.054,-0.059,-0.040,0.000,0.000,0.000,0.000,-0.900,2.833,"RBC Canadian Open","Oakdale Golf & Country Club"
"Gribble, Cody",150,-0.950,32,-0.000,0.008,0.013,0.042,-0.040,0.000,0.000,0.000,0.000,-0.926,2.767,"RBC Canadian Open","Oakdale Golf & Country Club"
"Bennett, Sam",150,-0.887,23,0.033,0.012,-0.046,-0.016,-0.040,0.000,0.000,0.000,0.000,-0.944,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Moore, Ryan",150,-0.592,40,-0.028,-0.077,-0.094,-0.129,-0.040,0.000,0.000,0.000,0.000,-0.960,2.783,"RBC Canadian Open","Oakdale Golf & Country Club"
"Werbylo, Trevor",150,-0.992,25,0.028,0.007,0.050,-0.014,-0.040,0.000,0.000,0.000,0.000,-0.961,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Sloan, Roger",150,-0.872,36,-0.012,-0.010,0.013,-0.044,-0.040,0.000,0.000,0.000,0.000,-0.964,2.851,"RBC Canadian Open","Oakdale Golf & Country Club"
"Higgs, Harry",150,-0.977,31,0.004,0.035,0.012,-0.009,-0.040,0.000,0.000,0.000,0.000,-0.976,2.874,"RBC Canadian Open","Oakdale Golf & Country Club"
"Schmid, Matthias",150,-1.085,25,0.026,0.005,0.008,0.090,-0.040,0.000,0.000,0.000,0.000,-0.996,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Alexander, Tyson",150,-0.987,34,-0.008,0.027,-0.005,0.012,-0.040,0.000,0.000,0.000,0.000,-1.000,2.787,"RBC Canadian Open","Oakdale Golf & Country Club"
"Trainer, Martin",150,-1.125,32,0.002,0.023,0.014,0.010,-0.040,0.000,0.000,0.000,0.000,-1.116,2.815,"RBC Canadian Open","Oakdale Golf & Country Club"
"McGirt, William",150,-0.775,43,-0.040,-0.036,-0.071,-0.209,-0.040,0.000,0.000,0.000,0.000,-1.171,2.756,"RBC Canadian Open","Oakdale Golf & Country Club"
"Creighton, Myles",150,-1.140,27,0.019,-0.000,0.021,-0.038,-0.040,0.000,0.000,0.000,0.000,-1.178,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Cone, Trevor",150,-1.195,30,0.008,-0.013,-0.008,0.059,-0.040,0.000,0.000,0.000,0.000,-1.190,2.777,"RBC Canadian Open","Oakdale Golf & Country Club"
"Villegas, Camilo",150,-1.034,41,-0.031,-0.020,-0.027,-0.050,-0.040,0.000,0.000,0.000,0.000,-1.202,2.778,"RBC Canadian Open","Oakdale Golf & Country Club"
"Hall, Ryan",150,-1.394,23,0.034,0.017,0.186,-0.008,-0.040,0.000,0.000,0.000,0.000,-1.205,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Herman, Jim",150,-1.045,45,-0.046,-0.029,-0.015,-0.032,-0.040,0.000,0.000,0.000,0.000,-1.208,2.816,"RBC Canadian Open","Oakdale Golf & Country Club"
"Matthews, Brandon",150,-1.242,28,0.014,-0.032,-0.002,0.087,-0.040,0.000,0.000,0.000,0.000,-1.215,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Dufner, Jason",150,-1.193,46,-0.049,-0.012,0.010,0.067,-0.040,0.000,0.000,0.000,0.000,-1.217,2.795,"RBC Canadian Open","Oakdale Golf & Country Club"
"Knox, Russell",150,-0.992,37,-0.019,-0.044,0.025,-0.157,-0.040,0.000,0.000,0.000,0.000,-1.227,2.768,"RBC Canadian Open","Oakdale Golf & Country Club"
"Bae, Sangmoon",150,-1.292,36,-0.015,0.013,0.111,-0.052,-0.040,0.000,0.000,0.000,0.000,-1.276,2.769,"RBC Canadian Open","Oakdale Golf & Country Club"
"Kraft, Kelly",150,-1.065,34,-0.007,-0.034,-0.052,-0.081,-0.040,0.000,0.000,0.000,0.000,-1.279,2.797,"RBC Canadian Open","Oakdale Golf & Country Club"
"Brown, Scott",150,-1.196,40,-0.026,-0.011,-0.017,-0.053,-0.040,0.000,0.000,0.000,0.000,-1.344,2.799,"RBC Canadian Open","Oakdale Golf & Country Club"
"Kang, Sung",150,-1.233,36,-0.012,0.012,0.019,-0.115,-0.040,0.000,0.000,0.000,0.000,-1.370,2.823,"RBC Canadian Open","Oakdale Golf & Country Club"
"Stuard, Brian",150,-1.131,40,-0.028,-0.072,-0.026,-0.204,-0.040,0.000,0.000,0.000,0.000,-1.501,2.751,"RBC Canadian Open","Oakdale Golf & Country Club"
"Gainey, Tommy",150,-1.360,47,-0.054,0.013,0.042,-0.135,-0.040,0.000,0.000,0.000,0.000,-1.535,2.840,"RBC Canadian Open","Oakdale Golf & Country Club"
"Brehm, Ryan",150,-1.513,37,-0.016,0.093,0.014,-0.080,-0.040,0.000,0.000,0.000,0.000,-1.542,2.851,"RBC Canadian Open","Oakdale Golf & Country Club"
"Macdonald, Stuart",150,-1.455,28,0.015,0.001,-0.046,-0.035,-0.040,0.000,0.000,0.000,0.000,-1.559,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Stanley, Kyle",150,-1.554,35,-0.010,0.000,-0.089,0.127,-0.040,0.000,0.000,0.000,0.000,-1.566,2.800,"RBC Canadian Open","Oakdale Golf & Country Club"
"McGreevy, Max",150,-1.741,28,0.016,0.053,-0.006,0.142,-0.040,0.000,0.000,0.000,0.000,-1.575,2.853,"RBC Canadian Open","Oakdale Golf & Country Club"
"Barnes, Ricky",150,-1.441,42,-0.035,-0.058,0.069,-0.183,-0.040,0.000,0.000,0.000,0.000,-1.688,2.801,"RBC Canadian Open","Oakdale Golf & Country Club"
"Landry, Andrew",150,-1.611,35,-0.011,-0.039,-0.134,0.108,-0.040,0.000,0.000,0.000,0.000,-1.727,2.835,"RBC Canadian Open","Oakdale Golf & Country Club"
"Ogilvy, Geoff",150,-1.784,46,-0.048,-0.039,0.142,-0.028,-0.040,0.000,0.000,0.000,0.000,-1.796,2.801,"RBC Canadian Open","Oakdale Golf & Country Club"
"Watney, Nick",150,-1.417,42,-0.034,-0.019,-0.022,-0.282,-0.040,0.000,0.000,0.000,0.000,-1.813,2.809,"RBC Canadian Open","Oakdale Golf & Country Club"
"Ernst, Derek",150,-1.815,33,-0.001,-0.026,-0.088,0.066,-0.040,0.000,0.000,0.000,0.000,-1.905,2.834,"RBC Canadian Open","Oakdale Golf & Country Club"
"Papineau, Étienne",150,-2.209,26,0.022,-0.004,0.316,0.008,-0.040,0.000,0.000,0.000,0.000,-1.908,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Hearn, David",150,-1.583,43,-0.040,0.005,-0.135,-0.180,-0.040,0.000,0.000,0.000,0.000,-1.972,2.766,"RBC Canadian Open","Oakdale Golf & Country Club"
"Weir, Mike",150,-1.983,53,-0.073,0.000,0.050,-0.114,-0.040,0.000,0.000,0.000,0.000,-2.159,2.760,"RBC Canadian Open","Oakdale Golf & Country Club"
"Bryan, Wesley",150,-2.005,33,-0.002,0.002,-0.043,-0.090,-0.040,0.000,0.000,0.000,0.000,-2.178,2.897,"RBC Canadian Open","Oakdale Golf & Country Club"
"Nesbitt, Drew",140,-1.948,28,0.014,0.003,-0.280,0.027,-0.040,0.000,0.000,0.000,0.000,-2.224,2.803,"RBC Canadian Open","Oakdale Golf & Country Club"
"Block, Michael",59,-2.557,46,-0.133,0.050,0.533,-0.105,-0.040,0.000,0.000,0.000,0.000,-2.252,2.832,"RBC Canadian Open","Oakdale Golf & Country Club"
"Crane, Ben",150,-1.868,47,-0.052,0.047,-0.192,-0.159,-0.040,0.000,0.000,0.000,0.000,-2.264,2.783,"RBC Canadian Open","Oakdale Golf & Country Club"
"Lamely, Derek",50,-2.039,42,-0.108,-0.047,-0.006,-0.032,-0.040,0.000,0.000,0.000,0.000,-2.273,2.812,"RBC Canadian Open","Oakdale Golf & Country Club"
"Atwal, Arjun",150,-2.027,50,-0.063,0.008,-0.170,-0.046,-0.040,0.000,0.000,0.000,0.000,-2.339,2.815,"RBC Canadian Open","Oakdale Golf & Country Club"
"McNeill, George",150,-2.177,47,-0.054,0.021,-0.135,-0.108,-0.040,0.000,0.000,0.000,0.000,-2.493,2.795,"RBC Canadian Open","Oakdale Golf & Country Club"
