playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8477992,2021,Jonas Johansson,FLA,G,5on4,10,2524.0,0.61,0.0,11.0,0.35,0.0,0.95,2.0,7.51,10.0,1.26,1.0,2.24,1.0,5.66,7.0,0.61,7.0,3.0,0.0,0.23,0.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8480313,2021,Logan Thompson,VGK,G,other,8,869.0,1.47,1.0,25.0,1.05,2.0,3.33,5.0,14.88,16.0,0.23,1.0,9.2,8.0,5.42,5.0,1.38,16.0,3.0,2.0,0.55,0.34,0.58,1.0,0.0,0.0,4.0,0.0,0.0
8480313,2021,Logan Thompson,VGK,G,all,8,26368.0,21.79,22.0,437.0,15.89,19.0,52.94,59.0,231.41,245.0,7.99,15.0,129.77,102.0,94.02,114.0,20.74,240.0,61.0,21.0,7.23,7.94,6.61,8.0,9.0,5.0,115.0,0.0,0.0
8480313,2021,Logan Thompson,VGK,G,5on5,8,21925.0,15.32,16.0,349.0,12.26,15.0,43.02,43.0,183.59,192.0,6.35,13.0,102.47,82.0,76.94,94.0,14.79,198.0,47.0,11.0,5.9,6.14,3.27,7.0,7.0,2.0,93.0,0.0,0.0
8480313,2021,Logan Thompson,VGK,G,4on5,8,1620.0,4.13,4.0,53.0,2.27,2.0,5.85,11.0,27.04,30.0,0.2,0.0,16.62,10.0,8.21,11.0,3.7,22.0,10.0,6.0,0.65,1.31,2.16,0.0,2.0,2.0,15.0,0.0,0.0
8480313,2021,Logan Thompson,VGK,G,5on4,8,1954.0,0.88,1.0,10.0,0.32,0.0,0.74,0.0,5.91,7.0,1.21,1.0,1.47,2.0,3.45,4.0,0.88,4.0,1.0,2.0,0.13,0.14,0.6,0.0,0.0,1.0,3.0,0.0,0.0
8479292,2021,Charlie Lindgren,STL,G,other,5,305.0,0.21,0.0,9.0,0.2,0.0,0.62,0.0,2.48,3.0,0.07,0.0,1.95,4.0,0.89,0.0,0.21,3.0,1.0,0.0,0.08,0.14,0.0,0.0,0.0,0.0,5.0,0.0,0.0
8479292,2021,Charlie Lindgren,STL,G,all,5,14785.0,9.52,5.0,216.0,7.99,6.0,27.63,20.0,118.52,118.0,3.71,0.0,66.93,70.0,49.96,60.0,8.66,128.0,30.0,8.0,3.67,3.57,2.27,3.0,1.0,1.0,50.0,0.0,0.0
8479292,2021,Charlie Lindgren,STL,G,5on5,5,12489.0,7.73,5.0,187.0,6.62,3.0,23.84,19.0,103.3,100.0,3.03,0.0,58.7,60.0,44.75,54.0,7.45,113.0,28.0,4.0,3.4,3.24,1.09,3.0,1.0,1.0,42.0,0.0,0.0
8479292,2021,Charlie Lindgren,STL,G,4on5,5,720.0,1.46,0.0,16.0,1.08,3.0,2.78,1.0,10.48,12.0,0.1,0.0,5.56,5.0,2.71,4.0,0.88,9.0,1.0,4.0,0.08,0.19,1.19,0.0,0.0,0.0,2.0,0.0,0.0
8479292,2021,Charlie Lindgren,STL,G,5on4,5,1271.0,0.12,0.0,4.0,0.09,0.0,0.39,0.0,2.26,3.0,0.49,0.0,0.73,1.0,1.61,2.0,0.12,3.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8479406,2021,Filip Gustavsson,OTT,G,other,15,1612.0,2.33,5.0,40.0,1.56,1.0,3.8,1.0,19.91,17.0,0.22,0.0,11.93,8.0,6.76,11.0,2.26,17.0,8.0,2.0,0.75,1.03,0.54,1.0,3.0,1.0,13.0,0.0,0.0
8479406,2021,Filip Gustavsson,OTT,G,all,15,51454.0,44.64,54.0,839.0,32.85,38.0,102.12,98.0,465.57,473.0,13.47,8.0,256.97,223.0,188.56,210.0,43.36,460.0,139.0,41.0,13.99,16.64,14.01,13.0,24.0,17.0,199.0,0.0,0.0
8479406,2021,Filip Gustavsson,OTT,G,5on5,15,42335.0,31.97,37.0,668.0,24.8,25.0,83.27,80.0,367.17,373.0,10.79,5.0,201.77,179.0,152.53,171.0,31.22,372.0,109.0,25.0,11.55,13.06,7.35,12.0,15.0,10.0,162.0,0.0,0.0
8479406,2021,Filip Gustavsson,OTT,G,4on5,15,3696.0,8.97,11.0,110.0,5.84,11.0,13.64,15.0,66.56,71.0,0.29,1.0,39.66,32.0,20.68,21.0,8.53,61.0,18.0,12.0,1.38,2.03,5.57,0.0,5.0,6.0,19.0,0.0,0.0
8479406,2021,Filip Gustavsson,OTT,G,5on4,15,3811.0,1.37,1.0,21.0,0.65,1.0,1.42,2.0,11.92,12.0,2.17,2.0,3.62,4.0,8.58,7.0,1.34,10.0,4.0,2.0,0.3,0.52,0.54,0.0,1.0,0.0,5.0,0.0,0.0
8475622,2021,Carter Hutton,ARI,G,other,3,234.0,0.27,1.0,3.0,0.12,0.0,0.41,1.0,1.64,2.0,0.0,0.0,0.55,0.0,0.61,0.0,0.27,1.0,0.0,1.0,0.01,0.0,0.25,0.0,0.0,1.0,1.0,0.0,0.0
8475622,2021,Carter Hutton,ARI,G,all,3,6958.0,5.02,15.0,102.0,3.95,2.0,12.52,9.0,56.53,58.0,1.89,1.0,30.59,28.0,23.21,22.0,4.95,60.0,12.0,5.0,1.99,1.39,1.64,8.0,4.0,3.0,25.0,0.0,0.0
8475622,2021,Carter Hutton,ARI,G,5on5,3,5514.0,3.28,10.0,80.0,2.82,1.0,10.04,7.0,43.73,45.0,1.45,1.0,24.44,21.0,18.08,20.0,3.26,47.0,11.0,2.0,1.53,1.24,0.51,7.0,3.0,0.0,20.0,0.0,0.0
8475622,2021,Carter Hutton,ARI,G,4on5,3,384.0,1.27,4.0,14.0,0.89,1.0,1.65,1.0,8.02,9.0,0.04,0.0,4.71,5.0,2.22,0.0,1.22,8.0,1.0,2.0,0.23,0.15,0.88,1.0,1.0,2.0,3.0,0.0,0.0
8475622,2021,Carter Hutton,ARI,G,5on4,3,826.0,0.21,0.0,5.0,0.13,0.0,0.42,0.0,3.13,2.0,0.4,0.0,0.88,2.0,2.3,2.0,0.21,4.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8475156,2021,Mikko Koskinen,EDM,G,other,37,3515.0,7.06,7.0,103.0,4.47,4.0,10.7,9.0,56.22,55.0,0.85,1.0,35.74,27.0,18.05,30.0,6.51,48.0,25.0,5.0,1.96,3.15,1.96,4.0,3.0,0.0,25.0,0.0,0.0
8475156,2021,Mikko Koskinen,EDM,G,all,37,130150.0,105.18,111.0,1994.0,79.24,80.0,253.03,267.0,1124.99,1140.0,36.63,41.0,636.5,499.0,447.4,553.0,101.48,1148.0,323.0,87.0,37.34,38.88,28.96,44.0,39.0,28.0,436.0,4.0,2.0
8475156,2021,Mikko Koskinen,EDM,G,5on5,37,106727.0,74.56,77.0,1574.0,58.8,57.0,205.34,221.0,877.78,896.0,27.91,30.0,490.57,378.0,359.43,445.0,72.59,924.0,234.0,59.0,30.53,28.11,15.92,36.0,29.0,12.0,357.0,2.0,1.0
8475156,2021,Mikko Koskinen,EDM,G,4on5,37,9660.0,19.29,24.0,272.0,14.03,15.0,32.32,33.0,158.22,157.0,1.23,1.0,99.29,88.0,49.81,52.0,18.19,155.0,47.0,18.0,4.16,5.48,9.66,4.0,6.0,14.0,52.0,2.0,1.0
8475156,2021,Mikko Koskinen,EDM,G,5on4,37,10248.0,3.22,2.0,37.0,1.54,2.0,3.36,1.0,26.46,24.0,6.35,9.0,8.47,6.0,17.52,24.0,3.18,19.0,12.0,4.0,0.59,1.56,1.07,0.0,0.0,2.0,2.0,0.0,0.0
8476999,2021,Linus Ullmark,BOS,G,other,31,3195.0,6.32,5.0,82.0,3.7,5.0,9.32,13.0,47.68,48.0,0.9,0.0,27.71,25.0,15.51,18.0,5.9,41.0,15.0,10.0,1.65,1.99,2.67,1.0,1.0,3.0,16.0,0.0,0.0
8476999,2021,Linus Ullmark,BOS,G,all,31,108604.0,77.46,82.0,1602.0,58.95,63.0,198.25,240.0,857.13,900.0,31.44,36.0,483.56,373.0,353.43,434.0,74.97,936.0,228.0,66.0,27.49,27.93,22.03,27.0,30.0,25.0,372.0,2.0,1.0
8476999,2021,Linus Ullmark,BOS,G,5on5,31,87726.0,49.53,59.0,1209.0,41.44,43.0,157.05,196.0,640.81,671.0,25.18,29.0,363.59,266.0,269.27,328.0,48.43,727.0,163.0,32.0,20.83,19.92,8.78,23.0,25.0,11.0,287.0,2.0,1.0
8476999,2021,Linus Ullmark,BOS,G,4on5,31,9321.0,18.46,17.0,258.0,12.05,15.0,27.14,25.0,132.39,141.0,0.69,1.0,80.82,75.0,41.72,54.0,17.5,134.0,35.0,23.0,3.92,4.21,10.33,2.0,4.0,11.0,66.0,0.0,0.0
8476999,2021,Linus Ullmark,BOS,G,5on4,31,8362.0,2.93,1.0,48.0,1.63,0.0,4.31,6.0,34.02,39.0,4.49,6.0,10.51,7.0,25.7,31.0,2.91,32.0,14.0,1.0,0.97,1.71,0.25,1.0,0.0,0.0,1.0,0.0,0.0
8478433,2021,Felix Sandstrom,PHI,G,other,1,155.0,0.41,1.0,7.0,0.26,0.0,0.74,1.0,3.39,2.0,0.1,0.0,1.41,1.0,1.04,1.0,0.41,3.0,0.0,1.0,0.15,0.0,0.26,0.0,0.0,1.0,3.0,0.0,0.0
8478433,2021,Felix Sandstrom,PHI,G,all,1,3869.0,4.6,3.0,89.0,3.32,2.0,11.73,7.0,48.8,46.0,0.85,0.0,24.58,21.0,19.18,31.0,4.52,43.0,18.0,4.0,1.43,2.05,1.11,1.0,1.0,1.0,24.0,0.0,0.0
8478433,2021,Felix Sandstrom,PHI,G,5on5,1,3104.0,2.85,1.0,58.0,2.04,2.0,8.46,3.0,32.51,31.0,0.68,0.0,16.25,13.0,12.37,23.0,2.81,29.0,11.0,3.0,0.82,1.18,0.85,1.0,0.0,0.0,15.0,0.0,0.0
8478433,2021,Felix Sandstrom,PHI,G,4on5,1,480.0,1.11,0.0,20.0,0.83,0.0,2.15,3.0,9.87,9.0,0.02,0.0,5.94,5.0,3.62,6.0,1.07,8.0,6.0,0.0,0.37,0.74,0.0,0.0,0.0,0.0,6.0,0.0,0.0
8478433,2021,Felix Sandstrom,PHI,G,5on4,1,130.0,0.23,1.0,4.0,0.19,0.0,0.37,0.0,3.02,4.0,0.05,0.0,0.97,2.0,2.14,1.0,0.23,3.0,1.0,0.0,0.1,0.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8476316,2021,Laurent Brossoit,VGK,G,other,24,1507.0,4.17,4.0,54.0,2.32,3.0,6.53,5.0,32.4,32.0,0.46,0.0,17.51,13.0,12.36,17.0,3.91,28.0,11.0,5.0,1.08,1.4,1.69,1.0,2.0,1.0,10.0,0.0,0.0
8476316,2021,Laurent Brossoit,VGK,G,all,24,76883.0,60.68,62.0,1179.0,42.89,46.0,135.73,103.0,608.84,588.0,22.38,29.0,336.41,261.0,245.63,346.0,58.91,583.0,203.0,55.0,17.14,25.56,17.98,22.0,25.0,15.0,338.0,0.0,0.0
8476316,2021,Laurent Brossoit,VGK,G,5on5,24,63517.0,42.66,40.0,930.0,31.97,31.0,109.45,87.0,474.06,457.0,18.75,26.0,261.04,199.0,194.69,279.0,41.68,461.0,163.0,31.0,13.54,20.71,8.41,17.0,19.0,4.0,275.0,0.0,0.0
8476316,2021,Laurent Brossoit,VGK,G,4on5,24,5736.0,11.28,15.0,167.0,7.34,10.0,16.83,10.0,83.03,80.0,0.6,0.0,51.36,46.0,26.44,33.0,10.8,78.0,24.0,14.0,2.12,2.81,6.36,4.0,4.0,7.0,51.0,0.0,0.0
8476316,2021,Laurent Brossoit,VGK,G,5on4,24,6123.0,1.63,2.0,22.0,0.86,1.0,2.13,1.0,15.04,16.0,2.52,3.0,5.12,2.0,10.75,15.0,1.6,14.0,4.0,3.0,0.36,0.44,0.83,0.0,0.0,2.0,1.0,0.0,0.0
8480420,2021,Collin Delia,CHI,G,other,2,120.0,0.22,1.0,2.0,0.1,0.0,0.4,0.0,1.72,1.0,0.0,0.0,0.63,1.0,0.6,0.0,0.21,0.0,2.0,0.0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8480420,2021,Collin Delia,CHI,G,all,2,1678.0,1.07,3.0,21.0,0.76,1.0,2.61,4.0,11.46,12.0,0.67,0.0,7.05,3.0,5.11,6.0,0.99,12.0,4.0,1.0,0.33,0.45,0.29,1.0,2.0,0.0,4.0,0.0,0.0
8480420,2021,Collin Delia,CHI,G,5on5,2,1212.0,0.32,1.0,13.0,0.4,0.0,1.57,4.0,6.45,7.0,0.44,0.0,4.35,1.0,3.15,4.0,0.32,9.0,1.0,0.0,0.23,0.09,0.0,1.0,0.0,0.0,3.0,0.0,0.0
8480420,2021,Collin Delia,CHI,G,4on5,2,106.0,0.51,1.0,5.0,0.24,1.0,0.52,0.0,2.61,4.0,0.0,0.0,1.76,1.0,0.86,1.0,0.45,2.0,1.0,1.0,0.08,0.14,0.29,0.0,1.0,0.0,1.0,0.0,0.0
8480420,2021,Collin Delia,CHI,G,5on4,2,240.0,0.02,0.0,1.0,0.02,0.0,0.13,0.0,0.69,0.0,0.24,0.0,0.31,0.0,0.49,1.0,0.02,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476932,2021,Anthony Stolarz,ANA,G,other,21,1438.0,3.82,3.0,50.0,2.14,1.0,5.18,4.0,27.59,28.0,0.41,1.0,15.83,16.0,9.12,13.0,3.74,24.0,9.0,4.0,1.06,1.0,1.75,0.0,1.0,2.0,13.0,0.0,0.0
8476932,2021,Anthony Stolarz,ANA,G,all,21,67579.0,48.2,50.0,1052.0,40.46,37.0,135.64,135.0,584.82,614.0,17.89,20.0,332.61,247.0,246.05,340.0,47.08,641.0,145.0,37.0,18.02,17.14,13.03,14.0,21.0,15.0,229.0,0.0,0.0
8476932,2021,Anthony Stolarz,ANA,G,5on5,21,55395.0,33.86,37.0,822.0,29.28,25.0,107.09,98.0,442.83,458.0,15.01,14.0,252.99,188.0,190.55,268.0,33.1,494.0,114.0,21.0,14.45,13.43,5.98,14.0,17.0,6.0,193.0,0.0,0.0
8476932,2021,Anthony Stolarz,ANA,G,4on5,21,5837.0,8.67,8.0,143.0,7.78,11.0,19.78,25.0,90.09,98.0,0.44,0.0,54.87,40.0,29.74,39.0,8.43,97.0,16.0,11.0,1.68,1.96,5.04,0.0,1.0,7.0,19.0,0.0,0.0
8476932,2021,Anthony Stolarz,ANA,G,5on4,21,4909.0,1.5,2.0,29.0,0.91,0.0,2.81,7.0,19.23,23.0,1.99,5.0,6.15,1.0,14.03,16.0,1.49,21.0,4.0,1.0,0.73,0.51,0.26,0.0,2.0,0.0,3.0,0.0,0.0
8480045,2021,Ukko-Pekka Luukkonen,BUF,G,other,9,153.0,0.31,1.0,7.0,0.26,0.0,0.61,0.0,3.58,5.0,0.04,1.0,2.1,1.0,1.63,3.0,0.31,4.0,1.0,0.0,0.21,0.1,0.0,1.0,0.0,0.0,2.0,0.0,0.0
8480045,2021,Ukko-Pekka Luukkonen,BUF,G,all,9,30184.0,22.55,23.0,481.0,16.37,23.0,56.31,54.0,243.79,277.0,6.57,17.0,139.5,115.0,102.76,172.0,21.87,323.0,53.0,17.0,10.97,6.34,5.24,11.0,5.0,7.0,88.0,0.0,0.0
8480045,2021,Ukko-Pekka Luukkonen,BUF,G,5on5,9,26283.0,18.12,20.0,406.0,13.65,19.0,49.53,48.0,208.34,236.0,5.75,15.0,118.77,97.0,88.9,144.0,17.6,276.0,43.0,14.0,9.24,5.09,3.79,10.0,5.0,5.0,73.0,0.0,0.0
8480045,2021,Ukko-Pekka Luukkonen,BUF,G,4on5,9,2071.0,3.68,2.0,59.0,2.18,4.0,5.3,6.0,25.95,30.0,0.1,0.0,16.37,16.0,8.25,18.0,3.52,36.0,9.0,2.0,1.33,1.15,1.2,0.0,0.0,2.0,12.0,0.0,0.0
8480045,2021,Ukko-Pekka Luukkonen,BUF,G,5on4,9,1677.0,0.29,0.0,5.0,0.11,0.0,0.35,0.0,3.26,3.0,0.6,1.0,0.8,0.0,2.38,4.0,0.29,3.0,0.0,1.0,0.04,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0
8473503,2021,James Reimer,SJS,G,other,38,4010.0,8.39,8.0,126.0,4.75,3.0,13.1,14.0,66.63,68.0,0.84,0.0,38.51,42.0,26.0,25.0,7.98,66.0,18.0,9.0,2.8,2.09,3.5,3.0,2.0,3.0,33.0,0.0,0.0
8473503,2021,James Reimer,SJS,G,all,38,125749.0,101.83,98.0,2258.0,83.09,81.0,269.72,280.0,1164.65,1161.0,31.27,28.0,663.8,568.0,485.43,581.0,98.46,1230.0,324.0,88.0,36.02,39.62,26.19,37.0,37.0,24.0,616.0,0.0,0.0
8473503,2021,James Reimer,SJS,G,5on5,38,103828.0,79.1,79.0,1848.0,63.44,68.0,224.46,234.0,935.72,929.0,24.66,22.0,530.98,442.0,393.5,471.0,76.72,994.0,262.0,66.0,28.65,32.05,18.4,31.0,32.0,16.0,526.0,0.0,0.0
8473503,2021,James Reimer,SJS,G,4on5,38,8828.0,10.98,8.0,234.0,13.28,10.0,28.06,25.0,131.81,135.0,0.9,2.0,84.35,76.0,44.84,63.0,10.41,143.0,34.0,9.0,3.72,4.12,3.13,3.0,1.0,4.0,48.0,0.0,0.0
8473503,2021,James Reimer,SJS,G,5on4,38,9083.0,2.6,3.0,42.0,1.28,0.0,3.08,5.0,24.97,22.0,4.42,3.0,7.86,7.0,18.48,18.0,2.59,23.0,8.0,3.0,0.69,1.03,0.88,0.0,2.0,1.0,8.0,0.0,0.0
8480981,2021,Joel Hofer,STL,G,other,2,157.0,0.56,1.0,7.0,0.43,0.0,0.97,1.0,4.78,5.0,0.0,0.0,3.39,2.0,1.46,3.0,0.56,4.0,3.0,0.0,0.12,0.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8480981,2021,Joel Hofer,STL,G,all,2,7029.0,5.09,6.0,95.0,3.85,5.0,12.79,12.0,54.73,50.0,1.75,1.0,31.68,28.0,22.68,27.0,4.89,59.0,16.0,3.0,1.96,2.29,0.84,3.0,2.0,1.0,17.0,0.0,0.0
8480981,2021,Joel Hofer,STL,G,5on5,2,5564.0,2.87,3.0,72.0,2.44,3.0,9.45,9.0,38.12,34.0,1.34,1.0,22.54,21.0,16.36,19.0,2.85,47.0,6.0,2.0,1.51,0.81,0.55,2.0,0.0,1.0,17.0,0.0,0.0
8480981,2021,Joel Hofer,STL,G,4on5,2,412.0,1.46,1.0,12.0,0.86,2.0,1.98,1.0,8.98,8.0,0.02,0.0,4.83,4.0,2.58,4.0,1.27,5.0,6.0,1.0,0.22,0.95,0.29,0.0,1.0,0.0,0.0,0.0,0.0
8480981,2021,Joel Hofer,STL,G,5on4,2,896.0,0.21,1.0,4.0,0.12,0.0,0.38,1.0,2.85,3.0,0.4,0.0,0.93,1.0,2.28,1.0,0.21,3.0,1.0,0.0,0.12,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8475852,2021,Petr Mrazek,TOR,G,other,17,1444.0,2.55,3.0,44.0,2.02,2.0,4.52,6.0,23.49,27.0,0.43,0.0,16.06,16.0,8.02,7.0,2.48,23.0,11.0,0.0,1.05,1.5,0.0,2.0,1.0,0.0,10.0,0.0,0.0
8475852,2021,Petr Mrazek,TOR,G,all,17,54863.0,40.97,53.0,775.0,31.42,38.0,98.98,88.0,435.43,458.0,17.14,17.0,241.74,175.0,175.61,234.0,39.63,436.0,130.0,37.0,13.78,16.29,10.9,18.0,20.0,15.0,172.0,0.0,0.0
8475852,2021,Petr Mrazek,TOR,G,5on5,17,45837.0,32.26,42.0,630.0,24.1,31.0,82.65,73.0,352.57,368.0,14.22,13.0,191.18,130.0,144.3,201.0,31.22,358.0,95.0,33.0,11.1,11.68,9.48,15.0,15.0,12.0,144.0,0.0,0.0
8475852,2021,Petr Mrazek,TOR,G,4on5,17,4155.0,5.06,7.0,83.0,4.76,4.0,10.3,7.0,48.99,51.0,0.74,0.0,31.07,24.0,16.21,21.0,4.87,47.0,18.0,4.0,1.29,2.35,1.42,0.0,4.0,3.0,14.0,0.0,0.0
8475852,2021,Petr Mrazek,TOR,G,5on4,17,3427.0,1.1,1.0,17.0,0.54,1.0,1.51,2.0,10.38,12.0,1.75,4.0,3.43,5.0,7.08,5.0,1.06,8.0,6.0,0.0,0.34,0.76,0.0,1.0,0.0,0.0,3.0,0.0,0.0
8477970,2021,Vitek Vanecek,WSH,G,other,33,1819.0,3.69,8.0,55.0,2.37,5.0,5.53,1.0,28.18,31.0,0.85,1.0,16.8,15.0,9.67,9.0,3.44,24.0,11.0,4.0,0.8,1.43,1.46,1.0,3.0,4.0,16.0,0.0,0.0
8477970,2021,Vitek Vanecek,WSH,G,all,33,109542.0,73.63,74.0,1666.0,61.75,57.0,204.09,191.0,873.63,889.0,30.21,20.0,499.83,418.0,364.28,468.0,70.13,941.0,236.0,55.0,25.22,28.73,19.68,22.0,28.0,24.0,434.0,0.0,0.0
8477970,2021,Vitek Vanecek,WSH,G,5on5,33,90446.0,52.62,45.0,1343.0,46.53,38.0,166.41,163.0,692.52,696.0,24.06,13.0,397.14,334.0,293.79,384.0,51.47,758.0,184.0,37.0,20.68,22.01,9.94,16.0,18.0,11.0,364.0,0.0,0.0
8477970,2021,Vitek Vanecek,WSH,G,4on5,33,8337.0,15.01,16.0,215.0,11.29,14.0,26.81,20.0,121.02,125.0,0.62,0.0,73.63,65.0,38.3,51.0,12.93,123.0,33.0,13.0,2.65,4.34,8.02,3.0,5.0,8.0,46.0,0.0,0.0
8477970,2021,Vitek Vanecek,WSH,G,5on4,33,8940.0,1.44,2.0,39.0,1.04,0.0,3.7,4.0,23.07,27.0,4.29,6.0,8.2,3.0,17.87,22.0,1.43,28.0,4.0,1.0,0.74,0.44,0.25,0.0,1.0,1.0,6.0,0.0,0.0
8476341,2021,Anton Forsberg,OTT,G,other,32,3158.0,7.37,7.0,100.0,4.86,7.0,11.63,13.0,58.13,56.0,0.96,2.0,34.16,25.0,18.85,25.0,6.88,45.0,25.0,9.0,1.92,2.9,2.55,2.0,3.0,2.0,21.0,0.0,0.0
8476341,2021,Anton Forsberg,OTT,G,all,32,103500.0,85.73,79.0,1774.0,68.59,56.0,213.9,225.0,952.75,965.0,28.38,37.0,541.22,465.0,380.95,460.0,82.08,947.0,305.0,69.0,28.46,36.29,20.96,25.0,31.0,23.0,453.0,2.0,1.0
8476341,2021,Anton Forsberg,OTT,G,5on5,32,84261.0,60.25,58.0,1369.0,48.76,36.0,168.18,174.0,725.11,728.0,23.15,29.0,407.15,355.0,301.76,358.0,58.62,740.0,230.0,39.0,22.24,27.6,10.41,22.0,24.0,12.0,360.0,0.0,0.0
