"","pred_y","test_y"
"1",119.151878356934,0
"2",114.036293029785,0
"3",112.623962402344,0
"4",77.3595199584961,0
"5",87.037712097168,0
"6",79.9002151489258,0
"7",93.3638458251953,0
"8",69.3342056274414,0
"9",88.9114608764648,0
"10",88.8194198608398,0
"11",90.7841796875,0
"12",90.7841796875,0
"13",91.7975540161133,0
"14",90.7841796875,0
"15",73.6632995605469,0
"16",78.5760879516602,0
"17",80.4346237182617,0
"18",86.8402938842773,0
"19",70.6980438232422,0
"20",69.8949127197266,0
"21",69.7194213867188,0
"22",81.15966796875,0
"23",75.3929214477539,0
"24",76.4907531738281,0
"25",66.8192977905273,0
"26",65.1410446166992,0
"27",70.9045715332031,0
"28",67.4962615966797,0
"29",75.772819519043,0
"30",65.6787033081055,0
"31",77.4432678222656,0
"32",66.1193084716797,0
"33",67.7145767211914,0
"34",66.9656753540039,0
"35",69.4014587402344,0
"36",67.6811676025391,0
"37",73.9847259521484,0
"38",71.3149337768555,0
"39",68.3811569213867,0
"40",64.2958908081055,0
"41",81.9207077026367,0
"42",71.3149337768555,0
"43",61.0721473693848,0
"44",64.2958908081055,0
"45",68.3097991943359,0
"46",72.0712432861328,0
"47",64.2958908081055,0
"48",69.6366806030273,0
"49",63.770694732666,0
"50",62.6176300048828,0
"51",64.2958908081055,0
"52",64.2958908081055,0
"53",68.8587341308594,0
"54",71.3149337768555,0
"55",62.6176300048828,0
"56",67.6811676025391,0
"57",66.5782852172852,0
"58",63.1509819030762,0
"59",63.1509819030762,0
"60",61.2809028625488,0
"61",63.7371063232422,0
"62",63.1509819030762,0
"63",58.0249900817871,0
"64",62.4509887695312,0
"65",63.7371063232422,0
"66",62.0588493347168,0
"67",62.0588493347168,0
"68",58.0249900817871,0
"69",64.7943954467773,0
"70",60.1458511352539,0
"71",53.3736343383789,0
"72",58.6111145019531,0
"73",58.0249900817871,0
"74",61.0004425048828,0
"75",61.2809028625488,0
"76",62.4509887695312,0
"77",58.6111145019531,0
"78",58.6111145019531,0
"79",55.0198516845703,0
"80",58.0249900817871,0
"81",55.6059761047363,0
"82",58.6111145019531,0
"83",55.0198516845703,0
"84",60.9522247314453,0
"85",53.3736343383789,0
"86",61.4727249145508,0
"87",57.9470863342285,0
"88",56.3008689880371,0
"89",58.6111145019531,0
"90",58.0249900817871,0
"91",58.6111145019531,0
"92",53.3736343383789,0
"93",56.9328575134277,0
"94",58.6111145019531,0
"95",62.0986366271973,0
"96",62.0588493347168,0
"97",67.1644134521484,0
"98",50.7971153259277,0
"99",44.5802383422852,0
"100",49.9860534667969,0
"101",58.6111145019531,0
"102",59.2739677429199,0
"103",55.6059761047363,0
"104",60.9522247314453,0
"105",52.3942375183105,0
"106",55.6059761047363,0
"107",22.648250579834,0
"108",53.1382255554199,0
"109",50.2109909057617,0
"110",59.6796226501465,0
"111",64.0495071411133,0
"112",56.3008689880371,0
"113",53.1382255554199,0
"114",56.3008689880371,0
"115",53.1382255554199,0
"116",53.1382255554199,0
"117",55.6059761047363,0
"118",50.2109909057617,0
"119",53.1382255554199,0
"120",58.6111145019531,0
"121",46.8234100341797,0
"122",40.6065330505371,0
"123",19.7844924926758,0
"124",19.7844924926758,0
"125",19.7844924926758,0
"126",56.1899566650391,0
"127",19.7844924926758,0
"128",19.7844924926758,0
"129",51.0960006713867,0
"130",43.9596519470215,0
"131",23.2317714691162,0
"132",55.7473526000977,0
"133",47.1222953796387,0
"134",55.1612281799316,0
"135",19.7844924926758,0
"136",50.2744674682617,0
"137",23.2317714691162,0
"138",46.8271865844727,0
"139",19.7844924926758,0
"140",43.9596519470215,0
"141",50.2744674682617,0
"142",50.2744674682617,0
"143",50.2744674682617,0
