DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,Pass Att,Completions,Pass Yds,Pass TD,Pass Int,Rec,Rec Yds,Rec TD,Rush Att,Rush Yds,Rush TD
31989931,C.J. Stroud,QB,HOU,TEN,,7100,,20.02,20.02,2.819718309859155,8.870000000000152,8.677395159108828,0,100,24.147,44.1953,20.0216,14.66,19.34,24.665,27.78,33.04,39.562,18.9472,14.295,18.36,22.965,25.64,30.5,36.7005,18.9472,14.295,18.36,22.965,25.64,30.5,36.7005,20.0216,14.66,19.34,24.665,27.78,33.04,39.562,7.31339,6.50504,6.50504,7.31339,34.1374,23.6535,279.508,1.57493,0.572393,0,0,0,3.79675,13.2292,0.144643
31990331,Davante Adams,WR/FLEX,LV,IND,,7400,,19.24,19.24,2.6,5.140000000000045,5.056690022454702,0,100,19.259,42.927,19.2384,12,17.4,25.625,30,37.1,45.803,14.7549,9.1,13.5,19.3,22.7075,29,36.902,14.7549,9.1,13.5,19.3,22.7075,29,36.902,19.2384,12,17.4,25.625,30,37.1,45.803,9.65626,7.65156,7.65156,9.65626,0,0,0,0,0,7.09552,83.6181,0.4813,0,0,0
31990027,Saquon Barkley,RB/FLEX,NYG,LAR,,6900,,18.81,18.81,2.726086956521739,12.890000000000212,13.225418627404219,0,100,18.0832,42.993,18.807,12.3,17.45,23.7,27.7,34.7,43.6,16.199,10.5,15.1,20.5,23.9,30.1,37.901,16.199,10.5,15.1,20.5,23.9,30.1,37.901,18.807,12.3,17.45,23.7,27.7,34.7,43.6,8.56493,7.44763,7.44763,8.56493,0,0,0,0,0,3.72189,24.4081,0.157714,19.4332,79.9105,0.510429
31990329,Michael Pittman Jr.,WR/FLEX,IND,LV,Q,7500,,18.72,18.72,2.496,5.390000000000052,5.338796180965241,0,100,23.668,42.927,18.7201,12.1,17.15,24.3125,28.615,35.4,43.1,14.1934,9.075,13.3,18.3625,21.5,27.105,34.102,14.1934,9.075,13.3,18.3625,21.5,27.105,34.102,18.7201,12.1,17.15,24.3125,28.615,35.4,43.1,8.94383,6.95847,6.95847,8.94383,0,0,0,0,0,7.45785,78.9725,0.433675,0,0,0
31990323,Deebo Samuel,WR/FLEX,SF,WAS,,7700,,18.33,18.33,2.3805194805194803,9.020000000000156,9.337121567029683,0,100,31.5716,49.6278,18.3282,11.3,16.8,24,28.315,35.805,44.403,14.9528,9.2,13.9,19.6,23,29.2,36.851,14.9528,9.2,13.9,19.6,23,29.2,36.851,18.3282,11.3,16.8,24,28.315,35.805,44.403,9.36271,7.72278,7.72278,9.36271,0,0,0,0,0,5.3568,73.4441,0.492489,2.77869,11.6603,0.142844
31990311,A.J. Brown,WR/FLEX,PHI,ARI,,8600,,18.28,18.28,2.1255813953488376,7.970000000000126,8.233545065680383,0,100,30.0605,47.3668,18.2821,10.4,16.4,25,29.6,37.2,46.801,14.6058,8,13.4,19.7,23.4,30.2025,38.8,14.6058,8,13.4,19.7,23.4,30.2025,38.8,18.2821,10.4,16.4,25,29.6,37.2,46.801,10.224,8.39443,8.39443,10.224,0,0,0,0,0,5.69265,78.4707,0.6524,0,0,0
31990019,Travis Etienne Jr.,RB/FLEX,JAX,CAR,,7200,,18.27,18.27,2.5374999999999996,4.210000000000018,3.9915031381376447,0,100,21.0091,37.9135,18.2709,11.4,16.8,23.8,28,35.2,44,16.0423,10.1,14.9,20.625,24.3,30.8525,38.65,16.0423,10.1,14.9,20.625,24.3,30.8525,38.65,18.2709,11.4,16.8,23.8,28,35.2,44,9.00502,7.87423,7.87423,9.00502,0,0,0,0,0,2.9545,27.7482,0.0840625,17.4956,77.8083,0.597
31990013,Rachaad White,RB/FLEX,TB,NO,,7600,,18.24,18.24,2.4,8.600000000000144,8.64798752915503,0,100,22.3363,42.5071,18.2412,11.6438,16.8,23.5,27.3075,34.2,42.502,15.9603,10.1,14.8,20.4,23.8,30.1,37.9515,15.9603,10.1,14.8,20.4,23.8,30.1,37.9515,18.2412,11.6438,16.8,23.5,27.3075,34.2,42.502,8.66626,7.62407,7.62407,8.66626,0,0,0,0,0,3.27895,25.5375,0.159,18.4513,75.2444,0.5583
31989938,Geno Smith,QB,SEA,PIT,,5900,,18.03,18.03,3.0559322033898306,3.019999999999987,3.029594829089912,0,100,23.019,41.1504,18.0298,12.96,17.34,22.52,25.4,30.541,36.6402,17.3132,12.84,16.88,21.2625,23.8115,28.281,33.9602,17.3132,12.84,16.88,21.2625,23.8115,28.281,33.9602,18.0298,12.96,17.34,22.52,25.4,30.541,36.6402,6.96865,6.27458,6.27458,6.96865,34.0255,22.2745,258.061,1.51589,0.693771,0,0,0,3.16491,12.9454,0.0839429
31990017,Jonathan Taylor,RB/FLEX,IND,LV,,7300,,17.96,17.96,2.46027397260274,17.92999999999966,19.296890923290118,0,100,23.668,42.927,17.9647,11,16.6,23.4625,27.5,34.6,42.8,16.0118,9.9,15,20.7,24.3,30.7525,38.25,16.0118,9.9,15,20.7,24.3,30.7525,38.25,17.9647,11,16.6,23.4625,27.5,34.6,42.8,8.92164,7.88617,7.88617,8.92164,0,0,0,0,0,2.14328,16.5781,0.0901,19.0643,83.5505,0.74525
31990335,Nico Collins,WR/FLEX,HOU,TEN,,7200,,17.9,17.9,2.4861111111111107,14.849999999999996,16.319977746833985,0,100,24.147,44.1953,17.9009,10.7,16.2,23.9,28.3288,35.2,43.602,14.0408,8.4,13,18.5,21.9,27.9025,35.6,14.0408,8.4,13,18.5,21.9,27.9025,35.6,17.9009,10.7,16.2,23.9,28.3288,35.2,43.602,9.47045,7.5206,7.5206,9.47045,0,0,0,0,0,5.77025,84.1425,0.462857,0,0,0
31989929,Tua Tagovailoa,QB,MIA,BAL,,7400,,17.39,17.39,2.35,1.1199999999999988,1.1199116171573216,0,100,21.5169,46.1088,17.387,12.34,16.59,21.78,24.683,29.927,35.8401,16.5287,12.16,15.95,20.26,22.88,27.4005,33.1004,16.5287,12.16,15.95,20.26,22.88,27.4005,33.1004,17.387,12.34,16.59,21.78,24.683,29.927,35.8401,6.90162,6.13254,6.13254,6.90162,37.6193,25.0632,267.489,1.36028,0.892469,0,0,0,2.21519,9.59448,0.0745625
31990341,Rashee Rice,WR/FLEX,KC,CIN,,6900,,17.39,17.39,2.520289855072464,11.850000000000236,12.63281792086148,0,100,25.0638,43.4683,17.3938,10.6875,15.8,22.9,27.4,34.2,42.502,13.6213,8.2,12.6,18.1,21.2,27,34.501,13.6213,8.2,12.6,18.1,21.2,27,34.501,17.3938,10.6875,15.8,22.9,27.4,34.2,42.502,9.04636,7.24543,7.24543,9.04636,0,0,0,0,0,6.13679,74.5925,0.50675,0.133292,0.53001,0.005875
31990313,Stefon Diggs,WR/FLEX,BUF,NE,,8200,,17.38,17.38,2.1195121951219513,2.249999999999992,2.033625960028245,0,100,27.6078,40.5641,17.3824,10.6,15.8,22.9,27.4,34.6,42.601,13.6351,8,12.6,18.1,21.3,27.3,34.601,13.6351,8,12.6,18.1,21.3,27.3,34.601,17.3824,10.6,15.8,22.9,27.4,34.6,42.601,9.0972,7.32941,7.32941,9.0972,0,0,0,0,0,6.17956,72.8269,0.543281,0.0310312,0.146141,0.0011875
31990015,Alvin Kamara,RB/FLEX,NO,TB,Q,7500,,16.96,16.96,2.2613333333333334,3.5199999999999982,3.4521322381153885,0,100,20.1708,42.5071,16.9641,11.6,15.9,21,24.4,30.9025,39.201,14.3341,9.6,13.3,18,20.8075,26.3,33.2,14.3341,9.6,13.3,18,20.8075,26.3,33.2,16.9641,11.6,15.9,21,24.4,30.9025,39.201,7.42838,6.44922,6.44922,7.42838,0,0,0,0,0,4.77465,37.7187,0.14775,14.0322,55.8732,0.29795
31989940,Gardner Minshew II,QB,IND,LV,,5700,,16.91,16.91,2.9666666666666663,2.279999999999992,2.2879038295172087,0,100,23.668,42.927,16.9071,12.1,16.14,20.945,23.92,29.02,35.3206,16.3147,12,15.82,20.04,22.54,27.164,32.5602,16.3147,12,15.82,20.04,22.54,27.164,32.5602,16.9071,12.1,16.14,20.945,23.92,29.02,35.3206,6.62724,5.99636,5.99636,6.62724,34.6658,23.9151,250.428,1.42985,0.68365,0,0,0,2.6215,9.02051,0.0809
31990355,DeAndre Hopkins,WR/FLEX,TEN,HOU,,6000,,16.89,16.89,2.8150000000000004,12.530000000000252,13.584009766646584,0,100,20.0483,44.1953,16.8892,10,15.1,22.3,27.1,34.5525,42.803,13.2892,7.7,12.1,17.7,20.9,27.205,34.7,13.2892,7.7,12.1,17.7,20.9,27.205,34.7,16.8892,10,15.1,22.3,27.1,34.5525,42.803,9.28327,7.43966,7.43966,9.28327,0,0,0,0,0,5.73996,75.1334,0.4755,0.0806786,0.416083,0.00267857
31989936,Baker Mayfield,QB,TB,NO,,6100,,16.87,16.87,2.7655737704918035,2.3299999999999916,2.3271515470470137,0,100,22.3363,42.5071,16.8715,11.84,16.14,21.0225,23.783,29.48,36.0607,16.465,11.82,15.98,20.5,22.98,27.86,33.8806,16.465,11.82,15.98,20.5,22.98,27.86,33.8806,16.8715,11.84,16.14,21.0225,23.783,29.48,36.0607,6.91151,6.39916,6.39916,6.91151,32.9463,21.244,233.211,1.49545,0.76345,0,0,0,3.55665,13.2815,0.1205
31989941,Sam Howell,QB,WAS,SF,,5600,,16.78,16.78,2.996428571428572,4.960000000000039,4.994878204345536,0,100,18.0562,49.6278,16.7791,11.335,15.91,21.44,24.56,30.1715,37.0254,16.2744,11.3,15.67,20.6025,23.323,28.46,34.5806,16.2744,11.3,15.67,20.6025,23.323,28.46,34.5806,16.7791,11.335,15.91,21.44,24.56,30.1715,37.0254,7.48953,6.88635,6.88635,7.48953,37.1523,23.1275,240.018,1.37164,1.27569,0,0,0,3.12376,17.3412,0.157622
31990339,Brandon Aiyuk,WR/FLEX,SF,WAS,,7000,,16.73,16.73,2.39,11.880000000000237,12.798991910512978,0,100,31.5716,49.6278,16.7332,9.9,15.1,22.3,26.8,33.5013,41.301,13.2995,7.9,12.4,17.7,20.8,26.7,33.801,13.2995,7.9,12.4,17.7,20.8,26.7,33.801,16.7332,9.9,15.1,22.3,26.8,33.5013,41.301,9.11176,7.28898,7.28898,9.11176,0,0,0,0,0,5.17373,78.8239,0.4762,0,0,0
31989934,Matthew Stafford,QB,LAR,NYG,,6600,,16.69,16.69,2.5287878787878793,1.579999999999996,1.5819192197180831,0,100,24.9098,42.993,16.6908,11.84,16,20.8975,23.62,28.8115,34.5711,16.2126,11.8,15.82,20.2,22.64,26.96,32.2402,16.2126,11.8,15.82,20.2,22.64,26.96,32.2402,16.6908,11.84,16,20.8975,23.62,28.8115,34.5711,6.72746,6.15453,6.15453,6.72746,35.2171,21.8689,241.557,1.64171,0.696229,0,0,0,1.82109,4.37469,0.0564857
31990317,Puka Nacua,WR/FLEX,LAR,NYG,,7900,,16.59,16.59,2.1,4.880000000000037,4.765834526800358,0,100,24.9098,42.993,16.5888,10.1,15,21.9,26.2,32.9525,40.8027,13.1025,7.975,12.1,17.2,20.4,26.1,32.9515,13.1025,7.975,12.1,17.2,20.4,26.1,32.9515,16.5888,10.1,15,21.9,26.2,32.9525,40.8027,8.67253,6.92701,6.92701,8.67253,0,0,0,0,0,5.65406,72.8997,0.405086,0.880143,4.16275,0.0292571
31990343,Chris Olave,WR/FLEX,NO,TB,,6800,,16.52,16.52,2.429411764705882,9.370000000000166,9.771870879682197,0,100,20.1708,42.5071,16.522,10.1,14.8,21.9,26.1,32.505,40.4015,12.7493,7.8,11.8,16.7,19.7,25.1,32.3005,12.7493,7.8,11.8,16.7,19.7,25.1,32.3005,16.522,10.1,14.8,21.9,26.1,32.505,40.4015,8.62821,6.6936,6.6936,8.62821,0,0,0,0,0,5.9069,78.4777,0.33175,0,0,0
31990315,Cooper Kupp,WR/FLEX,LAR,NYG,,8100,,16.42,16.42,2.027160493827161,3.2299999999999898,3.0283499891156334,0,100,24.9098,42.993,16.4192,10,14.9,21.7,25.8,32.805,40.801,12.8531,7.6,11.8,17,20.115,25.9,32.701,12.8531,7.6,11.8,17,20.115,25.9,32.701,16.4192,10,14.9,21.7,25.8,32.805,40.801,8.66968,6.9605,6.9605,8.66968,0,0,0,0,0,5.94746,70.2339,0.462943,0.117486,0.571857,0.00445714
31990319,Mike Evans,WR/FLEX,TB,NO,,7800,,16.28,16.28,2.0871794871794873,1.4299999999999968,1.1819905375933948,0,100,22.3363,42.5071,16.2773,9.2,14.5,21.9,26.6,34.0025,42.805,13.005,7.1,11.8,17.6,20.9,27.2,35.2005,13.005,7.1,11.8,17.6,20.9,27.2,35.2005,16.2773,9.2,14.5,21.9,26.6,34.0025,42.805,9.39017,7.66637,7.66637,9.39017,0,0,0,0,0,5.1749,72.1618,0.5354,0,0,0
31989977,Tyrod Taylor,QB,NYG,LAR,,4600,,16.2,16.2,3.5217391304347827,11.770000000000234,11.887253388290938,0,100,18.0832,42.993,16.2006,11.36,15.46,20.18,23.16,28.46,35.281,15.9407,11.32,15.38,19.88,22.58,27.1605,33.2402,15.9407,11.32,15.38,19.88,22.58,27.1605,33.2402,16.2006,11.36,15.46,20.18,23.16,28.46,35.281,6.77462,6.39688,6.39688,6.77462,32.6691,20.9268,214.775,1.16674,0.844457,0,0,0,5.32706,28.3246,0.150571
31990045,Ezekiel Elliott,RB/FLEX,NE,BUF,,6000,,16.19,16.19,2.6983333333333333,15.059999999999974,15.322241046355083,0,100,12.9563,40.5641,16.1854,11.1,15,20,23.5,29.8525,37.901,13.4356,8.975,12.3,16.8563,19.9,25.205,32.4,13.4356,8.975,12.3,16.8563,19.9,25.205,32.4,16.1854,11.1,15,20,23.5,29.8525,37.901,7.17056,6.21833,6.21833,7.17056,0,0,0,0,0,5.14388,36.1552,0.122375,15.6303,51.8824,0.245531
31990037,D'Andre Swift,RB/FLEX,PHI,ARI,,6500,,15.88,15.88,2.4430769230769234,9.250000000000162,9.429277465314158,0,100,30.0605,47.3668,15.8831,8.9,14.5,21.2,25.1,32.205,41.204,14.3272,8.2,13,18.8,22.3,28.8,37.3268,14.3272,8.2,13,18.8,22.3,28.8,37.3268,15.8831,8.9,14.5,21.2,25.1,32.205,41.204,8.72606,7.73492,7.73492,8.72606,0,0,0,0,0,1.6267,13.5417,0.1201,16.0989,78.4314,0.60945
31990033,Austin Ekeler,RB/FLEX,LAC,DEN,,6700,,15.77,15.77,2.3537313432835822,7.640000000000116,7.628933434700911,0,100,17.0259,37.4045,15.7668,10.6,14.6,19.8,23.1,29.2525,37.2381,13.3871,8.7,12.2,17,20,25.3,32.202,13.3871,8.7,12.2,17,20,25.3,32.202,15.7668,10.6,14.6,19.8,23.1,29.2525,37.2381,7.17046,6.32541,6.32541,7.17046,0,0,0,0,0,4.41317,32.5335,0.152038,14.2309,52.754,0.299881
31989935,Kyler Murray,QB,ARI,PHI,Q,6300,,15.73,15.73,2.496825396825397,2.6599999999999895,2.6337798130840153,0,100,17.3063,47.3668,15.7301,10.8,14.78,19.7125,22.66,28.581,35.6818,15.5156,10.8,14.74,19.46,22.303,27.321,33.7618,15.5156,10.8,14.74,19.46,22.303,27.321,33.7618,15.7301,10.8,14.78,19.7125,22.66,28.581,35.6818,6.91074,6.56203,6.56203,6.91074,35.1782,22.2844,209.381,1.0804,0.7864,0,0,0,5.5128,26.9948,0.1842
31989945,Will Levis,QB,TEN,HOU,,5200,,15.65,15.65,3.009615384615385,4.2900000000000205,4.293484107204359,0,100,20.0483,44.1953,15.6477,10.86,14.77,19.52,22.563,27.921,34.3004,15.2529,10.84,14.72,19.025,21.66,26.14,31.75,15.2529,10.84,14.72,19.025,21.66,26.14,31.75,15.6477,10.86,14.77,19.52,22.563,27.921,34.3004,6.67107,6.14477,6.14477,6.67107,33.4222,21.0889,231.556,1.298,0.785679,0,0,0,2.93721,11.9719,0.0908929
31989939,Jake Browning,QB,CIN,KC,,5800,,15.62,15.62,2.693103448275862,2.059999999999993,2.0383635152292685,0,100,18.4045,43.4683,15.6214,10.92,14.94,19.525,22.5415,27.941,34.0443,15.2913,10.9,14.81,19.12,21.703,26.3005,32.0606,15.2913,10.9,14.81,19.12,21.703,26.3005,32.0606,15.6214,10.92,14.94,19.525,22.5415,27.941,34.0443,6.64951,6.19978,6.19978,6.64951,35.059,22.955,227.989,1.25546,0.961542,0,0,0,3.43088,16.2053,0.109125
31990035,Bijan Robinson,RB/FLEX,ATL,CHI,,6600,,15.51,15.51,2.35,0.9499999999999998,0.8290207963348016,0,100,18.1048,39.237899999999996,15.5096,10,14.2,19.7,23.2,29.5025,38.401,13.401,8.4,12.2,17.3,20.2,25.7525,33.1,13.401,8.4,12.2,17.3,20.2,25.7525,33.1,15.5096,10,14.2,19.7,23.2,29.5025,38.401,7.56541,6.68622,6.68622,7.56541,0,0,0,0,0,3.73567,33.1177,0.15585,13.0874,54.6456,0.3185
31990031,De'Von Achane,RB/FLEX,MIA,BAL,,6700,,15.47,15.47,2.308955223880597,14.670000000000016,15.195476600956212,0,100,21.5169,46.1088,15.4702,10.1,14.3,19.6,23,29.5,37.5,13.2871,8.5,12.2,17.1,20,25.5,32.6025,13.2871,8.5,12.2,17.1,20,25.5,32.6025,15.4702,10.1,14.3,19.6,23,29.5,37.5,7.38011,6.50699,6.50699,7.38011,0,0,0,0,0,3.78128,27.6305,0.135813,11.4647,58.0057,0.348281
31990347,DJ Moore,WR/FLEX,CHI,ATL,,6600,,15.41,15.41,2.334848484848485,5.870000000000066,5.840439840663199,0,100,21.1331,39.237899999999996,15.4144,9.3,13.8,20.4,24.3,31.5,39.501,12.0826,7,11,16.2,19.2,24.705,31.6515,12.0826,7,11,16.2,19.2,24.705,31.6515,15.4144,9.3,13.8,20.4,24.3,31.5,39.501,8.35439,6.71221,6.71221,8.35439,0,0,0,0,0,5.64684,66.3514,0.40614,0.29927,1.41795,0.01003
31989964,Jarrett Stidham,QB,DEN,LAC,,4800,,15.13,15.13,3.1520833333333336,4.500000000000027,4.509589114224057,0,100,20.3786,37.4045,15.1291,10.46,14.42,18.99,21.96,27.021,33.6418,15.0091,10.46,14.4,18.88,21.703,26.46,32.5601,15.0091,10.46,14.4,18.88,21.703,26.46,32.5601,15.1291,10.46,14.42,18.99,21.96,27.021,33.6418,6.57923,6.37788,6.37788,6.57923,30.7407,19.0575,193.473,1.21018,0.824244,0,0,0,4.59298,22.4994,0.195544
31990807,Travis Kelce,TE/FLEX,KC,CIN,,7000,,15,15,2.142857142857143,2.54999999999999,2.3136425366303284,0,100,25.0638,43.4683,15.0001,8.9,13.5,19.7062,23.7,30.8525,39.101,11.8263,6.7,10.7,15.8,18.9,24.5,31.601,11.8263,6.7,10.7,15.8,18.9,24.5,31.601,15.0001,8.9,13.5,19.7062,23.7,30.8525,39.101,8.30278,6.74549,6.74549,8.30278,0,0,0,0,0,5.47146,63.4219,0.462708,0,0,0
31989942,Derek Carr,QB,NO,TB,,5500,,14.98,14.98,2.7236363636363636,3.6300000000000012,3.620398938872541,0,100,20.1708,42.5071,14.9774,10.4,14.04,18.7,21.76,27.064,32.6204,14.4295,10.375,13.8,17.86,20.32,24.92,30.4801,14.4295,10.375,13.8,17.86,20.32,24.92,30.4801,14.9774,10.4,14.04,18.7,21.76,27.064,32.6204,6.36217,5.7394,5.7394,6.36217,35.8761,21.9695,245.974,1.19995,0.8571,0,0,0,1.5842,3.59747,0.06825
31990809,Trey McBride,TE/FLEX,ARI,PHI,,5900,,14.95,14.95,2.5338983050847457,12.440000000000254,13.175418924929009,0,100,17.3063,47.3668,14.9482,9.4,13.6,18.9,23,30,38.0515,11.3098,6.9,10.2,14.7,17.5,22.8525,29.803,11.3098,6.9,10.2,14.7,17.5,22.8525,29.803,14.9482,9.4,13.6,18.9,23,30,38.0515,7.7784,6.12321,6.12321,7.7784,0,0,0,0,0,6.47705,63.1953,0.3006,0,0,0
31989949,C.J. Beathard,QB,JAX,CAR,,5100,,14.73,14.73,2.888235294117647,1.569999999999996,1.5257728533858759,0,100,21.0091,37.9135,14.7286,10.12,13.965,18.6025,21.563,27.021,32.941,14.5407,10.12,13.92,18.4225,21.203,25.681,31.3016,14.5407,10.12,13.92,18.4225,21.203,25.681,31.3016,14.7286,10.12,13.965,18.6025,21.563,27.021,32.941,6.5438,6.24581,6.24581,6.5438,32.8316,22.164,209.301,1.34134,0.903375,0,0,0,3.15597,10.7893,0.125094
31990051,Chuba Hubbard,RB/FLEX,CAR,JAX,,5800,,14.71,14.71,2.5362068965517244,5.570000000000057,5.41954215523283,0,100,16.9044,37.9135,14.7063,9.3,13.5,18.9,22.4,28.6,36.001,13.0198,8.4,11.9,16.6,19.3575,25.1,32.201,13.0198,8.4,11.9,16.6,19.3575,25.1,32.201,14.7063,9.3,13.5,18.9,22.4,28.6,36.001,7.25834,6.27222,6.27222,7.25834,0,0,0,0,0,2.03391,17.2748,0.0451875,18.986,77.1023,0.396094
