player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Khaleb Hood,97159,WR,GA SOUTHRN,10,95,0,174,0,-2.4,5,96.4,,0,0,0.0,0,7,1,99.9,87.0,0,46,0.0,0,64,27,98.4,63,118.3,28,29.5,2,187,254,9.4,6.9,2.97,7.7,7,70.0,33.3,4,12,4.5,3,32,1,81.9,71.5,1,46,0.0,0,360,63,95.8,345,96.2,90,94.7,2,713,384,6.1,11.3,2.07
Shocky Jacques-Louis,77960,WR,AKRON,10,94,0,102,0,-1.7,2,90.0,100.0,1,1,0.0,0,1,0,95.9,57.0,0,10,3.2,2,62,9,93.5,58,80.4,10,10.6,0,33,48,5.3,3.7,0.57,2.2,0,80.0,0.0,0,1,0.0,0,1,0,79.4,68.6,0,12,1.7,1,60,4,93.3,56,79.2,5,5.3,0,15,21,5.3,3.8,0.27
Zakhari Franklin,97620,WR,UTSA,9,92,0,331,0,-1.8,6,85.0,,0,0,10.5,2,8,0,60.0,73.4,1,35,0.0,0,58,17,100.0,58,90.8,20,21.7,1,136,169,9.9,8.0,2.34,6.9,5,78.9,0.0,0,2,6.3,1,11,0,76.9,75.6,1,35,0.0,0,65,15,90.8,59,131.1,19,20.7,2,234,124,8.3,15.6,3.97
Keylon Stokes,65080,WR,TULSA,10,92,0,320,0,-3.0,2,83.3,,0,0,0.0,0,2,0,92.6,92.1,1,28,0.0,0,13,5,100.0,13,68.8,6,6.5,0,60,80,16.0,12.0,4.62,12.0,15,68.1,63.2,12,19,10.1,7,39,1,60.6,80.3,4,76,0.0,0,380,62,93.7,356,106.1,91,98.9,5,1031,362,5.8,16.6,2.9
Isaiah Winstead,91115,WR,E CAROLINA,9,91,0,156,0,-2.2,1,80.0,,0,0,0.0,0,0,0,91.4,50.2,0,8,0.0,0,36,4,100.0,36,80.8,5,5.5,0,17,27,6.8,4.3,0.47,6.6,2,80.0,0.0,0,1,0.0,0,4,0,94.8,85.6,0,28,0.0,0,28,8,96.4,27,102.9,10,11.0,0,87,46,5.8,10.9,3.22
Ali Jennings III,145344,WR,DOMINION,9,90,0,263,0,-1.0,1,100.0,,0,0,0.0,0,0,0,81.5,48.6,0,1,0.0,0,30,1,100.0,30,79.2,1,1.1,0,1,2,2.0,1.0,0.03,13.7,0,42.9,40.0,2,5,33.3,3,4,0,71.3,85.5,0,29,0.0,0,57,6,94.7,54,97.6,14,15.6,2,68,15,2.5,11.3,1.26
Will Sheppard,124360,WR,VANDERBILT,9,90,0,333,0,-3.5,1,100.0,,0,0,0.0,0,1,0,86.7,45.2,0,6,0.0,0,44,2,97.7,43,120.8,2,2.2,1,7,14,7.0,3.5,0.16,16.1,1,37.5,25.0,1,4,0.0,0,5,0,82.0,82.4,3,18,0.0,0,48,6,93.8,45,33.6,16,17.8,1,73,22,3.7,12.2,1.62
Grant DuBose,111276,WR,CHARLOTTE,10,89,0,136,0,-0.7,1,100.0,,0,0,0.0,0,5,0,96.5,75.0,0,25,2.1,1,47,10,89.4,42,100.4,10,11.2,0,81,88,8.8,8.1,1.93,4.9,0,61.5,50.0,1,2,11.1,1,3,0,64.9,72.6,0,12,0.0,0,50,8,94.0,47,71.0,13,14.6,0,55,25,3.1,6.9,1.17
Daniel George,84378,WR,AKRON,10,88,0,102,0,-1.4,2,92.3,0.0,0,1,0.0,0,5,0,97.6,74.2,0,20,1.5,1,67,12,94.0,63,95.2,13,14.8,0,89,106,8.8,7.4,1.41,13.4,0,55.6,100.0,1,1,0.0,0,2,0,92.6,68.7,1,20,1.5,1,67,5,94.0,63,25.0,9,10.2,0,35,15,3.0,7.0,0.56
Evan Stewart,158674,WR,TEXAS A&M,8,85,0,312,0,,0,,,0,0,,0,0,0,,35.8,0,6,0.0,0,15,0,100.0,15,0.0,0,0.0,0,6,6,,,0.4,14.5,0,50.0,50.0,1,2,20.0,1,3,0,45.5,69.6,0,25,0.0,0,37,4,97.3,36,107.3,8,9.4,1,46,4,1.0,11.5,1.28
Reynaldo Flores,83794,WR,UTEP,10,85,0,330,0,-4.3,0,66.7,,0,0,0.0,0,0,0,86.7,42.1,0,3,0.0,0,33,2,93.9,31,70.1,3,3.5,0,5,14,7.0,2.5,0.16,7.1,0,91.7,100.0,2,2,0.0,0,6,0,42.4,66.1,0,21,0.0,0,61,11,98.4,60,99.3,12,14.1,0,94,32,2.9,8.5,1.57
