player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Jon Runyan,36661,G,GB,12,1,12,61.4,6,10,432,100.0,100.0,97.7,1,18,2,459,459,51.6,5,4,183,100.0,100.0,97.0,10,1,191,191
Darnell Wright,98480,T,CHI,12,0,6,62.3,1,31,437,100.0,100.0,95.0,2,38,6,454,454,62.5,0,22,200,100.0,100.0,93.5,24,2,207,207
Matthew Bergeron,99658,G,ATL,12,0,2,57.3,7,14,427,100.0,100.0,96.6,1,25,4,453,453,43.5,5,8,155,100.0,100.0,93.9,16,3,163,163
Chris Lindstrom,46692,G,ATL,12,2,2,75.6,2,7,427,100.0,100.0,98.2,2,12,3,453,453,71.8,1,4,155,100.0,100.0,97.1,7,2,163,163
Austin Jackson,60816,T,MIA,12,1,17,70.0,2,9,431,100.0,100.0,98.3,1,13,2,453,453,53.3,0,6,118,100.0,100.0,95.8,8,2,123,123
Jake Matthews,8641,T,ATL,12,1,2,77.6,3,14,427,100.0,100.0,96.8,2,22,5,453,453,65.0,2,8,155,100.0,100.0,94.2,14,4,163,163
Drew Dalman,52270,C,ATL,12,1,2,53.2,5,17,427,100.0,100.0,97.0,2,24,2,453,453,54.7,3,7,155,100.0,100.0,96.1,11,1,163,163
Andre James,47058,C,LV,12,0,23,69.9,4,9,426,100.0,100.0,97.8,1,16,3,450,450,64.8,0,5,209,100.0,100.0,97.4,8,3,223,223
D.J. Humphries,9457,T,ARZ,12,0,1,65.1,4,15,413,100.0,100.0,96.7,5,23,4,450,450,58.2,1,13,180,100.0,100.0,95.0,16,2,198,198
John Simpson,41715,G,BLT,12,0,3,64.1,5,10,415,100.0,100.0,98.2,4,15,0,450,450,66.1,1,7,183,100.0,100.0,97.8,8,0,204,204
Greg Van Roten,7746,G,LV,12,0,23,79.4,1,10,425,100.0,100.0,98.0,0,14,3,449,449,71.1,1,6,208,100.0,100.0,96.9,10,3,222,222
Dylan Parham,60953,G,LV,12,0,23,65.8,2,16,425,100.0,100.0,97.6,1,19,1,449,449,62.3,1,14,209,100.0,100.0,95.9,16,1,223,223
Tyler Smith,98385,G,DAL,10,2,9,62.1,2,11,418,100.0,100.0,98.2,5,14,1,449,449,61.9,1,7,164,100.0,100.0,97.0,9,1,179,179
Garett Bolles,11775,T,DEN,12,0,10,83.2,2,15,413,100.0,100.0,97.5,2,19,2,448,448,76.5,1,10,175,100.0,100.0,96.3,12,1,194,194
Ben Powers,41482,G,DEN,12,0,10,62.8,0,18,413,100.0,100.0,97.6,0,19,1,448,448,50.4,0,13,175,100.0,100.0,95.7,14,1,194,194
Quinn Meinerz,112915,G,DEN,12,0,10,64.8,5,13,412,100.0,100.0,97.8,0,18,0,447,447,48.1,3,12,174,100.0,100.0,95.7,15,0,193,193
Kevin Zeitler,7032,G,BLT,12,1,3,81.4,1,12,412,100.0,100.0,97.9,3,15,2,447,447,72.0,1,9,182,100.0,100.0,96.2,12,2,203,203
Mike McGlinchey,46275,T,DEN,12,1,10,61.0,7,30,411,100.0,100.0,94.3,1,42,5,446,446,62.9,3,20,174,100.0,100.0,91.7,26,3,193,193
Lloyd Cushenberry III,41924,C,DEN,12,0,10,77.3,3,5,411,100.0,100.0,99.0,2,8,0,446,446,70.0,3,3,175,100.0,100.0,98.3,6,0,194,194
Mason Cole,45547,C,PIT,12,0,25,36.9,4,17,416,100.0,100.0,97.0,0,23,2,443,443,28.3,3,14,222,100.0,100.0,95.3,19,2,240,240
Aaron Brewer,46014,C,TEN,12,0,31,47.8,7,14,403,100.0,100.0,96.7,1,24,3,441,441,24.7,5,11,173,100.0,100.0,93.6,19,3,192,192
Zack Martin,8651,G,DAL,11,1,9,72.8,6,9,411,100.0,100.0,97.4,1,18,3,440,440,72.1,2,5,166,100.0,100.0,97.3,8,1,181,181
Tyler Biadasz,41178,C,DAL,11,0,9,53.0,2,16,410,100.0,100.0,97.1,0,21,3,439,439,52.4,1,8,162,100.0,100.0,96.6,10,1,177,177
Bernhard Raimann,77948,T,IND,10,1,14,80.1,4,17,414,100.0,100.0,97.0,1,23,2,436,436,69.2,3,15,184,100.0,100.0,95.1,18,0,193,193
Cesar Ruiz,59857,G,NO,11,0,20,56.5,2,15,416,100.0,100.0,97.0,0,21,4,433,433,38.4,2,13,223,100.0,100.0,94.8,19,4,235,235
Ryan Ramczyk,11787,T,NO,11,1,20,73.0,2,17,415,100.0,100.0,96.7,1,23,4,431,431,69.2,1,16,222,100.0,100.0,94.4,21,4,234,234
Ben Bredeson,27305,G,NYG,11,1,21,43.2,0,21,407,100.0,100.0,96.4,3,25,4,431,431,27.4,0,17,202,100.0,100.0,93.8,21,4,216,216
Christian Darrisaw,77373,T,MIN,10,0,18,83.9,10,6,397,100.0,100.0,97.2,0,19,3,429,429,75.9,9,4,179,100.0,100.0,95.3,15,2,190,190
Isaac Seumalo,10713,G,PIT,12,0,25,65.1,4,15,398,100.0,100.0,97.6,0,19,0,425,425,48.6,3,12,209,100.0,100.0,96.4,15,0,227,227
Mekhi Becton,59818,T,NYJ,11,3,22,70.6,5,21,404,100.0,100.0,95.3,4,32,6,425,425,66.3,4,17,199,100.0,100.0,92.7,25,4,212,212
Frank Ragnow,39137,C,DET,11,0,11,74.5,3,9,403,100.0,100.0,98.5,1,12,0,423,423,70.6,1,6,201,100.0,100.0,98.3,7,0,210,210
Graham Glasgow,10729,G,DET,11,0,11,58.0,6,19,401,100.0,100.0,96.6,0,26,1,420,420,55.8,3,14,199,100.0,100.0,95.2,18,1,208,208
Dawand Jones,101550,T,CLV,11,0,8,73.0,3,15,391,100.0,100.0,96.9,0,21,3,419,419,70.7,2,8,183,100.0,100.0,95.6,13,3,194,194
Damien Lewis,81532,G,SEA,11,0,29,62.1,1,18,386,100.0,100.0,96.8,2,22,3,419,419,53.2,1,14,172,100.0,100.0,94.5,17,2,190,190
Lane Johnson,7786,T,PHI,11,0,24,79.5,2,19,396,100.0,100.0,96.8,0,23,2,417,417,78.1,2,13,189,100.0,100.0,96.0,15,0,202,202
Alaric Jackson,40972,T,LA,11,0,26,60.2,6,24,384,100.0,100.0,95.8,1,31,1,413,413,52.5,3,21,201,100.0,100.0,93.5,25,1,216,216
Rob Havenstein,9490,T,LA,10,1,26,64.4,2,18,381,100.0,100.0,97.1,2,21,1,410,410,58.3,2,16,193,100.0,100.0,94.8,19,1,210,210
Taylor Decker,10650,T,DET,10,0,11,80.5,4,17,387,100.0,100.0,96.5,2,24,3,405,405,70.6,2,15,181,100.0,100.0,93.6,20,3,188,188
Colton McKivitz,29314,T,SF,12,0,28,59.3,3,21,378,100.0,100.0,95.2,0,30,6,405,405,52.3,2,14,161,100.0,100.0,91.9,21,5,179,179
Jake Brendel,11117,C,SF,12,0,28,46.9,3,18,377,100.0,100.0,97.2,0,21,0,404,404,58.9,1,9,161,100.0,100.0,96.9,10,0,179,179
Kaleb McGary,46912,T,ATL,12,0,2,68.5,2,8,380,99.7,99.8,97.6,1,14,4,403,404,66.5,2,5,138,100.0,100.0,95.3,10,3,146,146
Lucas Patrick,11435,C,CHI,12,1,6,41.6,1,18,382,100.0,100.0,97.5,2,19,0,395,395,29.3,1,13,178,100.0,100.0,96.1,14,0,182,182
Daniel Brunskill,34807,G,TEN,11,0,31,67.8,4,16,359,100.0,100.0,96.7,0,22,2,393,393,48.1,3,13,148,100.0,100.0,93.2,18,2,165,165
Will Clapp,39386,C,LAC,10,0,27,51.8,5,12,364,100.0,100.0,97.4,0,18,1,389,389,40.9,5,10,188,100.0,100.0,95.5,16,1,202,202
Laremy Tunsil,10647,T,HST,9,0,13,80.9,3,9,352,99.7,99.7,96.9,3,17,5,377,378,71.5,2,7,158,100.0,100.0,95.9,11,2,169,169
Dan Moore Jr.,60120,T,PIT,11,1,25,38.5,7,23,351,100.0,100.0,94.3,1,35,5,374,374,31.0,5,20,182,100.0,100.0,90.9,29,4,197,197
Cody Whitehair,10690,G,CHI,11,0,6,56.0,4,9,358,100.0,100.0,97.3,0,16,3,371,371,54.2,3,7,164,100.0,100.0,95.7,12,2,169,169
Spencer Burford,81920,G,SF,11,1,28,24.6,1,21,345,100.0,100.0,95.7,4,26,4,371,371,20.3,0,11,142,100.0,100.0,94.0,14,3,159,159
James Daniels,45576,G,PIT,10,1,25,68.3,4,10,347,100.0,100.0,98.0,1,14,0,370,370,58.2,2,10,180,100.0,100.0,96.7,12,0,195,195
James Hurst,9001,G,NO,10,1,20,56.3,3,13,355,100.0,100.0,97.2,2,18,2,369,369,38.8,3,11,192,100.0,100.0,95.3,16,2,203,203
Jermaine Eluemunor,11914,T,LV,12,1,23,61.1,4,11,349,100.0,100.0,96.4,1,20,5,368,368,59.0,4,8,174,100.0,100.0,94.3,16,4,186,186
Joe Tippmann,101568,C,NYJ,9,2,22,52.1,1,9,351,100.0,100.0,98.3,3,11,1,368,368,41.9,1,8,170,100.0,100.0,96.8,10,1,179,179
Kolton Miller,47013,T,LV,10,0,23,81.7,1,9,346,100.0,100.0,97.7,0,13,3,367,367,85.8,0,6,170,100.0,100.0,97.1,8,2,182,182
Tyler Linderbaum,82291,C,BLT,10,0,3,74.6,1,10,334,100.0,100.0,98.4,0,11,0,364,364,74.8,0,7,157,100.0,100.0,97.8,7,0,174,174
Tyron Smith,6161,T,DAL,9,0,9,89.3,0,9,337,100.0,100.0,98.7,1,9,0,364,364,83.4,0,5,145,100.0,100.0,98.3,5,0,159,159
Charles Cross,98401,T,SEA,9,1,29,73.2,2,19,337,100.0,100.0,96.0,2,24,3,363,363,65.9,2,14,157,100.0,100.0,93.0,19,3,168,168
Elgton Jenkins,46298,G,GB,10,0,12,79.9,3,12,343,100.0,100.0,97.8,2,15,0,361,361,67.4,2,9,136,100.0,100.0,96.0,11,0,141,141
Calvin Throckmorton,28238,G,TEN,8,0,31,55.7,3,13,334,100.0,100.0,97.6,1,16,0,357,357,49.5,3,10,195,100.0,100.0,96.7,13,0,210,210
Rasheed Walker,81798,T,GB,12,2,12,73.6,2,19,335,100.0,100.0,95.7,4,25,4,357,357,68.5,2,10,141,100.0,100.0,92.9,16,4,148,148
Garrett Bradbury,46013,C,MIN,9,0,18,64.3,2,6,331,100.0,100.0,98.8,0,8,0,357,357,57.3,2,4,151,100.0,100.0,98.0,6,0,160,160
Ezra Cleveland,41973,G,JAX,9,0,15,66.3,4,11,329,100.0,100.0,97.1,1,17,2,354,354,61.6,3,6,140,100.0,100.0,96.1,10,1,153,153
Ryan Kelly,10652,C,IND,9,0,14,80.0,0,4,326,100.0,100.0,99.4,0,4,0,350,350,78.0,0,3,144,100.0,100.0,99.0,3,0,155,155
Kevin Dotson,46735,G,LA,9,0,26,72.8,3,5,315,100.0,100.0,98.1,1,10,2,343,343,60.9,1,4,168,100.0,100.0,97.3,7,2,185,185
Peter Skoronski,129737,G,TEN,9,0,31,68.7,3,15,310,100.0,100.0,96.8,1,19,1,341,341,54.3,3,12,138,100.0,100.0,93.8,16,1,152,152
Nick Gates,29476,C,WAS,7,0,32,56.5,5,9,314,100.0,100.0,96.2,2,19,5,337,337,42.3,2,8,164,100.0,100.0,94.5,14,4,177,177
Walker Little,52287,T,JAX,9,0,15,66.4,2,9,314,100.0,100.0,97.6,1,13,2,332,332,66.9,2,5,121,100.0,100.0,96.3,8,1,130,130
Aaron Banks,59983,G,SF,10,1,28,50.4,4,11,306,100.0,100.0,97.5,1,15,0,329,329,35.2,2,10,125,100.0,100.0,95.2,12,0,139,139
Mike Onwenu,27357,T,NE,10,0,19,67.6,2,9,317,100.0,100.0,97.6,0,13,2,327,327,54.4,2,6,145,100.0,100.0,95.9,10,2,150,150
Trent Williams,5529,T,SF,10,1,28,77.7,3,13,301,100.0,100.0,97.3,3,16,0,324,324,70.9,2,12,131,100.0,100.0,94.7,14,0,148,148
Jedrick Wills Jr.,58467,T,CLV,8,0,8,60.1,5,21,297,100.0,100.0,94.6,3,29,3,319,319,54.4,3,14,141,100.0,100.0,93.3,18,1,153,153
Saahdiq Charles,59820,G,WAS,7,0,32,62.2,2,16,297,100.0,100.0,96.0,1,21,3,319,319,51.3,1,13,161,100.0,100.0,93.8,17,3,173,173
Trent Brown,9677,T,NE,9,1,19,76.4,5,5,305,100.0,100.0,97.4,1,13,3,317,317,70.6,4,4,148,100.0,100.0,95.3,11,3,154,154
John Michael Schmitz Jr.,55238,C,NYG,9,0,21,40.6,1,14,301,100.0,100.0,96.5,0,18,3,317,317,27.5,1,10,161,100.0,100.0,95.3,13,2,170,170
Morgan Moses,8701,T,BLT,9,1,3,76.3,0,14,289,100.0,100.0,96.5,1,17,3,315,315,74.3,0,6,115,100.0,100.0,95.7,8,2,129,129
Evan Neal,99063,T,NYG,7,1,21,38.5,5,23,288,100.0,100.0,94.4,3,30,2,309,309,25.1,3,19,125,100.0,100.0,91.2,22,0,139,139
Andrus Peat,9446,T,NO,8,1,20,53.5,6,15,296,100.0,100.0,95.8,2,23,2,309,309,36.2,6,13,155,100.0,100.0,92.6,21,2,163,163
Sidy Sow,59675,G,NE,8,0,19,57.6,3,8,298,100.0,100.0,97.5,1,13,2,308,308,46.5,3,6,141,100.0,100.0,95.4,11,2,146,146
Max Mitchell,81707,T,NYJ,7,0,22,49.4,1,18,287,100.0,100.0,94.6,0,25,6,306,306,42.7,0,14,141,100.0,100.0,91.5,19,5,153,153
Phil Haynes,29244,G,SEA,8,2,29,59.4,2,5,274,100.0,100.0,96.9,3,12,5,299,299,39.2,2,3,130,100.0,100.0,94.2,10,5,142,142
Robert Hunt,46139,G,MIA,9,0,17,72.9,1,3,284,100.0,100.0,98.9,1,5,1,297,297,67.4,0,2,82,100.0,100.0,98.8,2,0,85,85
Chris Paul,77579,G,WAS,6,0,32,29.6,5,14,284,100.0,100.0,94.9,1,24,5,294,294,3.5,4,11,136,100.0,100.0,90.8,20,5,141,141
Tyler Larsen,9304,C,WAS,6,0,32,28.4,4,17,284,100.0,100.0,95.2,0,24,3,294,294,20.2,4,10,136,100.0,100.0,92.6,17,3,141,141
Chris Hubbard,8051,T,TEN,9,0,31,67.8,4,10,268,100.0,100.0,95.9,0,18,4,292,292,65.8,2,8,111,100.0,100.0,94.6,11,1,126,126
Blake Freeland,102844,T,IND,8,1,14,40.4,2,26,267,100.0,100.0,94.0,1,30,2,291,291,24.1,1,20,116,100.0,100.0,89.2,23,2,126,126
Ronnie Stanley,10640,T,BLT,8,0,3,71.5,3,21,268,100.0,100.0,94.0,4,28,4,290,290,58.5,2,17,121,100.0,100.0,88.8,23,4,134,134
Cole Strange,22976,G,NE,8,0,19,55.9,3,14,279,100.0,100.0,95.9,1,20,3,289,289,38.2,3,10,127,100.0,100.0,93.3,15,2,131,131
Liam Eichenberg,41851,C,MIA,11,1,17,47.0,2,5,274,100.0,100.0,98.0,2,9,2,289,289,53.2,2,4,79,100.0,100.0,96.2,6,0,83,83
Braden Smith,46794,T,IND,8,1,14,71.0,2,8,264,100.0,100.0,98.1,3,10,0,280,280,70.8,2,5,124,100.0,100.0,97.2,7,0,131,131
Jarrett Patterson,81775,C,HST,7,0,13,53.7,1,7,257,100.0,100.0,98.4,0,8,0,277,277,56.7,1,4,113,100.0,100.0,97.8,5,0,120,120
Connor Williams,46216,C,MIA,8,0,17,71.4,1,4,265,100.0,100.0,98.7,1,6,1,276,276,66.0,1,3,68,100.0,100.0,97.1,4,0,71,71
Dillon Radunz,30551,T,TEN,8,0,31,48.3,4,21,254,100.0,100.0,93.5,0,29,4,275,275,30.0,3,18,116,100.0,100.0,88.4,24,3,126,126
Teven Jenkins,41534,G,CHI,8,0,6,72.7,2,8,261,100.0,100.0,98.1,1,10,0,272,272,68.1,2,6,117,100.0,100.0,96.6,8,0,123,123
Chukwuma Okorafor,46302,T,PIT,9,3,25,60.6,0,9,257,100.0,100.0,97.5,3,11,2,271,271,67.2,0,6,143,100.0,100.0,96.5,8,2,154,154
Andre Dillard,29250,T,TEN,9,0,31,46.0,9,17,248,100.0,100.0,90.7,2,36,10,270,270,41.4,4,12,105,100.0,100.0,85.7,23,7,116,116
Dalton Risner,47008,G,MIN,7,0,18,66.2,4,12,249,100.0,100.0,96.8,0,16,0,268,268,65.4,1,8,113,100.0,100.0,96.0,9,0,120,120
Justin Pugh,7800,T,NYG,7,1,21,40.4,1,14,250,100.0,100.0,95.0,2,20,5,265,265,25.1,1,12,128,100.0,100.0,92.6,16,3,134,134
Cam Jurgens,84014,G,PHI,7,0,24,56.0,0,16,251,100.0,100.0,96.8,0,16,0,264,264,56.9,0,8,118,100.0,100.0,96.6,8,0,125,125
Kendall Lamm,10017,T,MIA,8,0,17,71.3,0,10,250,100.0,100.0,96.8,0,13,3,263,263,61.3,0,6,70,100.0,100.0,94.3,7,1,72,72
Patrick Mekari,46219,T,BLT,10,0,3,61.7,2,10,240,100.0,100.0,95.4,1,17,5,259,259,57.7,2,6,111,100.0,100.0,92.8,12,4,124,124
