player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Deshawn Pace,53549,S,CINCINNATI,4,6,0,64.3,0,0,138,58.8,60.6,13.3,63.3,65.5,63.6,2,1,0,22,12.5,3,2,1,128.6,9,0,38,2,106,206,40,0,0,40,0,1,166,19,81,125,10,15,14,3,2,112,41,12.4
Eric Phillips,53572,ED,CINCINNATI,5,0,0,,0,1,138,60.0,68.2,81.3,68.2,63.2,78.3,1,11,0,,0.0,0,0,0,0.0,0,2,2,0,1,184,182,0,1,55,126,0,2,108,75,0,4,4,0,14,0,0,0,
Ryan Mullaney,53704,ED,CINCINNATI,4,1,0,,0,0,138,,75.1,72.4,59.6,73.8,73.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,13,13,0,0,4,9,0,0,2,11,0,1,1,0,0,0,0,0,
Jaheim Thomas,54193,LB,ARKANSAS,5,14,0,81.8,0,0,111,60.0,77.2,82.1,81.9,80.0,64.6,1,4,0,13,15.4,8,1,1,122.0,9,4,213,3,112,247,6,0,0,6,0,0,241,26,109,25,24,30,11,9,1,66,54,7.3
Jordan Strachan,55198,ED,S CAROLINA,5,5,0,50.0,0,1,289,68.3,63.4,85.9,66.5,53.4,71.8,3,3,0,8,18.2,2,1,0,60.4,1,2,4,0,14,240,234,0,2,231,1,0,6,127,99,2,4,4,2,8,0,8,10,8.0
Zachary Ford,55353,S,TOLEDO,5,6,0,56.5,0,0,316,58.8,59.5,24.6,72.7,60.0,56.4,1,3,0,24,18.5,5,0,1,69.7,13,0,109,7,173,317,15,0,0,15,0,32,302,10,134,154,6,16,23,4,0,113,62,8.7
Korey Hernandez,55796,CB,E MICHIGAN,4,0,0,40.0,0,0,160,59.0,62.7,80.1,,74.7,57.9,0,0,0,14,20.0,1,0,1,52.9,2,0,3,10,49,82,2,0,0,2,0,0,80,0,33,67,1,4,5,0,0,21,7,10.5
Deangelo Gibbs,55917,CB,S CAROLINA,1,0,0,,0,0,289,61.2,67.6,68.8,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,2,4,0,0,0,0,0,0,4,0,2,3,0,0,0,0,0,0,0,
Tavyn Jackson,56164,CB,COAST CAR,1,0,0,,0,0,141,,60.0,64.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,
Myles Jones,56220,CB,DUKE,3,0,0,46.2,0,0,154,89.7,88.8,79.2,,68.9,64.0,0,0,2,12,12.5,1,2,0,45.5,6,0,6,120,81,130,0,0,0,0,0,3,130,0,49,1,1,7,13,0,1,59,29,9.8
John Davis,56230,CB,N TEXAS,4,1,0,70.0,0,0,251,75.4,74.3,80.3,60.0,64.3,40.9,0,0,1,40,33.3,3,1,0,97.1,7,0,14,148,90,164,2,0,0,2,0,0,162,1,73,0,2,5,10,0,1,103,41,14.7
Taijh Alston,56348,ED,COLORADO,5,6,1,,0,0,143,61.4,59.3,81.3,67.4,49.8,71.8,1,5,0,,8.3,1,0,0,0.0,0,1,1,0,2,154,153,0,10,83,60,0,1,83,69,0,6,5,0,7,0,0,0,
Phil Paea,56717,DI,OKLAHOMA,2,0,0,,0,0,261,,30.4,0.0,,55.4,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
Marcus Buckley,56754,DI,NEW MEX ST,3,0,0,,0,0,242,,54.7,74.9,59.2,52.5,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,28,28,4,18,1,5,0,0,17,11,0,0,0,0,0,0,0,0,
Popo Aumavae,56803,DI,OREGON,5,1,0,,0,0,264,61.7,72.0,79.9,67.7,68.1,76.8,0,4,0,,0.0,0,0,0,0.0,0,2,0,0,0,106,106,37,67,0,2,0,0,69,37,0,6,4,0,6,0,0,0,
Jacob Lichtenstein,56912,DI,MIAMI FL,4,0,0,,0,0,220,,77.9,76.4,74.8,70.2,23.7,0,4,0,,100.0,2,0,0,0.0,0,1,0,0,0,53,53,4,35,0,14,0,0,38,15,0,1,0,0,5,0,0,0,
JB Brown,57701,ED,UMASS,6,3,1,,0,0,216,,59.6,81.5,63.9,54.4,53.6,1,5,0,,7.1,1,0,0,0.0,0,2,0,0,0,196,196,0,57,75,64,0,0,102,94,0,7,10,0,8,0,0,0,
Bryson Jackson,57738,S,BAYLOR,5,3,0,72.7,0,0,118,36.4,45.7,86.6,56.8,56.4,46.6,0,1,0,49,22.2,4,0,0,114.6,8,0,17,1,45,161,65,0,0,65,0,3,96,19,97,75,5,11,11,1,0,137,85,17.1
Jerry Roberts,57759,LB,UMASS,4,7,0,75.0,0,0,216,63.2,66.3,81.6,58.9,66.8,60.4,0,1,0,24,19.0,4,0,0,115.6,3,0,184,1,78,187,2,0,0,2,0,0,185,10,99,0,7,10,4,1,0,49,39,16.3
Isaac Ukwu,57888,ED,OLE MISS,5,2,0,,0,0,226,71.8,67.5,47.9,71.0,59.2,70.4,2,4,0,,7.1,1,0,1,0.0,0,2,3,0,23,212,205,0,2,195,8,0,7,81,108,4,11,11,0,8,0,0,0,
Malik Robinson,58044,LB,HOUSTON,5,15,0,100.0,0,0,182,51.1,56.1,81.7,66.9,59.4,75.0,2,0,0,35,9.5,4,0,1,148.5,11,0,243,1,134,272,7,0,0,7,0,3,265,15,123,18,12,23,11,2,1,136,113,12.4
Monty Montgomery,58203,LB,OLE MISS,5,4,1,88.9,0,0,226,33.8,39.2,0.0,60.7,52.7,32.1,0,5,0,35,31.6,6,0,1,118.8,8,0,117,0,63,136,11,0,0,11,0,0,125,21,52,8,4,9,9,5,0,123,79,15.4
Londyn Craft,60689,LB,E MICHIGAN,2,1,0,100.0,0,0,160,61.2,69.3,67.8,,69.7,78.9,0,0,0,23,0.0,0,0,0,118.8,1,0,17,0,4,19,0,0,0,0,0,0,19,0,15,2,2,2,1,0,0,23,8,23.0
Hamze El-Zayat,61259,WR,E MICHIGAN,2,0,0,,0,0,160,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Takulve Williams,61346,S,W KENTUCKY,3,2,0,66.7,0,0,346,66.2,59.9,80.9,56.6,46.6,52.1,1,1,1,15,23.5,4,0,0,59.7,2,0,28,8,57,111,8,0,0,8,0,51,103,11,43,16,3,11,3,2,0,30,11,15.0
Jaiden Cameron,62277,ED,NWESTERN,1,0,0,,0,0,256,,64.5,71.5,55.8,66.5,71.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,7,7,0,0,3,4,0,0,4,3,0,1,1,0,0,0,0,0,
Eddie Heckard,63024,CB,BYU,5,3,0,72.0,0,1,128,57.1,62.3,85.5,79.8,73.5,58.9,0,0,1,18,18.2,4,0,1,77.9,18,1,20,42,161,280,3,0,0,3,0,2,277,8,111,213,8,15,25,1,1,115,62,6.4
Jeremiah Harris,63043,S,JVILLE ST,6,5,0,66.7,0,0,196,71.1,75.6,85.5,,83.2,70.7,0,0,1,38,12.1,4,0,1,57.4,6,0,124,12,185,346,3,0,0,3,0,91,343,0,161,116,10,24,9,0,0,85,34,14.2
Kam Butler,63872,ED,VIRGINIA,4,3,0,66.7,0,0,335,63.3,69.5,17.4,73.8,66.2,61.8,2,6,0,15,10.0,2,0,2,81.3,2,3,6,0,17,212,206,0,1,196,9,0,6,100,95,0,12,15,3,11,0,17,18,8.5
Will Whitson,64470,DI,COAST CAR,5,1,0,,0,0,141,60.0,64.7,26.2,61.4,69.5,77.3,2,4,0,,0.0,0,0,1,0.0,0,1,0,0,0,121,121,1,61,32,27,0,0,80,41,0,4,5,0,7,0,0,0,
Robi Stuart,65032,DI,C MICHIGAN,1,0,0,,0,0,134,,55.3,77.6,54.0,57.6,70.1,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,42,42,17,24,0,1,0,0,25,17,0,1,1,0,1,0,0,0,
Josh Minkins,66051,S,LOUISVILLE,3,3,0,100.0,1,0,210,53.4,51.9,79.9,,49.2,57.0,0,0,0,33,18.8,3,0,1,158.3,6,0,28,1,78,125,1,0,0,1,0,71,124,0,47,23,3,10,6,0,1,88,25,14.7
Jeremiah Wood,66274,S,OHIO,3,3,1,88.9,1,0,259,43.6,58.4,79.8,78.2,78.7,84.3,1,3,0,21,0.0,0,1,1,100.5,8,0,14,0,32,59,15,0,0,15,0,5,44,14,13,25,1,5,9,4,0,73,55,9.1
Ty Hamilton,66298,DI,OHIO STATE,4,4,0,,0,0,260,60.0,71.4,79.6,57.5,75.6,51.8,1,1,0,,16.7,2,0,0,0.0,0,0,0,0,0,119,119,9,109,0,1,0,0,53,66,0,3,6,0,2,0,0,0,
Markel Perry,66793,ED,SM HOUSTON,4,5,0,100.0,0,0,281,55.3,61.9,83.5,65.7,58.6,71.3,1,7,0,12,5.9,1,0,0,116.7,1,1,10,0,15,178,165,0,1,150,14,0,13,84,79,3,7,11,1,9,0,12,7,12.0
Jonathan Thomas,70412,ED,NEVADA,1,0,0,,0,0,239,,58.1,72.2,56.7,60.1,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,6,6,0,0,6,0,0,0,4,2,0,0,0,0,0,0,0,0,
Blake Antzoulatos,70424,LB,CAL,3,1,0,50.0,0,0,130,76.6,73.2,73.9,56.8,61.3,41.4,0,0,1,5,28.6,2,0,0,16.7,1,0,24,0,12,26,0,0,0,0,0,0,26,2,12,2,3,4,2,0,0,5,10,5.0
Ben Florentine,70644,DI,WYOMING,5,2,0,,0,0,351,,66.9,79.5,55.4,72.9,61.5,0,1,0,,11.1,1,0,0,0.0,0,0,0,0,0,92,92,14,69,2,7,0,0,53,39,0,6,6,0,1,0,0,0,
Korey Foreman,70831,ED,USC,3,0,0,,0,0,326,60.0,79.0,76.4,78.6,65.4,,2,2,0,,,0,0,0,0.0,0,0,0,0,1,25,25,0,1,21,3,0,0,14,10,0,0,0,0,4,0,0,0,
Jayden Williams,70895,CB,MIAMI OH,1,0,0,50.0,0,0,221,47.3,50.9,75.4,,68.6,82.5,0,0,0,34,0.0,0,1,0,80.7,4,0,0,38,19,38,0,0,0,0,0,0,38,0,19,0,2,7,8,0,0,71,4,17.8
Tate Romney,70946,LB,ARIZONA ST,5,6,0,80.0,0,0,110,58.8,47.7,79.7,55.6,36.5,58.4,1,1,0,15,18.5,5,1,0,87.1,8,0,182,0,103,205,1,0,0,1,0,0,204,19,83,22,8,16,10,2,0,49,17,6.1
Bryant Jackson,70973,LB,NEW MEX ST,1,0,0,,0,0,242,,57.8,67.5,,58.4,25.6,0,0,0,,100.0,1,0,0,0.0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,
Kyler Orr,70975,ED,AIR FORCE,1,0,0,,0,0,101,60.0,62.0,74.2,59.9,,72.2,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,10,10,0,0,10,0,0,0,10,0,0,1,1,0,1,0,0,0,
Tarik Luckett,71171,CB,N TEXAS,2,0,0,0.0,0,0,251,63.1,65.1,74.3,,65.9,74.2,0,0,0,,0.0,0,0,0,39.6,0,0,1,30,10,31,0,0,0,0,0,0,31,0,21,0,0,1,2,0,0,0,0,
Keyon Ware-Hudson,71322,DI,OREGON,5,1,0,,0,0,264,60.3,71.0,78.9,61.7,75.1,29.5,1,2,0,,33.3,3,0,0,0.0,0,0,0,0,2,111,111,4,93,3,11,0,0,63,46,0,4,5,0,3,0,0,0,
Bru McCoy,71345,WR,TENNESSEE,1,0,0,,0,0,307,,60.0,60.0,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Domani Jackson,71370,CB,USC,5,2,0,56.3,0,0,326,63.4,64.0,4.9,,73.6,62.0,0,0,0,72,17.6,3,2,2,140.6,9,0,13,233,167,254,1,0,0,1,0,2,253,0,87,5,2,12,16,0,2,233,131,25.9
William Nimmo Jr.,71391,S,UCLA,4,2,0,0.0,0,0,324,75.3,73.5,79.3,,63.0,74.3,0,0,0,,11.1,1,0,0,39.6,0,0,24,1,68,105,0,0,0,0,0,62,105,0,37,18,1,6,4,0,0,0,0,
Keanu Tanuvasa,71398,DI,UTAH,5,3,0,,0,1,328,69.3,55.2,48.8,59.3,49.3,61.2,1,3,0,,12.5,2,0,1,0.0,0,2,0,0,0,243,243,31,198,1,13,0,0,145,98,0,12,11,0,6,0,0,0,
Akili Arnold,71406,S,OREGON ST,5,1,0,40.0,0,0,265,80.2,78.5,83.2,59.0,72.8,64.7,0,3,1,24,17.9,5,2,0,22.1,6,1,83,3,186,304,3,0,0,3,0,159,301,9,109,55,8,22,15,4,0,52,26,8.7
Easton Mascarenas-Arnold,71410,LB,OREGON ST,5,12,0,93.3,0,0,265,68.6,72.5,22.8,63.0,78.6,62.0,2,2,2,35,14.9,7,0,1,64.9,14,1,213,1,155,293,13,0,0,13,0,1,280,30,108,65,17,28,15,5,0,136,93,9.7
Aaron Smith,71596,S,NEW MEXICO,4,0,0,72.7,0,0,241,64.0,65.4,81.6,,66.5,77.2,0,0,0,75,9.1,1,2,0,154.4,8,0,54,1,63,123,1,0,0,1,0,11,122,0,60,56,1,10,11,0,2,146,73,18.3
Quentin Moten,71681,CB,UNLV,2,0,0,37.5,0,0,325,74.4,74.1,78.1,59.1,63.6,38.3,0,0,1,35,33.3,1,0,0,32.3,3,0,2,81,58,83,0,0,0,0,0,0,83,1,24,0,0,2,8,0,0,74,31,24.7
Jaxen Turner,71728,S,UNLV,5,7,0,50.0,0,0,325,60.5,60.3,84.6,,58.1,56.7,0,0,2,56,20.0,5,0,1,84.4,8,0,62,1,183,314,6,0,0,6,0,138,308,0,131,107,6,13,16,0,2,156,58,19.5
Sheldon Newton,71957,DI,BOISE ST,5,2,0,,0,0,120,60.0,73.6,80.8,66.7,72.6,77.1,1,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,95,95,36,59,0,0,0,0,43,52,0,7,7,0,3,0,0,0,
Jake Hall,72023,LB,UTEP,4,1,0,,0,0,330,60.2,65.8,75.5,60.0,65.3,77.0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,2,14,14,0,0,14,0,0,0,1,11,0,2,2,0,0,0,0,0,
DJ Harvey,72089,CB,S JOSE ST,4,2,0,70.0,1,0,285,63.7,63.8,0.0,60.0,74.6,75.8,0,1,0,35,10.0,1,1,2,131.3,7,0,7,101,57,111,1,0,0,1,0,1,110,1,53,1,1,7,10,1,2,75,27,10.7
Na'im Rodman,72145,DI,WASH STATE,4,1,0,,0,0,341,,55.6,78.0,61.3,50.6,26.0,1,1,0,,33.3,1,0,0,0.0,0,0,0,0,0,87,87,0,75,0,12,0,0,53,34,0,1,1,0,2,0,0,0,
Spencer Lytle,72168,ED,STANFORD,2,0,0,,0,0,300,72.3,73.2,76.4,57.0,67.2,73.0,0,0,0,,0.0,0,0,0,0.0,0,0,3,0,6,17,13,0,0,13,0,0,4,5,6,1,1,1,0,0,0,0,0,
Ralen Goforth,72169,LB,WASHINGTON,5,5,0,100.0,0,0,340,66.7,63.1,0.0,53.7,64.6,40.9,1,1,0,9,25.0,4,0,1,97.9,2,0,132,0,89,150,8,0,0,8,0,0,142,15,46,10,5,7,2,2,0,15,10,7.5
Cole Aubrey,72170,ED,NOTRE DAME,1,0,0,,0,0,258,,51.6,64.1,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Kamren Fabiculanan,72332,S,WASHINGTON,4,0,0,63.6,0,0,340,80.7,76.2,0.0,62.5,65.0,61.2,0,1,2,13,15.4,2,1,1,59.5,7,0,27,3,105,167,8,0,0,8,0,59,159,3,59,70,4,11,11,1,1,36,22,5.1
Raider Damuni,72338,S,BYU,3,1,0,,0,0,128,68.1,64.5,75.6,,55.9,50.4,0,0,0,,40.0,2,0,0,0.0,0,0,5,2,21,40,0,0,0,0,0,31,40,0,19,2,0,2,0,0,0,0,0,
Logan Pili,72354,LB,UTAH ST,3,0,0,100.0,0,0,329,50.4,45.9,72.0,57.7,54.3,76.5,0,0,0,10,0.0,0,0,0,108.3,1,0,11,0,2,15,4,0,0,4,0,0,11,2,11,0,1,2,1,0,0,10,5,10.0
Justin Flowe,72388,LB,ARIZONA,5,7,0,100.0,0,0,109,50.1,55.9,0.0,54.3,68.9,71.5,0,0,0,51,4.5,1,0,1,118.8,7,0,90,0,47,99,1,0,0,1,0,0,98,5,47,8,8,14,7,0,0,108,52,15.4
Zahran Manley,72425,CB,STANFORD,5,1,0,60.7,1,0,300,73.0,70.3,83.2,60.0,45.2,32.1,0,0,0,49,30.0,6,3,1,111.3,17,0,12,301,203,320,1,0,0,1,0,3,319,1,116,3,5,13,28,0,2,234,85,13.8
Noa Pola-Gates,72535,S,NEW MEXICO,5,4,0,80.0,0,0,241,40.1,42.0,0.0,57.5,58.8,46.3,0,0,0,65,23.8,5,0,7,158.3,8,0,81,3,111,209,3,0,0,3,0,21,206,2,96,101,6,12,10,0,2,142,40,17.8
Lavario Wiley,72769,CB,C MICHIGAN,5,2,0,55.0,0,0,134,51.7,51.3,81.3,55.4,52.4,74.8,0,0,0,42,6.7,1,0,1,92.9,11,0,11,193,129,211,0,0,0,0,0,0,211,2,80,7,2,12,20,0,0,216,44,19.6
Keith Conley Jr.,72821,ED,UNLV,5,1,0,,0,0,325,,53.0,80.1,57.4,49.8,47.7,0,1,0,,16.7,1,0,0,0.0,0,1,0,0,0,97,97,1,18,64,14,0,0,57,40,0,3,4,0,2,0,0,0,
Marco Notarainni,73389,LB,BOISE ST,5,6,0,83.3,0,1,120,55.1,71.5,81.8,83.4,74.6,62.2,0,3,0,15,15.6,7,0,0,85.4,10,2,181,0,87,223,16,0,0,15,1,0,207,27,109,26,21,32,12,5,0,54,58,5.4
Rickie Davis Jr.,73500,S,W KENTUCKY,1,0,0,100.0,0,0,346,37.4,31.0,74.5,55.7,41.7,27.5,0,0,0,18,50.0,1,0,0,158.3,2,0,12,1,6,19,2,0,0,2,0,0,17,4,9,4,0,1,2,0,1,32,16,16.0
Gio De Leon,73658,LB,BUFFALO,1,1,0,,0,0,126,60.0,53.8,68.4,59.5,54.9,26.6,0,0,0,,50.0,1,0,0,0.0,0,0,8,0,1,8,0,0,0,0,0,0,8,1,6,0,0,0,0,0,0,0,0,
Jalen Williams,73776,CB,FRESNO ST,3,1,0,100.0,0,0,169,47.6,51.7,79.3,57.6,68.7,28.1,0,1,0,31,33.3,2,0,0,118.8,2,0,1,0,22,40,1,0,0,1,0,0,39,2,16,38,1,3,2,1,0,40,23,20.0
Maurice Wilmer,73825,LB,UCONN,1,0,0,,0,0,146,,66.2,71.2,,65.3,,0,0,0,,,0,0,0,0.0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,
McKel Broussard,73850,S,UTEP,4,5,0,66.7,0,0,330,52.4,56.8,81.8,53.3,65.2,53.9,0,0,0,16,23.5,8,0,0,78.5,4,0,120,1,103,238,2,0,0,2,0,85,236,8,127,30,6,21,6,0,0,30,19,7.5
Evan Williams,73864,S,OREGON,4,7,0,77.8,0,0,264,76.1,74.8,82.2,82.6,58.6,63.3,0,0,0,18,18.5,5,0,0,84.7,7,3,59,4,138,209,1,0,0,1,0,101,208,5,66,44,13,15,9,3,0,39,9,5.6
Max Williams,73985,S,USC,4,1,0,46.2,1,0,326,56.5,64.1,80.9,66.9,80.1,48.1,0,0,1,29,21.4,3,2,2,33.2,6,0,70,3,96,155,1,0,0,1,0,22,154,4,55,59,8,10,13,0,0,77,30,12.8
Taariq Al-Uqdah,74119,LB,WASH STATE,3,5,0,66.7,0,0,341,62.5,63.5,76.4,62.7,61.6,61.5,1,0,0,17,14.3,2,0,0,96.5,2,0,63,0,34,64,1,0,0,1,0,0,63,5,25,0,6,7,3,1,0,28,18,14.0
Justin Sinclair,74258,S,HAWAII,3,1,0,50.0,0,0,180,47.0,45.2,75.2,,45.0,25.5,0,0,0,15,50.0,4,0,0,72.9,2,0,44,2,44,74,0,0,0,0,0,14,74,0,30,14,0,3,4,0,0,28,5,14.0
Zion Branch,74395,S,USC,4,2,0,0.0,0,1,326,60.9,73.0,77.1,59.9,90.9,83.9,0,0,0,,0.0,0,0,0,39.6,0,0,33,0,32,56,2,0,0,2,0,8,54,1,23,13,3,5,1,0,0,0,0,
Treven Ma'ae,74498,DI,BAYLOR,5,2,1,,0,0,118,,58.7,80.6,56.6,59.2,74.8,0,4,0,,0.0,0,0,0,0.0,0,0,0,0,0,122,122,32,80,2,8,0,0,58,64,0,0,2,0,4,0,0,0,
Jowon Briggs,74867,DI,CINCINNATI,5,3,0,,0,0,138,,62.9,80.3,59.5,64.2,67.6,1,7,0,,10.0,1,0,0,0.0,0,1,0,0,0,190,190,3,39,14,134,0,0,111,79,0,7,6,0,9,0,0,0,
Jaylen Johnson,75046,S,MEMPHIS,2,0,0,,0,0,218,58.0,58.5,75.3,60.0,60.0,74.8,0,0,0,,,0,0,0,0.0,0,0,1,0,13,17,2,0,0,2,0,12,15,1,3,2,0,0,0,0,0,0,0,
Silas Walters,75263,S,MIAMI OH,5,4,0,100.0,0,0,221,55.0,65.5,81.7,77.4,80.7,57.0,1,0,0,20,18.8,3,0,0,118.8,4,1,55,1,71,156,5,0,0,5,0,19,151,4,81,74,5,9,4,2,0,51,29,12.8
Andre Proffitt,75264,DI,AKRON,1,0,0,,0,0,102,,61.7,66.6,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Rome Weber,75728,CB,W KENTUCKY,5,0,0,58.8,0,0,346,53.8,54.5,84.2,53.2,59.2,42.1,0,1,0,75,28.6,4,1,0,110.9,10,0,32,60,128,217,8,0,0,8,0,32,209,6,83,85,4,10,17,1,1,164,51,16.4
Solomon Byrd,75742,ED,USC,5,3,1,100.0,0,3,326,64.0,75.1,84.7,79.5,62.0,70.5,4,11,0,-2,13.3,2,0,0,79.2,1,6,1,0,15,220,219,0,10,180,29,0,1,124,81,0,13,10,1,21,0,-2,5,-2.0
Uchenna Ezewike,75750,ED,UMASS,3,0,0,,0,0,216,,69.1,77.8,52.3,76.8,46.9,0,2,0,,28.6,2,0,0,0.0,0,0,0,0,0,46,46,0,0,42,4,0,0,19,27,0,5,5,0,2,0,0,0,
Jonah Kahahawai-Welch,75759,ED,HAWAII,5,4,1,0.0,0,0,180,58.2,66.5,52.3,66.1,67.8,34.2,2,9,0,,26.3,5,0,1,39.6,0,0,1,1,20,230,228,0,0,225,3,0,2,103,107,0,9,10,1,11,0,0,0,
Jonah Laulu,75763,DI,OKLAHOMA,5,1,0,,0,0,261,59.4,74.7,79.5,76.6,67.4,30.9,2,7,0,,22.2,2,0,0,0.0,0,1,1,0,1,119,118,25,74,3,16,0,1,72,46,0,5,6,0,10,0,0,0,
Fo'i Sila,75767,DI,HAWAII,3,3,0,,0,0,180,,66.4,76.3,58.2,69.1,32.8,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,53,53,1,52,0,0,0,0,28,25,0,0,0,0,0,0,0,0,
Devin Phillips,75771,DI,KANSAS,5,0,0,,0,0,198,,68.4,80.8,59.2,72.0,50.1,0,4,0,,20.0,1,0,0,0.0,0,0,0,0,0,159,159,14,142,0,3,0,0,83,76,0,3,4,0,4,0,0,0,
Cole Godbout,75784,DI,WYOMING,5,10,0,,0,0,351,60.0,69.7,81.6,62.0,71.6,38.1,1,4,0,,20.7,6,0,0,0.0,0,2,0,0,0,242,242,21,201,3,17,0,0,139,103,0,9,13,0,7,0,0,0,
