player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Erik Brooks,84187,WR,FRESNO ST,5,9.8,7,70.8,66.7,4,6,0,8.1,3,25,169,0,67.3,29.5,78.1,,77.4,0.0,0,0,49,0.0,0,157,0,34,94.9,149,90.4,142,131.0,48,4,9.6,15,485,194,5.7,14.3,3.26
Eric McAlister,145976,WR,BOISE ST,5,16.7,8,53.2,44.4,4,9,0,3.8,1,18,120,0,78.0,71.1,74.9,,75.6,0.0,0,1,39,0.0,0,173,0,25,94.8,164,9.8,17,96.6,47,3,90.2,156,426,137,5.5,17.0,2.6
Malachi Fields,151069,WR,VIRGINIA,5,15.9,4,57.4,60.0,6,10,0,6.9,2,18,335,0,70.7,71.9,75.1,,75.3,0.0,0,3,39,0.0,0,175,1,27,95.4,167,5.7,10,61.9,47,1,94.3,165,355,93,3.4,13.1,2.13
Kris Mitchell,97659,WR,FIU,6,13.4,5,67.4,66.7,6,9,0,6.1,2,20,166,0,72.7,71.9,76.4,,76.3,0.0,0,0,64,0.0,0,182,1,31,96.2,175,0.0,0,137.0,46,4,100.0,182,550,235,7.6,17.7,3.14
Sam Pinckney,84197,WR,COAST CAR,5,13.9,2,60.9,85.7,6,7,0,9.7,3,19,141,0,62.4,71.9,75.1,,75.4,0.0,0,2,52,0.0,0,193,1,28,93.8,181,9.3,18,96.6,46,3,90.7,175,443,103,3.7,15.8,2.45
Samuel Brown,123410,WR,HOUSTON,5,10.0,11,71.7,57.1,4,7,0,5.7,2,21,182,0,74.1,72.1,77.4,,77.4,0.0,0,0,53,0.0,0,213,0,33,95.8,204,9.4,20,114.7,46,1,90.6,193,503,239,7.2,15.2,2.47
Caullin Lacy,121426,WR,S ALABAMA,5,9.0,11,71.1,50.0,2,4,0,5.9,2,18,288,0,74.0,80.3,74.5,,76.3,0.0,0,0,84,0.0,0,178,2,32,94.4,168,65.7,117,150.5,45,5,34.3,61,567,411,12.8,17.7,3.38
Jeremiah Hunter,131650,WR,CAL,5,13.6,6,60.0,58.3,7,12,0,6.9,2,17,130,0,70.3,76.9,73.9,,74.6,0.0,0,2,50,0.0,0,159,0,27,94.3,150,5.7,9,92.9,45,4,94.3,150,321,67,2.5,11.9,2.14
Rome Odunze,73774,WR,WASHINGTON,5,16.0,6,71.1,62.5,5,8,0,5.9,2,28,340,1,73.4,44.1,82.1,,82.2,0.0,0,1,50,0.0,0,189,0,32,95.2,180,16.4,31,133.8,45,4,83.1,157,608,176,5.5,19.0,3.38
Ricky White,129639,WR,UNLV,5,12.6,5,51.1,0.0,0,3,0,11.5,3,12,325,0,57.3,70.7,70.3,,66.9,0.0,0,4,53,0.0,0,130,0,23,96.2,125,19.2,25,37.2,45,0,80.8,105,319,146,6.3,13.9,2.55
Anthony Simpson,146244,WR,UMASS,6,8.5,6,61.4,40.0,2,5,0,10.0,3,15,216,1,62.7,43.1,68.8,,66.3,1.0,2,1,67,0.0,0,192,0,27,93.2,179,87.5,168,100.6,44,2,10.9,21,440,288,10.7,16.3,2.46
Steven McBride,122570,WR,HAWAII,6,17.1,4,68.2,40.0,4,10,0,0.0,0,18,180,0,89.5,77.0,79.9,,80.3,0.0,0,0,55,0.0,0,212,0,30,94.3,200,1.9,4,143.1,44,6,98.1,208,471,90,3.0,15.7,2.36
Matthew Golden,156165,WR,HOUSTON,5,9.4,4,56.8,33.3,3,9,1,19.4,6,19,182,0,35.6,72.0,65.4,,64.8,0.0,0,1,39,0.0,0,185,2,25,96.8,179,36.2,67,96.4,44,4,63.8,118,276,134,5.4,11.0,1.54
Luke McCaffrey,101634,WR,RICE,5,12.5,5,52.3,64.3,9,14,0,4.2,1,15,275,0,78.5,72.5,76.5,,79.2,0.0,0,2,51,0.0,0,191,1,23,93.2,178,72.8,139,96.2,44,4,27.2,52,414,133,5.8,18.0,2.33
Elijah Metcalf,145307,WR,MIDDLE TN,6,5.8,8,74.4,25.0,1,4,0,11.1,4,14,224,0,60.9,72.3,62.0,,65.7,0.0,0,2,71,0.0,0,246,0,32,93.5,230,91.9,226,102.5,43,3,8.1,20,356,245,7.7,11.1,1.55
Jimmy Horn Jr.,144483,WR,COLORADO,5,7.7,12,79.1,33.3,1,3,0,10.5,4,14,143,0,60.1,76.4,61.2,,60.3,0.0,0,1,45,0.0,0,266,1,34,93.6,249,97.7,260,119.6,43,4,2.3,6,326,159,4.7,9.6,1.31
Troy Franklin,146567,WR,OREGON,5,11.5,6,76.2,33.3,1,3,0,8.6,3,23,264,0,66.4,72.1,85.0,,85.6,2.1,3,1,72,0.0,0,146,1,32,95.9,140,11.0,16,147.3,42,7,87.0,127,535,250,7.8,16.7,3.82
Xzavier Henderson,124380,WR,CINCINNATI,5,13.0,2,69.0,33.3,1,3,0,3.3,1,21,138,0,80.6,72.6,77.1,,78.1,0.0,0,1,49,0.0,0,173,0,29,96.0,166,4.0,7,98.1,42,1,96.0,166,408,122,4.2,14.1,2.46
Joshua Cephus,98095,WR,UTSA,4,8.6,5,73.8,50.0,2,4,0,3.1,1,17,331,0,81.8,74.3,79.0,,79.7,0.6,1,1,44,0.0,0,161,0,31,96.3,155,48.4,78,107.7,42,3,50.3,81,305,159,5.1,9.8,1.97
Amad Anderson Jr.,84380,WR,TEMPLE,5,12.0,4,61.0,40.0,4,10,0,3.8,1,14,306,0,77.8,74.9,68.8,,70.8,0.0,0,0,46,0.0,0,161,1,25,95.0,153,49.7,80,98.8,41,1,50.3,81,372,191,7.6,14.9,2.43
Jerand Bradley,144761,WR,TEXAS TECH,5,11.8,0,51.2,75.0,3,4,0,12.5,3,13,315,0,55.1,70.4,62.2,,61.6,0.0,0,1,34,0.0,0,198,1,21,95.5,189,25.8,51,84.0,41,3,74.2,147,246,71,3.4,11.7,1.3
Deion Burks,145107,WR,PURDUE,5,15.0,12,48.8,20.0,2,10,0,9.1,2,18,273,0,64.7,70.4,71.6,,69.9,0.0,0,2,84,0.0,0,208,0,20,95.2,198,7.2,15,93.2,41,4,92.3,192,377,157,7.9,18.9,1.9
Kelly Akharaiyi,157878,WR,UTEP,6,15.9,2,40.0,0.0,0,9,1,23.8,5,12,330,0,31.2,70.8,64.7,,63.0,0.0,0,1,32,0.0,0,190,2,16,88.9,169,20.5,39,62.3,40,1,79.5,151,278,66,4.1,17.4,1.64
Brian Thomas Jr.,146760,WR,LSU,5,13.1,7,82.5,71.4,5,7,0,5.7,2,21,211,0,74.0,72.1,75.2,,75.1,0.0,0,0,75,0.0,0,189,0,33,97.9,185,16.9,32,158.3,40,8,82.5,156,537,176,5.3,16.3,2.9
Chase Roberts,147528,WR,BYU,5,13.7,6,61.5,20.0,1,5,0,7.7,2,15,128,1,69.4,30.0,76.7,62.1,75.6,0.0,0,2,59,0.7,1,140,0,24,91.4,128,37.9,53,95.9,39,3,62.1,87,358,157,6.5,14.9,2.8
Jared Brown,147081,WR,COAST CAR,5,5.8,12,71.8,33.3,1,3,0,3.4,1,10,141,0,80.5,77.7,70.6,,68.1,0.0,0,0,51,0.0,0,183,0,28,94.0,172,94.0,172,104.0,39,1,5.5,10,314,233,8.3,11.2,1.83
Tetairoa McMillan,158735,WR,ARIZONA,5,12.3,3,69.2,50.0,3,6,0,3.6,1,17,109,1,79.5,29.7,69.6,,68.7,0.5,1,1,55,0.0,0,202,1,27,96.0,194,22.8,46,129.3,39,5,76.7,155,380,131,4.9,14.1,1.96
Jaylen Johnson,84191,WR,E CAROLINA,5,8.5,4,59.0,42.9,3,7,0,17.9,5,11,156,0,40.4,70.7,59.1,,56.6,0.0,0,1,34,0.0,0,183,0,23,95.1,174,79.2,145,62.7,39,0,20.8,38,207,99,4.3,9.0,1.19
Jayden McGowan,157184,WR,VANDERBILT,6,10.1,6,61.5,0.0,0,1,0,11.1,3,11,333,0,58.8,49.0,66.9,,64.6,1.8,3,1,50,0.0,0,168,0,24,97.0,163,67.9,114,74.9,39,0,27.4,46,302,171,7.1,12.6,1.85
Jordan Watkins,122730,WR,OLE MISS,5,10.6,4,74.4,14.3,1,7,0,3.3,1,19,226,0,80.9,77.2,75.5,67.6,77.6,4.0,7,0,68,1.2,2,173,0,29,96.0,166,83.2,144,129.2,39,2,11.0,19,450,204,7.0,15.5,2.71
Xavier Legette,99197,WR,S CAROLINA,5,12.6,2,84.2,66.7,6,9,0,0.0,0,19,289,0,90.0,73.4,79.9,,83.4,0.0,0,0,76,0.0,0,187,0,32,95.7,179,28.3,53,145.1,38,3,70.1,131,606,232,7.3,18.9,3.39
Ricky Pearsall,100660,WR,FLORIDA,5,9.5,8,76.3,0.0,0,1,0,6.5,2,18,163,0,72.7,77.4,76.7,,78.2,0.0,0,1,50,0.0,0,168,0,29,92.9,156,51.8,87,118.7,38,2,47.0,79,424,170,5.9,14.6,2.72
Brock Bowers,146715,TE,GEORGIA,5,5.8,13,78.9,20.0,1,5,0,3.2,1,20,173,2,80.5,21.9,89.2,74.0,90.4,36.4,60,0,41,9.7,16,165,2,30,85.5,141,47.9,79,138.6,38,3,10.3,17,416,301,10.0,13.9,2.95
Phillip Brooks,78138,WR,KANSAS ST,5,8.7,1,71.1,66.7,4,6,0,0.0,0,13,199,0,88.3,80.2,67.2,,67.2,0.6,1,2,39,0.0,0,173,1,27,97.7,169,67.1,116,87.2,38,2,31.8,55,276,132,4.9,10.2,1.63
Nick Nash,98679,WR,S JOSE ST,5,12.2,1,65.8,42.9,3,7,0,3.8,1,9,285,1,78.4,29.5,61.6,,61.3,0.0,0,1,39,0.0,0,206,0,25,92.2,190,8.3,17,97.9,38,3,91.7,189,234,59,2.4,9.4,1.23
Sean Atkins,101127,WR,USF,5,8.6,8,75.7,50.0,2,4,0,0.0,0,13,327,0,89.2,80.8,72.4,,72.2,0.0,0,1,88,0.0,0,182,1,28,90.1,164,94.5,172,118.2,37,3,5.5,10,331,158,5.6,11.8,2.02
Barion Brown,163779,WR,KENTUCKY,5,16.5,2,51.4,16.7,1,6,0,17.4,4,14,202,0,42.4,76.1,65.0,,63.4,0.0,0,2,55,0.0,0,118,0,19,94.9,112,32.2,38,59.6,37,1,67.8,80,251,74,3.9,13.2,2.24
Squirrel White,163776,WR,TENNESSEE,5,9.4,7,70.3,40.0,2,5,0,3.7,1,14,307,0,78.4,71.6,70.7,,71.6,1.4,2,1,50,0.0,0,140,3,26,95.7,134,95.7,134,80.5,37,0,2.9,4,276,171,6.6,10.6,2.06
Cam Johnson,84497,WR,NWESTERN,5,10.1,8,56.8,37.5,3,8,0,0.0,0,15,256,0,86.7,70.6,67.0,,67.4,0.0,0,3,43,0.0,0,183,0,21,97.3,178,10.9,20,43.8,37,0,89.1,163,250,95,4.5,11.9,1.4
Cyrus Allen,156582,WR,LA TECH,6,15.8,2,51.4,87.5,7,8,0,17.4,4,14,208,0,42.4,71.0,64.6,,65.1,0.5,1,0,85,0.0,0,190,2,19,93.7,178,21.6,41,102.2,37,2,77.9,148,349,121,6.4,18.4,1.96
Robert Lewis,123858,WR,GA STATE,5,13.9,10,70.3,25.0,1,4,0,10.3,3,17,175,0,61.6,73.6,82.2,,82.4,0.0,0,1,97,0.0,0,144,0,26,95.1,137,20.1,29,141.0,37,5,79.9,115,500,208,8.0,19.2,3.65
Silas Bolden,71674,WR,OREGON ST,5,12.2,6,64.9,40.0,2,5,0,0.0,0,14,265,0,87.4,74.0,78.9,,78.8,0.0,0,1,50,0.0,0,116,1,24,97.4,113,19.0,22,100.6,37,2,81.0,94,335,142,5.9,14.0,2.96
Noah Smith,104112,WR,SM HOUSTON,5,6.8,6,81.1,0.0,0,1,0,6.3,2,14,281,1,56.4,33.6,63.2,,63.0,0.0,0,0,25,0.0,0,144,0,30,91.7,132,84.7,122,104.4,37,1,14.6,21,255,123,4.1,8.5,1.93
Jasaiah Gathings,145586,WR,AKRON,5,11.1,0,56.8,11.1,1,9,0,12.5,3,9,102,0,45.6,70.4,57.5,,59.9,0.0,0,2,39,0.0,0,199,1,21,96.0,191,13.6,27,49.9,37,0,86.4,172,205,59,2.8,9.8,1.07
Jaden Bray,127787,WR,OKLA STATE,5,10.5,7,59.5,75.0,6,8,0,12.0,3,17,262,0,56.1,70.6,68.2,,67.0,0.0,0,1,45,0.0,0,196,0,22,96.4,189,3.1,6,73.3,37,0,96.9,190,292,106,4.8,13.3,1.54
Elijhah Badger,131603,WR,ARIZONA ST,5,8.7,8,56.8,37.5,3,8,0,4.5,1,11,110,0,77.8,74.7,71.2,,72.3,0.0,0,2,65,0.0,0,163,1,21,93.9,153,17.8,29,77.3,37,2,82.2,134,288,153,7.3,13.7,1.88
Kacper Rutkiewicz,102612,WR,N ILLINOIS,5,8.9,3,51.4,11.1,1,9,0,13.6,3,12,254,0,52.1,81.2,66.6,,66.6,0.0,0,3,62,0.0,0,149,0,19,94.6,141,83.9,125,48.1,37,1,16.1,24,249,85,4.5,13.1,1.77
Joey Hobert,131934,WR,TEXAS ST,5,7.5,4,83.3,33.3,1,3,0,0.0,0,21,314,1,89.5,47.6,82.8,,84.4,0.0,0,1,39,0.0,0,132,0,30,97.7,129,90.9,120,125.7,36,3,9.1,12,370,210,7.0,12.3,2.87
Jalon Calhoun,97272,WR,DUKE,5,7.8,8,63.9,33.3,1,3,0,8.0,2,17,154,0,58.4,78.6,70.4,,72.1,0.0,0,0,34,0.0,0,154,1,23,94.8,146,93.5,144,99.2,36,1,6.5,10,299,160,7.0,13.0,2.05
Zae Baines,125316,WR,TEMPLE,5,11.6,1,41.7,42.9,3,7,0,16.7,3,7,306,0,45.4,69.2,54.1,,52.6,0.0,0,2,32,0.0,0,217,0,15,93.1,202,18.9,41,32.9,36,0,81.1,176,166,41,2.7,11.1,0.82
Tyrone Howell,144588,WR,LA MONROE,4,10.9,4,63.9,62.5,5,8,0,4.2,1,12,209,0,77.2,71.7,77.0,,76.6,0.0,0,1,37,0.0,0,110,0,23,93.6,103,12.7,14,107.9,36,4,87.3,96,234,86,3.7,10.2,2.27
Jalen Royals,163442,WR,UTAH ST,5,12.1,5,69.4,87.5,7,8,0,7.4,2,17,329,0,68.4,71.3,71.7,,71.9,0.0,0,0,71,0.0,0,191,0,25,96.3,184,9.4,18,143.6,36,5,90.6,173,381,146,5.8,15.2,2.07
Abdur-Rahmaan Yaseen,129838,WR,PURDUE,5,10.8,6,66.7,0.0,0,3,1,4.0,1,18,273,0,77.4,70.9,69.9,,69.7,0.0,0,0,30,0.0,0,189,1,24,95.8,181,2.6,5,93.4,36,0,97.4,184,309,63,2.6,12.9,1.71
Brett Buckman,105723,WR,UCONN,5,11.1,10,61.1,50.0,4,8,0,12.0,3,11,146,0,56.3,79.9,66.3,,67.4,0.0,0,0,40,0.0,0,172,1,22,96.5,166,31.4,54,92.5,36,1,68.6,118,261,92,4.2,11.9,1.57
Jaylin Noel,125155,WR,IOWA STATE,4,7.8,0,66.7,100.0,2,2,0,14.3,4,10,193,0,52.2,79.3,64.1,,64.2,0.0,0,0,51,0.0,0,124,1,24,97.6,121,65.3,81,105.1,36,2,33.1,41,250,109,4.5,10.4,2.07
Kevin Concepcion,170362,WR,NC STATE,5,8.8,5,65.7,33.3,1,3,0,8.0,2,11,248,0,66.7,70.8,65.5,65.3,66.7,1.2,2,1,48,0.6,1,164,0,23,95.1,156,93.9,154,93.2,35,2,4.9,8,245,133,5.8,10.7,1.57
Xavier Worthy,144718,WR,TEXAS,5,10.1,7,74.3,42.9,3,7,0,3.7,1,16,311,0,78.4,79.2,69.7,,70.0,0.0,0,0,44,0.0,0,168,1,26,94.6,159,32.1,54,133.6,35,3,67.3,113,345,201,7.7,13.3,2.17
KeAndre Lambert-Smith,129789,WR,PENN STATE,5,8.1,3,71.4,60.0,3,5,0,3.8,1,20,266,0,77.8,71.5,77.7,,79.4,0.0,0,0,72,0.0,0,151,2,25,98.7,149,23.2,35,134.5,35,3,76.8,116,372,180,7.2,14.9,2.5
Ben Sinnott,122616,TE,KANSAS ST,5,12.4,3,54.3,14.3,1,7,1,9.5,2,14,199,1,62.5,26.5,71.7,70.1,67.3,51.7,92,3,40,8.4,15,178,2,19,88.8,158,33.7,60,73.4,35,3,6.2,11,279,101,5.3,14.7,1.77
Billy Kemp IV,77037,WR,NEBRASKA,6,10.4,3,57.1,33.3,2,6,0,16.7,4,9,238,0,44.2,78.8,65.4,,64.8,0.8,1,2,34,0.0,0,123,1,20,98.4,121,91.1,112,61.5,35,1,6.5,8,219,140,7.0,11.0,1.81
Jabre Barber,123689,WR,TROY,5,9.1,3,60.0,0.0,0,2,0,4.5,1,15,318,0,75.2,80.0,71.8,,71.6,0.0,0,1,37,0.0,0,160,0,21,96.9,155,85.0,136,94.3,35,2,15.0,24,295,95,4.5,14.0,1.9
Sam Wiglusz,88315,WR,OHIO,4,10.6,0,60.0,25.0,1,4,0,8.7,2,15,259,0,65.1,72.0,69.9,,70.5,0.0,0,2,20,0.0,0,142,0,21,95.1,135,98.6,140,62.1,35,1,1.4,2,204,35,1.7,9.7,1.51
Jordan Moore,143865,WR,DUKE,5,12.1,11,68.6,60.0,3,5,0,7.7,2,18,154,0,67.7,70.9,73.5,,75.4,0.6,1,0,49,0.0,0,159,2,24,94.3,150,18.2,29,125.1,35,3,81.1,129,313,140,5.8,13.0,2.09
Isaac Rex,102914,TE,BYU,5,9.5,3,51.4,14.3,1,7,1,5.3,1,12,128,0,74.4,70.2,72.8,66.1,75.9,62.8,113,1,65,6.1,11,180,3,18,87.2,157,18.9,34,75.2,35,1,17.8,32,274,181,10.1,15.2,1.75
Roc Taylor,144283,WR,MEMPHIS,5,12.7,7,74.3,85.7,6,7,0,7.1,2,17,218,0,69.2,72.1,72.5,,74.2,0.0,0,0,53,0.0,0,167,1,26,95.2,159,3.0,5,130.5,35,2,97.0,162,399,151,5.8,15.3,2.51
Theo Wease,98005,WR,MISSOURI,5,9.1,5,68.6,77.8,7,9,0,0.0,0,13,229,1,88.0,29.0,71.8,,73.8,1.2,2,0,26,0.0,0,163,1,24,94.5,154,16.6,27,118.0,35,3,82.2,134,254,74,3.1,10.6,1.65
Anthony Queeley,77976,WR,GA SOUTHRN,5,11.4,6,58.8,40.0,4,10,0,4.8,1,14,174,0,74.4,70.2,57.5,,59.1,0.0,0,1,17,0.0,0,227,0,20,97.4,221,7.9,18,92.8,34,3,92.1,209,200,56,2.8,10.0,0.9
Joseph Manjack IV,146413,WR,HOUSTON,5,9.0,7,73.5,40.0,2,5,0,7.4,2,13,182,0,68.6,71.5,69.7,64.7,70.4,0.6,1,1,49,0.6,1,164,0,25,93.9,154,92.7,152,106.5,34,2,6.7,11,292,130,5.2,11.7,1.9
Stefan Cobbs,84143,WR,BOISE ST,5,8.1,6,55.9,16.7,1,6,0,13.6,3,10,120,0,53.7,74.9,62.1,,64.2,0.6,1,0,40,0.0,0,157,0,19,94.9,149,81.5,128,82.2,34,1,17.8,28,194,94,4.9,10.2,1.3
Lewis Bond,143817,WR,BOSTON COL,5,8.5,13,67.6,66.7,2,3,2,11.5,3,14,121,0,58.4,73.6,72.4,,73.2,0.0,0,0,42,0.0,0,158,2,23,91.1,144,38.0,60,140.9,34,5,60.8,96,350,265,11.5,15.2,2.43
Eric Singleton Jr.,170078,WR,GA TECH,5,18.8,1,52.9,16.7,1,6,0,0.0,0,13,176,0,85.1,69.9,76.7,63.8,76.9,0.0,0,1,53,0.7,1,139,1,18,95.0,132,24.5,34,114.6,34,5,74.8,104,335,54,3.0,18.6,2.54
Jack Hestera,154600,WR,CHARLOTTE,5,13.0,2,64.7,0.0,0,1,0,8.3,2,15,136,0,66.7,70.7,66.5,,68.8,0.7,1,0,37,0.0,0,149,1,22,92.6,138,37.6,56,110.3,34,2,61.7,92,283,85,3.9,12.9,2.05
Andrew Armstrong,160110,WR,ARKANSAS,5,13.9,4,79.4,60.0,3,5,0,3.6,1,17,111,0,79.5,71.5,78.4,,79.9,0.0,0,2,48,0.0,0,157,0,27,93.6,147,7.6,12,124.4,34,4,92.4,145,351,96,3.6,13.0,2.39
Latreal Jones,156849,WR,SO MISS,5,12.8,4,61.8,25.0,2,8,0,8.7,2,11,296,0,64.7,70.4,63.8,,65.8,0.0,0,1,43,0.0,0,170,0,21,95.9,163,10.6,18,87.4,34,1,89.4,152,296,114,5.4,14.1,1.82
Lideatrick Griffin,124169,WR,MISS STATE,5,8.1,9,75.8,100.0,2,2,0,7.4,2,15,227,0,68.6,75.1,80.5,,81.2,0.0,0,0,65,0.0,0,127,0,25,97.6,124,88.2,112,147.3,33,3,11.0,14,410,228,9.1,16.4,3.31
Daniel Jackson,129654,WR,MINNESOTA,5,13.7,0,60.6,33.3,2,6,0,9.1,2,14,225,0,63.6,71.1,67.9,,67.9,0.7,1,2,37,0.0,0,146,0,20,93.8,137,29.5,43,98.7,33,4,69.9,102,252,70,3.5,12.6,1.84
Chrishon McCray,163139,WR,KENT STATE,5,13.2,4,57.6,80.0,4,5,0,0.0,0,12,201,0,86.7,74.1,86.8,,89.3,0.0,0,2,36,0.0,0,95,0,19,93.7,89,48.4,46,55.0,33,0,51.6,49,239,107,5.6,12.6,2.69
Jamaal Bell,128222,WR,NEVADA,5,6.0,4,78.8,0.0,0,1,0,0.0,0,10,239,1,88.0,45.6,62.4,,63.0,0.0,0,2,77,0.0,0,160,0,26,96.9,155,95.0,152,82.7,33,1,2.5,4,247,122,4.7,9.5,1.59
Evan Stewart,158674,WR,TEXAS A&M,4,14.2,0,72.7,42.9,3,7,0,7.7,2,14,312,1,68.4,29.2,77.9,,76.8,0.0,0,1,44,0.0,0,134,0,24,92.5,124,23.9,32,134.7,33,4,76.1,102,357,67,2.8,14.9,2.88
Ketron Jackson Jr.,146624,WR,BAYLOR,5,14.5,7,42.4,20.0,2,10,0,17.6,3,9,118,2,49.2,14.4,62.0,,61.6,0.0,0,0,39,0.0,0,165,0,14,95.8,158,3.0,5,66.2,33,0,97.0,160,228,46,3.3,16.3,1.44
Jalen Moss,163408,WR,FRESNO ST,5,10.8,4,72.7,60.0,3,5,0,4.0,1,11,169,1,78.4,29.0,65.1,,66.1,0.0,0,0,47,0.0,0,189,1,24,95.2,180,21.7,41,123.8,33,3,78.3,148,244,80,3.3,10.2,1.36
Cameron Ross,97105,WR,UCONN,5,7.7,4,60.6,62.5,5,8,0,13.0,3,8,146,0,53.5,71.4,57.2,,56.6,0.0,0,2,35,0.0,0,155,0,20,97.4,151,81.9,127,49.7,33,0,18.1,28,177,86,4.3,8.9,1.17
Joseph Griffin Jr.,162664,WR,BOSTON COL,5,13.2,2,42.4,16.7,1,6,0,17.6,3,10,121,1,45.8,23.5,59.4,,59.1,0.0,0,2,35,0.0,0,176,0,14,91.5,161,9.1,16,47.9,33,1,90.9,160,203,66,4.7,14.5,1.26
