player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Anthony Carter Jr.,122856,G,NC STATE,5,100.0,0,248,57.6,61.5,56.1,1,6,175,100.0,100.0,97.4,1,8,1,324,0,312,0,324,186,186,12,0,138,0
John Lanz,76563,C,TCU,4,100.0,0,305,72.0,76.1,70.8,1,1,166,100.0,100.0,99.4,3,2,0,323,323,0,0,323,171,171,0,0,152,0
Michael Nichols,123094,T,TCU,4,99.7,0,305,64.5,51.6,67.8,4,8,166,99.4,99.4,95.8,1,13,1,323,0,0,0,324,171,172,0,323,152,0
Brian Driscoll,100534,C,CAL,4,100.0,0,130,62.1,62.1,61.7,0,6,160,100.0,100.0,98.1,2,6,0,322,298,22,0,322,171,171,0,0,151,1
Keaton Bills,100524,G,UTAH,5,100.0,0,328,64.7,57.8,68.3,0,6,149,100.0,100.0,96.6,4,8,2,321,0,321,0,321,155,155,0,0,166,0
Andrew Coker,99459,T,TCU,4,100.0,0,305,65.1,77.1,58.7,3,3,166,100.0,100.0,98.2,2,6,0,321,0,0,321,321,170,170,0,0,151,0
T.J. Session,102316,T,CAL,4,99.7,0,130,62.8,58.7,62.1,1,6,159,99.4,99.4,97.8,0,7,0,321,0,2,0,322,170,171,0,319,151,0
Jack Murphy,121743,T,APP STATE,4,100.0,0,108,63.5,48.7,72.2,1,9,150,100.0,100.0,96.0,4,11,1,321,0,0,61,321,155,155,0,260,166,0
DeVonte Gordon,98391,T,WAKE,4,100.0,0,339,79.7,84.4,76.5,1,3,163,100.0,100.0,98.8,2,4,0,319,0,0,216,319,176,176,0,103,143,0
Paul Maile,82512,C,BYU,5,100.0,0,128,72.8,72.0,70.1,0,3,176,100.0,100.0,99.1,0,3,0,317,317,0,0,317,187,187,0,0,130,0
Luke Petitbon,123396,C,WAKE,4,100.0,0,339,76.4,78.4,75.4,0,2,160,100.0,100.0,99.4,2,2,0,316,316,0,0,316,173,173,0,0,143,0
Michael Jurgens,77345,G,WAKE,4,100.0,0,339,83.7,82.5,84.5,0,0,161,100.0,100.0,99.4,0,1,1,316,3,313,0,316,174,174,0,0,142,0
Christophe Atkinson,98064,G,OHIO,5,100.0,1,259,62.4,69.0,59.2,0,3,147,100.0,100.0,98.3,2,4,1,315,0,0,0,315,154,154,315,0,161,0
Rusty Staats,81941,C,TEXAS TECH,4,100.0,0,315,57.9,57.6,56.0,2,4,190,100.0,100.0,97.9,0,7,1,314,314,0,0,314,201,201,0,0,113,0
Caleb Rogers,123157,T,TEXAS TECH,4,100.0,0,315,63.8,74.0,55.6,1,3,190,100.0,100.0,98.4,1,5,1,314,0,0,0,314,201,201,0,314,113,0
Monroe Mills,122977,T,TEXAS TECH,4,100.0,1,315,59.2,67.6,53.1,0,7,190,100.0,100.0,98.2,4,7,0,314,0,0,314,314,201,201,0,0,113,0
Cole Spencer,60236,G,TEXAS TECH,4,100.0,0,315,72.4,78.6,74.2,0,2,190,100.0,100.0,98.9,2,3,1,314,0,314,0,314,201,201,0,0,113,0
Tanner Miller,97653,G,OREGON ST,5,100.0,0,265,78.6,83.8,76.2,0,1,149,100.0,100.0,99.7,0,1,0,313,31,0,0,313,152,152,282,0,161,0
Jaime Navarro,81533,T,S JOSE ST,5,100.0,0,285,56.2,44.5,59.2,1,12,195,99.5,99.5,94.6,0,17,4,313,0,0,0,313,210,211,0,313,103,0
Will Farniok,81750,C,TULSA,5,100.0,0,320,59.5,66.9,56.8,1,3,122,100.0,100.0,97.5,0,5,1,313,313,0,0,313,127,127,0,0,186,0
Darrell Simpson,77444,T,TULSA,5,100.0,0,320,66.2,81.5,61.2,0,2,124,100.0,100.0,99.2,1,2,0,312,0,0,0,312,128,128,0,312,184,0
Connor Pay,122073,G,BYU,5,100.0,0,128,64.6,73.8,60.4,1,7,176,100.0,100.0,97.7,0,8,0,312,0,0,0,312,187,187,312,0,125,0
Clay Webb,99076,G,JVILLE ST,5,100.0,0,196,86.1,88.4,82.5,0,0,113,100.0,100.0,100.0,0,0,0,311,0,311,0,311,121,121,0,0,190,0
Spencer Fano,174217,T,UTAH,5,100.0,1,328,64.6,63.1,64.1,3,8,141,100.0,100.0,95.4,2,12,1,310,0,0,309,310,146,146,0,0,164,0
Jacob Gideon,72705,C,W MICHIGAN,4,100.0,0,347,77.5,83.6,73.5,0,0,139,100.0,100.0,99.3,2,1,1,310,310,0,0,310,147,147,0,0,163,0
Willis Patrick,134500,G,TCU,4,100.0,0,305,70.2,71.0,69.1,0,4,161,100.0,100.0,98.8,1,4,0,309,0,0,0,309,166,166,308,0,143,0
Michael Gonzalez,144155,G,LOUISVILLE,5,100.0,0,210,66.7,70.8,65.8,0,6,161,100.0,100.0,98.1,2,6,0,308,0,281,27,308,173,173,0,0,135,0
Addison West,98272,G,W MICHIGAN,4,100.0,1,347,71.6,75.7,74.6,0,1,139,100.0,100.0,98.9,3,2,1,308,0,0,0,308,147,147,308,0,161,0
Jacob Isaia,81727,C,FRESNO ST,4,100.0,0,169,63.3,75.3,56.6,1,5,179,100.0,100.0,98.3,0,6,0,306,305,0,0,306,189,189,1,0,117,0
Bryan Hudson,98241,C,LOUISVILLE,5,100.0,0,210,71.2,75.2,68.6,2,4,157,100.0,100.0,98.1,2,6,0,306,306,0,0,306,169,169,0,0,137,0
Kai-Leon Herbert,59843,T,TULSA,5,100.0,1,320,46.5,65.6,40.4,0,5,122,100.0,100.0,98.0,2,5,0,303,0,0,303,303,126,126,0,0,177,0
Spencer Rolland,108693,T,N CAROLINA,4,100.0,0,245,58.9,70.6,50.8,1,6,161,100.0,100.0,97.8,0,7,0,303,0,0,0,303,167,167,7,294,136,2
Corey Gaynor,59844,C,N CAROLINA,4,100.0,0,245,55.8,72.7,51.3,0,2,161,100.0,100.0,99.4,2,2,0,303,303,0,0,303,167,167,0,0,136,0
Gabe Wallace,77535,G,BUFFALO,4,100.0,0,126,59.0,73.3,53.4,0,7,171,100.0,100.0,97.4,1,8,1,302,0,216,0,302,180,180,0,85,122,0
Jacqui Graham,145304,T,MIDDLE TN,5,100.0,0,224,65.6,82.6,58.6,0,3,183,100.0,100.5,98.6,3,4,1,301,0,0,0,301,194,193,0,301,107,0
Gerad Christian-Lichtenhan,131673,T,COLORADO,4,100.0,0,143,76.2,84.4,64.2,1,4,203,100.0,100.0,97.3,0,8,3,300,0,0,300,300,219,219,0,0,81,0
Jack Bailey,98061,G,COLORADO,4,100.0,0,143,61.4,72.7,61.1,1,6,203,100.0,100.0,97.8,5,8,1,300,0,300,0,300,219,219,0,0,81,0
Jakob Bradford,144039,G,SYRACUSE,4,100.0,0,304,61.3,75.2,55.5,0,3,162,100.0,100.0,98.5,0,4,1,300,0,0,0,300,172,172,298,1,128,0
Savion Washington,130505,T,COLORADO,4,100.0,0,143,68.6,76.2,69.6,1,5,203,100.0,100.0,98.5,4,6,0,300,0,0,0,300,219,219,0,300,81,0
Brady Wilson,121508,C,UAB,4,100.0,0,321,70.9,77.5,67.6,0,2,199,100.0,100.0,99.0,1,3,1,300,300,0,0,300,205,205,0,0,95,0
Eric Miller,52938,T,LOUISVILLE,5,100.0,0,210,66.9,76.1,59.0,0,9,151,100.0,100.0,97.0,1,9,0,299,0,0,0,299,162,162,0,296,137,3
Isaiah Wright,129909,T,BUFFALO,4,100.0,0,126,63.8,73.8,54.3,0,6,169,100.0,100.0,98.2,0,6,0,299,0,0,298,299,178,178,0,0,121,1
William Parker,146938,T,UAB,4,99.7,0,321,77.2,69.9,81.5,0,4,199,100.0,99.5,99.0,3,4,0,299,0,0,298,300,204,205,0,0,95,0
Preston Nichols,81609,G,PURDUE,4,100.0,0,273,65.7,79.2,60.1,3,1,174,100.0,100.0,98.9,0,4,0,298,0,298,0,298,182,182,0,0,116,0
Jack Freeman,77435,C,HOUSTON,4,100.0,0,182,66.6,72.5,62.0,0,6,179,100.0,100.0,98.3,0,6,0,298,298,0,0,298,189,189,0,0,109,0
Marcus Mbow,145113,T,PURDUE,4,100.0,0,273,73.4,76.2,72.1,0,4,174,100.0,100.0,98.3,2,5,1,298,0,0,0,298,182,182,0,298,116,0
Mahamane Moussa,145114,T,PURDUE,4,100.0,0,273,55.7,57.1,59.5,2,9,174,100.0,100.0,95.7,3,13,2,298,0,0,298,298,182,182,0,0,116,0
Brennan Moran,173339,G,UAB,4,99.7,0,321,75.7,78.5,76.4,3,3,198,99.5,99.5,97.5,0,8,2,298,0,135,0,299,204,205,162,0,94,2
Chandler Strong,158365,C,GA SOUTHRN,4,100.0,0,174,69.3,65.6,70.6,3,2,201,100.0,100.0,98.8,2,5,0,298,298,0,0,298,206,206,0,0,92,0
Patrick Paul,101019,T,HOUSTON,4,99.7,0,182,83.5,94.0,72.0,0,0,178,99.4,99.5,100.0,1,0,0,297,0,0,297,298,188,189,0,0,109,1
Clark Barrington,81598,C,BAYLOR,4,100.0,0,118,74.7,81.9,69.9,1,3,171,100.0,100.0,98.2,3,5,1,297,297,0,0,297,177,177,0,0,120,0
Drew Kendall,143829,C,BOSTON COL,4,100.0,0,121,69.4,76.6,69.5,1,5,159,100.0,100.0,98.1,4,6,0,297,297,0,0,297,171,171,0,0,126,0
Venly Tatafu,158830,G,UTSA,4,100.0,0,331,59.6,80.0,54.2,0,1,160,100.0,100.0,99.1,2,2,1,297,0,297,0,297,167,167,0,0,130,0
Kyle Hergel,87427,G,BOSTON COL,4,100.0,0,121,70.4,82.7,73.7,1,1,159,100.0,100.0,99.4,4,2,0,297,0,296,0,297,171,171,1,0,126,0
Kaden Sieracki,158571,G,BAYLOR,4,100.0,0,118,65.6,68.3,67.3,1,8,171,100.0,100.0,96.2,2,11,2,297,0,1,0,297,177,177,296,0,120,0
Campbell Barrington,147505,T,BAYLOR,4,100.0,0,118,79.0,69.8,81.2,3,8,171,100.0,100.0,96.8,2,11,0,297,0,0,81,297,177,177,0,216,120,0
Jacob Spomer,163415,T,FRESNO ST,4,100.0,0,169,70.9,76.2,63.6,0,2,176,100.0,100.0,98.9,1,3,1,296,0,0,296,296,186,186,0,0,110,0
Braylen Nelson,146050,T,FRESNO ST,4,100.0,1,169,67.9,67.7,69.9,2,4,176,100.0,100.0,98.3,4,6,0,296,0,0,0,296,186,186,0,295,110,1
Mose Vavao,74174,G,FRESNO ST,4,100.0,0,169,64.6,57.6,65.5,2,6,176,100.0,100.0,97.2,0,9,1,296,0,0,0,296,186,186,296,0,110,0
William Barnes,77356,G,N CAROLINA,4,100.0,0,245,46.8,34.8,46.9,1,6,159,100.0,100.0,96.5,0,9,2,296,0,0,64,296,165,165,231,0,131,0
Tyler Doty,130407,G,BUFFALO,4,100.0,0,126,62.7,77.2,58.4,1,3,168,100.0,100.0,98.8,1,4,0,295,0,0,1,295,177,177,294,0,118,0
Chester Baah,98089,G,TULSA,5,100.0,1,320,62.9,70.2,63.0,0,3,121,100.0,100.0,98.8,2,3,0,295,0,295,0,295,126,126,0,0,169,0
Ernesto Almaraz,90765,C,UTSA,4,100.0,1,331,51.5,64.5,47.9,0,8,160,100.0,100.0,96.9,3,9,1,295,165,0,0,295,167,167,0,130,128,0
Willie Tyler,99413,T,LOUISVILLE,5,100.0,0,210,68.6,72.4,65.3,1,5,151,100.0,100.0,97.4,1,7,1,294,0,0,293,294,161,161,0,0,133,0
Mark Goode,123450,T,W KENTUCKY,5,100.0,0,346,52.2,45.8,54.0,4,15,188,100.0,100.0,94.4,0,20,1,291,0,0,291,291,199,199,0,0,92,0
Zeke Correll,53431,C,NOTRE DAME,5,100.0,0,258,65.9,79.1,62.0,1,2,132,100.0,100.0,98.9,1,3,0,290,290,0,0,290,139,139,0,0,151,0
Pat Coogan,147482,G,NOTRE DAME,5,100.0,0,258,68.5,74.7,67.5,1,1,132,100.0,100.0,99.2,3,2,0,290,0,290,0,290,139,139,0,0,151,0
Rocco Spindler,147478,G,NOTRE DAME,5,100.0,1,258,68.0,61.6,68.0,2,3,132,100.0,100.0,97.3,1,6,1,290,0,0,0,290,139,139,290,0,151,0
Blake Fisher,147479,T,NOTRE DAME,5,100.0,0,258,73.9,67.9,72.1,1,2,132,100.0,100.0,98.1,1,4,1,290,0,0,0,290,139,139,0,290,151,0
Walker Baty,123299,T,UTSA,4,100.0,0,331,47.1,24.6,58.5,3,5,157,100.0,100.0,95.5,1,11,3,289,0,0,289,289,164,164,0,0,125,0
Joshua Gray,98252,T,OREGON ST,5,99.7,0,265,68.6,52.6,70.5,4,1,138,99.3,99.3,97.5,2,6,1,289,0,0,290,290,141,142,0,0,148,0
Joe Alt,147481,T,NOTRE DAME,5,99.7,0,258,85.6,90.4,78.0,0,1,131,99.2,99.3,99.6,1,1,0,289,0,0,276,290,138,139,0,0,151,14
Sioape Vatikani,158334,G,CAL,4,100.0,0,130,54.1,57.6,51.0,1,2,145,100.0,100.0,99.0,2,3,0,288,0,0,2,288,154,154,286,0,134,0
Christian Mahogany,98261,G,BOSTON COL,4,100.0,0,121,69.9,68.7,75.2,0,5,150,100.0,100.0,98.3,4,5,0,288,0,0,0,288,162,162,287,1,126,0
Taliese Fuaga,131732,T,OREGON ST,5,100.0,0,265,84.5,78.4,88.1,0,3,138,100.0,100.0,98.9,3,3,0,288,0,0,0,288,141,141,0,288,147,0
Reuben Unije,81675,T,HOUSTON,4,100.0,1,182,52.5,57.2,55.0,2,5,172,100.0,100.0,96.2,3,10,3,288,0,0,0,288,182,182,0,287,106,1
Nolan Potter,77521,T,N ILLINOIS,4,100.0,0,254,64.8,80.6,53.6,2,3,149,100.0,100.0,98.3,0,5,0,287,0,0,0,287,158,158,0,287,129,0
Joe Michalski,99426,C,OKLA STATE,4,100.0,0,262,64.5,75.5,58.0,0,1,179,100.0,100.0,99.7,1,1,0,287,287,0,0,287,186,186,0,0,101,0
John Champe,130545,G,N ILLINOIS,4,100.0,0,254,58.3,74.0,51.8,0,4,149,100.0,100.0,98.7,0,4,0,286,0,0,0,286,158,158,286,0,128,0
Tyler Johnson,98481,G,HOUSTON,4,100.0,1,182,62.4,78.1,57.6,1,3,171,100.0,100.0,98.8,1,4,0,286,0,286,0,286,181,181,0,0,105,0
Joe Fusile,143914,G,GA TECH,4,100.0,0,176,75.8,80.5,74.1,0,2,151,100.0,100.0,99.3,0,2,0,286,0,285,0,286,157,157,0,0,129,0
Cooper Beebe,99434,G,KANSAS ST,4,100.0,0,199,83.1,89.3,79.5,0,3,147,100.0,100.0,99.0,0,3,0,285,0,171,11,285,150,150,0,103,135,0
Gavin Byers,122263,G,BAYLOR,4,100.0,0,118,68.7,67.1,74.2,1,6,160,100.0,100.0,97.8,4,7,0,285,0,284,0,285,166,166,1,0,119,0
Wes Dorsey,98513,T,W KENTUCKY,5,100.0,0,346,31.4,24.4,44.9,3,18,187,100.0,100.0,94.4,3,21,0,285,0,0,0,285,198,198,0,285,87,0
Weston Franklin,143913,C,GA TECH,4,100.0,0,176,69.3,79.1,63.8,1,3,150,100.0,100.0,98.0,0,5,1,285,285,0,0,285,156,156,0,0,129,0
Xavier Hill,124098,T,MEMPHIS,4,100.0,1,218,69.5,74.1,63.2,2,3,165,100.0,100.0,97.9,1,6,1,284,0,0,0,284,171,171,0,284,113,0
Jonah Gambill,121763,G,MEMPHIS,4,100.0,0,218,67.2,69.1,65.6,2,5,165,100.0,100.0,97.3,0,8,1,284,0,284,0,284,171,171,0,0,113,0
Davion Carter,158004,G,MEMPHIS,4,100.0,0,218,71.2,89.4,65.6,0,0,165,100.0,100.0,100.0,0,0,0,284,0,0,0,284,171,171,284,0,113,0
Jacob Likes,101023,C,MEMPHIS,4,100.0,0,218,73.5,89.4,65.2,0,1,165,100.0,100.0,99.7,0,1,0,284,284,0,0,284,171,171,0,0,113,0
Makylan Pounders,144276,T,MEMPHIS,4,100.0,0,218,60.3,72.1,50.7,3,3,165,100.0,100.0,98.2,1,6,0,284,0,0,284,284,171,171,0,0,113,0
Eli Russ,122987,C,TROY,4,100.0,0,318,46.3,31.9,50.7,2,4,162,100.0,100.0,97.5,2,7,1,283,283,0,0,283,169,169,0,0,114,0
Derrick Graham,123703,T,TROY,4,100.0,0,318,65.0,74.7,55.9,0,5,162,100.0,100.0,97.8,1,6,1,283,0,0,282,283,169,169,0,1,114,0
Jack Nelson,129927,T,WISCONSIN,4,100.0,1,349,64.8,74.1,66.1,1,4,151,100.0,100.0,97.0,6,7,2,283,0,0,283,283,155,155,0,0,128,0
Renato Brown,98232,G,LOUISVILLE,5,100.0,1,210,64.9,75.0,62.5,0,3,149,100.0,100.0,99.0,4,3,0,283,0,0,0,283,159,159,258,25,124,0
Tanor Bortolini,129915,C,WISCONSIN,4,100.0,0,349,64.0,81.2,60.1,2,3,151,100.0,100.0,98.3,3,5,0,283,283,0,0,283,155,155,0,0,128,0
Riley Mahlman,145172,T,WISCONSIN,4,100.0,0,349,73.2,76.8,73.5,0,1,151,100.0,100.0,99.0,3,2,1,283,0,0,0,283,155,155,0,283,128,0
Jake Levengood,81794,C,OREGON ST,5,100.0,0,265,76.5,71.6,75.4,0,4,135,100.0,100.0,98.5,1,4,0,282,282,0,0,282,138,138,0,0,144,0
