player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Jaydon Grant,43354,S,OREGON ST,10,4,11.1,56.7,95.8,21.8,12.3,0,1,3,10.0,265,79.4,77.8,48.0,51.9,77.5,74.7,3,60,8.8,3,3,2,42.9,17,392,409,8,27,30,0,239,118,0.6,14.1
Linwood Crump,43401,CB,NEW MEX ST,9,2,13.4,44.4,96.9,22.8,10.1,0,0,3,16.7,242,76.3,77.0,83.6,79.5,68.1,69.2,0,19,0.0,0,2,2,78.0,8,189,195,4,11,18,1,88,11,0.5,11.0
Jon-Michael Terry,43635,LB,TULSA,11,3,5.7,69.6,74.3,14.2,9.9,1,0,0,0.0,320,61.7,58.1,43.0,60.6,56.6,65.2,0,26,16.7,3,0,2,97.6,16,240,323,7,12,23,1,127,64,0.6,7.9
Tyrone Hopper,43714,ED,MISSOURI,10,0,21.0,0.0,9.2,,6.0,1,0,0,0.0,229,62.1,47.4,0.0,56.8,52.4,31.6,0,,,0,0,3,39.6,0,6,65,0,0,1,0,0,0,0.0,
Sione Tupou,44093,LB,TEXAS ST,11,5,5.3,75.0,85.9,9.5,7.1,0,0,3,6.3,314,63.1,76.0,84.7,79.4,78.6,77.2,2,74,12.5,4,3,0,100.9,36,353,411,9,23,48,2,458,326,1.3,12.7
Semisi Fakasiieiki,44340,LB,PURDUE,9,3,-1.0,42.9,94.7,27.0,11.6,0,0,0,0.0,273,64.1,62.7,0.0,77.8,59.6,56.0,0,11,25.0,2,0,1,89.9,3,89,94,2,3,7,1,13,25,0.2,4.3
Antwaine Richardson,49364,S,KENT STATE,7,3,13.4,69.2,100.0,12.2,8.4,0,0,1,3.8,201,52.6,60.7,85.3,,79.2,72.3,0,71,16.0,4,1,0,127.9,18,225,225,4,18,26,2,265,90,1.2,14.7
Todd Bradley-Glenn,49811,LB,GA SOUTHRN,4,1,11.0,80.0,81.0,11.5,9.2,0,0,1,20.0,174,41.6,55.9,78.3,51.2,71.0,35.3,0,24,50.0,3,1,0,156.3,4,47,58,2,2,5,1,60,14,1.3,15.0
Alden Tofa,51983,ED,BYU,11,1,4.5,50.0,14.8,13.0,6.5,0,0,0,0.0,128,70.4,63.8,83.5,58.9,61.2,61.5,0,9,0.0,0,0,0,62.5,1,13,88,3,2,2,0,9,3,0.7,9.0
Chaz Ah You,51989,S,BYU,2,2,2.0,100.0,90.0,9.0,9.0,0,0,0,0.0,128,67.9,61.5,74.4,59.5,52.6,56.6,0,8,0.0,0,0,0,100.0,1,9,10,1,1,1,0,8,6,0.9,8.0
Earl Tuioti-Mariner,51992,ED,BYU,9,0,,,0.9,,,0,0,0,,128,60.6,55.4,81.5,55.8,54.6,79.2,0,,,0,0,0,0.0,0,1,112,0,0,0,0,0,0,0.0,
Penei Pavihi,52079,LB,HAWAII,12,10,2.1,82.2,90.0,8.5,7.0,0,1,1,2.2,180,52.8,45.2,57.4,65.9,40.2,53.3,1,35,14.6,6,1,1,100.9,37,332,369,16,25,45,1,390,343,1.2,10.5
Kaleb Hayes,52137,CB,BYU,10,1,13.3,68.8,100.0,9.0,6.2,0,3,5,15.6,128,62.9,64.3,29.4,,71.8,69.0,0,30,4.3,1,4,2,125.3,22,208,208,3,21,32,3,266,43,1.3,12.1
George Nyakwol,52203,S,RICE,8,0,14.3,66.7,93.5,36.3,24.2,0,0,1,16.7,275,61.6,64.6,83.5,60.0,68.7,47.7,1,28,21.4,3,1,0,105.6,4,158,169,3,11,6,1,69,14,0.5,17.3
Kenneth Orji,52209,ED,RICE,8,1,5.0,0.0,18.1,,15.0,0,0,0,0.0,275,58.4,61.6,84.5,51.0,69.4,59.8,0,,33.3,1,0,0,39.6,0,15,83,0,1,1,0,0,0,0.0,
Trey Schuman,52216,ED,RICE,11,0,,,3.3,,,0,0,0,,275,63.2,76.9,0.8,77.4,74.7,77.3,0,,33.3,1,0,3,0.0,0,4,123,7,2,0,0,0,0,0.0,
Alii Matau,52219,LB,S JOSE ST,10,4,5.9,73.3,62.6,16.5,12.1,0,1,0,0.0,285,60.1,64.1,89.2,70.6,60.3,56.4,1,24,30.8,4,0,0,82.1,11,194,310,5,5,15,1,88,40,0.5,8.0
Rico Tolefree,52250,LB,S JOSE ST,8,1,8.0,83.3,81.8,8.4,7.0,0,0,1,16.7,285,66.8,63.6,0.0,54.5,66.6,83.2,0,17,0.0,0,1,1,105.6,5,45,55,2,2,6,0,56,16,1.3,11.2
Tre White,52261,S,S JOSE ST,7,0,8.5,100.0,97.6,19.5,19.5,0,0,0,0.0,285,68.4,64.6,0.0,61.0,61.7,80.6,0,11,0.0,0,0,1,129.2,2,40,41,1,3,2,1,11,0,0.3,5.5
Gabe Reid,52273,ED,UTAH,10,1,,,8.0,,,0,0,0,,328,76.9,78.2,59.2,75.0,69.9,72.5,0,,14.3,1,0,1,0.0,0,16,201,6,5,0,0,0,0,0.0,
Ryan Johnson,52282,ED,NWESTERN,6,0,,,2.6,,,0,0,0,,256,58.7,69.2,81.1,65.8,68.9,64.5,0,,,0,0,0,0.0,0,2,78,1,0,0,0,0,0,0.0,
Bentlee Sanders,52291,S,NEVADA,11,1,10.6,55.6,99.7,14.1,7.8,0,0,3,6.7,239,80.0,79.2,88.3,59.6,72.2,81.9,5,44,4.9,2,3,2,45.6,25,376,377,7,38,45,1,317,101,0.9,12.7
Mekhi LaPointe,52315,S,USF,9,4,8.5,80.0,97.8,10.6,8.5,0,0,1,4.0,327,42.3,46.6,85.1,62.7,53.8,45.2,1,26,24.1,7,1,0,117.5,20,220,225,6,18,25,2,245,111,1.2,12.3
Nick Roberts,52318,S,SMU,11,3,12.9,72.5,98.3,11.6,8.4,0,2,1,2.5,287,52.7,55.8,85.9,55.4,59.5,70.6,3,58,9.7,3,1,2,106.5,29,353,359,8,25,40,3,482,218,1.4,16.6
Bryce Dugan,52425,DI,OHIO,9,0,,,4.5,,,0,0,0,,259,60.7,66.8,82.8,61.9,70.6,56.2,1,,42.9,3,0,0,0.0,0,9,199,6,4,0,0,0,0,0.0,
Xavier Peters,52819,ED,FAU,11,0,3.0,100.0,11.3,8.0,8.0,0,0,0,0.0,165,57.9,51.0,27.1,56.9,50.9,35.8,0,12,33.3,1,0,1,116.7,1,8,71,0,2,1,0,12,9,1.5,12.0
Cole Pearce,52970,LB,BALL ST,11,4,5.8,57.1,87.6,30.2,17.2,0,1,1,4.8,117,65.5,79.2,86.4,82.0,77.9,81.5,1,27,10.5,2,1,0,48.3,12,388,443,8,13,21,0,93,57,0.3,7.8
Deshawn Pace,53549,LB,CINCINNATI,11,0,4.6,79.2,84.6,10.7,8.5,0,0,1,4.2,138,67.7,65.5,50.8,62.1,64.5,61.9,1,32,13.3,2,1,2,87.2,19,215,254,5,13,24,1,138,72,0.7,7.3
Ja'von Hicks,53569,S,CINCINNATI,11,5,9.9,46.2,99.3,31.8,14.7,1,0,3,11.5,138,78.9,77.0,55.7,60.0,71.4,66.5,2,33,23.3,7,3,2,52.9,12,403,406,6,18,26,2,117,27,0.3,9.8
Ivan Pace Jr.,53587,LB,CINCINNATI,11,3,4.2,85.7,60.3,19.3,16.5,2,1,3,21.4,138,71.4,93.0,0.0,93.4,90.5,71.7,0,19,25.9,7,3,7,140.2,12,240,398,17,17,14,2,114,68,0.5,9.5
Carrington Valentine,53750,CB,KENTUCKY,11,3,13.4,55.4,98.0,10.3,5.7,2,1,6,10.7,202,70.5,65.6,48.7,61.4,44.3,63.9,1,63,14.7,5,5,4,91.8,31,337,344,11,26,56,3,446,196,1.4,14.4
Jaheim Thomas,54193,LB,CINCINNATI,11,5,5.1,62.5,66.8,22.8,14.3,0,0,0,0.0,138,58.6,74.4,44.7,81.8,76.2,63.1,0,20,0.0,0,0,1,81.8,5,123,184,3,5,8,0,53,13,0.5,10.6
Isaiah Norman,54967,S,MARSHALL,6,0,12.4,71.4,98.7,30.6,21.9,0,0,0,0.0,214,54.4,57.3,13.9,59.1,67.8,90.3,0,37,0.0,0,0,1,153.0,5,156,158,0,9,7,1,87,40,0.6,17.4
Aapri Washington,55013,CB,E CAROLINA,8,2,13.6,57.1,98.5,15.5,8.9,1,0,0,0.0,156,66.8,69.6,82.0,59.3,79.3,69.6,0,18,15.4,2,0,1,92.3,8,133,135,2,9,14,1,63,24,0.5,7.9
Tim Terry,55020,LB,AKRON,8,0,1.3,75.0,88.1,13.2,9.9,0,0,0,0.0,102,76.8,65.6,81.3,50.9,56.4,62.2,0,40,9.1,1,0,0,126.0,9,126,143,6,10,12,1,97,83,0.8,10.8
Isaiah King,55037,CB,BUFFALO,7,0,12.7,50.0,95.1,13.9,7.0,0,0,1,4.5,126,58.2,62.9,81.9,51.4,78.2,60.6,0,59,22.2,2,1,0,114.2,11,155,163,0,7,22,4,163,101,1.1,14.8
Devonni Reed,55046,S,S CAROLINA,10,1,6.3,90.5,96.6,8.0,7.2,0,0,1,4.8,289,43.3,43.9,83.9,54.2,45.9,57.7,0,78,20.0,4,1,1,134.6,19,170,176,3,15,21,1,302,198,2.0,15.9
Troy Brown,55050,LB,OLE MISS,12,9,5.3,76.3,91.0,8.6,6.5,0,1,2,5.3,226,65.3,73.2,7.6,68.6,78.2,82.8,0,46,5.6,2,2,2,109.6,29,262,288,15,25,38,1,321,164,1.3,11.1
Wilson Huber,55090,LB,CINCINNATI,11,5,5.4,82.4,74.6,13.7,11.3,0,0,0,0.0,138,52.8,63.3,86.0,72.8,64.9,72.4,0,29,15.8,3,0,1,140.4,14,200,268,9,11,17,2,141,89,0.7,10.1
Jordan Swann,55103,CB,JAMES MAD,10,2,17.7,45.5,98.6,18.3,8.3,0,0,2,6.1,197,72.2,70.5,86.3,71.1,52.0,55.0,2,90,9.1,2,1,2,72.2,15,283,287,8,18,33,2,295,144,1.1,19.7
Ian Swenson,55104,LB,UCONN,12,11,2.6,81.8,86.8,8.8,7.2,0,0,0,0.0,146,71.5,63.7,84.3,65.4,54.0,68.5,1,24,10.5,4,0,0,87.2,36,334,385,10,23,44,0,317,231,1.0,8.8
Dorian Hall,55168,S,FIU,10,0,13.1,66.7,98.1,12.3,8.2,0,0,2,11.1,166,62.2,56.2,0.0,58.0,55.3,50.2,2,34,18.2,2,2,4,49.8,12,155,158,2,9,18,0,137,81,0.9,11.4
Chris Bacon,55196,S,BOWL GREEN,12,5,12.8,63.3,97.6,22.2,14.0,0,1,1,3.3,122,65.6,69.1,55.9,59.2,76.9,66.8,1,41,16.3,7,1,1,117.6,19,452,463,7,31,30,4,267,45,0.6,14.1
Jaylon Jones,55197,CB,GA STATE,11,3,14.6,42.4,98.7,14.9,6.3,0,0,5,15.2,175,68.5,68.5,82.8,56.3,65.5,50.0,0,54,22.2,4,5,2,72.7,14,225,228,0,11,33,1,199,58,1.0,14.2
Jordan Strachan,55198,ED,S CAROLINA,2,0,,,18.9,,,0,0,0,,289,56.3,60.0,82.7,58.7,61.2,57.6,0,,100.0,1,0,0,0.0,0,7,37,1,0,0,0,0,0,0.0,
Zachary Ford,55353,S,TOLEDO,11,5,7.1,52.5,98.1,16.1,8.5,0,1,3,7.5,316,77.5,75.7,87.5,63.7,69.7,71.2,1,38,7.4,2,3,0,70.2,21,356,363,9,20,40,2,174,86,0.5,8.3
Nate Givhan,55355,ED,TOLEDO,8,0,5.0,100.0,4.4,4.0,4.0,1,0,0,0.0,316,77.1,65.6,47.1,63.7,62.6,57.9,0,5,50.0,1,0,1,87.5,1,5,114,2,1,1,0,5,0,1.3,5.0
Anthony Montalvo,55417,DI,UCF,11,0,,,3.0,,,0,0,0,,323,57.1,63.5,84.4,56.5,68.6,65.9,0,,50.0,1,0,0,0.0,0,8,270,2,1,0,0,0,0,0.0,
Coby Davis,55425,CB,WAKE,2,0,11.5,25.0,96.6,27.0,6.8,0,0,0,0.0,339,65.2,65.4,77.7,59.0,64.1,77.8,1,18,0.0,0,0,0,6.3,1,28,29,0,1,4,0,18,11,0.7,18.0
Troy Simon,55427,S,TOLEDO,4,0,11.3,50.0,97.9,21.5,10.8,0,1,1,25.0,316,46.6,46.1,79.3,60.0,46.9,58.8,0,42,0.0,0,1,0,134.4,2,46,47,0,1,4,1,49,16,1.1,24.5
Mike Allen,55430,ED,W KENTUCKY,12,1,5.0,100.0,0.7,1.0,1.0,1,0,0,0.0,346,60.3,63.7,49.8,65.3,61.3,69.9,0,10,20.0,1,0,1,108.3,1,1,146,1,3,1,0,10,5,10.0,10.0
Tyler Williams,55432,DI,WAKE,11,1,,,0.4,,,0,0,1,,339,73.2,81.3,83.5,79.7,72.4,55.0,0,,25.0,1,1,0,0.0,0,1,229,3,2,0,0,0,0,0.0,
DJ Taylor,55438,LB,BOWL GREEN,12,4,6.2,78.0,89.5,7.8,6.1,0,0,3,7.3,122,55.8,61.7,81.2,69.5,63.9,55.1,2,51,18.8,6,2,0,119.0,32,264,295,9,22,41,4,395,274,1.6,12.3
Chase Monroe,55439,LB,CHARLOTTE,12,2,6.8,66.7,92.9,29.0,19.3,0,0,0,0.0,136,54.0,60.7,38.2,71.1,64.5,44.7,0,18,23.5,4,0,1,79.4,6,183,197,6,11,9,0,47,21,0.3,7.8
Malik Hausman,55567,CB,HAWAII,12,2,10.4,59.0,97.5,9.1,5.4,0,1,3,4.9,180,58.3,59.2,90.6,60.8,59.5,57.0,2,42,11.4,4,3,3,80.9,36,352,361,7,29,61,3,394,149,1.2,10.9
Tony Wallace,55568,CB,UTSA,1,0,26.0,100.0,100.0,1.0,1.0,0,0,0,0.0,331,48.4,41.5,67.4,,60.0,74.8,0,48,0.0,0,0,0,118.8,1,1,1,0,1,1,0,48,22,48.0,48.0
Azizi Hearn,55569,CB,UCLA,11,8,7.9,63.9,95.4,13.5,8.6,1,0,6,16.7,324,67.7,67.4,43.3,57.4,70.8,82.2,0,37,3.6,1,6,5,92.5,23,330,346,2,19,36,1,241,121,0.8,10.5
Timarcus Davis,55574,CB,ARIZONA ST,7,2,13.1,62.1,98.4,6.9,4.3,0,0,2,6.9,110,50.1,50.8,0.0,56.2,71.1,57.6,2,58,20.0,4,1,4,79.8,18,127,129,1,14,29,1,301,69,2.4,16.7
Wylan Free,55596,S,GA SOUTHRN,11,2,10.5,59.3,96.5,19.5,11.6,0,0,3,11.1,174,68.7,71.9,52.2,68.5,77.7,87.2,0,36,8.3,2,3,1,103.5,16,332,344,6,20,27,2,177,62,0.6,11.1
Wesley McCormick,55609,CB,W VIRGINIA,10,0,13.1,54.3,100.0,8.6,4.7,0,1,2,5.7,343,53.3,54.2,2.2,,65.9,54.4,0,64,18.8,3,2,1,100.9,19,171,171,4,13,35,2,290,116,1.8,15.3
Cedrick Dort Jr.,55614,CB,WISCONSIN,10,1,8.6,75.0,100.0,13.8,10.4,0,1,4,20.0,349,66.7,67.5,86.2,,67.7,87.0,0,26,0.0,0,4,0,134.2,15,213,213,2,7,20,3,144,52,0.7,9.6
Anthony Johnson,55628,CB,VIRGINIA,10,4,13.6,50.0,98.7,11.6,5.8,1,0,10,16.1,335,84.3,82.2,52.2,68.2,71.3,72.9,2,25,2.9,1,9,5,51.7,31,381,386,7,29,62,0,318,118,0.9,10.3
Zack Sanders,55638,CB,OHIO,10,1,6.6,59.2,95.3,11.9,7.0,0,0,6,12.2,259,73.5,70.4,18.8,73.5,61.8,53.0,3,33,13.3,4,6,2,73.3,29,361,379,6,25,49,3,318,166,0.9,11.0
Tre Shaw,55648,CB,W KENTUCKY,7,0,20.0,60.0,93.4,18.3,11.0,0,1,2,40.0,346,66.9,59.0,0.0,56.9,44.8,49.2,1,39,0.0,0,2,1,104.2,3,57,61,0,3,5,1,69,9,1.3,23.0
Tariq Drake,55668,S,OHIO,10,4,15.5,57.1,100.0,24.9,14.2,0,0,3,10.7,259,67.0,64.7,88.4,,56.1,34.3,3,54,24.2,8,3,0,64.4,16,424,424,5,21,28,1,285,118,0.7,17.8
Justin Broiles,55678,S,OKLAHOMA,11,3,8.5,72.7,95.3,16.8,12.2,0,0,1,4.5,261,66.2,67.6,86.8,65.4,66.9,66.3,1,26,21.9,7,0,1,81.4,16,282,296,2,22,22,0,199,98,0.7,12.4
Kordell Rodgers,55713,CB,TEXAS ST,9,2,14.2,61.8,99.3,13.7,8.5,0,1,3,8.8,314,89.2,87.9,85.6,79.3,69.3,56.4,4,37,16.0,4,1,0,40.6,21,299,301,7,19,34,0,217,44,0.8,10.3
Orlando Lacey,55720,LB,TROY,1,0,2.0,100.0,100.0,2.0,2.0,0,0,0,0.0,318,49.4,45.7,64.7,,60.0,20.7,0,18,100.0,1,0,0,118.8,1,2,2,0,0,1,0,18,16,9.0,18.0
Grayson Cash,55727,S,UAB,11,5,10.5,76.9,99.1,31.8,24.5,0,1,3,23.1,321,87.1,82.3,47.5,75.0,70.5,82.1,3,60,4.5,1,3,1,99.0,10,333,336,5,16,13,1,146,55,0.5,14.6
Andre Grayson,55735,CB,UTAH ST,11,0,16.2,64.5,100.0,11.3,7.3,0,0,3,9.7,329,64.2,67.8,84.5,,78.8,83.3,0,62,6.7,1,2,1,147.5,20,245,245,4,14,31,4,395,125,1.8,19.8
Zahodri Jackson,55736,CB,N TEXAS,2,1,8.5,75.0,100.0,10.0,7.5,0,0,0,0.0,251,53.2,55.2,0.0,,76.2,63.8,0,29,25.0,1,0,1,156.3,3,31,31,0,2,4,1,65,44,2.2,21.7
Keyon Blankenbaker,55749,CB,TEXAS TECH,9,0,10.6,40.0,94.9,16.0,6.4,0,0,0,0.0,315,61.5,58.8,81.1,66.4,46.9,29.2,0,10,50.0,1,0,1,47.9,2,37,39,0,1,5,0,6,0,0.2,3.0
C.J. Coldon,55750,CB,OKLAHOMA,9,1,14.1,56.7,99.0,11.3,6.4,0,0,1,3.3,261,66.4,66.3,83.7,53.9,64.0,64.7,3,55,11.8,2,1,1,60.3,17,203,205,5,14,30,1,284,124,1.5,16.7
Jordyn Riley,55767,S,LA MONROE,9,1,5.8,66.7,93.3,8.8,5.8,0,0,0,0.0,209,51.1,52.4,78.3,56.4,56.0,32.8,0,14,25.0,1,0,0,78.8,8,70,75,1,2,12,0,61,26,0.9,7.6
Steven Jones Jr.,55785,CB,APP STATE,11,1,11.8,48.3,99.7,12.4,6.0,1,2,13,22.4,108,69.8,73.4,50.0,82.7,82.6,48.1,0,38,20.0,7,12,4,76.7,28,370,371,7,27,58,1,399,109,1.1,14.3
Jarques McClellion,55795,S,FLORIDA ST,7,1,14.7,33.3,95.0,55.0,18.3,0,0,0,0.0,167,40.8,46.8,79.5,57.1,61.6,69.5,0,5,25.0,1,0,1,81.9,1,57,60,0,2,3,1,5,0,0.1,5.0
Korey Hernandez,55796,CB,E MICHIGAN,8,1,14.9,63.6,100.0,8.3,5.3,0,0,3,27.3,160,69.1,68.9,81.7,,63.5,72.9,0,41,10.0,1,2,1,134.7,7,65,65,2,8,11,1,130,49,2.2,18.6
Jahmin Muse,55830,S,BUFFALO,10,6,8.9,47.4,94.0,33.7,15.9,0,0,2,10.5,126,75.0,75.8,87.8,76.4,70.0,61.7,1,49,17.4,4,2,0,46.6,9,314,334,8,13,19,0,123,102,0.4,13.7
Isaiah Lewis,55854,S,COLORADO,4,1,15.7,42.9,100.0,19.7,8.4,0,0,1,14.3,143,50.7,45.9,80.8,,40.9,39.6,1,22,12.5,1,1,0,19.6,3,60,60,0,6,7,0,36,12,0.6,12.0
Davondre Robinson,55861,S,CHARLOTTE,6,2,16.6,40.0,98.6,34.5,13.8,0,0,1,20.0,136,56.4,59.8,79.8,60.0,63.5,61.1,0,55,0.0,0,1,0,127.1,2,72,73,0,5,5,1,69,44,1.0,34.5
Blake Bogan,55868,S,E MICHIGAN,4,2,11.8,55.6,99.0,19.4,10.8,0,0,0,0.0,160,65.5,64.4,81.8,60.0,58.1,87.5,1,19,0.0,0,0,0,67.6,5,104,105,2,6,9,1,47,13,0.5,9.4
Cyrus Fagan,55895,S,NC STATE,11,3,8.8,70.4,99.5,18.9,13.3,0,0,4,14.8,248,77.4,75.5,87.1,57.0,65.9,75.7,2,39,11.4,4,3,1,87.1,19,380,382,7,28,27,2,211,86,0.6,11.1
William Poole,55911,CB,GEORGIA,1,0,,,100.0,,,0,0,0,,173,64.5,64.2,74.2,,59.8,,0,,,0,0,0,0.0,0,9,9,0,0,0,0,0,0,0.0,
Latavious Brini,55915,S,ARKANSAS,11,2,10.5,59.1,93.0,24.2,14.3,0,0,1,4.5,111,66.1,69.3,89.4,76.8,69.2,67.7,1,25,8.7,2,0,4,101.3,13,344,370,3,19,22,3,155,111,0.5,11.9
Ameer Speed,55918,CB,MICH STATE,11,5,10.7,71.9,97.6,7.7,5.5,0,0,6,10.5,223,56.8,56.9,52.8,62.9,57.5,82.5,0,37,0.0,0,6,1,101.1,41,332,340,4,32,57,1,454,106,1.4,11.1
Devodric Bynum,55931,CB,UAB,11,2,8.6,63.2,98.8,10.2,6.4,0,1,8,21.1,321,81.7,82.3,35.1,91.3,77.1,80.6,0,53,4.0,1,8,2,81.1,24,254,257,7,22,38,0,241,112,1.0,10.0
Bennett Williams,55954,CB,OREGON,11,2,8.1,72.9,95.8,9.0,6.6,0,0,6,10.2,264,67.9,71.3,53.8,78.3,79.3,69.2,2,76,14.3,6,5,1,112.0,43,408,426,14,34,59,5,496,268,1.3,11.5
Bryant Fitzgerald,55961,S,INDIANA,10,2,7.2,66.7,95.9,11.9,7.9,0,0,1,2.8,190,51.5,58.4,86.4,58.9,67.1,66.0,1,26,17.1,6,1,1,83.7,24,301,314,5,27,36,1,245,146,0.9,10.2
Trey Creamer,55962,CB,CHARLOTTE,2,1,11.5,50.0,100.0,20.5,10.3,0,0,0,0.0,136,71.3,72.3,77.7,,70.5,80.8,0,7,0.0,0,0,0,56.3,2,45,45,1,3,4,0,11,0,0.3,5.5
Camron Harrell,55965,CB,SO MISS,11,1,11.3,65.0,86.1,12.9,8.4,0,0,1,5.0,296,68.7,67.4,34.2,63.4,64.3,55.8,2,42,20.0,3,1,1,49.8,13,179,208,3,11,20,0,159,82,0.9,12.2
Datrone Young,55969,CB,DUKE,10,1,16.8,57.4,100.0,11.1,6.4,1,0,4,8.5,154,50.6,51.8,0.6,,66.2,55.9,1,53,17.6,3,3,4,106.7,27,314,314,4,13,47,4,420,89,1.4,15.6
Gervarrius Owens,55987,S,HOUSTON,10,3,10.0,69.6,97.8,21.1,14.7,0,3,6,26.1,182,88.5,84.1,89.2,53.8,68.9,57.4,1,35,22.5,9,6,0,102.4,16,356,364,2,28,23,2,174,109,0.5,10.9
Tyrell Ajian,55995,S,KENTUCKY,10,2,10.4,54.5,99.2,40.3,22.0,1,0,4,36.4,202,73.9,71.1,34.1,73.9,61.5,58.2,0,14,23.5,4,4,1,96.4,6,255,257,6,11,11,1,49,16,0.2,8.2
Bralen Trahan,56012,S,LA LAFAYET,11,5,8.0,60.9,98.1,24.7,15.0,0,1,0,0.0,207,73.3,75.5,87.9,56.0,76.9,69.1,4,35,15.6,5,0,0,77.1,14,370,377,5,22,23,3,134,69,0.4,9.6
Kenny Bennett,56032,S,GA TECH,2,0,16.0,0.0,87.5,,7.0,0,0,1,100.0,176,68.8,55.7,0.0,57.2,,,0,,,0,1,1,39.6,0,7,8,0,0,1,0,0,0,0.0,
Xavier Cullens,56044,LB,MEMPHIS,11,4,5.9,73.1,85.1,16.9,12.3,1,1,2,7.7,218,90.2,84.6,7.8,70.1,81.5,68.2,3,27,17.9,5,2,3,80.6,19,330,388,9,19,26,2,197,126,0.6,10.4
Derrick Smith,56050,LB,W KENTUCKY,12,6,4.8,81.3,93.2,12.5,10.2,1,1,1,3.1,346,60.3,58.4,0.0,72.4,58.0,68.1,1,24,20.7,6,0,4,85.8,26,342,367,9,17,32,0,247,164,0.8,9.5
