player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Ryan McWood,43189,LB,MIAMI OH,11,0,0,221,52.3,2,7,52,12.9,9.6,5,0,10.6,1,417,54,10,0,49.9,1,6,32,18.8,6.3,2,14.1,1,181,34,8
Jaydon Grant,43354,S,OREGON ST,10,0,0,265,51.9,1,5,16,4.2,6.3,1,2,25.0,1,409,17,7,0,46.7,0,3,7,4.3,0.0,0,21.4,0,164,7,3
Linwood Crump,43401,CB,NEW MEX ST,9,0,0,242,79.5,0,1,6,3.1,33.3,2,2,25.0,1,195,6,2,0,,0,0,0,0.0,,0,,0,62,0,0
Jon-Michael Terry,43635,LB,TULSA,11,0,1,320,60.6,1,13,78,25.7,19.2,15,2,11.5,2,323,83,16,0,67.9,1,7,32,56.5,25.0,8,18.8,2,62,35,10
Tyrone Hopper,43714,ED,MISSOURI,10,0,1,229,56.8,0,0,57,90.8,5.3,3,3,0.0,0,65,59,0,0,56.8,0,0,13,100.0,7.7,1,0.0,0,14,14,0
Sione Tupou,44093,LB,TEXAS ST,11,0,0,314,79.4,1,7,55,14.1,18.2,10,0,10.9,2,411,58,10,0,71.8,0,4,20,17.2,20.0,4,15.0,1,128,22,5
Semisi Fakasiieiki,44340,LB,PURDUE,9,0,0,273,77.8,0,1,4,5.3,50.0,2,1,12.5,0,94,5,1,0,80.4,0,0,1,3.3,100.0,1,0.0,0,30,1,0
Todd Bradley-Glenn,49811,LB,GA SOUTHRN,4,0,0,174,51.2,0,1,8,19.0,0.0,0,0,6.3,0,58,11,1,0,52.5,0,0,5,26.1,0.0,0,0.0,0,23,6,0
Alden Tofa,51983,ED,BYU,11,0,0,128,58.9,1,3,72,85.2,11.1,8,0,4.2,1,88,75,5,0,58.3,0,0,20,95.2,10.0,2,0.0,0,21,20,0
Chaz Ah You,51989,S,BYU,2,0,0,128,59.5,0,0,1,10.0,0.0,0,0,0.0,0,10,1,0,0,,0,0,0,0.0,,0,,0,3,0,0
Earl Tuioti-Mariner,51992,ED,BYU,9,0,0,128,55.8,0,4,106,99.1,4.7,5,0,1.9,0,112,111,4,0,60.9,0,3,31,100.0,12.9,4,4.8,0,31,31,3
Lorenzo Fauatea,52005,DI,BYU,10,0,1,128,56.9,2,3,148,100.0,4.1,6,2,3.0,2,157,157,7,0,55.9,1,1,42,100.0,4.8,2,2.4,0,45,45,2
Penei Pavihi,52079,LB,HAWAII,12,0,0,180,65.9,1,3,35,10.0,17.1,6,1,11.4,2,369,37,6,0,56.0,0,1,13,14.0,7.7,1,3.8,0,100,14,1
George Nyakwol,52203,S,RICE,8,0,0,275,60.0,3,1,11,6.5,9.1,1,0,18.2,0,169,11,4,0,65.9,0,1,2,3.4,50.0,1,25.0,0,58,2,1
Kenneth Orji,52209,ED,RICE,8,0,0,275,51.0,0,6,64,81.9,4.7,3,0,4.7,0,83,68,6,0,53.5,0,4,25,83.9,8.0,2,8.0,0,31,26,4
Trey Schuman,52216,ED,RICE,11,0,0,275,77.4,5,10,112,96.7,20.5,23,3,11.2,5,123,119,20,0,75.1,3,6,41,97.8,26.8,11,15.9,2,46,45,11
Alii Matau,52219,LB,S JOSE ST,10,1,0,285,70.6,1,11,110,37.4,14.5,16,0,10.0,5,310,116,17,0,67.8,1,10,53,58.6,20.8,11,17.9,4,99,58,15
Rico Tolefree,52250,LB,S JOSE ST,8,0,0,285,54.5,0,0,9,18.2,0.0,0,1,0.0,0,55,10,0,0,55.6,0,0,5,35.7,0.0,0,0.0,0,14,5,0
Sinjun Astani,52257,ED,USC,2,0,0,326,58.1,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,58.4,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Tre White,52261,S,S JOSE ST,7,0,0,285,61.0,0,0,1,2.4,100.0,1,1,0.0,0,41,1,0,0,61.0,0,0,1,10.0,100.0,1,0.0,0,10,1,0
Gabe Reid,52273,ED,UTAH,10,0,0,328,75.0,2,24,172,92.0,18.6,32,1,9.9,4,201,185,30,0,78.2,2,10,62,98.6,27.4,17,16.1,4,69,68,16
Ryan Johnson,52282,ED,NWESTERN,6,3,0,256,65.8,2,4,72,97.4,9.7,7,0,5.6,1,78,76,7,1,60.3,0,1,27,96.7,7.4,2,5.6,1,30,29,2
Bentlee Sanders,52291,S,NEVADA,11,0,0,239,59.6,0,0,1,0.3,0.0,0,2,0.0,0,377,1,0,0,,0,0,0,0.0,,0,,0,128,0,0
Darrien Grant,52293,DI,USF,11,0,0,327,54.6,1,2,130,100.0,3.1,4,0,1.2,0,138,138,3,0,58.3,1,0,31,100.0,6.5,2,1.6,0,33,33,1
Mekhi LaPointe,52315,S,USF,9,0,0,327,62.7,1,0,5,2.2,20.0,1,0,30.0,1,225,5,2,0,67.2,1,0,2,3.8,0.0,0,25.0,0,52,2,1
Nick Roberts,52318,S,SMU,11,0,0,287,55.4,0,0,6,1.7,0.0,0,2,0.0,0,359,6,0,0,59.1,0,0,1,0.8,0.0,0,0.0,0,130,1,0
Bryce Dugan,52425,DI,OHIO,9,0,0,259,61.9,0,10,181,95.5,7.2,13,0,3.9,2,199,190,12,0,65.7,0,9,98,95.3,11.2,11,6.6,2,106,101,11
Malik Vann,52555,ED,CINCINNATI,2,0,0,138,60.1,0,1,27,96.6,7.4,2,1,1.9,0,29,28,1,0,60.0,0,0,7,100.0,14.3,1,0.0,0,8,8,0
Tyler Bentley,52790,DI,PITTSBURGH,10,0,0,268,60.9,0,4,128,100.0,7.0,9,0,2.3,1,133,133,5,0,58.1,0,1,48,100.0,8.3,4,3.1,1,50,50,2
Xavier Peters,52819,ED,FAU,11,0,0,165,56.9,3,0,56,88.7,7.1,4,1,2.7,0,71,63,3,0,57.3,2,0,27,93.9,11.1,3,3.7,0,33,31,2
Cole Pearce,52970,LB,BALL ST,11,3,0,117,82.0,5,5,53,12.4,17.0,9,0,18.9,5,443,55,15,0,70.6,0,1,20,17.6,10.0,2,12.5,2,125,22,3
Deshawn Pace,53549,LB,CINCINNATI,11,0,0,138,62.1,2,4,32,14.6,6.3,2,2,12.5,1,254,37,7,0,58.8,2,1,16,25.3,6.3,1,9.4,0,83,21,3
Ja'von Hicks,53569,S,CINCINNATI,11,0,1,138,60.0,0,1,1,0.2,100.0,1,2,50.0,0,406,1,1,0,,0,0,0,0.0,,0,,0,126,0,0
Eric Phillips,53572,ED,CINCINNATI,11,1,0,138,65.3,6,12,266,99.6,9.4,25,4,4.9,4,284,283,22,0,66.3,2,4,75,100.0,12.0,9,8.0,3,84,84,9
Ivan Pace Jr.,53587,LB,CINCINNATI,11,2,2,138,93.4,15,23,141,39.2,40.4,57,7,21.3,11,398,156,49,1,93.4,6,12,70,69.5,40.0,28,21.4,6,118,82,24
Ryan Mullaney,53704,ED,CINCINNATI,7,0,0,138,62.6,0,6,36,100.0,19.4,7,2,8.3,0,39,39,6,0,67.2,0,1,5,100.0,40.0,2,10.0,0,6,6,1
Carrington Valentine,53750,CB,KENTUCKY,11,0,2,202,61.4,0,3,7,2.0,28.6,2,4,35.7,1,344,7,4,0,66.7,0,2,3,3.0,66.7,2,66.7,1,100,3,3
Jaheim Thomas,54193,LB,CINCINNATI,11,0,0,138,81.8,4,8,54,32.1,22.2,12,1,14.8,2,184,59,14,0,71.0,4,1,24,47.4,20.8,5,18.8,2,57,27,7
Isaiah Norman,54967,S,MARSHALL,6,0,0,214,59.1,0,0,2,1.3,0.0,0,1,0.0,0,158,2,0,0,,0,0,0,0.0,,0,,0,54,0,0
Aapri Washington,55013,CB,E CAROLINA,8,0,1,156,59.3,0,1,2,1.5,0.0,0,1,25.0,0,135,2,1,0,,0,0,0,0.0,,0,,0,31,0,0
Tim Terry,55020,LB,AKRON,8,0,0,102,50.9,2,4,16,11.9,25.0,4,0,18.8,0,143,17,6,0,46.7,0,1,5,17.6,20.0,1,10.0,0,34,6,1
Isaiah King,55037,CB,BUFFALO,7,0,0,126,51.4,0,0,8,4.9,0.0,0,0,0.0,0,163,8,0,0,52.8,0,0,3,4.4,0.0,0,0.0,0,68,3,0
Chibueze Onwuka,55044,DI,BOSTON COL,11,0,0,121,61.6,2,11,222,99.6,5.4,12,0,3.4,1,239,238,14,0,66.1,2,7,77,100.0,11.7,9,5.8,0,85,85,9
Devonni Reed,55046,S,S CAROLINA,10,0,0,289,54.2,0,1,6,3.4,0.0,0,1,8.3,0,176,6,1,0,56.3,0,0,2,3.6,0.0,0,0.0,0,56,2,0
Troy Brown,55050,LB,OLE MISS,12,1,0,226,68.6,2,9,26,9.0,46.2,12,2,21.2,0,288,26,11,0,74.4,2,6,10,13.7,80.0,8,40.0,0,73,10,8
Angelo Howze,55073,ED,AKRON,3,0,0,102,55.2,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,57.1,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Jabari Taylor,55075,ED,CINCINNATI,10,3,0,138,73.5,1,25,235,99.2,16.2,38,1,6.8,3,251,249,29,2,79.9,0,11,73,100.0,19.2,14,8.9,1,82,82,12
Wilson Huber,55090,LB,CINCINNATI,11,0,0,138,72.8,2,8,61,25.0,19.7,12,1,9.8,1,268,67,11,0,72.7,2,3,30,42.9,23.3,7,11.7,1,77,33,6
Jordan Swann,55103,CB,JAMES MAD,10,0,0,197,71.1,0,0,4,1.4,0.0,0,2,25.0,1,287,4,1,0,,0,0,0,0.0,,0,,0,95,0,0
Ian Swenson,55104,LB,UCONN,12,0,0,146,65.4,5,3,45,13.2,22.2,10,0,11.1,1,385,51,9,0,70.6,3,1,21,18.5,23.8,5,9.5,0,124,23,4
Caleb Thomas,55105,DI,LA MONROE,11,0,0,209,63.9,0,14,249,100.0,8.0,20,3,3.6,2,257,257,16,0,61.3,0,6,84,100.0,8.3,7,6.0,2,89,89,8
Dorian Hall,55168,S,FIU,10,0,0,166,58.0,0,0,3,1.9,0.0,0,4,0.0,0,158,3,0,0,,0,0,0,0.0,,0,,0,42,0,0
Chris Bacon,55196,S,BOWL GREEN,12,0,0,122,59.2,1,2,11,2.4,9.1,1,1,13.6,0,463,11,3,0,55.4,0,2,5,2.8,20.0,1,20.0,0,179,5,2
Jaylon Jones,55197,CB,GA STATE,11,0,0,175,56.3,0,0,3,1.3,0.0,0,2,0.0,0,228,3,0,0,,0,0,0,0.0,,0,,0,64,0,0
Jordan Strachan,55198,ED,S CAROLINA,2,0,0,289,58.7,0,1,28,81.1,10.7,3,0,5.4,1,37,30,2,0,63.4,0,0,10,91.7,20.0,2,10.0,1,12,11,1
Zachary Ford,55353,S,TOLEDO,11,0,0,316,63.7,1,1,6,1.9,33.3,2,0,33.3,1,363,7,3,0,56.9,0,1,2,1.4,0.0,0,25.0,0,142,2,1
Nate Givhan,55355,ED,TOLEDO,8,0,1,316,63.7,0,5,102,95.6,9.8,10,1,3.4,1,114,109,6,0,71.3,0,4,46,96.1,17.4,8,6.5,1,51,49,5
Austin Camden,55408,DI,UCF,2,0,0,323,62.7,1,0,9,100.0,0.0,0,1,5.6,0,10,10,1,0,66.0,1,0,3,100.0,0.0,0,16.7,0,3,3,1
Anthony Montalvo,55417,DI,UCF,11,1,0,323,56.5,2,8,253,97.0,6.3,16,0,2.4,1,270,262,11,1,55.0,0,5,105,98.2,6.7,7,3.3,1,112,110,6
Coby Davis,55425,CB,WAKE,2,0,0,339,59.0,0,0,1,3.4,0.0,0,0,0.0,0,29,1,0,0,59.0,0,0,1,12.5,0.0,0,0.0,0,8,1,0
Troy Simon,55427,S,TOLEDO,4,0,0,316,60.0,0,0,1,2.1,0.0,0,0,0.0,0,47,1,0,0,,0,0,0,0.0,,0,,0,18,0,0
Mike Allen,55430,ED,W KENTUCKY,12,0,1,346,65.3,2,12,137,98.6,11.7,16,1,5.8,1,146,144,15,0,79.8,1,9,44,100.0,22.7,10,11.4,0,45,45,10
Tyler Williams,55432,DI,WAKE,11,0,0,339,79.7,3,16,219,99.6,13.7,30,0,5.3,2,229,228,21,0,90.0,1,10,55,100.0,25.5,14,11.8,1,58,58,12
DJ Taylor,55438,LB,BOWL GREEN,12,0,0,122,69.5,1,3,31,10.5,19.4,6,0,9.7,1,295,31,5,0,74.5,1,2,11,10.2,27.3,3,13.6,0,108,11,3
Chase Monroe,55439,LB,CHARLOTTE,12,0,0,136,71.1,1,3,12,7.1,33.3,4,1,16.7,0,197,14,4,0,62.8,0,2,3,7.7,33.3,1,33.3,0,52,4,2
Malik Denkins,55516,ED,C MICHIGAN,1,0,0,134,54.7,0,0,11,100.0,0.0,0,0,0.0,0,11,11,0,0,55.3,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Malik Hausman,55567,CB,HAWAII,12,0,0,180,60.8,1,1,9,2.5,0.0,0,3,11.1,0,361,9,2,0,69.8,1,1,2,2.0,0.0,0,50.0,0,100,2,2
Azizi Hearn,55569,CB,UCLA,11,0,1,324,57.4,0,2,13,4.6,15.4,2,5,7.7,0,346,16,2,0,59.7,0,0,1,1.0,0.0,0,0.0,0,97,1,0
Timarcus Davis,55574,CB,ARIZONA ST,7,0,0,110,56.2,0,0,1,1.6,0.0,0,4,0.0,0,129,2,0,0,,0,0,0,0.0,,0,,0,47,0,0
Wylan Free,55596,S,GA SOUTHRN,11,0,0,174,68.5,0,2,11,3.2,18.2,2,1,9.1,0,344,11,2,0,70.4,0,0,2,1.6,50.0,1,0.0,0,123,2,0
Anthony Johnson,55628,CB,VIRGINIA,10,0,1,335,68.2,1,0,5,1.3,0.0,0,5,10.0,0,386,5,1,0,59.9,0,0,1,0.6,0.0,0,0.0,0,180,1,0
Zack Sanders,55638,CB,OHIO,10,0,0,259,73.5,1,1,16,4.7,12.5,2,2,12.5,1,379,18,3,0,67.5,1,0,7,4.8,14.3,1,7.1,0,165,8,1
Tre Shaw,55648,CB,W KENTUCKY,7,0,0,346,56.9,0,1,4,6.6,0.0,0,1,12.5,0,61,4,1,0,,0,0,0,0.0,,0,,0,16,0,0
Justin Broiles,55678,S,OKLAHOMA,11,1,0,261,65.4,0,0,12,4.7,8.3,1,1,0.0,0,296,14,0,0,54.8,0,0,3,3.3,0.0,0,0.0,0,90,3,0
Kordell Rodgers,55713,CB,TEXAS ST,9,0,0,314,79.3,0,1,2,0.7,100.0,2,0,25.0,0,301,2,1,0,81.5,0,0,1,1.2,200.0,2,0.0,0,84,1,0
Grayson Cash,55727,S,UAB,11,0,0,321,75.0,0,1,3,0.9,0.0,0,1,50.0,1,336,3,2,0,,0,0,0,0.0,,0,,0,55,0,0
Keyon Blankenbaker,55749,CB,TEXAS TECH,9,0,0,315,66.4,0,1,2,5.1,0.0,0,1,25.0,0,39,2,1,0,59.2,0,0,1,5.6,0.0,0,0.0,0,18,1,0
C.J. Coldon,55750,CB,OKLAHOMA,9,0,0,261,53.9,0,0,2,1.0,0.0,0,1,0.0,0,205,2,0,0,,0,0,0,0.0,,0,,0,61,0,0
Jordyn Riley,55767,S,LA MONROE,9,0,0,209,56.4,0,0,5,6.7,0.0,0,0,0.0,0,75,5,0,0,59.7,0,0,1,4.2,0.0,0,0.0,0,24,1,0
Steven Jones Jr.,55785,CB,APP STATE,11,0,1,108,82.7,1,0,1,0.3,200.0,2,4,150.0,1,371,1,2,0,71.8,1,0,0,0.0,,1,,0,135,0,1
Jarques McClellion,55795,S,FLORIDA ST,7,0,0,167,57.1,0,0,3,5.0,0.0,0,1,0.0,0,60,3,0,0,60.0,0,0,1,3.8,0.0,0,0.0,0,26,1,0
Jahmin Muse,55830,S,BUFFALO,10,1,0,126,76.4,1,2,19,6.0,15.8,3,0,18.4,2,334,20,5,0,68.0,0,1,7,6.5,28.6,2,21.4,1,123,8,2
Davondre Robinson,55861,S,CHARLOTTE,6,0,0,136,60.0,0,1,1,1.4,100.0,1,0,50.0,0,73,1,1,0,,0,0,0,0.0,,0,,0,20,0,0
Blake Bogan,55868,S,E MICHIGAN,4,0,0,160,60.0,0,0,1,1.0,0.0,0,0,0.0,0,105,1,0,0,,0,0,0,0.0,,0,,0,24,0,0
Cyrus Fagan,55895,S,NC STATE,11,0,0,248,57.0,0,1,2,0.5,50.0,1,1,25.0,0,382,2,1,0,,0,0,0,0.0,,0,,0,93,0,0
Latavious Brini,55915,S,ARKANSAS,11,0,0,111,76.8,1,5,24,7.0,25.0,6,4,12.5,0,370,26,6,0,60.5,0,1,8,8.6,12.5,1,6.3,0,116,10,1
Ameer Speed,55918,CB,MICH STATE,11,0,0,223,62.9,0,1,8,2.4,12.5,1,1,6.3,0,340,8,1,0,65.8,0,1,4,2.7,25.0,1,12.5,0,147,4,1
Devodric Bynum,55931,CB,UAB,11,0,0,321,91.3,0,2,3,1.2,33.3,1,2,66.7,1,257,3,3,0,92.0,0,0,2,5.3,0.0,0,50.0,1,38,2,1
Bennett Williams,55954,CB,OREGON,11,0,0,264,78.3,0,2,16,4.2,18.8,3,1,12.5,1,426,18,3,0,63.1,0,2,4,3.0,50.0,2,25.0,0,134,4,2
Bryant Fitzgerald,55961,S,INDIANA,10,0,0,190,58.9,0,2,12,4.1,16.7,2,1,25.0,2,314,13,4,0,55.1,0,0,7,6.4,14.3,1,14.3,1,110,7,1
Camron Harrell,55965,CB,SO MISS,11,0,0,296,63.4,1,3,28,13.9,7.1,2,1,7.1,0,208,29,4,0,60.1,0,1,9,11.3,11.1,1,5.6,0,80,9,1
Gervarrius Owens,55987,S,HOUSTON,10,0,0,182,53.8,0,0,8,2.2,0.0,0,0,0.0,0,364,8,0,0,58.3,0,0,2,1.8,0.0,0,0.0,0,110,2,0
Tyrell Ajian,55995,S,KENTUCKY,10,0,1,202,73.9,0,0,2,0.8,0.0,0,1,50.0,1,257,2,1,0,76.8,0,0,1,1.3,0.0,0,100.0,1,77,1,1
Bralen Trahan,56012,S,LA LAFAYET,11,0,0,207,56.0,0,0,5,1.9,0.0,0,0,0.0,0,377,7,0,0,60.0,0,0,0,0.8,,0,,0,120,1,0
Kenny Bennett,56032,S,GA TECH,2,0,0,176,57.2,1,0,1,12.5,0.0,0,1,50.0,0,8,1,1,0,57.2,1,0,1,14.3,0.0,0,50.0,0,7,1,1
Xavier Cullens,56044,LB,MEMPHIS,11,1,1,218,70.1,0,5,51,14.9,17.6,9,3,6.9,1,388,58,6,0,70.1,0,1,21,15.9,23.8,5,7.1,1,151,24,2
Derrick Smith,56050,LB,W KENTUCKY,12,0,1,346,72.4,0,5,25,6.8,28.0,7,4,22.0,3,367,25,8,0,74.9,0,1,11,11.5,36.4,4,22.7,2,96,11,3
Jaylen Kelly-Powell,56057,S,AKRON,6,0,1,102,75.7,1,0,6,6.6,0.0,0,1,25.0,1,122,8,2,0,59.9,0,0,1,2.4,0.0,0,0.0,0,42,1,0
Hunter Reynolds,56060,S,UTAH ST,11,0,0,329,60.6,1,1,17,4.6,11.8,2,2,5.9,0,389,18,2,0,66.3,1,1,6,5.5,33.3,2,16.7,0,127,7,2
Tavyn Jackson,56164,S,COAST CAR,10,0,0,141,58.2,0,0,2,1.2,0.0,0,0,0.0,0,173,2,0,0,58.9,0,0,1,1.6,0.0,0,0.0,0,61,1,0
Eric Coley,56200,S,SYRACUSE,6,0,0,304,54.3,0,1,5,9.1,0.0,0,0,10.0,0,55,5,1,0,59.9,0,0,1,5.3,0.0,0,0.0,0,19,1,0
Christian Braswell,56207,CB,RUTGERS,11,0,0,278,65.0,0,1,1,0.4,0.0,0,2,50.0,0,250,1,1,0,65.0,0,1,1,0.9,0.0,0,50.0,0,110,1,1
Jordan Perryman,56240,CB,WASHINGTON,8,0,0,340,66.7,1,0,2,1.0,0.0,0,2,25.0,0,209,2,1,0,,0,0,0,0.0,,0,,0,72,0,0
Shea Pitts,56242,LB,UCLA,3,0,0,324,59.7,0,0,1,5.3,0.0,0,0,0.0,0,19,1,0,0,,0,0,0,0.0,,0,,0,4,0,0
Elijah Gates,56243,S,FRESNO ST,7,0,0,169,64.0,0,0,7,3.5,0.0,0,0,14.3,1,200,7,1,0,68.6,0,0,2,2.9,0.0,0,50.0,1,69,2,1
Mo Osling III,56246,S,UCLA,11,0,0,324,65.9,1,0,4,0.9,0.0,0,1,12.5,0,447,4,1,0,59.6,0,0,1,0.8,0.0,0,0.0,0,131,1,0
Armani Marsh,56292,CB,WASH STATE,11,0,0,341,70.1,2,5,18,4.3,16.7,3,1,30.6,2,443,19,9,0,66.7,0,3,5,3.0,20.0,1,50.0,1,169,5,4
Jalen Harris,56321,ED,ARIZONA,11,3,0,109,55.1,1,9,294,94.8,5.1,15,0,2.7,3,326,309,13,0,57.2,0,5,67,93.6,11.9,8,6.7,2,78,73,7
Jose Ramirez,56323,ED,E MICHIGAN,10,1,1,160,87.0,3,27,242,98.5,18.6,45,6,9.5,8,262,258,38,0,90.7,1,14,98,100.0,27.6,27,13.8,6,106,106,21
Cole Maxwell,56332,ED,BAYLOR,8,2,0,118,62.5,1,3,102,94.5,4.9,5,1,2.0,0,110,104,4,0,68.2,0,2,17,85.7,11.8,2,5.9,0,21,18,2
Marcus Valdez,56333,ED,BOSTON COL,11,0,0,121,71.2,1,22,241,98.5,14.5,35,0,6.0,3,264,260,26,0,70.1,1,10,83,97.8,18.1,15,6.6,0,93,91,11
Myles Cecil,56334,DI,VANDERBILT,9,0,0,333,61.0,0,4,111,98.3,5.4,6,1,2.7,1,115,113,5,0,57.1,0,1,22,95.7,4.5,1,2.3,0,23,22,1
Nick Figueroa,56335,ED,USC,11,0,0,326,70.3,3,17,163,90.3,14.1,23,1,9.2,5,196,177,25,0,70.2,2,11,66,94.7,19.7,13,14.4,3,76,72,16
Terrance Lang,56343,ED,COLORADO,11,1,0,143,55.2,3,3,205,100.0,4.4,9,1,2.0,1,217,217,7,0,55.0,2,2,68,100.0,5.9,4,4.4,1,72,72,5
Taijh Alston,56348,ED,W VIRGINIA,11,0,1,343,55.2,2,7,188,100.0,6.9,13,2,3.5,2,195,195,11,0,54.2,0,1,48,100.0,6.3,3,1.0,0,50,50,1
Jelani Arnold,56376,DI,KANSAS,1,0,0,198,65.8,0,0,5,100.0,0.0,0,0,0.0,0,6,6,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Sam Burt,56379,DI,KANSAS,11,0,0,198,52.6,1,6,163,100.0,4.3,7,0,2.8,1,171,171,8,0,53.3,1,4,46,100.0,10.9,5,7.6,1,51,51,6
Zayin West,56384,ED,KENT STATE,11,0,0,201,74.4,1,17,276,100.0,11.2,31,3,4.7,4,286,286,22,0,81.5,0,12,92,100.0,19.6,18,10.9,4,97,97,16
Andre Jones,56395,ED,LA LAFAYET,11,2,0,207,76.6,5,17,250,85.6,16.0,40,2,6.8,6,320,274,28,1,81.3,2,10,84,89.4,21.4,18,9.5,2,104,93,14
Ibrahim Kante,56423,ED,BUFFALO,10,1,0,126,61.7,0,18,254,99.2,10.2,26,1,4.7,3,265,263,21,0,59.4,0,10,91,99.0,13.2,12,7.7,2,98,97,12
Brock Martin,56439,ED,OKLA STATE,10,1,1,262,71.1,7,15,265,84.9,15.5,41,1,5.7,4,324,275,26,1,76.9,4,10,104,95.6,25.0,26,9.6,3,114,109,17
Marcus Haynes,56441,ED,DOMINION,11,1,1,263,64.0,7,12,217,85.6,9.7,21,4,5.8,3,270,231,22,0,64.9,2,8,58,83.1,15.5,9,10.3,1,77,64,11
Robert McWilliams III,56445,ED,ARK STATE,3,0,0,113,60.7,1,1,19,100.0,5.3,1,0,10.5,1,19,19,3,0,57.7,1,0,12,100.0,8.3,1,4.2,0,12,12,1
TyJuan Garbutt,56473,ED,VA TECH,9,1,0,337,69.9,10,14,240,93.7,12.1,29,1,8.3,8,271,254,32,0,64.2,7,8,114,93.8,12.3,14,8.3,2,128,120,17
Zion DeBose,56476,ED,KANSAS,10,0,0,198,60.2,1,2,55,91.9,9.1,5,0,2.7,0,62,57,3,0,53.0,0,0,13,100.0,0.0,0,0.0,0,14,14,0
Christian Mejia,56478,DI,WASH STATE,10,1,0,341,59.7,0,7,142,100.0,7.0,10,0,3.9,2,155,155,9,0,57.0,0,4,42,100.0,9.5,4,4.8,0,46,46,4
Victor Jones,56486,ED,AKRON,10,1,1,102,72.0,8,14,224,86.3,11.6,26,2,6.3,3,277,239,25,0,66.2,2,8,67,83.9,19.4,13,11.9,3,87,73,13
Antoine Cook,56490,ED,KENT STATE,11,0,0,201,62.1,1,3,108,100.0,8.3,9,0,1.9,0,112,112,4,0,64.9,0,2,31,100.0,16.1,5,3.2,0,31,31,2
Walter Haire,56555,DI,BOWL GREEN,12,2,0,122,69.1,0,7,198,97.7,6.1,12,0,4.3,5,220,215,12,2,79.9,0,6,80,95.5,12.5,10,7.5,3,89,85,9
