player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Richard Reese,158568,HB,BAYLOR,11,175,34,12,32.5,296,0,912,1,2,34,494,54.3,30,62,118,0,54,90.7,86.9,85.9,,7.2,64.1,86.3,44.7,52,0,84,12,74,193,0,0,13,187,14,912,494,2.82,5.2,1.14,120
Dedrick Parson,78572,HB,HAWAII,12,175,45,10,27.4,220,0,802,1,3,45,519,70.1,21,49,180,3,56,56.4,78.5,52.1,,74.6,63.8,80.3,47.4,37,1,156,28,187,192,0,0,33,203,11,802,519,2.97,4.6,0.83,113
Daba Fofana,144305,FB,NAVY,11,173,39,10,39.1,289,0,740,0,0,39,430,56.0,15,36,237,1,70,82.1,62.2,90.2,,30.8,53.6,65.4,55.2,50,0,0,0,12,388,0,0,0,173,6,740,430,2.49,4.3,0.0,6
Will Shipley,144138,HB,CLEMSON,11,171,40,11,34.0,321,0,944,1,4,40,579,74.9,29,57,140,4,78,65.3,76.8,86.7,,18.9,70.7,79.6,61.0,53,0,182,28,190,243,0,0,30,199,13,944,579,3.39,5.5,0.96,85
Zach Charbonnet,97630,HB,UCLA,9,170,46,22,46.2,572,0,1239,1,14,46,727,126.4,40,67,324,1,79,82.9,91.0,85.8,,30.5,79.4,92.9,46.9,49,0,298,33,228,215,0,0,37,203,13,1239,727,4.28,7.3,1.31,91
Lew Nichols III,97187,HB,C MICHIGAN,8,169,21,6,18.8,112,0,596,5,3,21,399,30.0,15,36,134,2,68,73.3,62.9,86.8,,41.0,39.9,69.8,53.5,31,0,128,20,187,214,0,0,28,189,6,596,399,2.36,3.5,0.68,97
Marquis Crosby,145241,HB,LA TECH,11,164,36,12,43.7,364,0,833,0,0,36,545,70.4,21,47,208,2,60,81.8,78.8,85.3,,68.2,46.0,84.4,64.4,68,0,17,6,221,192,0,0,8,170,8,833,545,3.32,5.1,0.08,103
Tank Bigsby,123974,HB,AUBURN,11,163,57,16,53.6,489,1,913,3,9,57,716,153.4,26,43,115,1,52,82.3,81.9,20.9,,56.2,53.6,89.6,60.9,50,2,181,26,203,223,0,0,38,189,10,913,716,4.39,5.6,0.89,105
Jalen White,122464,HB,GA SOUTHRN,11,162,57,12,39.9,368,0,923,3,14,57,628,149.6,24,48,174,0,68,90.4,78.1,85.7,,63.3,61.8,83.6,38.4,71,0,217,22,244,184,0,0,29,184,10,923,628,3.88,5.7,0.89,92
Tucker Gregg,83669,HB,GA STATE,11,160,26,5,23.1,159,0,688,1,1,26,405,41.2,12,46,175,0,28,90.4,69.7,83.3,,62.7,56.3,70.9,53.1,56,0,67,6,110,215,0,0,7,166,11,688,405,2.53,4.3,0.61,130
Devon Achane,124305,HB,TEXAS A&M,9,158,35,14,43.4,384,0,885,3,7,35,540,74.0,28,49,312,1,66,82.7,76.8,86.8,,23.4,61.2,84.5,56.8,65,0,196,36,286,195,0,0,44,194,6,885,540,3.42,5.6,0.69,92
Isaiah Bowser,66123,HB,UCF,11,158,26,5,18.1,111,0,614,0,2,26,365,38.3,10,44,323,1,74,81.2,70.3,86.1,71.5,38.5,65.2,70.9,61.6,30,0,145,11,161,229,0,0,11,169,13,614,365,2.31,3.9,0.9,80
Tyjae Spears,97195,HB,TULANE,11,157,31,13,47.5,475,0,1001,1,16,31,608,103.4,23,45,319,0,82,90.2,86.0,18.7,,60.8,87.5,83.6,68.0,75,2,223,19,153,208,0,0,22,176,12,1001,608,3.87,6.4,1.46,73
Jaydn Ott,158325,HB,CAL,11,157,45,13,43.7,365,0,835,2,13,45,511,96.8,26,41,130,0,88,90.4,84.3,87.0,,57.2,69.4,89.3,69.3,73,0,270,38,278,171,0,0,46,195,8,835,511,3.25,5.3,0.97,67
Kimani Vidal,123727,HB,TROY,11,157,43,13,33.9,269,0,794,1,5,43,506,86.9,25,37,318,1,92,81.3,81.2,86.8,,56.8,53.7,86.8,57.6,40,0,122,21,184,169,0,0,26,178,5,794,506,3.22,5.1,0.66,57
Frank Peasant,121817,HB,MIDDLE TN,11,157,45,6,25.9,181,0,698,0,7,45,545,99.7,16,37,224,1,64,81.4,74.2,53.9,,64.3,70.8,74.3,64.4,85,1,242,24,230,202,0,0,29,181,9,698,545,3.47,4.4,1.05,90
Brian Battie,123274,HB,USF,11,156,41,17,42.1,438,0,1040,1,3,41,467,77.9,32,39,327,2,68,73.9,85.4,85.8,,60.3,47.8,90.9,54.5,60,0,102,13,145,207,0,0,17,169,7,1040,467,2.99,6.7,0.7,80
Harrison Waylee,130584,HB,N ILLINOIS,10,155,29,10,43.8,380,0,868,1,3,29,552,66.3,21,38,254,1,76,81.1,74.3,87.1,,27.3,57.8,78.4,57.8,76,0,117,17,154,226,0,0,21,172,5,868,552,3.56,5.6,0.76,72
Devin Neal,144558,HB,KANSAS,11,154,33,16,52.2,525,0,1005,1,7,33,454,69.0,29,43,198,2,99,70.9,77.1,87.3,,45.0,61.1,81.2,52.4,80,0,150,17,162,222,0,0,23,171,7,1005,454,2.95,6.5,0.93,55
Percy Agyei-Obese,57255,HB,JAMES MAD,9,152,23,11,31.0,256,0,826,0,0,23,532,52.3,21,48,197,3,33,58.5,77.3,84.4,,43.3,52.0,77.7,62.4,36,0,11,2,80,188,0,0,2,154,8,826,532,3.5,5.4,0.14,118
Keaton Mitchell,123826,HB,E CAROLINA,10,152,50,25,59.1,652,0,1103,5,3,50,530,105.6,44,55,156,0,23,90.2,79.8,84.9,,13.7,42.6,90.7,51.1,81,0,157,23,186,171,0,0,31,175,10,1103,530,3.49,7.3,0.84,126
Avery Morrow,128240,HB,COLO STATE,11,151,47,9,34.1,263,0,772,2,5,47,579,120.1,21,31,144,1,68,80.8,74.3,46.8,,63.7,49.4,78.8,54.9,67,1,47,15,158,163,0,0,19,166,4,772,579,3.83,5.1,0.3,81
Chris Rodriguez Jr.,83689,HB,KENTUCKY,7,151,52,11,36.4,285,0,784,1,4,52,581,138.1,22,39,202,1,69,90.1,89.5,84.5,,53.3,53.5,89.4,67.0,72,0,41,5,75,162,0,0,7,156,6,784,581,3.85,5.2,0.55,74
Brenden Brady,83795,HB,UTSA,11,150,27,6,22.9,158,0,689,0,3,27,397,47.0,17,44,331,1,46,80.4,70.6,86.6,58.0,24.2,61.3,75.9,53.2,42,0,197,19,231,182,0,0,20,169,9,689,397,2.65,4.6,0.85,103
Ronald Awatt,57461,HB,UTEP,11,150,23,6,19.4,127,0,655,0,4,23,412,47.5,17,35,330,1,31,80.2,68.9,84.7,,61.6,67.0,68.1,57.8,36,0,76,6,97,162,0,0,8,156,2,655,412,2.75,4.4,0.78,118
Shadrick Byrd,101661,HB,CHARLOTTE,12,149,21,3,8.1,51,0,633,1,5,21,396,40.6,16,31,136,0,17,90.4,73.3,85.0,,26.6,67.9,75.6,75.7,18,0,222,21,229,177,0,0,25,170,4,633,396,2.66,4.2,0.97,131
Devin Mockobee,145111,HB,PURDUE,10,149,40,9,30.2,225,0,745,5,10,40,477,95.8,21,44,273,2,51,70.1,74.5,86.3,,17.2,56.7,79.3,70.8,68,0,159,18,168,165,0,0,26,167,7,745,477,3.2,5.0,0.95,98
Dominic Richardson,122985,HB,OKLA STATE,9,149,33,3,9.6,54,0,560,0,5,33,415,62.3,12,38,262,3,21,59.8,72.7,86.1,,41.9,77.4,72.5,59.6,19,0,216,21,185,214,0,0,23,170,8,560,415,2.79,3.8,1.17,127
Travis Dye,83738,HB,USC,10,146,29,15,35.7,317,0,889,2,2,29,466,59.6,25,51,326,1,76,80.1,78.8,85.4,,68.4,60.4,82.6,50.5,36,0,194,20,181,183,0,0,25,166,9,889,466,3.19,6.1,1.07,68
Ellis Merriweather,128096,HB,UMASS,9,146,19,4,16.9,91,1,540,1,0,19,372,31.6,12,26,216,1,95,79.3,61.2,40.8,,65.0,45.2,63.9,58.2,36,2,21,7,131,184,0,0,13,153,3,540,372,2.55,3.7,0.16,49
Lincoln Pare,121537,HB,TEXAS ST,11,144,35,4,13.6,72,0,531,1,8,35,351,60.9,14,41,314,2,41,70.5,73.0,84.4,,23.9,70.2,74.8,59.9,22,0,234,28,186,151,0,0,30,172,4,531,351,2.44,3.7,1.26,102
Roman Hemby,144891,HB,MARYLAND,11,144,27,9,41.7,356,0,853,0,9,27,427,61.0,13,32,215,0,53,90.1,77.0,87.1,,27.9,68.1,82.8,53.1,75,0,282,31,253,199,0,0,32,175,7,853,427,2.97,5.9,1.11,91
Damien Martinez,162437,HB,OREGON ST,11,143,37,11,34.6,300,0,867,0,1,37,502,90.7,26,50,265,1,25,90.1,87.9,86.3,,17.2,53.5,91.1,66.4,50,0,61,4,124,175,0,0,9,147,7,867,502,3.51,6.1,0.49,117
Tavion Thomas,77732,HB,UTAH,10,142,29,8,25.6,173,0,676,0,1,29,419,59.8,17,43,328,2,51,68.1,83.2,85.2,,11.2,58.3,84.5,59.2,36,0,43,6,80,154,0,0,7,148,7,676,419,2.95,4.8,0.54,91
Jalen Berger,129914,HB,MICH STATE,11,141,20,9,35.2,234,0,664,2,2,20,409,40.4,22,33,223,2,39,68.8,68.5,86.1,,62.3,60.6,69.4,56.5,50,0,128,17,139,160,0,0,23,158,6,664,409,2.9,4.7,0.92,102
Blake Watson,84363,HB,DOMINION,10,141,52,11,44.3,359,0,811,2,12,52,656,173.1,20,34,263,1,65,79.9,77.7,85.1,,42.9,69.1,82.8,55.1,67,0,226,31,263,159,0,0,38,172,5,811,656,4.65,5.8,0.86,74
Logan Diggs,147475,HB,NOTRE DAME,10,140,24,9,31.7,221,0,698,0,0,24,433,51.2,16,35,258,0,96,90.0,72.8,83.6,,3.2,67.3,73.5,56.8,51,0,98,5,70,156,0,0,6,145,2,698,433,3.09,5.0,1.4,43
Justice Ellison,123383,HB,WAKE,11,139,31,7,28.3,168,0,593,1,2,31,420,69.2,14,40,339,1,89,79.1,75.4,84.5,,50.4,59.4,77.4,57.1,45,0,56,5,92,164,0,0,6,144,4,593,420,3.02,4.3,0.61,50
Cody Schrader,157177,HB,MISSOURI,11,138,24,6,26.8,160,0,598,3,5,24,393,53.6,9,33,229,1,58,79.0,73.4,87.4,,28.7,52.3,79.4,64.7,63,0,139,16,168,213,0,0,25,154,7,598,393,2.85,4.3,0.83,80
Ron Cook Jr.,97070,HB,BUFFALO,10,138,23,9,34.9,210,0,602,2,10,23,377,58.5,16,36,126,0,39,90.1,73.8,84.1,77.2,45.6,69.4,73.6,62.9,49,0,207,16,156,175,0,0,21,154,4,602,377,2.73,4.4,1.33,98
Audric Estime,147476,HB,NOTRE DAME,11,136,30,8,25.7,197,0,768,0,1,30,473,75.9,25,48,258,3,80,56.0,80.9,84.7,,32.3,57.0,82.9,63.6,46,0,96,6,110,170,0,0,6,142,11,768,473,3.48,5.6,0.87,50
Edward Saydee,97300,HB,TEMPLE,11,136,17,7,42.0,249,0,593,1,11,17,384,47.6,9,26,306,1,71,79.3,70.3,49.2,,48.1,70.0,72.3,52.3,75,1,251,30,206,166,0,0,35,166,5,593,384,2.82,4.4,1.22,63
Zach Evans,123072,HB,OLE MISS,11,136,33,17,47.8,427,0,893,1,1,33,481,83.5,32,50,226,3,61,55.4,76.6,84.5,,32.9,56.5,79.7,47.9,48,0,93,8,111,172,0,0,13,144,8,893,481,3.54,6.6,0.84,75
Kaytron Allen,164158,HB,PENN STATE,11,135,40,7,27.7,206,0,745,0,5,40,423,94.6,25,41,266,1,63,78.7,81.3,85.0,,40.9,62.1,84.8,62.8,59,0,148,14,160,169,0,0,18,149,9,745,423,3.13,5.5,0.93,71
Malik Jackson,84267,HB,LA MONROE,11,133,31,3,11.9,59,0,495,0,1,31,300,49.1,14,35,209,1,59,78.6,71.3,84.8,,51.0,62.7,74.4,49.2,27,0,54,14,146,164,0,0,17,147,6,495,300,2.26,3.7,0.37,72
Jabari Small,124298,HB,TENNESSEE,11,133,21,5,27.6,170,0,617,3,2,21,348,41.5,12,42,307,0,76,89.7,77.8,84.8,,52.7,59.1,81.8,54.3,49,0,106,12,123,159,0,0,15,145,10,617,348,2.62,4.6,0.86,55
Charles McClelland,77733,HB,CINCINNATI,11,132,26,13,47.0,365,0,777,2,6,26,491,82.1,16,32,138,1,47,78.6,73.5,84.6,,30.0,55.7,79.2,56.5,76,0,117,13,190,155,0,0,20,145,6,777,491,3.72,5.9,0.62,83
Deion Hankins,97310,HB,UTEP,11,132,26,6,27.8,187,0,673,1,1,26,399,60.0,13,33,330,0,33,89.7,79.9,84.8,,70.0,53.1,79.5,62.6,72,0,42,4,59,165,0,0,6,136,3,673,399,3.02,5.1,0.71,96
Nicholas Singleton,164188,HB,PENN STATE,11,132,31,15,58.0,498,0,859,3,0,31,558,93.6,20,32,266,3,59,58.2,72.4,84.9,,66.8,42.2,77.5,62.8,70,0,55,8,127,166,0,0,13,140,10,859,558,4.23,6.5,0.43,73
Bucky Irving,144970,HB,OREGON,11,131,57,13,36.6,316,0,863,4,7,57,548,172.7,29,42,264,0,73,89.4,90.9,85.0,62.6,75.2,69.3,91.9,73.2,65,0,272,24,151,165,0,0,29,155,3,863,548,4.18,6.6,1.8,57
Jaison Patterson,145654,HB,BOWL GREEN,12,130,32,4,18.5,102,0,552,0,1,32,426,78.9,18,25,122,2,85,66.2,75.7,29.4,,68.2,67.3,75.1,55.5,36,1,31,7,66,162,0,0,8,137,1,552,426,3.28,4.2,0.47,43
Jaylen Wright,146934,HB,TENNESSEE,11,130,30,5,20.5,129,0,629,0,0,30,374,65.4,15,42,307,4,72,41.8,76.6,36.2,,48.0,52.3,79.7,59.0,35,1,8,2,80,152,0,0,2,132,8,629,374,2.88,4.8,0.1,55
Dae Hunter,128200,HB,LIBERTY,9,129,48,16,52.7,448,0,850,2,12,48,567,179.4,27,41,206,1,65,78.3,84.3,41.0,,65.9,68.8,85.9,57.4,80,1,149,18,132,154,0,0,21,147,8,850,567,4.4,6.6,1.13,61
Jayden Daniels,97993,QB,LSU,11,70,48,4,8.0,73,0,340,0,0,23,204,95.8,40,53,211,3,12,71.4,89.7,88.6,78.1,,,86.7,60.0,31,0,0,0,0,276,571,59,0,70,11,911,568,4.4,7.1,,40
Montrell Johnson Jr.,147141,HB,FLORIDA,11,128,32,14,54.3,403,0,742,2,0,32,423,76.1,22,35,163,1,31,77.6,77.9,86.0,60.0,36.8,53.5,82.7,63.1,62,0,64,11,145,169,0,0,13,139,9,742,423,3.3,5.8,0.44,94
Shaun Shivers,83634,HB,INDIANA,11,128,23,8,55.6,294,0,529,1,11,23,257,45.8,12,26,190,0,75,89.2,64.6,85.1,,23.0,60.9,70.4,39.2,79,0,125,21,187,149,0,0,24,149,6,529,257,2.01,4.1,0.67,52
Tony Mathis Jr.,99481,HB,W VIRGINIA,9,126,30,9,37.2,204,0,549,0,0,30,315,57.3,15,37,343,1,36,77.5,67.5,85.0,,32.4,49.6,71.5,62.1,37,0,15,5,142,152,0,0,7,131,5,549,315,2.5,4.4,0.11,79
Kaleb Johnson,156419,HB,IOWA,11,126,43,8,43.8,285,0,651,0,0,43,423,111.0,12,27,192,1,26,78.3,79.4,21.2,,30.0,58.5,79.7,57.9,75,1,27,4,62,145,0,0,5,130,5,651,423,3.36,5.2,0.44,98
Henry Parrish Jr.,124144,HB,MIAMI FL,9,124,27,7,21.3,124,0,581,3,7,27,325,63.2,14,38,220,0,77,89.3,81.0,85.4,,46.7,61.2,85.5,64.1,24,0,120,17,155,140,0,0,23,141,4,581,325,2.62,4.7,0.77,47
Victor Rosa,158629,HB,UCONN,11,124,34,10,47.0,267,0,568,0,3,34,403,93.2,15,26,146,3,43,61.1,72.3,28.8,,38.0,57.0,75.3,44.3,61,1,15,5,67,165,0,0,7,129,9,568,403,3.25,4.6,0.22,79
Darren Grainger,78496,QB,GA STATE,11,79,32,11,33.0,276,0,488,0,0,16,207,53.1,34,42,175,10,29,51.2,77.4,80.7,71.4,,,73.2,60.0,60,1,0,0,0,447,349,45,0,79,6,837,396,3.19,6.8,,37
Drake Maye,143969,QB,N CAROLINA,11,60,22,7,21.9,166,0,304,0,0,9,192,48.0,28,45,245,5,0,61.1,92.6,72.7,91.8,,54.3,76.4,60.0,42,2,0,0,1,294,455,63,1,60,5,759,447,3.63,6.2,0.0,10
CJ Beasley,122317,HB,COAST CAR,10,123,28,10,42.1,276,0,655,2,3,28,302,54.4,18,27,141,1,95,77.4,72.0,88.7,,16.3,60.0,80.6,51.1,56,1,159,17,169,239,0,0,20,140,4,655,302,2.46,5.3,0.94,26
Tahj Brooks,123133,HB,TEXAS TECH,11,122,36,7,25.6,148,0,579,0,2,36,350,75.2,15,36,315,1,52,77.5,77.3,84.1,,43.5,57.4,85.3,52.4,31,0,142,23,209,171,0,0,25,145,7,579,350,2.87,4.7,0.68,68
Christian Turner,83703,HB,WAKE,11,121,25,4,19.3,95,0,492,1,2,25,353,62.5,11,27,339,0,62,88.9,68.3,83.4,,59.3,54.5,69.2,59.5,35,0,39,5,72,136,0,0,7,126,7,492,353,2.92,4.1,0.54,59
Jermaine Brown Jr.,97084,HB,UAB,11,121,21,13,49.2,347,0,706,0,3,21,373,54.0,21,29,321,1,35,78.6,77.4,87.0,,29.8,66.0,80.2,55.9,54,0,115,16,119,141,0,0,18,137,4,706,373,3.08,5.8,0.97,84
Trey Benson,131705,HB,FLORIDA ST,11,121,70,19,55.9,480,0,858,1,2,70,587,268.7,26,37,167,0,78,89.1,90.5,0.0,,69.4,53.9,92.7,50.1,43,2,58,9,89,146,0,0,11,130,6,858,587,4.85,7.1,0.65,43
Robby Ashford,131702,QB,AUBURN,11,70,22,8,27.7,196,0,346,0,0,13,165,43.8,26,35,115,11,32,26.8,55.7,87.8,49.7,62.2,55.1,63.0,60.3,49,0,0,0,1,297,361,50,0,70,5,707,319,2.66,5.9,0.0,16
Casey Filkins,131759,HB,STANFORD,7,120,12,4,16.9,80,0,474,2,3,12,325,29.7,8,32,300,4,59,53.1,66.9,83.1,,57.8,57.2,68.5,57.2,23,0,205,17,121,136,0,0,27,137,4,474,325,2.71,4.0,1.69,57
