Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Sam Howell (19642890),Sam Howell,19642890,QB/S-FLEX,9200,MIA@UNC 10/16/2021 03:30PM ET,UNC,33.91
RB,Bijan Robinson (19643178),Bijan Robinson,19643178,RB/FLEX/S-FLEX,8900,OKST@UT 10/16/2021 12:00PM ET,UT,30.3
WR,Josh Downs (19643838),Josh Downs,19643838,WR/FLEX/S-FLEX,8700,MIA@UNC 10/16/2021 03:30PM ET,UNC,29.85
QB,Kenny Pickett (19642892),Kenny Pickett,19642892,QB/S-FLEX,8400,PITT@VT 10/16/2021 03:30PM ET,PITT,35.13
QB,Emory Jones (19642894),Emory Jones,19642894,QB/S-FLEX,8300,UF@LSU 10/16/2021 12:00PM ET,UF,22.93
QB,Max Johnson (19642896),Max Johnson,19642896,QB/S-FLEX,8200,UF@LSU 10/16/2021 12:00PM ET,LSU,23.48
QB,Desmond Ridder (19642898),Desmond Ridder,19642898,QB/S-FLEX,8100,UCF@CINCY 10/16/2021 12:00PM ET,CINCY,25.51
RB,Tyler Badie (19643181),Tyler Badie,19643181,RB/FLEX/S-FLEX,8000,TA&M@MIZZ 10/16/2021 12:00PM ET,MIZZ,31.95
QB,Dillon Gabriel (19642900),Dillon Gabriel,19642900,QB/S-FLEX,8000,UCF@CINCY 10/16/2021 12:00PM ET,UCF,35.07
WR,Jordan Addison (19643841),Jordan Addison,19643841,WR/FLEX/S-FLEX,8000,PITT@VT 10/16/2021 03:30PM ET,PITT,28.98
WR,Kayshon Boutte (19643844),Kayshon Boutte,19643844,WR/FLEX/S-FLEX,7900,UF@LSU 10/16/2021 12:00PM ET,LSU,24.82
QB,Adrian Martinez (19642902),Adrian Martinez,19642902,QB/S-FLEX,7900,NEB@MINN 10/16/2021 12:00PM ET,NEB,30.53
QB,Casey Thompson (19642904),Casey Thompson,19642904,QB/S-FLEX,7800,OKST@UT 10/16/2021 12:00PM ET,UT,21.65
QB,Anthony Richardson (19642906),Anthony Richardson,19642906,QB/S-FLEX,7700,UF@LSU 10/16/2021 12:00PM ET,UF,16.28
WR,Tay Martin (19643847),Tay Martin,19643847,WR/FLEX/S-FLEX,7700,OKST@UT 10/16/2021 12:00PM ET,OKST,24.57
RB,Tyler Allgeier (19643184),Tyler Allgeier,19643184,RB/FLEX/S-FLEX,7700,BYU@BAY 10/16/2021 03:30PM ET,BYU,21.83
QB,Jacolby Criswell (19642908),Jacolby Criswell,19642908,QB/S-FLEX,7600,MIA@UNC 10/16/2021 03:30PM ET,UNC,3.18
WR,Jacob Copeland (19643850),Jacob Copeland,19643850,WR/FLEX/S-FLEX,7500,UF@LSU 10/16/2021 12:00PM ET,UF,13
QB,KJ Jefferson (19642910),KJ Jefferson,19642910,QB/S-FLEX,7500,AUB@ARK 10/16/2021 12:00PM ET,ARK,25.07
WR,Xavier Worthy (19643853),Xavier Worthy,19643853,WR/FLEX/S-FLEX,7400,OKST@UT 10/16/2021 12:00PM ET,UT,19.97
QB,Nick Patti (19642912),Nick Patti,19642912,QB/S-FLEX,7400,PITT@VT 10/16/2021 03:30PM ET,PITT,3.12
QB,Payton Thorne (19642914),Payton Thorne,19642914,QB/S-FLEX,7300,MSU@IU 10/16/2021 12:00PM ET,MSU,23.93
QB,Evan Prater (19642916),Evan Prater,19642916,QB/S-FLEX,7200,UCF@CINCY 10/16/2021 12:00PM ET,CINCY,5.13
RB,Jerome Ford (19643187),Jerome Ford,19643187,RB/FLEX/S-FLEX,7200,UCF@CINCY 10/16/2021 12:00PM ET,CINCY,23.24
QB,Spencer Sanders (19642920),Spencer Sanders,19642920,QB/S-FLEX,7100,OKST@UT 10/16/2021 12:00PM ET,OKST,20.46
RB,Jaylen Warren (19643190),Jaylen Warren,19643190,RB/FLEX/S-FLEX,7100,OKST@UT 10/16/2021 12:00PM ET,OKST,23.26
QB,Logan Smothers (19642918),Logan Smothers,19642918,QB/S-FLEX,7100,NEB@MINN 10/16/2021 12:00PM ET,NEB,2.66
QB,Stetson Bennett (19642924),Stetson Bennett,19642924,QB/S-FLEX,7000,UK@UGA 10/16/2021 03:30PM ET,UGA,14.49
QB,Jaren Hall (19642922),Jaren Hall,19642922,QB/S-FLEX,7000,BYU@BAY 10/16/2021 03:30PM ET,BYU,21.68
WR,David Bell (19643856),David Bell,19643856,WR/FLEX/S-FLEX,7000,PUR@IOWA 10/16/2021 03:30PM ET,PUR,25.12
RB,Chris Rodriguez Jr. (19643193),Chris Rodriguez Jr.,19643193,RB/FLEX/S-FLEX,6900,UK@UGA 10/16/2021 03:30PM ET,UK,22.87
QB,Tyler Van Dyke (19642926),Tyler Van Dyke,19642926,QB/S-FLEX,6900,MIA@UNC 10/16/2021 03:30PM ET,MIA,13.84
WR,Tyler Scott (19643859),Tyler Scott,19643859,WR/FLEX/S-FLEX,6900,UCF@CINCY 10/16/2021 12:00PM ET,CINCY,11.75
QB,JT Daniels (19642928),JT Daniels,19642928,QB/S-FLEX,6800,UK@UGA 10/16/2021 03:30PM ET,UGA,14.06
WR,Alec Pierce (19643862),Alec Pierce,19643862,WR/FLEX/S-FLEX,6800,UCF@CINCY 10/16/2021 12:00PM ET,CINCY,14.94
WR,Brock Bowers (19643868),Brock Bowers,19643868,WR/FLEX/S-FLEX,6700,UK@UGA 10/16/2021 03:30PM ET,UGA,17.14
QB,Shane Illingworth (19642930),Shane Illingworth,19642930,QB/S-FLEX,6700,OKST@UT 10/16/2021 12:00PM ET,OKST,17.9
WR,Emery Simmons (19643865),Emery Simmons,19643865,WR/FLEX/S-FLEX,6700,MIA@UNC 10/16/2021 03:30PM ET,UNC,8.86
RB,Kenneth Walker III (19643196),Kenneth Walker III,19643196,RB/FLEX/S-FLEX,6700,MSU@IU 10/16/2021 12:00PM ET,MSU,28.38
RB,Isaiah Spiller (19643199),Isaiah Spiller,19643199,RB/FLEX/S-FLEX,6600,TA&M@MIZZ 10/16/2021 12:00PM ET,TA&M,19
QB,Garrett Nussmeier (19642932),Garrett Nussmeier,19642932,QB/S-FLEX,6600,UF@LSU 10/16/2021 12:00PM ET,LSU,0.19
WR,Treylon Burks (19643871),Treylon Burks,19643871,WR/FLEX/S-FLEX,6600,AUB@ARK 10/16/2021 12:00PM ET,ARK,18.23
QB,Haynes King (19642936),Haynes King,19642936,QB/S-FLEX,6500,TA&M@MIZZ 10/16/2021 12:00PM ET,TA&M,9.7
QB,Malik Hornsby (19642938),Malik Hornsby,19642938,QB/S-FLEX,6500,AUB@ARK 10/16/2021 12:00PM ET,ARK,2.78
