player_id,team,opp,pos,name,fpts,proj_own,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1180415,PUR,VT,WR,Garrett Miller,,0,0,0,3000,,,1180415
1381902,IOWA,ISU,RB,Kaleb Johnson,12.73,0.14,0,0,5800,,,1381902
1390867,MRSHL,ECU,WR,Cam Pedro,,0,0,0,3000,,,1390867
1290129,MISS,TUL,RB,Matt Jones,2.32,0.01,0,0,3800,,,1290129
910569,MIA,TA&M,WR,Cam McCormick,1.56,0.09,0,0,3300,,,910569
1394717,COL,NEB,WR,Cole Boscia,,0,0,0,3000,,,1394717
1471805,NEB,COL,RB,Maurice Mazzccua,,0,0,0,3000,,,1471805
1471827,NCST,ND,WR,Eli Calhoun,,0,0,0,3000,,,1471827
1461839,UK,EKU,WR,Spencer Leadbetter,,0,0,0,3000,,,1461839
1452908,VT,PUR,WR,Zeke Wimbush,,0,0,0,3000,,,1452908
1290856,COL,NEB,RB,Alton McCaskill,,0,0,0,4800,,,1290856
1180328,TA&M,MIA,WR,Ainias Smith,8.26,0.09,0,0,5500,,,1180328
1181659,MICH,UNLV,WR,Cornelius Johnson,11.54,0.13,0,0,5700,,,1181659
1390868,MRSHL,ECU,WR,Toby Payne,,0,0,0,3200,,,1390868
1172969,MISS,TUL,WR,Dayton Wade,7.92,2.09,0,0,3500,,,1172969
1229092,PUR,VT,QB,Christian Gelov,,0,0,0,4500,,,1229092
1471806,NEB,COL,RB,Kenneth Williams,,0,0,0,3000,,,1471806
1385808,NEB,COL,WR,Caden Becker,,0,0,0,3000,,,1385808
1180538,COL,NEB,WR,Xavier Weaver,14.56,9.07,0,0,7200,,,1180538
1390957,UTEP,NW,WR,Luke Seib,,0,0,0,3000,,,1390957
1180428,PUR,VT,WR,Mershawn Rice,,0,0,0,3500,,,1180428
1216091,EKU,UK,RB,Kyeandre Magloire,2.72,0.09,0,0,3000,,,1216091
1390506,TROY,KSU,RB,DeWhitt Betterson Jr.,,0,0,0,3000,,,1390506
1383807,MISS,TUL,RB,Quinshon Judkins,25.91,48.69,0,0,8100,,,1383807
1470839,MRSHL,ECU,RB,Randy Young,,0,0,0,3000,,,1470839
1407183,TUL,MISS,RB,Tate Jernigan,,0,0,0,3000,,,1407183
1180616,UNLV,MICH,WR,Gavin Thomson,,0,0,0,3000,,,1180616
1290429,ECU,MRSHL,RB,Joseph McKay,,0,0,0,3000,,,1290429
1319580,UV,JMU,WR,Ethan Davies,,0,0,0,3000,,,1319580
1106280,UTAH,BAY,QB,Cameron Rising,,0,0,0,9900,,,1106280
1226070,TUL,MISS,WR,Andrew Wilks,,0,0,0,3000,,,1226070
1402290,ECU,MRSHL,RB,CJ Armstrong,,0,0,0,3000,,,1402290
1229095,MISS,TUL,WR,Lex Boucvalt,,0,0,0,3000,,,1229095
885549,TA&M,MIA,RB,Preston Landis,,0,0,0,3000,,,885549
1225092,TUL,MISS,WR,Reggie Brown,,0,0,0,3200,,,1225092
1229690,UTEP,NW,WR,Kyle McNamara,,0,0,0,3000,,,1229690
1446291,COL,NEB,WR,Isaiah Hardge,,0,0,0,3000,,,1446291
1390949,ISU,IOWA,WR,Gabe Burkle,2.61,0.09,0,0,3000,,,1390949
1408990,EKU,UK,WR,Isaiah Allen,,0,0,0,3000,,,1408990
1319142,TROY,KSU,RB,Jordon Ingram,,0,0,0,3000,,,1319142
1319175,COL,NEB,WR,Tar'Varish Dawson,4.48,0.09,0,0,3000,,,1319175
1465090,VT,PUR,WR,Ja'Ricous Hairston,,0,0,0,3000,,,1465090
1117370,EKU,UK,QB,Parker McKinney,8.74,0.09,0,0,5500,,,1117370
1172809,ISU,IOWA,RB,Levi Hummel,,0,0,0,3000,,,1172809
1216084,EKU,UK,WR,Bryant Johnson Jr.,1.8,0.09,0,0,3000,,,1216084
1214193,NCST,ND,WR,Porter Rooks,7.4,0.09,0,0,4300,,,1214193
1109671,IOWA,ISU,WR,Nico Ragaini,6.25,0.09,0,0,4300,,,1109671
1227162,UNLV,MICH,QB,Doug Brumfield,11.16,0.09,0,0,5300,,,1227162
1327361,ND,NCST,WR,Davis Sherwood,,0,0,0,3000,,,1327361
1390929,ISU,IOWA,WR,Quaron Adams,,0,0,0,3000,,,1390929
1402282,ECU,MRSHL,RB,Marlon Gunn Jr.,6.76,0.09,0,0,4200,,,1402282
1448273,TUL,MISS,WR,Joshua Goines,,0,0,0,3000,,,1448273
1406792,MIA,TA&M,RB,TreVonte' Citizen,,0,0,0,3000,,,1406792
1167091,ECU,MRSHL,RB,Gerald Green,,0,0,0,3400,,,1167091
1407177,VT,PUR,WR,Latrell Sutton,,0,0,0,3000,,,1407177
1169071,EKU,UK,WR,Lucas Raber,,0,0,0,3000,,,1169071
1443290,BAY,UTAH,WR,Matthew Klopfenstein,,0,0,0,3000,,,1443290
1126160,UV,JMU,RB,Perris Jones,5.76,0.08,0,0,4800,,,1126160
1326680,MRSHL,ECU,WR,Cade Conley,8.88,1.13,0,0,3600,,,1326680
1456161,UNLV,MICH,WR,Bryson Waterman,,0,0,0,3000,,,1456161
1214183,MIA,TA&M,WR,Xavier Restrepo,12.75,5.13,0,0,4100,,,1214183
1445194,NW,UTEP,WR,Frank Covey IV,1.43,0.08,0,0,3000,,,1445194
1229693,MICH,UNLV,WR,Matthew Hibner,,0,0,0,3000,,,1229693
1319970,JMU,UV,RB,Kalin Jean,,0,0,0,3000,,,1319970
1458273,UTEP,NW,WR,Michael Whitaker,,0,0,0,3000,,,1458273
1227163,UNLV,MICH,WR,Kaleo Ballungay,2.69,0.08,0,0,3000,,,1227163
1325184,VT,PUR,WR,Cole Pickett,,0,0,0,3000,,,1325184
1233180,MRSHL,ECU,WR,Luke Soto,1.03,0.08,0,0,3000,,,1233180
1118670,MICH,UNLV,WR,Zach Peterson,,0,0,0,3000,,,1118670
1459890,UTEP,NW,WR,Jamal Muhammad,,0,0,0,3000,,,1459890
1325471,BAY,UTAH,WR,Cameron Bonner,,0,0,0,3000,,,1325471
1214041,PUR,VT,WR,Abdur-Rahmaan Yaseen,10.44,13.99,0,0,3900,,,1214041
