Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Cameron Rising (29344436),Cameron Rising,29344436,QB/S-FLEX,9900,UTAH@BAY 09/09/2023 12:00PM ET,UTAH,0
QB,Jaxson Dart (29344438),Jaxson Dart,29344438,QB/S-FLEX,9700,MISS@TUL 09/09/2023 03:30PM ET,MISS,35.96
QB,Shedeur Sanders (29344440),Shedeur Sanders,29344440,QB/S-FLEX,9400,NEB@COL 09/09/2023 12:00PM ET,COL,36.2
QB,Brennan Armstrong (29344442),Brennan Armstrong,29344442,QB/S-FLEX,9200,ND@NCST 09/09/2023 12:00PM ET,NCST,27.8
QB,J.J. McCarthy (29344444),J.J. McCarthy,29344444,QB/S-FLEX,9100,UNLV@MICH 09/09/2023 03:30PM ET,MICH,23
QB,Conner Weigman (29344446),Conner Weigman,29344446,QB/S-FLEX,9000,TA&M@MIA 09/09/2023 03:30PM ET,TA&M,31.64
QB,Will Howard (29344448),Will Howard,29344448,QB/S-FLEX,8900,TROY@KSU 09/09/2023 12:00PM ET,KSU,33.18
QB,Michael Pratt (29344450),Michael Pratt,29344450,QB/S-FLEX,8800,MISS@TUL 09/09/2023 03:30PM ET,TUL,30.66
QB,Bryson Barnes (29344452),Bryson Barnes,29344452,QB/S-FLEX,8700,UTAH@BAY 09/09/2023 12:00PM ET,UTAH,17.46
QB,Sam Hartman (29344454),Sam Hartman,29344454,QB/S-FLEX,8600,ND@NCST 09/09/2023 12:00PM ET,ND,24.6
RB,Blake Corum (29344732),Blake Corum,29344732,RB/FLEX/S-FLEX,8400,UNLV@MICH 09/09/2023 03:30PM ET,MICH,16.8
QB,Devin Leary (29344456),Devin Leary,29344456,QB/S-FLEX,8300,EKU@UK 09/09/2023 03:00PM ET,UK,12.14
RB,Quinshon Judkins (29344735),Quinshon Judkins,29344735,RB/FLEX/S-FLEX,8100,MISS@TUL 09/09/2023 03:30PM ET,MISS,21.1
QB,Jack Tuttle (29344458),Jack Tuttle,29344458,QB/S-FLEX,8100,UNLV@MICH 09/09/2023 03:30PM ET,MICH,0
WR,Zakhari Franklin (29345446),Zakhari Franklin,29345446,WR/FLEX/S-FLEX,8000,MISS@TUL 09/09/2023 03:30PM ET,MISS,0
QB,Tyler Van Dyke (29344460),Tyler Van Dyke,29344460,QB/S-FLEX,7900,TA&M@MIA 09/09/2023 03:30PM ET,MIA,13.04
WR,Tre Harris (29345449),Tre Harris,29345449,WR/FLEX/S-FLEX,7800,MISS@TUL 09/09/2023 03:30PM ET,MISS,46.3
QB,MJ Morris (29344462),MJ Morris,29344462,QB/S-FLEX,7700,ND@NCST 09/09/2023 12:00PM ET,NCST,0
RB,Ray Davis (29344738),Ray Davis,29344738,RB/FLEX/S-FLEX,7700,EKU@UK 09/09/2023 03:00PM ET,UK,30.2
QB,Steve Angeli (29344464),Steve Angeli,29344464,QB/S-FLEX,7600,ND@NCST 09/09/2023 12:00PM ET,ND,6.64
WR,Tyrin Smith (29345452),Tyrin Smith,29345452,WR/FLEX/S-FLEX,7600,UTEP@NW 09/09/2023 03:30PM ET,UTEP,11.85
QB,Max Johnson (29344468),Max Johnson,29344468,QB/S-FLEX,7500,TA&M@MIA 09/09/2023 03:30PM ET,TA&M,4.64
RB,Audric Estime (29344741),Audric Estime,29344741,RB/FLEX/S-FLEX,7500,ND@NCST 09/09/2023 12:00PM ET,ND,21.2
QB,Avery Johnson (29344466),Avery Johnson,29344466,QB/S-FLEX,7500,TROY@KSU 09/09/2023 12:00PM ET,KSU,11.4
QB,Grant Wells (29344470),Grant Wells,29344470,QB/S-FLEX,7400,PUR@VT 09/09/2023 12:00PM ET,VT,30.74
WR,Jimmy Horn Jr. (29345455),Jimmy Horn Jr.,29345455,WR/FLEX/S-FLEX,7400,NEB@COL 09/09/2023 12:00PM ET,COL,31.7
