Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Cooper Kupp (21114421),Cooper Kupp,21114421,WR/FLEX,8800,SF@LAR 01/30/2022 06:30PM ET,LAR,27.63
QB,Patrick Mahomes (21114355),Patrick Mahomes,21114355,QB,7400,CIN@KC 01/30/2022 03:00PM ET,KC,25.14
WR,Deebo Samuel (21114423),Deebo Samuel,21114423,WR/FLEX,7200,SF@LAR 01/30/2022 06:30PM ET,SF,21.51
WR,Tyreek Hill (21114425),Tyreek Hill,21114425,WR/FLEX,7000,CIN@KC 01/30/2022 03:00PM ET,KC,18.84
RB,Joe Mixon (21114367),Joe Mixon,21114367,RB/FLEX,6800,CIN@KC 01/30/2022 03:00PM ET,CIN,18.44
WR,Ja'Marr Chase (21114427),Ja'Marr Chase,21114427,WR/FLEX,6700,CIN@KC 01/30/2022 03:00PM ET,CIN,19.24
QB,Joe Burrow (21114356),Joe Burrow,21114356,QB,6600,CIN@KC 01/30/2022 03:00PM ET,CIN,21.23
TE,Travis Kelce (21114495),Travis Kelce,21114495,TE/FLEX,6500,CIN@KC 01/30/2022 03:00PM ET,KC,18.24
QB,Matthew Stafford (21114357),Matthew Stafford,21114357,QB,6300,SF@LAR 01/30/2022 06:30PM ET,LAR,22.44
RB,Eli Mitchell (21114369),Eli Mitchell,21114369,RB/FLEX,5900,SF@LAR 01/30/2022 06:30PM ET,SF,15.82
WR,Tee Higgins (21114429),Tee Higgins,21114429,WR/FLEX,5700,CIN@KC 01/30/2022 03:00PM ET,CIN,15.67
QB,Jimmy Garoppolo (21114358),Jimmy Garoppolo,21114358,QB,5400,SF@LAR 01/30/2022 06:30PM ET,SF,15.75
RB,Clyde Edwards-Helaire (21114371),Clyde Edwards-Helaire,21114371,RB/FLEX,5300,CIN@KC 01/30/2022 03:00PM ET,KC,12.14
RB,Jerick McKinnon (21114373),Jerick McKinnon,21114373,RB/FLEX,5100,CIN@KC 01/30/2022 03:00PM ET,KC,4.99
WR,Odell Beckham Jr. (21114431),Odell Beckham Jr.,21114431,WR/FLEX,5100,SF@LAR 01/30/2022 06:30PM ET,LAR,9.94
RB,Cam Akers (21114375),Cam Akers,21114375,RB/FLEX,5000,SF@LAR 01/30/2022 06:30PM ET,LAR,7.53
WR,Brandon Aiyuk (21114433),Brandon Aiyuk,21114433,WR/FLEX,5000,SF@LAR 01/30/2022 06:30PM ET,SF,9.78
TE,George Kittle (21114497),George Kittle,21114497,TE/FLEX,5000,SF@LAR 01/30/2022 06:30PM ET,SF,13.82
QB,Chad Henne (21114359),Chad Henne,21114359,QB,4900,CIN@KC 01/30/2022 03:00PM ET,KC,0.82
QB,Brandon Allen (21114360),Brandon Allen,21114360,QB,4800,CIN@KC 01/30/2022 03:00PM ET,CIN,2.31
QB,Trey Lance (21114361),Trey Lance,21114361,QB,4700,SF@LAR 01/30/2022 06:30PM ET,SF,11.15
RB,Sony Michel (21114377),Sony Michel,21114377,RB/FLEX,4600,SF@LAR 01/30/2022 06:30PM ET,LAR,8.48
QB,Bryce Perkins (21114362),Bryce Perkins,21114362,QB,4500,SF@LAR 01/30/2022 06:30PM ET,LAR,0
RB,Darrell Henderson Jr. (21114379),Darrell Henderson Jr.,21114379,RB/FLEX,4500,SF@LAR 01/30/2022 06:30PM ET,LAR,13.62
RB,Jeff Wilson Jr. (21114381),Jeff Wilson Jr.,21114381,RB/FLEX,4400,SF@LAR 01/30/2022 06:30PM ET,SF,4.96
WR,Byron Pringle (21114435),Byron Pringle,21114435,WR/FLEX,4300,CIN@KC 01/30/2022 03:00PM ET,KC,8.55
RB,Darrel Williams (21114383),Darrel Williams,21114383,RB/FLEX,4200,CIN@KC 01/30/2022 03:00PM ET,KC,11.02
RB,Samaje Perine (21114385),Samaje Perine,21114385,RB/FLEX,4200,CIN@KC 01/30/2022 03:00PM ET,CIN,4.71
WR,Tyler Boyd (21114437),Tyler Boyd,21114437,WR/FLEX,4200,CIN@KC 01/30/2022 03:00PM ET,CIN,11.30
RB,Kyle Juszczyk (21114387),Kyle Juszczyk,21114387,RB/FLEX,4100,SF@LAR 01/30/2022 06:30PM ET,SF,4.14
QB,Shane Buechele (21114364),Shane Buechele,21114364,QB,4000,CIN@KC 01/30/2022 03:00PM ET,KC,0
QB,Jake Browning (21114365),Jake Browning,21114365,QB,4000,CIN@KC 01/30/2022 03:00PM ET,CIN,0
RB,Derrick Gore (21114409),Derrick Gore,21114409,RB/FLEX,4000,CIN@KC 01/30/2022 03:00PM ET,KC,4.34
RB,Michael Burton (21114411),Michael Burton,21114411,RB/FLEX,4000,CIN@KC 01/30/2022 03:00PM ET,KC,0.83
RB,Darwin Thompson (21114413),Darwin Thompson,21114413,RB/FLEX,4000,CIN@KC 01/30/2022 03:00PM ET,KC,0
RB,Chris Evans (21114415),Chris Evans,21114415,RB/FLEX,4000,CIN@KC 01/30/2022 03:00PM ET,CIN,3.19
RB,Trayveon Williams (21114417),Trayveon Williams,21114417,RB/FLEX,4000,CIN@KC 01/30/2022 03:00PM ET,CIN,1.3
RB,Elijah Holyfield (21114419),Elijah Holyfield,21114419,RB/FLEX,4000,CIN@KC 01/30/2022 03:00PM ET,CIN,0
WR,Mecole Hardman (21114439),Mecole Hardman,21114439,WR/FLEX,4000,CIN@KC 01/30/2022 03:00PM ET,KC,8.82
QB,Nate Sudfeld (21114363),Nate Sudfeld,21114363,QB,4000,SF@LAR 01/30/2022 06:30PM ET,SF,0
QB,John Wolford (21114366),John Wolford,21114366,QB,4000,SF@LAR 01/30/2022 06:30PM ET,LAR,-0.3
RB,JaMycal Hasty (21114389),JaMycal Hasty,21114389,RB/FLEX,4000,SF@LAR 01/30/2022 06:30PM ET,SF,3.88
RB,Trey Sermon (21114391),Trey Sermon,21114391,RB/FLEX,4000,SF@LAR 01/30/2022 06:30PM ET,SF,3.14
RB,Trenton Cannon (21114393),Trenton Cannon,21114393,RB/FLEX,4000,SF@LAR 01/30/2022 06:30PM ET,SF,-0.05
RB,Raheem Mostert (21114395),Raheem Mostert,21114395,RB/FLEX,4000,SF@LAR 01/30/2022 06:30PM ET,SF,2
RB,Brian Hill (21114397),Brian Hill,21114397,RB/FLEX,4000,SF@LAR 01/30/2022 06:30PM ET,SF,0
RB,Josh Hokit (21114399),Josh Hokit,21114399,RB/FLEX,4000,SF@LAR 01/30/2022 06:30PM ET,SF,0
RB,Jake Funk (21114401),Jake Funk,21114401,RB/FLEX,4000,SF@LAR 01/30/2022 06:30PM ET,LAR,0.08
RB,Buddy Howell (21114403),Buddy Howell,21114403,RB/FLEX,4000,SF@LAR 01/30/2022 06:30PM ET,LAR,0.11
RB,Raymond Calais (21114405),Raymond Calais,21114405,RB/FLEX,4000,SF@LAR 01/30/2022 06:30PM ET,LAR,0
RB,Javian Hawkins (21114407),Javian Hawkins,21114407,RB/FLEX,4000,SF@LAR 01/30/2022 06:30PM ET,LAR,0
WR,Van Jefferson (21114441),Van Jefferson,21114441,WR/FLEX,3900,SF@LAR 01/30/2022 06:30PM ET,LAR,9.46
WR,Demarcus Robinson (21114443),Demarcus Robinson,21114443,WR/FLEX,3800,CIN@KC 01/30/2022 03:00PM ET,KC,4.26
TE,Tyler Higbee (21114499),Tyler Higbee,21114499,TE/FLEX,3700,SF@LAR 01/30/2022 06:30PM ET,LAR,9.63
TE,C.J. Uzomah (21114501),C.J. Uzomah,21114501,TE/FLEX,3400,CIN@KC 01/30/2022 03:00PM ET,CIN,8.93
WR,Jauan Jennings (21114445),Jauan Jennings,21114445,WR/FLEX,3200,SF@LAR 01/30/2022 06:30PM ET,SF,4.98
DST,Rams  (21114541),Rams ,21114541,DST,3200,SF@LAR 01/30/2022 06:30PM ET,LAR,7.53
WR,Josh Gordon (21114473),Josh Gordon,21114473,WR/FLEX,3000,CIN@KC 01/30/2022 03:00PM ET,KC,1.18
WR,Marcus Kemp (21114475),Marcus Kemp,21114475,WR/FLEX,3000,CIN@KC 01/30/2022 03:00PM ET,KC,0.24
WR,Daurice Fountain (21114477),Daurice Fountain,21114477,WR/FLEX,3000,CIN@KC 01/30/2022 03:00PM ET,KC,0
WR,Cornell Powell (21114479),Cornell Powell,21114479,WR/FLEX,3000,CIN@KC 01/30/2022 03:00PM ET,KC,0
WR,Gehrig Dieter (21114481),Gehrig Dieter,21114481,WR/FLEX,3000,CIN@KC 01/30/2022 03:00PM ET,KC,0
WR,Stanley Morgan (21114483),Stanley Morgan,21114483,WR/FLEX,3000,CIN@KC 01/30/2022 03:00PM ET,CIN,0.2
WR,Mike Thomas (21114485),Mike Thomas,21114485,WR/FLEX,3000,CIN@KC 01/30/2022 03:00PM ET,CIN,0.73
WR,Trent Taylor (21114487),Trent Taylor,21114487,WR/FLEX,3000,CIN@KC 01/30/2022 03:00PM ET,CIN,1.02
WR,Trenton Irwin (21114489),Trenton Irwin,21114489,WR/FLEX,3000,CIN@KC 01/30/2022 03:00PM ET,CIN,0.77
WR,Auden Tate (21114491),Auden Tate,21114491,WR/FLEX,3000,CIN@KC 01/30/2022 03:00PM ET,CIN,1.84
WR,Pooka Williams Jr. (21114493),Pooka Williams Jr.,21114493,WR/FLEX,3000,CIN@KC 01/30/2022 03:00PM ET,CIN,0
DST,Chiefs  (21114542),Chiefs ,21114542,DST,3000,CIN@KC 01/30/2022 03:00PM ET,KC,7.05
WR,Trent Sherfield (21114447),Trent Sherfield,21114447,WR/FLEX,3000,SF@LAR 01/30/2022 06:30PM ET,SF,1.25
WR,Travis Benjamin (21114449),Travis Benjamin,21114449,WR/FLEX,3000,SF@LAR 01/30/2022 06:30PM ET,SF,0.14
WR,River Cracraft (21114451),River Cracraft,21114451,WR/FLEX,3000,SF@LAR 01/30/2022 06:30PM ET,SF,0
WR,Mohamed Sanu Sr. (21114453),Mohamed Sanu Sr.,21114453,WR/FLEX,3000,SF@LAR 01/30/2022 06:30PM ET,SF,4.09
WR,Richie James (21114455),Richie James,21114455,WR/FLEX,3000,SF@LAR 01/30/2022 06:30PM ET,SF,0
WR,Austin Mack (21114457),Austin Mack,21114457,WR/FLEX,3000,SF@LAR 01/30/2022 06:30PM ET,SF,0
WR,Connor Wedington (21114459),Connor Wedington,21114459,WR/FLEX,3000,SF@LAR 01/30/2022 06:30PM ET,SF,0
WR,Ben Skowronek (21114461),Ben Skowronek,21114461,WR/FLEX,3000,SF@LAR 01/30/2022 06:30PM ET,LAR,1.52
WR,Brandon Powell (21114463),Brandon Powell,21114463,WR/FLEX,3000,SF@LAR 01/30/2022 06:30PM ET,LAR,0.75
WR,Robert Woods (21114465),Robert Woods,21114465,WR/FLEX,3000,SF@LAR 01/30/2022 06:30PM ET,LAR,15.58
WR,Tutu Atwell (21114467),Tutu Atwell,21114467,WR/FLEX,3000,SF@LAR 01/30/2022 06:30PM ET,LAR,0
WR,Landen Akers (21114469),Landen Akers,21114469,WR/FLEX,3000,SF@LAR 01/30/2022 06:30PM ET,LAR,0
WR,J.J. Koski (21114471),J.J. Koski,21114471,WR/FLEX,3000,SF@LAR 01/30/2022 06:30PM ET,LAR,-0.2
DST,49ers  (21114543),49ers ,21114543,DST,2800,SF@LAR 01/30/2022 06:30PM ET,SF,7.74
TE,Kendall Blanton (21114503),Kendall Blanton,21114503,TE/FLEX,2700,SF@LAR 01/30/2022 06:30PM ET,LAR,1.35
DST,Bengals  (21114544),Bengals ,21114544,DST,2600,CIN@KC 01/30/2022 03:00PM ET,CIN,6.53
TE,Blake Bell (21114519),Blake Bell,21114519,TE/FLEX,2500,CIN@KC 01/30/2022 03:00PM ET,KC,1.11
TE,Noah Gray (21114521),Noah Gray,21114521,TE/FLEX,2500,CIN@KC 01/30/2022 03:00PM ET,KC,1.11
TE,Jody Fortson (21114523),Jody Fortson,21114523,TE/FLEX,2500,CIN@KC 01/30/2022 03:00PM ET,KC,3.62
TE,Matt Bushman (21114525),Matt Bushman,21114525,TE/FLEX,2500,CIN@KC 01/30/2022 03:00PM ET,KC,0
TE,James Winchester (21114527),James Winchester,21114527,TE/FLEX,2500,CIN@KC 01/30/2022 03:00PM ET,KC,0
TE,Mark Vital (21114529),Mark Vital,21114529,TE/FLEX,2500,CIN@KC 01/30/2022 03:00PM ET,KC,0
TE,Drew Sample (21114531),Drew Sample,21114531,TE/FLEX,2500,CIN@KC 01/30/2022 03:00PM ET,CIN,1.00
TE,Mitchell Wilcox (21114533),Mitchell Wilcox,21114533,TE/FLEX,2500,CIN@KC 01/30/2022 03:00PM ET,CIN,0.27
TE,Scotty Washington (21114535),Scotty Washington,21114535,TE/FLEX,2500,CIN@KC 01/30/2022 03:00PM ET,CIN,0
TE,Clark Harris (21114537),Clark Harris,21114537,TE/FLEX,2500,CIN@KC 01/30/2022 03:00PM ET,CIN,0
TE,Chris Myarick (21114539),Chris Myarick,21114539,TE/FLEX,2500,CIN@KC 01/30/2022 03:00PM ET,CIN,1.34
TE,Charlie Woerner (21114505),Charlie Woerner,21114505,TE/FLEX,2500,SF@LAR 01/30/2022 06:30PM ET,SF,0.54
TE,Ross Dwelley (21114507),Ross Dwelley,21114507,TE/FLEX,2500,SF@LAR 01/30/2022 06:30PM ET,SF,0.80
TE,Jordan Matthews (21114509),Jordan Matthews,21114509,TE/FLEX,2500,SF@LAR 01/30/2022 06:30PM ET,SF,0
TE,Tanner Hudson (21114511),Tanner Hudson,21114511,TE/FLEX,2500,SF@LAR 01/30/2022 06:30PM ET,SF,0
TE,Brycen Hopkins (21114513),Brycen Hopkins,21114513,TE/FLEX,2500,SF@LAR 01/30/2022 06:30PM ET,LAR,0.27
TE,Johnny Mundt (21114515),Johnny Mundt,21114515,TE/FLEX,2500,SF@LAR 01/30/2022 06:30PM ET,LAR,0.32
TE,Jacob Harris (21114517),Jacob Harris,21114517,TE/FLEX,2500,SF@LAR 01/30/2022 06:30PM ET,LAR,0
