"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"11","Patrick Mahomes","KC","qb","8","@HST","26.7","25.7791","38.061","305.8864","2.8706","0.476","1.7259","3.7807","22.1626","0.2069","0","0","0","0","0.3852","0.1926","0.0811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Josh Jacobs","LV","rb","6","NE","15.9","0","0","0","0","0","0","18.615","78.2997","0.5855","2.874","2.4065","17.6944","0.0806","0.1184","0.0592","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Justin Jefferson","MIN","wr","7","IND","19.1","0","0","0","0","0","0","0.3054","1.8152","0.015","9.0139","6.1685","91.501","0.5812","0.0526","0.0263","0.0162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Ja'Marr Chase","CIN","wr","10","@TB","19","0","0","0","0","0","0","0.413","2.5468","0.0144","8.6482","5.9739","87.6313","0.6598","0.0889","0.0445","0.014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Joe Mixon","CIN","rb","10","@TB","15.5","0","0","0","0","0","0","14.5473","55.9176","0.4636","4.3066","3.6411","25.4288","0.1693","0.0818","0.0409","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Jalen Hurts","PHI","qb","7","@CHI","25.4","21.4031","33.4213","256.5243","1.8079","0.667","1.9056","10.2413","52.3044","0.6206","0","0","0","0","0.9179","0.4589","0.0512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Christian McCaffrey","SF","rb","9","@SEA","15","0","0","0","0","0","0","12.9454","54.4358","0.4783","4.0873","3.2825","25.4541","0.1571","0.0967","0.0484","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Davante Adams","LV","wr","6","NE","18.4","0","0","0","0","0","0","0.3345","1.5494","0.0129","9.2722","6.6142","79.5783","0.5975","0.0427","0.0214","0.0014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","Isiah Pacheco","KC","rb","8","@HST","14.7","0","0","0","0","0","0","16.236","72.5107","0.7111","1.8171","1.5261","11.8984","0.0873","0.1618","0.0809","0.0083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Kenneth Walker III","SEA","rb","11","SF","14.7","0","0","0","0","0","0","17.3046","73.1636","0.5733","2.7498","2.3313","13.0218","0.0506","0.1025","0.0512","0.0152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","Saquon Barkley","NYG","rb","9","@WAS","14.6","0","0","0","0","0","0","15.0323","58.9564","0.3953","4.3995","3.5662","22.1769","0.0894","0.1178","0.0589","0.0144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Nick Chubb","CLV","rb","9","BLT","14.4","0","0","0","0","0","0","15.8881","75.3631","0.5823","2.1273","1.7526","12.7425","0.0561","0.0839","0.042","0.0173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","Aaron Jones","GB","rb","14","LA","13.9","0","0","0","0","0","0","14.7253","60.2684","0.4198","3.1693","2.6246","19.1473","0.1435","0.1748","0.0874","0.0122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","Travis Etienne","JAX","rb","11","DAL","13.9","0","0","0","0","0","0","15.7581","72.9876","0.4285","2.5894","2.1022","15.6552","0.0623","0.1668","0.0834","0.0348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","Mike Evans","TB","wr","11","CIN","16.8","0","0","0","0","0","0","0.0223","0.1041","0.0008","8.5689","5.5555","78.4011","0.5597","0.0181","0.009","0.0098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","Tony Pollard","DAL","rb","9","@JAX","13.3","0","0","0","0","0","0","10.938","49.9162","0.394","3.566","2.9408","21.6799","0.1394","0.064","0.032","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","David Montgomery","CHI","rb","14","PHI","13.3","0","0","0","0","0","0","13.4756","56.7873","0.4276","3.1875","2.5644","20.336","0.0735","0.0729","0.0364","0.0304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","CeeDee Lamb","DAL","wr","9","@JAX","16.6","0","0","0","0","0","0","0.5157","3.174","0.0231","8.0578","5.4097","72.642","0.573","0.0399","0.0199","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","Jaylen Waddle","MIA","wr","11","@BUF","16.6","0","0","0","0","0","0","0.4709","2.8902","0.0184","8.868","6.1822","74.6595","0.4306","0.1319","0.0659","0.0218","76.1532","0.0498","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","Latavius Murray","DEN","rb","9","ARZ","13.1","0","0","0","0","0","0","16.292","65.418","0.6204","1.8276","1.52","9.8194","0.0575","0.0716","0.0358","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","Rachaad White","TB","rb","11","CIN","13","0","0","0","0","0","0","13.664","58.0569","0.3732","3.0128","2.5374","18.692","0.0933","0.1084","0.0542","0.0247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Zonovan Knight","NYJ","rb","10","DET","12.8","0","0","0","0","0","0","14.5128","66.1625","0.513","1.9687","1.6116","12.1337","0.058","0.1048","0.0524","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","Joe Burrow","CIN","qb","10","@TB","22.8","25.1243","37.6186","297.966","2.279","0.7545","2.9817","4.6482","12.5461","0.2132","0","0","0","0","0.5179","0.2589","0.1103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","Chris Godwin","TB","wr","11","CIN","15.8","0","0","0","0","0","0","0.0223","0.1203","0.0009","8.3732","6.3126","70.2383","0.4016","0.0751","0.0376","0.0126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","Miles Sanders","PHI","rb","7","@CHI","12.2","0","0","0","0","0","0","11.1874","55.357","0.4614","2.5774","2.1292","13.8324","0.0646","0.1034","0.0517","0.0346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","Rhamondre Stevenson","NE","rb","10","@LV","12.1","0","0","0","0","0","0","15.0512","63.3927","0.4073","2.1503","1.7905","12.2561","0.0585","0.0702","0.0351","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","Ezekiel Elliott","DAL","rb","9","@JAX","11.9","0","0","0","0","0","0","12.268","47.9726","0.4637","2.6402","2.1555","14.9135","0.1067","0.1393","0.0696","0.0299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","Tee Higgins","CIN","wr","10","@TB","15.3","0","0","0","0","0","0","0","0","0","7.3177","4.9887","71.8057","0.5227","0.0477","0.0238","0.0281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","Najee Harris","PIT","rb","9","@CAR","11.7","0","0","0","0","0","0","13.4817","53.2155","0.3703","2.6349","2.1474","15.3232","0.0881","0.0481","0.024","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","DeAndre Hopkins","ARZ","wr","13","@DEN","15.1","0","0","0","0","0","0","0","0","0","8.3594","5.6592","69.1088","0.4303","0.0883","0.0442","0.006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","Chris Olave","NO","wr","14","ATL","14.9","0","0","0","0","0","0","0","0","0","6.9194","4.5789","72.2207","0.5195","0.0533","0.0267","0.0255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","Mark Andrews","BLT","te","10","@CLV","12.7","0","0","0","0","0","0","0","0","0","7.3158","4.8383","58.9958","0.3333","0.0768","0.0384","0.0253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","Garrett Wilson","NYJ","wr","10","DET","14.8","0","0","0","0","0","0","0.0939","0.5929","0.0038","7.9089","5.2297","68.6321","0.4374","0.047","0.0235","0.0117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","A.J. Brown","PHI","wr","7","@CHI","14.7","0","0","0","0","0","0","0.1335","0.886","0.0061","7.1731","4.6038","67.9114","0.5262","0.0487","0.0243","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","Jeff Wilson Jr.","MIA","rb","11","@BUF","11.2","0","0","0","0","0","0","10.7228","44.2502","0.3068","2.9204","2.3285","18.769","0.1225","0.1409","0.0704","0.0114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","Keenan Allen","LAC","wr","8","TEN","14.5","0","0","0","0","0","0","0","0","0","7.9117","5.8611","61.7253","0.4163","0.1062","0.0531","0.0169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","T.J. Hockenson","MIN","te","7","IND","12.2","0","0","0","0","0","0","0","0","0","6.4012","4.656","50.6199","0.4173","0.0306","0.0153","0.0158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","D'Onta Foreman","CAR","rb","13","PIT","10.8","0","0","0","0","0","0","12.6425","53.0323","0.361","2.0363","1.6498","13.0092","0.073","0.1019","0.0509","0.0177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","D.K. Metcalf","SEA","wr","11","SF","14.2","0","0","0","0","0","0","0.0438","0.2506","0.0017","7.4181","4.7398","67.1523","0.4536","0.0756","0.0378","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","Tyler Lockett","SEA","wr","11","SF","14.1","0","0","0","0","0","0","0.1094","0.5492","0.0043","7.0024","5.1023","65.6502","0.3882","0.0474","0.0237","0.0207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","Pat Freiermuth","PIT","te","9","@CAR","11.9","0","0","0","0","0","0","0","0","0","6.3944","4.6433","49.0849","0.392","0.0521","0.026","0.0152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","Antonio Gibson","WAS","rb","14","NYG","10.6","0","0","0","0","0","0","8.5736","36.9324","0.3751","2.925","2.3935","17.2489","0.1001","0.1239","0.062","0.0134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","Dak Prescott","DAL","qb","9","@JAX","20.7","23.5158","35.6234","265.0228","2.1311","0.5891","1.8999","3.0573","11.7182","0.19","0","0","0","0","0.5788","0.2894","0.053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","George Kittle","SF","te","9","@SEA","11.6","0","0","0","0","0","0","0","0","0","5.937","4.2579","53.6072","0.3387","0.0635","0.0318","0.0131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","Justin Herbert","LAC","qb","8","TEN","20.6","26.4044","38.6558","280.4564","1.843","0.7512","2.0781","4.3284","15.3169","0.215","0","0","0","0","0.3911","0.1956","0.0819","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","Terry McLaurin","WAS","wr","14","NYG","13.7","0","0","0","0","0","0","0","0","0","7.4227","4.9263","63.6605","0.403","0.0335","0.0168","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","Dalton Schultz","DAL","te","9","@JAX","11.4","0","0","0","0","0","0","0","0","0","5.7948","4.306","44.8575","0.429","0.039","0.0195","0.0167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","Tom Brady","TB","qb","11","CIN","20.4","27.8921","40.8167","315.0599","1.991","0.6008","1.4387","1.1776","1.333","0.0454","0","0","0","0","0.2583","0.1291","0.0982","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","Jamaal Williams","DET","rb","6","@NYJ","10","0","0","0","0","0","0","14.0926","54.8816","0.5035","0.9713","0.7813","5.4337","0.0249","0.1243","0.0621","0.0383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","Brandin Cooks","HST","wr","6","KC","13.4","0","0","0","0","0","0","0.2478","1.0778","0.0109","7.9874","5.1814","64.3999","0.2678","0.025","0.0125","0.0082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","Drake London","ATL","wr","14","@NO","13.4","0","0","0","0","0","0","0","0","0","8.1769","5.0785","61.1809","0.36","0.0616","0.0308","0.0282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","Leonard Fournette","TB","rb","11","CIN","9.9","0","0","0","0","0","0","7.3335","29.2244","0.2503","3.3649","2.817","20.7386","0.1043","0.0186","0.0093","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","Brian Robinson Jr.","WAS","rb","14","NYG","9.9","0","0","0","0","0","0","13.2337","57.477","0.5125","0.6919","0.5641","4.3217","0.0253","0.0918","0.0459","0.0073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","Christian Kirk","JAX","wr","11","DAL","13.3","0","0","0","0","0","0","0","0","0","7.5328","4.8778","62.8649","0.3503","0.0249","0.0125","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","Gabriel Davis","BUF","wr","7","MIA","13.3","0","0","0","0","0","0","0.0461","0.2735","0.002","6.0514","3.5953","65.0421","0.5301","0.0346","0.0173","0.0097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","Dallas Goedert","PHI","te","7","@CHI","11.1","0","0","0","0","0","0","0","0","0","5.4031","3.9995","49.4284","0.3632","0.0502","0.0251","0.0112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","Dawson Knox","BUF","te","7","MIA","11","0","0","0","0","0","0","0","0","0","5.3168","3.8842","44.2769","0.4484","0.0537","0.0269","0.0186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","J.K. Dobbins","BLT","rb","10","@CLV","9.6","0","0","0","0","0","0","10.4724","50.3636","0.5074","1.0283","0.8164","5.9879","0.0263","0.1115","0.0558","0.0157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","Andy Dalton","NO","qb","14","ATL","19.9","22.5724","33.4905","267.9598","2.1869","0.6866","1.8949","1.573","9.7276","0.0239","0","0","0","0","0.2243","0.1122","0.0745","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70","Michael Carter","NYJ","rb","10","DET","9.5","0","0","0","0","0","0","7.5382","33.0036","0.2712","2.9531","2.417","17.3288","0.0717","0.0468","0.0234","0.0056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","Michael Pittman Jr.","IND","wr","14","@MIN","12.9","0","0","0","0","0","0","0.2962","1.774","0.0101","7.1867","5.0566","58.1207","0.2975","0.0821","0.041","0.0092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","Brandon Aiyuk","SF","wr","9","@SEA","12.9","0","0","0","0","0","0","0.384","2.3193","0.0177","6.832","4.3848","56.1896","0.4343","0.0912","0.0456","0.0219","15.837","0.0211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","Cordarrelle Patterson","ATL","rb","14","@NO","9.4","0","0","0","0","0","0","8.7683","36.7514","0.3003","2.3994","1.8735","15.6704","0.0871","0.0491","0.0245","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","Aaron Rodgers","GB","qb","14","LA","19.7","22.6044","33.9459","255.7563","2.0473","0.4816","2.0656","2.7467","6.1341","0.1893","0","0","0","0","0.2724","0.1362","0.0645","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","Amari Cooper","CLV","wr","9","BLT","12.8","0","0","0","0","0","0","0.0512","0.2507","0.0018","7.3106","4.6654","60.389","0.3466","0.0319","0.0159","0.0039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Tua Tagovailoa","MIA","qb","11","@BUF","19.4","25.086","37.0871","289.3342","1.8105","0.8432","2.658","2.066","9.9584","0.0743","0","0","0","0","0.4419","0.2209","0.0967","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","Julio Jones","TB","wr","11","CIN","12.4","0","0","0","0","0","0","0","0","0","6.1038","4.2465","60.825","0.3361","0.0312","0.0156","0.0171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","JuJu Smith-Schuster","KC","wr","8","@HST","12.4","0","0","0","0","0","0","0","0","0","6.1284","4.8268","48.4648","0.4545","0.0908","0.0454","0.0127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
